# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 0 12', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', ladderQ_timing_secs, heap2tQ_timing_secs
Fri Dec 30 00:06:08 EST 2016, 3188, .19000000000000000000, 2, .84000000000000000000, 383, 18, 19, 35, 85, 10.810, 9.230
Fri Dec 30 00:12:00 EST 2016, 8138, .69000000000000000000, 8, .34000000000000000000, 533, 63, 10, 10, 40, 149.987, 15.313
Fri Dec 30 00:12:25 EST 2016, 5663, .44000000000000000000, 11, .59000000000000000000, 458, 40, 5, 48, 62, 14.470, 15.553
Fri Dec 30 00:13:31 EST 2016, 713, .94000000000000000000, 5, .09000000000000000000, 308, 85, 15, 23, 17, 24.423, 14.903
Fri Dec 30 00:14:06 EST 2016, 559, .24000000000000000000, 7, .70000000000000000000, 538, 30, 1, 28, 63, 1.563, 1.700
Fri Dec 30 00:15:12 EST 2016, 5509, .74000000000000000000, 1, .20000000000000000000, 388, 75, 10, 3, 18, 4.427, 3.603
Fri Dec 30 00:16:43 EST 2016, 7984, .49000000000000000000, 4, .95000000000000000000, 313, 53, 15, 40, 86, 35.880, 30.417
Fri Dec 30 00:17:33 EST 2016, 3034, .99000000000000000000, 10, .45000000000000000000, 463, 98, 5, 15, 41, 20.727, 15.997
Fri Dec 30 00:18:14 EST 2016, 4271, .36000000000000000000, 2, .58000000000000000000, 350, 87, 3, 9, 75, 5.043, 4.597
Fri Dec 30 00:19:44 EST 2016, 9221, .86000000000000000000, 8, .08000000000000000000, 500, 42, 13, 34, 30, 33.033, 21.623
Fri Dec 30 00:23:21 EST 2016, 6746, .11000000000000000000, 11, .83000000000000000000, 575, 64, 17, 22, 97, 130.120, 65.903
Fri Dec 30 00:24:31 EST 2016, 1796, .61000000000000000000, 5, .33000000000000000000, 425, 19, 8, 47, 52, 11.493, 9.880
Fri Dec 30 00:25:22 EST 2016, 2415, .42000000000000000000, 9, .02000000000000000000, 406, 13, 2, 19, 69, 1.593, 1.887
Fri Dec 30 00:26:52 EST 2016, 7365, .92000000000000000000, 3, .52000000000000000000, 556, 58, 11, 44, 24, 32.337, 25.027
Fri Dec 30 00:27:23 EST 2016, 9840, .17000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.060, 0.053
Fri Dec 30 00:28:44 EST 2016, 4890, .67000000000000000000, 6, .77000000000000000000, 331, 81, 7, 31, 47, 18.263, 14.337
Fri Dec 30 00:29:39 EST 2016, 3652, .05000000000000000000, 5, .14000000000000000000, 519, 92, 4, 37, 58, 14.710, 14.527
Fri Dec 30 00:30:30 EST 2016, 8602, .55000000000000000000, 11, .64000000000000000000, 369, 47, 14, 12, 13, 3.700, 3.113
Fri Dec 30 00:36:52 EST 2016, 6127, .30000000000000000000, 8, .39000000000000000000, 444, 70, 18, 25, 80, 300.000, 54.650
Fri Dec 30 00:37:32 EST 2016, 1177, .80000000000000000000, 2, .89000000000000000000, 594, 25, 9, --cols, , 0.043, 0.050
Fri Dec 30 00:38:38 EST 2016, 868, .27000000000000000000, 3, .86000000000000000000, 453, 44, 11, 14, 38, 5.540, 4.843
Fri Dec 30 00:39:43 EST 2016, 5818, .77000000000000000000, 9, .36000000000000000000, 303, 89, 1, 39, 83, 7.880, 6.750
Fri Dec 30 00:40:39 EST 2016, 8293, .02000000000000000000, 6, .61000000000000000000, 378, 22, 6, 1, 16, 0.490, 0.350
Fri Dec 30 00:41:39 EST 2016, 3343, .52000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.053, 0.047
Fri Dec 30 00:43:05 EST 2016, 4581, .14000000000000000000, 10, .98000000000000000000, 416, 56, 13, 45, 49, 24.430, 21.100
Fri Dec 30 00:43:50 EST 2016, 9531, .64000000000000000000, 4, .48000000000000000000, 566, 11, 4, 20, 94, 7.557, 7.270
Fri Dec 30 00:44:46 EST 2016, 7056, .39000000000000000000, 1, .73000000000000000000, 491, 78, 8, 33, 27, 5.817, 5.570
Fri Dec 30 00:51:28 EST 2016, 2106, .89000000000000000000, 7, .23000000000000000000, 341, 33, 18, 8, 72, 300.000, 19.907
Fri Dec 30 00:51:48 EST 2016, 1487, .08000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.060, 0.060
Fri Dec 30 00:52:59 EST 2016, 6437, .58000000000000000000, 6, .92000000000000000000, 472, 84, 2, 11, 89, 9.087, 7.897
Fri Dec 30 00:53:54 EST 2016, 8912, .33000000000000000000, 9, .17000000000000000000, 547, 16, 7, 48, 21, 3.687, 3.277
Fri Dec 30 00:56:15 EST 2016, 3962, .83000000000000000000, 3, .67000000000000000000, 397, 61, 17, 23, 66, 85.703, 37.780
Fri Dec 30 01:02:37 EST 2016, 2724, .46000000000000000000, 8, .30000000000000000000, 584, 73, 14, 5, 32, 300.000, 14.003
Fri Dec 30 01:03:13 EST 2016, 7674, .96000000000000000000, 2, .80000000000000000000, 434, 28, 5, 30, 77, 9.427, 7.060
Fri Dec 30 01:04:03 EST 2016, 5199, .21000000000000000000, 5, .05000000000000000000, 359, 95, 10, 17, 10, 3.623, 3.390
Fri Dec 30 01:06:44 EST 2016, 249, .71000000000000000000, 11, .55000000000000000000, 509, 50, 19, 42, 55, 99.177, 62.213
Fri Dec 30 01:07:10 EST 2016, 211, .29000000000000000000, 8, .11000000000000000000, 372, 24, 7, 47, 57, 8.970, 8.177
Fri Dec 30 01:08:15 EST 2016, 5161, .79000000000000000000, 2, .61000000000000000000, 522, 69, 16, 22, 12, 10.310, 8.720
Fri Dec 30 01:14:27 EST 2016, 7636, .04000000000000000000, 5, .36000000000000000000, 597, 47, 12, 34, 80, 247.773, 28.940
Fri Dec 30 01:15:13 EST 2016, 2686, .54000000000000000000, 11, .86000000000000000000, 447, 92, 2, 9, 35, 3.060, 2.880
Fri Dec 30 01:16:28 EST 2016, 3923, .16000000000000000000, 1, .24000000000000000000, 560, 81, 9, 16, 69, 12.473, 13.193
Fri Dec 30 01:17:29 EST 2016, 8873, .66000000000000000000, 7, .74000000000000000000, 410, 36, 19, 41, 24, 17.103, 14.177
Fri Dec 30 01:23:56 EST 2016, 6398, .41000000000000000000, 10, .49000000000000000000, 335, 58, 14, 3, 91, 300.000, 14.640
Fri Dec 30 01:24:21 EST 2016, 1448, .91000000000000000000, 4, .99000000000000000000, 485, 13, 5, 28, 46, 2.507, 2.410
Fri Dec 30 01:25:22 EST 2016, 2067, .10000000000000000000, 11, .68000000000000000000, 504, 19, 6, --cols, , 0.053, 0.047
Fri Dec 30 01:26:47 EST 2016, 7017, .60000000000000000000, 5, .18000000000000000000, 354, 64, 15, 25, 29, 22.397, 17.413
Fri Dec 30 01:27:38 EST 2016, 9492, .35000000000000000000, 2, .93000000000000000000, 429, 41, 11, 13, 97, 11.313, 9.697
Fri Dec 30 01:28:34 EST 2016, 4542, .85000000000000000000, 8, .43000000000000000000, 579, 86, 1, 38, 52, 7.753, 7.353
Fri Dec 30 01:29:59 EST 2016, 3304, .47000000000000000000, 3, .55000000000000000000, 391, 98, 8, 31, 63, 31.097, 26.860
Fri Dec 30 01:30:45 EST 2016, 8254, .97000000000000000000, 9, .05000000000000000000, 541, 53, 18, 6, 18, 17.037, 12.517
Fri Dec 30 01:32:41 EST 2016, 5779, .22000000000000000000, 6, .80000000000000000000, 466, 75, 13, 44, 86, 69.580, 57.543
Fri Dec 30 01:33:31 EST 2016, 829, .72000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.047, 0.050
Fri Dec 30 01:34:37 EST 2016, 1139, .19000000000000000000, 4, .46000000000000000000, 438, 50, 17, 8, 32, 7.300, 6.827
Fri Dec 30 01:36:47 EST 2016, 6089, .69000000000000000000, 10, .96000000000000000000, 588, 95, 8, 33, 77, 71.407, 59.830
Fri Dec 30 01:37:38 EST 2016, 8564, .44000000000000000000, 7, .21000000000000000000, 513, 27, 3, 20, 10, 1.183, 1.257
Fri Dec 30 01:41:14 EST 2016, 3614, .94000000000000000000, 1, .71000000000000000000, 363, 72, 12, 45, 55, 80.340, 21.510
Fri Dec 30 01:43:10 EST 2016, 4851, .32000000000000000000, 9, .33000000000000000000, 475, 61, 19, 27, 43, 56.613, 37.497
Fri Dec 30 01:44:51 EST 2016, 9801, .82000000000000000000, 3, .83000000000000000000, 325, 16, 10, 2, 88, 6.567, 2.890
Fri Dec 30 01:45:46 EST 2016, 7326, .07000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.050, 0.053
Fri Dec 30 01:52:18 EST 2016, 2376, .57000000000000000000, 6, .58000000000000000000, 550, 38, 15, 14, 66, 300.000, 23.213
Fri Dec 30 01:53:14 EST 2016, 1758, .38000000000000000000, 2, .77000000000000000000, 569, 33, 16, 42, 49, 20.700, 17.767
Fri Dec 30 02:00:37 EST 2016, 6708, .88000000000000000000, 8, .27000000000000000000, 419, 78, 6, 17, 94, 300.000, 31.123
Fri Dec 30 02:01:02 EST 2016, 9183, .13000000000000000000, 11, .52000000000000000000, 344, 10, 2, 30, 27, 0.430, 0.423
Fri Dec 30 02:07:34 EST 2016, 4233, .63000000000000000000, 5, .02000000000000000000, 494, 55, 11, 5, 72, 300.000, 25.500
Fri Dec 30 02:08:20 EST 2016, 2995, .01000000000000000000, 6, .89000000000000000000, 307, 67, 18, 23, 38, 11.540, 10.753
Fri Dec 30 02:09:10 EST 2016, 7945, .51000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.047, 0.050
Fri Dec 30 02:10:11 EST 2016, 5470, .26000000000000000000, 3, .64000000000000000000, 532, 89, 4, 11, 15, 1.937, 1.977
Fri Dec 30 02:12:12 EST 2016, 520, .76000000000000000000, 9, .14000000000000000000, 382, 44, 13, 36, 60, 60.457, 31.050
Fri Dec 30 02:13:12 EST 2016, 675, .05000000000000000000, 1, .53000000000000000000, 461, 60, 2, 18, 19, 0.613, 0.443
Fri Dec 30 02:14:28 EST 2016, 5625, .55000000000000000000, 7, .03000000000000000000, 311, 15, 11, 43, 64, 11.923, 10.890
Fri Dec 30 02:15:34 EST 2016, 8100, .30000000000000000000, 10, .78000000000000000000, 386, 82, 16, 6, 42, 15.680, 10.563
Fri Dec 30 02:22:01 EST 2016, 3150, .80000000000000000000, 4, .28000000000000000000, 536, 37, 7, 31, 87, 300.000, 36.697
Fri Dec 30 02:22:31 EST 2016, 4387, .43000000000000000000, 6, .66000000000000000000, 424, 48, 4, 49, 31, 5.597, 5.603
Fri Dec 30 02:23:21 EST 2016, 9337, .93000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.053, 0.047
Fri Dec 30 02:24:37 EST 2016, 6862, .18000000000000000000, 3, .91000000000000000000, 499, 26, 19, 37, 53, 14.410, 13.117
Fri Dec 30 02:30:49 EST 2016, 1912, .68000000000000000000, 9, .41000000000000000000, 349, 71, 9, 12, 98, 300.000, 26.883
Fri Dec 30 02:31:34 EST 2016, 2531, .37000000000000000000, 5, .22000000000000000000, 330, 76, 1, 34, 25, 1.290, 1.350
Fri Dec 30 02:38:16 EST 2016, 7481, .87000000000000000000, 11, .72000000000000000000, 480, 31, 10, 9, 70, 300.000, 12.137
Fri Dec 30 02:39:47 EST 2016, 9956, .12000000000000000000, 8, .47000000000000000000, 555, 99, 15, 46, 48, 67.127, 60.067
Fri Dec 30 02:40:53 EST 2016, 5006, .62000000000000000000, 2, .97000000000000000000, 405, 54, 5, 21, 93, 9.767, 8.927
Fri Dec 30 02:41:43 EST 2016, 3768, .24000000000000000000, 9, .10000000000000000000, 593, 43, 3, 2, 14, 0.930, 0.997
Fri Dec 30 02:43:49 EST 2016, 8718, .74000000000000000000, 3, .60000000000000000000, 443, 88, 13, 27, 59, 63.860, 45.700
Fri Dec 30 02:44:45 EST 2016, 6243, .49000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.043, 0.050
Fri Dec 30 02:47:00 EST 2016, 1293, .99000000000000000000, 6, .85000000000000000000, 518, 65, 8, 40, 81, 70.183, 51.860
Fri Dec 30 02:49:06 EST 2016, 984, .46000000000000000000, 11, .88000000000000000000, 527, 85, 12, 26, 84, 73.737, 56.430
Fri Dec 30 02:49:52 EST 2016, 5934, .96000000000000000000, 5, .38000000000000000000, 377, 40, 3, 1, 39, 2.287, 2.283
Fri Dec 30 02:51:02 EST 2016, 8409, .21000000000000000000, 2, .63000000000000000000, 302, 62, 7, 38, 62, 8.557, 8.447
Fri Dec 30 02:51:58 EST 2016, 3459, .71000000000000000000, 8, .13000000000000000000, 452, 17, 17, 13, 17, 4.703, 3.537
Fri Dec 30 02:54:24 EST 2016, 4697, .08000000000000000000, 4, .75000000000000000000, 339, 29, 14, 7, 95, 78.817, 5.957
Fri Dec 30 02:55:20 EST 2016, 9647, .58000000000000000000, 10, .25000000000000000000, 489, 74, 5, 32, 50, 22.183, 18.340
Fri Dec 30 03:01:16 EST 2016, 7172, .33000000000000000000, 7, .50000000000000000000, 564, 51, 10, 20, 73, 288.687, 24.337
Fri Dec 30 03:02:02 EST 2016, 2222, .83000000000000000000, 1, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.047, 0.043
Fri Dec 30 03:08:49 EST 2016, 1603, .15000000000000000000, 7, .32000000000000000000, 396, 90, 11, 23, 90, 300.000, 37.493
Fri Dec 30 03:09:14 EST 2016, 6553, .65000000000000000000, 1, .82000000000000000000, 546, 45, 1, 48, 45, 1.520, 1.470
Fri Dec 30 03:15:46 EST 2016, 9028, .40000000000000000000, 4, .07000000000000000000, 471, 68, 6, 10, 67, 300.000, 16.290
Fri Dec 30 03:16:27 EST 2016, 4078, .90000000000000000000, 10, .57000000000000000000, 321, 23, 16, 35, 22, 7.910, 6.700
Fri Dec 30 03:17:22 EST 2016, 2840, .27000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.053, 0.053
Fri Dec 30 03:18:28 EST 2016, 7790, .77000000000000000000, 6, .94000000000000000000, 358, 57, 4, 16, 34, 3.313, 3.133
Fri Dec 30 03:19:33 EST 2016, 5315, .02000000000000000000, 9, .19000000000000000000, 433, 34, 8, 29, 56, 7.957, 7.590
Fri Dec 30 03:20:29 EST 2016, 365, .52000000000000000000, 3, .69000000000000000000, 583, 79, 18, 4, 11, 5.670, 4.537
Fri Dec 30 03:21:35 EST 2016, 288, .17000000000000000000, 9, .81000000000000000000, 309, 95, 4, 12, 74, 7.410, 6.533
Fri Dec 30 03:23:05 EST 2016, 5238, .67000000000000000000, 3, .31000000000000000000, 459, 50, 14, 37, 29, 35.223, 23.320
Fri Dec 30 03:24:31 EST 2016, 7713, .42000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, 96, 0.057, 0.053
Fri Dec 30 03:25:52 EST 2016, 2763, .92000000000000000000, 6, .06000000000000000000, 384, 28, 9, 25, 51, 20.573, 14.600
Fri Dec 30 03:26:37 EST 2016, 4001, .30000000000000000000, 5, .93000000000000000000, 572, 17, 2, 43, 62, 2.217, 2.207
Fri Dec 30 03:27:43 EST 2016, 8951, .80000000000000000000, 11, .43000000000000000000, 422, 62, 11, 18, 17, 10.040, 7.260
Fri Dec 30 03:32:55 EST 2016, 6476, .05000000000000000000, 8, .68000000000000000000, 347, 39, 16, 31, 85, 186.150, 19.333
Fri Dec 30 03:34:01 EST 2016, 1526, .55000000000000000000, 2, .18000000000000000000, 497, 84, 7, 6, 40, 13.583, 15.060
Fri Dec 30 03:34:56 EST 2016, 2144, .48000000000000000000, 7, .37000000000000000000, 478, 79, 3, 34, 57, 13.457, 13.230
Fri Dec 30 03:35:42 EST 2016, 7094, .98000000000000000000, 1, .87000000000000000000, 328, 34, 12, 9, 12, 0.900, 0.880
Fri Dec 30 03:37:43 EST 2016, 9569, .23000000000000000000, 4, .12000000000000000000, 403, 56, 17, 47, 79, 59.633, 53.117
Fri Dec 30 03:38:49 EST 2016, 4619, .73000000000000000000, 10, .62000000000000000000, 553, 11, 8, 22, 34, 3.757, 3.310
Fri Dec 30 03:39:49 EST 2016, 3382, .11000000000000000000, 2, .25000000000000000000, 440, 22, 1, 3, 68, 0.423, 0.700
Fri Dec 30 03:41:05 EST 2016, 8332, .61000000000000000000, 8, .75000000000000000000, 590, 67, 10, 28, 23, 16.063, 13.617
Fri Dec 30 03:41:50 EST 2016, 5857, .36000000000000000000, 11, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.050, 0.050
Fri Dec 30 03:43:16 EST 2016, 907, .86000000000000000000, 5, .50000000000000000000, 365, 90, 5, 40, 45, 22.287, 17.773
Fri Dec 30 03:44:07 EST 2016, 1216, .33000000000000000000, 1, .71000000000000000000, 375, 70, 14, 29, 54, 12.447, 11.527
Fri Dec 30 03:50:13 EST 2016, 6166, .83000000000000000000, 7, .21000000000000000000, 525, 25, 5, 4, 99, 300.000, 10.007
Fri Dec 30 03:51:14 EST 2016, 8641, .08000000000000000000, 10, .96000000000000000000, 450, 93, 9, 42, 31, 15.923, 14.863
Fri Dec 30 03:57:41 EST 2016, 3691, .58000000000000000000, 4, .46000000000000000000, 300, 48, 19, 17, 76, 290.527, 24.697
Fri Dec 30 03:58:11 EST 2016, 4929, .20000000000000000000, 8, .59000000000000000000, 487, 36, 12, 11, 43, 7.690, 7.027
Fri Dec 30 03:59:17 EST 2016, 9879, .70000000000000000000, 2, .09000000000000000000, 337, 81, 2, 36, 88, 9.763, 8.873
Fri Dec 30 04:00:08 EST 2016, 7404, .45000000000000000000, 5, .84000000000000000000, 412, 14, 7, 23, 20, 1.130, 1.127
Fri Dec 30 04:06:49 EST 2016, 2454, .95000000000000000000, 11, .34000000000000000000, 562, 59, 17, 48, 65, 300.000, 116.593
Fri Dec 30 04:07:30 EST 2016, 1835, .01000000000000000000, 3, .03000000000000000000, 543, 64, 13, 20, 37, 11.810, 11.850
Fri Dec 30 04:08:26 EST 2016, 6785, .51000000000000000000, 9, .53000000000000000000, 393, 19, 4, 45, 82, 6.637, 6.113
Fri Dec 30 04:09:21 EST 2016, 9260, .26000000000000000000, 6, .28000000000000000000, 318, 87, 8, 7, 15, 2.947, 2.360
Fri Dec 30 04:10:17 EST 2016, 4310, .76000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.043, 0.050
Fri Dec 30 04:11:43 EST 2016, 3072, .39000000000000000000, 10, .15000000000000000000, 356, 53, 11, 39, 48, 23.883, 19.240
Fri Dec 30 04:12:28 EST 2016, 8022, .89000000000000000000, 4, .65000000000000000000, 506, 98, 1, 14, 93, 9.427, 8.010
Fri Dec 30 04:13:24 EST 2016, 5547, .14000000000000000000, 1, .40000000000000000000, 581, 31, 6, 26, 26, 1.693, 1.613
Fri Dec 30 04:14:49 EST 2016, 597, .64000000000000000000, 7, .90000000000000000000, 431, 76, 15, 1, 71, 25.360, 13.473
Fri Dec 30 04:15:35 EST 2016, 443, .40000000000000000000, 3, .26000000000000000000, 520, 38, 9, 46, 22, 10.940, 9.173
Fri Dec 30 04:22:07 EST 2016, 5393, .90000000000000000000, 9, .76000000000000000000, 370, 83, 19, 21, 67, 300.000, 56.590
Fri Dec 30 04:22:37 EST 2016, 7868, .15000000000000000000, 6, .01000000000000000000, 445, 15, 14, 33, 44, 6.583, 6.540
Fri Dec 30 04:23:33 EST 2016, 2918, .65000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.057, 0.040
Fri Dec 30 04:24:38 EST 2016, 4155, .03000000000000000000, 11, .39000000000000000000, 407, 72, 7, 15, 10, 1.517, 1.977
Fri Dec 30 04:26:04 EST 2016, 9105, .53000000000000000000, 5, .89000000000000000000, 557, 27, 16, 40, 55, 26.493, 21.927
Fri Dec 30 04:32:21 EST 2016, 6630, .28000000000000000000, 2, .14000000000000000000, 482, 94, 12, 2, 33, 300.000, 9.853
Fri Dec 30 04:32:52 EST 2016, 1680, .78000000000000000000, 8, .64000000000000000000, 332, 49, 2, 27, 78, 6.873, 7.370
Fri Dec 30 04:33:42 EST 2016, 2299, .22000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.047, 0.050
Fri Dec 30 04:40:19 EST 2016, 7249, .72000000000000000000, 6, .45000000000000000000, 501, 88, 18, 30, 61, 300.000, 88.443
Fri Dec 30 04:41:00 EST 2016, 9724, .47000000000000000000, 9, .70000000000000000000, 576, 21, 13, 18, 38, 8.980, 7.033
Fri Dec 30 04:42:20 EST 2016, 4774, .97000000000000000000, 3, .20000000000000000000, 426, 66, 3, 43, 83, 25.673, 20.703
Fri Dec 30 04:43:01 EST 2016, 3536, .34000000000000000000, 7, .82000000000000000000, 539, 55, 6, 36, 27, 7.857, 7.427
Fri Dec 30 04:44:07 EST 2016, 8486, .84000000000000000000, 1, .32000000000000000000, 389, 10, 15, 11, 72, 9.467, 6.493
Fri Dec 30 04:45:12 EST 2016, 6011, .09000000000000000000, 4, .57000000000000000000, 314, 77, 10, 49, 50, 18.340, 16.750
Fri Dec 30 04:46:03 EST 2016, 1061, .59000000000000000000, 10, .07000000000000000000, 464, 32, 1, 24, 95, 3.383, 3.560
Fri Dec 30 04:50:34 EST 2016, 752, .06000000000000000000, 6, .17000000000000000000, 586, 12, 19, 10, 92, 186.170, 10.143
Fri Dec 30 04:51:05 EST 2016, 5702, .56000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.053, 0.053
Fri Dec 30 04:52:10 EST 2016, 8177, .31000000000000000000, 3, .42000000000000000000, 361, 35, 5, 22, 69, 5.730, 5.070
Fri Dec 30 04:53:46 EST 2016, 3227, .81000000000000000000, 9, .92000000000000000000, 511, 80, 15, 47, 24, 40.280, 34.960
Fri Dec 30 04:59:38 EST 2016, 4465, .44000000000000000000, 1, .04000000000000000000, 323, 91, 17, 29, 81, 219.920, 37.540
Fri Dec 30 05:00:23 EST 2016, 9415, .94000000000000000000, 7, .54000000000000000000, 473, 46, 7, 4, 36, 9.883, 6.653
Fri Dec 30 05:01:24 EST 2016, 6940, .19000000000000000000, 10, .29000000000000000000, 548, 69, 3, 41, 58, 12.370, 12.057
Fri Dec 30 05:02:15 EST 2016, 1990, .69000000000000000000, 4, .79000000000000000000, 398, 24, 12, 16, 13, 1.780, 1.600
Fri Dec 30 05:03:50 EST 2016, 1371, .25000000000000000000, 10, .60000000000000000000, 417, 29, 18, 38, 86, 34.907, 29.197
Fri Dec 30 05:09:52 EST 2016, 6321, .75000000000000000000, 4, .10000000000000000000, 567, 74, 9, 13, 41, 300.000, 34.013
Fri Dec 30 05:10:23 EST 2016, 8796, --delay, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.047, 0.047
Fri Dec 30 05:11:23 EST 2016, 3846, .50000000000000000000, 7, .35000000000000000000, 342, 97, 13, --cols, , 0.047, 0.047
Fri Dec 30 05:17:50 EST 2016, 2608, .12000000000000000000, 5, .73000000000000000000, 454, 86, 16, 19, 98, 300.000, 45.550
Fri Dec 30 05:18:46 EST 2016, 7558, .62000000000000000000, 11, .23000000000000000000, 304, 41, 6, 44, 53, 13.070, 10.687
Fri Dec 30 05:19:36 EST 2016, 5083, .37000000000000000000, 8, .98000000000000000000, 379, 63, 1, 7, 75, 1.973, 1.687
Fri Dec 30 05:20:42 EST 2016, 133, .87000000000000000000, 2, .48000000000000000000, 529, 18, 11, 32, 30, 8.047, 8.453
Fri Dec 30 05:22:08 EST 2016, 124, .12000000000000000000, 6, .50000000000000000000, 442, 80, 8, 36, 83, 33.270, 30.710
Fri Dec 30 05:22:33 EST 2016, 5074, .62000000000000000000, --selfEvents, 592, 35, 17, 11, 38, 0.057, 0.047
Fri Dec 30 05:24:19 EST 2016, 7549, .37000000000000000000, 3, .75000000000000000000, 517, 58, 12, 48, 61, 41.033, 34.640
Fri Dec 30 05:24:39 EST 2016, 2599, .87000000000000000000, 9, .25000000000000000000, 367, 13, 3, 23, 16, 0.793, 0.830
Fri Dec 30 05:25:40 EST 2016, 3836, .25000000000000000000, 2, .63000000000000000000, 480, 24, 5, 4, 95, 2.677, 2.553
Fri Dec 30 05:27:41 EST 2016, 8786, .75000000000000000000, 8, .13000000000000000000, 330, 69, 15, 29, 50, 60.773, 33.243
Fri Dec 30 05:28:41 EST 2016, 6311, --delay, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.053, 0.053
Fri Dec 30 05:29:47 EST 2016, 1361, .50000000000000000000, 5, .38000000000000000000, 555, 91, 1, 42, 27, 3.147, 3.127
Fri Dec 30 05:36:09 EST 2016, 1980, .43000000000000000000, 10, .19000000000000000000, 574, 97, 9, 14, 89, 300.000, 54.880
Fri Dec 30 05:39:00 EST 2016, 6930, .93000000000000000000, 4, .69000000000000000000, 424, 52, 18, 39, 44, 118.887, 41.473
Fri Dec 30 05:45:22 EST 2016, 9405, .18000000000000000000, 1, .44000000000000000000, 349, 74, 14, 1, 66, 280.183, 5.430
Fri Dec 30 05:45:58 EST 2016, 4455, .68000000000000000000, 7, .94000000000000000000, 499, 29, 4, 26, 21, 2.070, 1.993
Fri Dec 30 05:47:03 EST 2016, 3217, .06000000000000000000, 5, .06000000000000000000, 311, 18, 6, 45, 78, 4.340, 4.320
Fri Dec 30 05:48:34 EST 2016, 8167, .56000000000000000000, 11, .56000000000000000000, 461, 63, 16, 20, 33, 29.473, 19.580
Fri Dec 30 05:49:30 EST 2016, 5692, .31000000000000000000, 8, .31000000000000000000, 536, 41, 11, 32, 55, 26.667, 21.597
Fri Dec 30 05:50:05 EST 2016, 742, .81000000000000000000, 2, .81000000000000000000, 386, 86, 2, 7, 10, 0.627, 0.587
Fri Dec 30 05:51:11 EST 2016, 1052, .34000000000000000000, 4, .91000000000000000000, 358, 60, 18, 18, 19, 6.250, 5.477
Fri Dec 30 05:52:21 EST 2016, 6002, .84000000000000000000, 10, .41000000000000000000, 508, 15, 8, 43, 64, 15.487, 13.417
Fri Dec 30 05:53:12 EST 2016, 8477, .09000000000000000000, 7, .66000000000000000000, 583, 83, 3, 6, 41, 4.193, 4.493
Fri Dec 30 05:55:58 EST 2016, 3527, .59000000000000000000, 1, .16000000000000000000, 433, 38, 13, 31, 86, 62.597, 25.023
Fri Dec 30 05:56:28 EST 2016, 4764, .21000000000000000000, 11, .78000000000000000000, 545, 49, 15, 37, 30, 18.583, 16.200
Fri Dec 30 06:02:50 EST 2016, 9714, .71000000000000000000, 5, .28000000000000000000, 395, 94, 6, 12, 75, 300.000, 21.577
Fri Dec 30 06:03:16 EST 2016, 7239, .46000000000000000000, 2, .53000000000000000000, 320, 27, 1, 25, 52, 0.617, 0.843
Fri Dec 30 06:04:16 EST 2016, 2289, .96000000000000000000, 8, .03000000000000000000, 470, 72, 11, --cols, , 0.053, 0.050
Fri Dec 30 06:05:17 EST 2016, 1671, .03000000000000000000, --selfEvents, --simEndTime, --rows, --eventsPerAgent, --granularity, --cols, , 0.047, 0.053
Fri Dec 30 06:06:22 EST 2016, 6621, .53000000000000000000, 6, .84000000000000000000, 339, 21, 9, 3, 69, 3.427, 2.500
Fri Dec 30 06:07:38 EST 2016, 9096, .28000000000000000000, 9, .09000000000000000000, 414, 88, 5, 40, 47, 18.013, 15.650
Fri Dec 30 06:14:05 EST 2016, 4146, .78000000000000000000, 3, .59000000000000000000, 564, 43, 14, 15, 92, 300.000, 42.350
