# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 0 12', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, ladderQ_timing_secs
Wed Jan 11 03:47:19 EST 2017, 7201, 0.410, 4, 0.920, 547, 99, 5, 15, 39, 8.947, 8.880
Wed Jan 11 03:54:41 EST 2017, 2251, 0.910, 10, 0.420, 397, 54, 14, 40, 84, 68.577, 0.000
Wed Jan 11 03:55:22 EST 2017, 1632, 0.090, 3, 0.230, 415, 49, 16, 12, 11, 2.020, 2.033
Wed Jan 11 03:57:52 EST 2017, 6582, 0.590, 9, 0.730, 565, 94, 6, 37, 56, 33.070, 33.343
Wed Jan 11 03:59:18 EST 2017, 9057, 0.340, 6, 0.480, 490, 26, 1, 0, 34, 0.423, 0.417
Wed Jan 11 04:00:54 EST 2017, 4107, 0.840, 0, 0.980, 340, 71, 11, 25, 79, 30.877, 31.533
Wed Jan 11 04:02:45 EST 2017, 2869, 0.470, 11, 0.110, 453, 60, 18, 44, 23, 23.880, 24.257
Wed Jan 11 04:04:26 EST 2017, 7819, 0.970, 5, 0.610, 303, 15, 8, 19, 68, 0.087, 0.087
Wed Jan 11 04:06:34 EST 2017, 5344, 0.220, 2, 0.360, 378, 82, 4, 31, 45, 5.370, 5.270
Wed Jan 11 04:08:50 EST 2017, 394, 0.720, 8, 0.860, 528, 37, 13, 6, 90, 17.967, 19.837
Wed Jan 11 04:10:36 EST 2017, 317, 0.070, 2, 0.740, 366, 54, 9, 23, 40, 4.377, 4.297
Wed Jan 11 04:17:44 EST 2017, 5267, 0.570, 8, 0.240, 516, 99, 18, 48, 85, 194.743, 0.000
Wed Jan 11 04:18:44 EST 2017, 7742, 0.320, 11, 0.990, 591, 31, 14, 10, 18, 2.800, 2.803
Wed Jan 11 04:21:03 EST 2017, 2792, 0.820, 5, 0.490, 441, 76, 4, 35, 63, 17.493, 17.713
Wed Jan 11 04:23:09 EST 2017, 4030, 0.440, 7, 0.610, 554, 65, 7, 42, 51, 24.747, 24.970
Wed Jan 11 04:30:31 EST 2017, 8980, 0.940, 1, 0.110, 404, 20, 16, 17, 96, 21.107, 0.000
Wed Jan 11 04:33:02 EST 2017, 6505, 0.190, 4, 0.860, 329, 87, 11, 29, 29, 9.083, 9.107
Wed Jan 11 04:34:58 EST 2017, 1555, 0.690, 10, 0.360, 479, 42, 2, 4, 74, 3.273, 3.023
Wed Jan 11 04:37:14 EST 2017, 2173, 0.260, 4, 0.050, 497, 37, 8, 26, 46, 12.153, 8.620
Wed Jan 11 04:44:45 EST 2017, 7123, 0.760, 10, 0.550, 347, 82, 17, 1, 91, 36.497, 0.000
Wed Jan 11 04:47:06 EST 2017, 9598, 0.010, 7, 0.300, 422, 14, 12, 38, 23, 2.377, 2.403
Wed Jan 11 04:49:12 EST 2017, 4648, 0.510, 1, 0.800, 572, 59, 3, 13, 68, 3.117, 3.067
Wed Jan 11 04:51:13 EST 2017, 3411, 0.130, 9, 0.180, 385, 71, 5, 7, 35, 2.947, 2.990
Wed Jan 11 04:53:44 EST 2017, 8361, 0.630, 3, 0.680, 535, 26, 15, 32, 80, 27.777, 30.897
Wed Jan 11 04:55:20 EST 2017, 5886, 0.380, 0, 0.430, 460, 93, 10, 20, 12, 5.507, 5.443
Wed Jan 11 04:59:21 EST 2017, 936, 0.880, 6, 0.930, 310, 48, 1, 45, 57, 2.603, 2.600
Wed Jan 11 05:00:37 EST 2017, 1245, 0.410, 11, 0.830, 432, 23, 19, 34, 65, 19.600, 20.223
Wed Jan 11 05:02:32 EST 2017, 6195, 0.910, 5, 0.330, 582, 68, 10, 9, 20, 11.313, 10.940
Wed Jan 11 05:04:33 EST 2017, 8670, 0.160, 2, 0.580, 507, 45, 5, 46, 88, 11.060, 10.987
Wed Jan 11 05:06:54 EST 2017, 3720, 0.660, 8, 0.080, 357, 90, 14, 21, 43, 29.533, 31.700
Wed Jan 11 05:08:40 EST 2017, 4958, 0.040, 3, 0.960, 469, 79, 17, 3, 77, 14.810, 15.400
Wed Jan 11 05:10:30 EST 2017, 9908, 0.540, 9, 0.460, 319, 34, 7, 28, 32, 4.430, 4.180
Wed Jan 11 05:11:31 EST 2017, 7433, 0.290, 6, 0.710, 394, 56, 2, 15, 99, 4.363, 4.203
Wed Jan 11 05:12:31 EST 2017, 2483, 0.790, 0, 0.210, 544, 11, 12, 40, 54, 0.077, 0.073
Wed Jan 11 05:14:47 EST 2017, 1864, 0.230, 8, 0.390, 563, 17, 18, 18, 71, 12.370, 14.283
Wed Jan 11 05:16:43 EST 2017, 6814, 0.730, 2, 0.890, 413, 62, 8, 43, 26, 8.033, 7.883
Wed Jan 11 05:20:54 EST 2017, 9289, 0.480, 5, 0.140, 338, 40, 4, 6, 94, 4.573, 8.870
Wed Jan 11 05:22:40 EST 2017, 4339, 0.980, 11, 0.640, 488, 85, 13, 31, 49, 1.050, 1.677
Wed Jan 11 05:24:06 EST 2017, 3101, 0.350, 1, 0.270, 301, 96, 15, 49, 60, 25.117, 26.547
Wed Jan 11 05:24:46 EST 2017, 8051, 0.850, 7, 0.770, 451, 51, 6, 24, 15, 3.557, 3.487
Wed Jan 11 05:26:47 EST 2017, 5576, 0.100, 10, 0.020, 526, 73, 1, 37, 82, 5.223, 5.103
Wed Jan 11 05:28:53 EST 2017, 626, 0.600, 4, 0.520, 376, 28, 11, 12, 37, 4.630, 4.830
Wed Jan 11 05:30:33 EST 2017, 472, 0.340, 7, 0.160, 465, 86, 4, 42, 78, 23.823, 24.280
Wed Jan 11 05:32:19 EST 2017, 5422, 0.840, 1, 0.660, 315, 41, 14, 17, 33, 3.930, 4.893
Wed Jan 11 05:34:45 EST 2017, 7897, 0.090, 4, 0.410, 390, 64, 19, 30, 56, 26.583, 30.057
Wed Jan 11 05:36:15 EST 2017, 2947, 0.590, 10, 0.910, 540, 19, 9, 5, 11, 0.810, 0.803
Wed Jan 11 05:38:16 EST 2017, 4184, 0.210, 0, 0.040, 427, 30, 2, 24, 89, 3.283, 3.303
Wed Jan 11 05:41:17 EST 2017, 9134, 0.710, 6, 0.540, 577, 75, 12, 49, 44, 58.060, 59.860
Wed Jan 11 05:47:44 EST 2017, 6659, 0.460, 9, 0.290, 502, 52, 16, 11, 67, 27.247, 0.000
Wed Jan 11 05:50:40 EST 2017, 1709, 0.960, 3, 0.790, 352, 97, 7, 36, 22, 10.163, 10.287
Wed Jan 11 05:54:41 EST 2017, 2328, 0.020, 11, 0.600, 333, 92, 3, 8, 95, 5.490, 5.387
Wed Jan 11 05:57:17 EST 2017, 7278, 0.520, 5, 0.100, 483, 47, 13, 33, 50, 41.683, 31.480
Wed Jan 11 05:59:17 EST 2017, 9753, 0.270, 2, 0.850, 558, 69, 18, 21, 72, 33.083, 34.433
Wed Jan 11 06:00:53 EST 2017, 4803, 0.770, 8, 0.350, 408, 24, 8, 46, 27, 6.173, 6.140
Wed Jan 11 06:02:54 EST 2017, 3565, 0.400, 4, 0.720, 596, 13, 1, 27, 84, 1.093, 1.140
Wed Jan 11 06:06:10 EST 2017, 8515, 0.900, 10, 0.220, 446, 58, 10, 2, 39, 1.763, 25.770
Wed Jan 11 06:08:11 EST 2017, 6040, 0.150, 7, 0.970, 371, 35, 15, 39, 61, 15.863, 16.100
Wed Jan 11 06:12:02 EST 2017, 1090, 0.650, 1, 0.470, 521, 80, 6, 14, 16, 2.293, 2.160
Wed Jan 11 06:16:04 EST 2017, 781, 0.180, 5, 0.250, 530, 55, 15, 0, 13, 1.967, 2.010
Wed Jan 11 06:18:11 EST 2017, 5731, 0.680, 11, 0.750, 380, 10, 5, 25, 58, 2.147, 2.113
Wed Jan 11 06:22:22 EST 2017, 8206, 0.430, 8, 0.000, 305, 78, 10, 13, 36, 8.660, 8.983
Wed Jan 11 06:32:03 EST 2017, 3256, 0.930, 2, 0.500, 455, 33, 19, 38, 81, 61.480, 0.000
Wed Jan 11 06:34:39 EST 2017, 4494, 0.300, 9, 0.380, 343, 44, 12, 31, 25, 6.657, 6.607
Wed Jan 11 06:38:45 EST 2017, 9444, 0.800, 3, 0.880, 493, 89, 3, 6, 70, 7.540, 7.430
Wed Jan 11 06:42:46 EST 2017, 6969, 0.050, 0, 0.130, 568, 21, 7, 44, 47, 6.037, 6.027
Wed Jan 11 06:49:59 EST 2017, 2019, 0.550, 6, 0.630, 418, 66, 17, 19, 92, 52.857, 0.000
Wed Jan 11 06:51:04 EST 2017, 1400, 0.490, 1, 0.940, 399, 72, 13, 47, 30, 9.747, 9.593
Wed Jan 11 06:54:56 EST 2017, 6350, 0.990, 7, 0.440, 549, 27, 4, 22, 75, 0.087, 0.093
Wed Jan 11 06:59:28 EST 2017, 8825, 0.240, 10, 0.690, 474, 94, 9, 35, 53, 30.303, 29.833
Wed Jan 11 07:07:56 EST 2017, 3875, 0.740, 4, 0.190, 324, 49, 18, 10, 98, 53.317, 0.000
Wed Jan 11 07:10:26 EST 2017, 2637, 0.120, 6, 0.820, 511, 38, 11, 16, 19, 2.843, 2.913
Wed Jan 11 07:12:32 EST 2017, 7587, 0.620, 0, 0.320, 361, 83, 1, 41, 64, 4.863, 4.860
Wed Jan 11 07:14:33 EST 2017, 5112, 0.370, 3, 0.570, 436, 16, 6, 3, 42, 1.127, 1.153
Wed Jan 11 07:16:34 EST 2017, 162, 0.870, 9, 0.070, 586, 61, 16, 28, 87, 2.900, 2.857
Wed Jan 11 07:18:45 EST 2017, 143, 0.370, 1, 0.780, 502, 27, 12, 44, 71, 9.350, 9.473
Wed Jan 11 07:20:40 EST 2017, 5093, 0.870, 7, 0.280, 352, 72, 2, 19, 26, 2.333, 2.363
Wed Jan 11 07:22:56 EST 2017, 7568, 0.120, 10, 0.530, 427, 49, 7, 31, 93, 16.827, 17.837
Wed Jan 11 07:32:09 EST 2017, 2618, 0.620, 4, 0.030, 577, 94, 17, 6, 48, 83.310, 0.000
Wed Jan 11 07:35:21 EST 2017, 3856, 0.240, 6, 0.910, 389, 83, 14, 13, 60, 19.033, 19.577
Wed Jan 11 07:39:12 EST 2017, 8806, 0.740, 0, 0.410, 539, 38, 5, 38, 15, 3.557, 3.470
Wed Jan 11 07:44:44 EST 2017, 6331, 0.490, 3, 0.660, 464, 61, 9, 0, 82, 8.370, 78.477
Wed Jan 11 07:47:15 EST 2017, 1381, 0.990, 9, 0.160, 314, 16, 19, 25, 37, 0.090, 0.083
Wed Jan 11 07:49:20 EST 2017, 1999, 0.060, 5, 0.470, 370, 10, 11, 3, 65, 1.603, 1.563
Wed Jan 11 07:51:21 EST 2017, 6949, 0.560, 11, 0.970, 520, 55, 1, 28, 20, 1.170, 1.113
Wed Jan 11 07:52:58 EST 2017, 9424, 0.310, 8, 0.220, 595, 32, 6, 16, 88, 11.343, 28.633
Wed Jan 11 07:58:09 EST 2017, 4474, 0.810, 2, 0.720, 445, 77, 15, 41, 43, 35.760, 38.087
Wed Jan 11 08:06:21 EST 2017, 3237, 0.430, 10, 0.350, 558, 89, 13, 34, 77, 86.280, 0.000
Wed Jan 11 08:08:52 EST 2017, 8187, 0.930, 4, 0.850, 408, 44, 3, 9, 32, 1.787, 1.763
Wed Jan 11 08:13:09 EST 2017, 5712, 0.180, 1, 0.100, 333, 66, 8, 47, 99, 13.113, 13.587
Wed Jan 11 08:15:15 EST 2017, 762, 0.680, 7, 0.600, 483, 21, 18, 22, 54, 15.723, 18.003
Wed Jan 11 08:17:05 EST 2017, 1071, 0.150, 11, 0.630, 567, 46, 3, 11, 46, 2.683, 2.680
Wed Jan 11 08:24:38 EST 2017, 6021, 0.650, 5, 0.130, 417, 91, 12, 36, 91, 115.763, 0.000
Wed Jan 11 08:26:03 EST 2017, 8496, 0.400, 2, 0.880, 342, 24, 17, 24, 23, 2.683, 2.637
Wed Jan 11 08:31:56 EST 2017, 3546, 0.900, 8, 0.380, 492, 69, 8, 49, 68, 56.233, 84.580
Wed Jan 11 08:36:17 EST 2017, 4784, 0.270, 3, 0.500, 305, 58, 5, 30, 34, 3.520, 3.427
Wed Jan 11 08:38:13 EST 2017, 9734, 0.770, 9, 0.000, 455, 13, 15, 5, 79, 0.140, 0.167
Wed Jan 11 08:40:28 EST 2017, 7259, 0.020, 6, 0.750, 530, 80, 19, 42, 12, 11.963, 12.127
Wed Jan 11 08:44:35 EST 2017, 2309, 0.520, 0, 0.250, 380, 35, 10, 17, 57, 9.393, 10.320
Wed Jan 11 08:48:31 EST 2017, 1690, 0.460, 7, 0.060, 436, 41, 2, 39, 40, 3.143, 3.140
Wed Jan 11 08:56:13 EST 2017, 6640, 0.960, 1, 0.560, 586, 86, 11, 14, 85, 40.610, 0.000
Wed Jan 11 08:58:44 EST 2017, 9115, 0.210, 4, 0.310, 511, 18, 16, 27, 17, 3.147, 3.150
Wed Jan 11 09:00:50 EST 2017, 4165, 0.710, 10, 0.810, 361, 63, 6, 2, 62, 5.560, 5.620
Wed Jan 11 09:02:51 EST 2017, 2927, 0.090, 0, 0.190, 473, 75, 4, 20, 51, 6.617, 6.767
Wed Jan 11 09:05:22 EST 2017, 7877, 0.590, 6, 0.690, 323, 30, 14, 45, 96, 29.280, 31.250
Wed Jan 11 09:09:48 EST 2017, 5402, 0.340, 9, 0.440, 398, 97, 18, 8, 29, 13.247, 28.650
Wed Jan 11 09:11:29 EST 2017, 452, 0.840, 3, 0.940, 548, 52, 9, 33, 74, 30.937, 30.857
Wed Jan 11 09:15:10 EST 2017, 607, 0.100, 8, 0.360, 328, 62, 16, 15, 30, 6.973, 7.390
Wed Jan 11 09:17:11 EST 2017, 5557, 0.600, 2, 0.860, 478, 17, 7, 40, 75, 5.930, 5.870
Wed Jan 11 09:19:12 EST 2017, 8032, 0.350, 5, 0.110, 553, 84, 2, 2, 53, 3.400, 3.093
Wed Jan 11 09:23:58 EST 2017, 3082, 0.850, 11, 0.610, 403, 39, 11, 27, 98, 33.180, 162.997
Wed Jan 11 09:25:29 EST 2017, 4320, 0.480, 1, 0.490, 591, 51, 19, 46, 19, 12.330, 12.057
Wed Jan 11 09:27:55 EST 2017, 9270, 0.980, 7, 0.990, 441, 96, 9, 21, 64, 36.403, 36.830
Wed Jan 11 09:30:25 EST 2017, 6795, 0.230, 10, 0.240, 366, 28, 4, 34, 41, 2.880, 2.827
Wed Jan 11 09:36:02 EST 2017, 1845, 0.730, 4, 0.740, 516, 73, 14, 9, 86, 43.913, 158.603
Wed Jan 11 09:38:43 EST 2017, 2463, 0.290, 10, 0.920, 459, 68, 15, 37, 13, 9.290, 8.557
Wed Jan 11 09:40:39 EST 2017, 7413, 0.790, 4, 0.420, 309, 23, 6, 12, 58, 3.380, 3.617
Wed Jan 11 09:42:40 EST 2017, 9888, 0.040, 1, 0.670, 384, 90, 1, 49, 36, 1.080, 1.093
Wed Jan 11 09:48:11 EST 2017, 4938, 0.540, 7, 0.170, 534, 45, 10, 24, 81, 34.073, 168.197
Wed Jan 11 09:48:52 EST 2017, 3701, 0.170, 3, 0.800, 422, 34, 17, 6, 24, 2.353, 2.340
Wed Jan 11 09:51:48 EST 2017, 8651, 0.670, 9, 0.300, 572, 79, 8, 31, 69, 48.940, 54.277
Wed Jan 11 09:54:54 EST 2017, 6176, 0.420, 6, 0.550, 497, 11, 3, 18, 47, 1.163, 1.223
Wed Jan 11 09:56:55 EST 2017, 1226, 0.920, 0, 0.050, 347, 56, 13, 43, 92, 0.140, 0.137
Wed Jan 11 09:59:41 EST 2017, 916, 0.380, 5, 0.210, 394, 82, 7, 29, 95, 32.990, 36.233
Wed Jan 11 10:03:57 EST 2017, 5866, 0.880, 11, 0.710, 544, 37, 17, 4, 50, 15.203, 101.727
Wed Jan 11 10:06:53 EST 2017, 8341, 0.130, 8, 0.460, 469, 59, 12, 42, 72, 35.927, 39.153
Wed Jan 11 10:08:19 EST 2017, 3391, 0.630, 2, 0.960, 319, 14, 3, 17, 27, 0.410, 0.400
Wed Jan 11 10:10:30 EST 2017, 4629, 0.010, 9, 0.080, 506, 25, 10, 10, 84, 7.483, 7.677
Wed Jan 11 10:14:56 EST 2017, 9579, 0.510, 3, 0.580, 356, 70, 19, 35, 39, 28.960, 29.413
Wed Jan 11 10:16:52 EST 2017, 7104, 0.260, 0, 0.330, 431, 48, 14, 23, 61, 19.923, 21.170
Wed Jan 11 10:18:48 EST 2017, 2154, 0.760, 6, 0.830, 581, 93, 5, 48, 16, 10.733, 10.147
Wed Jan 11 10:24:59 EST 2017, 1535, 0.200, 2, 0.520, 525, 98, 6, 20, 78, 15.920, 16.063
Wed Jan 11 10:27:15 EST 2017, 6485, 0.700, 8, 0.020, 375, 53, 16, 45, 33, 28.657, 28.853
Wed Jan 11 10:32:22 EST 2017, 8960, 0.450, 11, 0.770, 300, 76, 11, 7, 55, 9.620, 10.007
Wed Jan 11 10:34:13 EST 2017, 4010, 0.950, 5, 0.270, 450, 31, 1, 32, 10, 0.087, 0.077
Wed Jan 11 10:36:24 EST 2017, 2773, 0.320, 7, 0.640, 337, 20, 9, 38, 89, 9.333, 9.730
Wed Jan 11 10:40:25 EST 2017, 7723, 0.820, 1, 0.140, 487, 65, 18, 13, 44, 36.057, 54.580
Wed Jan 11 10:41:36 EST 2017, 5248, 0.070, 4, 0.890, 562, 42, 13, 26, 67, 16.510, 16.867
Wed Jan 11 10:42:26 EST 2017, 298, 0.570, 10, 0.390, 412, 87, 4, 1, 22, 2.007, 1.973
Wed Jan 11 10:48:18 EST 2017, 375, 0.220, 4, 0.030, 480, 94, 18, 15, 60, 47.027, 172.437
Wed Jan 11 10:50:34 EST 2017, 5325, 0.720, 10, 0.530, 330, 49, 9, 40, 15, 5.093, 5.080
Wed Jan 11 10:53:10 EST 2017, 7800, 0.470, 7, 0.280, 405, 71, 4, 3, 83, 7.103, 25.563
Wed Jan 11 10:56:41 EST 2017, 2850, 0.970, 1, 0.780, 555, 26, 14, 28, 38, 6.413, 6.583
Wed Jan 11 10:58:57 EST 2017, 4088, 0.350, 11, 0.150, 443, 15, 16, 47, 72, 17.450, 19.547
Wed Jan 11 11:02:23 EST 2017, 9038, 0.850, 5, 0.650, 593, 60, 7, 22, 27, 10.300, 10.623
Wed Jan 11 11:05:19 EST 2017, 6563, 0.100, 2, 0.400, 518, 37, 2, 34, 94, 3.457, 3.350
Wed Jan 11 11:06:35 EST 2017, 1613, 0.600, 8, 0.900, 368, 82, 11, 9, 49, 13.327, 13.770
Wed Jan 11 11:11:11 EST 2017, 2231, 0.410, 0, 0.710, 312, 88, 17, 31, 66, 46.033, 48.367
Wed Jan 11 11:12:26 EST 2017, 7181, 0.910, 6, 0.210, 462, 43, 8, 6, 21, 0.100, 0.087
Wed Jan 11 11:14:42 EST 2017, 9656, 0.160, 9, 0.960, 537, 65, 3, 43, 88, 14.100, 14.127
Wed Jan 11 11:15:38 EST 2017, 4706, 0.660, 3, 0.460, 387, 20, 13, 18, 43, 6.553, 7.517
Wed Jan 11 11:17:44 EST 2017, 3469, 0.030, 8, 0.590, 574, 32, 15, 0, 55, 4.707, 63.027
Wed Jan 11 11:18:39 EST 2017, 8419, 0.530, 2, 0.090, 424, 77, 5, 25, 10, 2.180, 2.107
Wed Jan 11 11:19:40 EST 2017, 5944, 0.280, 5, 0.840, 349, 54, 1, 12, 77, 1.490, 1.490
Wed Jan 11 11:22:16 EST 2017, 994, 0.780, 11, 0.340, 499, 99, 10, 37, 32, 35.047, 35.583
Wed Jan 11 11:24:01 EST 2017, 1303, 0.250, 6, 0.430, 546, 74, 10, 26, 41, 19.873, 19.530
Wed Jan 11 11:27:58 EST 2017, 6253, 0.750, 0, 0.930, 396, 29, 19, 1, 86, 9.807, 10.407
Wed Jan 11 11:30:59 EST 2017, 8728, 0.000, 3, 0.180, 321, 96, 14, 39, 18, 7.433, 7.407
Wed Jan 11 11:35:00 EST 2017, 3778, 0.500, 9, 0.680, 471, 51, 5, 14, 63, 7.830, 7.627
Wed Jan 11 11:37:01 EST 2017, 5016, 0.130, 1, 0.310, 359, 40, 7, 8, 52, 1.577, 1.577
Wed Jan 11 11:41:32 EST 2017, 9966, 0.630, 7, 0.810, 509, 85, 17, 33, 97, 136.290, 147.983
Wed Jan 11 11:45:13 EST 2017, 7491, 0.380, 10, 0.060, 584, 18, 12, 20, 29, 5.153, 5.580
Wed Jan 11 11:47:24 EST 2017, 2541, 0.880, 4, 0.560, 434, 63, 2, 45, 74, 10.980, 11.023
Wed Jan 11 11:49:20 EST 2017, 1922, 0.060, 9, 0.870, 377, 57, 8, 23, 46, 6.910, 6.750
Wed Jan 11 11:54:17 EST 2017, 6872, 0.560, 3, 0.370, 527, 12, 18, 48, 91, 64.237, 59.863
Wed Jan 11 11:57:33 EST 2017, 9347, 0.310, 0, 0.620, 452, 80, 13, 11, 24, 8.117, 8.130
Wed Jan 11 12:00:29 EST 2017, 4397, 0.810, 6, 0.120, 302, 35, 4, 36, 69, 0.133, 0.147
Wed Jan 11 12:02:40 EST 2017, 3159, 0.440, 5, 0.990, 490, 46, 6, 42, 35, 8.070, 8.383
Wed Jan 11 12:10:18 EST 2017, 8109, 0.940, 11, 0.490, 340, 91, 15, 17, 80, 59.777, 0.000
Wed Jan 11 12:12:59 EST 2017, 5634, 0.190, 8, 0.740, 415, 23, 11, 29, 13, 1.837, 1.800
Wed Jan 11 12:14:49 EST 2017, 684, 0.690, 2, 0.240, 565, 68, 1, 4, 58, 1.930, 1.960
Wed Jan 11 12:18:56 EST 2017, 530, 0.490, 9, 0.570, 354, 36, 14, 49, 11, 4.457, 4.483
Wed Jan 11 12:19:57 EST 2017, 5480, 0.990, 3, 0.070, 504, 81, 4, 24, 56, 0.100, 0.100
Wed Jan 11 12:21:02 EST 2017, 7955, 0.240, 0, 0.820, 579, 13, 9, 36, 34, 3.490, 3.430
Wed Jan 11 12:28:25 EST 2017, 3005, 0.740, 6, 0.320, 429, 58, 19, 11, 79, 48.500, 0.000
Wed Jan 11 12:30:16 EST 2017, 4242, 0.110, 4, 0.700, 541, 70, 12, 18, 22, 7.110, 6.943
Wed Jan 11 12:31:11 EST 2017, 9192, 0.610, 10, 0.200, 391, 25, 2, 43, 67, 3.620, 3.567
Wed Jan 11 12:32:17 EST 2017, 6717, 0.360, 7, 0.950, 316, 92, 7, 5, 45, 5.247, 5.387
Wed Jan 11 12:38:36 EST 2017, 1767, 0.860, 1, 0.450, 466, 47, 16, 30, 90, 41.537, 154.123
Wed Jan 11 12:42:33 EST 2017, 2386, 0.170, 7, 0.140, 523, 53, 13, 2, 28, 4.397, 8.467
Wed Jan 11 12:46:34 EST 2017, 7336, 0.670, 1, 0.640, 373, 98, 3, 27, 73, 6.557, 6.610
Wed Jan 11 12:50:35 EST 2017, 9811, 0.420, 4, 0.390, 448, 30, 8, 15, 51, 5.853, 6.027
Wed Jan 11 12:58:02 EST 2017, 4861, 0.920, 10, 0.890, 598, 75, 18, 40, 96, 191.367, 0.000
Wed Jan 11 13:00:18 EST 2017, 3623, 0.300, 2, 0.010, 410, 64, 10, 33, 17, 6.603, 5.737
Wed Jan 11 13:04:15 EST 2017, 8573, 0.800, 8, 0.510, 560, 19, 1, 8, 62, 0.090, 0.097
Wed Jan 11 13:08:36 EST 2017, 6098, 0.050, 11, 0.260, 485, 87, 6, 46, 39, 14.140, 14.657
Wed Jan 11 13:10:47 EST 2017, 1148, 0.550, 5, 0.760, 335, 42, 15, 21, 84, 21.627, 23.473
Wed Jan 11 13:12:28 EST 2017, 839, 0.020, 1, 0.980, 419, 16, 5, 7, 81, 0.750, 0.750
Wed Jan 11 13:14:59 EST 2017, 5789, 0.520, 7, 0.480, 569, 61, 15, 32, 36, 33.187, 33.600
Wed Jan 11 13:18:50 EST 2017, 8264, 0.270, 10, 0.730, 494, 39, 19, 19, 59, 20.557, 21.157
Wed Jan 11 13:20:46 EST 2017, 3314, 0.770, 4, 0.230, 344, 84, 10, 44, 14, 12.567, 11.880
Wed Jan 11 13:24:52 EST 2017, 4552, 0.390, 8, 0.850, 457, 95, 3, 26, 93, 16.610, 16.553
Wed Jan 11 13:29:48 EST 2017, 9502, 0.890, 2, 0.350, 307, 50, 12, 1, 48, 6.717, 159.593
Wed Jan 11 13:30:54 EST 2017, 7027, 0.140, 5, 0.600, 382, 72, 17, 38, 70, 42.417, 46.453
Wed Jan 11 13:31:44 EST 2017, 2077, 0.640, 11, 0.100, 532, 27, 7, 13, 25, 3.467, 3.740
Wed Jan 11 13:32:55 EST 2017, 1458, 0.330, 3, 0.290, 588, 22, 4, 41, 98, 8.657, 8.117
Wed Jan 11 13:35:16 EST 2017, 6408, 0.830, 9, 0.790, 438, 67, 13, 16, 53, 26.250, 28.447
Wed Jan 11 13:39:17 EST 2017, 8883, 0.080, 6, 0.040, 363, 44, 18, 29, 76, 24.623, 39.353
Wed Jan 11 13:41:13 EST 2017, 3933, 0.580, 0, 0.540, 513, 89, 9, 4, 31, 8.263, 11.940
Wed Jan 11 13:42:03 EST 2017, 2695, 0.200, 11, 0.420, 326, 78, 2, 22, 87, 5.690, 5.440
Wed Jan 11 13:47:00 EST 2017, 7645, 0.700, 5, 0.920, 476, 33, 11, 47, 42, 16.070, 16.083
Wed Jan 11 13:54:32 EST 2017, 5170, 0.450, 2, 0.170, 551, 56, 16, 10, 65, 36.203, 0.000
Wed Jan 11 13:57:08 EST 2017, 220, 0.950, 8, 0.670, 401, 11, 6, 35, 20, 0.077, 0.080
Wed Jan 11 13:59:18 EST 2017, 182, 0.040, 10, 0.220, 557, 41, 17, 30, 17, 7.180, 7.193
Wed Jan 11 14:02:29 EST 2017, 5132, 0.540, 4, 0.720, 407, 86, 8, 5, 62, 11.050, 11.433
Wed Jan 11 14:04:20 EST 2017, 7607, 0.290, 1, 0.470, 332, 19, 3, 43, 40, 0.883, 0.853
Wed Jan 11 14:07:01 EST 2017, 2657, 0.790, 7, 0.970, 482, 64, 12, 18, 85, 38.263, 38.903
Wed Jan 11 14:08:42 EST 2017, 3894, 0.410, 3, 0.090, 369, 75, 15, 12, 28, 13.373, 10.580
Wed Jan 11 14:10:27 EST 2017, 8844, 0.910, 9, 0.590, 519, 30, 5, 37, 73, 0.110, 0.100
Wed Jan 11 14:12:33 EST 2017, 6369, 0.160, 6, 0.340, 594, 97, 1, 24, 51, 3.500, 3.443
Wed Jan 11 14:15:29 EST 2017, 1419, 0.660, 0, 0.840, 444, 52, 10, 49, 96, 51.303, 51.763
Wed Jan 11 14:18:50 EST 2017, 2038, 0.350, 8, 0.530, 388, 47, 18, 21, 23, 8.460, 8.460
Wed Jan 11 14:26:02 EST 2017, 6988, 0.850, 2, 0.030, 538, 92, 9, 46, 68, 0.000, 160.203
Wed Jan 11 14:27:03 EST 2017, 9463, 0.100, 5, 0.780, 463, 24, 4, 9, 45, 1.250, 1.247
Wed Jan 11 14:34:14 EST 2017, 4513, 0.600, 11, 0.280, 313, 69, 14, 34, 90, 53.383, 0.000
Wed Jan 11 14:36:15 EST 2017, 3275, 0.220, 0, 0.650, 500, 58, 16, 40, 11, 7.613, 7.447
Wed Jan 11 14:38:16 EST 2017, 8225, 0.720, 6, 0.150, 350, 13, 7, 15, 56, 0.340, 0.207
Wed Jan 11 14:39:21 EST 2017, 5750, 0.470, 9, 0.900, 425, 81, 2, 27, 34, 3.353, 3.320
Wed Jan 11 14:40:22 EST 2017, 800, 0.970, 3, 0.400, 575, 36, 11, 2, 79, 0.110, 0.110
Wed Jan 11 14:42:28 EST 2017, 1110, 0.440, 2, 0.310, 472, 10, 8, 13, 87, 3.190, 4.050
Wed Jan 11 14:45:04 EST 2017, 6060, 0.940, 8, 0.810, 322, 55, 18, 38, 42, 32.447, 35.280
