# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 0 12', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, ladderQ_timing_secs
Wed Jan 11 14:06:23 EST 2017, 3126, 0.930, 11, 0.790, 510, 57, 4, 7, 15, 1.860, 1.503
Wed Jan 11 14:11:54 EST 2017, 4363, 0.300, 0, 0.160, 323, 68, 7, 13, 93, 12.157, 193.173
Wed Jan 11 14:26:17 EST 2017, 9313, 0.800, 6, 0.660, 473, 23, 16, 38, 48, 19.530, 22.700
Wed Jan 11 14:35:55 EST 2017, 6838, 0.050, 9, 0.410, 548, 91, 11, 1, 71, 14.607, 0.000
Wed Jan 11 14:39:16 EST 2017, 1888, 0.550, 3, 0.910, 398, 46, 2, 26, 26, 1.393, 1.303
Wed Jan 11 14:40:32 EST 2017, 2507, 0.490, 11, 0.730, 416, 51, 8, 4, 99, 10.690, 11.083
Wed Jan 11 14:42:22 EST 2017, 7457, 0.990, 5, 0.230, 566, 96, 17, 29, 54, 0.140, 0.157
Wed Jan 11 14:44:33 EST 2017, 9932, 0.240, 2, 0.980, 491, 29, 13, 16, 76, 7.563, 7.337
Wed Jan 11 14:46:34 EST 2017, 4982, 0.740, 8, 0.480, 341, 74, 3, 41, 31, 5.760, 5.690
Wed Jan 11 14:48:45 EST 2017, 3744, 0.120, 4, 0.600, 454, 62, 5, 35, 88, 14.207, 14.300
Wed Jan 11 14:50:41 EST 2017, 8694, 0.620, 10, 0.100, 304, 17, 15, 10, 43, 4.377, 5.027
Wed Jan 11 14:53:17 EST 2017, 6219, 0.370, 7, 0.850, 379, 85, 10, 48, 65, 38.590, 39.107
Wed Jan 11 14:56:44 EST 2017, 1269, 0.870, 1, 0.350, 529, 40, 1, 23, 20, 0.090, 0.077
Wed Jan 11 14:58:50 EST 2017, 960, 0.330, 5, 0.380, 520, 20, 19, 12, 12, 2.533, 2.390
Wed Jan 11 15:00:41 EST 2017, 5910, 0.830, 11, 0.880, 370, 65, 10, 37, 57, 28.937, 29.960
Wed Jan 11 15:04:17 EST 2017, 8385, 0.080, 8, 0.130, 445, 43, 5, 24, 34, 3.370, 3.483
Wed Jan 11 15:08:03 EST 2017, 3435, 0.580, 2, 0.630, 595, 88, 14, 49, 79, 100.107, 104.017
Wed Jan 11 15:11:45 EST 2017, 4672, 0.210, 10, 0.260, 407, 99, 17, 30, 23, 19.623, 19.643
Wed Jan 11 15:12:41 EST 2017, 9622, 0.710, 4, 0.760, 557, 54, 7, 5, 68, 10.350, 10.700
Wed Jan 11 15:14:37 EST 2017, 7147, 0.460, 1, 0.010, 482, 77, 3, 43, 45, 4.800, 4.927
Wed Jan 11 15:15:38 EST 2017, 2197, 0.960, 7, 0.510, 332, 32, 12, 18, 90, 0.103, 0.100
Wed Jan 11 15:16:44 EST 2017, 1579, 0.020, 1, 0.820, 351, 26, 18, 40, 29, 2.580, 2.557
Wed Jan 11 15:22:21 EST 2017, 6529, 0.520, 7, 0.320, 501, 71, 8, 15, 74, 24.173, 185.783
Wed Jan 11 15:24:02 EST 2017, 9004, 0.270, 10, 0.570, 576, 48, 4, 27, 51, 7.217, 6.990
Wed Jan 11 15:30:39 EST 2017, 4054, 0.770, 4, 0.070, 426, 93, 13, 2, 96, 71.083, 0.000
Wed Jan 11 15:31:55 EST 2017, 2816, 0.400, 6, 0.950, 538, 82, 16, 21, 17, 12.203, 12.363
Wed Jan 11 15:33:46 EST 2017, 7766, 0.900, 0, 0.450, 388, 37, 6, 46, 62, 0.090, 0.090
Wed Jan 11 15:35:52 EST 2017, 5291, 0.150, 3, 0.700, 313, 60, 1, 9, 40, 0.633, 0.610
Wed Jan 11 15:38:08 EST 2017, 341, 0.650, 9, 0.200, 463, 15, 11, 34, 85, 14.887, 17.243
Wed Jan 11 15:40:05 EST 2017, 264, 0.040, 3, 0.310, 433, 31, 7, 48, 45, 5.523, 5.417
Wed Jan 11 15:43:42 EST 2017, 5214, 0.540, 9, 0.810, 583, 76, 16, 23, 90, 91.163, 98.047
Wed Jan 11 15:44:22 EST 2017, 7689, 0.290, 6, 0.060, 508, 53, 11, 35, 22, 11.670, 10.510
Wed Jan 11 15:46:18 EST 2017, 2739, 0.790, 0, 0.560, 358, 98, 2, 10, 67, 6.217, 6.063
Wed Jan 11 15:48:29 EST 2017, 3976, 0.420, 10, 0.440, 470, 87, 9, 17, 33, 12.980, 13.460
Wed Jan 11 15:51:00 EST 2017, 8926, 0.920, 4, 0.940, 320, 42, 18, 42, 78, 41.413, 42.810
Wed Jan 11 15:54:26 EST 2017, 6451, 0.170, 1, 0.190, 395, 65, 14, 4, 11, 1.037, 1.027
Wed Jan 11 15:56:32 EST 2017, 1501, 0.670, 7, 0.690, 545, 20, 4, 29, 56, 4.543, 4.530
Wed Jan 11 15:58:33 EST 2017, 2120, 0.360, 0, 0.870, 564, 14, 5, 1, 39, 0.760, 0.727
Wed Jan 11 16:05:55 EST 2017, 7070, 0.860, 6, 0.370, 414, 59, 15, 26, 84, 64.703, 0.000
Wed Jan 11 16:06:41 EST 2017, 9545, 0.110, 9, 0.620, 339, 36, 10, 14, 17, 1.640, 1.573
Wed Jan 11 16:08:47 EST 2017, 4595, 0.610, 3, 0.120, 489, 81, 1, 39, 62, 4.663, 4.627
Wed Jan 11 16:10:58 EST 2017, 3358, 0.230, 8, 0.750, 302, 93, 8, 32, 50, 14.027, 14.093
Wed Jan 11 16:18:30 EST 2017, 8308, 0.730, 2, 0.250, 452, 48, 17, 7, 95, 67.797, 0.000
Wed Jan 11 16:20:26 EST 2017, 5833, 0.480, 5, 0.500, 527, 70, 12, 45, 28, 26.600, 25.410
Wed Jan 11 16:22:12 EST 2017, 883, 0.980, 11, 0.000, 377, 25, 3, 20, 73, 0.080, 0.083
Wed Jan 11 16:28:14 EST 2017, 1192, 0.450, 7, 0.220, 367, 45, 17, 6, 70, 14.853, 273.630
Wed Jan 11 16:29:20 EST 2017, 6142, 0.950, 1, 0.720, 517, 90, 7, 31, 25, 7.450, 7.737
Wed Jan 11 16:30:15 EST 2017, 8617, 0.200, 4, 0.470, 592, 22, 2, 18, 93, 2.390, 2.460
Wed Jan 11 16:32:51 EST 2017, 3667, 0.700, 10, 0.970, 442, 67, 12, 43, 48, 35.557, 36.337
Wed Jan 11 16:34:47 EST 2017, 4904, 0.080, 2, 0.090, 555, 56, 19, 25, 59, 23.440, 25.063
Wed Jan 11 16:38:29 EST 2017, 9854, 0.580, 8, 0.590, 405, 11, 9, 0, 14, 0.617, 0.657
Wed Jan 11 16:40:45 EST 2017, 7379, 0.330, 11, 0.340, 330, 79, 5, 37, 81, 17.337, 17.507
Wed Jan 11 16:42:41 EST 2017, 2429, 0.830, 5, 0.840, 480, 34, 14, 12, 36, 8.633, 8.990
Wed Jan 11 16:45:07 EST 2017, 1811, 0.140, 9, 0.530, 498, 39, 15, 40, 64, 26.643, 29.173
Wed Jan 11 16:46:42 EST 2017, 6761, 0.640, 3, 0.030, 348, 84, 6, 15, 19, 4.850, 4.363
Wed Jan 11 16:48:43 EST 2017, 9236, 0.390, 0, 0.780, 423, 17, 1, 28, 87, 1.210, 1.153
Wed Jan 11 16:55:00 EST 2017, 4286, 0.890, 6, 0.280, 573, 62, 11, 3, 42, 16.417, 236.890
Wed Jan 11 16:57:11 EST 2017, 3048, 0.260, 4, 0.660, 386, 73, 18, 21, 76, 35.627, 54.823
Wed Jan 11 16:58:06 EST 2017, 7998, 0.760, 10, 0.160, 536, 28, 8, 46, 31, 10.843, 2.613
Wed Jan 11 16:59:12 EST 2017, 5523, 0.010, 7, 0.910, 461, 96, 4, 9, 98, 9.253, 9.647
Wed Jan 11 17:00:13 EST 2017, 573, 0.510, 1, 0.410, 311, 51, 13, 34, 53, 9.463, 10.147
Wed Jan 11 17:01:13 EST 2017, 419, 0.280, 10, 0.770, 531, 63, 2, 16, 94, 6.503, 6.450
Wed Jan 11 17:03:09 EST 2017, 5369, 0.780, 4, 0.270, 381, 18, 12, 41, 49, 0.107, 0.110
Wed Jan 11 17:05:15 EST 2017, 7844, 0.030, 1, 0.520, 306, 86, 16, 3, 71, 5.287, 5.243
Wed Jan 11 17:07:22 EST 2017, 2894, 0.530, 7, 0.020, 456, 41, 7, 28, 26, 6.183, 6.040
Wed Jan 11 17:09:27 EST 2017, 4131, 0.150, 5, 0.890, 344, 52, 4, 47, 83, 8.820, 8.720
Wed Jan 11 17:12:03 EST 2017, 9081, 0.650, 11, 0.390, 494, 97, 14, 22, 38, 37.223, 42.763
Wed Jan 11 17:12:59 EST 2017, 6606, 0.400, 8, 0.640, 569, 29, 19, 35, 60, 31.677, 33.400
Wed Jan 11 17:13:34 EST 2017, 1656, 0.900, 2, 0.140, 419, 74, 9, 10, 15, 8.220, 6.957
