# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 0 12', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, ladderQ_timing_secs
Thu Jan 12 12:13:14 EST 2017, 5470, 0.260, 3, 0.640, 532, 89, 4, 11, 15, 1.747, 1.730
Thu Jan 12 12:15:45 EST 2017, 520, 0.760, 9, 0.140, 382, 44, 13, 36, 60, 29.730, 32.387
Thu Jan 12 12:17:16 EST 2017, 675, 0.050, 1, 0.530, 461, 60, 2, 18, 19, 0.583, 0.573
Thu Jan 12 12:19:21 EST 2017, 5625, 0.550, 7, 0.030, 311, 15, 11, 43, 64, 8.390, 9.773
Thu Jan 12 12:21:27 EST 2017, 8100, 0.300, 10, 0.780, 386, 82, 16, 6, 42, 11.563, 12.600
Thu Jan 12 12:24:23 EST 2017, 3150, 0.800, 4, 0.280, 536, 37, 7, 31, 87, 28.077, 62.530
Thu Jan 12 12:25:24 EST 2017, 4387, 0.430, 6, 0.660, 424, 48, 4, 49, 31, 5.157, 5.137
Thu Jan 12 12:27:19 EST 2017, 9337, 0.930, 0, 0.160, 574, 93, 14, 24, 76, 0.167, 0.153
Thu Jan 12 12:29:35 EST 2017, 6862, 0.180, 3, 0.910, 499, 26, 19, 37, 53, 13.383, 13.430
Thu Jan 12 12:36:06 EST 2017, 1912, 0.680, 9, 0.410, 349, 71, 9, 12, 98, 23.880, 0.000
Thu Jan 12 12:36:26 EST 2017, 2531, 0.370, 5, 0.220, 330, 76, 1, 34, 25, 1.220, 1.233
Thu Jan 12 12:39:07 EST 2017, 7481, 0.870, 11, 0.720, 480, 31, 10, 9, 70, 11.920, 35.190
Thu Jan 12 12:41:28 EST 2017, 9956, 0.120, 8, 0.470, 555, 99, 15, 46, 48, 59.603, 61.640
Thu Jan 12 12:42:38 EST 2017, 5006, 0.620, 2, 0.970, 405, 54, 5, 21, 93, 8.657, 8.533
Thu Jan 12 12:44:34 EST 2017, 3768, 0.240, 9, 0.100, 593, 43, 3, 2, 14, 0.790, 0.830
Thu Jan 12 12:47:20 EST 2017, 8718, 0.740, 3, 0.600, 443, 88, 13, 27, 59, 44.660, 48.080
Thu Jan 12 12:48:40 EST 2017, 6243, 0.490, 0, 0.350, 368, 20, 17, 15, 36, 5.023, 5.437
Thu Jan 12 12:51:26 EST 2017, 1293, 0.990, 6, 0.850, 518, 65, 8, 40, 81, 52.953, 53.677
Thu Jan 12 12:53:32 EST 2017, 984, 0.460, 11, 0.880, 527, 85, 12, 26, 84, 58.480, 58.573
Thu Jan 12 12:54:38 EST 2017, 5934, 0.960, 5, 0.380, 377, 40, 3, 1, 39, 0.083, 0.080
Thu Jan 12 12:56:44 EST 2017, 8409, 0.210, 2, 0.630, 302, 62, 7, 38, 62, 7.817, 7.850
Thu Jan 12 12:58:39 EST 2017, 3459, 0.710, 8, 0.130, 452, 17, 17, 13, 17, 0.587, 0.363
Thu Jan 12 13:00:30 EST 2017, 4697, 0.080, 4, 0.750, 339, 29, 14, 7, 95, 6.013, 11.543
Thu Jan 12 13:02:30 EST 2017, 9647, 0.580, 10, 0.250, 489, 74, 5, 32, 50, 16.210, 16.507
Thu Jan 12 13:04:36 EST 2017, 7172, 0.330, 7, 0.500, 564, 51, 10, 20, 73, 22.680, 24.093
Thu Jan 12 13:07:12 EST 2017, 2222, 0.830, 1, 0.000, 414, 96, 19, 45, 28, 55.420, 48.493
Thu Jan 12 13:08:57 EST 2017, 1603, 0.150, 7, 0.320, 396, 90, 11, 23, 90, 34.263, 40.447
Thu Jan 12 13:10:18 EST 2017, 6553, 0.650, 1, 0.820, 546, 45, 1, 48, 45, 1.357, 1.327
Thu Jan 12 13:13:24 EST 2017, 9028, 0.400, 4, 0.070, 471, 68, 6, 10, 67, 11.933, 64.730
Thu Jan 12 13:14:19 EST 2017, 4078, 0.900, 10, 0.570, 321, 23, 16, 35, 22, 0.087, 0.080
Thu Jan 12 13:16:30 EST 2017, 2840, 0.270, 0, 0.440, 508, 12, 13, 41, 79, 11.153, 12.413
Thu Jan 12 13:18:26 EST 2017, 7790, 0.770, 6, 0.940, 358, 57, 4, 16, 34, 3.140, 3.103
Thu Jan 12 13:20:32 EST 2017, 5315, 0.020, 9, 0.190, 433, 34, 8, 29, 56, 6.990, 7.330
Thu Jan 12 13:22:27 EST 2017, 365, 0.520, 3, 0.690, 583, 79, 18, 4, 11, 4.323, 4.353
Thu Jan 12 13:24:28 EST 2017, 288, 0.170, 9, 0.810, 309, 95, 4, 12, 74, 6.343, 6.300
Thu Jan 12 13:26:58 EST 2017, 5238, 0.670, 3, 0.310, 459, 50, 14, 37, 29, 32.323, 25.267
Thu Jan 12 13:34:10 EST 2017, 7713, 0.420, 0, 0.560, 534, 73, 18, 0, 96, 34.520, 0.000
Thu Jan 12 13:34:26 EST 2017, 2763, 0.920, 6, 0.060, 384, 28, 9, 25, 51, 0.097, 0.100
Thu Jan 12 13:36:31 EST 2017, 4001, 0.300, 5, 0.930, 572, 17, 2, 43, 62, 2.093, 2.093
Thu Jan 12 13:38:37 EST 2017, 8951, 0.800, 11, 0.430, 422, 62, 11, 18, 17, 6.803, 6.843
Thu Jan 12 13:40:53 EST 2017, 6476, 0.050, 8, 0.680, 347, 39, 16, 31, 85, 19.147, 21.273
Thu Jan 12 13:42:39 EST 2017, 1526, 0.550, 2, 0.180, 497, 84, 7, 6, 40, 9.113, 7.637
Thu Jan 12 13:44:44 EST 2017, 2144, 0.480, 7, 0.370, 478, 79, 3, 34, 57, 11.337, 11.097
Thu Jan 12 13:46:35 EST 2017, 7094, 0.980, 1, 0.870, 328, 34, 12, 9, 12, 0.920, 0.907
Thu Jan 12 13:49:36 EST 2017, 9569, 0.230, 4, 0.120, 403, 56, 17, 47, 79, 58.690, 51.093
Thu Jan 12 13:50:41 EST 2017, 4619, 0.730, 10, 0.620, 553, 11, 8, 22, 34, 3.043, 3.077
Thu Jan 12 13:52:37 EST 2017, 3382, 0.110, 2, 0.250, 440, 22, 1, 3, 68, 0.450, 0.443
Thu Jan 12 13:54:53 EST 2017, 8332, 0.610, 8, 0.750, 590, 67, 10, 28, 23, 13.503, 13.457
Thu Jan 12 14:02:25 EST 2017, 5857, 0.360, 11, 0.000, 515, 45, 15, 15, 90, 32.143, 0.000
Thu Jan 12 14:03:00 EST 2017, 907, 0.860, 5, 0.500, 365, 90, 5, 40, 45, 16.733, 17.143
Thu Jan 12 14:04:56 EST 2017, 1216, 0.330, 1, 0.710, 375, 70, 14, 29, 54, 11.053, 11.200
Thu Jan 12 14:06:47 EST 2017, 6166, 0.830, 7, 0.210, 525, 25, 5, 4, 99, 0.100, 0.090
Thu Jan 12 14:09:02 EST 2017, 8641, 0.080, 10, 0.960, 450, 93, 9, 42, 31, 15.350, 15.263
Thu Jan 12 14:15:19 EST 2017, 3691, 0.580, 4, 0.460, 300, 48, 19, 17, 76, 25.917, 206.010
Thu Jan 12 14:15:55 EST 2017, 4929, 0.200, 8, 0.590, 487, 36, 12, 11, 43, 6.217, 6.493
Thu Jan 12 14:18:00 EST 2017, 9879, 0.700, 2, 0.090, 337, 81, 2, 36, 88, 7.480, 7.493
Thu Jan 12 14:19:56 EST 2017, 7404, 0.450, 5, 0.840, 412, 14, 7, 23, 20, 1.190, 1.190
Thu Jan 12 14:21:57 EST 2017, 2454, 0.950, 11, 0.340, 562, 59, 17, 48, 65, 0.583, 0.717
Thu Jan 12 14:24:08 EST 2017, 1835, 0.010, 3, 0.030, 543, 64, 13, 20, 37, 10.397, 10.210
Thu Jan 12 14:25:59 EST 2017, 6785, 0.510, 9, 0.530, 393, 19, 4, 45, 82, 5.633, 5.737
Thu Jan 12 14:28:00 EST 2017, 9260, 0.260, 6, 0.280, 318, 87, 8, 7, 15, 2.110, 2.077
Thu Jan 12 14:30:41 EST 2017, 4310, 0.760, 0, 0.780, 468, 42, 18, 32, 60, 37.933, 42.010
