# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 0 12', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, ladderQ_timing_secs
Wed Jan 11 17:00:34 EST 2017, 6391, 0.350, 7, 0.740, 544, 68, 15, 8, 94, 34.693, 0.000
Wed Jan 11 17:01:10 EST 2017, 1441, 0.850, 1, 0.240, 394, 23, 6, 33, 49, 3.663, 3.910
Wed Jan 11 17:03:10 EST 2017, 2060, 0.160, 7, 0.430, 413, 29, 5, 11, 66, 2.943, 3.017
Wed Jan 11 17:05:21 EST 2017, 7010, 0.660, 1, 0.930, 563, 74, 14, 36, 21, 9.187, 9.237
Wed Jan 11 17:12:29 EST 2017, 9485, 0.410, 4, 0.180, 488, 51, 19, 23, 89, 86.307, 0.000
Wed Jan 11 17:13:59 EST 2017, 4535, 0.910, 10, 0.680, 338, 96, 9, 48, 44, 35.237, 37.037
Wed Jan 11 17:15:35 EST 2017, 3297, 0.290, 0, 0.300, 451, 85, 2, 30, 55, 6.090, 5.943
Wed Jan 11 17:17:31 EST 2017, 8247, 0.790, 6, 0.800, 301, 40, 12, 5, 10, 1.157, 1.147
Wed Jan 11 17:20:22 EST 2017, 5772, 0.040, 9, 0.050, 376, 62, 16, 42, 77, 37.917, 46.320
Wed Jan 11 17:21:38 EST 2017, 822, 0.540, 3, 0.550, 526, 17, 7, 17, 32, 2.380, 2.360
Wed Jan 11 17:23:38 EST 2017, 1132, 0.010, 2, 0.710, 516, 43, 14, 3, 41, 2.937, 2.840
Wed Jan 11 17:25:54 EST 2017, 6082, 0.510, 8, 0.210, 366, 88, 4, 28, 86, 17.703, 18.353
Wed Jan 11 17:27:40 EST 2017, 8557, 0.260, 11, 0.960, 441, 20, 9, 16, 18, 1.303, 1.290
Wed Jan 11 17:31:56 EST 2017, 3607, 0.760, 5, 0.460, 591, 65, 18, 41, 63, 132.730, 127.550
Wed Jan 11 17:33:12 EST 2017, 4844, 0.380, 6, 0.580, 404, 77, 11, 34, 52, 27.607, 28.160
Wed Jan 11 17:34:47 EST 2017, 9794, 0.880, 0, 0.080, 554, 32, 2, 9, 97, 0.070, 0.080
Wed Jan 11 17:36:58 EST 2017, 7319, 0.130, 3, 0.830, 479, 99, 6, 47, 30, 10.887, 11.063
Wed Jan 11 17:42:55 EST 2017, 2369, 0.630, 9, 0.330, 329, 54, 16, 22, 75, 30.753, 199.510
Wed Jan 11 17:44:21 EST 2017, 1750, 0.320, 5, 0.020, 348, 48, 15, 44, 47, 25.900, 22.670
Wed Jan 11 17:46:32 EST 2017, 6700, 0.820, 11, 0.520, 498, 93, 5, 19, 92, 34.090, 36.470
Wed Jan 11 17:48:02 EST 2017, 9175, 0.070, 8, 0.270, 573, 26, 10, 31, 24, 4.217, 4.357
Wed Jan 11 17:51:38 EST 2017, 4225, 0.570, 2, 0.770, 423, 71, 19, 6, 69, 18.633, 56.633
Wed Jan 11 17:52:14 EST 2017, 2988, 0.190, 10, 0.150, 535, 60, 12, 13, 35, 10.577, 10.983
Wed Jan 11 17:54:09 EST 2017, 7938, 0.690, 4, 0.650, 385, 15, 3, 38, 80, 3.067, 3.050
Wed Jan 11 17:56:05 EST 2017, 5463, 0.440, 1, 0.400, 310, 82, 8, 0, 13, 0.763, 0.750
Wed Jan 11 17:58:36 EST 2017, 513, 0.940, 7, 0.900, 460, 37, 17, 25, 58, 28.047, 29.537
Wed Jan 11 18:00:12 EST 2017, 667, 0.240, 5, 0.290, 380, 67, 8, 20, 11, 2.263, 2.173
Wed Jan 11 18:02:42 EST 2017, 5617, 0.740, 11, 0.790, 530, 22, 17, 45, 56, 26.227, 28.863
Wed Jan 11 18:04:58 EST 2017, 8092, 0.490, 8, 0.040, 455, 89, 13, 7, 34, 14.153, 42.153
Wed Jan 11 18:06:19 EST 2017, 3142, 0.990, 2, 0.540, 305, 44, 3, 32, 79, 0.100, 0.103
Wed Jan 11 18:08:24 EST 2017, 4380, 0.370, 9, 0.410, 493, 33, 5, 38, 23, 3.693, 3.400
Wed Jan 11 18:09:45 EST 2017, 9330, 0.870, 3, 0.910, 343, 78, 15, 13, 68, 24.237, 25.907
Wed Jan 11 18:10:26 EST 2017, 6855, 0.120, 0, 0.160, 418, 10, 10, 26, 45, 2.523, 2.580
Wed Jan 11 18:12:26 EST 2017, 1905, 0.620, 6, 0.660, 568, 55, 1, 1, 90, 2.377, 2.290
Wed Jan 11 18:14:32 EST 2017, 2524, 0.430, 2, 0.970, 549, 61, 9, 29, 28, 7.040, 6.850
Wed Jan 11 18:16:28 EST 2017, 7474, 0.930, 8, 0.470, 399, 16, 19, 4, 73, 0.097, 0.090
Wed Jan 11 18:18:59 EST 2017, 9949, 0.180, 11, 0.720, 324, 84, 14, 41, 51, 27.877, 28.290
Wed Jan 11 18:20:40 EST 2017, 4999, 0.680, 5, 0.220, 474, 39, 4, 16, 96, 9.790, 10.657
Wed Jan 11 18:22:36 EST 2017, 3761, 0.050, 7, 0.850, 362, 50, 7, 10, 17, 1.233, 1.233
Wed Jan 11 18:25:22 EST 2017, 8711, 0.550, 1, 0.350, 512, 95, 16, 35, 62, 48.863, 48.967
Wed Jan 11 18:26:42 EST 2017, 6236, 0.300, 4, 0.600, 587, 27, 11, 23, 39, 7.230, 7.130
Wed Jan 11 18:28:53 EST 2017, 1286, 0.800, 10, 0.100, 437, 72, 2, 48, 84, 15.730, 15.663
Wed Jan 11 18:31:59 EST 2017, 977, 0.270, 8, 0.130, 315, 98, 18, 37, 82, 69.673, 99.737
Wed Jan 11 18:32:50 EST 2017, 5927, 0.770, 2, 0.630, 465, 53, 8, 12, 37, 5.677, 5.820
Wed Jan 11 18:34:56 EST 2017, 8402, 0.020, 5, 0.380, 540, 75, 4, 49, 59, 13.153, 13.343
Wed Jan 11 18:36:46 EST 2017, 3452, 0.520, 11, 0.880, 390, 30, 13, 24, 14, 2.790, 2.817
Wed Jan 11 18:39:53 EST 2017, 4689, 0.150, 0, 0.010, 577, 19, 16, 5, 93, 10.507, 58.330
Wed Jan 11 18:41:03 EST 2017, 9639, 0.650, 6, 0.510, 427, 64, 6, 30, 48, 13.250, 13.440
Wed Jan 11 18:42:59 EST 2017, 7164, 0.400, 9, 0.260, 352, 41, 1, 18, 70, 1.553, 1.557
Wed Jan 11 18:45:15 EST 2017, 2214, 0.900, 3, 0.760, 502, 86, 11, 43, 25, 23.293, 23.887
Wed Jan 11 18:52:21 EST 2017, 1596, 0.080, 10, 0.570, 484, 81, 19, 15, 99, 52.443, 0.000
Wed Jan 11 18:53:17 EST 2017, 6546, 0.580, 4, 0.070, 334, 36, 10, 40, 54, 21.037, 17.377
Wed Jan 11 18:55:03 EST 2017, 9021, 0.330, 1, 0.820, 409, 58, 5, 2, 76, 2.183, 2.077
Wed Jan 11 18:56:58 EST 2017, 4071, 0.830, 7, 0.320, 559, 13, 14, 27, 31, 0.087, 0.080
Wed Jan 11 18:59:34 EST 2017, 2833, 0.460, 3, 0.690, 446, 25, 17, 46, 87, 29.113, 30.727
Wed Jan 11 19:00:10 EST 2017, 7783, 0.960, 9, 0.190, 596, 70, 7, 21, 42, 0.093, 0.090
Wed Jan 11 19:02:15 EST 2017, 5308, 0.210, 6, 0.940, 521, 47, 3, 34, 65, 6.067, 6.063
Wed Jan 11 19:04:21 EST 2017, 358, 0.710, 0, 0.440, 371, 92, 12, 9, 20, 6.837, 6.887
Wed Jan 11 19:06:32 EST 2017, 281, 0.110, 6, 0.060, 533, 86, 5, 23, 71, 15.927, 16.897
Wed Jan 11 19:08:27 EST 2017, 5231, 0.610, 0, 0.560, 383, 41, 15, 48, 26, 13.770, 13.847
Wed Jan 11 19:13:44 EST 2017, 7706, 0.360, 3, 0.310, 308, 63, 10, 11, 94, 13.777, 186.190
Wed Jan 11 19:14:19 EST 2017, 2756, 0.860, 9, 0.810, 458, 18, 1, 36, 49, 0.077, 0.077
