# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, fibHeap_timing_secs
Sun Jul  2 23:57:19 EDT 2017, 0.840, 121, 27, 8, 12, 337, 3, 47, 13, 28, 3.527, 1.477
Sun Jul  2 23:58:36 EDT 2017, 0.340, 141, 22, 4, 23, 487, 12, 27, 28, 48, 76.763, 5.583
Sun Jul  2 23:58:44 EDT 2017, 0.460, 126, 26, 7, 9, 524, 19, 12, 2, 23, 8.127, 1.717
Sun Jul  2 23:59:33 EDT 2017, 0.960, 146, 21, 3, 20, 374, 10, 32, 17, 43, 48.500, 4.210
Sun Jul  2 23:59:38 EDT 2017, 0.710, 136, 23, 9, 26, 599, 5, 22, 9, 33, 4.880, 1.973
Sun Jul  2 23:59:50 EDT 2017, 0.210, 156, 28, 5, 15, 449, 14, 42, 24, 13, 12.187, 2.347
Mon Jul  3 00:00:33 EDT 2017, 0.150, 123, 23, 3, 16, 430, 16, 20, 0, 36, 42.117, 3.587
Mon Jul  3 00:00:37 EDT 2017, 0.650, 143, 28, 7, 27, 580, 6, 40, 15, 16, 4.440, 1.760
Mon Jul  3 00:00:38 EDT 2017, 0.900, 133, 25, 5, 21, 355, 1, 10, 8, 26, 0.247, 0.257
Mon Jul  3 00:01:43 EDT 2017, 0.400, 153, 20, 9, 10, 505, 11, 30, 23, 46, 65.017, 5.577
Mon Jul  3 00:03:00 EDT 2017, 0.270, 138, 29, 2, 19, 468, 18, 45, 4, 21, 76.650, 4.953
Mon Jul  3 00:03:11 EDT 2017, 0.770, 158, 24, 6, 8, 318, 8, 25, 19, 41, 10.897, 2.080
Mon Jul  3 00:03:19 EDT 2017, 0.520, 128, 22, 4, 13, 543, 4, 35, 11, 31, 7.773, 2.340
Mon Jul  3 00:03:20 EDT 2017, 0.020, 148, 27, 8, 24, 393, 13, 15, 26, 11, 1.110, 0.550
Mon Jul  3 00:03:39 EDT 2017, 0.020, 122, 22, 7, 12, 447, 9, 28, 10, 31, 18.987, 2.930
Mon Jul  3 00:04:09 EDT 2017, 0.520, 142, 27, 3, 23, 597, 18, 48, 25, 11, 29.403, 3.413
Mon Jul  3 00:04:14 EDT 2017, 0.770, 132, 29, 9, 29, 372, 14, 18, 2, 21, 5.310, 1.467
Mon Jul  3 00:04:26 EDT 2017, 0.270, 152, 24, 5, 18, 522, 4, 38, 17, 41, 11.363, 2.950
Mon Jul  3 00:04:43 EDT 2017, 0.390, 137, 25, 6, 26, 484, 7, 43, 13, 26, 16.910, 2.950
Mon Jul  3 00:05:47 EDT 2017, 0.890, 157, 20, 2, 15, 334, 16, 23, 28, 46, 64.033, 4.057
Mon Jul  3 00:06:48 EDT 2017, 0.640, 127, 23, 8, 10, 559, 11, 33, 6, 36, 60.803, 5.193
Mon Jul  3 00:06:49 EDT 2017, 0.140, 147, 28, 4, 21, 409, 2, 13, 21, 16, 0.307, 0.380
Mon Jul  3 00:07:09 EDT 2017, 0.200, 130, 23, 2, 22, 390, 8, 31, 12, 34, 20.350, 2.957
Mon Jul  3 00:07:12 EDT 2017, 0.700, 150, 28, 6, 11, 540, 17, 11, 27, 14, 1.967, 1.047
Mon Jul  3 00:07:41 EDT 2017, 0.950, 120, 26, 4, 17, 315, 12, 41, 4, 24, 29.733, 2.747
Mon Jul  3 00:07:44 EDT 2017, 0.450, 140, 21, 8, 28, 465, 3, 21, 19, 44, 2.440, 1.303
Mon Jul  3 00:07:46 EDT 2017, 0.330, 125, 27, 3, 14, 503, 5, 16, 8, 29, 2.000, 1.100
Mon Jul  3 00:10:18 EDT 2017, 0.830, 145, 22, 7, 25, 353, 15, 36, 23, 49, 151.337, 6.890
Mon Jul  3 00:11:00 EDT 2017, 0.580, 135, 20, 5, 19, 578, 10, 26, 0, 39, 41.760, 4.750
Mon Jul  3 00:11:01 EDT 2017, 0.080, 155, 25, 9, 8, 428, 1, 46, 15, 19, 0.473, 0.577
Mon Jul  3 00:13:59 EDT 2017, 0.110, 136, 29, 8, 17, 344, 19, 37, 18, 45, 177.350, 6.487
Mon Jul  3 00:14:05 EDT 2017, 0.610, 156, 24, 4, 28, 494, 10, 17, 3, 25, 5.357, 2.040
Mon Jul  3 00:14:09 EDT 2017, 0.860, 126, 21, 6, 23, 419, 5, 47, 26, 15, 3.980, 1.483
Mon Jul  3 00:15:06 EDT 2017, 0.360, 146, 26, 2, 12, 569, 14, 27, 11, 35, 57.257, 5.040
Mon Jul  3 00:15:08 EDT 2017, 0.490, 121, 23, 9, 20, 531, 17, 12, 22, 10, 1.580, 0.897
Mon Jul  3 00:15:18 EDT 2017, 0.990, 141, 28, 5, 9, 381, 7, 32, 7, 30, 9.340, 2.013
Mon Jul  3 00:15:19 EDT 2017, 0.740, 131, 25, 7, 14, 456, 2, 22, 29, 40, 1.260, 1.017
Mon Jul  3 00:15:40 EDT 2017, 0.240, 151, 20, 3, 25, 306, 12, 42, 14, 20, 20.293, 2.420
Mon Jul  3 00:17:04 EDT 2017, 0.170, 129, 27, 5, 27, 325, 18, 24, 20, 48, 83.547, 4.187
Mon Jul  3 00:17:29 EDT 2017, 0.670, 149, 22, 9, 16, 475, 8, 44, 5, 28, 24.700, 3.690
Mon Jul  3 00:17:29 EDT 2017, 0.920, 139, 24, 3, 10, 400, 4, 14, 28, 18, 0.550, 0.570
Mon Jul  3 00:18:36 EDT 2017, 0.420, 159, 29, 7, 21, 550, 13, 34, 13, 38, 66.240, 5.647
Mon Jul  3 00:19:14 EDT 2017, 0.300, 134, 21, 4, 8, 587, 15, 49, 16, 13, 37.870, 3.953
Mon Jul  3 00:19:22 EDT 2017, 0.800, 154, 26, 8, 19, 437, 6, 29, 1, 33, 7.263, 2.113
Mon Jul  3 00:19:24 EDT 2017, 0.550, 124, 28, 2, 24, 512, 1, 39, 24, 43, 1.737, 1.527
Mon Jul  3 00:19:29 EDT 2017, 0.050, 144, 23, 6, 13, 362, 11, 19, 9, 23, 4.927, 1.280
Mon Jul  3 00:19:39 EDT 2017, 0.030, 133, 26, 3, 20, 555, 4, 44, 22, 30, 10.137, 2.757
Mon Jul  3 00:19:42 EDT 2017, 0.530, 153, 21, 7, 9, 405, 14, 24, 7, 10, 2.633, 1.043
Mon Jul  3 00:20:36 EDT 2017, 0.780, 123, 24, 5, 14, 480, 19, 34, 15, 20, 53.480, 3.910
Mon Jul  3 00:20:40 EDT 2017, 0.280, 143, 29, 9, 25, 330, 9, 14, 0, 40, 4.013, 1.517
Mon Jul  3 00:20:41 EDT 2017, 0.410, 128, 20, 2, 17, 367, 2, 29, 26, 25, 1.130, 0.980
Mon Jul  3 00:24:02 EDT 2017, 0.910, 148, 25, 6, 28, 517, 12, 49, 11, 45, 200.577, 9.860
Mon Jul  3 00:24:30 EDT 2017, 0.660, 138, 27, 4, 22, 442, 16, 19, 19, 35, 27.823, 3.080
Mon Jul  3 00:24:36 EDT 2017, 0.160, 158, 22, 8, 11, 592, 7, 39, 4, 15, 5.127, 2.037
Mon Jul  3 00:24:37 EDT 2017, 0.220, 121, 29, 6, 10, 573, 3, 16, 28, 32, 1.170, 0.983
Mon Jul  3 00:24:46 EDT 2017, 0.720, 141, 24, 2, 21, 423, 13, 36, 13, 12, 8.450, 1.763
Mon Jul  3 00:25:17 EDT 2017, 0.970, 131, 22, 8, 26, 498, 18, 26, 20, 22, 31.377, 3.120
Mon Jul  3 00:26:02 EDT 2017, 0.470, 151, 27, 4, 15, 348, 8, 46, 5, 42, 44.657, 4.253
Mon Jul  3 00:26:03 EDT 2017, 0.350, 136, 23, 7, 29, 311, 1, 31, 24, 27, 0.457, 0.557
Mon Jul  3 00:26:09 EDT 2017, 0.850, 156, 28, 3, 18, 461, 10, 11, 9, 47, 6.343, 1.853
Mon Jul  3 00:28:13 EDT 2017, 0.600, 126, 25, 9, 13, 386, 15, 41, 17, 37, 123.037, 5.647
Mon Jul  3 00:28:15 EDT 2017, 0.100, 146, 20, 5, 24, 536, 6, 21, 2, 17, 1.897, 1.147
Mon Jul  3 00:28:29 EDT 2017, 0.060, 127, 24, 4, 24, 451, 15, 10, 1, 46, 14.297, 2.147
Mon Jul  3 00:28:32 EDT 2017, 0.560, 147, 29, 8, 13, 301, 5, 30, 16, 26, 2.360, 0.993
Mon Jul  3 00:28:35 EDT 2017, 0.810, 137, 26, 2, 8, 526, 10, 20, 8, 16, 3.390, 1.323
Mon Jul  3 00:31:23 EDT 2017, 0.310, 157, 21, 6, 19, 376, 19, 40, 23, 36, 166.480, 6.733
Mon Jul  3 00:31:29 EDT 2017, 0.440, 132, 28, 5, 11, 414, 12, 35, 5, 11, 5.147, 1.507
Mon Jul  3 00:31:30 EDT 2017, 0.940, 152, 23, 9, 22, 564, 3, 15, 20, 31, 0.867, 0.830
Mon Jul  3 00:32:18 EDT 2017, 0.690, 122, 20, 3, 27, 339, 7, 45, 12, 41, 48.270, 4.510
Mon Jul  3 00:32:39 EDT 2017, 0.190, 142, 25, 7, 16, 489, 17, 25, 27, 21, 20.197, 2.507
Mon Jul  3 00:37:22 EDT 2017, 0.130, 139, 21, 9, 15, 508, 13, 48, 6, 48, 282.587, 11.330
Mon Jul  3 00:37:24 EDT 2017, 0.630, 159, 26, 5, 26, 358, 4, 28, 21, 28, 2.193, 1.187
Mon Jul  3 00:37:37 EDT 2017, 0.880, 129, 28, 7, 20, 583, 9, 38, 14, 18, 12.370, 2.573
Mon Jul  3 00:38:17 EDT 2017, 0.380, 149, 23, 3, 9, 433, 18, 18, 29, 38, 39.847, 3.470
Mon Jul  3 00:38:20 EDT 2017, 0.250, 124, 25, 8, 23, 395, 11, 23, 3, 13, 2.757, 1.010
Mon Jul  3 00:38:22 EDT 2017, 0.750, 144, 20, 4, 12, 545, 1, 43, 18, 33, 1.363, 1.343
Mon Jul  3 00:38:24 EDT 2017, 0.500, 134, 22, 6, 18, 320, 6, 13, 10, 43, 2.587, 1.183
Mon Jul  3 00:39:01 EDT 2017, 0.000, 154, 27, 2, 29, 470, 16, 33, 25, 23, 36.527, 3.860
Mon Jul  3 00:39:45 EDT 2017, 0.000, 134, 21, 8, 22, 357, 12, 45, 20, 26, 43.740, 3.723
Mon Jul  3 00:39:47 EDT 2017, 0.500, 154, 26, 4, 11, 507, 2, 25, 5, 46, 2.083, 1.537
Mon Jul  3 00:40:07 EDT 2017, 0.750, 124, 29, 6, 17, 432, 7, 35, 27, 36, 19.810, 2.823
Mon Jul  3 00:40:13 EDT 2017, 0.250, 144, 24, 2, 28, 582, 17, 15, 12, 16, 5.997, 1.640
Mon Jul  3 00:40:36 EDT 2017, 0.370, 129, 25, 9, 14, 545, 14, 20, 16, 31, 22.473, 2.923
Mon Jul  3 00:40:38 EDT 2017, 0.870, 149, 20, 5, 25, 395, 5, 40, 1, 11, 1.710, 1.130
Mon Jul  3 00:40:39 EDT 2017, 0.620, 139, 22, 7, 20, 470, 9, 10, 24, 21, 1.230, 0.823
Mon Jul  3 00:42:06 EDT 2017, 0.120, 159, 27, 3, 9, 320, 19, 30, 9, 41, 86.357, 4.680
Mon Jul  3 00:42:09 EDT 2017, 0.190, 122, 24, 5, 13, 301, 11, 12, 18, 29, 3.143, 1.040
Mon Jul  3 00:42:10 EDT 2017, 0.690, 142, 29, 9, 24, 451, 1, 32, 3, 49, 1.083, 0.990
Mon Jul  3 00:42:17 EDT 2017, 0.940, 132, 27, 3, 29, 376, 6, 22, 26, 39, 6.377, 1.747
Mon Jul  3 00:42:57 EDT 2017, 0.440, 152, 22, 7, 18, 526, 15, 42, 11, 19, 40.137, 4.023
Mon Jul  3 00:44:23 EDT 2017, 0.310, 137, 28, 4, 26, 563, 13, 37, 22, 34, 85.383, 6.133
Mon Jul  3 00:44:23 EDT 2017, 0.810, 157, 23, 8, 15, 413, 3, 17, 7, 14, 0.387, 0.520
Mon Jul  3 00:44:56 EDT 2017, 0.560, 127, 21, 2, 10, 488, 8, 47, 29, 24, 32.700, 4.023
Mon Jul  3 00:46:17 EDT 2017, 0.060, 147, 26, 6, 21, 338, 18, 27, 14, 44, 80.133, 4.727
Mon Jul  3 00:46:17 EDT 2017, 0.090, 126, 29, 7, 27, 423, 3, 19, 12, 10, 0.320, 0.400
Mon Jul  3 00:47:26 EDT 2017, 0.590, 146, 24, 3, 16, 573, 12, 39, 27, 30, 68.840, 6.023
Mon Jul  3 00:48:50 EDT 2017, 0.840, 136, 21, 9, 11, 348, 17, 29, 4, 40, 82.873, 4.463
Mon Jul  3 00:49:05 EDT 2017, 0.340, 156, 26, 5, 22, 498, 8, 49, 19, 20, 15.503, 3.003
Mon Jul  3 00:49:23 EDT 2017, 0.470, 131, 23, 6, 8, 460, 5, 34, 8, 45, 17.687, 3.287
Mon Jul  3 00:49:28 EDT 2017, 0.970, 151, 28, 2, 19, 310, 15, 14, 23, 25, 4.443, 1.167
Mon Jul  3 00:50:18 EDT 2017, 0.720, 121, 25, 8, 24, 535, 19, 44, 0, 15, 49.980, 3.917
Mon Jul  3 00:50:37 EDT 2017, 0.220, 141, 20, 4, 13, 385, 10, 24, 15, 35, 19.187, 2.767
Mon Jul  3 00:50:38 EDT 2017, 0.160, 138, 26, 2, 18, 404, 2, 41, 10, 12, 0.530, 0.613
Mon Jul  3 00:50:55 EDT 2017, 0.660, 158, 21, 6, 29, 554, 11, 21, 25, 32, 16.790, 3.083
Mon Jul  3 00:52:38 EDT 2017, 0.910, 128, 23, 4, 23, 329, 16, 31, 2, 42, 102.303, 4.873
Mon Jul  3 00:52:39 EDT 2017, 0.410, 148, 28, 8, 12, 479, 6, 11, 17, 22, 0.877, 0.817
Mon Jul  3 00:52:50 EDT 2017, 0.280, 123, 20, 3, 20, 516, 4, 26, 13, 47, 10.617, 2.857
Mon Jul  3 00:53:50 EDT 2017, 0.780, 143, 25, 7, 9, 366, 14, 46, 28, 27, 60.363, 4.160
Mon Jul  3 00:53:58 EDT 2017, 0.530, 133, 27, 5, 15, 591, 18, 16, 6, 17, 7.827, 1.830
Mon Jul  3 00:54:31 EDT 2017, 0.030, 153, 22, 9, 26, 441, 9, 36, 21, 37, 32.697, 4.017
Mon Jul  3 00:54:56 EDT 2017, 0.050, 124, 27, 4, 10, 474, 16, 22, 6, 26, 24.663, 2.747
Mon Jul  3 00:55:32 EDT 2017, 0.550, 144, 22, 8, 21, 324, 7, 42, 21, 46, 35.117, 4.397
Mon Jul  3 00:55:33 EDT 2017, 0.800, 134, 24, 2, 26, 549, 2, 12, 14, 36, 0.620, 0.797
Mon Jul  3 00:55:39 EDT 2017, 0.300, 154, 29, 6, 15, 399, 11, 32, 29, 16, 5.867, 1.597
Mon Jul  3 00:59:36 EDT 2017, 0.420, 139, 20, 5, 29, 437, 19, 47, 3, 31, 234.963, 8.387
Mon Jul  3 00:59:38 EDT 2017, 0.920, 159, 25, 9, 18, 587, 9, 27, 18, 11, 2.220, 1.300
Mon Jul  3 00:59:41 EDT 2017, 0.670, 129, 28, 3, 12, 362, 4, 37, 10, 21, 2.517, 1.233
Mon Jul  3 01:00:07 EDT 2017, 0.170, 149, 23, 7, 23, 512, 14, 17, 25, 41, 26.487, 3.340
Mon Jul  3 01:01:16 EDT 2017, 0.230, 131, 28, 9, 19, 493, 15, 39, 1, 28, 68.093, 4.703
Mon Jul  3 01:01:22 EDT 2017, 0.730, 151, 23, 5, 8, 343, 6, 19, 16, 48, 6.113, 1.767
Mon Jul  3 01:01:24 EDT 2017, 0.980, 121, 21, 7, 14, 568, 1, 49, 8, 38, 2.140, 1.643
Mon Jul  3 01:01:31 EDT 2017, 0.480, 141, 26, 3, 25, 418, 10, 29, 23, 18, 6.640, 1.653
Mon Jul  3 01:01:46 EDT 2017, 0.360, 126, 22, 8, 16, 381, 17, 14, 4, 33, 14.690, 2.023
Mon Jul  3 01:01:50 EDT 2017, 0.860, 146, 27, 4, 27, 531, 8, 34, 19, 13, 3.847, 1.467
Mon Jul  3 01:01:51 EDT 2017, 0.610, 136, 25, 6, 22, 306, 3, 24, 12, 23, 0.923, 0.710
Mon Jul  3 01:05:09 EDT 2017, 0.110, 156, 20, 2, 11, 456, 13, 44, 27, 43, 197.107, 9.410
Mon Jul  3 01:05:12 EDT 2017, 0.080, 135, 24, 3, 14, 540, 7, 33, 28, 12, 3.223, 1.643
Mon Jul  3 01:05:21 EDT 2017, 0.580, 155, 29, 7, 25, 390, 17, 13, 13, 32, 8.313, 1.590
Mon Jul  3 01:07:45 EDT 2017, 0.830, 125, 26, 5, 20, 465, 12, 43, 20, 42, 143.470, 7.203
Mon Jul  3 01:07:46 EDT 2017, 0.330, 145, 21, 9, 9, 315, 3, 23, 5, 22, 0.867, 0.750
Mon Jul  3 01:08:03 EDT 2017, 0.450, 120, 28, 2, 23, 352, 10, 18, 24, 47, 17.177, 2.413
Mon Jul  3 01:09:57 EDT 2017, 0.950, 140, 23, 6, 12, 502, 19, 38, 9, 27, 113.517, 5.990
Mon Jul  3 01:10:12 EDT 2017, 0.700, 130, 20, 4, 17, 427, 14, 28, 17, 17, 14.150, 2.333
Mon Jul  3 01:10:35 EDT 2017, 0.200, 150, 25, 8, 28, 577, 5, 48, 2, 37, 23.357, 4.200
Mon Jul  3 01:10:38 EDT 2017, 0.140, 128, 22, 6, 24, 596, 6, 26, 22, 14, 2.337, 1.217
Mon Jul  3 01:13:13 EDT 2017, 0.640, 148, 27, 2, 13, 446, 16, 46, 7, 34, 155.213, 7.753
Mon Jul  3 01:13:29 EDT 2017, 0.890, 138, 29, 8, 8, 521, 11, 16, 15, 44, 15.413, 2.750
Mon Jul  3 01:13:30 EDT 2017, 0.390, 158, 24, 4, 19, 371, 1, 36, 0, 24, 0.380, 0.507
Mon Jul  3 01:14:34 EDT 2017, 0.270, 133, 26, 7, 10, 334, 9, 41, 26, 49, 63.593, 4.687
Mon Jul  3 01:15:10 EDT 2017, 0.770, 153, 21, 3, 21, 484, 18, 21, 11, 29, 35.867, 3.780
Mon Jul  3 01:15:25 EDT 2017, 0.520, 123, 23, 9, 27, 409, 13, 31, 19, 19, 15.057, 2.137
Mon Jul  3 01:15:26 EDT 2017, 0.020, 143, 28, 5, 16, 559, 4, 11, 4, 39, 1.173, 0.943
Mon Jul  3 01:15:47 EDT 2017, 0.020, 129, 23, 2, 21, 580, 18, 22, 16, 18, 20.493, 2.660
Mon Jul  3 01:16:30 EDT 2017, 0.520, 149, 28, 6, 10, 430, 9, 42, 1, 38, 43.367, 4.353
Mon Jul  3 01:16:32 EDT 2017, 0.770, 139, 26, 4, 15, 505, 4, 12, 24, 48, 2.037, 1.313
Mon Jul  3 01:17:02 EDT 2017, 0.270, 159, 21, 8, 26, 355, 14, 32, 9, 28, 28.857, 3.067
Mon Jul  3 01:20:17 EDT 2017, 0.400, 134, 29, 3, 18, 317, 16, 47, 20, 43, 194.937, 7.147
Mon Jul  3 01:20:22 EDT 2017, 0.900, 154, 24, 7, 29, 467, 7, 27, 5, 23, 4.817, 1.777
Mon Jul  3 01:20:23 EDT 2017, 0.650, 124, 22, 5, 24, 392, 2, 37, 28, 13, 0.530, 0.597
Mon Jul  3 01:20:33 EDT 2017, 0.150, 144, 27, 9, 13, 542, 11, 17, 13, 33, 9.880, 2.290
Mon Jul  3 01:21:02 EDT 2017, 0.210, 136, 20, 7, 8, 561, 17, 35, 18, 15, 28.753, 3.250
Mon Jul  3 01:21:06 EDT 2017, 0.710, 156, 25, 3, 19, 411, 8, 15, 3, 35, 4.193, 1.380
Mon Jul  3 01:21:17 EDT 2017, 0.960, 126, 27, 9, 25, 486, 3, 45, 26, 45, 10.623, 2.800
Mon Jul  3 01:21:31 EDT 2017, 0.460, 146, 22, 5, 14, 336, 13, 25, 11, 25, 13.527, 2.063
Mon Jul  3 01:21:39 EDT 2017, 0.340, 121, 26, 6, 28, 373, 15, 10, 15, 40, 8.233, 1.543
Mon Jul  3 01:21:43 EDT 2017, 0.840, 141, 21, 2, 17, 523, 5, 30, 0, 20, 3.717, 1.593
Mon Jul  3 01:21:43 EDT 2017, 0.590, 131, 24, 8, 11, 448, 1, 20, 22, 10, 0.170, 0.220
Mon Jul  3 01:22:26 EDT 2017, 0.090, 151, 29, 4, 22, 598, 10, 40, 7, 30, 41.960, 4.897
Mon Jul  3 01:22:44 EDT 2017, 0.120, 130, 25, 5, 26, 514, 10, 31, 10, 24, 17.820, 2.833
Mon Jul  3 01:23:01 EDT 2017, 0.620, 150, 20, 9, 15, 364, 19, 11, 25, 44, 16.693, 2.117
Mon Jul  3 01:26:06 EDT 2017, 0.870, 120, 22, 3, 9, 589, 14, 41, 2, 34, 184.773, 9.073
Mon Jul  3 01:26:07 EDT 2017, 0.370, 140, 27, 7, 20, 439, 5, 21, 17, 14, 0.830, 0.730
Mon Jul  3 01:26:13 EDT 2017, 0.490, 125, 21, 4, 12, 402, 7, 16, 14, 39, 6.077, 1.697
Mon Jul  3 01:26:49 EDT 2017, 0.990, 145, 26, 8, 23, 552, 17, 36, 29, 19, 35.650, 3.717
Mon Jul  3 01:27:04 EDT 2017, 0.740, 135, 28, 2, 28, 327, 12, 26, 6, 29, 15.787, 2.160
Mon Jul  3 01:27:11 EDT 2017, 0.240, 155, 23, 6, 17, 477, 2, 46, 21, 49, 6.090, 2.600
Mon Jul  3 01:27:17 EDT 2017, 0.180, 122, 28, 8, 13, 458, 8, 28, 12, 22, 6.457, 1.720
Mon Jul  3 01:31:41 EDT 2017, 0.680, 142, 23, 4, 24, 308, 18, 48, 27, 42, 263.170, 8.007
Mon Jul  3 01:32:02 EDT 2017, 0.930, 132, 20, 6, 19, 533, 13, 18, 4, 32, 20.377, 2.883
Mon Jul  3 01:32:03 EDT 2017, 0.430, 152, 25, 2, 8, 383, 4, 38, 19, 12, 1.070, 0.780
Mon Jul  3 01:32:24 EDT 2017, 0.300, 137, 24, 9, 21, 420, 6, 43, 8, 37, 21.267, 3.530
Mon Jul  3 01:32:34 EDT 2017, 0.800, 157, 29, 5, 10, 570, 15, 23, 23, 17, 9.007, 2.133
Mon Jul  3 01:32:53 EDT 2017, 0.550, 127, 27, 7, 16, 345, 11, 33, 1, 27, 18.867, 2.327
Mon Jul  3 01:32:53 EDT 2017, 0.050, 147, 22, 3, 27, 495, 1, 13, 16, 47, 0.403, 0.563
Mon Jul  3 01:33:25 EDT 2017, 0.040, 139, 27, 6, 11, 388, 14, 49, 0, 18, 31.780, 3.157
Mon Jul  3 01:33:32 EDT 2017, 0.540, 159, 22, 2, 22, 538, 4, 29, 15, 38, 6.900, 2.417
Mon Jul  3 01:34:35 EDT 2017, 0.790, 129, 20, 8, 28, 313, 9, 39, 8, 48, 62.367, 4.337
Mon Jul  3 01:35:00 EDT 2017, 0.290, 149, 25, 4, 17, 463, 19, 19, 23, 28, 25.380, 3.380
Mon Jul  3 01:35:50 EDT 2017, 0.410, 124, 24, 7, 25, 500, 12, 24, 4, 43, 49.373, 4.367
Mon Jul  3 01:35:51 EDT 2017, 0.910, 144, 29, 3, 14, 350, 2, 44, 19, 23, 1.210, 0.973
Mon Jul  3 01:35:52 EDT 2017, 0.660, 134, 26, 9, 9, 575, 7, 14, 11, 13, 0.780, 0.567
Mon Jul  3 01:37:16 EDT 2017, 0.160, 154, 21, 5, 20, 425, 16, 34, 26, 33, 83.283, 6.583
Mon Jul  3 01:37:19 EDT 2017, 0.230, 127, 25, 3, 24, 444, 13, 12, 6, 16, 2.180, 1.057
Mon Jul  3 01:37:24 EDT 2017, 0.730, 147, 20, 7, 13, 594, 3, 32, 21, 36, 4.833, 2.077
Mon Jul  3 01:37:39 EDT 2017, 0.980, 137, 23, 5, 18, 369, 8, 22, 13, 46, 15.443, 2.483
Mon Jul  3 01:39:04 EDT 2017, 0.480, 157, 28, 9, 29, 519, 18, 42, 28, 26, 84.427, 5.553
Mon Jul  3 01:40:28 EDT 2017, 0.350, 132, 22, 2, 16, 481, 10, 37, 2, 41, 83.780, 6.147
Mon Jul  3 01:40:28 EDT 2017, 0.850, 152, 27, 6, 27, 331, 1, 17, 17, 21, 0.240, 0.257
Mon Jul  3 01:40:32 EDT 2017, 0.600, 122, 29, 4, 21, 556, 6, 47, 9, 11, 3.650, 1.563
Mon Jul  3 01:41:06 EDT 2017, 0.100, 142, 24, 8, 10, 406, 15, 27, 24, 31, 33.783, 3.220
Mon Jul  3 01:41:07 EDT 2017, 0.070, 120, 21, 9, 16, 322, 5, 15, 23, 22, 0.863, 0.603
Mon Jul  3 01:43:20 EDT 2017, 0.570, 140, 26, 5, 27, 472, 15, 35, 8, 42, 132.130, 6.883
Mon Jul  3 01:44:10 EDT 2017, 0.820, 130, 28, 7, 22, 397, 19, 25, 16, 32, 49.523, 3.490
Mon Jul  3 01:44:20 EDT 2017, 0.320, 150, 23, 3, 11, 547, 10, 45, 1, 12, 9.650, 2.350
Mon Jul  3 01:44:24 EDT 2017, 0.440, 135, 27, 8, 19, 584, 3, 30, 27, 37, 3.850, 1.807
Mon Jul  3 01:44:26 EDT 2017, 0.940, 155, 22, 4, 8, 434, 12, 10, 12, 17, 1.320, 0.840
Mon Jul  3 01:46:20 EDT 2017, 0.690, 125, 24, 6, 14, 509, 17, 40, 20, 27, 113.730, 5.997
Mon Jul  3 01:46:29 EDT 2017, 0.190, 145, 29, 2, 25, 359, 7, 20, 5, 47, 8.693, 1.987
Mon Jul  3 01:46:32 EDT 2017, 0.130, 133, 23, 4, 29, 341, 4, 43, 29, 20, 3.153, 1.260
Mon Jul  3 01:47:03 EDT 2017, 0.630, 153, 28, 8, 18, 491, 13, 23, 14, 40, 31.400, 3.693
Mon Jul  3 01:48:37 EDT 2017, 0.880, 123, 25, 2, 12, 416, 18, 33, 22, 30, 93.383, 5.120
Mon Jul  3 01:48:38 EDT 2017, 0.380, 143, 20, 6, 23, 566, 9, 13, 7, 10, 0.897, 0.770
Mon Jul  3 01:48:40 EDT 2017, 0.260, 128, 29, 5, 9, 528, 2, 28, 25, 35, 1.767, 1.357
Mon Jul  3 01:48:52 EDT 2017, 0.760, 148, 24, 9, 20, 378, 11, 48, 10, 15, 11.683, 2.000
Mon Jul  3 01:49:08 EDT 2017, 0.510, 138, 21, 3, 26, 453, 16, 18, 18, 25, 16.200, 2.307
Mon Jul  3 01:49:24 EDT 2017, 0.010, 158, 26, 7, 15, 303, 6, 38, 3, 45, 15.167, 2.600
Mon Jul  3 01:53:02 EDT 2017, 0.000, 121, 28, 3, 26, 405, 17, 34, 2, 48, 217.377, 7.407
Mon Jul  3 01:53:05 EDT 2017, 0.500, 141, 23, 7, 15, 555, 8, 14, 17, 28, 3.387, 1.460
Mon Jul  3 01:53:07 EDT 2017, 0.750, 131, 21, 5, 10, 330, 3, 44, 10, 18, 1.640, 0.990
Mon Jul  3 01:53:34 EDT 2017, 0.250, 151, 26, 9, 21, 480, 12, 24, 25, 38, 26.723, 3.287
Mon Jul  3 01:53:39 EDT 2017, 0.380, 136, 22, 2, 13, 518, 15, 19, 6, 13, 5.003, 1.533
Mon Jul  3 01:53:47 EDT 2017, 0.880, 156, 27, 6, 24, 368, 5, 39, 21, 33, 7.580, 2.023
Mon Jul  3 01:53:48 EDT 2017, 0.630, 126, 25, 4, 29, 593, 1, 29, 13, 43, 1.310, 1.310
Mon Jul  3 01:54:22 EDT 2017, 0.130, 146, 20, 8, 18, 443, 10, 49, 28, 23, 33.523, 3.740
Mon Jul  3 01:56:22 EDT 2017, 0.190, 134, 26, 6, 14, 424, 18, 27, 4, 46, 119.667, 5.953
Mon Jul  3 01:57:08 EDT 2017, 0.690, 154, 21, 2, 25, 574, 9, 47, 19, 26, 45.533, 5.417
