# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, fibHeap_timing_secs
Mon Jul  3 00:11:03 EDT 2017, 0.680, 135, 26, 5, 23, 594, 9, 44, 3, 47, 127.597, 8.267
Mon Jul  3 00:11:38 EDT 2017, 0.180, 155, 21, 9, 12, 444, 19, 24, 18, 27, 34.647, 3.380
Mon Jul  3 00:12:54 EDT 2017, 0.240, 122, 26, 7, 8, 425, 10, 42, 8, 40, 75.007, 5.263
Mon Jul  3 00:12:54 EDT 2017, 0.740, 142, 21, 3, 19, 575, 1, 22, 23, 20, 0.380, 0.450
Mon Jul  3 00:12:56 EDT 2017, 0.990, 132, 23, 9, 24, 350, 6, 32, 1, 10, 1.233, 0.780
Mon Jul  3 00:13:03 EDT 2017, 0.490, 152, 28, 5, 13, 500, 15, 12, 16, 30, 7.227, 1.823
Mon Jul  3 00:13:11 EDT 2017, 0.370, 137, 22, 6, 27, 463, 13, 27, 12, 15, 7.827, 1.767
Mon Jul  3 00:13:16 EDT 2017, 0.870, 157, 27, 2, 16, 313, 3, 47, 27, 35, 4.397, 1.597
Mon Jul  3 00:13:27 EDT 2017, 0.620, 127, 29, 8, 10, 538, 8, 17, 4, 45, 10.850, 2.270
Mon Jul  3 00:14:23 EDT 2017, 0.120, 147, 24, 4, 21, 388, 17, 37, 19, 25, 55.703, 3.983
Mon Jul  3 00:14:29 EDT 2017, 0.090, 128, 20, 5, 26, 303, 3, 45, 20, 38, 6.380, 1.913
Mon Jul  3 00:14:36 EDT 2017, 0.590, 148, 25, 9, 15, 453, 12, 25, 5, 18, 6.490, 1.637
Mon Jul  3 00:15:35 EDT 2017, 0.840, 138, 28, 3, 10, 378, 17, 35, 28, 28, 59.303, 4.027
Mon Jul  3 00:15:43 EDT 2017, 0.340, 158, 23, 7, 21, 528, 7, 15, 13, 48, 7.003, 2.187
Mon Jul  3 00:15:45 EDT 2017, 0.460, 133, 27, 4, 12, 566, 5, 20, 17, 23, 2.053, 1.203
Mon Jul  3 00:18:16 EDT 2017, 0.960, 153, 22, 8, 23, 416, 15, 40, 2, 43, 150.940, 7.857
Mon Jul  3 00:18:30 EDT 2017, 0.710, 123, 24, 2, 29, 491, 19, 10, 24, 33, 13.663, 2.180
Mon Jul  3 00:18:32 EDT 2017, 0.210, 143, 29, 6, 18, 341, 10, 30, 9, 13, 2.653, 1.010
Mon Jul  3 00:18:33 EDT 2017, 0.150, 136, 22, 8, 14, 359, 1, 13, 15, 36, 0.203, 0.263
Mon Jul  3 00:18:41 EDT 2017, 0.650, 156, 27, 4, 25, 509, 11, 33, 0, 16, 8.657, 2.100
Mon Jul  3 00:19:06 EDT 2017, 0.900, 126, 25, 6, 19, 434, 16, 23, 22, 26, 24.290, 2.647
Mon Jul  3 00:20:08 EDT 2017, 0.400, 146, 20, 2, 8, 584, 6, 43, 7, 46, 62.197, 6.990
Mon Jul  3 00:20:12 EDT 2017, 0.270, 121, 28, 9, 22, 547, 4, 38, 18, 21, 3.730, 1.813
Mon Jul  3 00:20:35 EDT 2017, 0.770, 141, 23, 5, 11, 397, 13, 18, 3, 41, 22.510, 2.707
Mon Jul  3 00:24:32 EDT 2017, 0.520, 131, 21, 7, 16, 472, 18, 48, 26, 31, 234.723, 8.657
Mon Jul  3 00:24:33 EDT 2017, 0.020, 151, 26, 3, 27, 322, 9, 28, 11, 11, 1.750, 0.890
Mon Jul  3 00:24:43 EDT 2017, 0.020, 135, 21, 4, 9, 338, 14, 15, 24, 30, 9.450, 1.643
Mon Jul  3 00:24:44 EDT 2017, 0.520, 155, 26, 8, 20, 488, 5, 35, 9, 10, 0.980, 0.823
Mon Jul  3 00:24:50 EDT 2017, 0.770, 125, 28, 2, 26, 413, 9, 25, 17, 20, 5.663, 1.623
Mon Jul  3 00:31:33 EDT 2017, 0.270, 145, 23, 6, 15, 563, 19, 45, 2, 40, 401.373, 12.617
Mon Jul  3 00:32:01 EDT 2017, 0.390, 120, 25, 5, 28, 526, 12, 30, 28, 25, 28.747, 3.410
Mon Jul  3 00:32:02 EDT 2017, 0.890, 140, 20, 9, 17, 376, 2, 10, 13, 45, 0.433, 0.480
Mon Jul  3 00:32:35 EDT 2017, 0.640, 130, 22, 3, 12, 451, 7, 40, 21, 35, 32.173, 4.017
Mon Jul  3 00:32:38 EDT 2017, 0.140, 150, 27, 7, 23, 301, 16, 20, 6, 15, 3.403, 1.120
Mon Jul  3 00:33:38 EDT 2017, 0.200, 128, 24, 9, 19, 320, 13, 42, 26, 32, 58.873, 3.910
Mon Jul  3 00:33:38 EDT 2017, 0.700, 148, 29, 5, 8, 470, 3, 22, 11, 12, 0.390, 0.513
Mon Jul  3 00:33:46 EDT 2017, 0.950, 138, 26, 7, 13, 395, 8, 32, 19, 22, 7.203, 1.857
Mon Jul  3 00:34:13 EDT 2017, 0.450, 158, 21, 3, 24, 545, 18, 12, 4, 42, 26.840, 3.297
Mon Jul  3 00:34:32 EDT 2017, 0.330, 133, 28, 8, 16, 582, 11, 27, 22, 27, 19.300, 3.007
Mon Jul  3 00:34:34 EDT 2017, 0.830, 153, 23, 4, 27, 432, 1, 47, 7, 47, 1.933, 1.527
Mon Jul  3 00:34:40 EDT 2017, 0.580, 123, 20, 6, 21, 507, 6, 17, 15, 37, 5.720, 1.910
Mon Jul  3 00:35:00 EDT 2017, 0.080, 143, 25, 2, 10, 357, 15, 37, 0, 17, 19.520, 2.367
Mon Jul  3 00:35:36 EDT 2017, 0.110, 124, 29, 3, 15, 442, 5, 49, 3, 46, 35.890, 4.377
Mon Jul  3 00:36:17 EDT 2017, 0.610, 144, 24, 7, 26, 592, 15, 29, 18, 26, 40.843, 4.110
Mon Jul  3 00:36:51 EDT 2017, 0.860, 134, 22, 5, 21, 367, 19, 39, 10, 16, 33.140, 2.993
Mon Jul  3 00:37:02 EDT 2017, 0.360, 154, 27, 9, 10, 517, 10, 19, 25, 36, 11.060, 2.450
Mon Jul  3 00:37:03 EDT 2017, 0.480, 139, 23, 2, 24, 479, 3, 24, 7, 11, 0.447, 0.773
Mon Jul  3 00:37:43 EDT 2017, 0.980, 159, 28, 6, 13, 329, 12, 44, 22, 31, 39.767, 3.637
Mon Jul  3 00:38:15 EDT 2017, 0.730, 129, 26, 4, 18, 554, 17, 14, 14, 41, 32.097, 3.440
Mon Jul  3 00:38:23 EDT 2017, 0.230, 149, 21, 8, 29, 404, 8, 34, 29, 21, 7.830, 2.040
Mon Jul  3 00:38:25 EDT 2017, 0.170, 131, 26, 6, 25, 385, 4, 11, 5, 49, 1.513, 1.000
Mon Jul  3 00:39:15 EDT 2017, 0.670, 151, 21, 2, 14, 535, 13, 31, 20, 29, 49.973, 4.950
Mon Jul  3 00:39:25 EDT 2017, 0.920, 121, 24, 8, 8, 310, 18, 21, 12, 19, 9.780, 1.513
Mon Jul  3 00:40:18 EDT 2017, 0.420, 141, 29, 4, 19, 460, 9, 41, 27, 39, 51.907, 5.023
Mon Jul  3 00:40:19 EDT 2017, 0.300, 126, 20, 7, 11, 498, 2, 36, 1, 14, 0.817, 0.890
Mon Jul  3 00:40:26 EDT 2017, 0.800, 146, 25, 3, 22, 348, 11, 16, 16, 34, 7.360, 1.613
Mon Jul  3 00:45:54 EDT 2017, 0.550, 136, 27, 9, 28, 573, 16, 46, 8, 44, 326.183, 11.920
Mon Jul  3 00:45:58 EDT 2017, 0.050, 156, 22, 5, 17, 423, 6, 26, 23, 24, 3.723, 1.580
Mon Jul  3 00:47:37 EDT 2017, 0.030, 126, 27, 8, 22, 456, 19, 32, 8, 32, 98.093, 5.103
Mon Jul  3 00:47:38 EDT 2017, 0.530, 146, 22, 4, 11, 306, 9, 12, 23, 12, 0.577, 0.490
Mon Jul  3 00:47:43 EDT 2017, 0.780, 136, 24, 6, 16, 531, 4, 42, 0, 22, 4.797, 1.977
Mon Jul  3 00:48:14 EDT 2017, 0.280, 156, 29, 2, 27, 381, 14, 22, 15, 42, 31.347, 3.207
Mon Jul  3 00:48:28 EDT 2017, 0.410, 131, 21, 9, 14, 418, 16, 17, 12, 27, 13.717, 2.087
Mon Jul  3 00:49:13 EDT 2017, 0.910, 151, 26, 5, 25, 568, 7, 37, 27, 47, 44.630, 5.437
Mon Jul  3 00:49:14 EDT 2017, 0.660, 121, 28, 7, 19, 343, 2, 27, 4, 37, 1.197, 0.920
Mon Jul  3 00:49:40 EDT 2017, 0.160, 141, 23, 3, 8, 493, 11, 47, 19, 17, 24.763, 3.407
Mon Jul  3 00:50:54 EDT 2017, 0.220, 138, 29, 5, 12, 512, 17, 29, 14, 34, 74.373, 5.150
Mon Jul  3 00:51:00 EDT 2017, 0.720, 158, 24, 9, 23, 362, 8, 49, 29, 14, 5.487, 1.640
Mon Jul  3 00:51:01 EDT 2017, 0.970, 128, 21, 3, 29, 587, 3, 19, 6, 24, 1.243, 1.030
Mon Jul  3 00:52:52 EDT 2017, 0.470, 148, 26, 7, 18, 437, 13, 39, 21, 44, 109.727, 6.517
Mon Jul  3 00:54:40 EDT 2017, 0.340, 123, 23, 4, 26, 399, 15, 44, 10, 29, 107.873, 5.570
Mon Jul  3 00:54:50 EDT 2017, 0.840, 143, 28, 8, 15, 549, 5, 24, 25, 49, 9.557, 2.567
Mon Jul  3 00:54:51 EDT 2017, 0.590, 133, 25, 2, 9, 324, 1, 34, 2, 39, 0.793, 0.820
Mon Jul  3 00:54:53 EDT 2017, 0.090, 153, 20, 6, 20, 474, 10, 14, 17, 19, 2.360, 1.247
Mon Jul  3 00:55:30 EDT 2017, 0.060, 134, 23, 7, 28, 559, 10, 23, 16, 45, 36.600, 4.150
Mon Jul  3 00:57:00 EDT 2017, 0.560, 154, 28, 3, 17, 409, 19, 43, 1, 25, 88.683, 5.057
Mon Jul  3 00:57:02 EDT 2017, 0.810, 124, 26, 9, 12, 484, 14, 13, 24, 15, 2.357, 1.160
Mon Jul  3 00:57:10 EDT 2017, 0.310, 144, 21, 5, 23, 334, 5, 33, 9, 35, 7.523, 1.913
Mon Jul  3 00:57:13 EDT 2017, 0.440, 129, 27, 6, 9, 371, 7, 48, 20, 10, 2.547, 1.007
Mon Jul  3 00:58:23 EDT 2017, 0.940, 149, 22, 2, 20, 521, 17, 28, 5, 30, 69.487, 4.963
Mon Jul  3 00:59:58 EDT 2017, 0.690, 139, 20, 8, 25, 446, 12, 38, 28, 40, 94.860, 6.350
Mon Jul  3 00:59:59 EDT 2017, 0.190, 159, 25, 4, 14, 596, 2, 18, 13, 20, 0.477, 0.663
Mon Jul  3 01:01:32 EDT 2017, 0.120, 122, 22, 2, 18, 577, 8, 36, 22, 48, 92.980, 7.240
Mon Jul  3 01:01:47 EDT 2017, 0.620, 142, 27, 6, 29, 427, 18, 16, 7, 28, 14.490, 2.293
Mon Jul  3 01:02:20 EDT 2017, 0.870, 132, 29, 4, 24, 502, 13, 46, 29, 18, 32.903, 3.363
Mon Jul  3 01:02:23 EDT 2017, 0.370, 152, 24, 8, 13, 352, 4, 26, 14, 38, 3.130, 1.403
Mon Jul  3 01:02:24 EDT 2017, 0.250, 137, 25, 3, 21, 315, 6, 11, 18, 13, 0.277, 0.420
Mon Jul  3 01:03:35 EDT 2017, 0.750, 157, 20, 7, 10, 465, 16, 31, 3, 33, 70.823, 5.160
Mon Jul  3 01:04:02 EDT 2017, 0.500, 127, 23, 5, 16, 390, 11, 21, 26, 43, 27.040, 3.070
Mon Jul  3 01:04:03 EDT 2017, 0.000, 147, 28, 9, 27, 540, 1, 41, 11, 23, 0.547, 0.750
Mon Jul  3 01:04:14 EDT 2017, 0.000, 127, 22, 3, 19, 428, 6, 38, 4, 25, 10.543, 2.453
Mon Jul  3 01:05:01 EDT 2017, 0.500, 147, 27, 7, 8, 578, 16, 18, 19, 45, 47.153, 4.340
Mon Jul  3 01:06:07 EDT 2017, 0.750, 137, 29, 5, 14, 353, 11, 48, 12, 35, 65.657, 4.540
Mon Jul  3 01:06:08 EDT 2017, 0.250, 157, 24, 9, 25, 503, 2, 28, 27, 15, 0.610, 0.813
Mon Jul  3 01:06:13 EDT 2017, 0.380, 132, 26, 2, 16, 466, 9, 13, 1, 30, 3.997, 1.427
Mon Jul  3 01:06:19 EDT 2017, 0.880, 152, 21, 6, 27, 316, 18, 33, 16, 10, 6.297, 1.400
Mon Jul  3 01:06:35 EDT 2017, 0.630, 122, 23, 4, 22, 541, 14, 23, 8, 20, 15.930, 2.477
Mon Jul  3 01:06:45 EDT 2017, 0.130, 142, 28, 8, 11, 391, 4, 43, 23, 40, 9.220, 2.330
Mon Jul  3 01:06:47 EDT 2017, 0.190, 139, 24, 6, 9, 409, 5, 21, 3, 28, 2.527, 1.140
Mon Jul  3 01:10:57 EDT 2017, 0.690, 159, 29, 2, 20, 559, 15, 41, 18, 48, 248.343, 11.307
Mon Jul  3 01:11:01 EDT 2017, 0.940, 129, 26, 8, 26, 334, 10, 11, 10, 38, 3.487, 1.250
Mon Jul  3 01:11:01 EDT 2017, 0.440, 149, 21, 4, 15, 484, 1, 31, 25, 18, 0.300, 0.410
Mon Jul  3 01:11:47 EDT 2017, 0.310, 124, 28, 7, 29, 522, 8, 46, 6, 33, 45.580, 4.740
Mon Jul  3 01:11:55 EDT 2017, 0.810, 144, 23, 3, 18, 372, 17, 26, 21, 13, 7.453, 1.533
Mon Jul  3 01:12:31 EDT 2017, 0.560, 134, 20, 9, 12, 597, 12, 36, 14, 23, 36.117, 4.137
Mon Jul  3 01:12:33 EDT 2017, 0.060, 154, 25, 5, 23, 447, 3, 16, 29, 43, 1.693, 1.450
Mon Jul  3 01:12:40 EDT 2017, 0.100, 133, 29, 4, 25, 362, 17, 27, 26, 12, 6.067, 1.400
Mon Jul  3 01:13:09 EDT 2017, 0.600, 153, 24, 8, 14, 512, 7, 47, 11, 32, 28.813, 4.217
Mon Jul  3 01:13:10 EDT 2017, 0.850, 123, 21, 2, 9, 437, 2, 17, 19, 42, 1.193, 0.997
Mon Jul  3 01:13:40 EDT 2017, 0.350, 143, 26, 6, 20, 587, 12, 37, 4, 22, 30.097, 3.877
Mon Jul  3 01:23:20 EDT 2017, 0.470, 128, 22, 5, 11, 550, 19, 42, 22, 47, 578.513, 15.553
Mon Jul  3 01:23:26 EDT 2017, 0.970, 148, 27, 9, 22, 400, 9, 22, 7, 27, 5.583, 1.620
Mon Jul  3 01:23:29 EDT 2017, 0.720, 138, 25, 3, 28, 475, 5, 32, 15, 17, 2.477, 1.250
Mon Jul  3 01:23:36 EDT 2017, 0.220, 158, 20, 7, 17, 325, 14, 12, 0, 37, 6.950, 1.577
Mon Jul  3 01:23:45 EDT 2017, 0.160, 121, 27, 9, 16, 306, 15, 34, 24, 14, 8.957, 1.607
Mon Jul  3 01:23:48 EDT 2017, 0.660, 141, 22, 5, 27, 456, 6, 14, 9, 34, 2.693, 1.210
Mon Jul  3 01:23:50 EDT 2017, 0.910, 131, 24, 7, 21, 381, 1, 44, 17, 44, 1.673, 1.313
Mon Jul  3 01:24:00 EDT 2017, 0.410, 151, 29, 3, 10, 531, 11, 24, 2, 24, 10.523, 2.297
Mon Jul  3 01:25:43 EDT 2017, 0.280, 136, 20, 8, 24, 569, 18, 19, 28, 49, 102.040, 6.290
Mon Jul  3 01:26:01 EDT 2017, 0.780, 156, 25, 4, 13, 419, 8, 39, 13, 29, 18.357, 3.100
Mon Jul  3 01:26:03 EDT 2017, 0.530, 126, 28, 6, 18, 494, 3, 29, 20, 19, 1.053, 0.910
Mon Jul  3 01:28:26 EDT 2017, 0.030, 146, 23, 2, 29, 344, 13, 49, 5, 39, 142.537, 6.847
Mon Jul  3 01:28:27 EDT 2017, 0.050, 136, 26, 7, 12, 536, 2, 14, 22, 26, 0.447, 0.613
Mon Jul  3 01:29:53 EDT 2017, 0.550, 156, 21, 3, 23, 386, 12, 34, 7, 46, 86.117, 5.793
Mon Jul  3 01:30:48 EDT 2017, 0.800, 126, 23, 9, 28, 461, 16, 24, 29, 36, 54.680, 4.273
Mon Jul  3 01:30:53 EDT 2017, 0.300, 146, 28, 5, 17, 311, 7, 44, 14, 16, 4.117, 1.337
Mon Jul  3 01:31:00 EDT 2017, 0.420, 121, 20, 6, 26, 348, 4, 39, 18, 31, 6.993, 1.933
Mon Jul  3 01:31:03 EDT 2017, 0.920, 141, 25, 2, 15, 498, 14, 19, 3, 11, 2.750, 1.183
Mon Jul  3 01:32:33 EDT 2017, 0.670, 131, 27, 8, 9, 423, 19, 49, 26, 21, 88.963, 4.690
Mon Jul  3 01:33:13 EDT 2017, 0.170, 151, 22, 4, 20, 573, 9, 29, 11, 41, 39.837, 5.017
Mon Jul  3 01:33:14 EDT 2017, 0.240, 129, 29, 2, 21, 592, 1, 46, 16, 29, 1.343, 1.333
Mon Jul  3 01:33:53 EDT 2017, 0.740, 149, 24, 6, 10, 442, 10, 26, 1, 49, 39.070, 4.080
Mon Jul  3 01:36:37 EDT 2017, 0.990, 139, 21, 4, 16, 517, 15, 36, 24, 39, 163.053, 8.007
Mon Jul  3 01:36:38 EDT 2017, 0.490, 159, 26, 8, 27, 367, 6, 16, 9, 19, 1.017, 0.770
Mon Jul  3 01:36:40 EDT 2017, 0.360, 134, 23, 3, 13, 330, 3, 21, 20, 34, 1.360, 0.867
Mon Jul  3 01:36:52 EDT 2017, 0.860, 154, 28, 7, 24, 480, 13, 41, 5, 14, 12.100, 2.233
Mon Jul  3 01:36:58 EDT 2017, 0.610, 124, 25, 5, 19, 405, 17, 11, 27, 24, 5.407, 1.277
Mon Jul  3 01:37:37 EDT 2017, 0.110, 144, 20, 9, 8, 555, 8, 31, 12, 44, 38.933, 4.887
Mon Jul  3 01:37:44 EDT 2017, 0.080, 123, 24, 8, 18, 470, 12, 40, 13, 10, 6.693, 1.567
Mon Jul  3 01:37:45 EDT 2017, 0.580, 143, 29, 4, 29, 320, 3, 20, 28, 30, 0.997, 0.753
Mon Jul  3 01:38:08 EDT 2017, 0.830, 133, 27, 6, 23, 545, 7, 30, 6, 40, 22.400, 3.567
Mon Jul  3 01:38:11 EDT 2017, 0.330, 153, 22, 2, 12, 395, 17, 10, 21, 20, 2.997, 1.120
Mon Jul  3 01:39:03 EDT 2017, 0.450, 138, 28, 9, 21, 433, 14, 25, 10, 45, 51.870, 4.093
Mon Jul  3 01:39:14 EDT 2017, 0.950, 158, 23, 5, 10, 583, 5, 45, 25, 25, 10.547, 3.020
Mon Jul  3 01:39:16 EDT 2017, 0.700, 128, 21, 7, 15, 358, 10, 15, 2, 15, 1.507, 0.870
Mon Jul  3 01:41:51 EDT 2017, 0.200, 148, 26, 3, 26, 508, 19, 35, 17, 35, 154.433, 7.307
Mon Jul  3 01:41:53 EDT 2017, 0.140, 130, 21, 5, 28, 489, 11, 18, 8, 12, 2.163, 1.140
Mon Jul  3 01:41:54 EDT 2017, 0.640, 150, 26, 9, 17, 339, 1, 38, 23, 32, 0.573, 0.673
Mon Jul  3 01:42:13 EDT 2017, 0.890, 120, 29, 3, 11, 564, 6, 28, 0, 42, 18.703, 3.333
Mon Jul  3 01:43:20 EDT 2017, 0.390, 140, 24, 7, 22, 414, 16, 48, 15, 22, 66.330, 4.477
Mon Jul  3 01:45:07 EDT 2017, 0.270, 125, 25, 4, 8, 376, 13, 33, 11, 47, 107.350, 5.550
Mon Jul  3 01:45:08 EDT 2017, 0.770, 145, 20, 8, 19, 526, 4, 13, 26, 27, 1.143, 0.987
Mon Jul  3 01:45:18 EDT 2017, 0.520, 135, 22, 2, 25, 301, 9, 43, 4, 17, 9.723, 1.797
Mon Jul  3 01:46:09 EDT 2017, 0.020, 155, 27, 6, 14, 451, 18, 23, 19, 37, 49.807, 4.083
Mon Jul  3 01:46:09 EDT 2017, 0.030, 131, 23, 9, 23, 510, 5, 10, 2, 19, 0.637, 0.710
Mon Jul  3 01:46:57 EDT 2017, 0.530, 151, 28, 5, 12, 360, 14, 30, 17, 39, 47.597, 3.967
Mon Jul  3 01:49:10 EDT 2017, 0.780, 121, 25, 7, 17, 585, 19, 20, 9, 49, 131.637, 6.990
Mon Jul  3 01:49:44 EDT 2017, 0.280, 141, 20, 3, 28, 435, 9, 40, 24, 29, 34.137, 3.967
Mon Jul  3 01:49:47 EDT 2017, 0.400, 126, 29, 8, 14, 398, 2, 35, 6, 44, 2.633, 1.400
Mon Jul  3 01:49:53 EDT 2017, 0.900, 146, 24, 4, 25, 548, 12, 15, 21, 24, 5.933, 1.813
Mon Jul  3 01:50:14 EDT 2017, 0.650, 136, 21, 6, 20, 323, 16, 45, 13, 14, 20.510, 2.407
Mon Jul  3 01:50:23 EDT 2017, 0.150, 156, 26, 2, 9, 473, 7, 25, 28, 34, 9.390, 2.423
Mon Jul  3 01:50:25 EDT 2017, 0.210, 124, 21, 4, 10, 454, 3, 48, 4, 16, 2.267, 1.253
Mon Jul  3 01:50:52 EDT 2017, 0.710, 144, 26, 8, 21, 304, 13, 28, 19, 36, 26.620, 2.653
Mon Jul  3 01:56:29 EDT 2017, 0.960, 134, 28, 2, 27, 529, 18, 38, 11, 46, 334.300, 10.997
Mon Jul  3 01:56:32 EDT 2017, 0.460, 154, 23, 6, 16, 379, 8, 18, 26, 26, 3.213, 1.410
Mon Jul  3 01:56:33 EDT 2017, 0.340, 139, 27, 5, 24, 416, 1, 23, 0, 41, 0.570, 0.700
Mon Jul  3 01:56:56 EDT 2017, 0.840, 159, 22, 9, 13, 566, 10, 43, 15, 21, 23.163, 3.670
Mon Jul  3 01:56:58 EDT 2017, 0.590, 129, 24, 3, 8, 341, 15, 13, 8, 11, 1.287, 0.673
Mon Jul  3 01:57:07 EDT 2017, 0.090, 149, 29, 7, 19, 491, 6, 33, 23, 31, 8.900, 2.250
Mon Jul  3 01:58:29 EDT 2017, 0.120, 127, 25, 6, 29, 576, 15, 44, 25, 23, 81.963, 5.633
Mon Jul  3 01:58:38 EDT 2017, 0.620, 147, 20, 2, 18, 426, 5, 24, 10, 43, 8.583, 2.310
Mon Jul  3 01:59:15 EDT 2017, 0.870, 137, 23, 8, 12, 501, 10, 34, 18, 33, 36.653, 4.060
Mon Jul  3 01:59:17 EDT 2017, 0.370, 157, 28, 4, 23, 351, 19, 14, 3, 13, 2.300, 0.753
Mon Jul  3 01:59:53 EDT 2017, 0.490, 132, 22, 7, 10, 313, 12, 29, 29, 38, 35.200, 3.147
Mon Jul  3 01:59:55 EDT 2017, 0.990, 152, 27, 3, 21, 463, 3, 49, 14, 18, 2.420, 1.463
Mon Jul  3 01:59:59 EDT 2017, 0.740, 122, 29, 9, 26, 388, 7, 19, 22, 28, 3.180, 1.277
Mon Jul  3 02:05:43 EDT 2017, 0.240, 142, 24, 5, 15, 538, 17, 39, 7, 48, 343.343, 11.750
Mon Jul  3 02:05:50 EDT 2017, 0.180, 135, 27, 3, 16, 557, 13, 17, 27, 20, 6.423, 1.813
Mon Jul  3 02:05:59 EDT 2017, 0.680, 155, 22, 7, 27, 407, 4, 37, 12, 40, 8.543, 3.113
Mon Jul  3 02:06:19 EDT 2017, 0.930, 125, 20, 5, 22, 482, 9, 27, 20, 30, 19.760, 3.067
Mon Jul  3 02:06:30 EDT 2017, 0.430, 145, 25, 9, 11, 332, 18, 47, 5, 10, 11.270, 1.653
Mon Jul  3 02:07:15 EDT 2017, 0.310, 120, 23, 2, 19, 369, 11, 32, 23, 35, 44.173, 3.627
Mon Jul  3 02:07:15 EDT 2017, 0.810, 140, 28, 6, 8, 519, 2, 12, 8, 15, 0.237, 0.300
Mon Jul  3 02:07:26 EDT 2017, 0.560, 130, 26, 4, 14, 444, 6, 42, 16, 25, 11.220, 2.427
Mon Jul  3 02:08:50 EDT 2017, 0.060, 150, 21, 8, 25, 594, 16, 22, 1, 45, 82.657, 6.223
Mon Jul  3 02:08:57 EDT 2017, 0.040, 122, 28, 5, 8, 327, 9, 36, 15, 18, 7.243, 1.660
Mon Jul  3 02:09:28 EDT 2017, 0.540, 142, 23, 9, 19, 477, 18, 16, 0, 38, 30.373, 3.060
Mon Jul  3 02:14:34 EDT 2017, 0.790, 132, 20, 3, 24, 402, 14, 46, 22, 48, 306.550, 10.277
Mon Jul  3 02:14:37 EDT 2017, 0.290, 152, 25, 7, 13, 552, 4, 26, 7, 28, 2.800, 1.600
Mon Jul  3 02:14:42 EDT 2017, 0.420, 137, 24, 4, 27, 590, 7, 11, 18, 43, 4.363, 1.797
Mon Jul  3 02:15:05 EDT 2017, 0.920, 157, 29, 8, 16, 440, 16, 31, 3, 23, 23.520, 2.800
Mon Jul  3 02:15:09 EDT 2017, 0.670, 127, 26, 2, 11, 515, 11, 21, 26, 13, 3.230, 1.280
Mon Jul  3 02:15:11 EDT 2017, 0.170, 147, 21, 6, 22, 365, 2, 41, 11, 33, 2.127, 1.267
Mon Jul  3 02:15:13 EDT 2017, 0.230, 134, 25, 8, 20, 346, 8, 23, 20, 16, 1.997, 0.917
Mon Jul  3 02:19:01 EDT 2017, 0.730, 154, 20, 4, 9, 496, 17, 43, 5, 36, 227.313, 9.363
Mon Jul  3 02:19:19 EDT 2017, 0.980, 124, 22, 6, 15, 421, 13, 13, 28, 46, 17.617, 2.490
Mon Jul  3 02:19:22 EDT 2017, 0.480, 144, 27, 2, 26, 571, 3, 33, 13, 26, 2.627, 1.533
Mon Jul  3 02:19:56 EDT 2017, 0.350, 129, 21, 9, 17, 534, 5, 48, 16, 41, 33.887, 4.867
Mon Jul  3 02:20:12 EDT 2017, 0.850, 149, 26, 5, 28, 384, 15, 28, 1, 21, 15.387, 2.197
Mon Jul  3 02:20:16 EDT 2017, 0.600, 139, 28, 7, 23, 459, 10, 38, 24, 11, 4.420, 1.590
Mon Jul  3 02:20:17 EDT 2017, 0.100, 159, 23, 3, 12, 309, 1, 18, 9, 31, 0.290, 0.397
Mon Jul  3 02:21:01 EDT 2017, 0.070, 138, 20, 2, 14, 393, 19, 27, 8, 24, 44.433, 3.423
Mon Jul  3 02:23:01 EDT 2017, 0.570, 158, 25, 6, 25, 543, 10, 47, 23, 44, 119.110, 8.033
Mon Jul  3 02:23:03 EDT 2017, 0.820, 128, 27, 4, 20, 318, 5, 17, 0, 34, 2.080, 1.100
Mon Jul  3 02:23:17 EDT 2017, 0.320, 148, 22, 8, 9, 468, 14, 37, 15, 14, 13.080, 2.270
Mon Jul  3 02:27:58 EDT 2017, 0.450, 123, 26, 3, 22, 505, 17, 42, 12, 39, 279.703, 9.963
Mon Jul  3 02:28:01 EDT 2017, 0.950, 143, 21, 7, 11, 355, 7, 22, 27, 19, 2.287, 1.147
Mon Jul  3 02:28:03 EDT 2017, 0.700, 133, 24, 5, 17, 580, 2, 32, 4, 29, 1.713, 1.403
Mon Jul  3 02:28:12 EDT 2017, 0.200, 153, 29, 9, 28, 430, 12, 12, 19, 49, 9.040, 1.913
Mon Jul  3 02:28:54 EDT 2017, 0.130, 125, 23, 7, 26, 449, 18, 30, 14, 22, 41.347, 3.457
Mon Jul  3 02:28:58 EDT 2017, 0.630, 145, 28, 3, 15, 599, 8, 10, 29, 42, 3.750, 1.520
Mon Jul  3 02:29:04 EDT 2017, 0.880, 135, 25, 9, 10, 374, 4, 40, 6, 32, 5.827, 1.647
Mon Jul  3 02:29:07 EDT 2017, 0.380, 155, 20, 5, 21, 524, 13, 20, 21, 12, 3.383, 1.303
Mon Jul  3 02:29:27 EDT 2017, 0.260, 130, 29, 6, 13, 487, 16, 15, 10, 37, 19.993, 2.580
Mon Jul  3 02:29:31 EDT 2017, 0.760, 150, 24, 2, 24, 337, 6, 35, 25, 17, 3.077, 1.317
