# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, fibHeap_timing_secs
Sun Jul  2 23:59:41 EDT 2017, 0.520, 138, 24, 5, 22, 524, 12, 42, 29, 17, 21.807, 2.947
Sun Jul  2 23:59:43 EDT 2017, 0.020, 158, 29, 9, 11, 374, 3, 22, 14, 37, 1.550, 1.160
Sun Jul  2 23:59:45 EDT 2017, 0.020, 133, 24, 6, 27, 316, 15, 14, 23, 16, 2.343, 0.950
Sun Jul  2 23:59:58 EDT 2017, 0.520, 153, 29, 2, 16, 466, 6, 34, 8, 36, 12.387, 2.650
Sun Jul  2 23:59:59 EDT 2017, 0.770, 123, 26, 8, 10, 391, 1, 24, 16, 46, 0.580, 0.693
Mon Jul  3 00:00:44 EDT 2017, 0.270, 143, 21, 4, 21, 541, 10, 44, 1, 26, 44.320, 4.600
Mon Jul  3 00:05:15 EDT 2017, 0.390, 128, 27, 7, 13, 578, 18, 39, 27, 41, 270.787, 10.473
Mon Jul  3 00:05:18 EDT 2017, 0.890, 148, 22, 3, 24, 428, 8, 19, 12, 21, 3.060, 1.333
Mon Jul  3 00:05:20 EDT 2017, 0.640, 138, 20, 9, 29, 503, 3, 49, 20, 11, 1.323, 1.127
Mon Jul  3 00:05:43 EDT 2017, 0.140, 158, 25, 5, 18, 353, 13, 29, 5, 31, 23.247, 2.793
Mon Jul  3 00:06:33 EDT 2017, 0.200, 120, 22, 3, 14, 372, 16, 46, 29, 18, 49.510, 3.687
Mon Jul  3 00:06:46 EDT 2017, 0.700, 140, 27, 7, 25, 522, 7, 26, 14, 38, 12.420, 2.623
Mon Jul  3 00:06:49 EDT 2017, 0.950, 130, 29, 5, 20, 447, 2, 36, 21, 48, 3.243, 1.607
Mon Jul  3 00:06:57 EDT 2017, 0.450, 150, 24, 9, 9, 597, 12, 16, 6, 28, 8.053, 2.123
Mon Jul  3 00:08:36 EDT 2017, 0.330, 135, 26, 2, 22, 560, 19, 21, 25, 43, 98.923, 5.823
Mon Jul  3 00:08:53 EDT 2017, 0.830, 155, 21, 6, 11, 410, 9, 41, 10, 23, 16.130, 2.683
Mon Jul  3 00:08:54 EDT 2017, 0.580, 125, 23, 4, 17, 485, 5, 11, 18, 13, 0.347, 0.430
Mon Jul  3 00:09:24 EDT 2017, 0.080, 145, 28, 8, 28, 335, 14, 31, 3, 33, 30.393, 2.840
Mon Jul  3 00:09:31 EDT 2017, 0.110, 126, 26, 9, 20, 400, 6, 40, 0, 22, 6.247, 1.670
Mon Jul  3 00:10:29 EDT 2017, 0.610, 146, 21, 5, 9, 550, 16, 20, 15, 42, 58.233, 4.580
Mon Jul  3 00:10:49 EDT 2017, 0.860, 136, 24, 7, 15, 325, 11, 30, 7, 32, 19.910, 2.573
Mon Jul  3 00:10:50 EDT 2017, 0.360, 156, 29, 3, 26, 475, 2, 10, 22, 12, 0.207, 0.243
Mon Jul  3 00:11:12 EDT 2017, 0.480, 131, 20, 8, 18, 513, 9, 25, 4, 37, 22.313, 3.207
Mon Jul  3 00:11:47 EDT 2017, 0.980, 151, 25, 4, 29, 363, 18, 45, 19, 17, 35.063, 2.983
Mon Jul  3 00:11:57 EDT 2017, 0.730, 121, 28, 6, 23, 588, 13, 15, 11, 27, 9.357, 2.077
Mon Jul  3 00:12:10 EDT 2017, 0.230, 141, 23, 2, 12, 438, 4, 35, 26, 47, 12.627, 2.887
Mon Jul  3 00:12:12 EDT 2017, 0.170, 139, 28, 4, 8, 419, 8, 18, 5, 24, 2.633, 1.043
Mon Jul  3 00:15:56 EDT 2017, 0.670, 159, 23, 8, 19, 569, 17, 38, 20, 44, 222.993, 9.823
Mon Jul  3 00:16:29 EDT 2017, 0.920, 129, 21, 2, 24, 344, 12, 28, 13, 34, 33.250, 3.040
Mon Jul  3 00:16:30 EDT 2017, 0.420, 149, 26, 6, 13, 494, 3, 48, 28, 14, 1.357, 1.030
Mon Jul  3 00:17:24 EDT 2017, 0.300, 124, 22, 5, 27, 456, 10, 33, 2, 39, 53.047, 4.213
Mon Jul  3 00:17:28 EDT 2017, 0.800, 144, 27, 9, 16, 306, 19, 13, 17, 19, 3.603, 1.077
Mon Jul  3 00:19:22 EDT 2017, 0.550, 134, 25, 3, 11, 531, 15, 43, 9, 29, 113.693, 6.340
Mon Jul  3 00:19:29 EDT 2017, 0.050, 154, 20, 7, 22, 381, 5, 23, 24, 49, 6.883, 1.857
Mon Jul  3 00:19:41 EDT 2017, 0.030, 123, 29, 2, 17, 499, 10, 38, 11, 16, 11.177, 2.283
Mon Jul  3 00:19:41 EDT 2017, 0.530, 143, 24, 6, 28, 349, 1, 18, 26, 36, 0.320, 0.370
Mon Jul  3 00:20:29 EDT 2017, 0.780, 133, 22, 4, 22, 574, 5, 48, 3, 46, 47.797, 5.607
Mon Jul  3 00:20:51 EDT 2017, 0.280, 153, 27, 8, 11, 424, 15, 28, 18, 26, 21.720, 2.980
Mon Jul  3 00:21:03 EDT 2017, 0.410, 138, 23, 3, 19, 386, 13, 13, 14, 41, 11.417, 2.000
Mon Jul  3 00:21:04 EDT 2017, 0.910, 158, 28, 7, 8, 536, 3, 33, 29, 21, 1.340, 1.097
Mon Jul  3 00:21:06 EDT 2017, 0.660, 128, 25, 5, 14, 311, 8, 23, 7, 11, 1.010, 0.597
Mon Jul  3 00:23:17 EDT 2017, 0.160, 148, 20, 9, 25, 461, 17, 43, 22, 31, 131.180, 6.240
Mon Jul  3 00:23:23 EDT 2017, 0.220, 131, 26, 7, 29, 480, 11, 21, 12, 19, 5.277, 1.643
Mon Jul  3 00:23:25 EDT 2017, 0.720, 151, 21, 3, 18, 330, 2, 41, 27, 39, 2.490, 1.323
Mon Jul  3 00:23:31 EDT 2017, 0.970, 121, 23, 9, 12, 555, 7, 11, 5, 49, 5.467, 1.660
Mon Jul  3 00:24:14 EDT 2017, 0.470, 141, 28, 5, 23, 405, 16, 31, 20, 29, 42.417, 3.687
Mon Jul  3 00:28:35 EDT 2017, 0.340, 126, 20, 6, 10, 442, 14, 46, 9, 44, 260.883, 9.197
Mon Jul  3 00:28:38 EDT 2017, 0.840, 146, 25, 2, 21, 592, 4, 26, 24, 24, 2.677, 1.623
Mon Jul  3 00:28:42 EDT 2017, 0.590, 136, 27, 8, 26, 367, 9, 36, 1, 14, 3.917, 1.193
Mon Jul  3 00:29:13 EDT 2017, 0.090, 156, 22, 4, 15, 517, 19, 16, 16, 34, 29.940, 3.547
Mon Jul  3 00:29:13 EDT 2017, 0.060, 137, 21, 5, 10, 583, 1, 27, 17, 20, 0.460, 0.627
Mon Jul  3 00:30:33 EDT 2017, 0.560, 157, 26, 9, 21, 433, 11, 47, 2, 40, 79.840, 5.763
Mon Jul  3 00:30:52 EDT 2017, 0.810, 127, 29, 3, 27, 508, 16, 17, 25, 30, 18.863, 2.610
Mon Jul  3 00:30:54 EDT 2017, 0.310, 147, 24, 7, 16, 358, 6, 37, 10, 10, 1.340, 0.913
Mon Jul  3 00:31:01 EDT 2017, 0.440, 122, 25, 4, 24, 320, 4, 42, 21, 35, 7.643, 1.817
Mon Jul  3 00:31:07 EDT 2017, 0.940, 142, 20, 8, 13, 470, 13, 22, 6, 15, 4.927, 1.370
Mon Jul  3 00:32:01 EDT 2017, 0.690, 132, 23, 2, 8, 395, 18, 32, 28, 25, 54.123, 3.640
Mon Jul  3 00:32:06 EDT 2017, 0.190, 152, 28, 6, 19, 545, 8, 12, 13, 45, 4.753, 1.603
Mon Jul  3 00:32:07 EDT 2017, 0.130, 129, 24, 8, 23, 527, 2, 34, 19, 22, 0.977, 0.907
Mon Jul  3 00:32:16 EDT 2017, 0.630, 149, 29, 4, 12, 377, 12, 14, 4, 42, 9.013, 1.767
Mon Jul  3 00:34:29 EDT 2017, 0.880, 139, 27, 6, 17, 452, 17, 44, 27, 32, 132.073, 6.217
Mon Jul  3 00:34:30 EDT 2017, 0.380, 159, 22, 2, 28, 302, 7, 24, 12, 12, 1.353, 0.897
Mon Jul  3 00:34:33 EDT 2017, 0.250, 134, 28, 9, 15, 339, 5, 19, 15, 37, 2.403, 1.140
Mon Jul  3 00:34:55 EDT 2017, 0.750, 154, 23, 5, 26, 489, 14, 39, 0, 17, 22.137, 3.053
Mon Jul  3 00:35:56 EDT 2017, 0.500, 124, 21, 7, 20, 414, 19, 29, 23, 27, 60.070, 3.650
Mon Jul  3 00:38:50 EDT 2017, 0.000, 144, 26, 3, 9, 564, 10, 49, 8, 47, 173.350, 9.200
Mon Jul  3 00:38:53 EDT 2017, 0.000, 124, 24, 9, 14, 376, 3, 32, 6, 40, 3.567, 1.413
Mon Jul  3 00:38:56 EDT 2017, 0.500, 144, 29, 5, 25, 526, 12, 12, 21, 20, 2.677, 1.307
Mon Jul  3 00:39:04 EDT 2017, 0.750, 134, 27, 7, 19, 301, 17, 42, 13, 10, 7.683, 1.357
Mon Jul  3 00:39:12 EDT 2017, 0.250, 154, 22, 3, 8, 451, 8, 22, 28, 30, 7.317, 1.830
Mon Jul  3 00:39:12 EDT 2017, 0.380, 139, 28, 8, 22, 489, 1, 17, 2, 15, 0.283, 0.327
Mon Jul  3 00:39:43 EDT 2017, 0.880, 159, 23, 4, 11, 339, 10, 37, 17, 35, 30.410, 3.167
Mon Jul  3 00:41:53 EDT 2017, 0.630, 129, 20, 6, 17, 564, 15, 27, 9, 45, 129.790, 7.010
Mon Jul  3 00:42:01 EDT 2017, 0.130, 149, 25, 2, 28, 414, 5, 47, 24, 25, 8.367, 2.247
Mon Jul  3 00:42:09 EDT 2017, 0.190, 132, 21, 4, 26, 432, 4, 29, 0, 42, 7.413, 2.180
Mon Jul  3 00:43:09 EDT 2017, 0.690, 152, 26, 8, 15, 582, 14, 49, 15, 22, 59.827, 4.930
Mon Jul  3 00:43:13 EDT 2017, 0.940, 122, 28, 2, 10, 357, 18, 19, 7, 12, 3.757, 0.943
Mon Jul  3 00:43:50 EDT 2017, 0.440, 142, 23, 6, 21, 507, 9, 39, 22, 32, 36.767, 4.173
Mon Jul  3 00:43:51 EDT 2017, 0.310, 127, 25, 5, 12, 470, 2, 44, 4, 17, 1.153, 1.027
Mon Jul  3 00:44:08 EDT 2017, 0.810, 147, 20, 9, 23, 320, 11, 24, 19, 37, 16.120, 2.180
Mon Jul  3 00:48:18 EDT 2017, 0.560, 137, 22, 3, 29, 545, 16, 34, 11, 47, 249.697, 9.323
Mon Jul  3 00:48:19 EDT 2017, 0.060, 157, 27, 7, 18, 395, 6, 14, 26, 27, 1.257, 0.980
Mon Jul  3 00:48:40 EDT 2017, 0.100, 136, 26, 6, 8, 329, 13, 23, 29, 36, 20.643, 2.240
Mon Jul  3 00:48:42 EDT 2017, 0.600, 156, 21, 2, 19, 479, 3, 43, 14, 16, 1.607, 1.240
Mon Jul  3 00:48:44 EDT 2017, 0.850, 126, 24, 8, 24, 404, 8, 13, 21, 26, 1.997, 0.990
Mon Jul  3 00:52:07 EDT 2017, 0.350, 146, 29, 4, 13, 554, 18, 33, 6, 46, 202.143, 8.710
Mon Jul  3 00:53:00 EDT 2017, 0.470, 121, 20, 7, 27, 592, 11, 48, 25, 21, 52.677, 4.843
Mon Jul  3 00:53:01 EDT 2017, 0.970, 141, 25, 3, 16, 442, 1, 28, 10, 41, 0.817, 0.837
Mon Jul  3 00:53:14 EDT 2017, 0.720, 131, 28, 9, 10, 517, 6, 38, 18, 31, 12.583, 2.517
Mon Jul  3 00:53:16 EDT 2017, 0.220, 151, 23, 5, 21, 367, 15, 18, 3, 11, 1.807, 0.723
Mon Jul  3 00:54:30 EDT 2017, 0.160, 128, 29, 3, 20, 348, 14, 36, 23, 38, 73.990, 4.323
Mon Jul  3 00:54:31 EDT 2017, 0.660, 148, 24, 7, 9, 498, 5, 16, 8, 18, 1.043, 0.917
Mon Jul  3 00:55:07 EDT 2017, 0.910, 138, 22, 5, 14, 423, 9, 46, 16, 28, 35.413, 3.707
Mon Jul  3 00:57:20 EDT 2017, 0.410, 158, 27, 9, 25, 573, 19, 26, 1, 48, 133.027, 6.963
Mon Jul  3 00:57:24 EDT 2017, 0.280, 133, 23, 2, 17, 535, 12, 11, 27, 23, 3.340, 1.293
Mon Jul  3 00:57:26 EDT 2017, 0.780, 153, 28, 6, 28, 385, 2, 31, 12, 43, 1.707, 1.203
Mon Jul  3 00:57:33 EDT 2017, 0.530, 123, 26, 4, 23, 460, 7, 21, 20, 33, 6.987, 1.933
Mon Jul  3 00:57:47 EDT 2017, 0.030, 143, 21, 8, 12, 310, 17, 41, 5, 13, 13.503, 1.727
Mon Jul  3 00:57:55 EDT 2017, 0.050, 134, 29, 5, 29, 568, 8, 15, 19, 42, 7.653, 2.087
Mon Jul  3 00:58:27 EDT 2017, 0.550, 154, 24, 9, 18, 418, 17, 35, 4, 22, 31.917, 3.117
Mon Jul  3 00:58:33 EDT 2017, 0.800, 124, 21, 3, 13, 493, 13, 25, 27, 12, 5.590, 1.417
Mon Jul  3 00:58:36 EDT 2017, 0.300, 144, 26, 7, 24, 343, 3, 45, 12, 32, 3.660, 1.617
Mon Jul  3 00:58:39 EDT 2017, 0.420, 129, 22, 4, 10, 306, 6, 30, 15, 17, 2.223, 0.963
Mon Jul  3 00:58:45 EDT 2017, 0.920, 149, 27, 8, 21, 456, 15, 10, 0, 37, 6.277, 1.643
Mon Jul  3 01:00:11 EDT 2017, 0.670, 139, 25, 2, 27, 381, 10, 40, 23, 47, 85.420, 5.433
Mon Jul  3 01:00:12 EDT 2017, 0.170, 159, 20, 6, 16, 531, 1, 20, 8, 27, 0.343, 0.433
Mon Jul  3 01:01:45 EDT 2017, 0.240, 121, 27, 8, 17, 550, 9, 43, 17, 44, 93.133, 6.440
Mon Jul  3 01:02:11 EDT 2017, 0.740, 141, 22, 4, 28, 400, 19, 23, 2, 24, 26.277, 2.613
Mon Jul  3 01:02:23 EDT 2017, 0.990, 131, 24, 6, 22, 475, 14, 33, 25, 14, 11.413, 2.137
Mon Jul  3 01:02:24 EDT 2017, 0.490, 151, 29, 2, 11, 325, 4, 13, 10, 34, 0.940, 0.737
Mon Jul  3 01:02:27 EDT 2017, 0.360, 136, 20, 9, 20, 362, 7, 28, 21, 19, 3.050, 1.147
Mon Jul  3 01:06:21 EDT 2017, 0.860, 156, 25, 5, 9, 512, 16, 48, 6, 39, 233.240, 9.690
Mon Jul  3 01:06:44 EDT 2017, 0.610, 126, 28, 7, 14, 437, 11, 18, 28, 49, 22.240, 2.923
Mon Jul  3 01:06:46 EDT 2017, 0.110, 146, 23, 3, 25, 587, 2, 38, 13, 29, 2.173, 1.567
Mon Jul  3 01:13:42 EDT 2017, 0.080, 125, 21, 2, 23, 521, 18, 49, 13, 35, 413.263, 11.140
Mon Jul  3 01:13:45 EDT 2017, 0.580, 145, 26, 6, 12, 371, 9, 29, 28, 15, 3.040, 1.180
Mon Jul  3 01:13:51 EDT 2017, 0.830, 135, 29, 4, 18, 596, 4, 39, 5, 25, 5.293, 2.000
Mon Jul  3 01:14:17 EDT 2017, 0.330, 155, 24, 8, 29, 446, 13, 19, 20, 45, 26.047, 3.357
Mon Jul  3 01:14:32 EDT 2017, 0.460, 130, 25, 3, 15, 409, 16, 24, 9, 20, 14.803, 2.113
Mon Jul  3 01:15:08 EDT 2017, 0.960, 150, 20, 7, 26, 559, 6, 44, 24, 40, 36.187, 5.043
Mon Jul  3 01:15:09 EDT 2017, 0.710, 120, 23, 5, 20, 334, 1, 14, 1, 30, 0.237, 0.310
Mon Jul  3 01:15:12 EDT 2017, 0.210, 140, 28, 9, 9, 484, 11, 34, 16, 10, 3.327, 1.220
Mon Jul  3 01:15:28 EDT 2017, 0.140, 138, 23, 7, 11, 465, 19, 11, 11, 38, 15.353, 2.157
Mon Jul  3 01:15:33 EDT 2017, 0.640, 158, 28, 3, 22, 315, 10, 31, 26, 18, 4.720, 1.250
Mon Jul  3 01:15:36 EDT 2017, 0.890, 128, 26, 9, 27, 540, 5, 21, 3, 28, 3.007, 1.470
Mon Jul  3 01:18:35 EDT 2017, 0.390, 148, 21, 5, 16, 390, 14, 41, 18, 48, 178.867, 7.733
Mon Jul  3 01:19:23 EDT 2017, 0.270, 123, 27, 6, 24, 428, 17, 36, 14, 23, 48.093, 3.540
Mon Jul  3 01:19:33 EDT 2017, 0.770, 143, 22, 2, 13, 578, 7, 16, 29, 43, 9.077, 2.407
Mon Jul  3 01:19:38 EDT 2017, 0.520, 133, 20, 8, 8, 353, 3, 46, 7, 33, 5.143, 1.847
Mon Jul  3 01:19:43 EDT 2017, 0.020, 153, 25, 4, 19, 503, 12, 26, 22, 13, 4.350, 1.443
Mon Jul  3 01:19:48 EDT 2017, 0.030, 139, 20, 3, 18, 486, 6, 19, 1, 34, 5.413, 1.930
Mon Jul  3 01:19:59 EDT 2017, 0.530, 159, 25, 7, 29, 336, 15, 39, 16, 14, 10.353, 2.213
Mon Jul  3 01:20:14 EDT 2017, 0.780, 129, 27, 5, 24, 561, 10, 29, 9, 24, 15.237, 2.770
Mon Jul  3 01:20:16 EDT 2017, 0.280, 149, 22, 9, 13, 411, 1, 49, 24, 44, 1.690, 1.327
Mon Jul  3 01:20:35 EDT 2017, 0.400, 124, 26, 2, 21, 449, 8, 34, 5, 29, 18.823, 2.930
Mon Jul  3 01:21:27 EDT 2017, 0.900, 144, 21, 6, 10, 599, 18, 14, 20, 49, 51.617, 4.427
Mon Jul  3 01:23:28 EDT 2017, 0.650, 134, 24, 4, 16, 374, 13, 44, 12, 39, 120.457, 5.940
Mon Jul  3 01:23:29 EDT 2017, 0.150, 154, 29, 8, 27, 524, 3, 24, 27, 19, 0.797, 0.807
Mon Jul  3 01:23:58 EDT 2017, 0.210, 126, 23, 6, 28, 505, 7, 42, 7, 32, 28.987, 3.673
Mon Jul  3 01:24:02 EDT 2017, 0.710, 146, 28, 2, 17, 355, 16, 22, 22, 12, 3.263, 1.203
Mon Jul  3 01:24:23 EDT 2017, 0.960, 136, 25, 8, 12, 580, 12, 32, 14, 22, 21.317, 3.067
Mon Jul  3 01:24:24 EDT 2017, 0.460, 156, 20, 4, 23, 430, 2, 12, 29, 42, 0.537, 0.627
Mon Jul  3 01:24:33 EDT 2017, 0.340, 131, 29, 7, 9, 393, 9, 27, 3, 27, 8.557, 1.760
Mon Jul  3 01:34:08 EDT 2017, 0.840, 151, 24, 3, 20, 543, 19, 47, 18, 47, 573.637, 14.583
Mon Jul  3 01:34:23 EDT 2017, 0.590, 121, 22, 9, 25, 318, 14, 17, 10, 37, 15.143, 2.067
Mon Jul  3 01:34:26 EDT 2017, 0.090, 141, 27, 5, 14, 468, 5, 37, 25, 17, 2.570, 1.220
Mon Jul  3 01:41:21 EDT 2017, 0.120, 120, 28, 4, 12, 533, 16, 45, 23, 48, 414.897, 11.320
Mon Jul  3 01:41:25 EDT 2017, 0.620, 140, 23, 8, 23, 383, 6, 25, 8, 28, 4.097, 1.597
Mon Jul  3 01:41:26 EDT 2017, 0.870, 130, 21, 2, 29, 458, 2, 35, 15, 18, 0.893, 0.767
Mon Jul  3 01:41:33 EDT 2017, 0.370, 150, 26, 6, 18, 308, 11, 15, 0, 38, 5.983, 1.443
Mon Jul  3 01:41:37 EDT 2017, 0.490, 135, 24, 5, 26, 346, 18, 20, 26, 13, 4.243, 1.037
Mon Jul  3 01:42:06 EDT 2017, 0.990, 155, 29, 9, 15, 496, 9, 40, 11, 33, 28.707, 3.607
Mon Jul  3 01:42:07 EDT 2017, 0.740, 125, 27, 3, 9, 421, 4, 10, 19, 43, 1.177, 0.917
Mon Jul  3 01:42:32 EDT 2017, 0.240, 145, 22, 7, 20, 571, 13, 30, 4, 23, 24.923, 3.677
Mon Jul  3 01:43:03 EDT 2017, 0.180, 132, 25, 9, 22, 589, 17, 13, 28, 46, 30.800, 3.493
Mon Jul  3 01:43:13 EDT 2017, 0.680, 152, 20, 5, 11, 439, 7, 33, 13, 26, 9.733, 2.373
Mon Jul  3 01:43:14 EDT 2017, 0.930, 122, 23, 7, 16, 514, 3, 23, 21, 16, 0.847, 0.837
Mon Jul  3 01:44:22 EDT 2017, 0.430, 142, 28, 3, 27, 364, 12, 43, 6, 36, 67.410, 4.517
Mon Jul  3 01:44:35 EDT 2017, 0.310, 127, 21, 8, 14, 327, 19, 38, 25, 11, 13.020, 2.133
Mon Jul  3 01:44:43 EDT 2017, 0.810, 147, 26, 4, 25, 477, 10, 18, 10, 31, 7.933, 1.880
Mon Jul  3 01:45:03 EDT 2017, 0.560, 137, 29, 6, 19, 402, 5, 48, 17, 41, 19.557, 3.087
Mon Jul  3 01:45:26 EDT 2017, 0.060, 157, 24, 2, 8, 552, 15, 28, 2, 21, 23.030, 3.100
Mon Jul  3 01:45:27 EDT 2017, 0.040, 129, 26, 7, 25, 369, 1, 32, 17, 33, 0.663, 0.737
Mon Jul  3 01:45:28 EDT 2017, 0.540, 149, 21, 3, 14, 519, 10, 12, 2, 13, 1.120, 0.783
Mon Jul  3 01:46:17 EDT 2017, 0.790, 139, 23, 9, 8, 444, 15, 42, 25, 23, 49.087, 3.887
Mon Jul  3 01:46:24 EDT 2017, 0.290, 159, 28, 5, 19, 594, 5, 22, 10, 43, 6.080, 2.243
Mon Jul  3 01:46:25 EDT 2017, 0.420, 134, 22, 6, 11, 557, 3, 17, 21, 28, 1.060, 0.940
Mon Jul  3 01:48:19 EDT 2017, 0.920, 154, 27, 2, 22, 407, 13, 37, 6, 48, 114.297, 6.397
Mon Jul  3 01:49:37 EDT 2017, 0.670, 124, 29, 8, 28, 482, 17, 27, 29, 38, 77.617, 4.747
Mon Jul  3 01:49:46 EDT 2017, 0.170, 144, 24, 4, 17, 332, 8, 47, 14, 18, 8.740, 1.893
Mon Jul  3 01:49:47 EDT 2017, 0.230, 137, 27, 2, 15, 313, 2, 25, 19, 30, 0.673, 0.673
Mon Jul  3 01:49:53 EDT 2017, 0.730, 157, 22, 6, 26, 463, 11, 45, 4, 10, 5.967, 1.670
Mon Jul  3 01:50:00 EDT 2017, 0.980, 127, 20, 4, 21, 388, 16, 15, 27, 20, 6.380, 1.343
Mon Jul  3 01:50:25 EDT 2017, 0.480, 147, 25, 8, 10, 538, 7, 35, 12, 40, 25.487, 3.723
Mon Jul  3 01:50:32 EDT 2017, 0.350, 122, 24, 3, 24, 575, 4, 40, 16, 25, 6.810, 2.353
Mon Jul  3 01:51:04 EDT 2017, 0.850, 142, 29, 7, 13, 425, 14, 20, 1, 45, 30.847, 3.197
Mon Jul  3 01:52:46 EDT 2017, 0.600, 132, 26, 5, 18, 500, 18, 30, 23, 35, 102.260, 5.517
Mon Jul  3 01:52:47 EDT 2017, 0.100, 152, 21, 9, 29, 350, 9, 10, 8, 15, 0.593, 0.547
Mon Jul  3 01:53:19 EDT 2017, 0.070, 130, 22, 8, 19, 416, 11, 21, 9, 49, 31.597, 3.363
Mon Jul  3 01:53:20 EDT 2017, 0.570, 150, 27, 4, 8, 566, 1, 41, 24, 29, 1.060, 1.130
Mon Jul  3 01:53:21 EDT 2017, 0.820, 120, 25, 6, 13, 341, 6, 11, 2, 19, 0.487, 0.383
Mon Jul  3 01:55:37 EDT 2017, 0.320, 140, 20, 2, 24, 491, 16, 31, 17, 39, 135.867, 6.613
Mon Jul  3 01:55:53 EDT 2017, 0.450, 125, 28, 9, 16, 453, 13, 46, 13, 14, 16.233, 2.337
Mon Jul  3 01:55:56 EDT 2017, 0.950, 145, 23, 5, 27, 303, 4, 26, 28, 34, 2.647, 1.403
Mon Jul  3 01:56:48 EDT 2017, 0.700, 135, 21, 7, 22, 528, 8, 36, 5, 44, 51.793, 5.050
Mon Jul  3 01:56:57 EDT 2017, 0.200, 155, 26, 3, 11, 378, 18, 16, 20, 24, 8.620, 1.623
Mon Jul  3 01:59:19 EDT 2017, 0.140, 123, 20, 5, 9, 397, 12, 39, 11, 46, 141.257, 6.400
Mon Jul  3 01:59:20 EDT 2017, 0.640, 143, 25, 9, 20, 547, 2, 19, 26, 26, 0.667, 0.820
Mon Jul  3 01:59:25 EDT 2017, 0.890, 133, 28, 3, 26, 322, 7, 49, 3, 16, 5.730, 1.633
Mon Jul  3 02:00:41 EDT 2017, 0.390, 153, 23, 7, 15, 472, 17, 29, 18, 36, 75.677, 4.833
Mon Jul  3 02:00:43 EDT 2017, 0.260, 138, 26, 4, 28, 510, 14, 14, 7, 11, 1.547, 0.930
Mon Jul  3 02:00:49 EDT 2017, 0.760, 158, 21, 8, 17, 360, 5, 34, 22, 31, 5.137, 1.687
Mon Jul  3 02:01:27 EDT 2017, 0.510, 128, 24, 2, 12, 585, 10, 24, 0, 41, 38.550, 4.367
Mon Jul  3 02:02:28 EDT 2017, 0.010, 148, 29, 6, 23, 435, 19, 44, 15, 21, 60.117, 4.150
Mon Jul  3 02:02:39 EDT 2017, 0.010, 131, 27, 2, 13, 349, 7, 47, 15, 22, 11.160, 2.100
Mon Jul  3 02:04:09 EDT 2017, 0.510, 151, 22, 6, 24, 499, 16, 27, 0, 42, 89.750, 5.620
Mon Jul  3 02:05:08 EDT 2017, 0.760, 121, 24, 4, 29, 424, 12, 37, 23, 32, 58.057, 4.287
Mon Jul  3 02:05:08 EDT 2017, 0.260, 141, 29, 8, 18, 574, 2, 17, 8, 12, 0.273, 0.363
Mon Jul  3 02:05:30 EDT 2017, 0.380, 126, 21, 3, 27, 537, 9, 22, 19, 37, 21.667, 3.347
Mon Jul  3 02:06:03 EDT 2017, 0.880, 146, 26, 7, 16, 387, 19, 42, 4, 17, 33.303, 2.977
Mon Jul  3 02:06:08 EDT 2017, 0.630, 136, 28, 5, 10, 462, 14, 12, 27, 27, 4.943, 1.453
Mon Jul  3 02:06:17 EDT 2017, 0.130, 156, 23, 9, 21, 312, 5, 32, 12, 47, 8.470, 1.927
Mon Jul  3 02:06:18 EDT 2017, 0.190, 124, 29, 7, 22, 330, 6, 10, 21, 20, 0.447, 0.430
Mon Jul  3 02:07:48 EDT 2017, 0.690, 144, 24, 3, 11, 480, 15, 30, 6, 40, 89.793, 5.713
Mon Jul  3 02:07:58 EDT 2017, 0.940, 134, 21, 9, 17, 405, 11, 20, 29, 30, 10.120, 1.970
Mon Jul  3 02:07:59 EDT 2017, 0.440, 154, 26, 5, 28, 555, 1, 40, 14, 10, 0.260, 0.340
Mon Jul  3 02:08:33 EDT 2017, 0.320, 139, 22, 6, 14, 593, 8, 35, 17, 35, 33.953, 4.393
Mon Jul  3 02:08:36 EDT 2017, 0.820, 159, 27, 2, 25, 443, 18, 15, 2, 15, 3.653, 1.303
Mon Jul  3 02:09:38 EDT 2017, 0.570, 129, 25, 8, 20, 518, 13, 45, 25, 25, 60.950, 4.673
Mon Jul  3 02:09:41 EDT 2017, 0.070, 149, 20, 4, 9, 368, 3, 25, 10, 45, 3.133, 1.583
Mon Jul  3 02:09:48 EDT 2017, 0.100, 127, 23, 5, 18, 434, 17, 16, 7, 19, 7.290, 1.480
Mon Jul  3 02:10:21 EDT 2017, 0.600, 147, 28, 9, 29, 584, 8, 36, 22, 39, 32.387, 4.283
Mon Jul  3 02:10:24 EDT 2017, 0.850, 137, 26, 3, 23, 359, 3, 26, 0, 49, 3.390, 1.427
Mon Jul  3 02:11:33 EDT 2017, 0.350, 157, 21, 7, 12, 509, 12, 46, 15, 29, 68.523, 5.330
Mon Jul  3 02:14:36 EDT 2017, 0.470, 132, 27, 4, 20, 471, 19, 31, 11, 44, 182.807, 7.207
Mon Jul  3 02:14:38 EDT 2017, 0.970, 152, 22, 8, 9, 321, 10, 11, 26, 24, 1.347, 0.810
