# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, fibHeap_timing_secs
Mon Jul  3 02:13:44 EDT 2017, 0.910, 120, 24, 2, 16, 537, 9, 15, 26, 36, 9.187, 2.113
Mon Jul  3 02:14:02 EDT 2017, 0.410, 140, 29, 6, 27, 387, 18, 35, 11, 16, 18.113, 2.250
Mon Jul  3 02:14:58 EDT 2017, 0.290, 125, 21, 5, 18, 425, 11, 40, 15, 31, 55.687, 4.377
Mon Jul  3 02:14:59 EDT 2017, 0.790, 145, 26, 9, 29, 575, 2, 20, 0, 11, 0.220, 0.347
Mon Jul  3 02:15:02 EDT 2017, 0.540, 135, 28, 3, 24, 350, 6, 30, 22, 21, 3.060, 1.237
Mon Jul  3 02:15:13 EDT 2017, 0.040, 155, 23, 7, 13, 500, 16, 10, 7, 41, 10.360, 1.970
Mon Jul  3 02:15:21 EDT 2017, 0.050, 127, 26, 2, 28, 382, 9, 45, 24, 14, 8.140, 1.873
Mon Jul  3 02:16:39 EDT 2017, 0.550, 147, 21, 6, 17, 532, 19, 25, 9, 34, 77.893, 5.133
Mon Jul  3 02:18:07 EDT 2017, 0.800, 137, 24, 4, 12, 307, 14, 35, 16, 44, 87.307, 4.680
Mon Jul  3 02:18:08 EDT 2017, 0.300, 157, 29, 8, 23, 457, 4, 15, 1, 24, 0.823, 0.820
Mon Jul  3 02:18:25 EDT 2017, 0.430, 132, 20, 3, 9, 495, 7, 20, 27, 49, 17.390, 3.227
Mon Jul  3 02:19:22 EDT 2017, 0.930, 152, 25, 7, 20, 345, 16, 40, 12, 29, 56.590, 3.923
Mon Jul  3 02:19:24 EDT 2017, 0.680, 122, 28, 5, 26, 570, 11, 10, 20, 19, 1.630, 0.940
Mon Jul  3 02:19:25 EDT 2017, 0.180, 142, 23, 9, 15, 420, 2, 30, 5, 39, 1.567, 1.010
Mon Jul  3 02:19:26 EDT 2017, 0.240, 139, 29, 7, 16, 439, 8, 13, 29, 12, 0.557, 0.463
Mon Jul  3 02:21:05 EDT 2017, 0.740, 159, 24, 3, 27, 589, 17, 33, 14, 32, 98.877, 6.460
Mon Jul  3 02:21:39 EDT 2017, 0.990, 129, 22, 9, 22, 364, 13, 23, 22, 42, 33.533, 3.243
Mon Jul  3 02:21:42 EDT 2017, 0.490, 149, 27, 5, 11, 514, 3, 43, 7, 22, 2.453, 1.427
Mon Jul  3 02:22:07 EDT 2017, 0.360, 124, 23, 6, 19, 476, 5, 38, 26, 47, 24.827, 3.930
Mon Jul  3 02:22:16 EDT 2017, 0.860, 144, 28, 2, 8, 326, 15, 18, 11, 27, 9.127, 1.787
Mon Jul  3 02:22:35 EDT 2017, 0.610, 134, 26, 8, 13, 551, 10, 48, 18, 17, 18.960, 2.943
Mon Jul  3 02:22:36 EDT 2017, 0.110, 154, 21, 4, 24, 401, 1, 28, 3, 37, 0.583, 0.787
Mon Jul  3 02:22:56 EDT 2017, 0.080, 133, 24, 5, 24, 336, 19, 19, 0, 28, 19.670, 2.220
Mon Jul  3 02:24:07 EDT 2017, 0.580, 153, 29, 9, 13, 486, 10, 39, 15, 48, 70.650, 5.577
Mon Jul  3 02:24:15 EDT 2017, 0.830, 123, 27, 3, 18, 411, 5, 29, 8, 38, 8.117, 2.023
Mon Jul  3 02:25:02 EDT 2017, 0.330, 143, 22, 7, 29, 561, 14, 49, 23, 18, 46.713, 4.413
Mon Jul  3 02:27:11 EDT 2017, 0.460, 128, 28, 4, 15, 598, 17, 34, 4, 33, 128.287, 6.590
Mon Jul  3 02:27:12 EDT 2017, 0.960, 148, 23, 8, 26, 448, 7, 14, 19, 13, 0.653, 0.587
Mon Jul  3 02:27:16 EDT 2017, 0.710, 138, 20, 2, 21, 523, 3, 44, 11, 23, 4.070, 2.000
Mon Jul  3 02:27:42 EDT 2017, 0.210, 158, 25, 6, 10, 373, 12, 24, 26, 43, 25.997, 2.893
Mon Jul  3 02:29:12 EDT 2017, 0.140, 121, 21, 8, 11, 354, 18, 42, 6, 26, 90.023, 4.183
Mon Jul  3 02:29:31 EDT 2017, 0.640, 141, 26, 4, 22, 504, 8, 22, 21, 46, 18.283, 3.210
Mon Jul  3 02:29:36 EDT 2017, 0.890, 131, 28, 6, 28, 429, 4, 32, 13, 36, 5.297, 1.653
Mon Jul  3 02:29:39 EDT 2017, 0.390, 151, 23, 2, 17, 579, 13, 12, 28, 16, 2.247, 1.200
Mon Jul  3 02:30:28 EDT 2017, 0.270, 136, 25, 9, 25, 542, 16, 27, 2, 31, 48.697, 4.170
Mon Jul  3 02:30:30 EDT 2017, 0.770, 156, 20, 5, 14, 392, 6, 47, 17, 11, 2.730, 1.347
Mon Jul  3 02:30:31 EDT 2017, 0.520, 126, 22, 7, 9, 467, 1, 17, 10, 21, 0.210, 0.280
Mon Jul  3 02:31:17 EDT 2017, 0.020, 146, 27, 3, 20, 317, 11, 37, 25, 41, 46.470, 3.750
Mon Jul  3 02:31:32 EDT 2017, 0.010, 121, 22, 4, 17, 371, 7, 48, 11, 22, 14.533, 2.223
Mon Jul  3 02:32:59 EDT 2017, 0.510, 141, 27, 8, 28, 521, 16, 28, 26, 42, 86.507, 5.600
Mon Jul  3 02:33:51 EDT 2017, 0.760, 131, 25, 2, 23, 446, 11, 38, 4, 32, 51.650, 4.353
Mon Jul  3 02:33:51 EDT 2017, 0.260, 151, 20, 6, 12, 596, 2, 18, 19, 12, 0.227, 0.413
Mon Jul  3 02:34:09 EDT 2017, 0.390, 136, 28, 5, 20, 558, 9, 23, 7, 37, 17.500, 2.943
Mon Jul  3 02:34:41 EDT 2017, 0.890, 156, 23, 9, 9, 408, 18, 43, 22, 17, 31.773, 3.280
Mon Jul  3 02:34:50 EDT 2017, 0.640, 126, 21, 3, 15, 483, 14, 13, 0, 27, 8.357, 1.747
Mon Jul  3 02:34:56 EDT 2017, 0.140, 146, 26, 7, 26, 333, 4, 33, 15, 47, 6.540, 1.803
Mon Jul  3 02:34:57 EDT 2017, 0.200, 134, 20, 9, 27, 314, 5, 11, 9, 24, 0.527, 0.507
Mon Jul  3 02:36:34 EDT 2017, 0.700, 154, 25, 5, 16, 464, 15, 31, 24, 44, 96.663, 5.873
Mon Jul  3 02:36:45 EDT 2017, 0.950, 124, 28, 7, 10, 389, 10, 21, 2, 34, 10.907, 2.080
Mon Jul  3 02:36:45 EDT 2017, 0.450, 144, 23, 3, 21, 539, 1, 41, 17, 14, 0.417, 0.413
Mon Jul  3 02:37:25 EDT 2017, 0.320, 129, 26, 8, 8, 577, 8, 36, 13, 39, 39.997, 4.773
Mon Jul  3 02:37:32 EDT 2017, 0.820, 149, 21, 4, 19, 427, 17, 16, 28, 19, 6.610, 1.457
Mon Jul  3 02:38:45 EDT 2017, 0.570, 139, 24, 6, 24, 502, 12, 46, 6, 29, 72.750, 5.403
Mon Jul  3 02:38:48 EDT 2017, 0.070, 159, 29, 2, 13, 352, 3, 26, 21, 49, 2.787, 1.407
Mon Jul  3 02:38:52 EDT 2017, 0.110, 138, 25, 3, 12, 418, 17, 15, 20, 15, 3.397, 0.960
Mon Jul  3 02:39:14 EDT 2017, 0.610, 158, 20, 7, 23, 568, 7, 35, 5, 35, 22.283, 3.823
Mon Jul  3 02:39:16 EDT 2017, 0.860, 128, 23, 5, 29, 343, 2, 25, 27, 45, 1.573, 1.087
Mon Jul  3 02:39:55 EDT 2017, 0.360, 148, 28, 9, 18, 493, 12, 45, 12, 25, 38.287, 3.963
Mon Jul  3 02:42:59 EDT 2017, 0.480, 123, 22, 2, 26, 455, 19, 30, 16, 40, 183.527, 6.940
Mon Jul  3 02:43:00 EDT 2017, 0.980, 143, 27, 6, 15, 305, 9, 10, 1, 20, 0.903, 0.620
Mon Jul  3 02:43:02 EDT 2017, 0.730, 133, 29, 4, 10, 530, 5, 40, 23, 10, 1.567, 1.120
Mon Jul  3 02:43:14 EDT 2017, 0.230, 153, 24, 8, 21, 380, 14, 20, 8, 30, 12.383, 1.910
Mon Jul  3 02:43:43 EDT 2017, 0.170, 125, 27, 6, 22, 399, 15, 42, 18, 18, 28.387, 2.673
Mon Jul  3 02:43:52 EDT 2017, 0.670, 145, 22, 2, 11, 549, 6, 22, 3, 38, 9.303, 2.450
Mon Jul  3 02:43:53 EDT 2017, 0.920, 135, 20, 8, 17, 324, 1, 32, 25, 48, 0.927, 0.810
Mon Jul  3 02:43:57 EDT 2017, 0.420, 155, 25, 4, 28, 474, 11, 12, 10, 28, 3.337, 1.240
Mon Jul  3 02:46:10 EDT 2017, 0.290, 130, 24, 7, 14, 511, 18, 27, 22, 43, 133.213, 6.243
Mon Jul  3 02:46:23 EDT 2017, 0.790, 150, 29, 3, 25, 361, 8, 47, 7, 23, 13.007, 2.323
Mon Jul  3 02:46:24 EDT 2017, 0.540, 120, 26, 9, 19, 586, 4, 17, 29, 13, 0.417, 0.553
Mon Jul  3 02:47:34 EDT 2017, 0.040, 140, 21, 5, 8, 436, 13, 37, 14, 33, 69.257, 4.947
Mon Jul  3 02:47:34 EDT 2017, 0.030, 131, 28, 8, 24, 479, 2, 23, 28, 20, 0.473, 0.567
Mon Jul  3 02:48:55 EDT 2017, 0.530, 151, 23, 4, 13, 329, 12, 43, 13, 40, 80.317, 4.850
Mon Jul  3 02:49:09 EDT 2017, 0.780, 121, 21, 6, 8, 554, 16, 13, 20, 30, 14.337, 2.317
Mon Jul  3 02:49:11 EDT 2017, 0.280, 141, 26, 2, 19, 404, 7, 33, 5, 10, 1.487, 0.843
Mon Jul  3 02:49:23 EDT 2017, 0.400, 126, 24, 9, 11, 441, 4, 48, 24, 35, 12.087, 2.703
Mon Jul  3 02:49:33 EDT 2017, 0.900, 146, 29, 5, 22, 591, 14, 28, 9, 15, 9.303, 1.963
Mon Jul  3 02:50:34 EDT 2017, 0.650, 136, 27, 7, 27, 366, 19, 38, 16, 25, 60.693, 3.817
Mon Jul  3 02:50:50 EDT 2017, 0.150, 156, 22, 3, 16, 516, 9, 18, 1, 45, 15.967, 3.013
