# Timestamp, procs, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Thu Jan 12 22:12:31 EST 2017, 1, 1, 0.250, 5, 9.11667, 0.139124, 8.86108, 9.37226, 8.92, 8.92, 9.21, 9.22, 9.22, 10146.7, 1.88562, 10143.2, 10150.2, 10144, 10144, 10148, 10148, 10148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4442302, 0, 4442302, 4442302, 4442302, 4442302, 4442302, 4442302, 4442302, 9836950, 0, 9836950, 9836950, 9836950, 9836950, 9836950, 9836950, 9836950
Thu Jan 12 22:14:37 EST 2017, 1, 2, 0.250, 5, 15.07, 0.0216025, 15.0303, 15.1097, 15.05, 15.05, 15.06, 15.1, 15.1, 10625.3, 1.88562, 10621.8, 10628.8, 10624, 10624, 10624, 10628, 10628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4898579, 0, 4898579, 4898579, 4898579, 4898579, 4898579, 4898579, 4898579, 15795793, 0, 15795793, 15795793, 15795793, 15795793, 15795793, 15795793, 15795793
Thu Jan 12 22:16:48 EST 2017, 1, 5, 0.250, 5, 21.3033, 1.29677, 18.921, 23.6856, 19.47, 19.47, 22.18, 22.26, 22.26, 12544, 3.26599, 12538, 12550, 12540, 12540, 12544, 12548, 12548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4995335, 0, 4995335, 4995335, 4995335, 4995335, 4995335, 4995335, 4995335, 22938223, 0, 22938223, 22938223, 22938223, 22938223, 22938223, 22938223, 22938223
Thu Jan 12 22:18:49 EST 2017, 1, 10, 0.250, 5, 23.2167, 0.0478423, 23.1288, 23.3046, 23.15, 23.15, 23.24, 23.26, 23.26, 13894.7, 3.77124, 13887.8, 13901.6, 13892, 13892, 13892, 13900, 13900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4998353, 0, 4998353, 4998353, 4998353, 4998353, 4998353, 4998353, 4998353, 24821748, 0, 24821748, 24821748, 24821748, 24821748, 24821748, 24821748, 24821748
Thu Jan 12 22:20:50 EST 2017, 1, 1, 0.000, 10, 18.9867, 0.0758654, 18.8473, 19.1261, 18.91, 18.91, 18.96, 19.09, 19.09, 11966.7, 1.88562, 11963.2, 11970.2, 11964, 11964, 11968, 11968, 11968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4941182, 0, 4941182, 4941182, 4941182, 4941182, 4941182, 4941182, 4941182, 19665420, 0, 19665420, 19665420, 19665420, 19665420, 19665420, 19665420, 19665420
Thu Jan 12 22:23:05 EST 2017, 1, 2, 0.000, 10, 31.14, 1.46417, 28.4501, 33.8299, 29.07, 29.07, 32.13, 32.22, 32.22, 16226.7, 1.88562, 16223.2, 16230.2, 16224, 16224, 16228, 16228, 16228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4997858, 0, 4997858, 4997858, 4997858, 4997858, 4997858, 4997858, 4997858, 31595185, 0, 31595185, 31595185, 31595185, 31595185, 31595185, 31595185, 31595185
Thu Jan 12 22:25:21 EST 2017, 1, 5, 0.000, 10, 45.69, 0.184572, 45.3509, 46.0291, 45.5, 45.5, 45.63, 45.94, 45.94, 60540, 0, 60540, 60540, 60540, 60540, 60540, 60540, 60540, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 45876533, 0, 45876533, 45876533, 45876533, 45876533, 45876533, 45876533, 45876533
Thu Jan 12 22:27:27 EST 2017, 1, 10, 0.000, 10, 52.4867, 0.261449, 52.0064, 52.967, 52.16, 52.16, 52.5, 52.8, 52.8, 64508, 0, 64508, 64508, 64508, 64508, 64508, 64508, 64508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 49642667, 0, 49642667, 49642667, 49642667, 49642667, 49642667, 49642667, 49642667
Thu Jan 12 22:28:58 EST 2017, 1, 1, 0.250, 10, 19.77, 0.0355903, 19.7046, 19.8354, 19.74, 19.74, 19.75, 19.82, 19.82, 11776, 3.26599, 11770, 11782, 11772, 11772, 11776, 11780, 11780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4939688, 0, 4939688, 4939688, 4939688, 4939688, 4939688, 4939688, 4939688, 19665658, 0, 19665658, 19665658, 19665658, 19665658, 19665658, 19665658, 19665658
Thu Jan 12 22:30:44 EST 2017, 1, 2, 0.250, 10, 33.1233, 0.0124722, 33.1004, 33.1462, 33.11, 33.11, 33.12, 33.14, 33.14, 13570.7, 1.88562, 13567.2, 13574.2, 13568, 13568, 13572, 13572, 13572, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4997392, 0, 4997392, 4997392, 4997392, 4997392, 4997392, 4997392, 4997392, 31595499, 0, 31595499, 31595499, 31595499, 31595499, 31595499, 31595499, 31595499
