# Timestamp, procs, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Thu Jan 12 22:20:44 EST 2017, 1, 1, 0.250, 5, 14.12, 0.418171, 13.3518, 14.8882, 13.53, 13.53, 14.38, 14.45, 14.45, 9737.33, 1.88562, 9733.87, 9740.79, 9736, 9736, 9736, 9740, 9740, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4442302, 0, 4442302, 4442302, 4442302, 4442302, 4442302, 4442302, 4442302, 9836950, 0, 9836950, 9836950, 9836950, 9836950, 9836950, 9836950, 9836950
Thu Jan 12 22:22:55 EST 2017, 1, 2, 0.250, 5, 21.15, 0.466976, 20.2921, 22.0079, 20.49, 20.49, 21.46, 21.5, 21.5, 10130.7, 1.88562, 10127.2, 10134.2, 10128, 10128, 10132, 10132, 10132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4898579, 0, 4898579, 4898579, 4898579, 4898579, 4898579, 4898579, 4898579, 15795793, 0, 15795793, 15795793, 15795793, 15795793, 15795793, 15795793, 15795793
Thu Jan 12 22:25:06 EST 2017, 1, 5, 0.250, 5, 31.15, 0.724293, 29.8194, 32.4806, 30.23, 30.23, 31.22, 32, 32, 12016, 0, 12016, 12016, 12016, 12016, 12016, 12016, 12016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4995335, 0, 4995335, 4995335, 4995335, 4995335, 4995335, 4995335, 4995335, 22938223, 0, 22938223, 22938223, 22938223, 22938223, 22938223, 22938223, 22938223
Thu Jan 12 22:27:12 EST 2017, 1, 10, 0.250, 5, 34.35, 0.436425, 33.5482, 35.1518, 33.86, 33.86, 34.27, 34.92, 34.92, 13596, 5.65685, 13585.6, 13606.4, 13592, 13592, 13592, 13604, 13604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4998353, 0, 4998353, 4998353, 4998353, 4998353, 4998353, 4998353, 4998353, 24821748, 0, 24821748, 24821748, 24821748, 24821748, 24821748, 24821748, 24821748
Thu Jan 12 22:29:07 EST 2017, 1, 1, 0.000, 10, 28.4867, 0.352357, 27.8394, 29.134, 28.14, 28.14, 28.35, 28.97, 28.97, 10922.7, 3.77124, 10915.8, 10929.6, 10920, 10920, 10920, 10928, 10928, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4941182, 0, 4941182, 4941182, 4941182, 4941182, 4941182, 4941182, 4941182, 19665420, 0, 19665420, 19665420, 19665420, 19665420, 19665420, 19665420, 19665420
Thu Jan 12 22:30:58 EST 2017, 1, 2, 0.000, 10, 49.8867, 1.30951, 47.481, 52.2924, 48.62, 48.62, 49.35, 51.69, 51.69, 15532, 3.26599, 15526, 15538, 15528, 15528, 15532, 15536, 15536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4997858, 0, 4997858, 4997858, 4997858, 4997858, 4997858, 4997858, 4997858, 31595185, 0, 31595185, 31595185, 31595185, 31595185, 31595185, 31595185, 31595185
Thu Jan 12 22:33:24 EST 2017, 1, 5, 0.000, 10, 68.2467, 7.55178, 54.3731, 82.1203, 57.57, 57.57, 73.36, 73.81, 73.81, 60365.3, 1.88562, 60361.8, 60368.8, 60364, 60364, 60364, 60368, 60368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 45876533, 0, 45876533, 45876533, 45876533, 45876533, 45876533, 45876533, 45876533
Thu Jan 12 22:35:35 EST 2017, 1, 10, 0.000, 10, 81.96, 0.489149, 81.0614, 82.8586, 81.28, 81.28, 82.19, 82.41, 82.41, 64458.7, 1.88562, 64455.2, 64462.2, 64456, 64456, 64460, 64460, 64460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 49642667, 0, 49642667, 49642667, 49642667, 49642667, 49642667, 49642667, 49642667
Thu Jan 12 22:36:41 EST 2017, 1, 1, 0.250, 10, 25.7, 1.4779, 22.9849, 28.4151, 24.64, 24.64, 24.67, 27.79, 27.79, 10666.7, 1.88562, 10663.2, 10670.2, 10664, 10664, 10668, 10668, 10668, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4939688, 0, 4939688, 4939688, 4939688, 4939688, 4939688, 4939688, 4939688, 19665658, 0, 19665658, 19665658, 19665658, 19665658, 19665658, 19665658, 19665658
Thu Jan 12 22:39:06 EST 2017, 1, 2, 0.250, 10, 48.76, 0.0216025, 48.7203, 48.7997, 48.74, 48.74, 48.75, 48.79, 48.79, 12576, 0, 12576, 12576, 12576, 12576, 12576, 12576, 12576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4997392, 0, 4997392, 4997392, 4997392, 4997392, 4997392, 4997392, 4997392, 31595499, 0, 31595499, 31595499, 31595499, 31595499, 31595499, 31595499, 31595499
