# Timestamp, procs, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Sat Jan 14 11:27:14 EST 2017, 1, 1, 0.250, 5, 18.606, 0.47424, 18.2719, 18.9401, 18.04, 18.12, 18.945, 19.11, 19.25, 50494.4, 2.6533, 50492.5, 50496.3, 50492, 50492, 50496, 50496, 50500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4434430, 0, 4434430, 4434430, 4434430, 4434430, 4434430, 4434430, 4434430, 9799042, 0, 9799042, 9799042, 9799042, 9799042, 9799042, 9799042, 9799042
Sat Jan 14 11:29:25 EST 2017, 1, 2, 0.250, 5, 26.801, 0.606093, 26.374, 27.228, 25.39, 26.92, 27.025, 27.35, 27.36, 53420.4, 1.2, 53419.6, 53421.2, 53420, 53420, 53420, 53420, 53424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4890168, 0, 4890168, 4890168, 4890168, 4890168, 4890168, 4890168, 4890168, 15748169, 0, 15748169, 15748169, 15748169, 15748169, 15748169, 15748169, 15748169
Sat Jan 14 12:00:43 EST 2017, 1, 5, 0.250, 5, 33.317, 1.10701, 32.5371, 34.0969, 31.65, 32.57, 34.055, 34.7, 34.75, 56871.2, 2.4, 56869.5, 56872.9, 56868, 56868, 56872, 56872, 56876, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4986515, 0, 4986515, 4986515, 4986515, 4986515, 4986515, 4986515, 4986515, 22860080, 0, 22860080, 22860080, 22860080, 22860080, 22860080, 22860080, 22860080
Sat Jan 14 12:02:49 EST 2017, 1, 10, 0.250, 5, 34.434, 1.72465, 33.2189, 35.6491, 30.98, 35.15, 35.33, 35.38, 35.46, 57776, 2.52982, 57774.2, 57777.8, 57772, 57776, 57776, 57780, 57780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989322, 0, 4989322, 4989322, 4989322, 4989322, 4989322, 4989322, 4989322, 24733129, 0, 24733129, 24733129, 24733129, 24733129, 24733129, 24733129, 24733129
Sat Jan 14 12:04:51 EST 2017, 1, 1, 0.000, 10, 32.961, 1.50602, 31.8999, 34.0221, 30.53, 31.3, 33.75, 34.47, 34.49, 57866, 2.68328, 57864.1, 57867.9, 57864, 57864, 57866, 57868, 57872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4932898, 0, 4932898, 4932898, 4932898, 4932898, 4932898, 4932898, 4932898, 19607610, 0, 19607610, 19607610, 19607610, 19607610, 19607610, 19607610, 19607610
Sat Jan 14 12:07:13 EST 2017, 1, 2, 0.000, 10, 50.555, 1.26932, 49.6607, 51.4493, 48.65, 48.79, 50.985, 51.8, 52.19, 63624.4, 5.78273, 63620.3, 63628.5, 63620, 63620, 63624, 63628, 63640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4988789, 0, 4988789, 4988789, 4988789, 4988789, 4988789, 4988789, 4988789, 31486656, 0, 31486656, 31486656, 31486656, 31486656, 31486656, 31486656, 31486656
Sat Jan 14 12:09:34 EST 2017, 1, 5, 0.000, 10, 68.573, 3.72027, 65.9519, 71.1941, 61.79, 65.43, 71.045, 71.25, 71.31, 73007.6, 2.8, 73005.6, 73009.6, 73004, 73004, 73008, 73012, 73012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 45716955, 0.707107, 4.5717e+07, 4.5717e+07, 45716955, 45716955, 45716955, 45716955, 45716955
Sat Jan 14 12:23:58 EST 2017, 1, 10, 0.000, 10, 70.858, 4.12872, 67.9491, 73.7669, 59.2, 70.31, 72.725, 73.83, 73.91, 75679.6, 2.15407, 75678.1, 75681.1, 75676, 75680, 75680, 75680, 75684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 49465285, 0.707107, 4.94653e+07, 4.94653e+07, 49465285, 49465285, 49465285, 49465285, 49465285
Sat Jan 14 12:32:46 EST 2017, 1, 1, 0.250, 10, 34.612, 1.67341, 33.433, 35.791, 30.84, 34.12, 35.215, 36.38, 36.47, 57106, 2, 57104.6, 57107.4, 57104, 57104, 57108, 57108, 57108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4930887, 0, 4930887, 4930887, 4930887, 4930887, 4930887, 4930887, 4930887, 19607629, 0, 19607629, 19607629, 19607629, 19607629, 19607629, 19607629, 19607629
Sat Jan 14 12:35:08 EST 2017, 1, 2, 0.250, 10, 49.528, 2.61751, 47.6838, 51.3722, 44.29, 50.55, 50.81, 51.08, 51.19, 62417.2, 1.83303, 62415.9, 62418.5, 62416, 62416, 62416, 62420, 62420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4988437, 0, 4988437, 4988437, 4988437, 4988437, 4988437, 4988437, 4988437, 31486627, 0, 31486627, 31486627, 31486627, 31486627, 31486627, 31486627, 31486627
