# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 1 10', '--delay 1 10', '--selfEvents% 0 100', '--callIntervalMean 1 10', '--callDurationMean 1 10', '--maxChannels 10 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, heap2tQ_timing_secs
Wed May 17 18:29:03 EDT 2017, 0.680, 6, 3, 0.370, 7, 1, 92, 591, 91, 16, 16, 57, 139.690, 152.950
Wed May 17 18:29:34 EDT 2017, 0.930, 3, 1, 0.620, 5, 8, 69, 366, 24, 11, 28, 80, 29.953, 19.837
Wed May 17 18:29:38 EDT 2017, 0.430, 8, 6, 0.120, 1, 3, 24, 516, 69, 1, 3, 35, 2.583, 3.877
Wed May 17 18:30:04 EDT 2017, 0.300, 4, 5, 0.990, 6, 4, 35, 554, 35, 13, 34, 68, 25.903, 24.410
Wed May 17 18:30:10 EDT 2017, 0.800, 9, 9, 0.490, 2, 9, 80, 404, 80, 4, 9, 23, 3.983, 5.703
Wed May 17 18:30:14 EDT 2017, 0.550, 2, 7, 0.740, 4, 2, 58, 479, 13, 9, 47, 46, 3.140, 3.577
Wed May 17 18:31:49 EDT 2017, 0.050, 7, 2, 0.240, 8, 6, 13, 329, 58, 18, 22, 91, 95.060, 56.207
Wed May 17 18:31:51 EDT 2017, 0.040, 5, 8, 0.570, 2, 3, 73, 596, 11, 5, 12, 25, 1.170, 1.473
Wed May 17 18:32:46 EDT 2017, 0.540, 9, 3, 0.070, 7, 8, 28, 446, 56, 14, 37, 70, 53.987, 41.183
Wed May 17 18:38:45 EDT 2017, 0.790, 3, 1, 0.820, 9, 1, 51, 521, 34, 19, 24, 92, 240.127, 293.537
Wed May 17 18:39:07 EDT 2017, 0.290, 7, 5, 0.320, 4, 5, 96, 371, 79, 9, 49, 47, 20.720, 21.330
Wed May 17 18:39:22 EDT 2017, 0.410, 2, 4, 0.700, 8, 7, 62, 409, 22, 17, 18, 59, 15.270, 11.720
Wed May 17 18:39:27 EDT 2017, 0.910, 6, 9, 0.200, 3, 2, 17, 559, 67, 7, 43, 14, 3.717, 4.947
Wed May 17 18:39:31 EDT 2017, 0.660, 4, 6, 0.950, 1, 9, 40, 334, 45, 2, 5, 36, 2.093, 2.987
Wed May 17 18:45:03 EDT 2017, 0.160, 8, 2, 0.450, 6, 4, 85, 484, 90, 12, 30, 81, 236.527, 309.253
Wed May 17 18:45:11 EDT 2017, 0.230, 2, 6, 0.140, 7, 5, 68, 315, 28, 4, 27, 98, 5.937, 7.853
Wed May 17 18:47:48 EDT 2017, 0.730, 7, 1, 0.640, 3, 9, 23, 465, 73, 13, 2, 53, 128.247, 136.783
Wed May 17 18:48:06 EDT 2017, 0.980, 4, 4, 0.390, 5, 3, 45, 390, 51, 18, 40, 30, 18.400, 13.977
Wed May 17 18:48:55 EDT 2017, 0.480, 9, 8, 0.890, 9, 7, 90, 540, 96, 8, 15, 75, 38.957, 47.760
Wed May 17 18:49:09 EDT 2017, 0.350, 3, 2, 0.010, 4, 6, 57, 502, 17, 15, 46, 42, 14.387, 9.477
Wed May 17 18:49:31 EDT 2017, 0.850, 8, 7, 0.510, 8, 1, 12, 352, 62, 6, 21, 87, 16.077, 21.113
Wed May 17 18:49:35 EDT 2017, 0.600, 1, 9, 0.260, 6, 8, 34, 577, 39, 1, 34, 64, 2.237, 3.433
Wed May 17 18:49:47 EDT 2017, 0.100, 5, 5, 0.760, 2, 4, 79, 427, 84, 11, 9, 19, 11.927, 10.907
Wed May 17 18:50:47 EDT 2017, 0.070, 1, 2, 0.980, 4, 1, 31, 343, 81, 7, 16, 95, 58.853, 47.503
Wed May 17 18:51:08 EDT 2017, 0.570, 5, 6, 0.480, 9, 6, 76, 493, 36, 16, 41, 50, 19.870, 17.423
Wed May 17 18:51:18 EDT 2017, 0.820, 3, 8, 0.730, 6, 3, 99, 418, 59, 11, 4, 28, 8.410, 9.340
Wed May 17 18:51:22 EDT 2017, 0.320, 7, 4, 0.230, 2, 8, 54, 568, 14, 2, 29, 73, 2.647, 3.687
Wed May 17 18:51:51 EDT 2017, 0.440, 4, 7, 0.850, 5, 9, 20, 456, 93, 14, 10, 39, 28.053, 27.967
Wed May 17 18:52:07 EDT 2017, 0.940, 9, 3, 0.350, 1, 5, 65, 306, 48, 4, 35, 84, 13.050, 15.567
Wed May 17 18:52:41 EDT 2017, 0.690, 2, 5, 0.600, 3, 7, 88, 531, 70, 9, 23, 61, 33.450, 34.373
Wed May 17 18:52:44 EDT 2017, 0.190, 6, 9, 0.100, 7, 2, 43, 381, 25, 18, 48, 16, 2.570, 2.503
Wed May 17 18:53:00 EDT 2017, 0.130, 4, 3, 0.290, 9, 2, 26, 549, 98, 5, 45, 22, 14.050, 15.510
Wed May 17 18:53:25 EDT 2017, 0.630, 8, 8, 0.790, 5, 6, 71, 399, 53, 15, 20, 67, 23.660, 23.863
Wed May 17 18:54:14 EDT 2017, 0.880, 1, 6, 0.040, 2, 4, 93, 474, 76, 10, 32, 90, 48.357, 48.467
Wed May 17 18:54:18 EDT 2017, 0.380, 6, 1, 0.540, 7, 8, 48, 324, 31, 1, 7, 45, 2.827, 3.837
Wed May 17 18:54:49 EDT 2017, 0.260, 2, 9, 0.420, 1, 7, 14, 437, 87, 12, 26, 56, 26.503, 30.240
Wed May 17 18:54:52 EDT 2017, 0.760, 7, 4, 0.920, 6, 3, 59, 587, 42, 3, 1, 11, 1.787, 2.320
Wed May 17 18:55:11 EDT 2017, 0.510, 5, 2, 0.170, 8, 5, 82, 362, 65, 8, 38, 33, 18.947, 14.957
Wed May 17 18:55:27 EDT 2017, 0.010, 9, 7, 0.670, 4, 1, 37, 512, 20, 17, 13, 78, 15.653, 14.487
Wed May 17 18:55:37 EDT 2017, 0.000, 1, 8, 0.220, 8, 4, 89, 485, 17, 19, 10, 67, 10.363, 9.563
Wed May 17 18:55:45 EDT 2017, 0.500, 5, 4, 0.720, 4, 8, 44, 335, 62, 9, 35, 22, 7.690, 7.570
Wed May 17 18:56:01 EDT 2017, 0.750, 3, 2, 0.470, 1, 1, 21, 560, 40, 5, 22, 44, 15.503, 13.897
Wed May 17 18:57:07 EDT 2017, 0.250, 8, 6, 0.970, 6, 6, 66, 410, 85, 14, 47, 89, 65.210, 56.640
Wed May 17 18:57:08 EDT 2017, 0.380, 4, 3, 0.090, 3, 7, 77, 372, 28, 2, 16, 10, 0.737, 1.037
Wed May 17 18:57:41 EDT 2017, 0.880, 9, 7, 0.590, 7, 3, 32, 522, 73, 12, 41, 55, 31.393, 32.543
Wed May 17 18:58:27 EDT 2017, 0.630, 2, 5, 0.340, 9, 9, 10, 447, 51, 17, 4, 78, 45.857, 37.867
Wed May 17 18:59:21 EDT 2017, 0.130, 6, 1, 0.840, 5, 5, 55, 597, 96, 7, 29, 33, 53.610, 41.683
Wed May 17 18:59:32 EDT 2017, 0.190, 4, 7, 0.530, 3, 4, 94, 429, 23, 18, 26, 50, 9.953, 8.910
Wed May 17 19:01:15 EDT 2017, 0.690, 8, 2, 0.030, 8, 9, 49, 579, 68, 8, 1, 95, 101.310, 83.353
Wed May 17 19:01:26 EDT 2017, 0.940, 1, 4, 0.780, 5, 2, 27, 354, 45, 3, 38, 72, 7.903, 10.480
Wed May 17 19:01:44 EDT 2017, 0.440, 6, 9, 0.280, 1, 6, 72, 504, 90, 13, 13, 27, 16.277, 17.593
Wed May 17 19:01:48 EDT 2017, 0.320, 3, 1, 0.650, 7, 5, 83, 541, 11, 1, 44, 84, 2.633, 3.700
Wed May 17 19:02:01 EDT 2017, 0.820, 7, 6, 0.150, 2, 1, 38, 391, 56, 11, 19, 39, 12.830, 12.813
Wed May 17 19:02:05 EDT 2017, 0.570, 5, 8, 0.900, 4, 8, 15, 466, 34, 15, 32, 16, 3.867, 3.910
Wed May 17 19:02:28 EDT 2017, 0.070, 9, 3, 0.400, 9, 3, 60, 316, 79, 6, 7, 61, 22.337, 23.077
Wed May 17 19:03:28 EDT 2017, 0.100, 5, 2, 0.310, 6, 1, 46, 382, 87, 11, 18, 53, 59.427, 41.370
Wed May 17 19:03:39 EDT 2017, 0.600, 9, 7, 0.810, 1, 5, 91, 532, 42, 2, 43, 98, 7.577, 10.933
Wed May 17 19:03:53 EDT 2017, 0.850, 2, 9, 0.060, 3, 3, 69, 307, 65, 6, 5, 75, 10.573, 14.197
Wed May 17 19:04:00 EDT 2017, 0.350, 7, 5, 0.560, 8, 7, 24, 457, 20, 16, 30, 30, 6.293, 5.260
Wed May 17 19:05:10 EDT 2017, 0.470, 1, 6, 0.440, 5, 8, 35, 569, 99, 9, 12, 86, 65.013, 70.117
Wed May 17 19:06:15 EDT 2017, 0.970, 6, 1, 0.940, 9, 4, 80, 419, 54, 18, 37, 41, 63.817, 37.983
Wed May 17 19:06:33 EDT 2017, 0.720, 3, 4, 0.190, 7, 6, 58, 494, 76, 14, 24, 19, 17.400, 14.130
Wed May 17 19:06:38 EDT 2017, 0.220, 8, 8, 0.690, 2, 2, 13, 344, 31, 4, 49, 64, 3.533, 5.143
Wed May 17 19:07:43 EDT 2017, 0.160, 2, 4, 0.870, 1, 2, 52, 513, 93, 10, 46, 69, 63.787, 56.470
Wed May 17 19:07:44 EDT 2017, 0.660, 6, 9, 0.370, 5, 7, 97, 363, 48, 1, 21, 24, 0.810, 1.083
Wed May 17 19:08:05 EDT 2017, 0.910, 4, 6, 0.620, 7, 5, 74, 588, 71, 5, 33, 47, 15.570, 20.647
Wed May 17 19:08:52 EDT 2017, 0.410, 8, 2, 0.120, 3, 9, 29, 438, 26, 15, 8, 92, 46.353, 29.857
Wed May 17 19:08:56 EDT 2017, 0.280, 3, 8, 0.750, 8, 8, 41, 325, 82, 8, 27, 13, 3.223, 4.027
Wed May 17 19:09:33 EDT 2017, 0.780, 7, 3, 0.250, 4, 3, 86, 475, 37, 17, 2, 58, 36.430, 26.570
Wed May 17 19:11:33 EDT 2017, 0.530, 1, 1, 0.500, 2, 6, 63, 400, 59, 12, 40, 81, 105.803, 97.140
Wed May 17 19:11:35 EDT 2017, 0.030, 5, 5, 0.000, 6, 1, 18, 550, 14, 3, 15, 36, 1.753, 2.283
Wed May 17 19:12:08 EDT 2017, 0.050, 3, 5, 0.670, 4, 9, 67, 358, 55, 19, 0, 57, 32.647, 24.853
Wed May 17 19:12:09 EDT 2017, 0.550, 8, 9, 0.170, 9, 5, 22, 508, 10, 9, 25, 12, 0.763, 0.863
Wed May 17 19:12:19 EDT 2017, 0.800, 1, 7, 0.920, 7, 7, 45, 433, 78, 4, 12, 34, 6.557, 9.493
Wed May 17 19:13:04 EDT 2017, 0.300, 6, 3, 0.420, 2, 3, 90, 583, 33, 14, 37, 79, 44.847, 34.610
Wed May 17 19:13:07 EDT 2017, 0.430, 2, 8, 0.550, 6, 2, 56, 471, 66, 2, 19, 23, 2.040, 3.137
Wed May 17 19:13:17 EDT 2017, 0.930, 7, 4, 0.050, 1, 6, 11, 321, 21, 11, 44, 68, 9.533, 8.373
Wed May 17 19:29:22 EDT 2017, 0.680, 4, 2, 0.800, 3, 4, 34, 546, 89, 16, 6, 91, 495.590, 876.697
Wed May 17 19:29:33 EDT 2017, 0.180, 9, 6, 0.300, 8, 8, 79, 396, 44, 7, 31, 46, 8.547, 10.200
Wed May 17 19:30:47 EDT 2017, 0.240, 2, 2, 0.110, 9, 8, 73, 527, 72, 17, 34, 40, 74.463, 44.767
Wed May 17 19:30:59 EDT 2017, 0.740, 6, 7, 0.610, 5, 3, 28, 377, 27, 8, 9, 85, 9.077, 10.987
Wed May 17 19:31:15 EDT 2017, 0.990, 4, 9, 0.360, 3, 5, 51, 452, 94, 3, 47, 62, 10.720, 15.790
Wed May 17 19:31:21 EDT 2017, 0.490, 8, 4, 0.860, 7, 1, 96, 302, 49, 13, 22, 17, 5.907, 5.010
Wed May 17 19:31:30 EDT 2017, 0.360, 5, 5, 0.230, 2, 2, 62, 414, 61, 1, 40, 96, 5.930, 9.053
Wed May 17 19:31:48 EDT 2017, 0.860, 9, 1, 0.730, 6, 7, 17, 564, 16, 10, 15, 51, 17.970, 12.353
Wed May 17 19:32:15 EDT 2017, 0.610, 3, 3, 0.480, 8, 4, 39, 339, 83, 15, 28, 29, 25.843, 19.877
Wed May 17 19:32:29 EDT 2017, 0.110, 7, 8, 0.980, 4, 9, 84, 489, 38, 6, 3, 74, 10.647, 13.737
Wed May 17 19:32:42 EDT 2017, 0.080, 2, 6, 0.760, 2, 6, 25, 574, 35, 12, 20, 43, 13.700, 13.460
Wed May 17 19:33:19 EDT 2017, 0.580, 7, 2, 0.260, 6, 2, 70, 424, 80, 3, 45, 88, 33.397, 36.610
Wed May 17 19:33:25 EDT 2017, 0.830, 5, 4, 0.510, 9, 9, 93, 499, 13, 7, 8, 65, 5.580, 5.813
Wed May 17 19:33:32 EDT 2017, 0.330, 9, 9, 0.010, 4, 4, 48, 349, 58, 17, 33, 20, 6.690, 6.737
Wed May 17 19:34:44 EDT 2017, 0.460, 4, 1, 0.890, 8, 3, 14, 386, 47, 10, 1, 99, 71.167, 48.677
Wed May 17 19:36:06 EDT 2017, 0.960, 8, 5, 0.390, 3, 7, 59, 536, 92, 19, 26, 54, 80.753, 60.547
Wed May 17 19:36:10 EDT 2017, 0.710, 1, 7, 0.640, 1, 1, 82, 311, 24, 14, 14, 32, 3.797, 3.730
Wed May 17 19:36:45 EDT 2017, 0.210, 6, 3, 0.140, 5, 5, 37, 461, 69, 5, 39, 77, 29.930, 34.573
Wed May 17 19:37:00 EDT 2017, 0.140, 4, 9, 0.450, 7, 6, 31, 330, 52, 11, 42, 60, 11.720, 13.917
Wed May 17 19:37:02 EDT 2017, 0.640, 9, 5, 0.950, 2, 1, 76, 480, 97, 1, 17, 15, 1.693, 2.397
Wed May 17 19:37:11 EDT 2017, 0.890, 2, 2, 0.200, 5, 8, 98, 405, 30, 6, 30, 37, 8.167, 7.203
Wed May 17 19:38:19 EDT 2017, 0.390, 6, 7, 0.700, 9, 4, 53, 555, 75, 16, 5, 82, 68.223, 63.720
Wed May 17 19:38:30 EDT 2017, 0.270, 1, 3, 0.330, 4, 5, 20, 518, 41, 9, 36, 26, 10.283, 9.393
Wed May 17 19:39:17 EDT 2017, 0.770, 5, 8, 0.830, 8, 9, 65, 368, 86, 18, 11, 71, 46.900, 41.833
Wed May 17 19:39:36 EDT 2017, 0.520, 3, 6, 0.080, 6, 2, 87, 593, 19, 13, 48, 93, 17.930, 17.500
Wed May 17 19:40:01 EDT 2017, 0.020, 7, 1, 0.580, 1, 7, 42, 443, 64, 4, 23, 48, 23.983, 21.927
Wed May 17 19:40:05 EDT 2017, 0.010, 4, 6, 0.960, 9, 5, 57, 351, 25, 13, 30, 27, 4.033, 3.850
Wed May 17 19:40:42 EDT 2017, 0.510, 9, 1, 0.460, 4, 1, 12, 501, 70, 3, 5, 72, 35.480, 36.123
Wed May 17 19:41:17 EDT 2017, 0.760, 2, 3, 0.710, 2, 7, 34, 426, 47, 8, 42, 94, 34.533, 31.810
Wed May 17 19:42:11 EDT 2017, 0.260, 7, 8, 0.210, 7, 3, 79, 576, 92, 18, 17, 49, 51.873, 46.927
Wed May 17 19:42:18 EDT 2017, 0.390, 1, 2, 0.830, 1, 4, 68, 464, 14, 6, 49, 60, 6.927, 6.160
Wed May 17 19:42:23 EDT 2017, 0.890, 5, 7, 0.330, 5, 9, 23, 314, 59, 15, 24, 15, 4.837, 4.673
Wed May 17 19:42:32 EDT 2017, 0.640, 3, 9, 0.580, 8, 2, 46, 539, 36, 10, 36, 38, 7.310, 8.937
Wed May 17 19:42:43 EDT 2017, 0.140, 8, 5, 0.080, 3, 6, 91, 389, 81, 1, 11, 83, 6.720, 10.403
Wed May 17 19:42:59 EDT 2017, 0.200, 3, 7, 0.270, 5, 7, 63, 557, 19, 14, 8, 88, 15.177, 14.813
Wed May 17 19:43:15 EDT 2017, 0.700, 7, 3, 0.770, 9, 2, 18, 407, 64, 5, 33, 43, 13.417, 15.423
Wed May 17 19:43:30 EDT 2017, 0.950, 5, 1, 0.020, 7, 9, 40, 482, 42, 9, 21, 21, 15.103, 10.663
Wed May 17 19:44:29 EDT 2017, 0.450, 9, 5, 0.520, 3, 5, 85, 332, 87, 19, 46, 66, 57.937, 43.253
Wed May 17 19:44:35 EDT 2017, 0.320, 4, 4, 0.400, 6, 3, 74, 445, 30, 7, 14, 32, 5.687, 5.967
Wed May 17 19:45:39 EDT 2017, 0.820, 8, 8, 0.900, 2, 8, 29, 595, 75, 16, 39, 77, 63.287, 60.153
Wed May 17 19:45:58 EDT 2017, 0.570, 2, 6, 0.150, 4, 1, 51, 370, 53, 12, 2, 55, 17.860, 17.357
Wed May 17 19:46:03 EDT 2017, 0.070, 6, 2, 0.650, 8, 6, 96, 520, 98, 2, 27, 10, 3.853, 4.707
