# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 1 10', '--delay 1 10', '--selfEvents% 0 100', '--callIntervalMean 1 10', '--callDurationMean 1 10', '--maxChannels 10 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, heap2tQ_timing_secs
Wed May 17 16:58:07 EDT 2017, 0.850, 3, 3, 0.740, 7, 9, 63, 310, 45, 9, 35, 48, 13.247, 11.470
Wed May 17 16:59:33 EDT 2017, 0.350, 7, 8, 0.240, 2, 4, 18, 460, 90, 19, 10, 93, 84.827, 73.490
Wed May 17 16:59:35 EDT 2017, 0.480, 2, 2, 0.860, 5, 3, 52, 573, 12, 7, 29, 15, 2.280, 1.907
Wed May 17 17:00:09 EDT 2017, 0.980, 6, 6, 0.360, 1, 8, 97, 423, 57, 16, 4, 60, 32.500, 27.557
Wed May 17 17:00:27 EDT 2017, 0.730, 4, 9, 0.610, 3, 1, 74, 498, 34, 11, 41, 82, 15.437, 17.480
Wed May 17 17:00:34 EDT 2017, 0.230, 8, 4, 0.110, 8, 5, 29, 348, 79, 2, 16, 37, 4.977, 7.220
Wed May 17 17:00:41 EDT 2017, 0.160, 2, 8, 0.300, 9, 6, 35, 516, 17, 13, 13, 54, 6.167, 6.567
Wed May 17 17:01:03 EDT 2017, 0.660, 7, 4, 0.800, 5, 1, 80, 366, 62, 3, 38, 99, 15.543, 21.020
Wed May 17 17:02:01 EDT 2017, 0.910, 4, 1, 0.050, 3, 8, 58, 591, 40, 8, 1, 76, 57.147, 41.807
Wed May 17 17:02:28 EDT 2017, 0.410, 9, 6, 0.550, 7, 4, 13, 441, 85, 17, 26, 31, 26.313, 22.437
Wed May 17 17:02:39 EDT 2017, 0.290, 3, 5, 0.430, 2, 5, 46, 329, 28, 6, 7, 88, 8.257, 10.000
Wed May 17 17:03:03 EDT 2017, 0.790, 8, 9, 0.930, 6, 9, 91, 479, 73, 15, 32, 43, 22.483, 23.640
Wed May 17 17:03:09 EDT 2017, 0.540, 1, 7, 0.180, 8, 2, 69, 404, 51, 10, 20, 20, 4.853, 5.380
Wed May 17 17:03:32 EDT 2017, 0.040, 5, 2, 0.680, 4, 7, 24, 554, 96, 1, 45, 65, 15.850, 22.527
Wed May 17 17:03:45 EDT 2017, 0.050, 3, 8, 0.000, 6, 4, 62, 371, 52, 16, 33, 38, 12.450, 12.603
Wed May 17 17:04:50 EDT 2017, 0.550, 7, 3, 0.500, 1, 8, 17, 521, 97, 6, 8, 83, 59.877, 63.907
Wed May 17 17:04:59 EDT 2017, 0.800, 1, 1, 0.250, 3, 1, 39, 446, 30, 2, 45, 61, 7.680, 9.103
Wed May 17 17:05:11 EDT 2017, 0.300, 5, 5, 0.750, 8, 6, 84, 596, 75, 11, 20, 16, 11.903, 11.607
Wed May 17 17:05:32 EDT 2017, 0.430, 2, 4, 0.130, 4, 7, 73, 484, 41, 4, 39, 95, 16.353, 20.377
Wed May 17 17:05:55 EDT 2017, 0.930, 6, 9, 0.630, 9, 3, 28, 334, 86, 14, 14, 50, 20.547, 22.260
Wed May 17 17:06:01 EDT 2017, 0.680, 4, 7, 0.380, 7, 9, 51, 559, 19, 18, 27, 27, 5.667, 5.020
Wed May 17 17:06:57 EDT 2017, 0.180, 8, 2, 0.880, 2, 5, 96, 409, 64, 9, 2, 72, 55.430, 38.287
Wed May 17 17:07:18 EDT 2017, 0.240, 1, 6, 0.690, 1, 4, 56, 540, 35, 15, 5, 55, 20.400, 18.240
Wed May 17 17:07:25 EDT 2017, 0.740, 6, 1, 0.190, 5, 9, 11, 390, 80, 5, 30, 10, 6.710, 5.640
Wed May 17 17:07:26 EDT 2017, 0.990, 3, 4, 0.940, 7, 2, 34, 465, 13, 1, 17, 33, 0.640, 0.863
Wed May 17 17:07:46 EDT 2017, 0.490, 8, 8, 0.440, 3, 7, 79, 315, 58, 10, 42, 78, 17.157, 18.833
Wed May 17 17:07:50 EDT 2017, 0.370, 4, 3, 0.570, 8, 5, 67, 427, 47, 3, 23, 22, 3.453, 4.383
Wed May 17 17:08:47 EDT 2017, 0.870, 9, 7, 0.070, 4, 1, 22, 577, 92, 12, 48, 67, 53.447, 54.913
Wed May 17 17:09:00 EDT 2017, 0.620, 2, 9, 0.820, 2, 8, 45, 352, 24, 17, 11, 89, 12.400, 12.783
Wed May 17 17:09:23 EDT 2017, 0.120, 7, 5, 0.320, 6, 3, 90, 502, 69, 8, 36, 44, 19.467, 22.357
Wed May 17 17:22:36 EDT 2017, 0.090, 3, 1, 0.410, 8, 1, 20, 568, 72, 14, 38, 58, 342.843, 632.350
Wed May 17 17:22:39 EDT 2017, 0.590, 7, 6, 0.910, 4, 5, 65, 418, 27, 5, 13, 13, 1.767, 2.060
Wed May 17 17:23:00 EDT 2017, 0.840, 5, 8, 0.160, 1, 3, 87, 493, 95, 9, 25, 36, 17.593, 20.713
Wed May 17 17:23:58 EDT 2017, 0.340, 9, 3, 0.660, 6, 7, 42, 343, 50, 19, 0, 81, 57.310, 39.753
Wed May 17 17:24:05 EDT 2017, 0.460, 4, 7, 0.290, 2, 8, 31, 380, 61, 7, 31, 24, 4.943, 6.383
Wed May 17 17:24:33 EDT 2017, 0.960, 8, 2, 0.790, 7, 4, 76, 530, 16, 17, 6, 69, 27.193, 17.557
Wed May 17 17:25:19 EDT 2017, 0.710, 1, 5, 0.040, 9, 6, 98, 305, 83, 12, 44, 92, 45.600, 42.290
Wed May 17 17:25:22 EDT 2017, 0.210, 6, 9, 0.540, 5, 2, 53, 455, 38, 2, 19, 47, 2.293, 3.480
Wed May 17 17:25:42 EDT 2017, 0.150, 4, 3, 0.850, 3, 2, 14, 324, 55, 13, 22, 41, 19.503, 15.507
Wed May 17 17:25:45 EDT 2017, 0.650, 9, 7, 0.350, 8, 7, 59, 474, 10, 3, 47, 86, 1.843, 2.570
Wed May 17 17:26:14 EDT 2017, 0.900, 2, 5, 0.600, 5, 5, 82, 399, 78, 8, 9, 64, 26.400, 28.787
Wed May 17 17:26:38 EDT 2017, 0.400, 6, 1, 0.100, 1, 9, 37, 549, 33, 18, 34, 19, 23.237, 13.357
Wed May 17 17:27:12 EDT 2017, 0.270, 1, 9, 0.970, 6, 8, 25, 512, 66, 6, 3, 98, 22.710, 32.350
Wed May 17 17:27:22 EDT 2017, 0.770, 5, 4, 0.470, 2, 3, 70, 362, 21, 15, 28, 53, 10.080, 8.357
Wed May 17 17:28:14 EDT 2017, 0.520, 3, 2, 0.720, 4, 6, 93, 587, 89, 11, 16, 30, 51.290, 36.280
Wed May 17 17:28:19 EDT 2017, 0.020, 8, 6, 0.220, 9, 1, 48, 437, 44, 1, 41, 75, 3.323, 4.557
Wed May 17 17:29:43 EDT 2017, 0.020, 4, 2, 0.340, 1, 2, 74, 341, 84, 10, 9, 90, 82.187, 54.260
Wed May 17 17:29:47 EDT 2017, 0.520, 8, 6, 0.840, 6, 6, 29, 491, 39, 1, 34, 45, 1.937, 2.810
Wed May 17 17:29:52 EDT 2017, 0.770, 2, 8, 0.090, 8, 4, 51, 416, 61, 5, 22, 22, 3.537, 4.910
Wed May 17 17:30:08 EDT 2017, 0.270, 6, 4, 0.590, 3, 8, 96, 566, 16, 15, 47, 67, 15.917, 12.397
Wed May 17 17:30:29 EDT 2017, 0.390, 1, 5, 0.460, 9, 7, 63, 453, 95, 8, 15, 34, 19.097, 19.927
Wed May 17 17:31:49 EDT 2017, 0.890, 5, 1, 0.960, 5, 3, 18, 303, 50, 17, 40, 79, 78.073, 45.907
Wed May 17 17:32:50 EDT 2017, 0.640, 3, 3, 0.210, 2, 5, 40, 528, 73, 13, 3, 56, 60.923, 45.897
Wed May 17 17:32:51 EDT 2017, 0.140, 7, 7, 0.710, 7, 1, 85, 378, 28, 3, 28, 11, 0.770, 1.057
Wed May 17 17:33:16 EDT 2017, 0.200, 2, 5, 0.900, 5, 1, 68, 547, 90, 11, 25, 28, 23.617, 22.483
Wed May 17 17:33:22 EDT 2017, 0.700, 7, 9, 0.400, 1, 6, 23, 397, 45, 2, 0, 73, 3.523, 5.673
Wed May 17 17:33:59 EDT 2017, 0.950, 5, 7, 0.650, 3, 3, 46, 472, 67, 7, 37, 95, 28.633, 36.100
Wed May 17 17:34:16 EDT 2017, 0.450, 9, 2, 0.150, 7, 8, 91, 322, 22, 16, 12, 50, 15.923, 10.623
Wed May 17 17:34:43 EDT 2017, 0.330, 3, 8, 0.780, 4, 9, 57, 434, 78, 9, 43, 62, 22.103, 26.537
Wed May 17 17:34:55 EDT 2017, 0.830, 8, 3, 0.280, 8, 4, 12, 584, 33, 18, 18, 17, 11.337, 8.637
Wed May 17 17:35:36 EDT 2017, 0.580, 1, 1, 0.530, 6, 7, 34, 359, 56, 14, 31, 39, 40.860, 25.467
Wed May 17 17:35:40 EDT 2017, 0.080, 6, 6, 0.030, 2, 2, 79, 509, 11, 4, 6, 84, 2.913, 3.810
Wed May 17 17:35:46 EDT 2017, 0.110, 1, 9, 0.180, 4, 5, 32, 594, 19, 18, 17, 31, 5.567, 5.217
Wed May 17 17:36:19 EDT 2017, 0.610, 6, 5, 0.680, 8, 9, 77, 444, 64, 8, 42, 76, 30.153, 32.140
Wed May 17 17:36:46 EDT 2017, 0.860, 4, 3, 0.430, 6, 3, 99, 519, 42, 4, 4, 98, 21.487, 26.707
Wed May 17 17:37:14 EDT 2017, 0.360, 8, 7, 0.930, 1, 7, 54, 369, 87, 13, 29, 53, 27.713, 27.180
Wed May 17 17:37:18 EDT 2017, 0.480, 5, 4, 0.060, 7, 6, 20, 406, 31, 1, 11, 64, 2.160, 3.217
Wed May 17 17:37:29 EDT 2017, 0.980, 9, 8, 0.560, 3, 1, 65, 556, 76, 11, 36, 19, 9.897, 10.877
Wed May 17 17:37:45 EDT 2017, 0.730, 3, 6, 0.310, 5, 8, 88, 331, 53, 16, 23, 42, 15.427, 13.527
Wed May 17 17:39:53 EDT 2017, 0.230, 7, 1, 0.810, 9, 4, 43, 481, 98, 6, 48, 87, 124.990, 107.353
Wed May 17 17:40:12 EDT 2017, 0.170, 3, 6, 0.500, 8, 3, 26, 312, 25, 19, 45, 93, 17.903, 15.373
Wed May 17 17:41:01 EDT 2017, 0.670, 8, 2, 0.000, 3, 8, 71, 462, 70, 10, 20, 48, 48.330, 34.043
Wed May 17 17:41:07 EDT 2017, 0.920, 1, 4, 0.750, 1, 1, 93, 387, 47, 5, 32, 25, 4.450, 5.243
Wed May 17 17:42:00 EDT 2017, 0.420, 5, 9, 0.250, 5, 5, 48, 537, 92, 14, 7, 70, 50.310, 53.017
Wed May 17 17:42:03 EDT 2017, 0.300, 2, 1, 0.620, 2, 6, 15, 500, 14, 2, 26, 36, 2.487, 2.780
Wed May 17 17:42:36 EDT 2017, 0.800, 7, 5, 0.120, 6, 2, 60, 350, 59, 12, 1, 81, 32.433, 29.487
Wed May 17 17:42:59 EDT 2017, 0.550, 4, 8, 0.870, 9, 9, 82, 575, 36, 17, 39, 59, 21.520, 21.020
Wed May 17 17:43:06 EDT 2017, 0.050, 9, 3, 0.370, 4, 4, 37, 425, 81, 7, 14, 14, 7.773, 7.253
Wed May 17 17:43:25 EDT 2017, 0.030, 2, 7, 0.790, 6, 5, 95, 467, 35, 11, 0, 77, 16.367, 18.350
Wed May 17 17:43:32 EDT 2017, 0.530, 6, 3, 0.290, 2, 1, 50, 317, 80, 2, 25, 32, 4.713, 6.560
Wed May 17 17:43:33 EDT 2017, 0.780, 4, 5, 0.540, 4, 7, 27, 542, 12, 6, 13, 10, 0.747, 0.893
Wed May 17 17:43:53 EDT 2017, 0.280, 9, 9, 0.040, 9, 3, 72, 392, 57, 16, 38, 55, 19.347, 19.800
Wed May 17 17:44:12 EDT 2017, 0.410, 3, 2, 0.920, 3, 4, 84, 355, 46, 9, 19, 43, 18.487, 13.840
Wed May 17 17:46:21 EDT 2017, 0.910, 8, 6, 0.420, 7, 9, 39, 505, 91, 18, 44, 88, 122.527, 103.343
Wed May 17 17:46:31 EDT 2017, 0.660, 1, 8, 0.670, 5, 2, 16, 430, 23, 13, 7, 66, 8.580, 9.640
Wed May 17 17:46:39 EDT 2017, 0.160, 5, 4, 0.170, 1, 6, 61, 580, 68, 4, 32, 21, 6.870, 8.520
Wed May 17 17:46:44 EDT 2017, 0.220, 5, 9, 0.480, 2, 7, 89, 448, 52, 12, 35, 15, 4.127, 4.477
Wed May 17 17:47:19 EDT 2017, 0.720, 9, 4, 0.980, 7, 2, 44, 598, 97, 3, 10, 60, 24.320, 33.533
Wed May 17 17:47:39 EDT 2017, 0.970, 2, 2, 0.230, 9, 9, 22, 373, 29, 7, 47, 83, 19.077, 16.123
Wed May 17 17:48:10 EDT 2017, 0.470, 7, 7, 0.730, 5, 5, 67, 523, 74, 17, 22, 38, 30.140, 27.470
Wed May 17 17:48:44 EDT 2017, 0.340, 1, 3, 0.360, 8, 3, 78, 561, 40, 10, 41, 72, 34.383, 30.023
Wed May 17 17:49:04 EDT 2017, 0.840, 6, 8, 0.860, 4, 8, 33, 411, 85, 19, 16, 27, 18.783, 17.310
Wed May 17 17:49:12 EDT 2017, 0.590, 4, 6, 0.110, 1, 1, 10, 486, 18, 15, 29, 49, 8.150, 7.187
Wed May 17 17:49:56 EDT 2017, 0.090, 8, 1, 0.610, 6, 6, 55, 336, 63, 5, 4, 94, 43.880, 35.583
Wed May 17 17:50:10 EDT 2017, 0.060, 4, 4, 0.640, 9, 8, 53, 402, 60, 18, 21, 18, 13.063, 9.957
Wed May 17 17:50:16 EDT 2017, 0.560, 8, 9, 0.140, 4, 4, 98, 552, 15, 8, 46, 63, 4.197, 5.790
Wed May 17 17:50:35 EDT 2017, 0.810, 2, 6, 0.890, 2, 6, 75, 327, 83, 3, 8, 86, 12.447, 18.353
Wed May 17 17:51:03 EDT 2017, 0.310, 6, 2, 0.390, 7, 2, 30, 477, 38, 13, 33, 41, 27.867, 18.853
Wed May 17 17:51:13 EDT 2017, 0.440, 3, 7, 0.510, 1, 3, 41, 589, 71, 1, 2, 74, 5.783, 9.313
Wed May 17 17:51:20 EDT 2017, 0.940, 7, 3, 0.010, 6, 7, 86, 439, 26, 10, 27, 29, 6.973, 6.143
Wed May 17 18:11:20 EDT 2017, 0.690, 5, 1, 0.760, 8, 5, 64, 514, 94, 15, 15, 52, 395.357, 1134.533
Wed May 17 18:11:43 EDT 2017, 0.190, 9, 5, 0.260, 3, 9, 19, 364, 49, 6, 40, 97, 18.690, 22.440
Wed May 17 18:34:17 EDT 2017, 0.120, 1, 2, 0.070, 5, 9, 47, 495, 77, 19, 43, 80, 450.270, 1285.590
Wed May 17 18:34:23 EDT 2017, 0.620, 6, 7, 0.570, 9, 4, 92, 345, 32, 9, 18, 35, 4.457, 5.080
Wed May 17 18:34:29 EDT 2017, 0.870, 3, 9, 0.320, 7, 7, 70, 570, 99, 5, 30, 12, 4.163, 5.507
Wed May 17 18:34:57 EDT 2017, 0.370, 8, 5, 0.820, 3, 2, 25, 420, 54, 14, 5, 57, 27.473, 24.297
Wed May 17 18:35:03 EDT 2017, 0.250, 4, 6, 0.200, 6, 1, 36, 308, 66, 2, 36, 46, 3.460, 5.143
Wed May 17 18:35:44 EDT 2017, 0.750, 9, 1, 0.700, 2, 5, 81, 458, 21, 12, 11, 91, 40.033, 25.913
Wed May 17 18:36:55 EDT 2017, 0.500, 2, 4, 0.450, 4, 3, 58, 383, 88, 16, 49, 69, 70.130, 51.957
Wed May 17 18:37:01 EDT 2017, 0.000, 7, 8, 0.950, 8, 8, 13, 533, 43, 7, 24, 24, 4.450, 5.743
Wed May 17 18:37:10 EDT 2017, 0.000, 2, 3, 0.180, 5, 4, 38, 515, 24, 8, 34, 42, 8.447, 8.233
Wed May 17 18:38:01 EDT 2017, 0.500, 7, 7, 0.680, 1, 9, 83, 365, 69, 18, 9, 87, 51.073, 41.813
Wed May 17 18:38:27 EDT 2017, 0.750, 4, 9, 0.430, 3, 2, 60, 590, 47, 13, 47, 65, 23.690, 25.417
Wed May 17 18:38:34 EDT 2017, 0.250, 9, 5, 0.930, 7, 7, 15, 440, 92, 3, 22, 20, 4.890, 6.643
Wed May 17 18:38:41 EDT 2017, 0.380, 3, 6, 0.060, 4, 5, 49, 327, 13, 10, 40, 98, 5.690, 6.140
Wed May 17 18:38:50 EDT 2017, 0.880, 8, 2, 0.560, 9, 1, 94, 477, 58, 1, 15, 53, 6.450, 9.027
Wed May 17 18:38:56 EDT 2017, 0.630, 1, 4, 0.310, 6, 8, 71, 402, 36, 6, 28, 31, 5.287, 5.627
Wed May 17 18:39:55 EDT 2017, 0.130, 6, 8, 0.810, 2, 3, 26, 552, 81, 15, 3, 76, 57.010, 56.150
Wed May 17 18:40:02 EDT 2017, 0.190, 5, 4, 0.620, 1, 4, 32, 383, 19, 9, 0, 59, 6.967, 6.620
Wed May 17 18:40:11 EDT 2017, 0.690, 9, 9, 0.120, 6, 8, 77, 533, 64, 19, 25, 14, 8.577, 8.417
Wed May 17 18:40:19 EDT 2017, 0.940, 3, 7, 0.870, 8, 2, 55, 308, 41, 14, 12, 37, 7.813, 7.570
Wed May 17 18:41:06 EDT 2017, 0.440, 7, 2, 0.370, 4, 6, 10, 458, 86, 4, 37, 82, 44.500, 46.570
Wed May 17 18:41:12 EDT 2017, 0.310, 2, 8, 0.740, 9, 7, 43, 571, 30, 12, 19, 25, 5.203, 5.713
Wed May 17 18:41:31 EDT 2017, 0.810, 6, 3, 0.240, 5, 3, 88, 421, 75, 2, 44, 70, 12.633, 18.363
Wed May 17 18:42:43 EDT 2017, 0.560, 4, 1, 0.990, 2, 9, 66, 496, 53, 7, 6, 93, 71.123, 53.637
Wed May 17 18:43:21 EDT 2017, 0.060, 8, 6, 0.490, 7, 5, 21, 346, 98, 16, 31, 48, 37.597, 30.453
Wed May 17 18:43:30 EDT 2017, 0.100, 4, 9, 0.280, 8, 2, 86, 430, 89, 2, 42, 56, 6.220, 8.970
Wed May 17 18:43:36 EDT 2017, 0.600, 8, 4, 0.780, 3, 7, 41, 580, 44, 11, 17, 11, 5.393, 4.807
Wed May 17 18:44:13 EDT 2017, 0.850, 1, 2, 0.030, 1, 5, 18, 355, 67, 16, 29, 34, 36.497, 22.247
Wed May 17 18:44:23 EDT 2017, 0.350, 6, 6, 0.530, 5, 9, 63, 505, 22, 6, 4, 79, 7.803, 10.100
Wed May 17 18:44:58 EDT 2017, 0.470, 2, 3, 0.400, 2, 8, 97, 543, 78, 18, 36, 22, 33.390, 23.727
Wed May 17 18:45:10 EDT 2017, 0.970, 7, 7, 0.900, 7, 4, 52, 393, 33, 9, 11, 67, 9.910, 11.383
Wed May 17 18:45:34 EDT 2017, 0.720, 5, 5, 0.150, 9, 6, 29, 468, 55, 4, 48, 90, 17.050, 23.477
Wed May 17 18:45:41 EDT 2017, 0.220, 9, 1, 0.650, 4, 1, 74, 318, 10, 13, 23, 45, 6.993, 4.430
Wed May 17 18:45:52 EDT 2017, 0.160, 1, 7, 0.960, 4, 1, 80, 486, 83, 3, 20, 39, 6.760, 10.480
Wed May 17 18:46:32 EDT 2017, 0.660, 5, 2, 0.460, 8, 5, 35, 336, 38, 12, 45, 84, 38.610, 26.403
Wed May 17 18:47:28 EDT 2017, 0.910, 3, 5, 0.710, 6, 3, 12, 561, 61, 17, 8, 62, 55.137, 44.543
Wed May 17 18:47:30 EDT 2017, 0.410, 8, 9, 0.210, 2, 7, 57, 411, 16, 7, 33, 17, 1.120, 1.340
Wed May 17 19:11:03 EDT 2017, 0.280, 4, 1, 0.840, 7, 9, 91, 374, 95, 19, 1, 96, 689.087, 1400.520
Wed May 17 19:11:24 EDT 2017, 0.780, 9, 6, 0.340, 3, 4, 46, 524, 50, 10, 26, 51, 19.070, 20.137
Wed May 17 19:11:33 EDT 2017, 0.530, 2, 8, 0.590, 5, 6, 24, 449, 72, 5, 14, 28, 5.587, 7.790
Wed May 17 19:12:04 EDT 2017, 0.030, 6, 4, 0.090, 9, 2, 69, 599, 27, 15, 39, 73, 30.753, 24.810
Wed May 17 19:12:23 EDT 2017, 0.050, 4, 6, 0.730, 2, 8, 17, 332, 76, 8, 26, 52, 16.043, 17.717
Wed May 17 19:13:39 EDT 2017, 0.550, 9, 2, 0.230, 7, 3, 62, 482, 31, 18, 1, 97, 75.723, 46.790
Wed May 17 19:14:55 EDT 2017, 0.800, 2, 4, 0.980, 9, 5, 84, 407, 99, 13, 38, 75, 76.103, 63.810
Wed May 17 19:15:02 EDT 2017, 0.300, 7, 8, 0.480, 5, 1, 39, 557, 54, 4, 13, 30, 4.583, 6.663
Wed May 17 19:26:54 EDT 2017, 0.420, 1, 1, 0.600, 8, 2, 28, 519, 65, 11, 44, 86, 318.227, 644.670
Wed May 17 19:26:55 EDT 2017, 0.920, 5, 5, 0.100, 3, 6, 73, 369, 20, 1, 19, 41, 0.897, 1.190
Wed May 17 19:27:05 EDT 2017, 0.670, 3, 7, 0.850, 1, 4, 95, 594, 88, 6, 32, 18, 7.287, 9.400
Wed May 17 19:27:44 EDT 2017, 0.170, 8, 3, 0.350, 6, 9, 50, 444, 43, 15, 7, 63, 38.290, 29.157
Wed May 17 19:28:15 EDT 2017, 0.240, 3, 9, 0.040, 6, 9, 11, 576, 60, 10, 10, 69, 25.010, 30.273
Wed May 17 19:28:20 EDT 2017, 0.740, 7, 5, 0.540, 2, 5, 56, 426, 15, 19, 35, 24, 4.143, 3.303
Wed May 17 19:29:42 EDT 2017, 0.990, 5, 2, 0.290, 4, 7, 79, 501, 82, 14, 22, 46, 80.950, 50.050
Wed May 17 19:29:53 EDT 2017, 0.490, 9, 7, 0.790, 8, 3, 34, 351, 37, 5, 47, 91, 8.563, 11.517
Wed May 17 19:30:02 EDT 2017, 0.360, 4, 3, 0.170, 3, 1, 22, 388, 71, 12, 16, 13, 8.693, 7.050
Wed May 17 19:30:06 EDT 2017, 0.860, 8, 8, 0.670, 7, 6, 67, 538, 26, 2, 41, 58, 2.300, 3.497
Wed May 17 19:30:36 EDT 2017, 0.610, 1, 6, 0.420, 5, 4, 90, 313, 93, 7, 4, 80, 25.113, 29.673
Wed May 17 19:31:27 EDT 2017, 0.110, 6, 1, 0.920, 1, 8, 45, 463, 48, 17, 29, 35, 49.367, 30.163
Wed May 17 19:31:34 EDT 2017, 0.080, 1, 5, 0.820, 5, 6, 64, 529, 51, 1, 46, 66, 4.117, 6.223
Wed May 17 19:31:44 EDT 2017, 0.580, 6, 9, 0.320, 9, 1, 19, 379, 96, 10, 21, 21, 8.023, 9.773
Wed May 17 19:31:54 EDT 2017, 0.830, 3, 7, 0.570, 7, 8, 42, 454, 29, 15, 33, 44, 10.087, 9.637
Wed May 17 19:32:23 EDT 2017, 0.330, 8, 3, 0.070, 3, 3, 87, 304, 74, 5, 8, 89, 24.643, 28.017
Wed May 17 19:32:26 EDT 2017, 0.450, 5, 8, 0.950, 6, 4, 76, 416, 40, 17, 27, 10, 2.953, 2.837
Wed May 17 19:33:10 EDT 2017, 0.950, 9, 4, 0.450, 1, 9, 31, 566, 85, 8, 2, 55, 43.373, 41.983
Wed May 17 19:33:16 EDT 2017, 0.700, 2, 1, 0.700, 4, 2, 53, 341, 17, 3, 40, 77, 6.173, 5.793
Wed May 17 19:33:34 EDT 2017, 0.200, 7, 6, 0.200, 8, 7, 98, 491, 62, 13, 15, 32, 17.577, 16.497
Wed May 17 19:33:40 EDT 2017, 0.140, 3, 2, 0.380, 9, 6, 59, 360, 34, 2, 18, 49, 4.393, 5.517
Wed May 17 19:34:39 EDT 2017, 0.640, 7, 7, 0.880, 4, 2, 14, 510, 79, 11, 43, 94, 53.610, 56.683
Wed May 17 19:34:45 EDT 2017, 0.890, 1, 9, 0.130, 2, 8, 36, 435, 12, 16, 5, 72, 5.453, 5.600
Wed May 17 19:34:58 EDT 2017, 0.390, 5, 4, 0.630, 6, 4, 81, 585, 57, 7, 30, 27, 11.813, 12.570
Wed May 17 19:35:46 EDT 2017, 0.270, 2, 5, 0.260, 1, 3, 70, 472, 45, 18, 11, 83, 48.043, 37.273
Wed May 17 19:36:27 EDT 2017, 0.770, 6, 1, 0.760, 5, 7, 25, 322, 90, 9, 36, 38, 40.420, 28.420
Wed May 17 19:36:30 EDT 2017, 0.520, 4, 3, 0.010, 8, 1, 48, 547, 23, 4, 24, 15, 1.883, 2.153
Wed May 17 19:36:56 EDT 2017, 0.020, 9, 8, 0.510, 3, 5, 93, 397, 68, 14, 49, 60, 25.637, 25.453
Wed May 17 19:37:02 EDT 2017, 0.030, 3, 3, 0.880, 7, 7, 29, 306, 17, 5, 6, 82, 5.237, 5.903
Wed May 17 19:37:19 EDT 2017, 0.530, 8, 8, 0.380, 2, 2, 74, 456, 62, 14, 31, 37, 15.683, 15.887
Wed May 17 19:37:25 EDT 2017, 0.780, 1, 5, 0.630, 4, 9, 96, 381, 39, 19, 18, 15, 5.873, 4.590
Wed May 17 19:47:04 EDT 2017, 0.280, 5, 1, 0.130, 9, 5, 51, 531, 84, 10, 43, 60, 206.170, 481.290
Wed May 17 19:47:15 EDT 2017, 0.400, 2, 9, 0.750, 3, 3, 17, 494, 28, 17, 24, 49, 10.910, 10.877
Wed May 17 19:47:51 EDT 2017, 0.900, 6, 4, 0.250, 8, 8, 62, 344, 73, 7, 49, 94, 34.607, 35.823
Wed May 17 19:48:16 EDT 2017, 0.650, 4, 2, 0.500, 6, 1, 85, 569, 50, 3, 12, 71, 21.077, 24.050
Wed May 17 19:48:32 EDT 2017, 0.150, 9, 7, 0.000, 1, 6, 40, 419, 95, 12, 37, 26, 15.707, 15.133
Wed May 17 19:48:35 EDT 2017, 0.210, 1, 2, 0.310, 2, 5, 23, 587, 22, 4, 34, 20, 3.110, 3.140
Wed May 17 19:49:11 EDT 2017, 0.710, 6, 6, 0.810, 6, 1, 68, 437, 67, 13, 9, 65, 34.150, 32.117
Wed May 17 19:49:51 EDT 2017, 0.960, 4, 8, 0.060, 8, 7, 90, 512, 45, 18, 46, 88, 39.040, 36.597
Wed May 17 19:50:14 EDT 2017, 0.460, 8, 4, 0.560, 4, 3, 45, 362, 90, 8, 21, 43, 22.113, 22.527
Wed May 17 19:50:21 EDT 2017, 0.340, 5, 7, 0.440, 7, 4, 12, 400, 11, 16, 40, 77, 6.067, 5.743
Wed May 17 19:50:36 EDT 2017, 0.840, 9, 3, 0.940, 3, 9, 57, 550, 56, 6, 15, 32, 13.993, 14.653
Wed May 17 19:50:38 EDT 2017, 0.590, 3, 5, 0.190, 1, 2, 79, 325, 34, 1, 27, 54, 1.427, 2.387
Wed May 17 19:51:31 EDT 2017, 0.090, 7, 9, 0.690, 5, 6, 34, 475, 79, 11, 2, 99, 44.460, 51.963
Wed May 17 19:51:42 EDT 2017, 0.120, 2, 6, 0.530, 9, 9, 76, 559, 87, 7, 23, 18, 8.903, 10.277
Wed May 17 19:52:49 EDT 2017, 0.620, 7, 1, 0.030, 5, 4, 31, 409, 42, 16, 48, 63, 65.497, 39.347
Wed May 17 19:53:55 EDT 2017, 0.870, 5, 3, 0.780, 2, 7, 54, 484, 64, 11, 10, 85, 64.343, 52.793
Wed May 17 19:53:56 EDT 2017, 0.370, 9, 8, 0.280, 7, 2, 99, 334, 19, 2, 35, 40, 0.897, 1.230
Wed May 17 20:01:15 EDT 2017, 0.490, 3, 2, 0.660, 1, 1, 65, 447, 98, 14, 4, 74, 266.263, 418.133
Wed May 17 20:01:23 EDT 2017, 0.990, 8, 7, 0.160, 6, 5, 20, 597, 53, 4, 29, 29, 5.653, 7.713
Wed May 17 20:01:40 EDT 2017, 0.740, 1, 9, 0.910, 8, 3, 43, 372, 76, 9, 17, 51, 13.493, 16.920
