# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, fibHeap_timing_secs
Mon Jan  9 19:11:40 EST 2017, 6398, 0.410, 8, 0.490, 335, 58, 14, 3, 91, 41.510, 28.983
Mon Jan  9 19:11:45 EST 2017, 1448, 0.910, 4, 0.990, 485, 13, 5, 28, 46, 4.553, 4.397
Mon Jan  9 19:11:49 EST 2017, 2067, 0.100, 9, 0.680, 504, 19, 6, 0, 74, 4.553, 3.823
Mon Jan  9 19:12:19 EST 2017, 7017, 0.600, 4, 0.180, 354, 64, 15, 25, 29, 29.890, 27.490
Mon Jan  9 19:12:49 EST 2017, 9492, 0.350, 2, 0.930, 429, 41, 11, 13, 97, 29.547, 26.100
Mon Jan  9 19:13:05 EST 2017, 4542, 0.850, 7, 0.430, 579, 86, 1, 38, 52, 14.440, 15.243
Mon Jan  9 19:14:10 EST 2017, 3304, 0.470, 3, 0.550, 391, 98, 8, 31, 63, 64.220, 60.570
Mon Jan  9 19:14:25 EST 2017, 8254, 0.970, 8, 0.050, 541, 53, 18, 6, 18, 14.807, 12.210
Mon Jan  9 19:17:42 EST 2017, 5779, 0.220, 5, 0.800, 466, 75, 13, 44, 86, 190.273, 179.740
Mon Jan  9 19:17:44 EST 2017, 829, 0.720, 1, 0.300, 316, 30, 3, 19, 41, 1.660, 1.823
Mon Jan  9 19:18:03 EST 2017, 1139, 0.190, 4, 0.460, 438, 50, 17, 8, 32, 19.123, 16.237
Mon Jan  9 19:20:32 EST 2017, 6089, 0.690, 9, 0.960, 588, 95, 8, 33, 77, 144.827, 135.820
Mon Jan  9 19:20:34 EST 2017, 8564, 0.440, 6, 0.210, 513, 27, 3, 20, 10, 1.307, 1.400
Mon Jan  9 19:21:34 EST 2017, 3614, 0.940, 2, 0.710, 363, 72, 12, 45, 55, 59.613, 57.767
Mon Jan  9 19:23:00 EST 2017, 4851, 0.320, 7, 0.330, 475, 61, 19, 27, 43, 83.670, 77.057
Mon Jan  9 19:23:04 EST 2017, 9801, 0.820, 3, 0.830, 325, 16, 10, 2, 88, 4.587, 3.823
Mon Jan  9 19:23:12 EST 2017, 7326, 0.070, 1, 0.080, 400, 83, 5, 39, 21, 7.197, 7.473
Mon Jan  9 19:24:00 EST 2017, 2376, 0.570, 5, 0.580, 550, 38, 15, 14, 66, 46.777, 40.547
Mon Jan  9 19:24:47 EST 2017, 1758, 0.380, 2, 0.770, 569, 33, 16, 42, 49, 46.987, 44.370
Mon Jan  9 19:25:43 EST 2017, 6708, 0.880, 7, 0.270, 419, 78, 6, 17, 94, 52.780, 53.100
Mon Jan  9 19:25:44 EST 2017, 9183, 0.130, 9, 0.520, 344, 10, 2, 30, 27, 0.993, 0.973
Mon Jan  9 19:26:21 EST 2017, 4233, 0.630, 5, 0.020, 494, 55, 11, 5, 72, 35.367, 29.953
Mon Jan  9 19:27:04 EST 2017, 2995, 0.010, 6, 0.890, 307, 67, 18, 23, 38, 42.910, 39.180
Mon Jan  9 19:27:22 EST 2017, 7945, 0.510, 1, 0.390, 457, 22, 9, 48, 83, 17.160, 17.347
Mon Jan  9 19:27:27 EST 2017, 5470, 0.260, 3, 0.640, 532, 89, 4, 11, 15, 5.137, 4.937
Mon Jan  9 19:28:26 EST 2017, 520, 0.760, 8, 0.140, 382, 44, 13, 36, 60, 56.733, 54.600
Mon Jan  9 19:28:28 EST 2017, 675, 0.050, 2, 0.530, 461, 60, 2, 18, 19, 2.233, 2.383
Mon Jan  9 19:28:44 EST 2017, 5625, 0.550, 6, 0.030, 311, 15, 11, 43, 64, 15.897, 15.183
Mon Jan  9 19:29:22 EST 2017, 8100, 0.300, 8, 0.780, 386, 82, 16, 6, 42, 35.747, 28.663
Mon Jan  9 19:30:06 EST 2017, 3150, 0.800, 4, 0.280, 536, 37, 7, 31, 87, 43.517, 42.387
Mon Jan  9 19:30:20 EST 2017, 4387, 0.430, 5, 0.660, 424, 48, 4, 49, 31, 13.567, 13.457
Mon Jan  9 19:31:46 EST 2017, 9337, 0.930, 1, 0.160, 574, 93, 14, 24, 76, 83.093, 83.173
Mon Jan  9 19:32:33 EST 2017, 6862, 0.180, 3, 0.910, 499, 26, 19, 37, 53, 45.610, 42.703
Mon Jan  9 19:33:26 EST 2017, 1912, 0.680, 7, 0.410, 349, 71, 9, 12, 98, 53.113, 45.920
Mon Jan  9 19:33:29 EST 2017, 2531, 0.370, 4, 0.220, 330, 76, 1, 34, 25, 2.867, 3.103
Mon Jan  9 19:33:50 EST 2017, 7481, 0.870, 9, 0.720, 480, 31, 10, 9, 70, 19.877, 17.037
Mon Jan  9 19:37:28 EST 2017, 9956, 0.120, 7, 0.470, 555, 99, 15, 46, 48, 214.847, 200.680
Mon Jan  9 19:37:51 EST 2017, 5006, 0.620, 2, 0.970, 405, 54, 5, 21, 93, 22.523, 21.780
Mon Jan  9 19:37:53 EST 2017, 3768, 0.240, 8, 0.100, 593, 43, 3, 2, 14, 1.453, 1.427
Mon Jan  9 19:39:25 EST 2017, 8718, 0.740, 3, 0.600, 443, 88, 13, 27, 59, 89.350, 80.870
Mon Jan  9 19:39:30 EST 2017, 6243, 0.490, 1, 0.350, 368, 20, 17, 15, 36, 4.657, 4.243
Mon Jan  9 19:41:13 EST 2017, 1293, 0.990, 6, 0.850, 518, 65, 8, 40, 81, 102.653, 97.170
Mon Jan  9 19:44:04 EST 2017, 984, 0.460, 9, 0.880, 527, 85, 12, 26, 84, 168.470, 150.810
Mon Jan  9 19:44:06 EST 2017, 5934, 0.960, 5, 0.380, 377, 40, 3, 1, 39, 2.330, 2.323
Mon Jan  9 19:44:32 EST 2017, 8409, 0.210, 2, 0.630, 302, 62, 7, 38, 62, 25.417, 25.013
Mon Jan  9 19:44:37 EST 2017, 3459, 0.710, 7, 0.130, 452, 17, 17, 13, 17, 4.530, 4.183
Mon Jan  9 19:44:58 EST 2017, 4697, 0.080, 4, 0.750, 339, 29, 14, 7, 95, 20.900, 17.147
Mon Jan  9 19:45:37 EST 2017, 9647, 0.580, 8, 0.250, 489, 74, 5, 32, 50, 38.373, 38.127
Mon Jan  9 19:46:40 EST 2017, 7172, 0.330, 6, 0.500, 564, 51, 10, 20, 73, 62.510, 56.797
Mon Jan  9 19:47:26 EST 2017, 2222, 0.830, 1, 0.000, 414, 96, 19, 45, 28, 45.083, 44.483
Mon Jan  9 19:49:24 EST 2017, 1603, 0.150, 6, 0.320, 396, 90, 11, 23, 90, 114.157, 110.147
Mon Jan  9 19:49:29 EST 2017, 6553, 0.650, 2, 0.820, 546, 45, 1, 48, 45, 4.387, 4.860
Mon Jan  9 19:49:56 EST 2017, 9028, 0.400, 4, 0.070, 471, 68, 6, 10, 67, 26.003, 24.813
Mon Jan  9 19:50:07 EST 2017, 4078, 0.900, 9, 0.570, 321, 23, 16, 35, 22, 10.773, 10.483
Mon Jan  9 19:50:19 EST 2017, 2840, 0.270, 1, 0.440, 508, 12, 13, 41, 79, 12.483, 12.110
Mon Jan  9 19:50:27 EST 2017, 7790, 0.770, 5, 0.940, 358, 57, 4, 16, 34, 7.020, 6.650
Mon Jan  9 19:50:52 EST 2017, 5315, 0.020, 8, 0.190, 433, 34, 8, 29, 56, 24.763, 23.983
Mon Jan  9 19:51:02 EST 2017, 365, 0.520, 3, 0.690, 583, 79, 18, 4, 11, 9.263, 7.870
Mon Jan  9 19:51:23 EST 2017, 288, 0.170, 8, 0.810, 309, 95, 4, 12, 74, 20.033, 21.480
Mon Jan  9 19:51:57 EST 2017, 5238, 0.670, 3, 0.310, 459, 50, 14, 37, 29, 33.197, 31.300
Mon Jan  9 19:52:45 EST 2017, 7713, 0.420, 1, 0.560, 534, 73, 18, 0, 96, 45.720, 33.967
Mon Jan  9 19:53:01 EST 2017, 2763, 0.920, 5, 0.060, 384, 28, 9, 25, 51, 15.700, 15.020
Mon Jan  9 19:53:07 EST 2017, 4001, 0.300, 4, 0.930, 572, 17, 2, 43, 62, 5.640, 5.590
Mon Jan  9 19:53:20 EST 2017, 8951, 0.800, 9, 0.430, 422, 62, 11, 18, 17, 13.317, 12.147
Mon Jan  9 19:54:34 EST 2017, 6476, 0.050, 7, 0.680, 347, 39, 16, 31, 85, 72.450, 66.947
Mon Jan  9 19:54:50 EST 2017, 1526, 0.550, 2, 0.180, 497, 84, 7, 6, 40, 14.343, 14.413
Mon Jan  9 19:55:19 EST 2017, 2144, 0.480, 6, 0.370, 478, 79, 3, 34, 57, 28.307, 29.057
Mon Jan  9 19:55:22 EST 2017, 7094, 0.980, 2, 0.870, 328, 34, 12, 9, 12, 1.893, 1.720
Mon Jan  9 19:57:55 EST 2017, 9569, 0.230, 4, 0.120, 403, 56, 17, 47, 79, 152.180, 139.180
Mon Jan  9 19:58:00 EST 2017, 4619, 0.730, 8, 0.620, 553, 11, 8, 22, 34, 4.910, 4.683
Mon Jan  9 19:58:01 EST 2017, 3382, 0.110, 3, 0.250, 440, 22, 1, 3, 68, 0.997, 1.277
Mon Jan  9 19:58:35 EST 2017, 8332, 0.610, 7, 0.750, 590, 67, 10, 28, 23, 32.477, 30.190
Mon Jan  9 20:00:00 EST 2017, 5857, 0.360, 9, 0.000, 515, 45, 15, 15, 90, 81.460, 71.520
Mon Jan  9 20:00:35 EST 2017, 907, 0.860, 5, 0.500, 365, 90, 5, 40, 45, 34.193, 34.473
Mon Jan  9 20:01:07 EST 2017, 1216, 0.330, 1, 0.710, 375, 70, 14, 29, 54, 31.020, 30.950
Mon Jan  9 20:01:19 EST 2017, 6166, 0.830, 6, 0.210, 525, 25, 5, 4, 99, 10.537, 9.667
Mon Jan  9 20:02:15 EST 2017, 8641, 0.080, 8, 0.960, 450, 93, 9, 42, 31, 56.187, 54.167
Mon Jan  9 20:03:05 EST 2017, 3691, 0.580, 4, 0.460, 300, 48, 19, 17, 76, 49.783, 45.280
Mon Jan  9 20:03:24 EST 2017, 4929, 0.200, 7, 0.590, 487, 36, 12, 11, 43, 18.573, 16.210
Mon Jan  9 20:03:43 EST 2017, 9879, 0.700, 2, 0.090, 337, 81, 2, 36, 88, 16.110, 18.060
Mon Jan  9 20:03:45 EST 2017, 7404, 0.450, 5, 0.840, 412, 14, 7, 23, 20, 2.390, 2.243
Mon Jan  9 20:07:11 EST 2017, 2454, 0.950, 9, 0.340, 562, 59, 17, 48, 65, 201.410, 194.310
Mon Jan  9 20:07:52 EST 2017, 1835, 0.010, 3, 0.030, 543, 64, 13, 20, 37, 40.097, 36.977
Mon Jan  9 20:08:05 EST 2017, 6785, 0.510, 7, 0.530, 393, 19, 4, 45, 82, 13.100, 12.900
Mon Jan  9 20:08:10 EST 2017, 9260, 0.260, 5, 0.280, 318, 87, 8, 7, 15, 5.407, 4.950
Mon Jan  9 20:08:46 EST 2017, 4310, 0.760, 1, 0.780, 468, 42, 18, 32, 60, 35.437, 33.747
