# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, fibHeap_timing_secs
Mon Jan  9 19:20:04 EST 2017, 5153, 0.970, 5, 0.370, 432, 57, 13, 14, 16, 11.230, 10.013
Mon Jan  9 19:20:48 EST 2017, 7628, 0.220, 2, 0.620, 357, 34, 18, 27, 83, 43.240, 39.403
Mon Jan  9 19:21:05 EST 2017, 2678, 0.720, 7, 0.120, 507, 79, 8, 2, 38, 16.857, 14.917
Mon Jan  9 19:21:13 EST 2017, 3916, 0.100, 4, 0.990, 319, 91, 1, 20, 72, 7.330, 8.220
Mon Jan  9 19:21:47 EST 2017, 8866, 0.600, 8, 0.490, 469, 46, 11, 45, 27, 33.490, 32.097
Mon Jan  9 19:24:00 EST 2017, 6391, 0.350, 6, 0.740, 544, 68, 15, 8, 94, 86.440, 131.113
Mon Jan  9 19:24:05 EST 2017, 1441, 0.850, 1, 0.240, 394, 23, 6, 33, 49, 4.750, 4.803
Mon Jan  9 19:24:13 EST 2017, 2060, 0.160, 6, 0.430, 413, 29, 5, 11, 66, 8.373, 8.203
Mon Jan  9 19:24:48 EST 2017, 7010, 0.660, 2, 0.930, 563, 74, 14, 36, 21, 34.780, 32.430
Mon Jan  9 19:27:03 EST 2017, 9485, 0.410, 4, 0.180, 488, 51, 19, 23, 89, 134.023, 112.687
Mon Jan  9 19:28:16 EST 2017, 4535, 0.910, 9, 0.680, 338, 96, 9, 48, 44, 71.957, 68.977
Mon Jan  9 19:28:25 EST 2017, 3297, 0.290, 1, 0.300, 451, 85, 2, 30, 55, 8.293, 9.187
Mon Jan  9 19:28:28 EST 2017, 8247, 0.790, 5, 0.800, 301, 40, 12, 5, 10, 2.447, 2.297
Mon Jan  9 19:30:59 EST 2017, 5772, 0.040, 8, 0.050, 376, 62, 16, 42, 77, 145.600, 136.787
Mon Jan  9 19:31:03 EST 2017, 822, 0.540, 3, 0.550, 526, 17, 7, 17, 32, 4.123, 3.880
Mon Jan  9 19:31:15 EST 2017, 1132, 0.010, 2, 0.710, 516, 43, 14, 3, 41, 11.740, 9.797
Mon Jan  9 19:32:01 EST 2017, 6082, 0.510, 7, 0.210, 366, 88, 4, 28, 86, 43.897, 45.360
Mon Jan  9 19:32:05 EST 2017, 8557, 0.260, 9, 0.960, 441, 20, 9, 16, 18, 3.410, 3.233
Mon Jan  9 19:35:17 EST 2017, 3607, 0.760, 4, 0.460, 591, 65, 18, 41, 63, 188.150, 178.550
Mon Jan  9 19:36:32 EST 2017, 4844, 0.380, 6, 0.580, 404, 77, 11, 34, 52, 74.743, 70.443
Mon Jan  9 19:36:36 EST 2017, 9794, 0.880, 1, 0.080, 554, 32, 2, 9, 97, 3.790, 4.643
Mon Jan  9 19:37:16 EST 2017, 7319, 0.130, 3, 0.830, 479, 99, 6, 47, 30, 38.783, 37.473
Mon Jan  9 19:38:27 EST 2017, 2369, 0.630, 8, 0.330, 329, 54, 16, 22, 75, 70.320, 62.087
Mon Jan  9 19:39:25 EST 2017, 1750, 0.320, 5, 0.020, 348, 48, 15, 44, 47, 57.080, 53.907
Mon Jan  9 19:40:32 EST 2017, 6700, 0.820, 9, 0.520, 498, 93, 5, 19, 92, 67.300, 64.417
Mon Jan  9 19:40:46 EST 2017, 9175, 0.070, 7, 0.270, 573, 26, 10, 31, 24, 13.647, 13.073
Mon Jan  9 19:41:50 EST 2017, 4225, 0.570, 3, 0.770, 423, 71, 19, 6, 69, 61.987, 43.157
Mon Jan  9 19:42:22 EST 2017, 2988, 0.190, 8, 0.150, 535, 60, 12, 13, 35, 31.027, 27.573
Mon Jan  9 19:42:28 EST 2017, 7938, 0.690, 4, 0.650, 385, 15, 3, 38, 80, 5.847, 5.797
Mon Jan  9 19:42:30 EST 2017, 5463, 0.440, 2, 0.400, 310, 82, 8, 0, 13, 2.003, 1.737
Mon Jan  9 19:43:25 EST 2017, 513, 0.940, 6, 0.900, 460, 37, 17, 25, 58, 53.147, 48.717
Mon Jan  9 19:43:31 EST 2017, 667, 0.240, 4, 0.290, 380, 67, 8, 20, 11, 5.600, 5.417
Mon Jan  9 19:44:28 EST 2017, 5617, 0.740, 9, 0.790, 530, 22, 17, 45, 56, 56.707, 54.313
Mon Jan  9 19:45:02 EST 2017, 8092, 0.490, 7, 0.040, 455, 89, 13, 7, 34, 33.583, 27.603
Mon Jan  9 19:45:12 EST 2017, 3142, 0.990, 2, 0.540, 305, 44, 3, 32, 79, 9.443, 9.980
Mon Jan  9 19:45:21 EST 2017, 4380, 0.370, 8, 0.410, 493, 33, 5, 38, 23, 8.543, 8.363
Mon Jan  9 19:46:17 EST 2017, 9330, 0.870, 3, 0.910, 343, 78, 15, 13, 68, 55.000, 43.353
Mon Jan  9 19:46:20 EST 2017, 6855, 0.120, 1, 0.160, 418, 10, 10, 26, 45, 2.773, 2.633
Mon Jan  9 19:46:27 EST 2017, 1905, 0.620, 5, 0.660, 568, 55, 1, 1, 90, 5.373, 6.923
Mon Jan  9 19:46:53 EST 2017, 2524, 0.430, 3, 0.970, 549, 61, 9, 29, 28, 24.823, 23.360
Mon Jan  9 19:47:05 EST 2017, 7474, 0.930, 7, 0.470, 399, 16, 19, 4, 73, 11.973, 9.850
Mon Jan  9 19:48:42 EST 2017, 9949, 0.180, 9, 0.720, 324, 84, 14, 41, 51, 96.217, 89.367
Mon Jan  9 19:49:03 EST 2017, 4999, 0.680, 5, 0.220, 474, 39, 4, 16, 96, 19.100, 19.153
Mon Jan  9 19:49:07 EST 2017, 3761, 0.050, 6, 0.850, 362, 50, 7, 10, 17, 4.030, 3.723
Mon Jan  9 19:50:39 EST 2017, 8711, 0.550, 1, 0.350, 512, 95, 16, 35, 62, 89.017, 87.667
Mon Jan  9 19:50:58 EST 2017, 6236, 0.300, 4, 0.600, 587, 27, 11, 23, 39, 19.163, 17.730
Mon Jan  9 19:51:33 EST 2017, 1286, 0.800, 8, 0.100, 437, 72, 2, 48, 84, 32.033, 34.480
Mon Jan  9 19:55:07 EST 2017, 977, 0.270, 7, 0.130, 315, 98, 18, 37, 82, 209.727, 195.823
Mon Jan  9 19:55:19 EST 2017, 5927, 0.770, 2, 0.630, 465, 53, 8, 12, 37, 10.990, 10.680
Mon Jan  9 19:56:22 EST 2017, 8402, 0.020, 5, 0.380, 540, 75, 4, 49, 59, 56.090, 52.800
Mon Jan  9 19:56:29 EST 2017, 3452, 0.520, 9, 0.880, 390, 30, 13, 24, 14, 6.607, 6.217
Mon Jan  9 19:56:41 EST 2017, 4689, 0.150, 1, 0.010, 577, 19, 16, 5, 93, 11.410, 10.313
Mon Jan  9 19:57:11 EST 2017, 9639, 0.650, 6, 0.510, 427, 64, 6, 30, 48, 30.340, 29.460
Mon Jan  9 19:57:16 EST 2017, 7164, 0.400, 8, 0.260, 352, 41, 1, 18, 70, 3.493, 4.040
Mon Jan  9 19:58:05 EST 2017, 2214, 0.900, 3, 0.760, 502, 86, 11, 43, 25, 48.473, 45.727
Mon Jan  9 20:01:27 EST 2017, 1596, 0.080, 9, 0.570, 484, 81, 19, 15, 99, 201.497, 169.470
Mon Jan  9 20:01:55 EST 2017, 6546, 0.580, 4, 0.070, 334, 36, 10, 40, 54, 27.633, 26.650
Mon Jan  9 20:02:05 EST 2017, 9021, 0.330, 2, 0.820, 409, 58, 5, 2, 76, 9.467, 8.760
Mon Jan  9 20:02:15 EST 2017, 4071, 0.830, 6, 0.320, 559, 13, 14, 27, 31, 10.650, 9.983
Mon Jan  9 20:03:26 EST 2017, 2833, 0.460, 3, 0.690, 446, 25, 17, 46, 87, 70.047, 66.147
Mon Jan  9 20:04:04 EST 2017, 7783, 0.960, 7, 0.190, 596, 70, 7, 21, 42, 37.777, 35.390
Mon Jan  9 20:04:25 EST 2017, 5308, 0.210, 5, 0.940, 521, 47, 3, 34, 65, 20.033, 19.860
Mon Jan  9 20:04:32 EST 2017, 358, 0.710, 1, 0.440, 371, 92, 12, 9, 20, 6.630, 6.760
Mon Jan  9 20:05:25 EST 2017, 281, 0.110, 5, 0.060, 533, 86, 5, 23, 71, 51.533, 52.797
Mon Jan  9 20:05:39 EST 2017, 5231, 0.610, 1, 0.560, 383, 41, 15, 48, 26, 13.780, 13.463
Mon Jan  9 20:06:14 EST 2017, 7706, 0.360, 3, 0.310, 308, 63, 10, 11, 94, 34.513, 31.190
Mon Jan  9 20:06:17 EST 2017, 2756, 0.860, 7, 0.810, 458, 18, 1, 36, 49, 1.897, 2.030
