# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, fibHeap_timing_secs
Mon Jan  9 16:53:24 EST 2017, 7201, 0.410, 4, 0.920, 547, 99, 5, 15, 39, 24.730, 23.167
Mon Jan  9 16:55:29 EST 2017, 2251, 0.910, 8, 0.420, 397, 54, 14, 40, 84, 124.583, 114.903
Mon Jan  9 16:55:35 EST 2017, 1632, 0.090, 3, 0.230, 415, 49, 16, 12, 11, 6.180, 5.503
Mon Jan  9 16:56:57 EST 2017, 6582, 0.590, 8, 0.730, 565, 94, 6, 37, 56, 80.727, 79.277
Mon Jan  9 16:56:58 EST 2017, 9057, 0.340, 6, 0.480, 490, 26, 1, 0, 34, 0.757, 0.930
Mon Jan  9 16:57:29 EST 2017, 4107, 0.840, 1, 0.980, 340, 71, 11, 25, 79, 30.807, 29.970
Mon Jan  9 16:58:28 EST 2017, 2869, 0.470, 9, 0.110, 453, 60, 18, 44, 23, 57.557, 54.893
Mon Jan  9 16:58:34 EST 2017, 7819, 0.970, 5, 0.610, 303, 15, 8, 19, 68, 6.453, 6.140
Mon Jan  9 16:58:51 EST 2017, 5344, 0.220, 2, 0.360, 378, 82, 4, 31, 45, 15.617, 16.270
Mon Jan  9 16:59:28 EST 2017, 394, 0.720, 7, 0.860, 528, 37, 13, 6, 90, 36.377, 30.490
Mon Jan  9 16:59:43 EST 2017, 317, 0.070, 2, 0.740, 366, 54, 9, 23, 40, 15.043, 14.410
Mon Jan  9 17:07:22 EST 2017, 5267, 0.570, 7, 0.240, 516, 99, 18, 48, 85, 456.420, 411.527
Mon Jan  9 17:07:30 EST 2017, 7742, 0.320, 9, 0.990, 591, 31, 14, 10, 18, 8.313, 7.257
Mon Jan  9 17:08:07 EST 2017, 2792, 0.820, 5, 0.490, 441, 76, 4, 35, 63, 35.550, 36.437
Mon Jan  9 17:09:10 EST 2017, 4030, 0.440, 6, 0.610, 554, 65, 7, 42, 51, 61.630, 60.743
Mon Jan  9 17:09:25 EST 2017, 8980, 0.940, 1, 0.110, 404, 20, 16, 17, 96, 14.127, 13.427
Mon Jan  9 17:09:55 EST 2017, 6505, 0.190, 4, 0.860, 329, 87, 11, 29, 29, 30.327, 28.143
Mon Jan  9 17:10:02 EST 2017, 1555, 0.690, 8, 0.360, 479, 42, 2, 4, 74, 5.483, 6.430
Mon Jan  9 17:10:23 EST 2017, 2173, 0.260, 4, 0.050, 497, 37, 8, 26, 46, 20.913, 20.040
Mon Jan  9 17:11:38 EST 2017, 7123, 0.760, 9, 0.550, 347, 82, 17, 1, 91, 72.847, 43.617
Mon Jan  9 17:11:45 EST 2017, 9598, 0.010, 6, 0.300, 422, 14, 12, 38, 23, 7.163, 6.843
Mon Jan  9 17:11:58 EST 2017, 4648, 0.510, 2, 0.800, 572, 59, 3, 13, 68, 12.200, 13.467
Mon Jan  9 17:12:07 EST 2017, 3411, 0.130, 7, 0.180, 385, 71, 5, 7, 35, 8.700, 8.493
Mon Jan  9 17:13:02 EST 2017, 8361, 0.630, 3, 0.680, 535, 26, 15, 32, 80, 53.393, 50.130
Mon Jan  9 17:13:08 EST 2017, 5886, 0.380, 1, 0.430, 460, 93, 10, 20, 12, 6.547, 6.300
Mon Jan  9 17:13:13 EST 2017, 936, 0.880, 5, 0.930, 310, 48, 1, 45, 57, 4.787, 5.127
Mon Jan  9 17:14:05 EST 2017, 1245, 0.410, 9, 0.830, 432, 23, 19, 34, 65, 51.317, 47.373
Mon Jan  9 17:14:19 EST 2017, 6195, 0.910, 4, 0.330, 582, 68, 10, 9, 20, 13.443, 11.880
Mon Jan  9 17:14:56 EST 2017, 8670, 0.160, 2, 0.580, 507, 45, 5, 46, 88, 36.620, 36.970
Mon Jan  9 17:15:58 EST 2017, 3720, 0.660, 7, 0.080, 357, 90, 14, 21, 43, 61.553, 54.627
Mon Jan  9 17:17:08 EST 2017, 4958, 0.040, 3, 0.960, 469, 79, 17, 3, 77, 65.573, 41.937
Mon Jan  9 17:17:18 EST 2017, 9908, 0.540, 8, 0.460, 319, 34, 7, 28, 32, 8.877, 9.150
Mon Jan  9 17:17:32 EST 2017, 7433, 0.290, 5, 0.710, 394, 56, 2, 15, 99, 12.103, 13.240
Mon Jan  9 17:17:40 EST 2017, 2483, 0.790, 1, 0.210, 544, 11, 12, 40, 54, 7.430, 7.247
Mon Jan  9 17:18:13 EST 2017, 1864, 0.230, 7, 0.390, 563, 17, 18, 18, 71, 31.757, 29.057
Mon Jan  9 17:18:34 EST 2017, 6814, 0.730, 3, 0.890, 413, 62, 8, 43, 26, 21.363, 20.533
Mon Jan  9 17:18:44 EST 2017, 9289, 0.480, 5, 0.140, 338, 40, 4, 6, 94, 9.173, 9.310
Mon Jan  9 17:20:32 EST 2017, 4339, 0.980, 9, 0.640, 488, 85, 13, 31, 49, 106.040, 98.500
Mon Jan  9 17:22:13 EST 2017, 3101, 0.350, 2, 0.270, 301, 96, 15, 49, 60, 98.970, 93.707
Mon Jan  9 17:22:20 EST 2017, 8051, 0.850, 6, 0.770, 451, 51, 6, 24, 15, 6.430, 6.177
Mon Jan  9 17:22:40 EST 2017, 5576, 0.100, 8, 0.020, 526, 73, 1, 37, 82, 16.877, 19.657
Mon Jan  9 17:22:48 EST 2017, 626, 0.600, 4, 0.520, 376, 28, 11, 12, 37, 8.033, 7.183
Mon Jan  9 17:23:53 EST 2017, 472, 0.340, 6, 0.160, 465, 86, 4, 42, 78, 62.463, 64.407
Mon Jan  9 17:24:04 EST 2017, 5422, 0.840, 2, 0.660, 315, 41, 14, 17, 33, 10.017, 9.373
Mon Jan  9 17:25:39 EST 2017, 7897, 0.090, 4, 0.410, 390, 64, 19, 30, 56, 93.457, 85.157
Mon Jan  9 17:25:41 EST 2017, 2947, 0.590, 9, 0.910, 540, 19, 9, 5, 11, 1.353, 1.250
Mon Jan  9 17:25:45 EST 2017, 4184, 0.210, 1, 0.040, 427, 30, 2, 24, 89, 3.743, 4.187
Mon Jan  9 17:27:48 EST 2017, 9134, 0.710, 5, 0.540, 577, 75, 12, 49, 44, 121.977, 116.323
Mon Jan  9 17:28:52 EST 2017, 6659, 0.460, 8, 0.290, 502, 52, 16, 11, 67, 64.063, 52.653
Mon Jan  9 17:29:11 EST 2017, 1709, 0.960, 3, 0.790, 352, 97, 7, 36, 22, 19.067, 18.237
Mon Jan  9 17:29:32 EST 2017, 2328, 0.020, 9, 0.600, 333, 92, 3, 8, 95, 19.240, 20.580
Mon Jan  9 17:30:31 EST 2017, 7278, 0.520, 5, 0.100, 483, 47, 13, 33, 50, 58.303, 54.280
Mon Jan  9 17:32:44 EST 2017, 9753, 0.270, 3, 0.850, 558, 69, 18, 21, 72, 131.977, 109.630
Mon Jan  9 17:32:56 EST 2017, 4803, 0.770, 7, 0.350, 408, 24, 8, 46, 27, 10.970, 10.680
Mon Jan  9 17:32:58 EST 2017, 3565, 0.400, 4, 0.720, 596, 13, 1, 27, 84, 2.440, 2.593
Mon Jan  9 17:33:12 EST 2017, 8515, 0.900, 8, 0.220, 446, 58, 10, 2, 39, 13.463, 11.137
Mon Jan  9 17:34:05 EST 2017, 6040, 0.150, 6, 0.970, 371, 35, 15, 39, 61, 52.687, 49.167
Mon Jan  9 17:34:10 EST 2017, 1090, 0.650, 1, 0.470, 521, 80, 6, 14, 16, 4.157, 4.220
Mon Jan  9 17:34:15 EST 2017, 781, 0.180, 4, 0.250, 530, 55, 15, 0, 13, 5.080, 3.657
Mon Jan  9 17:34:19 EST 2017, 5731, 0.680, 9, 0.750, 380, 10, 5, 25, 58, 3.767, 3.550
Mon Jan  9 17:34:39 EST 2017, 8206, 0.430, 7, 0.000, 305, 78, 10, 13, 36, 19.973, 18.333
Mon Jan  9 17:35:50 EST 2017, 3256, 0.930, 2, 0.500, 455, 33, 19, 38, 81, 70.033, 65.517
Mon Jan  9 17:36:08 EST 2017, 4494, 0.300, 8, 0.380, 343, 44, 12, 31, 25, 17.677, 16.720
Mon Jan  9 17:36:24 EST 2017, 9444, 0.800, 3, 0.880, 493, 89, 3, 6, 70, 15.270, 15.443
Mon Jan  9 17:36:32 EST 2017, 6969, 0.050, 1, 0.130, 568, 21, 7, 44, 47, 8.423, 8.550
Mon Jan  9 17:38:45 EST 2017, 2019, 0.550, 6, 0.630, 418, 66, 17, 19, 92, 131.367, 109.723
Mon Jan  9 17:39:25 EST 2017, 1400, 0.490, 2, 0.940, 399, 72, 13, 47, 30, 39.603, 37.553
Mon Jan  9 17:39:39 EST 2017, 6350, 0.990, 6, 0.440, 549, 27, 4, 22, 75, 14.147, 13.767
Mon Jan  9 17:41:14 EST 2017, 8825, 0.240, 8, 0.690, 474, 94, 9, 35, 53, 93.027, 88.397
Mon Jan  9 17:42:13 EST 2017, 3875, 0.740, 4, 0.190, 324, 49, 18, 10, 98, 57.287, 44.383
Mon Jan  9 17:42:22 EST 2017, 2637, 0.120, 5, 0.820, 511, 38, 11, 16, 19, 9.043, 8.410
Mon Jan  9 17:42:28 EST 2017, 7587, 0.620, 1, 0.320, 361, 83, 1, 41, 64, 4.817, 5.490
Mon Jan  9 17:42:30 EST 2017, 5112, 0.370, 3, 0.570, 436, 16, 6, 3, 42, 2.037, 1.807
Mon Jan  9 17:45:35 EST 2017, 162, 0.870, 7, 0.070, 586, 61, 16, 28, 87, 182.597, 166.220
Mon Jan  9 17:46:13 EST 2017, 143, 0.370, 2, 0.780, 502, 27, 12, 44, 71, 38.077, 37.273
Mon Jan  9 17:46:18 EST 2017, 5093, 0.870, 6, 0.280, 352, 72, 2, 19, 26, 4.217, 4.427
Mon Jan  9 17:47:14 EST 2017, 7568, 0.120, 9, 0.530, 427, 49, 7, 31, 93, 56.103, 53.390
Mon Jan  9 17:48:34 EST 2017, 2618, 0.620, 4, 0.030, 577, 94, 17, 6, 48, 77.373, 57.413
Mon Jan  9 17:49:38 EST 2017, 3856, 0.240, 5, 0.910, 389, 83, 14, 13, 60, 63.107, 50.670
Mon Jan  9 17:49:41 EST 2017, 8806, 0.740, 1, 0.410, 539, 38, 5, 38, 15, 2.980, 3.047
Mon Jan  9 17:50:05 EST 2017, 6331, 0.490, 3, 0.660, 464, 61, 9, 0, 82, 23.773, 17.443
Mon Jan  9 17:50:19 EST 2017, 1381, 0.990, 8, 0.160, 314, 16, 19, 25, 37, 12.060, 10.717
Mon Jan  9 17:50:22 EST 2017, 1999, 0.060, 5, 0.470, 370, 10, 11, 3, 65, 3.147, 2.620
Mon Jan  9 17:50:25 EST 2017, 6949, 0.560, 9, 0.970, 520, 55, 1, 28, 20, 2.487, 2.557
Mon Jan  9 17:50:52 EST 2017, 9424, 0.310, 7, 0.220, 595, 32, 6, 16, 88, 26.703, 25.447
Mon Jan  9 17:52:37 EST 2017, 4474, 0.810, 3, 0.720, 445, 77, 15, 41, 43, 93.353, 82.140
Mon Jan  9 17:56:21 EST 2017, 3237, 0.430, 8, 0.350, 558, 89, 13, 34, 77, 222.223, 202.627
Mon Jan  9 17:56:25 EST 2017, 8187, 0.930, 4, 0.850, 408, 44, 3, 9, 32, 3.387, 3.343
Mon Jan  9 17:57:07 EST 2017, 5712, 0.180, 1, 0.100, 333, 66, 8, 47, 99, 40.950, 42.253
Mon Jan  9 17:57:37 EST 2017, 762, 0.680, 6, 0.600, 483, 21, 18, 22, 54, 29.230, 26.447
Mon Jan  9 17:57:45 EST 2017, 1071, 0.150, 9, 0.630, 567, 46, 3, 11, 46, 8.370, 8.413
Mon Jan  9 18:00:54 EST 2017, 6021, 0.650, 5, 0.130, 417, 91, 12, 36, 91, 186.667, 166.633
Mon Jan  9 18:01:03 EST 2017, 8496, 0.400, 2, 0.880, 342, 24, 17, 24, 23, 7.127, 6.073
Mon Jan  9 18:02:48 EST 2017, 3546, 0.900, 7, 0.380, 492, 69, 8, 49, 68, 103.307, 100.900
Mon Jan  9 18:02:58 EST 2017, 4784, 0.270, 3, 0.500, 305, 58, 5, 30, 34, 9.630, 9.483
Mon Jan  9 18:03:09 EST 2017, 9734, 0.770, 8, 0.000, 455, 13, 15, 5, 79, 10.673, 8.840
Mon Jan  9 18:03:55 EST 2017, 7259, 0.020, 6, 0.750, 530, 80, 19, 42, 12, 45.597, 43.033
Mon Jan  9 18:04:04 EST 2017, 2309, 0.520, 1, 0.250, 380, 35, 10, 17, 57, 8.873, 8.973
Mon Jan  9 18:04:12 EST 2017, 1690, 0.460, 6, 0.060, 436, 41, 2, 39, 40, 7.027, 7.480
Mon Jan  9 18:05:38 EST 2017, 6640, 0.960, 2, 0.560, 586, 86, 11, 14, 85, 85.340, 74.650
Mon Jan  9 18:05:46 EST 2017, 9115, 0.210, 4, 0.310, 511, 18, 16, 27, 17, 7.710, 7.127
Mon Jan  9 18:05:58 EST 2017, 4165, 0.710, 8, 0.810, 361, 63, 6, 2, 62, 11.597, 10.403
Mon Jan  9 18:06:10 EST 2017, 2927, 0.090, 1, 0.190, 473, 75, 4, 20, 51, 10.267, 11.787
Mon Jan  9 18:07:14 EST 2017, 7877, 0.590, 5, 0.690, 323, 30, 14, 45, 96, 63.927, 60.630
Mon Jan  9 18:07:54 EST 2017, 5402, 0.340, 7, 0.440, 398, 97, 18, 8, 29, 39.777, 31.380
Mon Jan  9 18:08:58 EST 2017, 452, 0.840, 3, 0.940, 548, 52, 9, 33, 74, 63.483, 59.540
Mon Jan  9 18:09:22 EST 2017, 607, 0.100, 7, 0.360, 328, 62, 16, 15, 30, 23.133, 21.130
Mon Jan  9 18:09:35 EST 2017, 5557, 0.600, 2, 0.860, 478, 17, 7, 40, 75, 13.353, 13.043
Mon Jan  9 18:09:45 EST 2017, 8032, 0.350, 5, 0.110, 553, 84, 2, 2, 53, 8.197, 9.610
Mon Jan  9 18:10:48 EST 2017, 3082, 0.850, 9, 0.610, 403, 39, 11, 27, 98, 60.707, 58.487
Mon Jan  9 18:11:12 EST 2017, 4320, 0.480, 1, 0.490, 591, 51, 19, 46, 19, 23.587, 22.633
Mon Jan  9 18:12:29 EST 2017, 9270, 0.980, 6, 0.990, 441, 96, 9, 21, 64, 75.433, 64.017
Mon Jan  9 18:12:37 EST 2017, 6795, 0.230, 8, 0.240, 366, 28, 4, 34, 41, 7.300, 7.103
Mon Jan  9 18:14:06 EST 2017, 1845, 0.730, 4, 0.740, 516, 73, 14, 9, 86, 85.433, 68.203
Mon Jan  9 18:14:33 EST 2017, 2463, 0.290, 9, 0.920, 459, 68, 15, 37, 13, 26.650, 25.277
Mon Jan  9 18:14:38 EST 2017, 7413, 0.790, 4, 0.420, 309, 23, 6, 12, 58, 5.037, 4.713
Mon Jan  9 18:14:44 EST 2017, 9888, 0.040, 2, 0.670, 384, 90, 1, 49, 36, 5.303, 5.837
Mon Jan  9 18:15:50 EST 2017, 4938, 0.540, 6, 0.170, 534, 45, 10, 24, 81, 65.343, 60.533
Mon Jan  9 18:15:58 EST 2017, 3701, 0.170, 3, 0.800, 422, 34, 17, 6, 24, 7.417, 5.970
Mon Jan  9 18:17:40 EST 2017, 8651, 0.670, 7, 0.300, 572, 79, 8, 31, 69, 101.727, 96.937
Mon Jan  9 18:17:42 EST 2017, 6176, 0.420, 5, 0.550, 497, 11, 3, 18, 47, 2.063, 2.103
Mon Jan  9 18:18:32 EST 2017, 1226, 0.920, 1, 0.050, 347, 56, 13, 43, 92, 49.983, 49.637
Mon Jan  9 18:19:50 EST 2017, 916, 0.380, 4, 0.210, 394, 82, 7, 29, 95, 76.883, 75.090
Mon Jan  9 18:20:16 EST 2017, 5866, 0.880, 9, 0.710, 544, 37, 17, 4, 50, 25.777, 19.503
Mon Jan  9 18:22:20 EST 2017, 8341, 0.130, 7, 0.460, 469, 59, 12, 42, 72, 119.897, 114.327
Mon Jan  9 18:22:21 EST 2017, 3391, 0.630, 2, 0.960, 319, 14, 3, 17, 27, 0.880, 0.890
Mon Jan  9 18:22:43 EST 2017, 4629, 0.010, 8, 0.080, 506, 25, 10, 10, 84, 21.450, 19.310
Mon Jan  9 18:23:47 EST 2017, 9579, 0.510, 3, 0.580, 356, 70, 19, 35, 39, 63.430, 58.953
Mon Jan  9 18:24:11 EST 2017, 7104, 0.260, 1, 0.330, 431, 48, 14, 23, 61, 24.323, 23.643
Mon Jan  9 18:24:34 EST 2017, 2154, 0.760, 5, 0.830, 581, 93, 5, 48, 16, 22.483, 21.800
Mon Jan  9 18:25:37 EST 2017, 1535, 0.200, 3, 0.520, 525, 98, 6, 20, 78, 61.520, 60.523
Mon Jan  9 18:26:31 EST 2017, 6485, 0.700, 7, 0.020, 375, 53, 16, 45, 33, 53.680, 51.730
Mon Jan  9 18:26:56 EST 2017, 8960, 0.450, 9, 0.770, 300, 76, 11, 7, 55, 24.850, 20.167
Mon Jan  9 18:26:57 EST 2017, 4010, 0.950, 5, 0.270, 450, 31, 1, 32, 10, 0.663, 0.867
Mon Jan  9 18:27:25 EST 2017, 2773, 0.320, 6, 0.640, 337, 20, 9, 38, 89, 24.107, 23.017
Mon Jan  9 18:28:04 EST 2017, 7723, 0.820, 2, 0.140, 487, 65, 18, 13, 44, 39.617, 35.287
Mon Jan  9 18:29:09 EST 2017, 5248, 0.070, 4, 0.890, 562, 42, 13, 26, 67, 64.173, 57.933
Mon Jan  9 18:29:14 EST 2017, 298, 0.570, 8, 0.390, 412, 87, 4, 1, 22, 3.900, 4.260
Mon Jan  9 18:31:13 EST 2017, 375, 0.220, 4, 0.030, 480, 94, 18, 15, 60, 118.823, 98.363
Mon Jan  9 18:31:24 EST 2017, 5325, 0.720, 8, 0.530, 330, 49, 9, 40, 15, 10.243, 9.867
Mon Jan  9 18:31:40 EST 2017, 7800, 0.470, 6, 0.280, 405, 71, 4, 3, 83, 16.130, 16.397
Mon Jan  9 18:31:52 EST 2017, 2850, 0.970, 1, 0.780, 555, 26, 14, 28, 38, 11.417, 10.977
Mon Jan  9 18:32:34 EST 2017, 4088, 0.350, 9, 0.150, 443, 15, 16, 47, 72, 41.537, 39.217
Mon Jan  9 18:32:54 EST 2017, 9038, 0.850, 5, 0.650, 593, 60, 7, 22, 27, 19.870, 18.560
Mon Jan  9 18:33:08 EST 2017, 6563, 0.100, 3, 0.400, 518, 37, 2, 34, 94, 13.650, 14.657
Mon Jan  9 18:33:40 EST 2017, 1613, 0.600, 7, 0.900, 368, 82, 11, 9, 49, 31.043, 26.923
Mon Jan  9 18:34:33 EST 2017, 2231, 0.410, 1, 0.710, 312, 88, 17, 31, 66, 51.447, 49.773
Mon Jan  9 18:34:38 EST 2017, 7181, 0.910, 5, 0.210, 462, 43, 8, 6, 21, 5.157, 4.560
Mon Jan  9 18:35:28 EST 2017, 9656, 0.160, 8, 0.960, 537, 65, 3, 43, 88, 48.683, 48.590
Mon Jan  9 18:35:38 EST 2017, 4706, 0.660, 3, 0.460, 387, 20, 13, 18, 43, 9.467, 8.490
Mon Jan  9 18:35:55 EST 2017, 3469, 0.030, 7, 0.590, 574, 32, 15, 0, 55, 16.890, 11.863
Mon Jan  9 18:35:59 EST 2017, 8419, 0.530, 2, 0.090, 424, 77, 5, 25, 10, 3.860, 3.867
Mon Jan  9 18:36:03 EST 2017, 5944, 0.280, 4, 0.840, 349, 54, 1, 12, 77, 3.930, 4.490
Mon Jan  9 18:37:15 EST 2017, 994, 0.780, 9, 0.340, 499, 99, 10, 37, 32, 70.790, 70.387
Mon Jan  9 18:38:11 EST 2017, 1303, 0.250, 5, 0.430, 546, 74, 10, 26, 41, 54.650, 51.377
Mon Jan  9 18:38:21 EST 2017, 6253, 0.750, 1, 0.930, 396, 29, 19, 1, 86, 9.667, 8.080
Mon Jan  9 18:38:50 EST 2017, 8728, 0.000, 3, 0.180, 321, 96, 14, 39, 18, 28.903, 27.917
Mon Jan  9 18:39:08 EST 2017, 3778, 0.500, 7, 0.680, 471, 51, 5, 14, 63, 18.310, 17.897
Mon Jan  9 18:39:15 EST 2017, 5016, 0.130, 2, 0.310, 359, 40, 7, 8, 52, 6.713, 6.240
Mon Jan  9 18:44:30 EST 2017, 9966, 0.630, 6, 0.810, 509, 85, 17, 33, 97, 306.907, 260.777
Mon Jan  9 18:44:43 EST 2017, 7491, 0.380, 9, 0.060, 584, 18, 12, 20, 29, 11.040, 9.617
Mon Jan  9 18:45:05 EST 2017, 2541, 0.880, 4, 0.560, 434, 63, 2, 45, 74, 20.570, 22.183
Mon Jan  9 18:45:31 EST 2017, 1922, 0.060, 8, 0.870, 377, 57, 8, 23, 46, 24.560, 23.617
Mon Jan  9 18:46:16 EST 2017, 6872, 0.560, 3, 0.370, 527, 12, 18, 48, 91, 45.230, 42.713
Mon Jan  9 18:46:27 EST 2017, 9347, 0.310, 1, 0.620, 452, 80, 13, 11, 24, 10.230, 9.790
Mon Jan  9 18:46:40 EST 2017, 4397, 0.810, 6, 0.120, 302, 35, 4, 36, 69, 12.973, 12.953
Mon Jan  9 18:47:02 EST 2017, 3159, 0.440, 5, 0.990, 490, 46, 6, 42, 35, 22.070, 21.140
Mon Jan  9 18:48:57 EST 2017, 8109, 0.940, 9, 0.490, 340, 91, 15, 17, 80, 113.713, 91.530
Mon Jan  9 18:49:02 EST 2017, 5634, 0.190, 7, 0.740, 415, 23, 11, 29, 13, 4.823, 4.563
Mon Jan  9 18:49:07 EST 2017, 684, 0.690, 2, 0.240, 565, 68, 1, 4, 58, 3.737, 4.800
Mon Jan  9 18:49:18 EST 2017, 530, 0.490, 8, 0.570, 354, 36, 14, 49, 11, 10.707, 10.243
Mon Jan  9 18:49:45 EST 2017, 5480, 0.990, 3, 0.070, 504, 81, 4, 24, 56, 26.357, 27.250
Mon Jan  9 18:49:50 EST 2017, 7955, 0.240, 1, 0.820, 579, 13, 9, 36, 34, 4.107, 4.100
Mon Jan  9 18:51:16 EST 2017, 3005, 0.740, 5, 0.320, 429, 58, 19, 11, 79, 85.393, 65.517
Mon Jan  9 18:51:41 EST 2017, 4242, 0.110, 4, 0.700, 541, 70, 12, 18, 22, 24.173, 21.520
Mon Jan  9 18:51:48 EST 2017, 9192, 0.610, 9, 0.200, 391, 25, 2, 43, 67, 7.257, 7.423
Mon Jan  9 18:52:05 EST 2017, 6717, 0.360, 6, 0.950, 316, 92, 7, 5, 45, 16.193, 12.387
Mon Jan  9 18:53:27 EST 2017, 1767, 0.860, 2, 0.450, 466, 47, 16, 30, 90, 81.833, 76.117
Mon Jan  9 18:53:40 EST 2017, 2386, 0.170, 6, 0.140, 523, 53, 13, 2, 28, 12.730, 10.020
Mon Jan  9 18:53:56 EST 2017, 7336, 0.670, 1, 0.640, 373, 98, 3, 27, 73, 13.957, 15.853
Mon Jan  9 18:54:09 EST 2017, 9811, 0.420, 4, 0.390, 448, 30, 8, 15, 51, 12.247, 11.530
Mon Jan  9 19:00:39 EST 2017, 4861, 0.920, 8, 0.890, 598, 75, 18, 40, 96, 383.720, 343.627
Mon Jan  9 19:00:51 EST 2017, 3623, 0.300, 2, 0.010, 410, 64, 10, 33, 17, 12.270, 11.523
Mon Jan  9 19:00:53 EST 2017, 8573, 0.800, 7, 0.510, 560, 19, 1, 8, 62, 1.357, 1.750
Mon Jan  9 19:01:48 EST 2017, 6098, 0.050, 9, 0.260, 485, 87, 6, 46, 39, 54.287, 52.540
Mon Jan  9 19:02:39 EST 2017, 1148, 0.550, 5, 0.760, 335, 42, 15, 21, 84, 50.150, 45.590
Mon Jan  9 19:02:43 EST 2017, 839, 0.020, 2, 0.980, 419, 16, 5, 7, 81, 3.207, 3.100
Mon Jan  9 19:03:57 EST 2017, 5789, 0.520, 6, 0.480, 569, 61, 15, 32, 36, 72.950, 68.127
Mon Jan  9 19:04:59 EST 2017, 8264, 0.270, 8, 0.730, 494, 39, 19, 19, 59, 61.423, 53.433
Mon Jan  9 19:05:21 EST 2017, 3314, 0.770, 4, 0.230, 344, 84, 10, 44, 14, 18.470, 18.733
Mon Jan  9 19:06:08 EST 2017, 4552, 0.390, 7, 0.850, 457, 95, 3, 26, 93, 45.580, 46.443
Mon Jan  9 19:06:17 EST 2017, 9502, 0.890, 3, 0.350, 307, 50, 12, 1, 48, 9.113, 7.480
Mon Jan  9 19:08:47 EST 2017, 7027, 0.140, 5, 0.600, 382, 72, 17, 38, 70, 149.360, 133.807
Mon Jan  9 19:08:53 EST 2017, 2077, 0.640, 9, 0.100, 532, 27, 7, 13, 25, 5.720, 5.237
Mon Jan  9 19:09:14 EST 2017, 1458, 0.330, 3, 0.290, 588, 22, 4, 41, 98, 20.720, 20.537
Mon Jan  9 19:10:07 EST 2017, 6408, 0.830, 8, 0.790, 438, 67, 13, 16, 53, 52.960, 47.343
Mon Jan  9 19:11:31 EST 2017, 8883, 0.080, 6, 0.040, 363, 44, 18, 29, 76, 83.197, 74.957
Mon Jan  9 19:11:40 EST 2017, 3933, 0.580, 1, 0.540, 513, 89, 9, 4, 31, 9.000, 8.997
Mon Jan  9 19:11:59 EST 2017, 2695, 0.200, 9, 0.420, 326, 78, 2, 22, 87, 16.037, 18.287
Mon Jan  9 19:12:33 EST 2017, 7645, 0.700, 4, 0.920, 476, 33, 11, 47, 42, 34.090, 32.550
Mon Jan  9 19:13:20 EST 2017, 5170, 0.450, 2, 0.170, 551, 56, 16, 10, 65, 46.467, 39.110
Mon Jan  9 19:13:23 EST 2017, 220, 0.950, 7, 0.670, 401, 11, 6, 35, 20, 2.237, 2.257
Mon Jan  9 19:13:48 EST 2017, 182, 0.040, 8, 0.220, 557, 41, 17, 30, 17, 24.090, 22.813
Mon Jan  9 19:14:16 EST 2017, 5132, 0.540, 4, 0.720, 407, 86, 8, 5, 62, 27.970, 22.877
Mon Jan  9 19:14:19 EST 2017, 7607, 0.290, 2, 0.470, 332, 19, 3, 43, 40, 2.607, 2.717
Mon Jan  9 19:15:49 EST 2017, 2657, 0.790, 6, 0.970, 482, 64, 12, 18, 85, 87.323, 73.517
Mon Jan  9 19:16:11 EST 2017, 3894, 0.410, 3, 0.090, 369, 75, 15, 12, 28, 20.703, 18.343
Mon Jan  9 19:16:37 EST 2017, 8844, 0.910, 7, 0.590, 519, 30, 5, 37, 73, 25.647, 25.250
Mon Jan  9 19:16:50 EST 2017, 6369, 0.160, 5, 0.340, 594, 97, 1, 24, 51, 11.247, 13.163
Mon Jan  9 19:17:43 EST 2017, 1419, 0.660, 1, 0.840, 444, 52, 10, 49, 96, 52.337, 51.743
Mon Jan  9 19:18:05 EST 2017, 2038, 0.350, 7, 0.530, 388, 47, 18, 21, 23, 21.600, 19.820
Mon Jan  9 19:19:57 EST 2017, 6988, 0.850, 2, 0.030, 538, 92, 9, 46, 68, 109.960, 107.240
Mon Jan  9 19:20:01 EST 2017, 9463, 0.100, 4, 0.780, 463, 24, 4, 9, 45, 3.607, 3.517
Mon Jan  9 19:22:03 EST 2017, 4513, 0.600, 9, 0.280, 313, 69, 14, 34, 90, 118.940, 110.967
Mon Jan  9 19:22:13 EST 2017, 3275, 0.220, 1, 0.650, 500, 58, 16, 40, 11, 9.783, 9.510
Mon Jan  9 19:22:18 EST 2017, 8225, 0.720, 6, 0.150, 350, 13, 7, 15, 56, 4.337, 4.000
Mon Jan  9 19:22:28 EST 2017, 5750, 0.470, 8, 0.900, 425, 81, 2, 27, 34, 9.170, 9.533
Mon Jan  9 19:22:49 EST 2017, 800, 0.970, 3, 0.400, 575, 36, 11, 2, 79, 19.317, 16.687
Mon Jan  9 19:22:55 EST 2017, 1110, 0.440, 2, 0.310, 472, 10, 8, 13, 87, 5.303, 4.933
Mon Jan  9 19:23:55 EST 2017, 6060, 0.940, 7, 0.810, 322, 55, 18, 38, 42, 58.873, 56.020
