# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, fibHeap_timing_secs
Mon Jan  9 17:32:04 EST 2017, 9265, 0.350, 9, 0.650, 404, 65, 6, 32, 31, 20.220, 19.543
Mon Jan  9 17:32:25 EST 2017, 4315, 0.850, 5, 0.150, 554, 20, 15, 7, 76, 20.777, 17.697
Mon Jan  9 17:32:41 EST 2017, 3077, 0.480, 6, 0.770, 441, 31, 13, 13, 42, 15.877, 14.027
Mon Jan  9 17:33:17 EST 2017, 8027, 0.980, 1, 0.270, 591, 76, 4, 38, 87, 32.497, 35.710
Mon Jan  9 17:33:22 EST 2017, 5552, 0.230, 3, 0.520, 516, 53, 8, 1, 20, 4.187, 3.370
Mon Jan  9 17:35:56 EST 2017, 602, 0.730, 8, 0.020, 366, 98, 18, 26, 65, 150.173, 136.573
Mon Jan  9 17:35:58 EST 2017, 448, 0.460, 2, 0.660, 587, 15, 7, 19, 15, 1.803, 1.723
Mon Jan  9 17:38:05 EST 2017, 5398, 0.960, 6, 0.160, 437, 60, 16, 44, 60, 126.300, 121.237
Mon Jan  9 17:38:15 EST 2017, 7873, 0.210, 9, 0.910, 362, 38, 12, 6, 38, 9.357, 8.147
Mon Jan  9 17:38:46 EST 2017, 2923, 0.710, 4, 0.410, 512, 83, 2, 31, 83, 28.247, 30.663
Mon Jan  9 17:39:18 EST 2017, 4160, 0.080, 5, 0.540, 324, 94, 9, 38, 27, 31.873, 30.773
Mon Jan  9 17:39:51 EST 2017, 9110, 0.580, 1, 0.040, 474, 49, 19, 13, 72, 32.140, 30.027
Mon Jan  9 17:41:06 EST 2017, 6635, 0.330, 3, 0.790, 549, 72, 14, 25, 49, 74.607, 67.293
Mon Jan  9 17:41:12 EST 2017, 1685, 0.830, 7, 0.290, 399, 27, 4, 0, 94, 5.057, 5.100
Mon Jan  9 17:41:16 EST 2017, 2304, 0.150, 5, 0.100, 418, 21, 6, 28, 21, 3.893, 3.707
Mon Jan  9 17:42:21 EST 2017, 7254, 0.650, 9, 0.600, 568, 66, 15, 3, 66, 62.407, 40.593
Mon Jan  9 17:43:07 EST 2017, 9729, 0.400, 7, 0.350, 493, 44, 10, 41, 44, 45.150, 44.333
Mon Jan  9 17:43:15 EST 2017, 4779, 0.900, 2, 0.850, 343, 89, 1, 16, 89, 6.447, 8.343
Mon Jan  9 17:43:21 EST 2017, 3541, 0.270, 8, 0.230, 455, 77, 8, 9, 10, 5.113, 4.620
Mon Jan  9 17:43:55 EST 2017, 8491, 0.770, 4, 0.730, 305, 32, 17, 34, 55, 33.503, 31.583
Mon Jan  9 17:44:07 EST 2017, 6016, 0.020, 1, 0.480, 380, 55, 13, 22, 32, 11.463, 11.303
Mon Jan  9 17:44:14 EST 2017, 1066, 0.520, 6, 0.980, 530, 10, 3, 47, 77, 6.273, 6.673
Mon Jan  9 17:46:13 EST 2017, 757, 0.050, 9, 0.760, 521, 35, 17, 36, 86, 118.053, 110.347
Mon Jan  9 17:46:31 EST 2017, 5707, 0.550, 5, 0.260, 371, 80, 7, 11, 41, 17.837, 16.707
Mon Jan  9 17:46:37 EST 2017, 8182, 0.300, 3, 0.510, 446, 13, 3, 49, 63, 4.980, 5.340
Mon Jan  9 17:47:01 EST 2017, 3232, 0.800, 7, 0.010, 596, 58, 12, 24, 18, 23.930, 22.287
Mon Jan  9 17:48:26 EST 2017, 4469, 0.430, 4, 0.880, 408, 69, 19, 5, 97, 81.880, 57.377
Mon Jan  9 17:48:53 EST 2017, 9419, 0.930, 8, 0.380, 558, 24, 10, 30, 52, 26.707, 25.087
Mon Jan  9 17:49:40 EST 2017, 6944, 0.180, 6, 0.630, 483, 91, 5, 17, 75, 47.293, 45.263
Mon Jan  9 17:50:03 EST 2017, 1994, 0.680, 2, 0.130, 333, 46, 15, 42, 30, 22.230, 21.210
Mon Jan  9 17:51:12 EST 2017, 1376, 0.370, 7, 0.440, 352, 52, 16, 14, 91, 68.600, 56.610
Mon Jan  9 17:51:56 EST 2017, 6326, 0.870, 2, 0.940, 502, 97, 6, 39, 46, 43.133, 41.837
Mon Jan  9 17:51:59 EST 2017, 8801, 0.120, 4, 0.190, 577, 30, 1, 2, 69, 1.997, 2.433
Mon Jan  9 17:52:30 EST 2017, 3851, 0.620, 9, 0.690, 427, 75, 11, 27, 24, 30.567, 28.603
Mon Jan  9 17:54:20 EST 2017, 2613, 0.240, 1, 0.320, 540, 63, 18, 45, 80, 107.847, 104.400
Mon Jan  9 17:54:26 EST 2017, 7563, 0.740, 6, 0.820, 390, 18, 9, 20, 35, 6.047, 5.610
Mon Jan  9 17:54:55 EST 2017, 5088, 0.490, 8, 0.070, 315, 86, 4, 33, 58, 27.373, 28.073
Mon Jan  9 17:54:59 EST 2017, 138, 0.990, 3, 0.570, 465, 41, 13, 8, 13, 4.090, 3.693
Mon Jan  9 17:57:25 EST 2017, 158, 0.490, 6, 0.280, 550, 97, 19, 17, 53, 142.393, 122.920
Mon Jan  9 17:58:26 EST 2017, 5108, 0.990, 2, 0.780, 400, 52, 9, 42, 98, 59.690, 59.803
Mon Jan  9 17:58:32 EST 2017, 7583, 0.240, 4, 0.030, 325, 75, 5, 5, 31, 5.747, 5.500
Mon Jan  9 17:59:31 EST 2017, 2633, 0.740, 9, 0.530, 475, 30, 14, 30, 76, 58.297, 54.197
Mon Jan  9 17:59:41 EST 2017, 3870, 0.120, 1, 0.400, 362, 18, 16, 49, 42, 10.083, 9.813
Mon Jan  9 18:00:46 EST 2017, 8820, 0.620, 5, 0.900, 512, 63, 7, 24, 87, 62.473, 57.913
Mon Jan  9 18:00:50 EST 2017, 6345, 0.370, 8, 0.150, 587, 41, 2, 36, 20, 4.410, 4.573
Mon Jan  9 18:01:45 EST 2017, 1395, 0.870, 3, 0.650, 437, 86, 12, 11, 65, 53.397, 46.257
Mon Jan  9 18:03:06 EST 2017, 2014, 0.180, 9, 0.970, 381, 80, 18, 33, 36, 79.317, 73.880
Mon Jan  9 18:03:28 EST 2017, 6964, 0.680, 5, 0.470, 531, 35, 8, 8, 81, 21.410, 19.570
Mon Jan  9 18:03:32 EST 2017, 9439, 0.430, 2, 0.720, 456, 58, 3, 45, 14, 3.990, 3.963
Mon Jan  9 18:03:41 EST 2017, 4489, 0.930, 7, 0.220, 306, 13, 13, 20, 59, 8.613, 8.007
Mon Jan  9 18:03:51 EST 2017, 3251, 0.310, 4, 0.840, 493, 24, 15, 2, 48, 9.107, 6.730
Mon Jan  9 18:04:42 EST 2017, 8201, 0.810, 8, 0.340, 343, 69, 6, 27, 93, 50.287, 48.417
Mon Jan  9 18:04:43 EST 2017, 5726, 0.060, 6, 0.590, 418, 47, 1, 14, 25, 1.413, 1.497
Mon Jan  9 18:06:07 EST 2017, 776, 0.560, 1, 0.090, 568, 92, 11, 39, 70, 79.520, 82.220
Mon Jan  9 18:07:26 EST 2017, 1086, 0.020, 5, 0.120, 484, 66, 10, 25, 73, 77.187, 71.367
Mon Jan  9 18:07:29 EST 2017, 6036, 0.520, 9, 0.620, 334, 21, 19, 0, 28, 3.550, 2.673
Mon Jan  9 18:11:32 EST 2017, 8511, 0.270, 7, 0.370, 409, 89, 15, 38, 95, 240.060, 229.717
Mon Jan  9 18:11:44 EST 2017, 3561, 0.770, 3, 0.870, 559, 44, 5, 13, 50, 11.873, 11.000
Mon Jan  9 18:11:57 EST 2017, 4798, 0.400, 8, 0.000, 447, 33, 8, 6, 62, 12.550, 10.977
Mon Jan  9 18:12:44 EST 2017, 9748, 0.900, 4, 0.500, 597, 78, 17, 31, 17, 45.963, 43.390
Mon Jan  9 18:12:54 EST 2017, 7273, 0.150, 2, 0.250, 522, 10, 12, 19, 84, 9.980, 9.017
Mon Jan  9 18:13:07 EST 2017, 2323, 0.650, 6, 0.750, 372, 55, 3, 44, 39, 12.393, 12.297
Mon Jan  9 18:13:27 EST 2017, 1704, 0.340, 2, 0.560, 315, 61, 9, 22, 56, 20.190, 19.530
Mon Jan  9 18:13:35 EST 2017, 6654, 0.840, 7, 0.060, 465, 16, 18, 47, 11, 7.807, 7.600
Mon Jan  9 18:15:32 EST 2017, 9129, 0.090, 9, 0.810, 540, 83, 14, 10, 79, 113.933, 85.747
Mon Jan  9 18:15:40 EST 2017, 4179, 0.590, 4, 0.310, 390, 38, 4, 35, 34, 7.910, 7.843
Mon Jan  9 18:16:35 EST 2017, 2942, 0.210, 6, 0.680, 578, 49, 6, 41, 67, 54.443, 53.033
Mon Jan  9 18:16:51 EST 2017, 7892, 0.710, 1, 0.180, 428, 94, 16, 16, 22, 15.440, 14.507
Mon Jan  9 18:17:19 EST 2017, 5417, 0.460, 3, 0.930, 353, 27, 11, 28, 90, 27.410, 25.667
Mon Jan  9 18:17:26 EST 2017, 467, 0.960, 8, 0.430, 503, 72, 2, 3, 45, 5.697, 6.793
Mon Jan  9 18:19:04 EST 2017, 622, 0.230, 3, 0.860, 414, 42, 14, 48, 91, 96.557, 91.807
Mon Jan  9 18:19:36 EST 2017, 5572, 0.730, 7, 0.360, 564, 87, 4, 23, 46, 30.277, 31.367
Mon Jan  9 18:20:02 EST 2017, 8047, 0.480, 9, 0.610, 489, 20, 9, 35, 69, 26.207, 24.603
Mon Jan  9 18:20:22 EST 2017, 3097, 0.980, 5, 0.110, 339, 65, 19, 10, 24, 19.530, 16.213
Mon Jan  9 18:21:46 EST 2017, 4334, 0.350, 6, 0.980, 451, 76, 11, 17, 80, 82.460, 69.047
Mon Jan  9 18:21:48 EST 2017, 9284, 0.850, 1, 0.480, 301, 31, 2, 42, 35, 2.050, 2.220
Mon Jan  9 18:22:12 EST 2017, 6809, 0.100, 4, 0.730, 376, 99, 7, 4, 57, 22.910, 19.810
Mon Jan  9 18:22:32 EST 2017, 1859, 0.600, 8, 0.230, 526, 54, 16, 29, 12, 19.783, 18.473
Mon Jan  9 18:23:13 EST 2017, 2478, 0.410, 4, 0.420, 583, 48, 13, 1, 86, 39.173, 27.130
Mon Jan  9 18:23:32 EST 2017, 7428, 0.910, 9, 0.920, 433, 93, 3, 26, 41, 18.587, 18.627
Mon Jan  9 18:23:44 EST 2017, 9903, 0.160, 7, 0.170, 358, 25, 8, 13, 63, 10.150, 9.583
Mon Jan  9 18:24:16 EST 2017, 4953, 0.660, 2, 0.670, 508, 70, 17, 38, 18, 32.280, 30.190
Mon Jan  9 18:25:34 EST 2017, 3715, 0.040, 8, 0.290, 320, 59, 10, 32, 97, 76.197, 72.353
Mon Jan  9 18:25:35 EST 2017, 8665, 0.540, 3, 0.790, 470, 14, 1, 7, 52, 0.767, 0.827
Mon Jan  9 18:26:24 EST 2017, 6190, 0.290, 1, 0.040, 545, 82, 6, 45, 74, 45.127, 48.297
Mon Jan  9 18:26:41 EST 2017, 1240, 0.790, 5, 0.540, 395, 37, 15, 20, 29, 16.807, 15.443
Mon Jan  9 18:26:43 EST 2017, 931, 0.260, 8, 0.700, 348, 11, 5, 9, 21, 1.017, 0.943
Mon Jan  9 18:28:23 EST 2017, 5881, 0.760, 4, 0.200, 498, 56, 14, 34, 66, 97.490, 92.083
Mon Jan  9 18:28:54 EST 2017, 8356, 0.010, 2, 0.950, 573, 34, 19, 21, 43, 30.313, 27.547
Mon Jan  9 18:31:32 EST 2017, 3406, 0.510, 6, 0.450, 423, 79, 10, 46, 88, 154.047, 150.120
Mon Jan  9 18:31:36 EST 2017, 4643, 0.130, 3, 0.580, 536, 90, 3, 28, 10, 4.343, 4.470
Mon Jan  9 18:31:53 EST 2017, 9593, 0.630, 7, 0.080, 386, 45, 12, 3, 55, 16.623, 13.220
Mon Jan  9 18:32:44 EST 2017, 7118, 0.380, 5, 0.830, 311, 68, 17, 40, 32, 50.480, 47.610
Mon Jan  9 18:32:51 EST 2017, 2168, 0.880, 1, 0.330, 461, 23, 7, 15, 77, 6.393, 6.470
Mon Jan  9 18:32:56 EST 2017, 1550, 0.070, 7, 0.010, 517, 28, 4, 43, 15, 4.487, 4.410
Mon Jan  9 18:33:36 EST 2017, 6500, 0.570, 2, 0.510, 367, 73, 13, 18, 60, 39.347, 36.277
Mon Jan  9 18:34:34 EST 2017, 8975, 0.320, 5, 0.260, 442, 51, 18, 31, 38, 56.637, 53.073
Mon Jan  9 18:35:47 EST 2017, 4025, 0.820, 9, 0.760, 592, 96, 8, 6, 83, 69.353, 60.027
Mon Jan  9 18:35:49 EST 2017, 2787, 0.450, 1, 0.140, 404, 85, 1, 24, 27, 1.807, 2.037
Mon Jan  9 18:37:25 EST 2017, 7737, 0.950, 6, 0.640, 554, 40, 11, 49, 72, 94.043, 91.457
Mon Jan  9 18:38:20 EST 2017, 5262, 0.200, 8, 0.390, 479, 62, 16, 12, 49, 52.443, 45.743
Mon Jan  9 18:38:31 EST 2017, 312, 0.700, 3, 0.890, 329, 17, 6, 37, 94, 11.220, 10.967
Mon Jan  9 18:38:55 EST 2017, 390, 0.090, 8, 0.520, 566, 23, 11, 45, 33, 23.823, 23.023
Mon Jan  9 18:39:12 EST 2017, 5340, 0.590, 4, 0.020, 416, 68, 2, 20, 78, 13.607, 15.817
Mon Jan  9 18:39:14 EST 2017, 7815, 0.340, 1, 0.770, 341, 46, 7, 33, 10, 1.970, 2.027
Mon Jan  9 18:40:36 EST 2017, 2865, 0.840, 6, 0.270, 491, 91, 16, 8, 55, 80.670, 60.960
Mon Jan  9 18:41:12 EST 2017, 4102, 0.470, 5, 0.650, 304, 80, 14, 14, 44, 34.453, 30.403
Mon Jan  9 18:41:40 EST 2017, 9052, 0.970, 9, 0.150, 454, 35, 4, 39, 89, 27.780, 27.777
Mon Jan  9 18:41:47 EST 2017, 6577, 0.220, 7, 0.900, 529, 57, 9, 1, 22, 6.260, 4.987
Mon Jan  9 18:41:59 EST 2017, 1627, 0.720, 2, 0.400, 379, 12, 18, 26, 67, 12.247, 11.490
Mon Jan  9 18:42:05 EST 2017, 2246, 0.280, 5, 0.210, 435, 18, 10, 4, 50, 5.473, 4.343
Mon Jan  9 18:42:13 EST 2017, 7196, 0.780, 1, 0.710, 585, 63, 1, 29, 95, 6.923, 7.997
Mon Jan  9 18:42:19 EST 2017, 9671, 0.030, 3, 0.460, 510, 40, 5, 17, 27, 5.907, 5.623
Mon Jan  9 18:45:07 EST 2017, 4721, 0.530, 7, 0.960, 360, 85, 15, 42, 72, 164.047, 150.883
Mon Jan  9 18:46:11 EST 2017, 3483, 0.160, 2, 0.080, 472, 97, 12, 36, 39, 62.887, 60.900
Mon Jan  9 18:46:22 EST 2017, 8433, 0.660, 6, 0.580, 322, 52, 3, 11, 84, 9.967, 10.393
Mon Jan  9 18:46:43 EST 2017, 5958, 0.410, 9, 0.330, 397, 74, 8, 48, 16, 20.723, 20.213
Mon Jan  9 18:47:29 EST 2017, 1008, 0.910, 4, 0.830, 547, 29, 17, 23, 61, 45.090, 41.323
Mon Jan  9 18:47:33 EST 2017, 1318, 0.380, 1, 0.930, 500, 54, 2, 9, 58, 3.433, 3.970
Mon Jan  9 18:47:55 EST 2017, 6268, 0.880, 5, 0.430, 350, 99, 12, 34, 13, 21.403, 20.033
Mon Jan  9 18:48:55 EST 2017, 8743, 0.130, 8, 0.680, 425, 32, 17, 22, 81, 58.940, 51.783
Mon Jan  9 18:49:44 EST 2017, 3793, 0.630, 3, 0.180, 575, 77, 7, 47, 36, 48.840, 48.120
Mon Jan  9 18:50:18 EST 2017, 5030, 0.000, 7, 0.800, 388, 66, 5, 28, 69, 33.130, 31.947
Mon Jan  9 18:50:22 EST 2017, 9980, 0.500, 2, 0.300, 538, 21, 14, 3, 24, 3.523, 2.680
Mon Jan  9 18:55:51 EST 2017, 7505, 0.250, 4, 0.550, 463, 88, 19, 40, 92, 316.523, 290.350
Mon Jan  9 18:56:07 EST 2017, 2555, 0.750, 9, 0.050, 313, 43, 10, 15, 47, 15.960, 14.363
Mon Jan  9 18:56:13 EST 2017, 1936, 0.190, 4, 0.360, 369, 37, 1, 37, 75, 5.053, 5.770
Mon Jan  9 18:56:44 EST 2017, 6886, 0.690, 8, 0.860, 519, 82, 11, 12, 30, 30.287, 25.983
Mon Jan  9 18:57:36 EST 2017, 9361, 0.440, 6, 0.110, 594, 15, 15, 25, 98, 45.930, 39.357
Mon Jan  9 18:57:43 EST 2017, 4411, 0.940, 2, 0.610, 444, 60, 6, 0, 53, 7.360, 6.913
Mon Jan  9 18:58:15 EST 2017, 3174, 0.310, 9, 0.490, 557, 71, 4, 19, 64, 31.317, 30.690
Mon Jan  9 18:58:27 EST 2017, 8124, 0.810, 5, 0.990, 407, 26, 13, 44, 19, 12.240, 11.510
Mon Jan  9 18:59:52 EST 2017, 5649, 0.060, 3, 0.240, 332, 94, 18, 6, 86, 79.547, 59.957
Mon Jan  9 19:00:23 EST 2017, 699, 0.560, 7, 0.740, 482, 49, 8, 31, 41, 29.823, 29.093
Mon Jan  9 19:01:24 EST 2017, 544, 0.360, 3, 0.070, 402, 56, 16, 13, 85, 60.053, 52.333
Mon Jan  9 19:01:32 EST 2017, 5494, 0.860, 8, 0.570, 552, 11, 7, 38, 40, 7.680, 7.423
Mon Jan  9 19:01:41 EST 2017, 7969, 0.110, 5, 0.320, 477, 78, 2, 1, 62, 7.340, 8.717
Mon Jan  9 19:01:45 EST 2017, 3019, 0.610, 1, 0.820, 327, 33, 12, 26, 17, 3.747, 3.613
Mon Jan  9 19:05:24 EST 2017, 4257, 0.240, 9, 0.190, 515, 44, 19, 44, 96, 218.483, 209.870
Mon Jan  9 19:06:04 EST 2017, 9207, 0.740, 4, 0.690, 365, 89, 9, 19, 51, 39.487, 36.453
Mon Jan  9 19:06:12 EST 2017, 6732, 0.490, 2, 0.440, 440, 22, 4, 32, 74, 7.963, 7.980
Mon Jan  9 19:06:39 EST 2017, 1782, 0.990, 6, 0.940, 590, 67, 14, 7, 29, 26.440, 21.323
Mon Jan  9 19:08:19 EST 2017, 2400, 0.050, 1, 0.630, 533, 73, 15, 35, 91, 99.313, 97.150
Mon Jan  9 19:08:25 EST 2017, 7350, 0.550, 6, 0.130, 383, 28, 6, 10, 46, 5.913, 5.467
Mon Jan  9 19:08:39 EST 2017, 9825, 0.300, 8, 0.880, 308, 95, 1, 47, 68, 12.247, 13.307
Mon Jan  9 19:08:53 EST 2017, 4875, 0.800, 4, 0.380, 458, 50, 10, 22, 23, 14.497, 13.393
Mon Jan  9 19:09:25 EST 2017, 3638, 0.420, 7, 0.500, 346, 39, 18, 4, 79, 31.180, 21.977
Mon Jan  9 19:10:00 EST 2017, 8588, 0.920, 3, 0.000, 496, 84, 8, 29, 34, 34.013, 34.310
Mon Jan  9 19:10:04 EST 2017, 6113, 0.170, 5, 0.750, 571, 16, 3, 16, 57, 3.747, 3.810
Mon Jan  9 19:10:24 EST 2017, 1163, 0.670, 9, 0.250, 421, 61, 13, 41, 12, 19.103, 18.167
Mon Jan  9 19:10:39 EST 2017, 854, 0.140, 6, 0.470, 336, 87, 7, 30, 20, 15.247, 14.830
Mon Jan  9 19:10:55 EST 2017, 5804, 0.640, 1, 0.970, 486, 42, 17, 5, 65, 15.340, 13.150
Mon Jan  9 19:12:10 EST 2017, 8279, 0.390, 3, 0.220, 561, 64, 12, 43, 43, 74.447, 71.853
Mon Jan  9 19:12:17 EST 2017, 3329, 0.890, 8, 0.720, 411, 19, 3, 18, 88, 6.107, 5.813
Mon Jan  9 19:12:25 EST 2017, 4566, 0.270, 2, 0.350, 599, 30, 10, 12, 31, 8.163, 7.397
Mon Jan  9 19:16:09 EST 2017, 9516, 0.770, 7, 0.850, 449, 75, 19, 37, 76, 219.643, 200.453
Mon Jan  9 19:17:03 EST 2017, 7041, 0.020, 9, 0.100, 374, 53, 15, 24, 54, 53.577, 49.777
Mon Jan  9 19:19:16 EST 2017, 2091, 0.520, 4, 0.600, 524, 98, 5, 49, 99, 130.730, 130.503
Mon Jan  9 19:19:37 EST 2017, 1472, 0.450, 7, 0.790, 468, 92, 6, 21, 26, 20.493, 18.983
Mon Jan  9 19:20:51 EST 2017, 6422, 0.950, 3, 0.290, 318, 47, 16, 46, 71, 72.367, 69.383
Mon Jan  9 19:21:04 EST 2017, 8897, 0.200, 1, 0.540, 393, 70, 11, 8, 48, 12.317, 11.677
Mon Jan  9 19:21:15 EST 2017, 3947, 0.700, 5, 0.040, 543, 25, 2, 33, 93, 10.630, 11.270
Mon Jan  9 19:21:19 EST 2017, 2710, 0.080, 4, 0.910, 430, 14, 9, 40, 15, 3.513, 3.350
Mon Jan  9 19:22:59 EST 2017, 7660, 0.580, 8, 0.410, 580, 59, 18, 15, 60, 98.513, 81.517
Mon Jan  9 19:23:30 EST 2017, 5185, 0.330, 6, 0.660, 505, 36, 13, 27, 37, 29.547, 27.893
Mon Jan  9 19:23:42 EST 2017, 235, 0.830, 2, 0.160, 355, 81, 4, 2, 82, 10.333, 12.633
Mon Jan  9 19:24:22 EST 2017, 196, 0.160, 4, 0.720, 490, 61, 10, 7, 80, 38.800, 33.613
Mon Jan  9 19:24:23 EST 2017, 5146, 0.660, 9, 0.220, 340, 16, 1, 32, 35, 0.957, 1.087
Mon Jan  9 19:24:54 EST 2017, 7621, 0.410, 7, 0.970, 415, 84, 5, 20, 57, 30.440, 27.767
Mon Jan  9 19:25:08 EST 2017, 2671, 0.910, 2, 0.470, 565, 39, 15, 45, 12, 13.127, 12.603
Mon Jan  9 19:26:22 EST 2017, 3909, 0.290, 8, 0.590, 377, 50, 12, 26, 91, 74.280, 67.857
Mon Jan  9 19:26:34 EST 2017, 8859, 0.790, 3, 0.090, 527, 95, 3, 1, 46, 8.877, 10.570
Mon Jan  9 19:26:47 EST 2017, 6384, 0.040, 1, 0.840, 452, 27, 8, 38, 68, 13.000, 12.617
Mon Jan  9 19:27:06 EST 2017, 1434, 0.540, 6, 0.340, 302, 72, 17, 13, 23, 18.690, 16.403
Mon Jan  9 19:28:52 EST 2017, 2052, 0.470, 3, 0.030, 359, 67, 11, 41, 97, 105.223, 99.263
Mon Jan  9 19:28:55 EST 2017, 7002, 0.970, 7, 0.530, 509, 22, 2, 16, 52, 3.393, 3.460
Mon Jan  9 19:30:30 EST 2017, 9477, 0.220, 9, 0.280, 584, 89, 6, 29, 74, 94.043, 90.373
Mon Jan  9 19:30:42 EST 2017, 4527, 0.720, 5, 0.780, 434, 44, 16, 4, 29, 11.557, 9.093
Mon Jan  9 19:31:51 EST 2017, 3290, 0.100, 6, 0.160, 546, 33, 14, 23, 85, 67.467, 61.837
Mon Jan  9 19:32:13 EST 2017, 8240, 0.600, 2, 0.660, 396, 78, 4, 48, 40, 18.550, 20.113
Mon Jan  9 19:32:17 EST 2017, 5765, 0.350, 4, 0.410, 321, 10, 9, 10, 63, 3.347, 3.040
Mon Jan  9 19:32:52 EST 2017, 815, 0.850, 8, 0.910, 471, 55, 18, 35, 18, 34.350, 32.663
Mon Jan  9 19:32:57 EST 2017, 1124, 0.320, 7, 0.810, 574, 81, 1, 49, 15, 4.390, 4.503
Mon Jan  9 19:33:19 EST 2017, 6074, 0.820, 2, 0.310, 424, 36, 11, 24, 60, 22.283, 20.760
Mon Jan  9 19:34:07 EST 2017, 8549, 0.070, 5, 0.560, 349, 58, 15, 37, 37, 47.390, 44.760
Mon Jan  9 19:34:14 EST 2017, 3599, 0.570, 9, 0.060, 499, 13, 6, 12, 82, 7.120, 6.480
Mon Jan  9 19:34:15 EST 2017, 4837, 0.190, 1, 0.940, 312, 24, 4, 18, 26, 1.113, 1.103
Mon Jan  9 19:36:40 EST 2017, 9787, 0.690, 6, 0.440, 462, 69, 13, 43, 71, 143.647, 142.090
Mon Jan  9 19:37:16 EST 2017, 7312, 0.440, 8, 0.690, 537, 47, 18, 5, 49, 35.363, 27.320
Mon Jan  9 19:38:57 EST 2017, 2362, 0.940, 4, 0.190, 387, 92, 8, 30, 94, 95.963, 93.027
Mon Jan  9 19:39:03 EST 2017, 1743, 0.000, 9, 0.380, 443, 98, 2, 2, 32, 4.670, 5.637
Mon Jan  9 19:40:37 EST 2017, 6693, 0.500, 4, 0.880, 593, 53, 12, 27, 77, 92.600, 84.820
Mon Jan  9 19:41:42 EST 2017, 9168, 0.250, 2, 0.130, 518, 75, 17, 15, 54, 62.117, 56.487
Mon Jan  9 19:42:18 EST 2017, 4218, 0.750, 6, 0.630, 368, 30, 7, 40, 99, 35.743, 34.513
Mon Jan  9 19:42:22 EST 2017, 2981, 0.380, 3, 0.250, 481, 19, 5, 34, 21, 3.230, 3.227
Mon Jan  9 19:43:02 EST 2017, 7931, 0.880, 7, 0.750, 331, 64, 14, 9, 66, 39.267, 31.830
Mon Jan  9 19:44:11 EST 2017, 5456, 0.130, 5, 0.000, 406, 41, 19, 46, 43, 67.980, 64.443
Mon Jan  9 19:45:05 EST 2017, 506, 0.630, 1, 0.500, 556, 86, 9, 21, 88, 51.580, 53.700
Mon Jan  9 19:45:25 EST 2017, 660, 0.430, 9, 0.170, 326, 29, 15, 27, 39, 19.377, 18.077
Mon Jan  9 19:45:52 EST 2017, 5610, 0.930, 5, 0.670, 476, 74, 6, 2, 84, 26.593, 21.703
Mon Jan  9 19:45:54 EST 2017, 8085, 0.180, 2, 0.420, 551, 51, 1, 39, 16, 1.610, 1.627
Mon Jan  9 19:46:53 EST 2017, 3135, 0.680, 7, 0.920, 401, 96, 10, 14, 61, 57.640, 49.907
Mon Jan  9 19:48:09 EST 2017, 4373, 0.050, 3, 0.050, 588, 85, 17, 8, 50, 75.297, 57.207
Mon Jan  9 19:49:06 EST 2017, 9323, 0.550, 8, 0.550, 438, 40, 8, 33, 95, 56.170, 54.320
Mon Jan  9 19:49:12 EST 2017, 6848, 0.300, 6, 0.300, 363, 62, 3, 20, 28, 5.783, 5.963
Mon Jan  9 19:49:30 EST 2017, 1898, 0.800, 1, 0.800, 513, 17, 13, 45, 73, 17.757, 17.200
Mon Jan  9 19:49:41 EST 2017, 2516, 0.240, 6, 0.610, 457, 12, 16, 23, 44, 11.473, 10.527
Mon Jan  9 19:50:23 EST 2017, 7466, 0.740, 2, 0.110, 307, 57, 7, 48, 89, 40.797, 40.627
Mon Jan  9 19:50:24 EST 2017, 9941, 0.490, 4, 0.860, 382, 34, 2, 11, 22, 1.220, 1.327
Mon Jan  9 19:53:01 EST 2017, 4991, 0.990, 8, 0.360, 532, 79, 12, 36, 67, 156.750, 146.917
Mon Jan  9 19:53:50 EST 2017, 3754, 0.360, 1, 0.740, 420, 91, 19, 42, 33, 48.807, 47.517
Mon Jan  9 19:54:38 EST 2017, 8704, 0.860, 5, 0.240, 570, 46, 9, 17, 78, 46.857, 44.560
Mon Jan  9 19:54:44 EST 2017, 6229, 0.110, 7, 0.990, 495, 68, 4, 30, 11, 5.680, 5.503
Mon Jan  9 19:54:52 EST 2017, 1279, 0.610, 3, 0.490, 345, 23, 14, 5, 56, 7.747, 6.527
Mon Jan  9 19:55:06 EST 2017, 970, 0.080, 2, 0.270, 410, 48, 6, 16, 64, 13.407, 13.940
Mon Jan  9 19:56:20 EST 2017, 5920, 0.580, 6, 0.770, 560, 93, 16, 41, 19, 73.607, 68.790
Mon Jan  9 19:56:40 EST 2017, 8395, 0.330, 9, 0.020, 485, 26, 11, 3, 87, 18.503, 14.130
Mon Jan  9 19:56:44 EST 2017, 3445, 0.830, 4, 0.520, 335, 71, 1, 28, 42, 4.037, 4.390
Mon Jan  9 19:58:36 EST 2017, 4682, 0.460, 5, 0.390, 523, 60, 9, 47, 75, 109.580, 107.117
Mon Jan  9 19:58:40 EST 2017, 9632, 0.960, 1, 0.890, 373, 15, 18, 22, 30, 3.867, 3.617
