# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, fibHeap_timing_secs
Mon Jan  9 16:56:28 EST 2017, 5891, 0.010, 8, 0.780, 323, 39, 7, 35, 35, 13.247, 12.770
Mon Jan  9 16:58:17 EST 2017, 941, 0.510, 4, 0.280, 473, 84, 16, 10, 80, 106.843, 84.860
Mon Jan  9 16:58:55 EST 2017, 1250, 0.040, 3, 0.440, 576, 65, 4, 24, 83, 36.310, 36.797
Mon Jan  9 16:59:18 EST 2017, 6200, 0.540, 7, 0.940, 426, 20, 13, 49, 38, 22.700, 21.617
Mon Jan  9 17:00:39 EST 2017, 8675, 0.290, 9, 0.190, 351, 87, 18, 11, 60, 78.683, 63.727
Mon Jan  9 17:00:50 EST 2017, 3725, 0.790, 5, 0.690, 501, 42, 9, 36, 15, 11.417, 11.033
Mon Jan  9 17:01:09 EST 2017, 4962, 0.410, 6, 0.310, 314, 54, 2, 42, 94, 17.047, 17.970
Mon Jan  9 17:01:55 EST 2017, 9912, 0.910, 2, 0.810, 464, 99, 11, 17, 49, 46.340, 41.490
Mon Jan  9 17:03:03 EST 2017, 7437, 0.160, 4, 0.060, 539, 31, 16, 30, 72, 67.370, 61.427
Mon Jan  9 17:03:11 EST 2017, 2487, 0.660, 8, 0.560, 389, 76, 6, 5, 27, 7.580, 6.843
Mon Jan  9 17:03:58 EST 2017, 1869, 0.350, 4, 0.750, 445, 70, 5, 27, 89, 45.990, 46.157
Mon Jan  9 17:04:11 EST 2017, 6819, 0.850, 9, 0.250, 595, 25, 15, 2, 44, 12.207, 9.557
Mon Jan  9 17:09:18 EST 2017, 9294, 0.100, 7, 0.500, 520, 93, 19, 39, 66, 299.157, 267.203
Mon Jan  9 17:09:24 EST 2017, 4344, 0.600, 2, 0.000, 370, 48, 10, 14, 21, 6.167, 5.720
Mon Jan  9 17:09:33 EST 2017, 3106, 0.230, 8, 0.880, 483, 37, 3, 8, 77, 8.470, 8.400
Mon Jan  9 17:10:08 EST 2017, 8056, 0.730, 3, 0.380, 333, 82, 12, 33, 32, 35.287, 32.973
Mon Jan  9 17:10:15 EST 2017, 5581, 0.480, 1, 0.630, 408, 14, 17, 21, 55, 6.540, 6.153
Mon Jan  9 17:10:28 EST 2017, 631, 0.980, 6, 0.130, 558, 59, 8, 46, 10, 13.193, 12.997
Mon Jan  9 17:10:48 EST 2017, 477, 0.210, 5, 0.550, 319, 44, 17, 3, 59, 18.137, 14.207
Mon Jan  9 17:11:05 EST 2017, 5427, 0.710, 9, 0.050, 469, 89, 8, 28, 14, 17.350, 16.350
Mon Jan  9 17:11:13 EST 2017, 7902, 0.460, 7, 0.800, 544, 21, 3, 15, 81, 7.563, 7.300
Mon Jan  9 17:12:01 EST 2017, 2952, 0.960, 3, 0.300, 394, 66, 13, 40, 36, 46.250, 44.223
Mon Jan  9 17:14:29 EST 2017, 4189, 0.340, 8, 0.670, 581, 55, 15, 34, 70, 143.660, 131.857
Mon Jan  9 17:14:30 EST 2017, 9139, 0.840, 4, 0.170, 431, 10, 5, 9, 25, 1.157, 1.130
Mon Jan  9 17:14:37 EST 2017, 6664, 0.090, 1, 0.920, 356, 77, 1, 46, 93, 6.583, 7.473
Mon Jan  9 17:15:01 EST 2017, 1714, 0.590, 6, 0.420, 506, 32, 10, 21, 48, 22.840, 21.073
Mon Jan  9 17:16:32 EST 2017, 2333, 0.400, 2, 0.240, 450, 38, 19, 49, 76, 89.810, 86.300
Mon Jan  9 17:16:55 EST 2017, 7283, 0.900, 7, 0.740, 300, 83, 9, 24, 31, 22.380, 21.150
Mon Jan  9 17:17:06 EST 2017, 9758, 0.150, 9, 0.490, 375, 16, 4, 37, 98, 10.817, 10.847
Mon Jan  9 17:17:55 EST 2017, 4808, 0.650, 4, 0.990, 525, 61, 14, 12, 53, 48.133, 38.487
Mon Jan  9 17:19:23 EST 2017, 3570, 0.020, 5, 0.110, 412, 72, 16, 18, 65, 84.987, 73.180
Mon Jan  9 17:19:28 EST 2017, 8520, 0.520, 1, 0.610, 562, 27, 7, 43, 20, 4.527, 4.437
Mon Jan  9 17:19:46 EST 2017, 6045, 0.270, 3, 0.360, 487, 94, 2, 6, 87, 14.597, 17.863
Mon Jan  9 17:20:16 EST 2017, 1095, 0.770, 8, 0.860, 337, 49, 11, 31, 42, 28.973, 27.390
Mon Jan  9 17:20:31 EST 2017, 786, 0.300, 6, 0.890, 403, 30, 8, 42, 34, 15.340, 14.937
Mon Jan  9 17:22:29 EST 2017, 5736, 0.800, 2, 0.390, 553, 75, 18, 17, 79, 114.993, 97.733
Mon Jan  9 17:22:41 EST 2017, 8211, 0.050, 4, 0.640, 478, 52, 13, 29, 11, 11.473, 10.857
Mon Jan  9 17:22:54 EST 2017, 3261, 0.550, 9, 0.140, 328, 97, 4, 4, 56, 11.973, 13.060
Mon Jan  9 17:23:12 EST 2017, 4498, 0.180, 1, 0.770, 515, 86, 6, 23, 45, 17.303, 17.987
Mon Jan  9 17:25:07 EST 2017, 9448, 0.680, 5, 0.270, 365, 41, 16, 48, 90, 114.420, 107.077
Mon Jan  9 17:25:20 EST 2017, 6973, 0.430, 7, 0.520, 440, 63, 11, 10, 22, 12.923, 11.793
Mon Jan  9 17:25:23 EST 2017, 2023, 0.930, 3, 0.020, 590, 18, 1, 35, 67, 2.777, 2.950
Mon Jan  9 17:25:29 EST 2017, 1405, 0.120, 9, 0.330, 534, 13, 10, 7, 51, 5.873, 5.097
Mon Jan  9 17:28:17 EST 2017, 6355, 0.620, 5, 0.830, 384, 58, 19, 32, 96, 165.000, 142.357
Mon Jan  9 17:28:25 EST 2017, 8830, 0.370, 2, 0.080, 309, 35, 14, 20, 28, 7.967, 7.597
Mon Jan  9 17:29:38 EST 2017, 3880, 0.870, 7, 0.580, 459, 80, 5, 45, 73, 72.550, 71.470
Mon Jan  9 17:30:04 EST 2017, 2642, 0.490, 3, 0.450, 347, 92, 7, 26, 39, 25.300, 24.720
Mon Jan  9 17:30:46 EST 2017, 7592, 0.990, 8, 0.950, 497, 47, 17, 1, 84, 40.890, 27.383
Mon Jan  9 17:31:22 EST 2017, 5117, 0.240, 6, 0.200, 572, 69, 12, 39, 17, 35.667, 34.443
Mon Jan  9 17:31:24 EST 2017, 167, 0.740, 1, 0.700, 422, 24, 2, 14, 62, 1.687, 1.860
Mon Jan  9 17:31:44 EST 2017, 148, 0.240, 9, 0.430, 357, 58, 5, 10, 89, 19.357, 19.870
Mon Jan  9 17:32:01 EST 2017, 5098, 0.740, 5, 0.930, 507, 13, 15, 35, 44, 16.633, 15.803
Mon Jan  9 17:33:26 EST 2017, 7573, 0.490, 3, 0.180, 582, 80, 10, 23, 66, 83.533, 77.667
Mon Jan  9 17:33:28 EST 2017, 2623, 0.990, 7, 0.680, 432, 35, 1, 48, 21, 2.093, 2.153
Mon Jan  9 17:34:23 EST 2017, 3860, 0.370, 4, 0.300, 544, 47, 8, 29, 77, 54.213, 51.360
Mon Jan  9 17:34:52 EST 2017, 8810, 0.870, 8, 0.800, 394, 92, 17, 4, 32, 28.220, 22.727
Mon Jan  9 17:35:16 EST 2017, 6335, 0.120, 6, 0.050, 319, 24, 12, 42, 55, 24.133, 23.223
Mon Jan  9 17:35:18 EST 2017, 1385, 0.620, 1, 0.550, 469, 69, 3, 17, 10, 1.270, 1.250
Mon Jan  9 17:36:42 EST 2017, 2004, 0.430, 7, 0.860, 488, 75, 6, 38, 83, 83.350, 80.873
Mon Jan  9 17:36:53 EST 2017, 6954, 0.930, 2, 0.360, 338, 30, 16, 13, 38, 9.973, 9.260
Mon Jan  9 17:38:22 EST 2017, 9429, 0.180, 4, 0.610, 413, 97, 11, 26, 61, 88.447, 79.050
Mon Jan  9 17:38:24 EST 2017, 4479, 0.680, 9, 0.110, 563, 52, 2, 1, 16, 1.237, 1.417
Mon Jan  9 17:38:41 EST 2017, 3242, 0.060, 1, 0.990, 375, 41, 9, 20, 94, 17.000, 16.333
Mon Jan  9 17:42:06 EST 2017, 8192, 0.560, 5, 0.490, 525, 86, 18, 45, 49, 201.857, 185.473
Mon Jan  9 17:42:20 EST 2017, 5717, 0.310, 8, 0.740, 450, 19, 14, 7, 72, 14.210, 12.003
Mon Jan  9 17:42:28 EST 2017, 767, 0.810, 3, 0.240, 300, 64, 4, 32, 27, 6.997, 7.033
Mon Jan  9 17:43:14 EST 2017, 1076, 0.280, 2, 0.020, 441, 83, 15, 46, 24, 45.680, 43.980
Mon Jan  9 17:43:42 EST 2017, 6026, 0.780, 6, 0.520, 591, 38, 6, 21, 69, 27.840, 26.690
Mon Jan  9 17:43:50 EST 2017, 8501, 0.030, 8, 0.270, 516, 61, 1, 34, 47, 7.277, 7.897
Mon Jan  9 17:44:00 EST 2017, 3551, 0.530, 4, 0.770, 366, 16, 11, 9, 92, 9.927, 8.533
Mon Jan  9 17:44:07 EST 2017, 4788, 0.150, 5, 0.140, 479, 27, 18, 15, 13, 6.560, 5.960
Mon Jan  9 17:44:30 EST 2017, 9738, 0.650, 1, 0.640, 329, 72, 8, 40, 58, 22.500, 22.473
Mon Jan  9 17:44:33 EST 2017, 7263, 0.400, 3, 0.390, 404, 49, 3, 2, 35, 2.733, 2.830
Mon Jan  9 17:48:00 EST 2017, 2313, 0.900, 7, 0.890, 554, 94, 13, 27, 80, 203.797, 173.797
Mon Jan  9 17:48:25 EST 2017, 1695, 0.090, 5, 0.710, 572, 89, 17, 6, 18, 24.030, 19.430
Mon Jan  9 17:48:58 EST 2017, 6645, 0.590, 9, 0.210, 422, 44, 7, 31, 63, 33.303, 32.080
Mon Jan  9 17:49:04 EST 2017, 9120, 0.340, 7, 0.960, 347, 66, 2, 18, 41, 5.847, 5.877
Mon Jan  9 17:49:40 EST 2017, 4170, 0.840, 2, 0.460, 497, 21, 12, 43, 86, 35.873, 34.247
Mon Jan  9 17:49:48 EST 2017, 2932, 0.460, 8, 0.580, 310, 10, 19, 37, 30, 7.577, 7.280
Mon Jan  9 17:50:21 EST 2017, 7882, 0.960, 3, 0.080, 460, 55, 9, 12, 75, 33.113, 30.093
Mon Jan  9 17:50:33 EST 2017, 5407, 0.210, 1, 0.830, 535, 33, 5, 49, 52, 11.037, 11.137
Mon Jan  9 17:52:53 EST 2017, 457, 0.710, 6, 0.330, 385, 78, 14, 24, 97, 139.720, 125.037
Mon Jan  9 17:52:56 EST 2017, 612, 0.480, 4, 0.970, 455, 26, 1, 30, 51, 2.423, 2.477
Mon Jan  9 17:53:35 EST 2017, 5562, 0.980, 9, 0.470, 305, 71, 10, 5, 96, 38.957, 30.833
Mon Jan  9 17:54:12 EST 2017, 8037, 0.230, 6, 0.720, 380, 48, 15, 42, 28, 36.053, 34.513
Mon Jan  9 17:54:55 EST 2017, 3087, 0.730, 2, 0.220, 530, 93, 6, 17, 73, 42.183, 43.203
Mon Jan  9 17:55:05 EST 2017, 4324, 0.100, 8, 0.850, 418, 82, 3, 11, 39, 9.353, 9.367
Mon Jan  9 17:56:29 EST 2017, 9274, 0.600, 3, 0.350, 568, 37, 13, 36, 84, 83.713, 77.753
Mon Jan  9 17:56:41 EST 2017, 6799, 0.350, 1, 0.600, 493, 59, 17, 24, 17, 11.370, 10.833
Mon Jan  9 17:56:53 EST 2017, 1849, 0.850, 5, 0.100, 343, 14, 8, 49, 62, 12.480, 12.157
Mon Jan  9 17:56:55 EST 2017, 2468, 0.170, 2, 0.290, 324, 20, 2, 20, 34, 0.940, 0.983
Mon Jan  9 17:59:28 EST 2017, 7418, 0.670, 7, 0.790, 474, 65, 12, 45, 79, 152.140, 142.667
Mon Jan  9 17:59:35 EST 2017, 9893, 0.420, 9, 0.040, 549, 42, 16, 8, 11, 6.710, 6.083
Mon Jan  9 18:00:30 EST 2017, 4943, 0.920, 5, 0.540, 399, 87, 7, 33, 56, 54.840, 52.573
Mon Jan  9 18:01:21 EST 2017, 3706, 0.290, 6, 0.410, 586, 99, 4, 39, 45, 50.233, 50.023
Mon Jan  9 18:01:52 EST 2017, 8656, 0.790, 1, 0.910, 436, 54, 14, 14, 90, 31.513, 28.660
Mon Jan  9 18:02:31 EST 2017, 6181, 0.040, 4, 0.160, 361, 76, 19, 27, 23, 37.933, 35.187
Mon Jan  9 18:02:43 EST 2017, 1231, 0.540, 8, 0.660, 511, 31, 9, 2, 68, 12.330, 9.963
Mon Jan  9 18:03:37 EST 2017, 921, 0.010, 7, 0.570, 539, 51, 11, 13, 76, 53.213, 48.300
Mon Jan  9 18:03:43 EST 2017, 5871, 0.510, 3, 0.070, 389, 96, 1, 38, 31, 5.020, 5.557
Mon Jan  9 18:03:48 EST 2017, 8346, 0.260, 5, 0.820, 314, 28, 6, 0, 99, 4.970, 4.900
Mon Jan  9 18:05:34 EST 2017, 3396, 0.760, 9, 0.320, 464, 73, 16, 25, 54, 105.300, 93.413
Mon Jan  9 18:06:38 EST 2017, 4634, 0.380, 2, 0.690, 352, 62, 13, 44, 65, 63.443, 61.033
Mon Jan  9 18:06:40 EST 2017, 9584, 0.880, 6, 0.190, 502, 17, 4, 19, 20, 2.077, 2.037
Mon Jan  9 18:09:21 EST 2017, 7109, 0.130, 8, 0.940, 577, 85, 9, 31, 87, 160.257, 142.827
Mon Jan  9 18:09:41 EST 2017, 2159, 0.630, 4, 0.440, 427, 40, 18, 6, 42, 19.070, 15.277
Mon Jan  9 18:10:24 EST 2017, 1540, 0.320, 9, 0.130, 408, 34, 12, 35, 59, 42.323, 40.433
Mon Jan  9 18:10:27 EST 2017, 6490, 0.820, 4, 0.630, 558, 79, 3, 10, 14, 3.613, 3.547
Mon Jan  9 18:10:40 EST 2017, 8965, 0.070, 2, 0.380, 483, 12, 7, 47, 82, 11.870, 11.607
Mon Jan  9 18:11:16 EST 2017, 4015, 0.570, 7, 0.880, 333, 57, 17, 22, 37, 35.163, 32.347
Mon Jan  9 18:12:03 EST 2017, 2778, 0.200, 3, 0.000, 521, 68, 14, 3, 70, 45.587, 34.997
Mon Jan  9 18:12:07 EST 2017, 7728, 0.700, 8, 0.500, 371, 23, 5, 28, 25, 3.857, 3.853
Mon Jan  9 18:13:53 EST 2017, 5253, 0.450, 6, 0.250, 446, 90, 10, 16, 93, 102.200, 91.007
Mon Jan  9 18:14:42 EST 2017, 303, 0.950, 1, 0.750, 596, 45, 19, 41, 48, 47.863, 47.250
Mon Jan  9 18:14:55 EST 2017, 380, 0.350, 5, 0.620, 307, 40, 3, 26, 88, 11.467, 12.200
Mon Jan  9 18:15:09 EST 2017, 5330, 0.850, 1, 0.120, 457, 85, 13, 1, 43, 13.147, 13.173
Mon Jan  9 18:15:57 EST 2017, 7805, 0.100, 3, 0.870, 532, 18, 18, 38, 65, 42.487, 37.440
Mon Jan  9 18:16:06 EST 2017, 2855, 0.600, 8, 0.370, 382, 63, 8, 13, 20, 8.793, 8.073
Mon Jan  9 18:16:17 EST 2017, 4092, 0.220, 2, 0.500, 570, 74, 1, 7, 99, 8.000, 10.570
Mon Jan  9 18:16:44 EST 2017, 9042, 0.720, 6, 0.000, 420, 29, 10, 32, 54, 26.047, 24.613
Mon Jan  9 18:18:46 EST 2017, 6567, 0.470, 9, 0.750, 345, 97, 15, 19, 77, 121.740, 102.827
Mon Jan  9 18:19:10 EST 2017, 1617, 0.970, 4, 0.250, 495, 52, 6, 44, 32, 23.187, 22.563
Mon Jan  9 18:19:45 EST 2017, 2236, 0.030, 8, 0.060, 476, 46, 5, 22, 94, 34.443, 34.120
Mon Jan  9 18:21:25 EST 2017, 7186, 0.530, 4, 0.560, 326, 91, 14, 47, 49, 99.693, 93.823
Mon Jan  9 18:21:37 EST 2017, 9661, 0.280, 1, 0.310, 401, 23, 19, 10, 71, 10.797, 9.873
Mon Jan  9 18:22:15 EST 2017, 4711, 0.780, 6, 0.810, 551, 68, 9, 35, 26, 37.193, 35.387
Mon Jan  9 18:22:37 EST 2017, 3474, 0.410, 5, 0.180, 439, 57, 2, 41, 82, 20.827, 22.327
Mon Jan  9 18:22:45 EST 2017, 8424, 0.910, 9, 0.680, 589, 12, 12, 16, 37, 7.453, 6.963
Mon Jan  9 18:25:22 EST 2017, 5949, 0.160, 7, 0.430, 514, 80, 16, 29, 60, 155.690, 136.543
Mon Jan  9 18:25:24 EST 2017, 999, 0.660, 3, 0.930, 364, 35, 7, 4, 15, 1.530, 1.367
Mon Jan  9 18:25:27 EST 2017, 1308, 0.130, 3, 0.780, 392, 15, 13, 18, 18, 2.867, 2.637
Mon Jan  9 18:26:11 EST 2017, 6258, 0.630, 8, 0.280, 542, 60, 4, 43, 63, 42.893, 43.277
Mon Jan  9 18:26:21 EST 2017, 8733, 0.380, 6, 0.530, 467, 38, 9, 5, 40, 9.527, 8.323
Mon Jan  9 18:27:30 EST 2017, 3783, 0.880, 1, 0.030, 317, 83, 18, 30, 85, 66.970, 66.053
Mon Jan  9 18:28:56 EST 2017, 5020, 0.250, 9, 0.900, 504, 94, 11, 49, 29, 84.073, 80.430
Mon Jan  9 18:29:07 EST 2017, 9970, 0.750, 4, 0.400, 354, 49, 2, 24, 74, 8.637, 9.657
Mon Jan  9 18:29:36 EST 2017, 7495, 0.000, 2, 0.650, 429, 71, 6, 36, 51, 28.037, 27.720
Mon Jan  9 18:30:27 EST 2017, 2545, 0.500, 7, 0.150, 579, 26, 16, 11, 96, 50.023, 43.977
Mon Jan  9 18:30:38 EST 2017, 1927, 0.440, 1, 0.460, 561, 32, 15, 33, 23, 10.370, 9.910
Mon Jan  9 18:31:00 EST 2017, 6877, 0.940, 5, 0.960, 411, 77, 5, 8, 68, 20.487, 18.203
Mon Jan  9 18:31:44 EST 2017, 9352, 0.190, 7, 0.210, 336, 54, 10, 46, 46, 44.360, 42.443
Mon Jan  9 18:35:33 EST 2017, 4402, 0.690, 3, 0.710, 486, 99, 19, 21, 91, 221.097, 185.910
Mon Jan  9 18:35:39 EST 2017, 3164, 0.060, 6, 0.340, 373, 88, 12, 2, 12, 5.487, 4.697
Mon Jan  9 18:35:49 EST 2017, 8114, 0.560, 2, 0.840, 523, 43, 3, 27, 57, 9.877, 10.200
Mon Jan  9 18:36:12 EST 2017, 5639, 0.310, 4, 0.090, 598, 66, 7, 15, 35, 22.003, 20.620
Mon Jan  9 18:37:11 EST 2017, 689, 0.810, 8, 0.590, 448, 21, 17, 40, 80, 58.937, 56.997
Mon Jan  9 18:37:26 EST 2017, 535, 0.110, 1, 0.200, 509, 95, 8, 8, 36, 11.880, 13.167
Mon Jan  9 18:39:08 EST 2017, 5485, 0.610, 6, 0.700, 359, 50, 17, 33, 81, 100.850, 92.183
Mon Jan  9 18:39:24 EST 2017, 7960, 0.360, 8, 0.450, 434, 73, 13, 20, 13, 15.377, 14.197
Mon Jan  9 18:39:37 EST 2017, 3010, 0.860, 3, 0.950, 584, 28, 3, 45, 58, 12.643, 12.400
Mon Jan  9 18:39:42 EST 2017, 4247, 0.490, 7, 0.070, 396, 16, 5, 26, 47, 5.170, 5.197
Mon Jan  9 18:40:33 EST 2017, 9197, 0.990, 2, 0.570, 546, 61, 15, 1, 92, 49.190, 33.277
Mon Jan  9 18:40:54 EST 2017, 6722, 0.240, 5, 0.320, 471, 39, 10, 39, 25, 20.097, 19.170
Mon Jan  9 18:41:02 EST 2017, 1772, 0.740, 9, 0.820, 321, 84, 1, 14, 70, 6.223, 7.833
Mon Jan  9 18:41:54 EST 2017, 2391, 0.300, 3, 0.510, 340, 78, 9, 42, 53, 50.333, 49.167
Mon Jan  9 18:43:14 EST 2017, 7341, 0.800, 7, 0.010, 490, 33, 18, 17, 98, 78.197, 68.153
Mon Jan  9 18:44:00 EST 2017, 9816, 0.050, 5, 0.760, 565, 56, 14, 29, 30, 46.063, 42.760
Mon Jan  9 18:44:02 EST 2017, 4866, 0.550, 1, 0.260, 415, 11, 4, 4, 75, 1.070, 1.170
Mon Jan  9 18:44:13 EST 2017, 3628, 0.170, 9, 0.640, 528, 22, 7, 23, 42, 11.053, 10.297
Mon Jan  9 18:47:16 EST 2017, 8578, 0.670, 4, 0.140, 378, 67, 16, 48, 87, 180.110, 164.980
Mon Jan  9 18:47:20 EST 2017, 6103, 0.420, 2, 0.890, 303, 45, 11, 11, 19, 3.973, 3.587
Mon Jan  9 18:47:48 EST 2017, 1153, 0.920, 6, 0.390, 453, 90, 2, 36, 64, 25.213, 26.843
Mon Jan  9 18:51:35 EST 2017, 844, 0.390, 8, 0.360, 593, 70, 18, 47, 56, 223.730, 215.113
Mon Jan  9 18:51:38 EST 2017, 5794, 0.890, 3, 0.860, 443, 25, 8, 22, 11, 2.467, 2.337
Mon Jan  9 18:52:02 EST 2017, 8269, 0.140, 1, 0.110, 368, 92, 4, 34, 78, 21.450, 23.503
Mon Jan  9 18:52:21 EST 2017, 3319, 0.640, 5, 0.610, 518, 47, 13, 9, 33, 19.177, 15.967
Mon Jan  9 18:52:50 EST 2017, 4556, 0.020, 4, 0.480, 331, 36, 16, 15, 67, 28.237, 25.617
Mon Jan  9 18:53:15 EST 2017, 9506, 0.520, 9, 0.980, 481, 81, 6, 40, 22, 24.800, 23.817
Mon Jan  9 18:53:16 EST 2017, 7031, 0.270, 7, 0.230, 556, 14, 1, 3, 89, 1.390, 1.603
Mon Jan  9 18:53:45 EST 2017, 2081, 0.770, 2, 0.730, 406, 59, 11, 28, 44, 28.563, 26.643
Mon Jan  9 18:54:37 EST 2017, 1463, 0.200, 6, 0.920, 425, 64, 19, 0, 73, 48.847, 26.837
Mon Jan  9 18:54:44 EST 2017, 6413, 0.700, 2, 0.420, 575, 19, 10, 25, 28, 6.667, 6.393
Mon Jan  9 18:55:33 EST 2017, 8888, 0.450, 4, 0.670, 500, 87, 5, 12, 95, 47.767, 42.973
Mon Jan  9 18:56:20 EST 2017, 3938, 0.950, 8, 0.170, 350, 42, 14, 37, 50, 46.317, 43.877
Mon Jan  9 18:57:44 EST 2017, 2700, 0.330, 3, 0.790, 462, 53, 17, 31, 61, 82.877, 75.057
Mon Jan  9 18:57:50 EST 2017, 7650, 0.830, 7, 0.290, 312, 98, 7, 6, 16, 5.890, 5.220
Mon Jan  9 18:58:02 EST 2017, 5175, 0.080, 9, 0.540, 387, 31, 2, 43, 84, 11.077, 11.560
Mon Jan  9 18:58:51 EST 2017, 225, 0.580, 5, 0.040, 537, 76, 12, 18, 39, 47.697, 45.957
Mon Jan  9 18:59:04 EST 2017, 187, 0.410, 2, 0.620, 384, 89, 5, 14, 41, 12.543, 12.673
Mon Jan  9 19:01:23 EST 2017, 5137, 0.910, 7, 0.120, 534, 44, 14, 39, 86, 134.917, 125.047
Mon Jan  9 19:01:36 EST 2017, 7612, 0.160, 9, 0.870, 459, 67, 19, 2, 19, 12.103, 9.990
Mon Jan  9 19:01:49 EST 2017, 2662, 0.660, 5, 0.370, 309, 22, 9, 27, 64, 13.087, 12.650
Mon Jan  9 19:01:52 EST 2017, 3899, 0.040, 6, 0.740, 496, 10, 2, 45, 52, 2.903, 2.927
Mon Jan  9 19:02:23 EST 2017, 8849, 0.540, 1, 0.240, 346, 55, 12, 20, 97, 29.643, 29.127
Mon Jan  9 19:02:45 EST 2017, 6374, 0.290, 3, 0.990, 421, 33, 16, 33, 30, 21.223, 20.017
Mon Jan  9 19:03:35 EST 2017, 1424, 0.790, 8, 0.490, 571, 78, 7, 8, 75, 46.140, 43.850
Mon Jan  9 19:04:04 EST 2017, 2043, 0.220, 4, 0.180, 552, 84, 3, 36, 47, 28.323, 28.600
Mon Jan  9 19:04:46 EST 2017, 6993, 0.720, 8, 0.680, 402, 39, 13, 11, 92, 41.147, 34.917
Mon Jan  9 19:05:32 EST 2017, 9468, 0.470, 6, 0.430, 327, 61, 18, 48, 24, 45.423, 43.660
Mon Jan  9 19:05:41 EST 2017, 4518, 0.970, 2, 0.930, 477, 16, 8, 23, 69, 8.837, 8.197
Mon Jan  9 19:05:42 EST 2017, 3280, 0.350, 7, 0.050, 365, 27, 1, 5, 36, 0.800, 0.930
Mon Jan  9 19:07:31 EST 2017, 8230, 0.850, 3, 0.550, 515, 72, 11, 30, 81, 106.343, 99.693
Mon Jan  9 19:07:37 EST 2017, 5755, 0.100, 1, 0.300, 590, 50, 15, 17, 13, 6.270, 5.850
Mon Jan  9 19:08:47 EST 2017, 805, 0.600, 5, 0.800, 440, 95, 6, 42, 58, 68.193, 67.290
Mon Jan  9 19:10:06 EST 2017, 1115, 0.070, 9, 0.960, 318, 75, 15, 28, 61, 77.703, 73.400
Mon Jan  9 19:10:07 EST 2017, 6065, 0.570, 4, 0.460, 468, 30, 5, 3, 16, 1.373, 1.337
Mon Jan  9 19:12:38 EST 2017, 8540, 0.320, 2, 0.710, 543, 98, 10, 41, 83, 147.320, 143.517
Mon Jan  9 19:13:17 EST 2017, 3590, 0.820, 6, 0.210, 393, 53, 19, 16, 38, 37.853, 33.543
Mon Jan  9 19:13:50 EST 2017, 4827, 0.440, 3, 0.840, 580, 41, 12, 9, 72, 32.057, 27.383
Mon Jan  9 19:14:04 EST 2017, 9777, 0.940, 8, 0.340, 430, 86, 3, 34, 27, 13.687, 13.513
Mon Jan  9 19:14:19 EST 2017, 7302, 0.190, 5, 0.590, 355, 19, 8, 22, 95, 15.210, 14.287
Mon Jan  9 19:15:22 EST 2017, 2352, 0.690, 1, 0.090, 505, 64, 17, 47, 50, 61.437, 60.987
Mon Jan  9 19:16:40 EST 2017, 1733, 0.260, 7, 0.270, 487, 58, 14, 19, 67, 75.253, 69.147
Mon Jan  9 19:16:42 EST 2017, 6683, 0.760, 3, 0.770, 337, 13, 4, 44, 22, 1.837, 1.793
Mon Jan  9 19:17:34 EST 2017, 9158, 0.010, 5, 0.020, 412, 81, 9, 6, 89, 49.057, 43.510
Mon Jan  9 19:18:38 EST 2017, 4208, 0.510, 9, 0.520, 562, 36, 18, 31, 44, 63.833, 57.493
Mon Jan  9 19:19:03 EST 2017, 2971, 0.130, 1, 0.400, 449, 47, 11, 37, 55, 24.317, 24.157
Mon Jan  9 19:19:06 EST 2017, 7921, 0.630, 6, 0.900, 599, 92, 2, 12, 10, 2.580, 2.550
Mon Jan  9 19:19:28 EST 2017, 5446, 0.380, 8, 0.150, 524, 25, 6, 25, 78, 21.723, 20.640
Mon Jan  9 19:19:43 EST 2017, 496, 0.880, 4, 0.650, 374, 70, 16, 0, 33, 14.080, 10.017
Mon Jan  9 19:20:58 EST 2017, 651, 0.180, 7, 0.040, 585, 34, 9, 44, 82, 75.247, 73.617
Mon Jan  9 19:21:46 EST 2017, 5601, 0.680, 2, 0.540, 435, 79, 19, 19, 37, 47.200, 41.717
Mon Jan  9 19:22:00 EST 2017, 8076, 0.430, 4, 0.290, 360, 12, 14, 32, 60, 13.807, 13.153
Mon Jan  9 19:22:04 EST 2017, 3126, 0.930, 9, 0.790, 510, 57, 4, 7, 15, 3.043, 2.897
Mon Jan  9 19:22:23 EST 2017, 4363, 0.300, 1, 0.160, 323, 68, 7, 13, 93, 16.123, 17.737
Mon Jan  9 19:23:00 EST 2017, 9313, 0.800, 6, 0.660, 473, 23, 16, 38, 48, 36.577, 34.310
Mon Jan  9 19:24:05 EST 2017, 6838, 0.050, 8, 0.410, 548, 91, 11, 1, 71, 63.933, 42.160
Mon Jan  9 19:24:09 EST 2017, 1888, 0.550, 3, 0.910, 398, 46, 2, 26, 26, 3.203, 3.410
Mon Jan  9 19:24:37 EST 2017, 2507, 0.490, 9, 0.730, 416, 51, 8, 4, 99, 27.840, 23.790
Mon Jan  9 19:27:50 EST 2017, 7457, 0.990, 5, 0.230, 566, 96, 17, 29, 54, 190.550, 166.440
