# Timestamp, procs, --portables, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, rollbacksMax_mean, rollbacksMax_sd, rollbacksMax_ci, rollbacksMax_ci, rollbacksMax_min, rollbacksMax_box_q1, rollbacksMax_median, rollbacksMax_box_q2, rollbacksMax_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, mpiMsgsMax_mean, mpiMsgsMax_sd, mpiMsgsMax_ci, mpiMsgsMax_ci, mpiMsgsMax_min, mpiMsgsMax_box_q1, mpiMsgsMax_median, mpiMsgsMax_box_q2, mpiMsgsMax_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, schedulesMax_mean, schedulesMax_sd, schedulesMax_ci, schedulesMax_ci, schedulesMax_min, schedulesMax_box_q1, schedulesMax_median, schedulesMax_box_q2, schedulesMax_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, commEvtsMax_mean, commEvtsMax_sd, commEvtsMax_ci, commEvtsMax_ci, commEvtsMax_min, commEvtsMax_box_q1, commEvtsMax_median, commEvtsMax_box_q2, commEvtsMax_max
Sat Aug 12 10:56:56 EDT 2017, 8, 1, 10.971, 0.284937, 10.7702, 11.1718, 10.49, 10.80, 10.99, 11.42, 11.44, 92566.8, 1874.03, 91246.4, 93887.2, 89824, 90292, 93686, 94720, 94744, 17702.4, 3537.27, 15210.2, 20194.6, 11392, 14931, 18707, 21923, 22474, 5272.3, 945.431, 4606.19, 5938.41, 3971, 4330, 5704, 6369, 6641, 18004.6, 342.532, 17763.3, 18245.9, 17452, 17729, 18160, 18388, 18501, 2627.6, 148.048, 2523.29, 2731.91, 2387, 2478, 2718, 2786, 2811, 5.04658e+06, 41114.4, 5.01761e+06, 5.07555e+06, 4977006, 5011282, 5.05874e+06, 5099934, 5106490, 664088, 14120.4, 654139, 674037, 644407, 647299, 672516, 679762, 682076, 5.05171e+06, 777.535, 5.05116e+06, 5.05226e+06, 5050473, 5050962, 5052164, 5052547, 5052719, 632823, 339.316, 632584, 633062, 632291, 632563, 632878, 633296, 633448
Sat Aug 12 10:59:09 EDT 2017, 8, 2, 25.398, 0.866993, 24.7872, 26.0088, 24.58, 24.62, 25.205, 26.47, 27.38, 163602, 3036.25, 161463, 165741, 157796, 162088, 164180, 165428, 170352, 31233, 7294.01, 26094, 36372, 20956, 26129, 30739, 38494, 47914, 9856.3, 1632.54, 8706.09, 11006.5, 6978, 9014, 10393, 10503, 13638, 36648.3, 944.193, 35983.1, 37313.5, 35272, 35916, 36653, 37542, 38805, 5414.9, 260.472, 5231.38, 5598.42, 4914, 5255, 5466.5, 5625, 5950, 9.66012e+06, 85604.3, 9.59981e+06, 9.72043e+06, 9539914, 9600103, 9.6575e+06, 9721731, 9868598, 1.27305e+06, 24614, 1.25571e+06, 1.29039e+06, 1226825, 1262647, 1.27712e+06, 1287323, 1328593, 10100456, 2153.45, 1.00989e+07, 1.0102e+07, 10095877, 10099232, 10101130, 10102890, 10103306, 1.2648e+06, 892.961, 1.26417e+06, 1.26543e+06, 1263368, 1264146, 1.26497e+06, 1265862, 1266426
Sat Aug 12 11:04:06 EDT 2017, 8, 5, 105.254, 3.19665, 103.002, 107.506, 102.06, 102.36, 105.995, 110.16, 110.17, 368228, 10306.9, 360966, 375490, 355708, 359572, 367378, 386168, 387568, 61217.3, 23671.8, 44539.2, 77895.4, 40034, 42164, 52527, 101899, 106176, 18557.2, 5229.16, 14873, 22241.4, 11723, 14708, 18796, 27565, 28069, 90558.5, 4229.24, 87578.8, 93538.2, 86910, 87015, 89031.5, 97964, 98478, 13046, 1072.02, 12290.7, 13801.3, 11600, 12176, 13064.5, 14915, 14944, 2.1282e+07, 273507, 2.10893e+07, 2.14747e+07, 21046909, 21061318, 2.11745e+07, 21766992, 21801732, 2762205, 78586.9, 2.70684e+06, 2.81757e+06, 2665047, 2696754, 2756111, 2900454, 2908212, 2.52536e+07, 3793.01, 2.52509e+07, 2.52563e+07, 25246494, 25250373, 2.52553e+07, 25257659, 25258607, 3.15967e+06, 836.693, 3.15908e+06, 3.16026e+06, 3158472, 3159016, 3.15991e+06, 3160813, 3161007
Sat Aug 12 11:17:30 EDT 2017, 8, 10, 367.725, 9.67214, 360.91, 374.54, 360.57, 361.17, 362.06, 383.13, 384.04, 702929, 28133.3, 683108, 722750, 687444, 690720, 696092, 701212, 786188, 113594, 54619.3, 75111.7, 152076, 88921, 89753, 94856.5, 113873, 275893, 27286.7, 14006.6, 17418.3, 37155.1, 16918, 21170, 23943, 28721, 68273, 180586, 11474.6, 172502, 188670, 175335, 175359, 176617, 180425, 214647, 24582.2, 3050.12, 22433.2, 26731.2, 22634, 23270, 23954.5, 24700, 33550, 3.52322e+07, 629581, 3.47886e+07, 3.56758e+07, 34955954, 34963786, 35012654, 35194408, 37107844, 4.50161e+06, 183412, 4.37239e+06, 4.63083e+06, 4399827, 4424522, 4459395, 4488841, 5045352, 5.0513e+07, 4581.34, 5.05098e+07, 5.05162e+07, 50504963, 50511355, 50514551, 50516250, 50520549, 6.32031e+06, 1812.04, 6.31903e+06, 6.32159e+06, 6316205, 6319506, 6321005, 6321489, 6322796
Sat Aug 12 11:46:03 EDT 2017, 8, 15, 801.74, 19.4199, 788.058, 815.422, 783.63, 785.43, 805.25, 826.89, 827.48, 1070770, 65761.8, 1.02444e+06, 1.1171e+06, 1028900, 1037336, 1040806, 1191400, 1212080, 226816, 107850, 150830, 302802, 156507, 170150, 179830, 428817, 454572, 50282, 31847.8, 27843.5, 72720.5, 27607, 33903, 37059.5, 108864, 118254, 285473, 24161.6, 268450, 302496, 269920, 272949, 274620, 330682, 336567, 39790.2, 6987.24, 34867.3, 44713.1, 34878, 36286, 36724, 52767, 54618, 45234341, 1.16637e+06, 4.44126e+07, 4.60561e+07, 44516128, 44632869, 44700820, 47427880, 47693082, 5.845e+06, 371549, 5.58322e+06, 6.10678e+06, 5606450, 5655881, 5676673, 6522635, 6646939, 7.57679e+07, 4846.18, 7.57645e+07, 7.57713e+07, 75759569, 75764013, 75770030, 75773019, 75773827, 9477676, 2410.2, 9.47598e+06, 9.47937e+06, 9472709, 9476289, 9478311, 9480513, 9481515
Sat Aug 12 19:49:43 EDT 2017, 16, 1, 5.548, 0.637351, 5.09895, 5.99705, 4.81, 5.12, 5.47, 6.29, 6.98, 61585.2, 7739.68, 56132.2, 67038.2, 56252, 56944, 58528, 74916, 78748, 69092.4, 32822.4, 45967.2, 92217.6, 44670, 47711, 59853, 122405, 143526, 9119.9, 1525.4, 8045.17, 10194.6, 7788, 8216, 8662.5, 11878, 12337, 39534.5, 4253.75, 36537.5, 42531.5, 36665, 36830, 38093, 46819, 48994, 3031.1, 246.983, 2857.09, 3205.11, 2695, 2799, 3057, 3344, 3543, 5.75768e+06, 701965, 5.26311e+06, 6.25225e+06, 5315714, 5332103, 5.49651e+06, 6962532, 7325638, 416497, 35750.8, 391309, 441685, 386806, 394296, 406208, 478238, 494556, 5.05236e+06, 1353.05, 5.05141e+06, 5.05331e+06, 5050016, 5051619, 5052840, 5053824, 5054245, 317243, 416.4, 316950, 317536, 316854, 316935, 317145, 317958, 318041
Sat Aug 12 19:51:51 EDT 2017, 16, 2, 10.695, 0.33986, 10.4555, 10.9345, 10.19, 10.22, 10.85, 10.91, 11.20, 102717, 3837.19, 100013, 105421, 99076, 100296, 102670, 104616, 113028, 126467, 5230.57, 122782, 130152, 120101, 123602, 125419, 133321, 138498, 16555.1, 1051.18, 15814.5, 17295.7, 14848, 15934, 16940, 17644, 18366, 81439.2, 680.974, 80959.4, 81919, 80752, 80935, 81429, 82385, 82877, 6282.4, 168.481, 6163.7, 6401.1, 6049, 6167, 6322.5, 6470, 6576, 1.06896e+07, 83215, 1.0631e+07, 1.07482e+07, 10620892, 10625280, 1.06603e+07, 10806789, 10864973, 777988, 16921.6, 766066, 789910, 754039, 765353, 784206, 792947, 812189, 1.01008e+07, 1666.33, 1.00996e+07, 1.0102e+07, 10098970, 10099455, 10100725, 10103459, 10103889, 633688, 475.839, 633353, 634023, 633006, 633194, 633884, 634060, 634589
Sat Aug 12 19:54:18 EDT 2017, 16, 5, 34.915, 1.08553, 34.1502, 35.6798, 33.35, 33.62, 35.555, 35.89, 36.48, 218119, 5436.13, 214289, 221949, 208032, 216300, 220028, 222548, 226856, 267774, 24512.2, 250504, 285044, 222119, 259174, 278014, 294221, 304009, 28985.3, 3533.27, 26495.9, 31474.7, 21881, 28068, 30413.5, 31452, 34475, 208034, 4323.04, 204988, 211080, 199769, 206566, 209892, 212516, 214305, 15156.7, 593.467, 14738.6, 15574.8, 13906, 14980, 15416.5, 15621, 16042, 2.33767e+07, 331746, 2.3143e+07, 2.36104e+07, 22760292, 23268779, 2.35034e+07, 23753785, 23867613, 1.61217e+06, 47400.1, 1.57877e+06, 1.64557e+06, 1513597, 1599988, 1629530, 1649888, 1684580, 2.52521e+07, 3793.29, 2.52494e+07, 2.52548e+07, 25247389, 25249576, 2.52517e+07, 25257851, 25259064, 1.58166e+06, 637.362, 1.58121e+06, 1.58211e+06, 1580347, 1581151, 1.58191e+06, 1582193, 1582641
Sat Aug 12 19:58:31 EDT 2017, 16, 10, 102.597, 2.44241, 100.876, 104.318, 99.10, 100.00, 104.39, 104.83, 104.83, 391406, 5448.97, 387567, 395245, 381156, 386424, 394430, 397572, 398052, 334695, 29437.3, 313955, 355435, 279037, 308093, 349225, 367982, 371248, 37757, 3054.91, 35604.6, 39909.4, 31794, 35278, 39338.5, 40666, 41940, 386108, 6260.55, 381697, 390519, 375178, 379561, 389898, 393149, 393632, 27616.6, 637.834, 27167.2, 28066, 26420, 27058, 27964.5, 28335, 28397, 3.69211e+07, 301466, 3.67087e+07, 3.71335e+07, 36445755, 36602136, 37089165, 37273305, 37299854, 2.4812e+06, 35635.6, 2.45609e+06, 2.50631e+06, 2412139, 2450735, 2.50066e+06, 2519791, 2526853, 5.05152e+07, 5487.13, 5.05113e+07, 5.05191e+07, 50502501, 50513429, 5.0517e+07, 50520826, 50521468, 3.16239e+06, 1628, 3.16124e+06, 3.16354e+06, 3160848, 3161487, 3.16218e+06, 3163091, 3166928
Sat Aug 12 20:05:49 EDT 2017, 16, 15, 207.143, 4.65488, 203.863, 210.423, 198.21, 206.27, 209.785, 210.78, 210.84, 552184, 27401.1, 532878, 571490, 529936, 535012, 542786, 604400, 607360, 345762, 104578, 272081, 419443, 254179, 269493, 338801, 500642, 582684, 39508.7, 13835.7, 29760.7, 49256.7, 28004, 30507, 35234, 64829, 68187, 547621, 24618.1, 530276, 564966, 526824, 530552, 544893, 584381, 603861, 37869, 3460.64, 35430.8, 40307.2, 34827, 35587, 36752, 44474, 44708, 4.54946e+07, 1.00415e+06, 4.47871e+07, 4.62021e+07, 44690362, 44832452, 45339814, 47038049, 47784825, 2988847, 151389, 2.88219e+06, 3.09551e+06, 2864121, 2893559, 2.9385e+06, 3273808, 3296399, 7.57725e+07, 4686.67, 7.57692e+07, 7.57758e+07, 75764047, 75769863, 7.57731e+07, 75778309, 75780558, 4.7426e+06, 2122.26, 4.7411e+06, 4.7441e+06, 4738854, 4740334, 4.74346e+06, 4744673, 4746081
Sat Aug 12 20:17:44 EDT 2017, 32, 1, 4.255, 0.698488, 3.76288, 4.74712, 3.68, 3.70, 4.13, 5.44, 5.47, 45836.8, 8026.82, 40181.5, 51492.1, 39264, 39676, 43432, 59372, 59740, 171021, 65556.4, 124833, 217209, 109301, 126453, 148356, 260591, 290187, 10850, 2308.06, 9223.84, 12476.2, 8706, 9172, 10695.5, 13771, 16164, 96584.6, 19201.2, 83056.3, 110113, 80996, 83137, 87749.5, 127850, 128113, 3873.6, 540.253, 3492.96, 4254.24, 3328, 3427, 3894.5, 4676, 4903, 7.21251e+06, 1.43426e+06, 6.20199e+06, 8.22303e+06, 6029019, 6227003, 6.56523e+06, 9536181, 9598202, 296134, 43870, 265225, 327043, 257814, 262247, 292742, 365787, 384710, 5.0528e+06, 1971.49, 5.05141e+06, 5.05419e+06, 5049615, 5050812, 5053634, 5054220, 5056406, 165503, 638.28, 165053, 165953, 164528, 165107, 165500, 166244, 166885
Sat Aug 12 20:19:51 EDT 2017, 32, 2, 6.499, 0.319326, 6.27402, 6.72398, 6.06, 6.36, 6.405, 6.71, 7.30, 72528.4, 3780.41, 69864.9, 75191.9, 67912, 70920, 72284, 74164, 82772, 343628, 22757.2, 327594, 359662, 313556, 321851, 344380, 356958, 397487, 18820.5, 969.083, 18137.7, 19503.3, 17284, 18096, 19140, 19608, 20752, 188006, 6860.79, 183172, 192840, 181468, 183000, 187242, 189376, 207100, 7332.3, 246.051, 7158.94, 7505.66, 6927, 7244, 7336, 7631, 7825, 1.31998e+07, 495992, 1.28503e+07, 1.35493e+07, 12724127, 12816625, 13144498, 13309820, 14574998, 537360, 18060.3, 524636, 550084, 504271, 528922, 541015, 556924, 572603, 1.00999e+07, 2679.17, 1.0098e+07, 1.01018e+07, 10095164, 10097647, 1.0101e+07, 10103299, 10103370, 331279, 1189.2, 330441, 332117, 329397, 330617, 331348, 332354, 333894
Sat Aug 12 20:21:53 EDT 2017, 32, 5, 16.876, 1.23802, 16.0037, 17.7483, 15.35, 15.97, 17.225, 18.47, 19.04, 158884, 10858.8, 151233, 166535, 147544, 149636, 161276, 171364, 179076, 872431, 91175.5, 808193, 936669, 774531, 795229, 880576, 993536, 1017974, 41086.2, 4400.02, 37986.1, 44186.3, 36116, 37368, 42185.5, 47003, 47172, 496832, 22828.2, 480748, 512916, 473376, 478060, 496606, 527396, 537944, 18624.7, 984.605, 17931, 19318.4, 17519, 17893, 18732.5, 19937, 20164, 3.03905e+07, 1.48309e+06, 2.93456e+07, 3.14354e+07, 28886212, 29162610, 3.04054e+07, 32390444, 33053108, 1.15811e+06, 73154.7, 1.10657e+06, 1.20965e+06, 1074302, 1094253, 1182135, 1256576, 1261737, 2.52547e+07, 2922.68, 2.52526e+07, 2.52568e+07, 25250738, 25251655, 25255671, 25257274, 25260535, 827754, 1505.1, 826694, 828814, 824664, 826851, 827976, 829688, 830190
