# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, fibHeap_timing_secs
Mon Jul  3 01:42:09 EDT 2017, 0.740, 149, 21, 2, 8, 457, 7, 49, 26, 15, 8.057, 2.240
Mon Jul  3 01:42:10 EDT 2017, 0.990, 139, 23, 8, 14, 382, 2, 19, 4, 25, 0.497, 0.537
Mon Jul  3 01:44:00 EDT 2017, 0.490, 159, 28, 4, 25, 532, 12, 39, 19, 45, 109.333, 7.113
Mon Jul  3 01:45:40 EDT 2017, 0.360, 134, 20, 7, 16, 570, 19, 44, 7, 20, 99.817, 6.090
Mon Jul  3 01:45:57 EDT 2017, 0.860, 154, 25, 3, 27, 420, 9, 24, 22, 40, 16.847, 2.770
Mon Jul  3 01:46:02 EDT 2017, 0.610, 124, 27, 9, 22, 495, 4, 34, 0, 30, 4.717, 1.763
Mon Jul  3 01:46:03 EDT 2017, 0.110, 144, 22, 5, 11, 345, 14, 14, 15, 10, 1.127, 0.683
Mon Jul  3 01:46:14 EDT 2017, 0.080, 123, 21, 4, 16, 429, 6, 22, 18, 44, 10.967, 2.243
Mon Jul  3 01:47:25 EDT 2017, 0.580, 143, 26, 8, 27, 579, 16, 42, 3, 24, 70.797, 5.420
Mon Jul  3 01:47:26 EDT 2017, 0.830, 133, 29, 2, 21, 354, 11, 12, 25, 14, 1.100, 0.693
Mon Jul  3 01:47:27 EDT 2017, 0.330, 153, 24, 6, 10, 504, 1, 32, 10, 34, 0.673, 0.820
Mon Jul  3 01:47:44 EDT 2017, 0.460, 138, 25, 5, 24, 466, 9, 47, 21, 19, 16.913, 2.757
Mon Jul  3 01:48:39 EDT 2017, 0.960, 158, 20, 9, 13, 316, 18, 27, 6, 39, 54.747, 3.577
Mon Jul  3 01:52:24 EDT 2017, 0.710, 128, 22, 3, 18, 541, 13, 37, 29, 49, 224.143, 9.360
Mon Jul  3 01:52:25 EDT 2017, 0.210, 148, 27, 7, 29, 391, 4, 17, 14, 29, 1.083, 0.830
Mon Jul  3 01:52:49 EDT 2017, 0.150, 131, 24, 9, 25, 410, 7, 35, 20, 42, 23.800, 3.273
Mon Jul  3 01:52:57 EDT 2017, 0.650, 151, 29, 5, 14, 560, 17, 15, 5, 22, 7.617, 1.710
Mon Jul  3 01:53:05 EDT 2017, 0.900, 121, 27, 7, 9, 335, 12, 45, 27, 12, 7.930, 1.530
Mon Jul  3 01:53:07 EDT 2017, 0.400, 141, 22, 3, 20, 485, 3, 25, 12, 32, 2.123, 1.327
Mon Jul  3 01:53:09 EDT 2017, 0.270, 126, 28, 8, 11, 523, 10, 10, 16, 17, 1.380, 0.643
Mon Jul  3 01:54:47 EDT 2017, 0.770, 146, 23, 4, 22, 373, 19, 30, 1, 37, 97.377, 4.907
Mon Jul  3 01:55:51 EDT 2017, 0.520, 136, 21, 6, 28, 598, 14, 20, 23, 47, 64.453, 5.190
Mon Jul  3 01:55:59 EDT 2017, 0.020, 156, 26, 2, 17, 448, 5, 40, 8, 27, 7.130, 2.150
Mon Jul  3 01:59:17 EDT 2017, 0.010, 131, 21, 5, 20, 389, 18, 33, 29, 46, 197.290, 6.843
Mon Jul  3 01:59:19 EDT 2017, 0.510, 151, 26, 9, 9, 539, 8, 13, 14, 26, 2.040, 1.170
Mon Jul  3 01:59:20 EDT 2017, 0.760, 121, 28, 3, 15, 314, 3, 43, 21, 16, 1.047, 0.677
Mon Jul  3 01:59:49 EDT 2017, 0.260, 141, 23, 7, 26, 464, 13, 23, 6, 36, 28.777, 3.160
Mon Jul  3 01:59:52 EDT 2017, 0.390, 126, 27, 4, 18, 502, 15, 18, 25, 11, 2.747, 1.090
Mon Jul  3 02:00:02 EDT 2017, 0.890, 146, 22, 8, 29, 352, 6, 38, 10, 31, 9.473, 2.160
Mon Jul  3 02:00:03 EDT 2017, 0.640, 136, 24, 2, 23, 577, 1, 28, 17, 41, 1.107, 1.093
Mon Jul  3 02:00:22 EDT 2017, 0.140, 156, 29, 6, 12, 427, 10, 48, 2, 21, 18.547, 2.970
Mon Jul  3 02:02:46 EDT 2017, 0.200, 124, 22, 8, 8, 445, 19, 25, 23, 48, 144.203, 6.123
Mon Jul  3 02:03:26 EDT 2017, 0.700, 144, 27, 4, 19, 595, 9, 45, 8, 28, 39.660, 4.663
Mon Jul  3 02:03:27 EDT 2017, 0.950, 134, 25, 6, 24, 370, 5, 15, 16, 18, 0.710, 0.557
Mon Jul  3 02:05:29 EDT 2017, 0.450, 154, 20, 2, 13, 520, 14, 35, 1, 38, 121.427, 7.193
Mon Jul  3 02:05:44 EDT 2017, 0.330, 139, 29, 9, 27, 483, 16, 40, 27, 13, 14.783, 2.237
Mon Jul  3 02:05:48 EDT 2017, 0.830, 159, 24, 5, 16, 333, 7, 20, 12, 33, 3.710, 1.173
Mon Jul  3 02:05:51 EDT 2017, 0.580, 129, 21, 7, 11, 558, 2, 30, 19, 43, 3.087, 1.793
Mon Jul  3 02:05:53 EDT 2017, 0.080, 149, 26, 3, 22, 408, 12, 10, 4, 23, 1.800, 0.987
Mon Jul  3 02:06:01 EDT 2017, 0.110, 128, 27, 2, 26, 324, 9, 21, 5, 32, 7.397, 1.490
Mon Jul  3 02:06:20 EDT 2017, 0.610, 148, 22, 6, 15, 474, 18, 41, 20, 12, 19.310, 2.493
Mon Jul  3 02:06:23 EDT 2017, 0.860, 138, 20, 4, 10, 399, 13, 11, 13, 22, 2.773, 0.993
Mon Jul  3 02:06:31 EDT 2017, 0.360, 158, 25, 8, 21, 549, 4, 31, 28, 42, 7.170, 2.447
Mon Jul  3 02:06:52 EDT 2017, 0.480, 133, 23, 3, 13, 586, 6, 46, 2, 27, 21.497, 3.757
Mon Jul  3 02:08:04 EDT 2017, 0.980, 153, 28, 7, 24, 436, 16, 26, 17, 47, 71.983, 4.690
Mon Jul  3 02:09:14 EDT 2017, 0.730, 123, 26, 5, 29, 511, 11, 36, 9, 37, 68.647, 5.107
Mon Jul  3 02:09:14 EDT 2017, 0.230, 143, 21, 9, 18, 361, 2, 16, 24, 17, 0.323, 0.410
Mon Jul  3 02:09:48 EDT 2017, 0.170, 135, 25, 7, 14, 342, 10, 39, 0, 34, 33.370, 3.173
Mon Jul  3 02:09:56 EDT 2017, 0.670, 155, 20, 3, 25, 492, 19, 19, 15, 14, 7.727, 1.777
Mon Jul  3 02:11:12 EDT 2017, 0.920, 125, 23, 9, 20, 417, 15, 49, 7, 24, 75.663, 4.687
Mon Jul  3 02:11:24 EDT 2017, 0.420, 145, 28, 5, 9, 567, 5, 29, 22, 44, 11.700, 2.940
Mon Jul  3 02:11:28 EDT 2017, 0.290, 120, 22, 6, 22, 530, 8, 14, 3, 29, 4.793, 2.343
Mon Jul  3 02:14:28 EDT 2017, 0.790, 140, 27, 2, 11, 380, 17, 34, 18, 49, 179.547, 6.567
Mon Jul  3 02:14:57 EDT 2017, 0.540, 130, 29, 8, 17, 455, 12, 24, 11, 39, 28.410, 3.190
Mon Jul  3 02:14:59 EDT 2017, 0.040, 150, 24, 4, 28, 305, 3, 44, 26, 19, 1.517, 0.943
Mon Jul  3 02:15:37 EDT 2017, 0.030, 121, 25, 9, 10, 572, 13, 18, 12, 46, 37.927, 3.793
Mon Jul  3 02:15:40 EDT 2017, 0.530, 141, 20, 5, 21, 422, 3, 38, 27, 26, 2.970, 1.603
Mon Jul  3 02:15:44 EDT 2017, 0.780, 131, 22, 7, 27, 497, 8, 28, 5, 16, 3.810, 1.280
Mon Jul  3 02:18:20 EDT 2017, 0.280, 151, 27, 3, 16, 347, 17, 48, 20, 36, 156.300, 6.257
Mon Jul  3 02:18:23 EDT 2017, 0.400, 136, 21, 8, 24, 309, 10, 33, 9, 11, 2.527, 0.993
Mon Jul  3 02:18:23 EDT 2017, 0.900, 156, 26, 4, 13, 459, 1, 13, 24, 31, 0.273, 0.323
Mon Jul  3 02:18:41 EDT 2017, 0.650, 126, 28, 6, 8, 384, 5, 43, 1, 41, 17.107, 2.893
Mon Jul  3 02:18:58 EDT 2017, 0.150, 146, 23, 2, 19, 534, 15, 23, 16, 21, 17.043, 2.637
Mon Jul  3 02:23:07 EDT 2017, 0.220, 133, 28, 4, 23, 553, 14, 41, 10, 49, 248.860, 10.150
Mon Jul  3 02:23:09 EDT 2017, 0.720, 153, 23, 8, 12, 403, 4, 21, 25, 29, 1.640, 0.970
Mon Jul  3 02:23:20 EDT 2017, 0.970, 123, 20, 2, 17, 478, 9, 31, 3, 19, 11.210, 2.213
Mon Jul  3 02:23:30 EDT 2017, 0.470, 143, 25, 6, 28, 328, 18, 11, 18, 39, 9.637, 1.560
Mon Jul  3 02:23:34 EDT 2017, 0.340, 128, 24, 5, 14, 366, 11, 26, 14, 14, 3.647, 1.047
Mon Jul  3 02:23:37 EDT 2017, 0.840, 148, 29, 9, 25, 516, 2, 46, 29, 34, 2.627, 1.537
Mon Jul  3 02:23:43 EDT 2017, 0.590, 138, 26, 3, 20, 441, 7, 16, 7, 44, 6.300, 1.700
Mon Jul  3 02:24:42 EDT 2017, 0.090, 158, 21, 7, 9, 591, 16, 36, 22, 24, 58.480, 4.970
Mon Jul  3 02:24:51 EDT 2017, 0.060, 137, 23, 6, 16, 506, 4, 45, 19, 30, 9.037, 2.550
Mon Jul  3 02:24:53 EDT 2017, 0.560, 157, 28, 2, 27, 356, 13, 25, 4, 10, 2.100, 1.083
Mon Jul  3 02:25:43 EDT 2017, 0.810, 127, 25, 8, 22, 581, 18, 35, 26, 20, 49.747, 4.010
Mon Jul  3 02:25:50 EDT 2017, 0.310, 147, 20, 4, 11, 431, 8, 15, 11, 40, 6.563, 1.977
