# Timestamp, procs, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, rollbacksMax_mean, rollbacksMax_sd, rollbacksMax_ci, rollbacksMax_ci, rollbacksMax_min, rollbacksMax_box_q1, rollbacksMax_median, rollbacksMax_box_q2, rollbacksMax_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, mpiMsgsMax_mean, mpiMsgsMax_sd, mpiMsgsMax_ci, mpiMsgsMax_ci, mpiMsgsMax_min, mpiMsgsMax_box_q1, mpiMsgsMax_median, mpiMsgsMax_box_q2, mpiMsgsMax_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, schedulesMax_mean, schedulesMax_sd, schedulesMax_ci, schedulesMax_ci, schedulesMax_min, schedulesMax_box_q1, schedulesMax_median, schedulesMax_box_q2, schedulesMax_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, commEvtsMax_mean, commEvtsMax_sd, commEvtsMax_ci, commEvtsMax_ci, commEvtsMax_min, commEvtsMax_box_q1, commEvtsMax_median, commEvtsMax_box_q2, commEvtsMax_max, agentBkts_mean, agentBkts_sd, agentBkts_ci, agentBkts_ci, agentBkts_min, agentBkts_box_q1, agentBkts_median, agentBkts_box_q2, agentBkts_max, agentBktsMax_mean, agentBktsMax_sd, agentBktsMax_ci, agentBktsMax_ci, agentBktsMax_min, agentBktsMax_box_q1, agentBktsMax_median, agentBktsMax_box_q2, agentBktsMax_max, schedBktSz_mean, schedBktSz_sd, schedBktSz_ci, schedBktSz_ci, schedBktSz_min, schedBktSz_box_q1, schedBktSz_median, schedBktSz_box_q2, schedBktSz_max, schedBktSzMax_mean, schedBktSzMax_sd, schedBktSzMax_ci, schedBktSzMax_ci, schedBktSzMax_min, schedBktSzMax_box_q1, schedBktSzMax_median, schedBktSzMax_box_q2, schedBktSzMax_max, fixHeapComp_mean, fixHeapComp_sd, fixHeapComp_ci, fixHeapComp_ci, fixHeapComp_min, fixHeapComp_box_q1, fixHeapComp_median, fixHeapComp_box_q2, fixHeapComp_max, fixHeapCompMax_mean, fixHeapCompMax_sd, fixHeapCompMax_ci, fixHeapCompMax_ci, fixHeapCompMax_min, fixHeapCompMax_box_q1, fixHeapCompMax_median, fixHeapCompMax_box_q2, fixHeapCompMax_max, fixHeapOps_mean, fixHeapOps_sd, fixHeapOps_ci, fixHeapOps_ci, fixHeapOps_min, fixHeapOps_box_q1, fixHeapOps_median, fixHeapOps_box_q2, fixHeapOps_max, fixHeapOpsMax_mean, fixHeapOpsMax_sd, fixHeapOpsMax_ci, fixHeapOpsMax_ci, fixHeapOpsMax_min, fixHeapOpsMax_box_q1, fixHeapOpsMax_median, fixHeapOpsMax_box_q2, fixHeapOpsMax_max
Tue Jan 17 14:44:17 EST 2017, 4, 1, 0.250, 10, 78.822, 15.5683, 67.8533, 89.7907, 55.2, 64.13, 85.255, 97.08, 98.62, 12556, 1484.5, 11510.1, 13601.9, 10784, 10952, 12892, 14452, 14664, 889816, 75349.9, 836728, 942904, 790599, 802364, 916335, 971017, 1020283, 401796, 30329.1, 380427, 423165, 363471, 373229, 417766, 429286, 456437, 9.2813e+06, 2.36227e+06, 7.61695e+06, 1.09457e+07, 5786929, 6933233, 1.02802e+07, 11984313, 12533457, 2.84109e+06, 724755, 2.33046e+06, 3.35172e+06, 1783316, 2166110, 3.14933e+06, 3637893, 3903054, 2.09876e+07, 76942.9, 2.09334e+07, 2.10418e+07, 20890533, 20900345, 21016975, 21068816, 21124534, 5.44896e+06, 31009.5, 5.42711e+06, 5.47081e+06, 5411076, 5421469, 5.46445e+06, 5476471, 5506774, 3.51398e+08, 7.98401e+07, 2.95146e+08, 4.0765e+08, 228206258, 275184439, 3.8889e+08, 445123535, 445831572, 9.10577e+07, 2.1059e+07, 7.62205e+07, 1.05895e+08, 58793378, 69914499, 101236179, 115391156, 116106840, 29.7401, 2.03606, 28.3056, 31.1746, 26.4691, 27.8524, 30.9168, 31.903, 32.1831, 7.51057, 0.51557, 7.14732, 7.87382, 6.69115, 7.00449, 7.81543, 8.05534, 8.13152, 69.9222, 15.8592, 58.7485, 81.0959, 45.4678, 54.7336, 77.3479, 88.5747, 88.7049, 18.2266, 4.21354, 15.2579, 21.1953, 11.773, 13.9942, 20.2658, 23.0916, 23.2372, 32.5361, 0.0754875, 32.4829, 32.5893, 32.4111, 32.4631, 32.5582, 32.6182, 32.6533, 8.26702, 0.0253902, 8.24913, 8.28491, 8.22948, 8.24653, 8.27814, 8.29361, 8.3076, 2.19447e+07, 140283, 2.18459e+07, 2.20435e+07, 21772421, 21792973, 22002928, 22091865, 22200580, 5.87237e+06, 57938.6, 5.83155e+06, 5.91319e+06, 5801453, 5816583, 5.90362e+06, 5920907, 5981179
Tue Jan 17 14:45:31 EST 2017, 4, 10, 0.250, 10, 47.969, 1.54097, 46.8833, 49.0547, 44.78, 46.9, 48.74, 49.54, 49.9, 10491.2, 819.806, 9913.6, 11068.8, 8616, 10140, 10764, 10960, 12048, 782752, 139193, 684683, 880821, 451736, 704547, 814896, 922446, 943615, 311874, 51312.9, 275721, 348027, 194729, 280796, 340842, 353448, 381298, 4.75137e+06, 287135, 4.54907e+06, 4.95367e+06, 4102600, 4581928, 4.80987e+06, 4995026, 5192752, 1.40422e+06, 104008, 1.33094e+06, 1.4775e+06, 1178713, 1340137, 1451698, 1474411, 1584188, 20821191, 160652, 2.0708e+07, 2.09344e+07, 20465556, 20720627, 20857729, 20952452, 21072109, 5.32297e+06, 56661.7, 5.28305e+06, 5.36289e+06, 5199499, 5289748, 5350371, 5367433, 5418488, 2.01137e+08, 2.80809e+06, 1.99159e+08, 2.03115e+08, 199255022, 199859132, 2.0051e+08, 201468580, 209328395, 5.03212e+07, 711285, 4.98201e+07, 5.08223e+07, 49818210, 49997094, 50175908, 50422875, 52386905, 5.43578, 0.0374069, 5.40942, 5.46214, 5.35471, 5.41455, 5.44079, 5.4638, 5.50175, 1.37948, 0.0137482, 1.36979, 1.38917, 1.35062, 1.36811, 1.38414, 1.39582, 1.39665, 39.9371, 0.510977, 39.5771, 40.2971, 39.6323, 39.6919, 39.7879, 39.9945, 41.4424, 10.0614, 0.1423, 9.96114, 10.1617, 9.96343, 9.99983, 10.0351, 10.0624, 10.4778, 27.6997, 0.162891, 27.5849, 27.8145, 27.2945, 27.6147, 27.743, 27.8625, 27.8834, 7.01423, 0.0510807, 6.97824, 7.05022, 6.88325, 6.99698, 7.04253, 7.05846, 7.06043, 2.55018e+07, 296376, 2.5293e+07, 2.57106e+07, 24842262, 25321478, 2.55722e+07, 25745176, 25959585, 6.66409e+06, 113223, 6.58432e+06, 6.74386e+06, 6428430, 6599755, 6720074, 6754426, 6846988
Tue Jan 17 14:55:12 EST 2017, 8, 1, 0.000, 2, 95.202, 138.317, -2.25, 192.654, 5.03, 6.62, 41.6, 225.24, 447.9, 16857.6, 13590.6, 7282.27, 26432.9, 8752, 8760, 10984, 26220, 53188, 1.0778e+06, 633324, 631588, 1.52401e+06, 261379, 544023, 1351839, 1939513, 2066298, 256730, 102653, 184405, 329055, 64171, 199562, 285696, 407805, 417346, 4.72667e+07, 7.20035e+07, -3.46376e+06, 9.79972e+07, 793289, 971542, 17731855, 120819472, 227829403, 6.76481e+06, 1.01715e+07, -401576, 1.39312e+07, 109590, 168166, 2511209, 17201877, 31983133, 1.66311e+07, 3.64874e+06, 1.40604e+07, 1.92018e+07, 11990222, 13307967, 1.92151e+07, 21021077, 21089642, 2.29806e+06, 475858, 1.96279e+06, 2.63333e+06, 1542815, 1921986, 2.64335e+06, 2844620, 2845626, 7.21238e+08, 1.13649e+09, -7.94822e+07, 1.52196e+09, 15965794, 17855656, 284084753, 1687558429, 3709034594, 9.19961e+07, 1.44576e+08, -9.86571e+06, 1.93858e+08, 2001739, 2343330, 3.6385e+07, 215509280, 471506633, 45.6666, 34.8855, 21.0878, 70.2454, 11.3187, 12.7533, 61.2951, 88.2624, 99.5956, 5.81082, 4.31323, 2.77191, 8.84973, 1.46582, 1.79933, 7.70287, 11.0934, 12.4929, 300.471, 458.729, -22.729, 623.671, 10.9539, 11.4245, 126.272, 704.322, 1493.26, 39.0772, 59.9267, -3.14448, 81.2989, 1.37202, 1.4614, 16.3277, 90.684, 195.472, 49.9051, 5.20863, 46.2353, 53.5749, 43.6025, 45.0076, 53.7254, 56.0903, 56.1862, 6.39665, 0.599395, 5.97434, 6.81896, 5.53099, 5.90192, 6.81449, 7.10686, 7.10788, 2.09288e+07, 2.41048e+06, 1.92305e+07, 2.26271e+07, 17310170, 18951295, 22410841, 23775113, 24123262, 3.04299e+06, 348845, 2.79721e+06, 3.28877e+06, 2279575, 2883433, 3221125, 3429254, 3495056
Tue Jan 17 14:59:07 EST 2017, 8, 10, 0.000, 2, 12.801, 0.930145, 12.1457, 13.4563, 11.28, 12.01, 13.18, 13.69, 14.28, 8726, 630.338, 8281.89, 9170.11, 6836, 8928, 8946, 8952, 8952, 2.27158e+06, 460108, 1.94741e+06, 2.59575e+06, 1473211, 1818515, 2484155, 2641548, 2863989, 458900, 102476, 386700, 531100, 291493, 409660, 484279, 523352, 683481, 2.78096e+06, 174420, 2.65807e+06, 2.90385e+06, 2474660, 2617917, 2.87217e+06, 2900642, 3007749, 416118, 31365, 394020, 438216, 362766, 402347, 421966, 435717, 481495, 2.30103e+07, 722377, 2.25013e+07, 2.35193e+07, 21775161, 22286851, 2.33302e+07, 23597295, 23981114, 3140959, 172834, 3.01919e+06, 3.26273e+06, 2880427, 3046479, 3187227, 3251186, 3524073, 39725835, 106.366, 3.97258e+07, 3.97259e+07, 39725676, 39725765, 3.97259e+07, 39725900, 39726084, 4.9658e+06, 19.0433, 4.96579e+06, 4.96581e+06, 4965774, 4965796, 4.96581e+06, 4965825, 4965838, 8.69798, 0.130634, 8.60594, 8.79002, 8.46667, 8.57365, 8.76155, 8.79786, 8.86291, 1.13652, 0.0261068, 1.11813, 1.15491, 1.08887, 1.11615, 1.14993, 1.16359, 1.16986, 15.5148, 0.0813438, 15.4575, 15.5721, 15.4257, 15.4666, 15.4781, 15.6486, 15.6637, 1.99563, 0.00828754, 1.98979, 2.00147, 1.97438, 1.99611, 1.99979, 2.00071, 2.00079, 49.629, 0.275782, 49.4347, 49.8233, 49.1164, 49.3702, 49.7959, 49.8278, 49.8928, 6.30828, 0.0445017, 6.27693, 6.33963, 6.23432, 6.28414, 6.3278, 6.34026, 6.38376, 3.44183e+07, 1.50504e+06, 3.33579e+07, 3.54787e+07, 31839152, 32929776, 35077305, 35670392, 36412949, 4.87971e+06, 351715, 4.63191e+06, 5.12751e+06, 4323518, 4719271, 4966021, 5103600, 5667055
Tue Jan 17 15:02:36 EST 2017, 8, 1, 0.250, 2, 5.568, 0.432916, 5.26299, 5.87301, 4.6, 5.41, 5.705, 6.01, 6.14, 8678.8, 11.7371, 8670.53, 8687.07, 8656, 8672, 8682, 8692, 8700, 353124, 68037.4, 305188, 401060, 198078, 312004, 375839, 426991, 457954, 167935, 44821.5, 136356, 199514, 55608, 152853, 184470, 213602, 221375, 632803, 22537.3, 616924, 648682, 582378, 620198, 637912, 658712, 669756, 113095, 11908.3, 104705, 121485, 83100, 109696, 116982, 124739, 128208, 1.24267e+07, 250751, 1.225e+07, 1.26034e+07, 11878984, 12289263, 1.24914e+07, 12716422, 12842346, 1.79857e+06, 108754, 1.72195e+06, 1.87519e+06, 1536297, 1756800, 1836273, 1918265, 1945255, 1.63282e+07, 233910, 1.61634e+07, 1.6493e+07, 15854823, 16226187, 1.63395e+07, 16619406, 16752704, 2.08468e+06, 49091.2, 2.05009e+06, 2.11927e+06, 1985029, 2058847, 2.0925e+06, 2142290, 2173507, 11.2316, 0.20682, 11.0859, 11.3773, 10.7974, 11.1318, 11.2555, 11.4856, 11.595, 1.53283, 0.0648583, 1.48713, 1.57853, 1.37751, 1.50352, 1.55858, 1.58925, 1.62709, 11.0567, 0.058295, 11.0156, 11.0978, 10.9395, 11.0342, 11.0587, 11.1295, 11.1633, 1.39595, 0.0130155, 1.38678, 1.40512, 1.36921, 1.38919, 1.39829, 1.41014, 1.41973, 42.2865, 0.220122, 42.1314, 42.4416, 41.783, 42.1762, 42.3127, 42.5421, 42.6476, 5.63629, 0.111315, 5.55786, 5.71472, 5.33854, 5.61788, 5.67544, 5.73005, 5.76207, 1.83842e+07, 375588, 1.81196e+07, 1.86488e+07, 17542932, 18164541, 1.85033e+07, 18804877, 18981501, 2.8161e+06, 202937, 2.67312e+06, 2.95908e+06, 2314736, 2741976, 2890223, 3030549, 3068172
Tue Jan 17 15:05:45 EST 2017, 8, 10, 0.250, 2, 11.26, 1.40556, 10.2697, 12.2503, 9.02, 10.09, 11.775, 12.82, 13.68, 8851.6, 64.0112, 8806.5, 8896.7, 8716, 8804, 8880, 8912, 8928, 1.7235e+06, 489333, 1.37874e+06, 2.06826e+06, 792420, 1318283, 2053435, 2177666, 2253331, 350417, 116578, 268281, 432553, 150503, 254358, 417110, 448938, 514868, 1.94504e+06, 156215, 1.83498e+06, 2.0551e+06, 1622314, 1836973, 2056270, 2071006, 2095183, 288964, 33366.9, 265455, 312473, 228491, 265337, 307276, 322394, 329967, 2.14218e+07, 849982, 2.08229e+07, 2.20207e+07, 19866694, 20669996, 21971807, 22215468, 22431970, 2.89598e+06, 207457, 2.74982e+06, 3.04214e+06, 2559111, 2699567, 3013528, 3068200, 3205204, 3.97412e+07, 14487.7, 3.9731e+07, 3.97514e+07, 39725495, 39728041, 3.97396e+07, 39763269, 39765472, 4.96964e+06, 1918.75, 4.96829e+06, 4.97099e+06, 4967448, 4968046, 4.96929e+06, 4972274, 4973044, 7.63412, 0.162925, 7.51933, 7.74891, 7.30276, 7.51683, 7.74032, 7.77482, 7.79822, 0.993873, 0.0290395, 0.973413, 1.01433, 0.947796, 0.967334, 1.01046, 1.01919, 1.03575, 16.5124, 0.081596, 16.4549, 16.5699, 16.4387, 16.4441, 16.4975, 16.632, 16.6742, 2.10365, 0.00426514, 2.10064, 2.10666, 2.09773, 2.10148, 2.10445, 2.10593, 2.11374, 43.7966, 0.460105, 43.4724, 44.1208, 42.8218, 43.4861, 44.1026, 44.1553, 44.1947, 5.60768, 0.0873261, 5.54615, 5.66921, 5.44698, 5.53462, 5.66761, 5.67858, 5.67932, 3.4122e+07, 1.85897e+06, 3.28123e+07, 3.54317e+07, 30658748, 32525023, 3.5352e+07, 35844897, 36259209, 4.76177e+06, 450228, 4.44456e+06, 5.07898e+06, 4013473, 4369617, 5.01605e+06, 5144924, 5413030
Tue Jan 17 15:19:32 EST 2017, 8, 1, 0.000, 5, 269.878, 178.742, 143.944, 395.812, 20, 117.11, 304.075, 506.31, 565, 28825.2, 17091.5, 16783.3, 40867.1, 8376, 20520, 28472, 40228, 71712, 1.87897e+06, 458249, 1.55611e+06, 2.20183e+06, 967059, 1867393, 2.0495e+06, 2335585, 2367705, 342972, 84615.7, 283356, 402588, 181102, 315218, 364754, 439762, 439797, 1.44043e+08, 9.924e+07, 7.41229e+07, 2.13963e+08, 5976207, 57898501, 1.59306e+08, 273646867, 308068701, 2.12353e+07, 1.49733e+07, 1.06858e+07, 3.17848e+07, 859016, 8138125, 2.33897e+07, 42407971, 46049488, 2.18383e+07, 613646, 2.1406e+07, 2.22706e+07, 20652552, 21583229, 2.21289e+07, 22438829, 22456398, 2.84309e+06, 95400.8, 2.77587e+06, 2.91031e+06, 2669710, 2814378, 2868470, 2949144, 2961368, 2.00564e+09, 1.34353e+09, 1.05905e+09, 2.95223e+09, 104166464, 841106553, 2.36114e+09, 3797904876, 4114147255, 2.56276e+08, 1.71413e+08, 1.35506e+08, 3.77046e+08, 13444740, 108979340, 3.00331e+08, 486293746, 522159561, 82.949, 20.2196, 68.7032, 97.1948, 41.1974, 77.095, 92.7009, 99.5342, 103.313, 10.4318, 2.51429, 8.66034, 12.2033, 5.20883, 9.76154, 11.6274, 12.4803, 12.9528, 791.337, 526.188, 420.608, 1162.07, 42.0565, 333.552, 925.923, 1488.48, 1621.58, 101.665, 67.2182, 54.306, 149.024, 5.39131, 43.8987, 117.999, 190.413, 206.251, 57.3582, 0.935968, 56.6988, 58.0176, 55.5612, 56.8232, 57.9157, 58.1429, 58.2817, 7.27802, 0.139882, 7.17947, 7.37657, 7.02473, 7.18227, 7.35112, 7.43229, 7.44721, 2.40702e+07, 826923, 2.34876e+07, 2.46528e+07, 22441259, 23968433, 2.43932e+07, 24936470, 24959767, 3.23384e+06, 151351, 3.1272e+06, 3.34048e+06, 2951402, 3169186, 3284871, 3412666, 3420790
Tue Jan 17 15:22:36 EST 2017, 8, 10, 0.000, 5, 31.095, 11.6664, 22.8754, 39.3146, 20.04, 24.15, 26.41, 47.15, 54.57, 9660, 815.225, 9085.63, 10234.4, 9028, 9128, 9372, 10536, 11744, 3.77429e+06, 2.2019e+06, 2.22293e+06, 5.32565e+06, 1353131, 2216066, 3.30437e+06, 7091895, 7314966, 716354, 396235, 437184, 995524, 234542, 442447, 698446, 1263909, 1360570, 1.05076e+07, 5.4794e+06, 6.64706e+06, 1.43681e+07, 5909031, 6937153, 8.14448e+06, 17702190, 22344588, 1.62175e+06, 886534, 997138, 2.24636e+06, 798668, 1034487, 1261353, 2899900, 3383208, 2.47866e+07, 3.18145e+06, 2.25451e+07, 2.70281e+07, 21422196, 22560849, 23990719, 29641561, 29968841, 3.41632e+06, 561740, 3.02054e+06, 3.8121e+06, 2742794, 3028252, 3405526, 4203356, 4286883, 1.24584e+08, 3.69582e+07, 9.85449e+07, 1.50623e+08, 99674840, 101488682, 1.0461e+08, 166362937, 213083944, 1.56647e+07, 4.7497e+06, 1.23183e+07, 1.90111e+07, 12460183, 12691008, 1.3107e+07, 21164122, 27000258, 12.1459, 1.0639, 11.3963, 12.8955, 11.0621, 11.4291, 11.8218, 13.7228, 13.9879, 1.58803, 0.163314, 1.47297, 1.70309, 1.42525, 1.4581, 1.53904, 1.83856, 1.86591, 47.1164, 12.4581, 38.339, 55.8938, 39.1855, 39.4552, 40.1984, 61.2276, 76.983, 6.19425, 1.83785, 4.89938, 7.48912, 4.97806, 5.07162, 5.20228, 8.25588, 10.5968, 52.4777, 0.753159, 51.9471, 53.0083, 51.4671, 51.9762, 52.4519, 53.5491, 53.6324, 6.6567, 0.119952, 6.57219, 6.74121, 6.47982, 6.57157, 6.67043, 6.81152, 6.83527, 3.39768e+07, 5.92758e+06, 2.98005e+07, 3.81531e+07, 27569879, 29770992, 32649331, 43016701, 43488148, 4.8985e+06, 1.05427e+06, 4.15571e+06, 5.64129e+06, 3648517, 4148087, 4859333, 6310325, 6580398
Tue Jan 17 15:35:04 EST 2017, 8, 1, 0.250, 5, 143.391, 175.813, 19.521, 267.261, 11.68, 17.38, 109.775, 245.44, 614.76, 19264.4, 12051.5, 10773.4, 27755.4, 9076, 9440, 16612, 34164, 47572, 1.66304e+06, 520778, 1.29612e+06, 2.02996e+06, 845536, 1070664, 1.82117e+06, 2253413, 2495571, 284899, 75253.8, 231879, 337919, 172648, 190717, 325453, 362180, 375087, 6.13941e+07, 8.19726e+07, 3.63986e+06, 1.19148e+08, 2290295, 4026278, 45472135, 107155406, 284400921, 8.65697e+06, 1.13202e+07, 681261, 1.66327e+07, 343131, 569643, 6688283, 15233405, 39284951, 2.15625e+07, 778479, 2.1014e+07, 2.2111e+07, 20000729, 20922571, 21821116, 22284782, 22704761, 2.78194e+06, 96011, 2.71429e+06, 2.84959e+06, 2614131, 2681722, 2827392, 2881342, 2906240, 1.12778e+09, 1.45589e+09, 1.02025e+08, 2.15354e+09, 52420631, 89153212, 8.81698e+08, 1897495328, 5074357134, 1.44738e+08, 1.8594e+08, 1.3733e+07, 2.75743e+08, 6687740, 11501796, 112838729, 249282385, 646975503, 65.982, 24.5668, 48.6733, 83.2907, 28.0249, 37.608, 77.5432, 89.491, 103.935, 8.31446, 3.06688, 6.15367, 10.4752, 3.56501, 4.77756, 9.75496, 11.2722, 13.0325, 443.727, 566.345, 44.7055, 842.748, 22.1992, 36.2266, 350.668, 753.973, 1973.88, 57.1203, 72.2663, 6.20468, 108.036, 2.81753, 4.66063, 45.5574, 98.1819, 251.535, 56.3336, 1.52101, 55.262, 57.4052, 53.1779, 55.2678, 56.9368, 57.6912, 58.3589, 7.12767, 0.194418, 6.99069, 7.26465, 6.74079, 6.9857, 7.21882, 7.33448, 7.3721, 2.39782e+07, 791848, 2.34203e+07, 2.45361e+07, 22858027, 23235191, 24156257, 24979340, 25315334, 3.16817e+06, 108383, 3.09181e+06, 3.24453e+06, 2971539, 3089783, 3.21913e+06, 3294216, 3300641
Tue Jan 17 15:38:04 EST 2017, 8, 10, 0.250, 5, 24.893, 4.00415, 22.0719, 27.7141, 18.88, 21.18, 26.185, 30.05, 30.63, 9345.6, 896, 8714.32, 9976.88, 7312, 9268, 9416, 9468, 11300, 3.44466e+06, 1.22601e+06, 2.58087e+06, 4.30845e+06, 1546759, 2298009, 3893896, 4641076, 5229868, 651530, 208252, 504805, 798255, 291571, 504935, 728722, 896726, 913046, 6575529, 1.20323e+06, 5.72779e+06, 7.42327e+06, 4721563, 5481041, 7011311, 7761891, 8414910, 1.01621e+06, 192309, 880718, 1.1517e+06, 685088, 886478, 1087491, 1250658, 1295561, 2.43985e+07, 1.75018e+06, 2.31654e+07, 2.56316e+07, 21743761, 22724096, 25015649, 26136421, 27012117, 3.33059e+06, 300962, 3.11855e+06, 3.54263e+06, 2842988, 3089264, 3.44803e+06, 3676929, 3767695, 1.06823e+08, 4.77383e+06, 1.0346e+08, 1.10186e+08, 100062945, 102180141, 108120757, 111625128, 115538244, 1.33777e+07, 605214, 1.29513e+07, 1.38041e+07, 12516179, 12781388, 13545187, 13975976, 14479880, 11.0392, 0.489748, 10.6941, 11.3843, 10.268, 10.592, 11.2332, 11.4991, 11.7406, 1.42371, 0.0697569, 1.37456, 1.47286, 1.30354, 1.35468, 1.45311, 1.48421, 1.5326, 41.1552, 1.33795, 40.2125, 42.0979, 39.3735, 39.8501, 41.421, 42.5017, 43.7923, 5.33905, 0.242837, 5.16796, 5.51014, 5.00221, 5.10511, 5.38748, 5.59088, 5.78995, 49.3643, 0.913399, 48.7208, 50.0078, 47.8099, 48.5718, 49.8032, 50.2625, 50.459, 6.27546, 0.124546, 6.18771, 6.36321, 6.06382, 6.16194, 6.34014, 6.37839, 6.42494, 3.35846e+07, 3.26664e+06, 3.12831e+07, 3.58861e+07, 28592573, 30491684, 34758540, 36839045, 38381871, 4.79725e+06, 559378, 4.40314e+06, 5.19136e+06, 3839420, 4401267, 5.01362e+06, 5410873, 5573295
Tue Jan 17 15:50:35 EST 2017, 8, 1, 0.000, 10, 220.636, 178.945, 94.5593, 346.713, 42.39, 78.88, 219.315, 365.76, 658, 21510.8, 10026.5, 14446.6, 28575, 10968, 14108, 22904, 30880, 45696, 1.67388e+06, 347206, 1.42925e+06, 1.91851e+06, 1032780, 1472085, 1809267, 2144909, 2182416, 290964, 63199.2, 246437, 335491, 180525, 254160, 303964, 362468, 387014, 1.15838e+08, 1.0217e+08, 4.38536e+07, 1.87822e+08, 16359832, 38354675, 116208699, 189165175, 370939265, 1.65077e+07, 1.43962e+07, 6.36478e+06, 2.66506e+07, 2312207, 5283140, 16843226, 26755614, 52006565, 2.17567e+07, 356846, 2.15053e+07, 2.20081e+07, 21091148, 21545519, 21897788, 22249638, 22265637, 2.80564e+06, 64682.6, 2.76007e+06, 2.85121e+06, 2691574, 2769233, 2818773, 2879277, 2901792, 1.71224e+09, 1.4488e+09, 6.9148e+08, 2.733e+09, 284877544, 586933423, 1725768021, 2888466819, 5304204400, 2.18079e+08, 1.83639e+08, 8.86951e+07, 3.47463e+08, 36636196, 74677945, 218668249, 372635082, 670712128, 80.563, 13.7847, 70.8509, 90.2751, 56.6649, 69.8728, 87.0677, 94.2765, 104.112, 10.1274, 1.72648, 8.911, 11.3438, 7.13472, 8.77672, 10.9285, 11.8541, 13.0763, 672.81, 566.485, 273.69, 1071.93, 113.023, 232.719, 678.495, 1135.12, 2074.85, 86.6567, 73.2991, 35.0134, 138.3, 14.4683, 29.5504, 87.3, 146.706, 268.316, 57.5658, 0.464702, 57.2384, 57.8932, 56.718, 57.2615, 57.7764, 58.2134, 58.2237, 7.29053, 0.083406, 7.23177, 7.34929, 7.15745, 7.24215, 7.31076, 7.38206, 7.45088, 23446694, 698615, 2.29545e+07, 2.39389e+07, 22150798, 23034379, 23716273, 24404648, 24456205, 3098794, 127468, 3.00899e+06, 3.1886e+06, 2874903, 3026195, 3.12464e+06, 3243934, 3289645
Tue Jan 17 15:54:45 EST 2017, 8, 10, 0.000, 10, 61.256, 26.6058, 42.5107, 80.0013, 30.88, 36.71, 58.685, 90.04, 118.76, 11661.2, 2214.29, 10101.1, 13221.3, 9564, 9992, 10880, 14796, 15508, 3.45535e+06, 1.40169e+06, 2.46778e+06, 4.44292e+06, 1431802, 1925304, 4.0643e+06, 5283444, 5518128, 636968, 237975, 469301, 804635, 221541, 446078, 738576, 925854, 975892, 2.72414e+07, 1.42653e+07, 1.71907e+07, 3.72921e+07, 12183899, 14176260, 27338916, 44809249, 57230347, 4.13086e+06, 2.16598e+06, 2.60481e+06, 5.65691e+06, 1616297, 2260383, 4.19487e+06, 6813285, 8612178, 2.41775e+07, 1.92102e+06, 2.2824e+07, 2.5531e+07, 21486634, 22109624, 2.48716e+07, 26690397, 27162157, 3.27766e+06, 335511, 3.04127e+06, 3.51405e+06, 2734021, 3013037, 3409164, 3650491, 3830541, 3.31038e+08, 1.29091e+08, 2.40086e+08, 4.2199e+08, 203679238, 218300425, 316615148, 470058071, 621413439, 4.17407e+07, 1.64251e+07, 3.01683e+07, 5.33131e+07, 25468135, 27415392, 3.99111e+07, 59526857, 78416040, 13.2043, 0.832295, 12.6179, 13.7907, 12.0369, 12.3048, 13.4687, 14.2969, 14.4771, 1.72123, 0.135411, 1.62583, 1.81663, 1.51232, 1.57934, 1.80021, 1.86735, 1.91165, 125.034, 45.3508, 93.0818, 156.986, 80.1036, 85.2236, 119.83, 174.988, 225.868, 16.5287, 6.49706, 11.9512, 21.1062, 10.0665, 10.8567, 15.9288, 23.749, 30.9026, 53.1403, 0.805655, 52.5727, 53.7079, 51.8565, 52.3626, 53.6299, 54.1241, 54.2291, 6.76244, 0.12828, 6.67206, 6.85282, 6.52748, 6.65793, 6.82942, 6.90466, 6.90568, 3.25303e+07, 3.50216e+06, 3.00628e+07, 3.49978e+07, 27544286, 28716911, 3.40027e+07, 37137943, 37699885, 4.59248e+06, 600976, 4.16906e+06, 5.0159e+06, 3541269, 4121699, 4.8546e+06, 5276802, 5508236
