# Timestamp, procs, --portables, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, rollbacksMax_mean, rollbacksMax_sd, rollbacksMax_ci, rollbacksMax_ci, rollbacksMax_min, rollbacksMax_box_q1, rollbacksMax_median, rollbacksMax_box_q2, rollbacksMax_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, mpiMsgsMax_mean, mpiMsgsMax_sd, mpiMsgsMax_ci, mpiMsgsMax_ci, mpiMsgsMax_min, mpiMsgsMax_box_q1, mpiMsgsMax_median, mpiMsgsMax_box_q2, mpiMsgsMax_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, schedulesMax_mean, schedulesMax_sd, schedulesMax_ci, schedulesMax_ci, schedulesMax_min, schedulesMax_box_q1, schedulesMax_median, schedulesMax_box_q2, schedulesMax_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, commEvtsMax_mean, commEvtsMax_sd, commEvtsMax_ci, commEvtsMax_ci, commEvtsMax_min, commEvtsMax_box_q1, commEvtsMax_median, commEvtsMax_box_q2, commEvtsMax_max
Wed Jul 26 14:42:27 EDT 2017,8,15,71.159,1.61643,70.0201,72.2979,69.32,69.63,71.42,73.24,74.14,438230,6990.08,433305,443155,430100,434708,436836,450320,451728,100649,13610,91060,110238,83277,86878,103742,120597,125039,21821.9,3482.27,19368.4,24275.4,17447,19477,21461,27726,28431,127280,3574.49,124762,129798,122636,123965,127978,132666,133658,18079.9,923.588,17429.2,18730.6,16816,17575,18000.5,19601,19821,1.81E+07,134109,1.80E+07,1.82E+07,17975082,18011987,18161617,18340956,18382541,2.35E+06,39269.5,2.32E+06,2.38E+06,2304260,2328270,2343553,2418756,2426205,3.03E+07,2863.44,3.03E+07,3.03E+07,30324536,30325233,3.03E+07,30329695,30334234,3.80E+06,1316.71,3.80E+06,3.80E+06,3794829,3795488,3796845,3798013,3799081
Wed Jul 26 14:55:42 EDT 2017,16,1,2.636,0.21077,2.4875,2.7845,2.42,2.44,2.745,2.82,3.04,26892,1987.96,25491.4,28292.6,25032,25520,26762,29220,31676,39548.5,8640.83,33460.6,45636.4,30016,33502,38518,52294,58065,3978.7,1121.66,3188.43,4768.97,3298,3361,3541,4995,7033,18088.1,1040.56,17355,18821.2,17097,17318,17845,19637,20403,1293.2,117.566,1210.37,1376.03,1164,1220,1279,1386,1597,2.44E+06,163659,2.32E+06,2.55E+06,2279310,2323089,2.40E+06,2689785,2793381,175978,17327.9,163770,188186,160438,164247,175042,192595,219871,2.02E+06,1431.18,2.02E+06,2.02E+06,2019391,2020271,2021941,2023779,2023824,141816,576.986,141409,142223,140440,141691,141960,142228,142833
Wed Jul 26 14:57:44 EDT 2017,16,2,3.711,0.112823,3.63151,3.79049,3.64,3.65,3.66,3.93,3.94,44572.4,823.865,43991.9,45152.9,43248,44092,44556,45352,46412,74936.6,3944.04,72157.8,77715.4,69716,71607,75341.5,75776,85044,6681,468.739,6350.75,7011.25,6071,6211,6771,7292,7461,38503.4,466.639,38174.6,38832.2,37952,38034,38547.5,38842,39612,2642.3,31.7145,2619.96,2664.64,2594,2620,2649,2667,2709,4.60E+06,59153,4.55E+06,4.64E+06,4532337,4548456,4.60E+06,4606273,4754949,323765,6636.35,319089,328441,313374,319717,323346,330309,338444,4.04E+06,1049.54,4.04E+06,4.05E+06,4042791,4043878,4044714,4045896,4046126,282697,842.319,282104,283290,281074,282175,283078,283418,283998
Wed Jul 26 14:59:51 EDT 2017,16,5,7.121,0.197203,6.98206,7.25994,6.92,6.94,7.225,7.25,7.54,98060,1537.84,96976.5,99143.5,95572,96516,98396,99012,101412,168206,9660.19,161400,175012,149368,163915,171133,179644,181410,13309.6,922.834,12659.4,13959.8,11864,12448,13644,14306,14978,101902,1644.15,100744,103060,98576,101304,102633,103768,103808,6895.6,147.37,6791.77,6999.43,6618,6777,6950.5,7084,7102,1.02E+07,150616,1.01E+07,1.03E+07,9886075,10107610,10219164,10351968,10387126,704214,12241.8,695589,712839,684654,691994,706714,710831,731292,1.01E+07,2499.86,1.01E+07,1.01E+07,10108791,10110530,1.01E+07,10115544,10116748,707792,1378.58,706821,708763,705653,706400,708303,709291,709847
Wed Jul 26 15:01:23 EDT 2017,16,10,14.635,0.543254,14.2522,15.0178,14.07,14.13,14.7,15.09,15.95,176108,6944.86,171215,181001,169820,171964,175616,178252,195400,285810,35958.6,260475,311145,251328,265793,279498,306761,382960,23097.7,2720.3,21181.1,25014.3,19927,21902,22936,24788,30071,202829,6819.3,198024,207634,195142,199092,201804,207489,220427,13775.9,483.796,13435,14116.8,13289,13355,13829.5,13966,15044,1.66E+07,560710,1.62E+07,1.70E+07,16120649,16278857,16459953,16853477,18149866,1.09E+06,44389.2,1.06E+06,1.12E+06,1050422,1060773,1.09E+06,1101074,1213037,2.02E+07,1877.56,2.02E+07,2.02E+07,20215286,20216753,20219470,20220630,20221273,1.42E+06,1584.89,1.41E+06,1.42E+06,1414055,1414311,1416621,1418282,1418632
Wed Jul 26 15:03:36 EDT 2017,16,15,25.51,0.272947,25.3177,25.7023,24.97,25.25,25.565,25.83,25.83,254471,4856.77,251049,257893,245740,253068,254532,261520,263240,380612,29508.4,359822,401402,340312,355337,380820,427350,438294,31611.5,2245.19,30029.6,33193.4,27787,30134,32167.5,33265,36270,301041,7029.03,296089,305993,291427,295197,300820,311054,315718,20296,510.417,19936.4,20655.6,19368,20171,20306,21033,21232,20628981,355342,2.04E+07,2.09E+07,20154207,20322757,2.06E+07,21235977,21291630,1.35E+06,26114.4,1.33E+06,1.37E+06,1299167,1341142,1.35E+06,1386036,1392517,3.03E+07,2895.81,3.03E+07,3.03E+07,30315071,30321517,30323414,30325229,30325505,2.12E+06,2386.43,2.12E+06,2.12E+06,2118428,2121334,2.12E+06,2125234,2127746
Wed Jul 26 15:16:31 EDT 2017,32,1,2.282,0.145794,2.17928,2.38472,2.15,2.18,2.215,2.53,2.53,19929.2,586.559,19515.9,20342.5,19412,19476,19874,20656,21204,80492.3,5662.11,76503,84481.6,74264,75190,81433.5,88298,88429,3981.6,176.877,3856.98,4106.22,3778,3839,4054,4096,4375,42568.1,1322.43,41636.4,43499.8,41111,41457,42622,44464,44595,1534.3,46.5791,1501.48,1567.12,1484,1500,1533,1603,1623,2.95E+06,88737.1,2.88E+06,3.01E+06,2842257,2868342,2.95E+06,3068102,3074702,113940,3217.96,111673,116207,109976,110893,114485,117623,120847,2.02E+06,843.38,2.02E+06,2.02E+06,2021452,2021882,2022386,2023863,2023928,79341.2,740.721,78819.3,79863.1,78379,78579,79382,80369,80649
Wed Jul 26 15:18:28 EDT 2017,32,2,3.238,0.154065,3.12945,3.34655,3.03,3.1,3.375,3.4,3.41,32848.4,1019.48,32130.1,33566.7,30980,32092,33252,34044,34512,178676,11484.3,170585,186767,158027,167840,183450,192010,193859,7482.6,475.883,7147.31,7817.89,6990,7052,7448.5,8119,8395,91870.8,2950.23,89792.2,93949.4,86804,88913,93158,95374,95862,3214.9,103.34,3142.09,3287.71,3082,3108,3250.5,3369,3377,5.99E+06,192760,5.85E+06,6.13E+06,5648186,5811245,6071404,6225022,6245002,223190,8872.42,216939,229441,206963,216630,226429,234053,237311,4.05E+06,1525.39,4.04E+06,4.05E+06,4043923,4044601,4046269,4047282,4048796,157860,741.925,157337,158383,156440,157334,158144,158614,158945
Wed Jul 26 15:20:31 EDT 2017,32,5,6.611,1.4908,5.56065,7.66135,5.74,5.8,5.835,9.47,9.67,74134.4,7109.12,69125.6,79143.2,68252,70088,70732,86100,89284,433204,57369.5,392784,473624,385409,393651,405506,525107,541872,17119.4,2613.81,15277.8,18961,14932,15349,15922.5,20925,22458,247224,25971.9,228925,265523,228646,231057,234075,293806,299872,8611.8,1078.42,7851.99,9371.61,7835,7908,8096,10397,10889,1.40E+07,1.51E+06,1.30E+07,1.51E+07,12931719,13060014,13262084,16734086,17075565,515386,50473.6,479825,550947,472665,486543,491852,597923,623172,1.01E+07,2806.61,1.01E+07,1.01E+07,10106768,10108642,10112209,10114918,10114961,393918,1794.62,392654,395182,390726,392921,394673,396047,396243
Wed Jul 26 15:22:39 EDT 2017,32,10,9.679,1.2994,8.7635,10.5945,8.81,9.06,9.11,11.22,13.03,127964,9453.13,121304,134624,119940,122240,124956,146216,146696,699818,102930,627298,772338,610353,648215,654140,866337,928353,26791.1,3761.46,24140.9,29441.3,24223,24651,25052.5,32496,35648,460957,36041.7,435564,486350,432533,441860,444530,527614,535107,15771.6,1278.78,14870.6,16672.6,14939,15063,15144.5,18208,18382,2.14E+07,1.74E+06,2.02E+07,2.27E+07,20027244,20555921,2.06E+07,24713157,24970964,773075,55511.3,733964,812186,724095,738801,758048,863118,897043,2.02E+07,3908.47,2.02E+07,2.02E+07,20210847,20212686,20218026,20221294,20222239,788420,2751.64,786481,790359,783915,786225,789719,791768,792317
Wed Jul 26 15:24:41 EDT 2017,32,15,12.607,0.983748,11.9139,13.3001,11.81,12.08,12.39,13.05,15.37,166361,7409.47,161141,171581,157220,159852,166378,173388,182676,885373,71976.7,834661,936085,813980,824732,874488,1000723,1005277,33525.3,2382.52,31846.7,35203.9,30409,31049,34049.5,36685,36811,656209,28633.9,636035,676383,630767,635099,649050,690068,720626,22321,923.104,21670.6,22971.4,21311,21366,22439,23174,24233,2.56E+07,1.17E+06,2.48E+07,2.64E+07,24590097,24719174,25341445,26986754,28227498,864108,38053.5,837297,890919,816530,829986,868236,905555,939208,3.03E+07,5679.88,3.03E+07,3.03E+07,30314927,30316896,3.03E+07,30331157,30331942,1180119,1802.51,1.18E+06,1.18E+06,1176984,1179308,1.18E+06,1181698,1183064
