# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, heap_timing_secs
Mon Jul  3 13:44:31 EDT 2017, 0.180, 152, 20, 8, 23, 326, 13, 46, 21, 13, 10.603, 1.383
Mon Jul  3 13:45:18 EDT 2017, 0.240, 129, 26, 6, 19, 307, 16, 29, 11, 35, 46.307, 2.147
Mon Jul  3 13:45:26 EDT 2017, 0.740, 149, 21, 2, 8, 457, 7, 49, 26, 15, 8.143, 1.627
Mon Jul  3 13:45:27 EDT 2017, 0.990, 139, 23, 8, 14, 382, 2, 19, 4, 25, 0.377, 0.357
Mon Jul  3 13:47:17 EDT 2017, 0.490, 159, 28, 4, 25, 532, 12, 39, 19, 45, 109.910, 5.087
Mon Jul  3 13:48:57 EDT 2017, 0.360, 134, 20, 7, 16, 570, 19, 44, 7, 20, 99.923, 4.303
Mon Jul  3 13:49:14 EDT 2017, 0.860, 154, 25, 3, 27, 420, 9, 24, 22, 40, 16.780, 1.950
Mon Jul  3 13:49:20 EDT 2017, 0.610, 124, 27, 9, 22, 495, 4, 34, 0, 30, 5.030, 1.507
Mon Jul  3 13:49:21 EDT 2017, 0.110, 144, 22, 5, 11, 345, 14, 14, 15, 10, 1.040, 0.413
Mon Jul  3 13:49:32 EDT 2017, 0.080, 123, 21, 4, 16, 429, 6, 22, 18, 44, 11.143, 1.550
Mon Jul  3 13:50:43 EDT 2017, 0.580, 143, 26, 8, 27, 579, 16, 42, 3, 24, 70.770, 3.693
Mon Jul  3 13:50:44 EDT 2017, 0.830, 133, 29, 2, 21, 354, 11, 12, 25, 14, 0.893, 0.423
Mon Jul  3 13:50:45 EDT 2017, 0.330, 153, 24, 6, 10, 504, 1, 32, 10, 34, 0.717, 0.597
Mon Jul  3 13:51:03 EDT 2017, 0.460, 138, 25, 5, 24, 466, 9, 47, 21, 19, 17.240, 2.020
Mon Jul  3 13:51:58 EDT 2017, 0.960, 158, 20, 9, 13, 316, 18, 27, 6, 39, 55.137, 2.787
Mon Jul  3 13:55:43 EDT 2017, 0.710, 128, 22, 3, 18, 541, 13, 37, 29, 49, 224.123, 6.583
Mon Jul  3 13:55:44 EDT 2017, 0.210, 148, 27, 7, 29, 391, 4, 17, 14, 29, 1.083, 0.663
Mon Jul  3 13:56:08 EDT 2017, 0.150, 131, 24, 9, 25, 410, 7, 35, 20, 42, 23.583, 1.940
Mon Jul  3 13:56:15 EDT 2017, 0.650, 151, 29, 5, 14, 560, 17, 15, 5, 22, 7.650, 1.347
Mon Jul  3 13:56:24 EDT 2017, 0.900, 121, 27, 7, 9, 335, 12, 45, 27, 12, 7.917, 1.063
Mon Jul  3 13:56:26 EDT 2017, 0.400, 141, 22, 3, 20, 485, 3, 25, 12, 32, 2.303, 0.980
Mon Jul  3 13:56:27 EDT 2017, 0.270, 126, 28, 8, 11, 523, 10, 10, 16, 17, 1.027, 0.563
Mon Jul  3 13:58:05 EDT 2017, 0.770, 146, 23, 4, 22, 373, 19, 30, 1, 37, 97.737, 3.460
Mon Jul  3 13:59:10 EDT 2017, 0.520, 136, 21, 6, 28, 598, 14, 20, 23, 47, 64.590, 3.667
Mon Jul  3 13:59:17 EDT 2017, 0.020, 156, 26, 2, 17, 448, 5, 40, 8, 27, 7.093, 1.467
Mon Jul  3 14:02:35 EDT 2017, 0.010, 131, 21, 5, 20, 389, 18, 33, 29, 46, 197.360, 4.940
Mon Jul  3 14:02:38 EDT 2017, 0.510, 151, 26, 9, 9, 539, 8, 13, 14, 26, 2.213, 1.003
Mon Jul  3 14:02:39 EDT 2017, 0.760, 121, 28, 3, 15, 314, 3, 43, 21, 16, 1.110, 0.517
Mon Jul  3 14:03:08 EDT 2017, 0.260, 141, 23, 7, 26, 464, 13, 23, 6, 36, 28.690, 2.297
Mon Jul  3 14:03:11 EDT 2017, 0.390, 126, 27, 4, 18, 502, 15, 18, 25, 11, 2.697, 0.790
Mon Jul  3 14:03:20 EDT 2017, 0.890, 146, 22, 8, 29, 352, 6, 38, 10, 31, 9.330, 1.377
Mon Jul  3 14:03:22 EDT 2017, 0.640, 136, 24, 2, 23, 577, 1, 28, 17, 41, 1.057, 0.757
Mon Jul  3 14:03:40 EDT 2017, 0.140, 156, 29, 6, 12, 427, 10, 48, 2, 21, 18.407, 1.867
Mon Jul  3 14:06:05 EDT 2017, 0.200, 124, 22, 8, 8, 445, 19, 25, 23, 48, 144.343, 4.530
Mon Jul  3 14:06:44 EDT 2017, 0.700, 144, 27, 4, 19, 595, 9, 45, 8, 28, 39.433, 3.177
Mon Jul  3 14:06:45 EDT 2017, 0.950, 134, 25, 6, 24, 370, 5, 15, 16, 18, 0.510, 0.337
Mon Jul  3 14:08:47 EDT 2017, 0.450, 154, 20, 2, 13, 520, 14, 35, 1, 38, 121.683, 5.310
Mon Jul  3 14:09:02 EDT 2017, 0.330, 139, 29, 9, 27, 483, 16, 40, 27, 13, 14.923, 1.920
Mon Jul  3 14:09:06 EDT 2017, 0.830, 159, 24, 5, 16, 333, 7, 20, 12, 33, 3.827, 0.977
Mon Jul  3 14:09:09 EDT 2017, 0.580, 129, 21, 7, 11, 558, 2, 30, 19, 43, 2.870, 1.133
Mon Jul  3 14:09:11 EDT 2017, 0.080, 149, 26, 3, 22, 408, 12, 10, 4, 23, 2.023, 1.067
Mon Jul  3 14:09:19 EDT 2017, 0.110, 128, 27, 2, 26, 324, 9, 21, 5, 32, 7.493, 1.207
Mon Jul  3 14:09:38 EDT 2017, 0.610, 148, 22, 6, 15, 474, 18, 41, 20, 12, 19.400, 2.040
Mon Jul  3 14:09:41 EDT 2017, 0.860, 138, 20, 4, 10, 399, 13, 11, 13, 22, 2.763, 0.760
Mon Jul  3 14:09:49 EDT 2017, 0.360, 158, 25, 8, 21, 549, 4, 31, 28, 42, 7.137, 1.680
Mon Jul  3 14:10:10 EDT 2017, 0.480, 133, 23, 3, 13, 586, 6, 46, 2, 27, 21.453, 2.453
Mon Jul  3 14:11:23 EDT 2017, 0.980, 153, 28, 7, 24, 436, 16, 26, 17, 47, 71.800, 3.347
Mon Jul  3 14:12:32 EDT 2017, 0.730, 123, 26, 5, 29, 511, 11, 36, 9, 37, 68.687, 3.483
Mon Jul  3 14:12:32 EDT 2017, 0.230, 143, 21, 9, 18, 361, 2, 16, 24, 17, 0.293, 0.280
Mon Jul  3 14:13:06 EDT 2017, 0.170, 135, 25, 7, 14, 342, 10, 39, 0, 34, 33.587, 2.290
Mon Jul  3 14:13:13 EDT 2017, 0.670, 155, 20, 3, 25, 492, 19, 19, 15, 14, 7.457, 1.323
Mon Jul  3 14:14:29 EDT 2017, 0.920, 125, 23, 9, 20, 417, 15, 49, 7, 24, 75.230, 3.093
Mon Jul  3 14:14:40 EDT 2017, 0.420, 145, 28, 5, 9, 567, 5, 29, 22, 44, 11.460, 1.893
Mon Jul  3 14:14:45 EDT 2017, 0.290, 120, 22, 6, 22, 530, 8, 14, 3, 29, 4.180, 1.183
Mon Jul  3 14:17:45 EDT 2017, 0.790, 140, 27, 2, 11, 380, 17, 34, 18, 49, 179.883, 4.690
Mon Jul  3 14:18:13 EDT 2017, 0.540, 130, 29, 8, 17, 455, 12, 24, 11, 39, 28.127, 2.157
Mon Jul  3 14:18:15 EDT 2017, 0.040, 150, 24, 4, 28, 305, 3, 44, 26, 19, 1.607, 0.807
Mon Jul  3 14:18:53 EDT 2017, 0.030, 121, 25, 9, 10, 572, 13, 18, 12, 46, 37.887, 2.630
Mon Jul  3 14:18:56 EDT 2017, 0.530, 141, 20, 5, 21, 422, 3, 38, 27, 26, 2.887, 1.197
Mon Jul  3 14:19:01 EDT 2017, 0.780, 131, 22, 7, 27, 497, 8, 28, 5, 16, 4.197, 1.117
Mon Jul  3 14:21:38 EDT 2017, 0.280, 151, 27, 3, 16, 347, 17, 48, 20, 36, 156.583, 4.380
Mon Jul  3 14:21:41 EDT 2017, 0.400, 136, 21, 8, 24, 309, 10, 33, 9, 11, 2.697, 0.847
Mon Jul  3 14:21:41 EDT 2017, 0.900, 156, 26, 4, 13, 459, 1, 13, 24, 31, 0.213, 0.253
Mon Jul  3 14:21:58 EDT 2017, 0.650, 126, 28, 6, 8, 384, 5, 43, 1, 41, 16.950, 1.930
Mon Jul  3 14:22:15 EDT 2017, 0.150, 146, 23, 2, 19, 534, 15, 23, 16, 21, 16.713, 1.937
Mon Jul  3 14:26:25 EDT 2017, 0.220, 133, 28, 4, 23, 553, 14, 41, 10, 49, 249.340, 6.643
Mon Jul  3 14:26:27 EDT 2017, 0.720, 153, 23, 8, 12, 403, 4, 21, 25, 29, 1.573, 0.823
Mon Jul  3 14:26:38 EDT 2017, 0.970, 123, 20, 2, 17, 478, 9, 31, 3, 19, 10.937, 1.463
Mon Jul  3 14:26:48 EDT 2017, 0.470, 143, 25, 6, 28, 328, 18, 11, 18, 39, 9.553, 1.230
Mon Jul  3 14:26:52 EDT 2017, 0.340, 128, 24, 5, 14, 366, 11, 26, 14, 14, 3.790, 0.903
Mon Jul  3 14:26:54 EDT 2017, 0.840, 148, 29, 9, 25, 516, 2, 46, 29, 34, 2.583, 1.047
Mon Jul  3 14:27:01 EDT 2017, 0.590, 138, 26, 3, 20, 441, 7, 16, 7, 44, 6.217, 1.280
Mon Jul  3 14:28:00 EDT 2017, 0.090, 158, 21, 7, 9, 591, 16, 36, 22, 24, 58.933, 3.800
Mon Jul  3 14:28:09 EDT 2017, 0.060, 137, 23, 6, 16, 506, 4, 45, 19, 30, 8.930, 1.710
Mon Jul  3 14:28:11 EDT 2017, 0.560, 157, 28, 2, 27, 356, 13, 25, 4, 10, 1.970, 0.713
Mon Jul  3 14:29:02 EDT 2017, 0.810, 127, 25, 8, 22, 581, 18, 35, 26, 20, 49.967, 2.863
Mon Jul  3 14:29:08 EDT 2017, 0.310, 147, 20, 4, 11, 431, 8, 15, 11, 40, 6.457, 1.340
