# Timestamp, procs, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, rollbacksMax_mean, rollbacksMax_sd, rollbacksMax_ci, rollbacksMax_ci, rollbacksMax_min, rollbacksMax_box_q1, rollbacksMax_median, rollbacksMax_box_q2, rollbacksMax_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, mpiMsgsMax_mean, mpiMsgsMax_sd, mpiMsgsMax_ci, mpiMsgsMax_ci, mpiMsgsMax_min, mpiMsgsMax_box_q1, mpiMsgsMax_median, mpiMsgsMax_box_q2, mpiMsgsMax_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, schedulesMax_mean, schedulesMax_sd, schedulesMax_ci, schedulesMax_ci, schedulesMax_min, schedulesMax_box_q1, schedulesMax_median, schedulesMax_box_q2, schedulesMax_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, commEvtsMax_mean, commEvtsMax_sd, commEvtsMax_ci, commEvtsMax_ci, commEvtsMax_min, commEvtsMax_box_q1, commEvtsMax_median, commEvtsMax_box_q2, commEvtsMax_max, agentBkts_mean, agentBkts_sd, agentBkts_ci, agentBkts_ci, agentBkts_min, agentBkts_box_q1, agentBkts_median, agentBkts_box_q2, agentBkts_max, agentBktsMax_mean, agentBktsMax_sd, agentBktsMax_ci, agentBktsMax_ci, agentBktsMax_min, agentBktsMax_box_q1, agentBktsMax_median, agentBktsMax_box_q2, agentBktsMax_max, schedBktSz_mean, schedBktSz_sd, schedBktSz_ci, schedBktSz_ci, schedBktSz_min, schedBktSz_box_q1, schedBktSz_median, schedBktSz_box_q2, schedBktSz_max, schedBktSzMax_mean, schedBktSzMax_sd, schedBktSzMax_ci, schedBktSzMax_ci, schedBktSzMax_min, schedBktSzMax_box_q1, schedBktSzMax_median, schedBktSzMax_box_q2, schedBktSzMax_max, fixHeapComp_mean, fixHeapComp_sd, fixHeapComp_ci, fixHeapComp_ci, fixHeapComp_min, fixHeapComp_box_q1, fixHeapComp_median, fixHeapComp_box_q2, fixHeapComp_max, fixHeapCompMax_mean, fixHeapCompMax_sd, fixHeapCompMax_ci, fixHeapCompMax_ci, fixHeapCompMax_min, fixHeapCompMax_box_q1, fixHeapCompMax_median, fixHeapCompMax_box_q2, fixHeapCompMax_max, fixHeapOps_mean, fixHeapOps_sd, fixHeapOps_ci, fixHeapOps_ci, fixHeapOps_min, fixHeapOps_box_q1, fixHeapOps_median, fixHeapOps_box_q2, fixHeapOps_max, fixHeapOpsMax_mean, fixHeapOpsMax_sd, fixHeapOpsMax_ci, fixHeapOpsMax_ci, fixHeapOpsMax_min, fixHeapOpsMax_box_q1, fixHeapOpsMax_median, fixHeapOpsMax_box_q2, fixHeapOpsMax_max
Mon Jan 16 01:14:32 EST 2017, 4, 1, 0.250, 10, 246.552, 6.97067, 241.641, 251.463, 231.89, 244.92, 249.555, 251.09, 257.58, 263400, 13968.1, 253559, 273241, 249392, 249952, 260604, 283732, 286548, 1.02435e+06, 152748, 916731, 1.13197e+06, 653178, 939649, 1096463, 1163077, 1189885, 409674, 80190.1, 353176, 466172, 227585, 384956, 443536, 503723, 504519, 4.45959e+06, 1.31814e+06, 3.53089e+06, 5.38829e+06, 1674687, 3913499, 4794326, 5512915, 6733209, 1.51772e+06, 576079, 1.11184e+06, 1.9236e+06, 578940, 1173587, 1595047, 1842519, 2837099, 1.0022e+08, 211343, 1.00071e+08, 1.00369e+08, 99704718, 100102539, 1.00322e+08, 100420325, 100449540, 2.52737e+07, 111627, 2.51951e+07, 2.53523e+07, 25014464, 25238784, 2.53228e+07, 25399775, 25403765, 4.26112e+08, 1.33067e+07, 4.16737e+08, 4.35487e+08, 401675282, 415872698, 430091347, 438933480, 449675420, 1.08872e+08, 4.18763e+06, 1.05922e+08, 1.11822e+08, 101044072, 106896371, 1.09808e+08, 112373652, 116291555, 19.1369, 0.874195, 18.521, 19.7528, 17.3444, 18.8846, 19.4224, 19.8257, 20.6898, 5.00964, 0.366451, 4.75145, 5.26783, 4.38493, 4.82867, 5.04083, 5.27428, 5.82179, 17.7895, 0.719023, 17.2829, 18.2961, 16.349, 17.6183, 17.9787, 18.3442, 19.0671, 4.60327, 0.268757, 4.41392, 4.79262, 4.12718, 4.50388, 4.68393, 4.77344, 5.17473, 58.0719, 0.105913, 57.9973, 58.1465, 57.8121, 58.0151, 58.1296, 58.1614, 58.1765, 14.6237, 0.0513915, 14.5875, 14.6599, 14.5095, 14.6, 14.6429, 14.6892, 14.6901, 1.04619e+08, 339468, 1.0438e+08, 1.04858e+08, 103813282, 104452836, 104796476, 104926765, 104961089, 2.65411e+07, 185551, 2.64104e+07, 2.66718e+07, 26123738, 26473664, 2.66253e+07, 26753254, 26757509
Mon Jan 16 01:24:37 EST 2017, 4, 10, 0.250, 10, 401.558, 41.1333, 372.577, 430.539, 337.19, 368.82, 398.48, 455.96, 485.55, 428662, 6257.63, 424253, 433071, 410384, 429204, 430384, 432336, 433544, 3.8466e+06, 1.10431e+06, 3.06855e+06, 4.62465e+06, 1937822, 3456041, 4.1234e+06, 4638769, 6140388, 1.72138e+06, 693531, 1.23275e+06, 2.21001e+06, 809769, 1216566, 1.84485e+06, 2317953, 3297824, 4.7871e+06, 398001, 4.50669e+06, 5.06751e+06, 4121005, 4422579, 4.91102e+06, 5343978, 5403149, 1.73215e+06, 318138, 1.508e+06, 1.9563e+06, 1296920, 1393730, 1865648, 1953472, 2409921, 1.06132e+08, 1.9404e+06, 1.04765e+08, 1.07499e+08, 102789806, 105408341, 106594836, 107514443, 110260547, 2.78594e+07, 1.2337e+06, 2.69902e+07, 2.87286e+07, 26232549, 27016362, 2.80491e+07, 28953012, 30683087, 9.92873e+08, 336300, 9.92636e+08, 9.9311e+08, 992231402, 992662422, 992974235, 993261147, 993326803, 2.48337e+08, 136304, 2.48241e+08, 2.48433e+08, 248115094, 248265591, 2.48352e+08, 248507023, 248576314, 5.51021, 0.0808835, 5.45322, 5.5672, 5.36396, 5.48406, 5.53247, 5.57242, 5.67081, 1.4143, 0.0411629, 1.3853, 1.4433, 1.3515, 1.39073, 1.42, 1.45952, 1.49892, 39.4879, 0.0387538, 39.4606, 39.5152, 39.4425, 39.4471, 39.503, 39.5207, 39.5621, 9.92364, 0.0227322, 9.90762, 9.93966, 9.88986, 9.90232, 9.94083, 9.94635, 9.95167, 51.4622, 0.200492, 51.3209, 51.6035, 51.139, 51.3327, 51.5114, 51.7084, 51.8151, 13.1242, 0.129373, 13.033, 13.2154, 12.9174, 13.0486, 13.1605, 13.2553, 13.3463, 1.29383e+08, 3.39747e+06, 1.26989e+08, 1.31777e+08, 123538214, 128152850, 130208978, 131819896, 136539307, 3.46827e+07, 2.16092e+06, 3.31602e+07, 3.62052e+07, 31830128, 33132308, 35068270, 36536994, 39632948
Mon Jan 16 01:29:10 EST 2017, 8, 1, 0.000, 2, 42.685, 0.970405, 42.0013, 43.3687, 41.13, 41.96, 43.11, 43.73, 44.14, 95609.2, 973.446, 94923.4, 96295, 94908, 94948, 95038, 97096, 97136, 517344, 116297, 435406, 599282, 322264, 430547, 563857, 673754, 673986, 272338, 66593.9, 225419, 319257, 146220, 219289, 302570, 353875, 354264, 440273, 19207.1, 426741, 453805, 407775, 427907, 447858, 465834, 466747, 101780, 12008.7, 93319.2, 110241, 78355, 92876, 107068, 116709, 116767, 5.86822e+07, 256786, 5.85013e+07, 5.88631e+07, 58259521, 58481385, 5.87844e+07, 59028677, 59031240, 7.72343e+06, 138914, 7.62556e+06, 7.8213e+06, 7466114, 7609642, 7786768, 7895875, 7896619, 7.86269e+07, 51859.4, 7.85904e+07, 7.86634e+07, 78542139, 78578242, 7.8647e+07, 78694100, 78705174, 9.86111e+06, 19935.5, 9.84706e+06, 9.87516e+06, 9827210, 9844426, 9868573, 9885592, 9886702, 11.0951, 0.0327532, 11.072, 11.1182, 11.0442, 11.067, 11.1079, 11.1405, 11.1408, 1.41315, 0.0122515, 1.40452, 1.42178, 1.39614, 1.40168, 1.41816, 1.43011, 1.43028, 10.8995, 0.00343058, 10.8971, 10.9019, 10.8944, 10.8963, 10.9009, 10.9039, 10.905, 1.36416, 0.00106759, 1.36341, 1.36491, 1.36238, 1.36311, 1.3646, 1.36532, 1.36576, 86.496, 0.182567, 86.3674, 86.6246, 86.1646, 86.3728, 86.5713, 86.7288, 86.7451, 11.1796, 0.0993542, 11.1096, 11.2496, 10.9816, 11.0896, 11.2119, 11.286, 11.314, 8.35068e+07, 485676, 8.31646e+07, 8.3849e+07, 82695215, 83136543, 8.36973e+07, 84161193, 84162345, 1.12568e+07, 272568, 1.10648e+07, 1.14488e+07, 10745349, 11038190, 1.13792e+07, 11593005, 11595161
Mon Jan 16 01:33:29 EST 2017, 8, 10, 0.000, 2, 77.622, 2.42507, 75.9134, 79.3306, 74.93, 75.93, 77.16, 81.24, 82.87, 113308, 865.316, 112698, 113918, 112092, 112244, 113892, 114176, 114196, 1.88648e+06, 263751, 1.70065e+06, 2.07231e+06, 1515025, 1697250, 1931990, 2060312, 2493992, 439376, 127863, 349289, 529463, 304518, 344263, 431029, 531698, 765565, 1.56028e+06, 56335, 1.52059e+06, 1.59997e+06, 1441636, 1531810, 1.58492e+06, 1616264, 1640303, 263277, 29844.5, 242250, 284304, 230080, 237160, 269386, 284326, 331381, 1.02028e+08, 482896, 1.01688e+08, 1.02368e+08, 101388123, 101686308, 1.02107e+08, 102340933, 103161537, 1.30844e+07, 214449, 1.29333e+07, 1.32355e+07, 12863607, 12913994, 1.30707e+07, 13262975, 13625653, 1.98258e+08, 269.459, 1.98258e+08, 1.98258e+08, 198258095, 198258177, 1.98258e+08, 198258468, 198259075, 2.4783e+07, 37.3363, 2.4783e+07, 2.4783e+07, 24782943, 24782957, 24783007, 24783028, 24783064, 8.14603, 0.0232599, 8.12964, 8.16242, 8.1155, 8.12888, 8.14944, 8.16114, 8.20099, 1.03007, 0.00975295, 1.0232, 1.03694, 1.02069, 1.02173, 1.03043, 1.03589, 1.05458, 15.9209, 0.00910528, 15.9145, 15.9273, 15.8993, 15.9164, 15.9246, 15.9281, 15.9346, 2.00064, 0.000196357, 2.0005, 2.00078, 2.00047, 2.00051, 2.00057, 2.00079, 2.00114, 101.19, 0.187319, 101.058, 101.322, 100.849, 101.104, 101.237, 101.373, 101.519, 12.8494, 0.100544, 12.7786, 12.9202, 12.7549, 12.7868, 12.8512, 12.8957, 13.1117, 140693950, 996272, 1.39992e+08, 1.41396e+08, 139431782, 139954225, 1.40822e+08, 141323010, 143069445, 1.83078e+07, 443939, 1.7995e+07, 1.86206e+07, 17836601, 17965461, 18294873, 18707930, 19402013
Mon Jan 16 01:36:52 EST 2017, 8, 1, 0.250, 2, 40.737, 0.646886, 40.2812, 41.1928, 39.91, 40.31, 40.71, 41.81, 41.83, 88051.6, 965.523, 87371.3, 88731.9, 87220, 87276, 88152, 89276, 89400, 316762, 9715.54, 309917, 323607, 300391, 311729, 316728, 332444, 332514, 159246, 3812.74, 156560, 161932, 153899, 156083, 160570, 163532, 165966, 307354, 1668.95, 306178, 308530, 304884, 306407, 307452, 309613, 310631, 64666.5, 1121.81, 63876.1, 65456.9, 62675, 63982, 64957, 66076, 66098, 5.82608e+07, 23026.8, 5.82446e+07, 5.8277e+07, 58221087, 58246933, 5.82625e+07, 58293361, 58300265, 7.52606e+06, 9149.06, 7.51961e+06, 7.53251e+06, 7514197, 7519220, 7.52857e+06, 7537475, 7542176, 7.85454e+07, 4280.09, 7.85424e+07, 7.85484e+07, 78540295, 78541718, 7.85459e+07, 78550457, 78554023, 9.82843e+06, 1517.41, 9.82736e+06, 9.8295e+06, 9826943, 9826994, 9828587, 9830165, 9831667, 10.6093, 0.00244681, 10.6076, 10.611, 10.6058, 10.6078, 10.6086, 10.6126, 10.6139, 1.34032, 0.000595591, 1.3399, 1.34074, 1.33941, 1.33988, 1.3403, 1.34112, 1.34152, 10.9152, 0.000286531, 10.915, 10.9154, 10.9147, 10.9149, 10.9153, 10.9155, 10.9155, 1.36545, 8.18596e-05, 1.36539, 1.36551, 1.36534, 1.36538, 1.36545, 1.36559, 1.36559, 82.1038, 0.0167583, 82.092, 82.1156, 82.0769, 82.0956, 82.1013, 82.1297, 82.1368, 10.5598, 0.00845495, 10.5538, 10.5658, 10.5498, 10.5533, 10.5602, 10.5701, 10.5783, 8.50849e+07, 45071.1, 8.50531e+07, 8.51167e+07, 85008383, 85062077, 85087607, 85152169, 85161148, 1.11534e+07, 17011.7, 1.11414e+07, 1.11654e+07, 11131686, 11139226, 11159428, 11172228, 11184001
Mon Jan 16 01:41:26 EST 2017, 8, 10, 0.250, 2, 71.674, 1.66253, 70.5027, 72.8453, 69.12, 70.72, 72.225, 73.5, 74.4, 106641, 2366.74, 104974, 108308, 102108, 105620, 108130, 108452, 109140, 1.28289e+06, 242858, 1.11178e+06, 1.454e+06, 823701, 1101055, 1.36662e+06, 1568407, 1608944, 328197, 92518.3, 263013, 393381, 166056, 236007, 376311, 416148, 473669, 1023451, 55298.9, 984490, 1.06241e+06, 911732, 981337, 1.04567e+06, 1080128, 1089710, 176519, 18086.8, 163776, 189262, 144229, 160965, 188443, 191575, 200612, 9.63432e+07, 455656, 9.60222e+07, 9.66642e+07, 95503033, 95988441, 9.6497e+07, 96889467, 96963295, 1.2333e+07, 167825, 1.22148e+07, 1.24512e+07, 12042503, 12165380, 12419695, 12491820, 12598620, 1.98258e+08, 428.411, 1.98258e+08, 1.98258e+08, 198257954, 198258085, 1.98258e+08, 198258802, 198259384, 24783392, 215.387, 2.47832e+07, 2.47835e+07, 24783027, 24783248, 2.47835e+07, 24783696, 24783756, 7.09569, 0.0207334, 7.08108, 7.1103, 7.05639, 7.08019, 7.10327, 7.11996, 7.12313, 0.898736, 0.00784172, 0.893211, 0.904261, 0.88602, 0.890751, 0.901681, 0.908611, 0.910066, 16.7775, 0.0100988, 16.7704, 16.7846, 16.7642, 16.7686, 16.7782, 16.79, 16.7971, 2.10386, 5.75847e-05, 2.10382, 2.1039, 2.10377, 2.1038, 2.10389, 2.10391, 2.10396, 86.2841, 0.27952, 86.0872, 86.481, 85.7246, 86.1038, 86.3826, 86.6003, 86.6143, 10.9847, 0.108022, 10.9086, 11.0608, 10.7983, 10.8962, 11.0227, 11.1018, 11.1583, 144074764, 957488, 1.434e+08, 1.44749e+08, 142298016, 143343834, 144397872, 145214584, 145377933, 1.86458e+07, 364610, 1.83889e+07, 1.89027e+07, 18012969, 18272394, 18838272, 18982152, 19224039
Mon Jan 16 01:45:35 EST 2017, 8, 1, 0.000, 5, 79.965, 10.6055, 72.4928, 87.4372, 71.48, 73.16, 77.965, 92.11, 106.94, 122154, 13930.1, 112339, 131969, 115508, 115668, 116170, 132256, 161300, 1273726, 458036, 951014, 1.59644e+06, 714024, 945305, 1324606, 1892388, 2233814, 237143, 74428.7, 184704, 289582, 132383, 180191, 238674, 346731, 381460, 3.47274e+06, 3.50532e+06, 1.00305e+06, 5.94243e+06, 1275332, 1498937, 2.26913e+06, 7280641, 12710882, 649225, 736991, 129974, 1.16848e+06, 182232, 240099, 391976, 1288703, 2665245, 9.13566e+07, 946411, 9.06898e+07, 9.20234e+07, 90184179, 90672775, 9.14909e+07, 92734769, 93217618, 1.1574e+07, 158226, 1.14625e+07, 1.16855e+07, 11344885, 11459628, 1.15897e+07, 11810135, 11867656, 2.11263e+08, 2.11758e+07, 1.96343e+08, 2.26183e+08, 197925436, 199146477, 2.03797e+08, 237295533, 265459555, 2.74658e+07, 4.10235e+06, 2.45755e+07, 3.03561e+07, 24810257, 25166144, 2.6155e+07, 31846678, 38315448, 27.3181, 5.70183, 23.3008, 31.3354, 23.8586, 24.0301, 25.216, 34.6107, 41.7667, 3.70822, 1.11726, 2.92105, 4.49539, 3.01422, 3.04, 3.31223, 5.01487, 6.59651, 19.4564, 2.77286, 17.5028, 21.41, 17.7992, 17.8948, 18.4428, 22.6382, 26.6915, 2.57713, 0.572754, 2.17359, 2.98067, 2.23908, 2.25861, 2.37006, 3.12877, 4.12294, 104.972, 0.767158, 104.431, 105.513, 104.042, 104.421, 105.059, 106.075, 106.523, 13.2308, 0.111776, 13.152, 13.3096, 13.0724, 13.1377, 13.2326, 13.3801, 13.4598, 103356313, 1.15314e+06, 1.02544e+08, 1.04169e+08, 101863152, 102546832, 103563850, 104909372, 105665182, 1.31409e+07, 180382, 1.30138e+07, 1.3268e+07, 12866778, 13008292, 1.31591e+07, 13391851, 13473654
Mon Jan 16 01:52:09 EST 2017, 8, 10, 0.000, 5, 115.647, 4.29711, 112.619, 118.675, 110.48, 111.92, 116.32, 120.25, 124.64, 135116, 8674.09, 129005, 141227, 124132, 127800, 135996, 149064, 149980, 2.2663e+06, 684183, 1.78426e+06, 2.74834e+06, 1106579, 1831613, 2.25669e+06, 3139067, 3449962, 494015, 123004, 407352, 580678, 265154, 478699, 557684, 595480, 623985, 4.25244e+06, 578083, 3.84515e+06, 4.65973e+06, 3196570, 3894389, 4.28897e+06, 4979419, 5169833, 703839, 84878.2, 644038, 763640, 547931, 681541, 758423, 780891, 783750, 1.02925e+08, 1.03075e+06, 1.02199e+08, 1.03651e+08, 101232561, 102261053, 102915234, 104260847, 104722992, 1.31813e+07, 197734, 1.3042e+07, 1.33206e+07, 12803433, 13167940, 1.32737e+07, 13353502, 13387746, 4.95845e+08, 93568.2, 4.95779e+08, 4.95911e+08, 495723165, 495765362, 495845552, 495966493, 496040789, 6.19976e+07, 24753, 6.19802e+07, 6.2015e+07, 61971568, 61979436, 61990145, 62025475, 62054636, 10.7506, 0.0676702, 10.7029, 10.7983, 10.6359, 10.708, 10.7493, 10.8399, 10.8661, 1.35367, 0.0104357, 1.34632, 1.36102, 1.33772, 1.34478, 1.35323, 1.36707, 1.37249, 39.4344, 0.0954738, 39.3671, 39.5017, 39.2778, 39.3375, 39.4659, 39.5275, 39.5996, 4.96826, 0.00186791, 4.96694, 4.96958, 4.9651, 4.96749, 4.96835, 4.97061, 4.97208, 104.624, 0.56623, 104.225, 105.023, 103.661, 104.279, 104.618, 105.412, 105.516, 13.2475, 0.10314, 13.1748, 13.3202, 13.0628, 13.1845, 13.2938, 13.3644, 13.3869, 1.26859e+08, 1.70138e+06, 1.2566e+08, 1.28058e+08, 124143786, 125757411, 126787891, 129044118, 129912657, 1.64379e+07, 349630, 1.61916e+07, 1.66842e+07, 15797668, 16338505, 16585240, 16784585, 16856404
Mon Jan 16 01:55:37 EST 2017, 8, 1, 0.250, 5, 76.031, 5.15219, 72.401, 79.661, 68.51, 71.31, 79.125, 81.5, 82.77, 111591, 1837.13, 110297, 112885, 109668, 110328, 111280, 114164, 115700, 1.01579e+06, 319145, 790935, 1.24065e+06, 503660, 855552, 1160563, 1411078, 1427431, 248785, 82104.7, 190938, 306632, 83477, 235744, 294152, 322217, 327901, 1.3425e+06, 363271, 1.08656e+06, 1.59844e+06, 863061, 1102003, 1372718, 1791926, 1894421, 279216, 104717, 205437, 352995, 122206, 195169, 319234, 412475, 441320, 9.08713e+07, 703795, 9.03754e+07, 9.13672e+07, 89766083, 90489016, 91201525, 91704968, 91751844, 1.16034e+07, 168101, 1.1485e+07, 1.17218e+07, 11274624, 11576459, 11705772, 11744012, 11776322, 2.00505e+08, 2.56602e+06, 1.98697e+08, 2.02313e+08, 197137008, 198956976, 200565740, 204411255, 204885790, 2.56765e+07, 695104, 2.51868e+07, 2.61662e+07, 24734822, 25121123, 2.5769e+07, 26556545, 26738479, 23.7688, 0.69856, 23.2766, 24.261, 22.9354, 23.2926, 23.7961, 24.6899, 24.8729, 3.14421, 0.206845, 2.99848, 3.28994, 2.89355, 2.96286, 3.2081, 3.4059, 3.51901, 18.1451, 0.312197, 17.9251, 18.3651, 17.7639, 17.9401, 18.1439, 18.6055, 18.6343, 2.34353, 0.0877864, 2.28168, 2.40538, 2.23062, 2.26778, 2.36437, 2.46109, 2.47809, 100.926, 0.575357, 100.521, 101.331, 100.029, 100.631, 101.182, 101.624, 101.646, 12.8219, 0.138304, 12.7245, 12.9193, 12.5606, 12.7944, 12.8818, 12.9536, 12.9647, 1.05011e+08, 964602, 1.04331e+08, 1.05691e+08, 103441709, 104511910, 1.05514e+08, 106218303, 106223051, 1.34943e+07, 241999, 1.33238e+07, 1.36648e+07, 12999801, 13483325, 1.36199e+07, 13718078, 13723088
Mon Jan 16 02:00:15 EST 2017, 8, 10, 0.250, 5, 109.926, 1.93475, 108.563, 111.289, 107.18, 108.71, 110.435, 110.92, 114.35, 140158, 4223.3, 137182, 143134, 132580, 138028, 139762, 145168, 148072, 2.37243e+06, 278605, 2.17614e+06, 2.56872e+06, 1867842, 2200284, 2.539e+06, 2680004, 2756022, 488618, 94341.8, 422149, 555087, 380845, 394638, 513448, 621880, 647906, 3.35001e+06, 170284, 3.23004e+06, 3.46998e+06, 3021556, 3189047, 3.47364e+06, 3519956, 3553371, 536868, 39216, 509238, 564498, 480260, 508749, 545931, 592149, 599582, 1.03191e+08, 437293, 1.02883e+08, 1.03499e+08, 102429139, 102893086, 103434884, 103671343, 103839359, 1.32022e+07, 160455, 1.30892e+07, 1.33152e+07, 13023854, 13042984, 1.32337e+07, 13437469, 13485388, 4.95856e+08, 31032.5, 4.95834e+08, 4.95878e+08, 495805518, 495835172, 495859581, 495893038, 495906914, 61997466, 7052.45, 6.19925e+07, 6.20024e+07, 61987850, 61992712, 6.1998e+07, 62007921, 62008814, 9.78999, 0.0281245, 9.77017, 9.80981, 9.73887, 9.77264, 9.80661, 9.82064, 9.82949, 1.23808, 0.00781764, 1.23257, 1.24359, 1.22804, 1.22985, 1.24138, 1.24513, 1.2531, 39.4889, 0.0306232, 39.4673, 39.5105, 39.4445, 39.4645, 39.5033, 39.5234, 39.5432, 4.969, 0.00321471, 4.96674, 4.97126, 4.95942, 4.96959, 4.9701, 4.97057, 4.97065, 93.874, 0.265104, 93.6872, 94.0608, 93.3165, 93.6672, 94.0269, 94.1284, 94.2698, 11.9291, 0.105403, 11.8548, 12.0034, 11.8172, 11.8691, 11.9088, 12.1248, 12.1319, 1.30585e+08, 817958, 1.30009e+08, 1.31161e+08, 129220049, 130041342, 1.31035e+08, 131525689, 131771910, 1.68921e+07, 290189, 1.66876e+07, 1.70966e+07, 16565941, 16583724, 1.69858e+07, 17254755, 17403708
Mon Jan 16 02:06:24 EST 2017, 8, 1, 0.000, 10, 131.317, 24.9456, 113.741, 148.893, 106.24, 113.33, 128.235, 164.51, 189.07, 181709, 46862.2, 148692, 214726, 142340, 152600, 168978, 269920, 273756, 1889590, 488988, 1.54507e+06, 2.23411e+06, 972471, 1543761, 2062335, 2520942, 2636968, 380344, 97662.2, 311536, 449152, 179051, 319047, 438323, 476625, 494750, 1.33244e+07, 9.95928e+06, 6.30753e+06, 2.03413e+07, 3211181, 6041317, 12516826, 27558223, 35645468, 2.30378e+06, 1.89019e+06, 972036, 3.63552e+06, 508776, 944726, 2.25285e+06, 4440931, 6925855, 101344191, 636242, 1.00896e+08, 1.01792e+08, 100109323, 100916243, 101577422, 102130225, 102302197, 12853003, 127359, 1.27633e+07, 1.29427e+07, 12584489, 12775088, 1.29314e+07, 12971387, 12997525, 4.80962e+08, 8.16124e+07, 4.23462e+08, 5.38462e+08, 402981527, 426290091, 4.69728e+08, 555178185, 689536908, 6.30168e+07, 1.27997e+07, 5.39987e+07, 7.20349e+07, 51441722, 54397855, 61267350, 75502911, 95709213, 42.7818, 6.87171, 37.9403, 47.6233, 35.5312, 37.5826, 42.605, 52.8858, 57.5857, 5.64596, 1.06548, 4.89527, 6.39665, 4.50353, 4.79311, 5.76626, 6.94762, 8.03983, 41.0229, 8.65905, 34.9221, 47.1237, 32.7003, 35.0239, 39.9182, 50.757, 62.2681, 5.49851, 1.4914, 4.44774, 6.54928, 4.18, 4.4688, 5.33669, 7.02951, 9.2863, 110.448, 0.557595, 110.055, 110.841, 109.341, 110.067, 110.666, 111.112, 111.238, 13.9506, 0.10778, 13.8747, 14.0265, 13.7236, 13.8827, 14.0192, 14.0365, 14.0672, 1.05832e+08, 1.00588e+06, 1.05123e+08, 1.06541e+08, 103910849, 105126810, 1.0621e+08, 107189050, 107304158, 1.35732e+07, 207902, 1.34267e+07, 1.37197e+07, 13129871, 13446042, 13699090, 13772721, 13799860
Mon Jan 16 02:14:53 EST 2017, 8, 10, 0.000, 10, 153.708, 5.83217, 149.599, 157.817, 146.44, 148.85, 153.97, 162.55, 163.68, 188051, 15795.2, 176922, 199180, 167448, 174132, 190978, 210044, 216192, 2.01313e+06, 527497, 1.64148e+06, 2.38478e+06, 1318964, 1532075, 2.22185e+06, 2572295, 2963247, 377339, 90539.6, 313549, 441129, 270403, 292742, 380206, 477880, 561895, 8.33059e+06, 1.07971e+06, 7.56987e+06, 9.09131e+06, 6784737, 7375937, 8.86127e+06, 9559231, 10053642, 1.28398e+06, 157882, 1.17274e+06, 1.39522e+06, 1091493, 1125177, 1318776, 1485818, 1543944, 1.02456e+08, 797013, 1.01894e+08, 1.03018e+08, 101432924, 101726885, 1.02694e+08, 103264643, 103976513, 1.29886e+07, 156024, 1.28787e+07, 1.30985e+07, 12805589, 12824338, 12984659, 13170762, 13302239, 9.9283e+08, 674402, 9.92355e+08, 9.93305e+08, 991847651, 992200706, 993122405, 993740367, 993784313, 1.2423e+08, 114635, 1.24149e+08, 1.24311e+08, 124081965, 124115469, 124267033, 124369890, 124398650, 11.6855, 0.0657999, 11.6391, 11.7319, 11.6002, 11.625, 11.7078, 11.755, 11.8052, 1.4712, 0.00926306, 1.46467, 1.47773, 1.45797, 1.46487, 1.47404, 1.48214, 1.48959, 79.0784, 0.109875, 79.001, 79.1558, 78.867, 78.9904, 79.1115, 79.2139, 79.2179, 9.95234, 0.0140878, 9.94241, 9.96227, 9.92099, 9.94383, 9.95589, 9.96958, 9.97189, 104.826, 0.489995, 104.481, 105.171, 104.171, 104.342, 105.096, 105.341, 105.592, 13.2246, 0.0905827, 13.1608, 13.2884, 13.1098, 13.1303, 13.2461, 13.3232, 13.3937, 1.24673e+08, 1.31249e+06, 1.23748e+08, 1.25598e+08, 122972867, 123475407, 1.25041e+08, 126014159, 127248444, 1.59153e+07, 228273, 1.57545e+07, 1.60761e+07, 15670558, 15696433, 1.59064e+07, 16154261, 16409609
