# Timestamp, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Fri Dec 30 21:21:40 EST 2016, 8, 0.000, 15, 5.759, 0.174668, 5.63594, 5.88206, 5.38, 5.71, 5.785, 5.90, 6.10, 51385.6, 7.83837, 51380.1, 51391.1, 51376, 51376, 51392, 51392, 51392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 7333492, 0, 7333492, 7333492, 7333492, 7333492, 7333492, 7333492, 7333492
Fri Dec 30 21:22:40 EST 2016, 0, 0.250, 15, 4.778, 0.321459, 4.55151, 5.00449, 3.95, 4.71, 4.99, 5.02, 5.06, 50995.2, 6.4, 50990.7, 50999.7, 50992, 50992, 50992, 51008, 51008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 7470000, 0, 7470000, 7470000, 7470000, 7470000, 7470000, 7470000, 7470000
Fri Dec 30 21:23:42 EST 2016, 1, 0.250, 15, 3.194, 0.313056, 2.97343, 3.41457, 2.40, 3.13, 3.32, 3.45, 3.55, 44552, 10.7331, 44544.4, 44559.6, 44544, 44544, 44552, 44560, 44576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498360, 0, 498360, 498360, 498360, 498360, 498360, 498360, 498360, 2942071, 0, 2942071, 2942071, 2942071, 2942071, 2942071, 2942071, 2942071
Fri Dec 30 21:24:43 EST 2016, 2, 0.250, 15, 4.636, 0.509082, 4.27732, 4.99468, 4.17, 4.39, 4.59, 4.86, 6.00, 47160, 8, 47154.4, 47165.6, 47152, 47152, 47168, 47168, 47168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498995, 0, 498995, 498995, 498995, 498995, 498995, 498995, 498995, 4724722, 0, 4724722, 4724722, 4724722, 4724722, 4724722, 4724722, 4724722
Fri Dec 30 21:25:44 EST 2016, 4, 0.250, 15, 5.38, 0.183848, 5.25047, 5.50953, 5.13, 5.28, 5.375, 5.68, 5.69, 49608, 8, 49602.4, 49613.6, 49600, 49600, 49616, 49616, 49616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 6459877, 0, 6459877, 6459877, 6459877, 6459877, 6459877, 6459877, 6459877
Fri Dec 30 21:26:50 EST 2016, 8, 0.250, 15, 5.916, 0.178393, 5.79031, 6.04169, 5.72, 5.74, 6.03, 6.11, 6.18, 51160, 10.7331, 51152.4, 51167.6, 51152, 51152, 51160, 51168, 51184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 7333541, 0, 7333541, 7333541, 7333541, 7333541, 7333541, 7333541, 7333541
Fri Dec 30 21:27:51 EST 2016, 0, 0.500, 15, 5.075, 0.877351, 4.45686, 5.69314, 4.00, 4.49, 4.99, 6.65, 6.70, 50707.2, 6.4, 50702.7, 50711.7, 50704, 50704, 50704, 50720, 50720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 7470000, 0, 7470000, 7470000, 7470000, 7470000, 7470000, 7470000, 7470000
Fri Dec 30 21:28:47 EST 2016, 1, 0.500, 15, 3.15, 0.280071, 2.95267, 3.34733, 2.36, 3.17, 3.195, 3.41, 3.43, 44488, 10.7331, 44480.4, 44495.6, 44480, 44480, 44488, 44496, 44512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498339, 0, 498339, 498339, 498339, 498339, 498339, 498339, 498339, 2942466, 0, 2942466, 2942466, 2942466, 2942466, 2942466, 2942466, 2942466
Fri Dec 30 21:29:48 EST 2016, 2, 0.500, 15, 3.616, 0.309619, 3.39786, 3.83414, 3.13, 3.37, 3.895, 3.93, 3.96, 47092.8, 7.33212, 47087.6, 47098, 47088, 47088, 47088, 47104, 47104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498999, 0, 498999, 498999, 498999, 498999, 498999, 498999, 498999, 4724584, 0, 4724584, 4724584, 4724584, 4724584, 4724584, 4724584, 4724584
Fri Dec 30 21:30:55 EST 2016, 4, 0.500, 15, 4.655, 0.343402, 4.41305, 4.89695, 3.69, 4.54, 4.815, 4.88, 4.88, 49481.6, 7.83837, 49476.1, 49487.1, 49472, 49472, 49488, 49488, 49488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 6459942, 0, 6459942, 6459942, 6459942, 6459942, 6459942, 6459942, 6459942
Fri Dec 30 21:31:58 EST 2016, 8, 0.500, 15, 5.271, 0.482544, 4.93102, 5.61098, 4.17, 5.00, 5.325, 5.62, 6.16, 50814.4, 11.2, 50806.5, 50822.3, 50800, 50800, 50816, 50832, 50832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 7333532, 0, 7333532, 7333532, 7333532, 7333532, 7333532, 7333532, 7333532
Fri Dec 30 21:32:59 EST 2016, 0, 0.000, 20, 6.669, 0.297101, 6.45968, 6.87832, 6.01, 6.58, 6.82, 7.03, 7.04, 56481.6, 13.2906, 56472.2, 56491, 56448, 56480, 56480, 56496, 56496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 9960000, 0, 9960000, 9960000, 9960000, 9960000, 9960000, 9960000, 9960000
Fri Dec 30 21:34:00 EST 2016, 1, 0.000, 20, 4.338, 0.595076, 3.91874, 4.75726, 3.76, 3.96, 4.3, 4.88, 5.81, 49158.4, 7.83837, 49152.9, 49163.9, 49152, 49152, 49160, 49168, 49168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498945, 0, 498945, 498945, 498945, 498945, 498945, 498945, 498945, 3921560, 0, 3921560, 3921560, 3921560, 3921560, 3921560, 3921560, 3921560
Fri Dec 30 21:35:22 EST 2016, 2, 0.000, 20, 5.64, 0.436715, 5.33231, 5.94769, 4.73, 5.53, 5.595, 6.22, 6.36, 52384, 24.7871, 52366.5, 52401.5, 52336, 52384, 52400, 52400, 52400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 6298464, 0, 6298464, 6298464, 6298464, 6298464, 6298464, 6298464, 6298464
Fri Dec 30 21:36:23 EST 2016, 4, 0.000, 20, 7.456, 0.583407, 7.04496, 7.86704, 6.81, 7.09, 7.49, 8.16, 8.73, 55384, 8, 55378.4, 55389.6, 55376, 55376, 55392, 55392, 55392, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 8613122, 0, 8613122, 8613122, 8613122, 8613122, 8613122, 8613122, 8613122
Fri Dec 30 21:37:24 EST 2016, 8, 0.000, 20, 7.654, 0.479546, 7.31613, 7.99187, 6.63, 7.43, 7.8, 8.23, 8.31, 57187.2, 6.4, 57182.7, 57191.7, 57184, 57184, 57184, 57200, 57200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 9778340, 0, 9778340, 9778340, 9778340, 9778340, 9778340, 9778340, 9778340
Fri Dec 30 21:38:31 EST 2016, 0, 0.250, 20, 7.141, 0.997421, 6.43826, 7.84374, 5.39, 6.40, 7.145, 8.79, 8.84, 56291.2, 13.9485, 56281.4, 56301, 56256, 56288, 56296, 56304, 56304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 9960000, 0, 9960000, 9960000, 9960000, 9960000, 9960000, 9960000, 9960000
Fri Dec 30 21:39:26 EST 2016, 1, 0.250, 20, 4.196, 0.156665, 4.08562, 4.30638, 4.06, 4.07, 4.185, 4.31, 4.60, 47913.6, 7.83837, 47908.1, 47919.1, 47904, 47904, 47920, 47920, 47920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498931, 0, 498931, 498931, 498931, 498931, 498931, 498931, 498931, 3921678, 0, 3921678, 3921678, 3921678, 3921678, 3921678, 3921678, 3921678
Fri Dec 30 21:40:33 EST 2016, 2, 0.250, 20, 5.774, 0.492, 5.42736, 6.12064, 5.37, 5.50, 5.735, 5.85, 7.18, 51142.4, 7.83837, 51136.9, 51147.9, 51136, 51136, 51144, 51152, 51152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 6298335, 0, 6298335, 6298335, 6298335, 6298335, 6298335, 6298335, 6298335
Fri Dec 30 21:41:34 EST 2016, 4, 0.250, 20, 7.28, 0.513167, 6.91845, 7.64155, 6.75, 6.92, 7.195, 7.93, 8.45, 54635.2, 10.245, 54628, 54642.4, 54624, 54624, 54640, 54640, 54656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 8613152, 0, 8613152, 8613152, 8613152, 8613152, 8613152, 8613152, 8613152
Fri Dec 30 21:42:36 EST 2016, 8, 0.250, 20, 7.74, 0.499279, 7.38823, 8.09177, 6.92, 7.34, 8.145, 8.21, 8.39, 56312, 12.8996, 56302.9, 56321.1, 56304, 56304, 56304, 56336, 56336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 9778291, 0, 9778291, 9778291, 9778291, 9778291, 9778291, 9778291, 9778291
Fri Dec 30 21:43:38 EST 2016, 0, 0.500, 20, 6.65, 0.479354, 6.31227, 6.98773, 5.92, 6.27, 6.73, 7.38, 7.52, 55715.2, 23.5151, 55698.6, 55731.8, 55648, 55712, 55728, 55728, 55728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 9960000, 0, 9960000, 9960000, 9960000, 9960000, 9960000, 9960000, 9960000
Fri Dec 30 21:44:34 EST 2016, 1, 0.500, 20, 4.176, 0.319537, 3.95087, 4.40113, 3.82, 3.90, 4.265, 4.64, 4.64, 46984, 10.7331, 46976.4, 46991.6, 46976, 46976, 46984, 46992, 47008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498932, 0, 498932, 498932, 498932, 498932, 498932, 498932, 498932, 3921633, 0, 3921633, 3921633, 3921633, 3921633, 3921633, 3921633, 3921633
Fri Dec 30 21:45:40 EST 2016, 2, 0.500, 20, 4.914, 0.439777, 4.60415, 5.22385, 3.80, 4.93, 5.185, 5.23, 5.29, 50900.8, 10.245, 50893.6, 50908, 50896, 50896, 50896, 50912, 50928, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 6298573, 0, 6298573, 6298573, 6298573, 6298573, 6298573, 6298573, 6298573
Fri Dec 30 21:46:42 EST 2016, 4, 0.500, 20, 6.292, 0.515476, 5.92882, 6.65518, 4.82, 6.30, 6.465, 6.64, 6.72, 54137.6, 7.83837, 54132.1, 54143.1, 54128, 54128, 54144, 54144, 54144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 8613047, 0, 8613047, 8613047, 8613047, 8613047, 8613047, 8613047, 8613047
Fri Dec 30 21:47:43 EST 2016, 8, 0.500, 20, 6.858, 0.797381, 6.2962, 7.4198, 4.94, 6.65, 7.02, 7.20, 8.37, 55608, 8, 55602.4, 55613.6, 55600, 55600, 55616, 55616, 55616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 9778301, 0, 9778301, 9778301, 9778301, 9778301, 9778301, 9778301, 9778301
