# Timestamp, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, agentBkts_mean, agentBkts_sd, agentBkts_ci, agentBkts_ci, agentBkts_min, agentBkts_box_q1, agentBkts_median, agentBkts_box_q2, agentBkts_max, schedBktSz_mean, schedBktSz_sd, schedBktSz_ci, schedBktSz_ci, schedBktSz_min, schedBktSz_box_q1, schedBktSz_median, schedBktSz_box_q2, schedBktSz_max, fixHeapComp_mean, fixHeapComp_sd, fixHeapComp_ci, fixHeapComp_ci, fixHeapComp_min, fixHeapComp_box_q1, fixHeapComp_median, fixHeapComp_box_q2, fixHeapComp_max, fixHeapOps_mean, fixHeapOps_sd, fixHeapOps_ci, fixHeapOps_ci, fixHeapOps_min, fixHeapOps_box_q1, fixHeapOps_median, fixHeapOps_box_q2, fixHeapOps_max
Fri Dec 30 16:35:12 EST 2016, 4, 0.000, 6, 32.551, 0.719033, 32.0444, 33.0576, 31.59, 32.01, 32.405, 33.58, 33.62, 284603, 10.245, 284596, 284610, 284592, 284592, 284608, 284608, 284624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989418, 0, 4989418, 4989418, 4989418, 4989418, 4989418, 4989418, 4989418, 25842422, 0, 25842422, 25842422, 25842422, 25842422, 25842422, 25842422, 25842422, 1.7369, 2.98023e-08, 1.7369, 1.7369, 1.7369, 1.7369, 1.7369, 1.7369, 1.7369, 5.18984, 1.3328e-07, 5.18984, 5.18984, 5.18984, 5.18984, 5.18984, 5.18984, 5.18984, 12.6655, 2.38419e-07, 12.6655, 12.6655, 12.6655, 12.6655, 12.6655, 12.6655, 12.6655, 5609585, 0, 5609585, 5609585, 5609585, 5609585, 5609585, 5609585, 5609585
Fri Dec 30 16:36:19 EST 2016, 8, 0.000, 6, 34.153, 1.66338, 32.9811, 35.3249, 30.84, 33.75, 34.25, 34.69, 38.05, 296611, 6.4, 296606, 296616, 296608, 296608, 296608, 296624, 296624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 29334377, 0, 29334377, 29334377, 29334377, 29334377, 29334377, 29334377, 29334377, 1.3897, 2.58096e-08, 1.3897, 1.3897, 1.3897, 1.3897, 1.3897, 1.3897, 1.3897, 5.89044, 8.42937e-08, 5.89044, 5.89044, 5.89044, 5.89044, 5.89044, 5.89044, 5.89044, 12.5187, 2.38419e-07, 12.5187, 12.5187, 12.5187, 12.5187, 12.5187, 12.5187, 12.5187, 5932620, 0, 5932620, 5932620, 5932620, 5932620, 5932620, 5932620, 5932620
Fri Dec 30 16:37:25 EST 2016, 0, 0.250, 6, 32.357, 3.79882, 29.6805, 35.0335, 29.93, 29.96, 31.615, 32.82, 43.41, 284966, 7.83837, 284960, 284972, 284960, 284960, 284968, 284976, 284976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989963, 0, 4989963, 4989963, 4989963, 4989963, 4989963, 4989963, 4989963, 29880000, 0, 29880000, 29880000, 29880000, 29880000, 29880000, 29880000, 29880000, 1.207, 2.10734e-08, 1.207, 1.207, 1.207, 1.207, 1.207, 1.207, 1.207, 6.00004, 1.19209e-07, 6.00004, 6.00004, 6.00004, 6.00004, 6.00004, 6.00004, 6.00004, 11.2642, 0, 11.2642, 11.2642, 11.2642, 11.2642, 11.2642, 11.2642, 11.2642, 6072182, 0, 6072182, 6072182, 6072182, 6072182, 6072182, 6072182, 6072182
Fri Dec 30 16:38:16 EST 2016, 1, 0.250, 6, 24.811, 3.38867, 22.4235, 27.1985, 20.96, 21.10, 24.7, 30.11, 30.13, 247976, 10.7331, 247968, 247984, 247968, 247968, 247976, 247984, 248000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4635448, 0, 4635448, 4635448, 4635448, 4635448, 4635448, 4635448, 4635448, 11759917, 0, 11759917, 11759917, 11759917, 11759917, 11759917, 11759917, 11759917, 3.20029, 4.21468e-08, 3.20029, 3.20029, 3.20029, 3.20029, 3.20029, 3.20029, 3.20029, 2.54232, 2.98023e-08, 2.54232, 2.54232, 2.54232, 2.54232, 2.54232, 2.54232, 2.54232, 12.3986, 1.68587e-07, 12.3986, 12.3986, 12.3986, 12.3986, 12.3986, 12.3986, 12.3986, 5144243, 0, 5144243, 5144243, 5144243, 5144243, 5144243, 5144243, 5144243
Fri Dec 30 16:39:17 EST 2016, 2, 0.250, 6, 27.234, 1.47624, 26.1939, 28.2741, 23.38, 26.87, 27.68, 28.13, 29.44, 265147, 10.245, 265140, 265154, 265136, 265136, 265152, 265152, 265168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4946325, 0, 4946325, 4946325, 4946325, 4946325, 4946325, 4946325, 4946325, 18897183, 0, 18897183, 18897183, 18897183, 18897183, 18897183, 18897183, 18897183, 2.31042, 2.98023e-08, 2.31042, 2.31042, 2.31042, 2.31042, 2.31042, 2.31042, 2.31042, 3.82812, 8.42937e-08, 3.82812, 3.82812, 3.82812, 3.82812, 3.82812, 3.82812, 3.82812, 12.4125, 2.92002e-07, 12.4125, 12.4125, 12.4125, 12.4125, 12.4125, 12.4125, 12.4125, 5447655, 0, 5447655, 5447655, 5447655, 5447655, 5447655, 5447655, 5447655
Fri Dec 30 16:40:29 EST 2016, 4, 0.250, 6, 32.298, 2.40794, 30.6015, 33.9945, 30.14, 31.25, 32.115, 32.58, 39.09, 276104, 8, 276098, 276110, 276096, 276096, 276112, 276112, 276112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4988106, 0, 4988106, 4988106, 4988106, 4988106, 4988106, 4988106, 4988106, 25842316, 0, 25842316, 25842316, 25842316, 25842316, 25842316, 25842316, 25842316, 1.61654, 2.10734e-08, 1.61654, 1.61654, 1.61654, 1.61654, 1.61654, 1.61654, 1.61654, 5.19119, 8.42937e-08, 5.19119, 5.19119, 5.19119, 5.19119, 5.19119, 5.19119, 5.19119, 11.9597, 1.68587e-07, 11.9597, 11.9597, 11.9597, 11.9597, 11.9597, 11.9597, 11.9597, 5689319, 0, 5689319, 5689319, 5689319, 5689319, 5689319, 5689319, 5689319
Fri Dec 30 16:41:35 EST 2016, 8, 0.250, 6, 38.202, 3.80113, 35.5239, 40.8801, 32.62, 35.20, 38.755, 43.18, 43.62, 282979, 6.4, 282974, 282984, 282976, 282976, 282976, 282992, 282992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989933, 0, 4989933, 4989933, 4989933, 4989933, 4989933, 4989933, 4989933, 29334340, 0, 29334340, 29334340, 29334340, 29334340, 29334340, 29334340, 29334340, 1.26676, 2.10734e-08, 1.26676, 1.26676, 1.26676, 1.26676, 1.26676, 1.26676, 1.26676, 5.89051, 8.42937e-08, 5.89051, 5.89051, 5.89051, 5.89051, 5.89051, 5.89051, 5.89051, 11.4, 1.68587e-07, 11.4, 11.4, 11.4, 11.4, 11.4, 11.4, 11.4, 5992249, 0, 5992249, 5992249, 5992249, 5992249, 5992249, 5992249, 5992249
Fri Dec 30 16:42:36 EST 2016, 0, 0.500, 6, 30.806, 4.42508, 27.6883, 33.9237, 26.97, 28.48, 29.215, 36.12, 41.99, 270277, 7.33212, 270272, 270282, 270272, 270272, 270272, 270288, 270288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989655, 0, 4989655, 4989655, 4989655, 4989655, 4989655, 4989655, 4989655, 29880000, 0, 29880000, 29880000, 29880000, 29880000, 29880000, 29880000, 29880000, 1.08231, 2.10734e-08, 1.08231, 1.08231, 1.08231, 1.08231, 1.08231, 1.08231, 1.08231, 6.00041, 1.19209e-07, 6.00041, 6.00041, 6.00041, 6.00041, 6.00041, 6.00041, 6.00041, 10.5562, 2.06477e-07, 10.5562, 10.5562, 10.5562, 10.5562, 10.5562, 10.5562, 10.5562, 6353396, 0, 6353396, 6353396, 6353396, 6353396, 6353396, 6353396, 6353396
Fri Dec 30 16:43:17 EST 2016, 1, 0.500, 6, 21.022, 1.45191, 19.999, 22.045, 19.78, 20.06, 20.66, 23.61, 23.98, 245270, 7.83837, 245264, 245276, 245264, 245264, 245272, 245280, 245280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4631299, 0, 4631299, 4631299, 4631299, 4631299, 4631299, 4631299, 4631299, 11759247, 0, 11759247, 11759247, 11759247, 11759247, 11759247, 11759247, 11759247, 3.09055, 4.21468e-08, 3.09055, 3.09055, 3.09055, 3.09055, 3.09055, 3.09055, 3.09055, 2.54446, 5.96046e-08, 2.54446, 2.54446, 2.54446, 2.54446, 2.54446, 2.54446, 2.54446, 12.0039, 1.68587e-07, 12.0039, 12.0039, 12.0039, 12.0039, 12.0039, 12.0039, 12.0039, 5253434, 0, 5253434, 5253434, 5253434, 5253434, 5253434, 5253434, 5253434
Fri Dec 30 16:44:24 EST 2016, 2, 0.500, 6, 25.98, 0.295838, 25.7716, 26.1884, 25.41, 25.79, 26.07, 26.34, 26.35, 258838, 7.83837, 258832, 258844, 258832, 258832, 258840, 258848, 258848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4941932, 0, 4941932, 4941932, 4941932, 4941932, 4941932, 4941932, 4941932, 18896452, 0, 18896452, 18896452, 18896452, 18896452, 18896452, 18896452, 18896452, 2.19064, 2.98023e-08, 2.19064, 2.19064, 2.19064, 2.19064, 2.19064, 2.19064, 2.19064, 3.83147, 5.96046e-08, 3.83147, 3.83147, 3.83147, 3.83147, 3.83147, 3.83147, 3.83147, 11.9326, 2.38419e-07, 11.9326, 11.9326, 11.9326, 11.9326, 11.9326, 11.9326, 11.9326, 5601239, 0, 5601239, 5601239, 5601239, 5601239, 5601239, 5601239, 5601239
Fri Dec 30 16:45:35 EST 2016, 4, 0.500, 6, 31.121, 1.74053, 29.8947, 32.3473, 29.21, 30.42, 30.75, 31.94, 35.95, 266211, 6.4, 266206, 266216, 266208, 266208, 266208, 266224, 266224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4986587, 0, 4986587, 4986587, 4986587, 4986587, 4986587, 4986587, 4986587, 25841992, 0, 25841992, 25841992, 25841992, 25841992, 25841992, 25841992, 25841992, 1.49495, 2.10734e-08, 1.49495, 1.49495, 1.49495, 1.49495, 1.49495, 1.49495, 1.49495, 5.19272, 8.42937e-08, 5.19272, 5.19272, 5.19272, 5.19272, 5.19272, 5.19272, 5.19272, 11.3452, 1.68587e-07, 11.3452, 11.3452, 11.3452, 11.3452, 11.3452, 11.3452, 11.3452, 5915716, 0, 5915716, 5915716, 5915716, 5915716, 5915716, 5915716, 5915716
Fri Dec 30 16:46:41 EST 2016, 8, 0.500, 6, 34.748, 2.48222, 32.9991, 36.4969, 30.71, 33.24, 35.08, 38.66, 39.16, 269800, 8, 269794, 269806, 269792, 269792, 269808, 269808, 269808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989484, 0, 4989484, 4989484, 4989484, 4989484, 4989484, 4989484, 4989484, 29334385, 0, 29334385, 29334385, 29334385, 29334385, 29334385, 29334385, 29334385, 1.14288, 1.49012e-08, 1.14288, 1.14288, 1.14288, 1.14288, 1.14288, 1.14288, 1.14288, 5.89104, 1.19209e-07, 5.89104, 5.89104, 5.89104, 5.89104, 5.89104, 5.89104, 5.89104, 10.6702, 1.68587e-07, 10.6702, 10.6702, 10.6702, 10.6702, 10.6702, 10.6702, 10.6702, 6286463, 0, 6286463, 6286463, 6286463, 6286463, 6286463, 6286463, 6286463
Fri Dec 30 16:47:42 EST 2016, 0, 0.000, 8, 36.617, 1.87838, 35.2936, 37.9404, 34.42, 35.18, 36.7, 37.27, 41.62, 312149, 7.33212, 312144, 312154, 312144, 312144, 312144, 312160, 312160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 39840000, 0, 39840000, 39840000, 39840000, 39840000, 39840000, 39840000, 39840000, 1.3735, 0, 1.3735, 1.3735, 1.3735, 1.3735, 1.3735, 1.3735, 1.3735, 8, 0, 8, 8, 8, 8, 8, 8, 8, 12.5127, 1.68587e-07, 12.5127, 12.5127, 12.5127, 12.5127, 12.5127, 12.5127, 12.5127, 6004495, 0, 6004495, 6004495, 6004495, 6004495, 6004495, 6004495, 6004495
Fri Dec 30 16:48:38 EST 2016, 1, 0.000, 8, 25.797, 2.40333, 24.1037, 27.4903, 23.43, 23.70, 25.83, 27.32, 31.72, 267974, 10.6132, 267967, 267981, 267968, 267968, 267968, 267984, 268000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4848970, 0, 4848970, 4848970, 4848970, 4848970, 4848970, 4848970, 4848970, 15687561, 0, 15687561, 15687561, 15687561, 15687561, 15687561, 15687561, 15687561, 3.89836, 8.42937e-08, 3.89836, 3.89836, 3.89836, 3.89836, 3.89836, 3.89836, 3.89836, 3.2419, 7.30005e-08, 3.2419, 3.2419, 3.2419, 3.2419, 3.2419, 3.2419, 3.2419, 13.0552, 1.68587e-07, 13.0552, 13.0552, 13.0552, 13.0552, 13.0552, 13.0552, 13.0552, 5097694, 0, 5097694, 5097694, 5097694, 5097694, 5097694, 5097694, 5097694
Fri Dec 30 16:49:40 EST 2016, 2, 0.000, 8, 32.281, 1.20332, 31.4332, 33.1288, 30.57, 31.43, 32.175, 33.90, 34.92, 287557, 7.33212, 287552, 287562, 287552, 287552, 287552, 287568, 287568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4983265, 0, 4983265, 4983265, 4983265, 4983265, 4983265, 4983265, 4983265, 25195865, 0, 25195865, 25195865, 25195865, 25195865, 25195865, 25195865, 25195865, 2.73117, 6.664e-08, 2.73117, 2.73117, 2.73117, 2.73117, 2.73117, 2.73117, 2.73117, 5.06626, 5.96046e-08, 5.06626, 5.06626, 5.06626, 5.06626, 5.06626, 5.06626, 5.06626, 13.0971, 1.68587e-07, 13.0971, 13.0971, 13.0971, 13.0971, 13.0971, 13.0971, 13.0971, 5201116, 0, 5201116, 5201116, 5201116, 5201116, 5201116, 5201116, 5201116
Fri Dec 30 16:50:46 EST 2016, 4, 0.000, 8, 37.426, 1.23912, 36.553, 38.299, 35.80, 36.07, 37.775, 39.27, 39.43, 306922, 10.6132, 306915, 306929, 306912, 306912, 306928, 306928, 306944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989975, 0, 4989975, 4989975, 4989975, 4989975, 4989975, 4989975, 4989975, 34453894, 0, 34453894, 34453894, 34453894, 34453894, 34453894, 34453894, 34453894, 1.88289, 2.10734e-08, 1.88289, 1.88289, 1.88289, 1.88289, 1.88289, 1.88289, 1.88289, 6.91843, 1.19209e-07, 6.91843, 6.91843, 6.91843, 6.91843, 6.91843, 6.91843, 6.91843, 12.8386, 1.68587e-07, 12.8386, 12.8386, 12.8386, 12.8386, 12.8386, 12.8386, 12.8386, 5439585, 0, 5439585, 5439585, 5439585, 5439585, 5439585, 5439585, 5439585
Fri Dec 30 16:51:57 EST 2016, 8, 0.000, 8, 39.001, 2.98746, 36.8962, 41.1058, 35.92, 38.21, 38.33, 38.98, 47.66, 312770, 24.2124, 312753, 312787, 312752, 312752, 312768, 312816, 312816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 39111751, 0.5, 3.91118e+07, 3.91118e+07, 39111751, 39111751, 39111751, 39111751, 39111751, 1.44997, 2.10734e-08, 1.44997, 1.44997, 1.44997, 1.44997, 1.44997, 1.44997, 1.44997, 7.85376, 8.42937e-08, 7.85376, 7.85376, 7.85376, 7.85376, 7.85376, 7.85376, 7.85376, 12.5491, 2.38419e-07, 12.5491, 12.5491, 12.5491, 12.5491, 12.5491, 12.5491, 12.5491, 5874730, 0, 5874730, 5874730, 5874730, 5874730, 5874730, 5874730, 5874730
Fri Dec 30 16:52:59 EST 2016, 0, 0.250, 8, 37.068, 3.38474, 34.6833, 39.4527, 35.43, 35.77, 35.96, 36.67, 47.16, 301754, 10.6132, 301747, 301761, 301744, 301744, 301760, 301760, 301776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 39840000, 0, 39840000, 39840000, 39840000, 39840000, 39840000, 39840000, 39840000, 1.24877, 2.58096e-08, 1.24877, 1.24877, 1.24877, 1.24877, 1.24877, 1.24877, 1.24877, 8, 0, 8, 8, 8, 8, 8, 8, 8, 11.3671, 2.38419e-07, 11.3671, 11.3671, 11.3671, 11.3671, 11.3671, 11.3671, 11.3671, 5947703, 0, 5947703, 5947703, 5947703, 5947703, 5947703, 5947703, 5947703
Fri Dec 30 16:53:45 EST 2016, 1, 0.250, 8, 25.597, 1.46226, 24.5668, 26.6272, 24.36, 24.60, 25.1, 27.29, 29.17, 265510, 7.83837, 265504, 265516, 265504, 265504, 265512, 265520, 265520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4845257, 0, 4845257, 4845257, 4845257, 4845257, 4845257, 4845257, 4845257, 15687608, 0, 15687608, 15687608, 15687608, 15687608, 15687608, 15687608, 15687608, 3.77967, 5.96046e-08, 3.77967, 3.77967, 3.77967, 3.77967, 3.77967, 3.77967, 3.77967, 3.24433, 4.21468e-08, 3.24433, 3.24433, 3.24433, 3.24433, 3.24433, 3.24433, 3.24433, 12.7999, 0, 12.7999, 12.7999, 12.7999, 12.7999, 12.7999, 12.7999, 12.7999, 5151265, 0, 5151265, 5151265, 5151265, 5151265, 5151265, 5151265, 5151265
Fri Dec 30 16:54:51 EST 2016, 2, 0.250, 8, 32.575, 1.76996, 31.328, 33.822, 30.93, 31.44, 32.19, 35.12, 36.75, 282870, 7.83837, 282864, 282876, 282864, 282864, 282872, 282880, 282880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4981631, 0, 4981631, 4981631, 4981631, 4981631, 4981631, 4981631, 4981631, 25196071, 0, 25196071, 25196071, 25196071, 25196071, 25196071, 25196071, 25196071, 2.60962, 2.98023e-08, 2.60962, 2.60962, 2.60962, 2.60962, 2.60962, 2.60962, 2.60962, 5.0679, 8.42937e-08, 5.0679, 5.0679, 5.0679, 5.0679, 5.0679, 5.0679, 5.0679, 12.8347, 1.68587e-07, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347, 12.8347, 5244123, 0, 5244123, 5244123, 5244123, 5244123, 5244123, 5244123, 5244123
Fri Dec 30 16:55:58 EST 2016, 4, 0.250, 8, 37.027, 1.18152, 36.1946, 37.8594, 35.34, 36.12, 37.27, 37.76, 39.71, 296184, 8, 296178, 296190, 296176, 296176, 296192, 296192, 296192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989930, 0, 4989930, 4989930, 4989930, 4989930, 4989930, 4989930, 4989930, 34454043, 0.5, 3.4454e+07, 3.4454e+07, 34454043, 34454043, 34454043, 34454043, 34454043, 1.76202, 3.65002e-08, 1.76202, 1.76202, 1.76202, 1.76202, 1.76202, 1.76202, 1.76202, 6.91857, 1.46001e-07, 6.91857, 6.91857, 6.91857, 6.91857, 6.91857, 6.91857, 6.91857, 12.3277, 1.68587e-07, 12.3277, 12.3277, 12.3277, 12.3277, 12.3277, 12.3277, 12.3277, 5463838, 0, 5463838, 5463838, 5463838, 5463838, 5463838, 5463838, 5463838
Fri Dec 30 16:57:09 EST 2016, 8, 0.250, 8, 39.287, 3.06154, 37.13, 41.444, 37.15, 37.88, 38.53, 39.92, 48.15, 302854, 7.83837, 302848, 302860, 302848, 302848, 302856, 302864, 302864, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 39111825, 0.5, 3.91118e+07, 3.91118e+07, 39111825, 39111825, 39111825, 39111825, 39111825, 1.32707, 2.10734e-08, 1.32707, 1.32707, 1.32707, 1.32707, 1.32707, 1.32707, 1.32707, 7.85378, 8.42937e-08, 7.85378, 7.85378, 7.85378, 7.85378, 7.85378, 7.85378, 7.85378, 11.5456, 2.38419e-07, 11.5456, 11.5456, 11.5456, 11.5456, 11.5456, 11.5456, 11.5456, 5851776, 0, 5851776, 5851776, 5851776, 5851776, 5851776, 5851776, 5851776
Fri Dec 30 16:58:10 EST 2016, 0, 0.500, 8, 35.831, 3.6433, 33.2641, 38.3979, 32.78, 33.46, 35.12, 39.30, 45.32, 293352, 8, 293346, 293358, 293344, 293344, 293360, 293360, 293360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989993, 0, 4989993, 4989993, 4989993, 4989993, 4989993, 4989993, 4989993, 39840000, 0, 39840000, 39840000, 39840000, 39840000, 39840000, 39840000, 39840000, 1.12405, 2.10734e-08, 1.12405, 1.12405, 1.12405, 1.12405, 1.12405, 1.12405, 1.12405, 8.00001, 1.68587e-07, 8.00001, 8.00001, 8.00001, 8.00001, 8.00001, 8.00001, 8.00001, 11.0203, 2.06477e-07, 11.0203, 11.0203, 11.0203, 11.0203, 11.0203, 11.0203, 11.0203, 6068073, 0, 6068073, 6068073, 6068073, 6068073, 6068073, 6068073, 6068073
Fri Dec 30 16:58:56 EST 2016, 1, 0.500, 8, 26.063, 2.89422, 24.0239, 28.1021, 22.88, 23.64, 26.87, 29.59, 31.51, 263256, 8, 263250, 263262, 263248, 263248, 263264, 263264, 263264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4843085, 0, 4843085, 4843085, 4843085, 4843085, 4843085, 4843085, 4843085, 15687559, 0, 15687559, 15687559, 15687559, 15687559, 15687559, 15687559, 15687559, 3.66304, 4.21468e-08, 3.66304, 3.66304, 3.66304, 3.66304, 3.66304, 3.66304, 3.66304, 3.24584, 5.96046e-08, 3.24584, 3.24584, 3.24584, 3.24584, 3.24584, 3.24584, 3.24584, 12.539, 1.68587e-07, 12.539, 12.539, 12.539, 12.539, 12.539, 12.539, 12.539, 5221004, 0, 5221004, 5221004, 5221004, 5221004, 5221004, 5221004, 5221004
Fri Dec 30 17:00:03 EST 2016, 2, 0.500, 8, 29.484, 2.65149, 27.6159, 31.3521, 27.14, 27.40, 29.225, 31.95, 36.10, 278794, 19.2, 278780, 278808, 278768, 278784, 278800, 278816, 278816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4980259, 0, 4980259, 4980259, 4980259, 4980259, 4980259, 4980259, 4980259, 25195695, 0, 25195695, 25195695, 25195695, 25195695, 25195695, 25195695, 25195695, 2.48814, 5.16191e-08, 2.48814, 2.48814, 2.48814, 2.48814, 2.48814, 2.48814, 2.48814, 5.06928, 0, 5.06928, 5.06928, 5.06928, 5.06928, 5.06928, 5.06928, 5.06928, 12.5686, 1.68587e-07, 12.5686, 12.5686, 12.5686, 12.5686, 12.5686, 12.5686, 12.5686, 5324937, 0, 5324937, 5324937, 5324937, 5324937, 5324937, 5324937, 5324937
Fri Dec 30 17:01:16 EST 2016, 4, 0.500, 8, 38.767, 4.24828, 35.7739, 41.7601, 34.71, 35.85, 36.73, 44.37, 46.87, 289733, 7.33212, 289728, 289738, 289728, 289728, 289728, 289744, 289744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989770, 0, 4989770, 4989770, 4989770, 4989770, 4989770, 4989770, 4989770, 34454322, 0, 34454322, 34454322, 34454322, 34454322, 34454322, 34454322, 34454322, 1.6398, 2.10734e-08, 1.6398, 1.6398, 1.6398, 1.6398, 1.6398, 1.6398, 1.6398, 6.91886, 8.42937e-08, 6.91886, 6.91886, 6.91886, 6.91886, 6.91886, 6.91886, 6.91886, 12.005, 1.68587e-07, 12.005, 12.005, 12.005, 12.005, 12.005, 12.005, 12.005, 5572598, 0, 5572598, 5572598, 5572598, 5572598, 5572598, 5572598, 5572598
Fri Dec 30 17:02:17 EST 2016, 8, 0.500, 8, 40.419, 3.24799, 38.1306, 42.7074, 36.43, 38.22, 40.325, 41.79, 48.80, 294106, 7.83837, 294100, 294112, 294096, 294096, 294112, 294112, 294112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989992, 0, 4989992, 4989992, 4989992, 4989992, 4989992, 4989992, 4989992, 39111724, 0, 39111724, 39111724, 39111724, 39111724, 39111724, 39111724, 39111724, 1.20302, 2.10734e-08, 1.20302, 1.20302, 1.20302, 1.20302, 1.20302, 1.20302, 1.20302, 7.85378, 8.42937e-08, 7.85378, 7.85378, 7.85378, 7.85378, 7.85378, 7.85378, 7.85378, 11.2068, 1.68587e-07, 11.2068, 11.2068, 11.2068, 11.2068, 11.2068, 11.2068, 11.2068, 5967433, 0, 5967433, 5967433, 5967433, 5967433, 5967433, 5967433, 5967433
Fri Dec 30 17:03:24 EST 2016, 0, 0.000, 10, 43.296, 4.75094, 39.9487, 46.6433, 36.24, 40.28, 44.11, 48.11, 52.81, 332762, 10.6132, 332755, 332769, 332752, 332752, 332768, 332768, 332784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 49800000, 0, 49800000, 49800000, 49800000, 49800000, 49800000, 49800000, 49800000, 1.39851, 0, 1.39851, 1.39851, 1.39851, 1.39851, 1.39851, 1.39851, 1.39851, 10, 0, 10, 10, 10, 10, 10, 10, 10, 12.5152, 2.92002e-07, 12.5152, 12.5152, 12.5152, 12.5152, 12.5152, 12.5152, 12.5152, 6003195, 0, 6003195, 6003195, 6003195, 6003195, 6003195, 6003195, 6003195
