# Timestamp, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, topCancl_mean, topCancl_sd, topCancl_ci, topCancl_ci, topCancl_min, topCancl_box_q1, topCancl_median, topCancl_box_q2, topCancl_max, ladCancl_mean, ladCancl_sd, ladCancl_ci, ladCancl_ci, ladCancl_min, ladCancl_box_q1, ladCancl_median, ladCancl_box_q2, ladCancl_max, botCancl_mean, botCancl_sd, botCancl_ci, botCancl_ci, botCancl_min, botCancl_box_q1, botCancl_median, botCancl_box_q2, botCancl_max, topScan_mean, topScan_sd, topScan_ci, topScan_ci, topScan_min, topScan_box_q1, topScan_median, topScan_box_q2, topScan_max, ladScan_mean, ladScan_sd, ladScan_ci, ladScan_ci, ladScan_min, ladScan_box_q1, ladScan_median, ladScan_box_q2, ladScan_max, botScan_mean, botScan_sd, botScan_ci, botScan_ci, botScan_min, botScan_box_q1, botScan_median, botScan_box_q2, botScan_max, topIns_mean, topIns_sd, topIns_ci, topIns_ci, topIns_min, topIns_box_q1, topIns_median, topIns_box_q2, topIns_max, ladIns_mean, ladIns_sd, ladIns_ci, ladIns_ci, ladIns_min, ladIns_box_q1, ladIns_median, ladIns_box_q2, ladIns_max, botIns_mean, botIns_sd, botIns_ci, botIns_ci, botIns_min, botIns_box_q1, botIns_median, botIns_box_q2, botIns_max, rungs_mean, rungs_sd, rungs_ci, rungs_ci, rungs_min, rungs_box_q1, rungs_median, rungs_box_q2, rungs_max, bktRung_mean, bktRung_sd, bktRung_ci, bktRung_ci, bktRung_min, bktRung_box_q1, bktRung_median, bktRung_box_q2, bktRung_max, botSize_mean, botSize_sd, botSize_ci, botSize_ci, botSize_min, botSize_box_q1, botSize_median, botSize_box_q2, botSize_max, bktSize_mean, bktSize_sd, bktSize_ci, bktSize_ci, bktSize_min, bktSize_box_q1, bktSize_median, bktSize_box_q2, bktSize_max
Fri Dec 30 20:15:04 EST 2016, 1, 0.000, 4, 1.076, 0.104231, 1.00256, 1.14944, 1.01, 1.01, 1.04, 1.16, 1.36, 39465.6, 10.6132, 39458.1, 39473.1, 39456, 39456, 39472, 39472, 39488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119874, 0, 119874, 119874, 119874, 119874, 119874, 119874, 119874, 668429, 0, 668429, 668429, 668429, 668429, 668429, 668429, 668429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 6, 6, 6, 6, 6, 6, 1.00287, 1.49012e-08, 1.00287, 1.00287, 1.00287, 1.00287, 1.00287, 1.00287, 1.00287, 1579.77, 2.15792e-05, 1579.77, 1579.77, 1579.77, 1579.77, 1579.77, 1579.77, 1579.77, 1.00005, 0, 1.00005, 1.00005, 1.00005, 1.00005, 1.00005, 1.00005, 1.00005
Fri Dec 30 20:16:06 EST 2016, 2, 0.000, 4, 1.575, 0.202349, 1.43243, 1.71757, 1.12, 1.53, 1.565, 1.85, 1.90, 40966.4, 10.6132, 40958.9, 40973.9, 40960, 40960, 40960, 40976, 40992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 226532, 0, 226532, 226532, 226532, 226532, 226532, 226532, 226532, 1037531, 0, 1037531, 1037531, 1037531, 1037531, 1037531, 1037531, 1037531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 5, 5, 5, 5, 5, 5, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2533.19, 4.31584e-05, 2533.19, 2533.19, 2533.19, 2533.19, 2533.19, 2533.19, 2533.19, 1.00005, 0, 1.00005, 1.00005, 1.00005, 1.00005, 1.00005, 1.00005, 1.00005
Fri Dec 30 20:17:08 EST 2016, 4, 0.000, 4, 1.977, 0.220229, 1.82184, 2.13216, 1.64, 1.85, 2.055, 2.10, 2.44, 42116.8, 7.33212, 42111.6, 42122, 42112, 42112, 42112, 42128, 42128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 424000, 0, 424000, 424000, 424000, 424000, 424000, 424000, 424000, 1303816, 0, 1303816, 1303816, 1303816, 1303816, 1303816, 1303816, 1303816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 5, 5, 5, 5, 5, 5, 1.00231, 2.10734e-08, 1.00231, 1.00231, 1.00231, 1.00231, 1.00231, 1.00231, 1.00231, 3462.56, 6.10352e-05, 3462.56, 3462.56, 3462.56, 3462.56, 3462.56, 3462.56, 3462.56, 1.00004, 1.49012e-08, 1.00004, 1.00004, 1.00004, 1.00004, 1.00004, 1.00004, 1.00004
Fri Dec 30 20:18:11 EST 2016, 8, 0.000, 4, 2.21, 0.227112, 2.04999, 2.37001, 1.94, 1.97, 2.32, 2.45, 2.59, 46422.4, 7.83837, 46416.9, 46427.9, 46416, 46416, 46424, 46432, 46432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 768000, 0, 768000, 768000, 768000, 768000, 768000, 768000, 768000, 1192061, 0, 1192061, 1192061, 1192061, 1192061, 1192061, 1192061, 1192061, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 5, 5, 5, 5, 5, 5, 1.00286, 0, 1.00286, 1.00286, 1.00286, 1.00286, 1.00286, 1.00286, 1.00286, 3927.98, 7.47525e-05, 3927.98, 3927.98, 3927.98, 3927.98, 3927.98, 3927.98, 3927.98, 1.00003, 2.58096e-08, 1.00003, 1.00003, 1.00003, 1.00003, 1.00003, 1.00003, 1.00003
Fri Dec 30 20:19:13 EST 2016, 0, 0.250, 4, 1.674, 0.126586, 1.58481, 1.76319, 1.51, 1.59, 1.655, 1.88, 1.88, 39752, 10.7331, 39744.4, 39759.6, 39744, 39744, 39752, 39760, 39776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1996000, 0, 1996000, 1996000, 1996000, 1996000, 1996000, 1996000, 1996000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 4000, 0, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 20:20:15 EST 2016, 1, 0.250, 4, 1.098, 0.136367, 1.00192, 1.19408, 0.86, 1.00, 1.145, 1.26, 1.33, 38713.6, 7.83837, 38708.1, 38719.1, 38704, 38704, 38720, 38720, 38720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115105, 0, 115105, 115105, 115105, 115105, 115105, 115105, 115105, 672898, 0, 672898, 672898, 672898, 672898, 672898, 672898, 672898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 6, 6, 6, 6, 6, 6, 1.00057, 0, 1.00057, 1.00057, 1.00057, 1.00057, 1.00057, 1.00057, 1.00057, 1579.16, 2.15792e-05, 1579.16, 1579.16, 1579.16, 1579.16, 1579.16, 1579.16, 1579.16, 1.00005, 0, 1.00005, 1.00005, 1.00005, 1.00005, 1.00005, 1.00005, 1.00005
Fri Dec 30 20:21:17 EST 2016, 2, 0.250, 4, 1.498, 0.162345, 1.38362, 1.61238, 1.24, 1.40, 1.54, 1.69, 1.75, 39828.8, 7.33212, 39823.6, 39834, 39824, 39824, 39824, 39840, 39840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 227993, 0, 227993, 227993, 227993, 227993, 227993, 227993, 227993, 1036060, 0, 1036060, 1036060, 1036060, 1036060, 1036060, 1036060, 1036060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 5, 5, 5, 5, 5, 5, 1.00431, 1.49012e-08, 1.00431, 1.00431, 1.00431, 1.00431, 1.00431, 1.00431, 1.00431, 2533.17, 3.05176e-05, 2533.17, 2533.17, 2533.17, 2533.17, 2533.17, 2533.17, 2533.17, 1.00005, 0, 1.00005, 1.00005, 1.00005, 1.00005, 1.00005, 1.00005, 1.00005
Fri Dec 30 20:22:19 EST 2016, 4, 0.250, 4, 2.056, 0.284507, 1.85555, 2.25645, 1.81, 1.88, 1.9, 2.49, 2.55, 40344, 8, 40338.4, 40349.6, 40336, 40336, 40352, 40352, 40352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 419988, 0, 419988, 419988, 419988, 419988, 419988, 419988, 419988, 1307716, 0, 1307716, 1307716, 1307716, 1307716, 1307716, 1307716, 1307716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 5, 5, 5, 5, 5, 5, 1.00115, 1.49012e-08, 1.00115, 1.00115, 1.00115, 1.00115, 1.00115, 1.00115, 1.00115, 3462.33, 7.47525e-05, 3462.33, 3462.33, 3462.33, 3462.33, 3462.33, 3462.33, 3462.33, 1.00004, 1.49012e-08, 1.00004, 1.00004, 1.00004, 1.00004, 1.00004, 1.00004, 1.00004
Fri Dec 30 20:23:22 EST 2016, 8, 0.250, 4, 2.138, 0.167499, 2.01999, 2.25601, 1.94, 2.00, 2.19, 2.22, 2.54, 40534.4, 7.83837, 40528.9, 40539.9, 40528, 40528, 40536, 40544, 40544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 747932, 0, 747932, 747932, 747932, 747932, 747932, 747932, 747932, 1212142, 0, 1212142, 1212142, 1212142, 1212142, 1212142, 1212142, 1212142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 5, 5, 5, 5, 5, 5, 1, 0, 1, 1, 1, 1, 1, 1, 1, 3928, 0, 3928, 3928, 3928, 3928, 3928, 3928, 3928, 1.00003, 2.58096e-08, 1.00003, 1.00003, 1.00003, 1.00003, 1.00003, 1.00003, 1.00003
Fri Dec 30 20:24:24 EST 2016, 0, 0.500, 4, 1.754, 0.26337, 1.56844, 1.93956, 1.35, 1.62, 1.68, 2.05, 2.32, 39046.4, 7.83837, 39040.9, 39051.9, 39040, 39040, 39048, 39056, 39056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1996000, 0, 1996000, 1996000, 1996000, 1996000, 1996000, 1996000, 1996000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 4000, 0, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 20:25:25 EST 2016, 1, 0.500, 4, 1.109, 0.174324, 0.986179, 1.23182, 0.85, 0.92, 1.105, 1.34, 1.35, 38393.6, 10.6132, 38386.1, 38401.1, 38384, 38384, 38400, 38400, 38416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119439, 0, 119439, 119439, 119439, 119439, 119439, 119439, 119439, 668417, 0, 668417, 668417, 668417, 668417, 668417, 668417, 668417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 6, 6, 6, 6, 6, 6, 1.00114, 2.10734e-08, 1.00114, 1.00114, 1.00114, 1.00114, 1.00114, 1.00114, 1.00114, 1578.87, 3.05176e-05, 1578.87, 1578.87, 1578.87, 1578.87, 1578.87, 1578.87, 1578.87, 1.00005, 0, 1.00005, 1.00005, 1.00005, 1.00005, 1.00005, 1.00005, 1.00005
Fri Dec 30 20:26:27 EST 2016, 2, 0.500, 4, 1.643, 0.226365, 1.48351, 1.80249, 1.36, 1.50, 1.6, 2.01, 2.07, 39446.4, 7.83837, 39440.9, 39451.9, 39440, 39440, 39448, 39456, 39456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 222521, 0, 222521, 222521, 222521, 222521, 222521, 222521, 222521, 1041588, 0, 1041588, 1041588, 1041588, 1041588, 1041588, 1041588, 1041588, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 5, 5, 5, 5, 5, 5, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2533.28, 6.10352e-05, 2533.28, 2533.28, 2533.28, 2533.28, 2533.28, 2533.28, 2533.28, 1.00005, 0, 1.00005, 1.00005, 1.00005, 1.00005, 1.00005, 1.00005, 1.00005
Fri Dec 30 20:27:29 EST 2016, 4, 0.500, 4, 2.027, 0.386524, 1.75467, 2.29933, 1.62, 1.62, 2.29, 2.46, 2.54, 39641.6, 10.6132, 39634.1, 39649.1, 39632, 39632, 39648, 39648, 39664, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 400000, 0, 400000, 400000, 400000, 400000, 400000, 400000, 400000, 1327605, 0, 1327605, 1327605, 1327605, 1327605, 1327605, 1327605, 1327605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 5, 5, 5, 5, 5, 5, 1.00333, 1.49012e-08, 1.00333, 1.00333, 1.00333, 1.00333, 1.00333, 1.00333, 1.00333, 3462.13, 4.31584e-05, 3462.13, 3462.13, 3462.13, 3462.13, 3462.13, 3462.13, 3462.13, 1.00004, 1.49012e-08, 1.00004, 1.00004, 1.00004, 1.00004, 1.00004, 1.00004, 1.00004
Fri Dec 30 20:28:31 EST 2016, 8, 0.500, 4, 2.051, 0.238598, 1.88289, 2.21911, 1.77, 1.84, 2.04, 2.47, 2.50, 39848, 8, 39842.4, 39853.6, 39840, 39840, 39856, 39856, 39856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 747999, 0, 747999, 747999, 747999, 747999, 747999, 747999, 747999, 1212081, 0, 1212081, 1212081, 1212081, 1212081, 1212081, 1212081, 1212081, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 5, 5, 5, 5, 5, 5, 1.00266, 2.10734e-08, 1.00266, 1.00266, 1.00266, 1.00266, 1.00266, 1.00266, 1.00266, 3928.02, 6.10352e-05, 3928.02, 3928.02, 3928.02, 3928.02, 3928.02, 3928.02, 3928.02, 1.00003, 2.58096e-08, 1.00003, 1.00003, 1.00003, 1.00003, 1.00003, 1.00003, 1.00003
Fri Dec 30 20:29:32 EST 2016, 0, 0.000, 6, 2.558, 0.0865794, 2.497, 2.619, 2.32, 2.55, 2.6, 2.61, 2.65, 55174.4, 7.83837, 55168.9, 55179.9, 55168, 55168, 55176, 55184, 55184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2994000, 0, 2994000, 2994000, 2994000, 2994000, 2994000, 2994000, 2994000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 6000, 0, 6000, 6000, 6000, 6000, 6000, 6000, 6000, 1, 0, 1, 1, 1, 1, 1, 1, 1
Fri Dec 30 20:30:35 EST 2016, 1, 0.000, 6, 1.555, 0.275617, 1.36081, 1.74919, 1.17, 1.45, 1.545, 2.02, 2.03, 41838.4, 35.3814, 41813.5, 41863.3, 41760, 41856, 41856, 41856, 41856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161998, 0, 161998, 161998, 161998, 161998, 161998, 161998, 161998, 1018706, 0, 1018706, 1018706, 1018706, 1018706, 1018706, 1018706, 1018706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 6, 6, 6, 6, 6, 6, 1.00947, 1.49012e-08, 1.00947, 1.00947, 1.00947, 1.00947, 1.00947, 1.00947, 1.00947, 2366.14, 0, 2366.14, 2366.14, 2366.14, 2366.14, 2366.14, 2366.14, 2366.14, 1.00004, 1.49012e-08, 1.00004, 1.00004, 1.00004, 1.00004, 1.00004, 1.00004, 1.00004
Fri Dec 30 20:31:38 EST 2016, 2, 0.000, 6, 2.175, 0.225887, 2.01585, 2.33415, 1.99, 2.09, 2.14, 2.18, 2.83, 42822.4, 10.6132, 42814.9, 42829.9, 42816, 42816, 42816, 42832, 42848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 329966, 0, 329966, 329966, 329966, 329966, 329966, 329966, 329966, 1566305, 0, 1566305, 1566305, 1566305, 1566305, 1566305, 1566305, 1566305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 5, 5, 5, 5, 5, 5, 1.00256, 2.58096e-08, 1.00256, 1.00256, 1.00256, 1.00256, 1.00256, 1.00256, 1.00256, 3800.14, 4.31584e-05, 3800.14, 3800.14, 3800.14, 3800.14, 3800.14, 3800.14, 3800.14, 1.00004, 1.49012e-08, 1.00004, 1.00004, 1.00004, 1.00004, 1.00004, 1.00004, 1.00004
Fri Dec 30 20:32:40 EST 2016, 4, 0.000, 6, 2.774, 0.234231, 2.60897, 2.93903, 2.45, 2.48, 2.83, 2.98, 3.21, 46427.2, 43.5541, 46396.5, 46457.9, 46400, 46400, 46416, 46496, 46528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 611982, 0, 611982, 611982, 611982, 611982, 611982, 611982, 611982, 1979020, 0, 1979020, 1979020, 1979020, 1979020, 1979020, 1979020, 1979020, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 5, 5, 5, 5, 5, 5, 1.00225, 1.49012e-08, 1.00225, 1.00225, 1.00225, 1.00225, 1.00225, 1.00225, 1.00225, 5192.39, 8.63167e-05, 5192.39, 5192.39, 5192.39, 5192.39, 5192.39, 5192.39, 5192.39, 1.00003, 2.58096e-08, 1.00003, 1.00003, 1.00003, 1.00003, 1.00003, 1.00003, 1.00003
Fri Dec 30 20:33:57 EST 2016, 8, 0.000, 6, 3.009, 0.142158, 2.90884, 3.10916, 2.92, 2.93, 2.97, 3.03, 3.42, 55929.6, 7.83837, 55924.1, 55935.1, 55920, 55920, 55936, 55936, 55936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1068000, 0, 1068000, 1068000, 1068000, 1068000, 1068000, 1068000, 1068000, 1871384, 0, 1871384, 1871384, 1871384, 1871384, 1871384, 1871384, 1871384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 5, 5, 5, 5, 5, 5, 1.0023, 1.49012e-08, 1.0023, 1.0023, 1.0023, 1.0023, 1.0023, 1.0023, 1.0023, 5890.55, 8.63167e-05, 5890.55, 5890.55, 5890.55, 5890.55, 5890.55, 5890.55, 5890.55, 1.00002, 2.58096e-08, 1.00002, 1.00002, 1.00002, 1.00002, 1.00002, 1.00002, 1.00002
Fri Dec 30 20:34:58 EST 2016, 0, 0.250, 6, 2.063, 0.0723948, 2.01199, 2.11401, 1.99, 2.00, 2.045, 2.17, 2.20, 48566.4, 7.83837, 48560.9, 48571.9, 48560, 48560, 48568, 48576, 48576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2994000, 0, 2994000, 2994000, 2994000, 2994000, 2994000, 2994000, 2994000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 6000, 0, 6000, 6000, 6000, 6000, 6000, 6000, 6000, 1, 0, 1, 1, 1, 1, 1, 1, 1
