# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, heap_timing_secs
Mon Jan  9 17:55:04 EST 2017, 7157, 0.210, 3, 0.140, 448, 82, 13, 34, 98, 219.150, 211.977
Mon Jan  9 17:55:20 EST 2017, 2207, 0.710, 8, 0.640, 598, 37, 4, 9, 53, 14.810, 13.283
Mon Jan  9 17:56:21 EST 2017, 1588, 0.270, 5, 0.950, 541, 43, 7, 31, 70, 56.613, 53.333
Mon Jan  9 17:57:09 EST 2017, 6538, 0.770, 9, 0.450, 391, 88, 17, 6, 25, 41.087, 40.487
Mon Jan  9 17:57:59 EST 2017, 9013, 0.020, 7, 0.700, 316, 20, 12, 44, 92, 45.823, 45.500
Mon Jan  9 17:58:16 EST 2017, 4063, 0.520, 3, 0.200, 466, 65, 3, 19, 47, 12.637, 16.207
Mon Jan  9 17:58:54 EST 2017, 2826, 0.150, 8, 0.830, 354, 76, 10, 0, 59, 29.537, 33.727
Mon Jan  9 17:59:14 EST 2017, 7776, 0.650, 4, 0.330, 504, 31, 19, 25, 14, 19.517, 17.033
Mon Jan  9 18:00:59 EST 2017, 5301, 0.400, 1, 0.580, 579, 99, 14, 12, 81, 82.077, 96.257
Mon Jan  9 18:01:27 EST 2017, 351, 0.900, 6, 0.080, 429, 54, 5, 37, 36, 23.810, 24.627
Mon Jan  9 18:03:19 EST 2017, 274, 0.290, 2, 0.460, 474, 36, 18, 29, 97, 96.383, 105.557
Mon Jan  9 18:03:49 EST 2017, 5224, 0.790, 6, 0.960, 324, 81, 8, 4, 52, 24.483, 26.083
Mon Jan  9 18:04:00 EST 2017, 7699, 0.040, 8, 0.210, 399, 14, 3, 41, 75, 8.767, 8.820
Mon Jan  9 18:04:43 EST 2017, 2749, 0.540, 4, 0.710, 549, 59, 13, 16, 30, 40.277, 35.073
Mon Jan  9 18:07:25 EST 2017, 3986, 0.170, 7, 0.340, 436, 70, 15, 10, 86, 129.943, 139.187
Mon Jan  9 18:07:40 EST 2017, 8936, 0.670, 3, 0.840, 586, 25, 6, 35, 41, 13.990, 13.020
Mon Jan  9 18:07:59 EST 2017, 6461, 0.420, 5, 0.090, 511, 93, 1, 22, 63, 18.277, 13.560
Mon Jan  9 18:08:22 EST 2017, 1511, 0.920, 9, 0.590, 361, 48, 10, 47, 18, 22.413, 19.830
Mon Jan  9 18:09:44 EST 2017, 2130, 0.110, 3, 0.770, 305, 53, 19, 19, 80, 75.560, 73.763
Mon Jan  9 18:11:32 EST 2017, 7080, 0.610, 8, 0.270, 455, 98, 9, 44, 35, 91.707, 96.957
Mon Jan  9 18:11:44 EST 2017, 9555, 0.360, 5, 0.520, 530, 31, 5, 7, 58, 10.470, 10.353
Mon Jan  9 18:11:59 EST 2017, 4605, 0.860, 1, 0.020, 380, 76, 14, 32, 13, 13.140, 11.837
Mon Jan  9 18:18:18 EST 2017, 3367, 0.480, 9, 0.900, 567, 65, 16, 38, 92, 302.197, 362.403
Mon Jan  9 18:18:28 EST 2017, 8317, 0.980, 4, 0.400, 417, 20, 7, 13, 47, 8.747, 8.747
Mon Jan  9 18:18:45 EST 2017, 5842, 0.230, 2, 0.650, 342, 87, 2, 25, 69, 13.017, 15.317
Mon Jan  9 18:18:53 EST 2017, 892, 0.730, 7, 0.150, 492, 42, 12, 0, 24, 7.290, 7.660
Mon Jan  9 18:19:01 EST 2017, 1202, 0.200, 7, 0.120, 558, 17, 9, 14, 27, 6.487, 6.267
Mon Jan  9 18:21:56 EST 2017, 6152, 0.700, 3, 0.620, 408, 62, 18, 39, 72, 161.730, 162.683
Mon Jan  9 18:22:05 EST 2017, 8627, 0.450, 1, 0.370, 333, 39, 13, 2, 49, 6.563, 7.460
Mon Jan  9 18:23:26 EST 2017, 3677, 0.950, 5, 0.870, 483, 84, 4, 27, 94, 70.360, 77.260
Mon Jan  9 18:23:48 EST 2017, 4914, 0.330, 4, 0.240, 370, 95, 6, 46, 16, 19.107, 19.833
Mon Jan  9 18:25:45 EST 2017, 9864, 0.830, 9, 0.740, 520, 50, 16, 21, 61, 109.107, 107.103
Mon Jan  9 18:27:30 EST 2017, 7389, 0.080, 6, 0.490, 595, 73, 11, 33, 38, 95.680, 94.327
Mon Jan  9 18:27:36 EST 2017, 2439, 0.580, 2, 0.990, 445, 28, 2, 8, 83, 4.403, 4.940
Mon Jan  9 18:27:42 EST 2017, 1820, 0.390, 6, 0.680, 389, 22, 10, 36, 10, 5.643, 4.953
Mon Jan  9 18:28:37 EST 2017, 6770, 0.890, 1, 0.180, 539, 67, 19, 11, 55, 43.397, 53.267
Mon Jan  9 18:29:40 EST 2017, 9245, 0.140, 3, 0.930, 464, 45, 15, 49, 33, 50.403, 61.803
Mon Jan  9 18:30:33 EST 2017, 4295, 0.640, 8, 0.430, 314, 90, 5, 24, 78, 44.927, 49.427
Mon Jan  9 18:30:46 EST 2017, 3058, 0.010, 2, 0.560, 502, 79, 8, 5, 21, 10.757, 11.243
Mon Jan  9 18:32:03 EST 2017, 8008, 0.510, 7, 0.060, 352, 34, 17, 30, 66, 69.923, 69.857
Mon Jan  9 18:32:54 EST 2017, 5533, 0.260, 9, 0.810, 427, 56, 12, 18, 44, 40.457, 47.723
Mon Jan  9 18:33:05 EST 2017, 583, 0.760, 5, 0.310, 577, 11, 3, 43, 89, 8.260, 9.043
Mon Jan  9 18:34:05 EST 2017, 428, 0.030, 5, 0.880, 338, 91, 13, 11, 48, 51.537, 55.893
Mon Jan  9 18:34:24 EST 2017, 5378, 0.530, 1, 0.380, 488, 46, 3, 36, 93, 14.547, 17.583
Mon Jan  9 18:34:52 EST 2017, 7853, 0.280, 3, 0.630, 563, 69, 8, 23, 25, 27.543, 23.590
Mon Jan  9 18:36:23 EST 2017, 2903, 0.780, 7, 0.130, 413, 24, 17, 48, 70, 82.207, 81.023
Mon Jan  9 18:36:30 EST 2017, 4141, 0.400, 2, 0.760, 525, 12, 10, 29, 37, 6.137, 6.113
Mon Jan  9 18:36:35 EST 2017, 9091, 0.900, 6, 0.260, 375, 57, 1, 4, 82, 3.943, 4.333
Mon Jan  9 18:36:39 EST 2017, 6616, 0.150, 8, 0.510, 300, 35, 5, 42, 14, 3.617, 3.583
Mon Jan  9 18:38:44 EST 2017, 1666, 0.650, 4, 0.010, 450, 80, 15, 17, 59, 101.793, 111.350
Mon Jan  9 18:40:53 EST 2017, 2284, 0.340, 8, 0.320, 506, 86, 14, 39, 42, 119.490, 126.917
Mon Jan  9 18:41:05 EST 2017, 7234, 0.840, 3, 0.820, 356, 41, 4, 14, 87, 10.933, 11.197
Mon Jan  9 18:41:12 EST 2017, 9709, 0.090, 1, 0.070, 431, 63, 9, 26, 20, 7.397, 7.420
Mon Jan  9 18:41:28 EST 2017, 4759, 0.590, 6, 0.570, 581, 18, 18, 1, 65, 13.897, 15.183
Mon Jan  9 18:41:47 EST 2017, 3522, 0.220, 4, 0.450, 394, 29, 11, 20, 54, 17.670, 18.413
Mon Jan  9 18:42:36 EST 2017, 8472, 0.720, 9, 0.950, 544, 74, 2, 45, 99, 45.517, 48.340
Mon Jan  9 18:42:45 EST 2017, 5997, 0.470, 7, 0.200, 469, 52, 7, 7, 31, 9.267, 9.380
Mon Jan  9 18:44:37 EST 2017, 1047, 0.970, 2, 0.700, 319, 97, 16, 32, 76, 104.670, 110.087
Mon Jan  9 18:45:17 EST 2017, 738, 0.430, 4, 0.540, 422, 72, 4, 43, 68, 38.200, 39.913
Mon Jan  9 18:45:30 EST 2017, 5688, 0.930, 8, 0.040, 572, 27, 13, 18, 23, 12.350, 12.367
Sat Jun 17 22:24:49 EDT 2017, 0.000, 1, 1, 0.000, 1, 1, 10, 300, 10, 1, 0, 10, 1.360, 1.320
Sat Jun 17 22:25:08 EDT 2017, 0.500, 5, 5, 0.500, 5, 5, 55, 450, 55, 10, 25, 55, 18.563, 17.697
Sat Jun 17 22:25:22 EDT 2017, 0.750, 3, 7, 0.250, 7, 3, 77, 375, 32, 15, 12, 77, 13.920, 13.583
Sat Jun 17 22:25:36 EDT 2017, 0.250, 7, 3, 0.750, 3, 7, 32, 525, 77, 5, 37, 32, 13.473, 12.340
Sat Jun 17 22:25:48 EDT 2017, 0.370, 4, 6, 0.120, 8, 8, 21, 487, 21, 17, 18, 66, 12.457, 11.860
Sat Jun 17 22:25:58 EDT 2017, 0.870, 8, 2, 0.620, 4, 4, 66, 337, 66, 8, 43, 21, 9.780, 8.267
Sat Jun 17 22:26:04 EDT 2017, 0.620, 2, 4, 0.370, 2, 6, 88, 562, 43, 3, 6, 43, 5.557, 4.950
Sat Jun 17 22:26:44 EDT 2017, 0.120, 6, 8, 0.870, 6, 2, 43, 412, 88, 12, 31, 88, 39.683, 38.253
Sat Jun 17 22:26:50 EDT 2017, 0.180, 3, 3, 0.680, 6, 2, 15, 581, 26, 2, 34, 83, 5.657, 5.070
Sat Jun 17 22:27:03 EDT 2017, 0.680, 8, 8, 0.180, 1, 7, 60, 431, 71, 11, 9, 38, 12.717, 11.977
Sat Jun 17 22:27:09 EDT 2017, 0.930, 1, 6, 0.930, 3, 4, 83, 506, 49, 16, 46, 15, 5.957, 5.300
Sat Jun 17 22:27:55 EDT 2017, 0.430, 6, 1, 0.430, 8, 9, 38, 356, 94, 6, 21, 60, 44.093, 42.830
Sat Jun 17 22:27:59 EDT 2017, 0.310, 2, 9, 0.560, 4, 8, 26, 393, 15, 18, 40, 49, 4.077, 3.810
Sat Jun 17 22:28:46 EDT 2017, 0.810, 7, 4, 0.060, 9, 3, 71, 543, 60, 9, 15, 94, 46.713, 44.943
Sat Jun 17 22:28:57 EDT 2017, 0.560, 4, 2, 0.810, 7, 6, 94, 318, 38, 4, 28, 71, 10.043, 8.553
Sat Jun 17 22:29:11 EDT 2017, 0.060, 9, 7, 0.310, 2, 1, 49, 468, 83, 14, 3, 26, 14.077, 13.497
Sat Jun 17 22:29:45 EDT 2017, 0.090, 5, 8, 0.400, 3, 4, 57, 553, 80, 8, 20, 85, 32.220, 31.207
Sat Jun 17 22:30:00 EDT 2017, 0.590, 9, 4, 0.900, 8, 8, 12, 403, 35, 18, 45, 40, 14.783, 13.847
Sat Jun 17 22:30:20 EDT 2017, 0.840, 2, 1, 0.150, 5, 1, 35, 478, 57, 13, 7, 18, 19.673, 17.737
Sat Jun 17 22:30:21 EDT 2017, 0.340, 7, 6, 0.650, 1, 6, 80, 328, 12, 3, 32, 63, 1.133, 1.060
Sat Jun 17 22:30:52 EDT 2017, 0.460, 1, 5, 0.280, 6, 7, 69, 440, 91, 11, 1, 52, 30.257, 29.960
Sat Jun 17 22:30:56 EDT 2017, 0.960, 6, 9, 0.780, 2, 2, 24, 590, 46, 1, 26, 97, 3.703, 3.457
Sat Jun 17 22:31:10 EDT 2017, 0.710, 4, 7, 0.030, 4, 9, 46, 365, 69, 6, 14, 74, 13.790, 12.937
Sat Jun 17 22:31:23 EDT 2017, 0.210, 8, 2, 0.530, 9, 5, 91, 515, 24, 15, 39, 29, 12.450, 10.683
Sat Jun 17 22:31:28 EDT 2017, 0.150, 2, 5, 0.840, 8, 4, 63, 346, 97, 9, 42, 12, 4.757, 4.370
Sat Jun 17 22:33:18 EDT 2017, 0.650, 6, 1, 0.340, 4, 9, 18, 496, 52, 19, 17, 57, 106.903, 109.233
Sat Jun 17 22:34:25 EDT 2017, 0.900, 4, 3, 0.590, 1, 2, 40, 421, 74, 14, 29, 80, 66.940, 66.920
Sat Jun 17 22:34:29 EDT 2017, 0.400, 9, 8, 0.090, 6, 6, 85, 571, 29, 5, 4, 35, 3.553, 3.327
Sat Jun 17 22:36:05 EDT 2017, 0.280, 3, 2, 0.960, 2, 5, 74, 459, 85, 12, 35, 69, 94.393, 86.830
Sat Jun 17 22:36:06 EDT 2017, 0.780, 8, 6, 0.460, 7, 1, 29, 309, 40, 2, 10, 24, 1.223, 1.170
Sat Jun 17 22:36:16 EDT 2017, 0.530, 1, 9, 0.710, 9, 8, 52, 534, 63, 7, 48, 46, 9.827, 9.457
Sat Jun 17 22:36:32 EDT 2017, 0.030, 5, 4, 0.210, 5, 3, 97, 384, 18, 17, 23, 91, 15.440, 14.863
Sat Jun 17 22:36:33 EDT 2017, 0.040, 3, 6, 0.570, 7, 6, 33, 501, 62, 1, 10, 22, 1.197, 1.093
Sat Jun 17 22:36:47 EDT 2017, 0.540, 7, 1, 0.070, 2, 2, 78, 351, 17, 11, 35, 67, 13.783, 12.550
Sat Jun 17 22:39:02 EDT 2017, 0.790, 1, 4, 0.820, 5, 9, 56, 576, 84, 16, 22, 90, 132.437, 130.683
Sat Jun 17 22:39:06 EDT 2017, 0.290, 5, 8, 0.320, 9, 4, 11, 426, 39, 6, 47, 45, 4.637, 4.347
Sat Jun 17 22:39:48 EDT 2017, 0.420, 2, 3, 0.700, 3, 3, 45, 314, 73, 18, 16, 56, 41.143, 40.530
Sat Jun 17 22:39:50 EDT 2017, 0.920, 6, 7, 0.200, 8, 7, 90, 464, 28, 9, 41, 11, 1.570, 1.517
Sat Jun 17 22:39:56 EDT 2017, 0.670, 4, 9, 0.950, 6, 1, 67, 389, 95, 4, 3, 33, 5.590, 5.270
Sat Jun 17 22:40:32 EDT 2017, 0.170, 9, 5, 0.450, 1, 5, 22, 539, 50, 13, 28, 78, 36.393, 34.933
Sat Jun 17 22:40:43 EDT 2017, 0.230, 1, 8, 0.140, 2, 6, 39, 407, 67, 3, 25, 95, 10.103, 9.433
Sat Jun 17 22:40:56 EDT 2017, 0.730, 6, 3, 0.640, 6, 1, 84, 557, 22, 12, 0, 50, 12.543, 11.800
Sat Jun 17 22:41:41 EDT 2017, 0.980, 3, 1, 0.390, 9, 8, 62, 332, 90, 17, 38, 28, 45.083, 43.877
Sat Jun 17 22:41:57 EDT 2017, 0.480, 8, 5, 0.890, 4, 3, 17, 482, 45, 7, 13, 73, 15.863, 15.123
Sat Jun 17 22:42:34 EDT 2017, 0.350, 5, 4, 0.010, 7, 5, 50, 595, 56, 19, 44, 39, 36.357, 34.410
Sat Jun 17 22:42:38 EDT 2017, 0.850, 9, 9, 0.510, 3, 9, 95, 445, 11, 10, 19, 84, 3.583, 3.300
Sat Jun 17 22:42:54 EDT 2017, 0.600, 2, 7, 0.260, 1, 2, 73, 520, 78, 5, 32, 62, 15.217, 14.587
Sat Jun 17 22:43:01 EDT 2017, 0.100, 7, 2, 0.760, 5, 7, 28, 370, 33, 14, 7, 17, 7.010, 5.557
Sat Jun 17 22:43:29 EDT 2017, 0.070, 3, 3, 0.980, 9, 9, 81, 435, 42, 8, 17, 98, 27.727, 26.577
Sat Jun 17 22:44:19 EDT 2017, 0.570, 7, 7, 0.480, 5, 5, 36, 585, 87, 17, 42, 53, 48.257, 46.683
Sat Jun 17 22:44:22 EDT 2017, 0.820, 5, 5, 0.730, 3, 7, 14, 360, 19, 13, 5, 31, 3.490, 3.147
Sat Jun 17 22:44:53 EDT 2017, 0.320, 9, 1, 0.230, 7, 3, 59, 510, 64, 3, 30, 76, 29.980, 28.063
Sat Jun 17 22:45:03 EDT 2017, 0.450, 4, 9, 0.850, 1, 1, 92, 548, 53, 10, 11, 42, 10.403, 10.007
Sat Jun 17 22:45:13 EDT 2017, 0.950, 8, 4, 0.350, 6, 6, 47, 398, 98, 1, 36, 87, 9.063, 8.300
Sat Jun 17 22:45:27 EDT 2017, 0.700, 1, 2, 0.600, 8, 4, 25, 473, 31, 6, 24, 64, 13.840, 11.970
Sat Jun 17 22:45:35 EDT 2017, 0.200, 6, 6, 0.100, 4, 8, 70, 323, 76, 15, 49, 19, 8.030, 7.423
Sat Jun 17 22:45:51 EDT 2017, 0.140, 4, 1, 0.290, 4, 8, 87, 454, 47, 9, 46, 25, 15.520, 14.020
Sat Jun 17 22:46:37 EDT 2017, 0.640, 9, 6, 0.790, 9, 3, 42, 304, 92, 19, 21, 70, 45.573, 43.033
Sat Jun 17 22:46:53 EDT 2017, 0.890, 2, 8, 0.040, 7, 5, 19, 529, 25, 14, 33, 92, 15.180, 14.773
Sat Jun 17 22:47:04 EDT 2017, 0.390, 7, 3, 0.540, 2, 1, 64, 379, 70, 4, 8, 47, 11.087, 10.527
Sat Jun 17 22:47:12 EDT 2017, 0.260, 1, 7, 0.420, 5, 2, 98, 342, 36, 11, 27, 59, 7.943, 7.560
Sat Jun 17 22:47:16 EDT 2017, 0.760, 5, 2, 0.920, 1, 7, 53, 492, 81, 2, 2, 14, 3.697, 2.960
Sat Jun 17 22:47:19 EDT 2017, 0.510, 3, 5, 0.170, 3, 4, 31, 417, 14, 7, 39, 36, 2.013, 1.867
Sat Jun 17 22:47:58 EDT 2017, 0.010, 8, 9, 0.670, 8, 9, 76, 567, 59, 16, 14, 81, 37.357, 38.127
Sat Jun 17 22:48:08 EDT 2017, 0.020, 4, 5, 0.800, 2, 8, 45, 508, 31, 7, 33, 61, 9.347, 8.723
Sat Jun 17 22:48:14 EDT 2017, 0.520, 9, 9, 0.300, 7, 4, 90, 358, 76, 17, 8, 16, 5.820, 5.603
Sat Jun 17 22:48:28 EDT 2017, 0.770, 2, 7, 0.550, 9, 6, 68, 583, 54, 12, 46, 38, 14.177, 13.657
Sat Jun 17 22:49:04 EDT 2017, 0.270, 6, 2, 0.050, 5, 2, 23, 433, 99, 3, 21, 83, 34.733, 30.020
Sat Jun 17 22:49:07 EDT 2017, 0.390, 1, 8, 0.920, 8, 3, 34, 321, 20, 15, 40, 27, 2.340, 2.170
Sat Jun 17 22:49:30 EDT 2017, 0.890, 5, 3, 0.420, 4, 7, 79, 471, 65, 5, 15, 72, 23.123, 22.610
Sat Jun 17 22:50:24 EDT 2017, 0.640, 3, 1, 0.670, 1, 5, 57, 396, 43, 10, 27, 95, 53.510, 52.127
Sat Jun 17 22:51:21 EDT 2017, 0.140, 7, 6, 0.170, 6, 9, 12, 546, 88, 19, 2, 50, 55.237, 52.670
Sat Jun 17 22:51:24 EDT 2017, 0.210, 2, 2, 0.490, 6, 9, 51, 377, 14, 6, 5, 33, 2.627, 2.223
Sat Jun 17 22:52:11 EDT 2017, 0.710, 7, 6, 0.990, 2, 4, 96, 527, 59, 16, 30, 78, 45.963, 43.820
Sat Jun 17 22:52:18 EDT 2017, 0.960, 5, 8, 0.240, 4, 7, 73, 302, 37, 11, 18, 55, 6.713, 6.250
Sat Jun 17 22:52:19 EDT 2017, 0.460, 9, 4, 0.740, 9, 2, 28, 452, 82, 2, 43, 10, 1.557, 1.333
Sat Jun 17 22:52:41 EDT 2017, 0.330, 4, 5, 0.360, 3, 1, 40, 564, 26, 13, 24, 89, 21.413, 20.903
Sat Jun 17 22:53:01 EDT 2017, 0.830, 8, 1, 0.860, 7, 5, 85, 414, 71, 4, 49, 44, 19.307, 17.573
Sat Jun 17 22:53:09 EDT 2017, 0.580, 1, 3, 0.110, 5, 3, 62, 489, 48, 9, 12, 21, 7.403, 6.763
Sat Jun 17 22:53:49 EDT 2017, 0.080, 6, 7, 0.610, 1, 8, 17, 339, 93, 18, 37, 66, 39.887, 39.257
Sat Jun 17 22:53:59 EDT 2017, 0.110, 2, 6, 0.640, 5, 5, 93, 424, 96, 5, 38, 36, 9.890, 9.420
Sat Jun 17 22:55:29 EDT 2017, 0.610, 6, 2, 0.140, 9, 1, 48, 574, 51, 14, 13, 81, 89.487, 84.973
Sat Jun 17 22:56:13 EDT 2017, 0.860, 4, 4, 0.890, 7, 7, 26, 349, 73, 19, 26, 58, 43.540, 42.377
Sat Jun 17 22:56:14 EDT 2017, 0.360, 8, 9, 0.390, 3, 3, 71, 499, 28, 9, 1, 13, 1.483, 1.427
Sat Jun 17 23:01:37 EDT 2017, 0.490, 5, 1, 0.520, 6, 4, 82, 536, 85, 16, 32, 92, 299.680, 321.420
Sat Jun 17 23:01:45 EDT 2017, 0.990, 9, 5, 0.020, 2, 9, 37, 386, 40, 7, 7, 47, 7.283, 6.813
Sat Jun 17 23:01:47 EDT 2017, 0.740, 3, 8, 0.770, 4, 2, 14, 461, 62, 2, 44, 24, 1.633, 1.477
Sat Jun 17 23:01:55 EDT 2017, 0.240, 7, 3, 0.270, 8, 6, 59, 311, 17, 12, 19, 69, 7.853, 7.217
Sat Jun 17 23:02:04 EDT 2017, 0.170, 3, 9, 0.080, 9, 7, 99, 480, 79, 3, 23, 64, 8.730, 8.730
Sat Jun 17 23:02:08 EDT 2017, 0.670, 8, 5, 0.580, 4, 2, 54, 330, 34, 13, 48, 19, 3.303, 3.017
Sat Jun 17 23:02:48 EDT 2017, 0.920, 1, 3, 0.330, 2, 9, 31, 555, 57, 18, 10, 41, 39.343, 39.297
Sat Jun 17 23:02:51 EDT 2017, 0.420, 5, 7, 0.830, 7, 5, 76, 405, 12, 8, 35, 86, 3.663, 3.440
Sat Jun 17 23:03:14 EDT 2017, 0.300, 2, 4, 0.210, 1, 4, 88, 367, 90, 15, 4, 30, 22.540, 20.940
Sat Jun 17 23:03:27 EDT 2017, 0.800, 7, 8, 0.710, 5, 8, 43, 517, 45, 6, 29, 75, 11.593, 10.780
Sat Jun 17 23:03:32 EDT 2017, 0.550, 4, 6, 0.460, 8, 1, 20, 442, 68, 1, 16, 97, 5.630, 5.410
Sat Jun 17 23:03:55 EDT 2017, 0.050, 9, 1, 0.960, 3, 6, 65, 592, 23, 10, 41, 52, 22.923, 21.243
Sat Jun 17 23:04:08 EDT 2017, 0.030, 2, 9, 0.350, 5, 5, 21, 335, 69, 7, 30, 73, 11.833, 11.380
Sat Jun 17 23:04:15 EDT 2017, 0.530, 6, 4, 0.850, 1, 9, 66, 485, 24, 16, 5, 28, 7.350, 6.700
Sat Jun 17 23:05:12 EDT 2017, 0.780, 4, 2, 0.100, 3, 3, 89, 410, 92, 11, 42, 51, 56.140, 49.083
Sat Jun 17 23:05:20 EDT 2017, 0.280, 8, 7, 0.600, 7, 7, 44, 560, 47, 2, 17, 96, 7.467, 7.100
Sat Jun 17 23:05:32 EDT 2017, 0.410, 3, 3, 0.470, 4, 6, 10, 522, 58, 14, 48, 17, 11.853, 11.077
Sat Jun 17 23:05:34 EDT 2017, 0.910, 7, 8, 0.970, 8, 1, 55, 372, 13, 4, 23, 62, 1.310, 1.320
Sat Jun 17 23:06:26 EDT 2017, 0.660, 1, 5, 0.220, 6, 8, 78, 597, 81, 9, 36, 85, 51.757, 51.457
Sat Jun 17 23:07:03 EDT 2017, 0.160, 5, 1, 0.720, 2, 4, 33, 447, 36, 18, 11, 40, 36.033, 34.243
Sat Jun 17 23:07:13 EDT 2017, 0.220, 5, 7, 0.910, 1, 3, 27, 578, 64, 5, 8, 45, 9.677, 9.427
Sat Jun 17 23:07:33 EDT 2017, 0.720, 9, 3, 0.410, 6, 8, 72, 428, 19, 15, 33, 90, 20.177, 19.283
Sat Jun 17 23:08:14 EDT 2017, 0.970, 2, 5, 0.660, 8, 1, 95, 503, 86, 10, 20, 68, 39.820, 40.090
Sat Jun 17 23:08:15 EDT 2017, 0.470, 7, 9, 0.160, 3, 5, 50, 353, 41, 1, 45, 23, 0.587, 0.547
Sat Jun 17 23:09:41 EDT 2017, 0.350, 1, 2, 0.780, 9, 6, 16, 391, 75, 13, 14, 79, 83.343, 77.510
Sat Jun 17 23:09:44 EDT 2017, 0.850, 6, 6, 0.280, 5, 2, 61, 541, 30, 3, 39, 34, 2.450, 2.260
Sat Jun 17 23:09:47 EDT 2017, 0.600, 3, 8, 0.530, 2, 9, 83, 316, 97, 8, 1, 12, 2.813, 2.687
Sat Jun 17 23:10:24 EDT 2017, 0.100, 8, 4, 0.030, 7, 4, 38, 466, 52, 17, 26, 57, 36.047, 34.297
Sat Jun 17 23:10:39 EDT 2017, 0.070, 4, 2, 0.190, 8, 2, 69, 532, 44, 5, 47, 48, 14.960, 12.677
Sat Jun 17 23:11:30 EDT 2017, 0.570, 8, 7, 0.690, 3, 6, 24, 382, 89, 14, 22, 93, 49.650, 48.727
Sat Jun 17 23:11:40 EDT 2017, 0.820, 1, 9, 0.440, 1, 4, 47, 457, 21, 19, 34, 71, 10.007, 9.767
Sat Jun 17 23:11:48 EDT 2017, 0.320, 6, 5, 0.940, 5, 8, 92, 307, 66, 10, 9, 26, 7.173, 6.840
Sat Jun 17 23:12:10 EDT 2017, 0.440, 3, 6, 0.070, 2, 7, 58, 419, 33, 17, 28, 82, 21.860, 20.640
Sat Jun 17 23:12:51 EDT 2017, 0.940, 7, 1, 0.570, 6, 3, 13, 569, 78, 7, 3, 37, 40.240, 37.023
Sat Jun 17 23:12:52 EDT 2017, 0.690, 5, 4, 0.320, 9, 5, 36, 344, 10, 2, 41, 14, 0.340, 0.323
Sat Jun 17 23:13:10 EDT 2017, 0.190, 9, 8, 0.820, 4, 1, 81, 494, 55, 12, 16, 59, 18.293, 18.007
Sat Jun 17 23:13:18 EDT 2017, 0.130, 1, 4, 0.500, 4, 1, 75, 363, 38, 4, 12, 76, 7.457, 6.750
Sat Jun 17 23:13:33 EDT 2017, 0.630, 5, 9, 0.000, 8, 6, 30, 513, 83, 13, 37, 31, 14.413, 14.107
Sat Jun 17 23:13:40 EDT 2017, 0.880, 3, 6, 0.750, 6, 3, 52, 438, 16, 18, 0, 54, 6.987, 6.490
Sat Jun 17 23:15:06 EDT 2017, 0.380, 8, 2, 0.250, 1, 8, 97, 588, 61, 8, 25, 99, 83.907, 73.437
Sat Jun 17 23:15:13 EDT 2017, 0.250, 4, 7, 0.630, 7, 9, 64, 475, 50, 15, 6, 20, 7.367, 6.543
Sat Jun 17 23:15:38 EDT 2017, 0.750, 9, 3, 0.130, 3, 5, 19, 325, 95, 6, 31, 65, 24.973, 24.297
Sat Jun 17 23:15:46 EDT 2017, 0.500, 2, 1, 0.880, 5, 7, 41, 550, 27, 1, 19, 88, 6.733, 5.797
Sat Jun 17 23:16:05 EDT 2017, 0.000, 6, 5, 0.380, 9, 2, 86, 400, 72, 11, 44, 43, 18.990, 17.317
Sat Jun 17 23:16:16 EDT 2017, 0.010, 3, 8, 0.940, 5, 4, 51, 446, 75, 11, 28, 32, 10.810, 10.440
Sat Jun 17 23:16:22 EDT 2017, 0.510, 8, 3, 0.440, 9, 9, 96, 596, 30, 2, 3, 77, 6.623, 6.340
Sat Jun 17 23:18:12 EDT 2017, 0.760, 1, 1, 0.690, 7, 2, 74, 371, 98, 7, 40, 99, 103.513, 105.740
Sat Jun 17 23:18:44 EDT 2017, 0.260, 6, 5, 0.190, 2, 7, 29, 521, 53, 16, 15, 54, 31.680, 31.003
Sat Jun 17 23:19:17 EDT 2017, 0.380, 2, 4, 0.810, 6, 5, 40, 558, 64, 9, 47, 65, 33.423, 32.247
Sat Jun 17 23:19:20 EDT 2017, 0.880, 7, 9, 0.310, 1, 1, 85, 408, 19, 19, 22, 20, 2.537, 2.343
Sat Jun 17 23:19:51 EDT 2017, 0.630, 5, 6, 0.560, 4, 8, 63, 483, 86, 14, 34, 43, 29.720, 28.080
Sat Jun 17 23:20:05 EDT 2017, 0.130, 9, 2, 0.060, 8, 3, 18, 333, 41, 4, 9, 88, 14.247, 12.150
Sat Jun 17 23:20:37 EDT 2017, 0.190, 1, 6, 0.250, 9, 4, 46, 465, 58, 10, 6, 94, 30.720, 30.200
Sat Jun 17 23:20:38 EDT 2017, 0.690, 5, 1, 0.750, 4, 8, 91, 315, 13, 1, 31, 49, 1.203, 1.007
Sat Jun 17 23:20:48 EDT 2017, 0.940, 3, 4, 0.000, 2, 1, 68, 540, 81, 5, 18, 26, 9.577, 8.537
Sat Jun 17 23:21:03 EDT 2017, 0.440, 7, 8, 0.500, 6, 6, 23, 390, 36, 15, 43, 71, 14.403, 14.113
