# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 0 12', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, 3tHeap_timing_secs
Tue Jan 10 21:54:07 EST 2017, 3587, 0.250, 6, 0.670, 489, 31, 14, 31, 93, 25.827, 24.743
Tue Jan 10 21:57:54 EST 2017, 8537, 0.750, 0, 0.170, 339, 76, 4, 6, 48, 4.907, 5.290
Tue Jan 10 22:01:05 EST 2017, 6062, 0.000, 3, 0.920, 414, 54, 9, 44, 70, 14.373, 13.973
Tue Jan 10 22:05:21 EST 2017, 1112, 0.500, 9, 0.420, 564, 99, 19, 19, 25, 31.537, 28.780
Tue Jan 10 22:06:57 EST 2017, 803, 0.040, 8, 0.330, 479, 74, 2, 8, 28, 1.353, 1.443
Tue Jan 10 22:08:07 EST 2017, 5753, 0.540, 2, 0.830, 329, 29, 11, 33, 73, 8.757, 8.240
Tue Jan 10 22:11:34 EST 2017, 8228, 0.290, 5, 0.080, 404, 96, 16, 20, 51, 38.447, 33.863
Tue Jan 10 22:14:40 EST 2017, 3278, 0.790, 11, 0.580, 554, 51, 6, 45, 96, 43.253, 42.527
Tue Jan 10 22:17:02 EST 2017, 4515, 0.410, 0, 0.450, 442, 40, 4, 26, 17, 1.917, 1.953
Tue Jan 10 22:21:18 EST 2017, 9465, 0.910, 6, 0.950, 592, 85, 13, 1, 62, 29.373, 15.967
Tue Jan 10 22:23:19 EST 2017, 6990, 0.160, 9, 0.200, 517, 17, 18, 39, 39, 11.160, 9.877
Tue Jan 10 22:25:25 EST 2017, 2040, 0.660, 3, 0.700, 367, 62, 9, 14, 84, 16.143, 15.283
Tue Jan 10 22:27:11 EST 2017, 1422, 0.350, 11, 0.890, 311, 57, 3, 42, 11, 1.200, 1.307
Tue Jan 10 22:29:22 EST 2017, 6372, 0.850, 5, 0.390, 461, 12, 12, 17, 56, 0.130, 8.527
Tue Jan 10 22:30:38 EST 2017, 8847, 0.100, 2, 0.640, 536, 79, 17, 30, 34, 18.887, 17.083
Tue Jan 10 22:32:28 EST 2017, 3897, 0.600, 8, 0.140, 386, 34, 7, 5, 79, 7.140, 7.677
Tue Jan 10 22:33:24 EST 2017, 2659, 0.220, 4, 0.770, 573, 45, 5, 23, 22, 2.697, 2.653
Tue Jan 10 22:36:10 EST 2017, 7609, 0.720, 10, 0.270, 423, 90, 15, 48, 67, 102.940, 97.923
Tue Jan 10 22:38:36 EST 2017, 5134, 0.470, 7, 0.520, 348, 23, 19, 11, 45, 6.613, 6.043
Tue Jan 10 22:41:23 EST 2017, 184, 0.970, 1, 0.020, 498, 68, 10, 36, 90, 29.300, 105.910
Tue Jan 10 22:44:14 EST 2017, 223, 0.020, 3, 0.580, 342, 99, 16, 28, 93, 39.963, 37.193
Tue Jan 10 22:47:45 EST 2017, 5173, 0.520, 9, 0.080, 492, 54, 6, 3, 48, 5.983, 6.887
Tue Jan 10 22:49:56 EST 2017, 7648, 0.270, 6, 0.830, 567, 77, 2, 40, 71, 10.493, 10.507
Tue Jan 10 22:51:52 EST 2017, 2698, 0.770, 0, 0.330, 417, 32, 11, 15, 26, 5.217, 5.230
Tue Jan 10 22:54:02 EST 2017, 3935, 0.390, 11, 0.710, 530, 20, 18, 9, 82, 12.257, 11.203
Tue Jan 10 22:58:13 EST 2017, 8885, 0.890, 5, 0.210, 380, 65, 9, 34, 37, 20.913, 20.063
Tue Jan 10 23:00:59 EST 2017, 6410, 0.140, 2, 0.960, 305, 43, 4, 22, 59, 2.170, 2.090
Tue Jan 10 23:03:20 EST 2017, 1460, 0.640, 8, 0.460, 455, 88, 14, 47, 14, 18.530, 17.977
Tue Jan 10 23:06:51 EST 2017, 2079, 0.330, 0, 0.140, 511, 82, 15, 18, 87, 57.977, 54.297
Tue Jan 10 23:08:11 EST 2017, 7029, 0.830, 6, 0.640, 361, 37, 5, 43, 42, 7.903, 7.210
Tue Jan 10 23:10:07 EST 2017, 9504, 0.080, 9, 0.390, 436, 60, 1, 6, 65, 1.210, 1.570
Tue Jan 10 23:12:08 EST 2017, 4554, 0.580, 3, 0.890, 586, 15, 10, 31, 20, 2.470, 2.377
Tue Jan 10 23:14:38 EST 2017, 3317, 0.200, 7, 0.020, 399, 26, 17, 37, 99, 27.140, 27.117
Tue Jan 10 23:18:25 EST 2017, 8267, 0.700, 1, 0.520, 549, 71, 8, 12, 54, 9.717, 10.360
Tue Jan 10 23:22:26 EST 2017, 5792, 0.450, 4, 0.270, 474, 49, 3, 25, 76, 7.453, 7.910
Tue Jan 10 23:24:27 EST 2017, 842, 0.950, 10, 0.770, 324, 94, 12, 0, 31, 7.120, 6.047
Tue Jan 10 23:26:28 EST 2017, 1151, 0.480, 6, 0.990, 427, 68, 7, 14, 23, 4.057, 3.650
Tue Jan 10 23:29:09 EST 2017, 6101, 0.980, 0, 0.490, 577, 23, 17, 39, 68, 0.080, 40.250
Tue Jan 10 23:31:35 EST 2017, 8576, 0.230, 3, 0.740, 502, 91, 12, 1, 45, 8.140, 6.863
Tue Jan 10 23:35:36 EST 2017, 3626, 0.730, 9, 0.240, 352, 46, 2, 26, 90, 6.207, 6.780
Tue Jan 10 23:37:32 EST 2017, 4863, 0.110, 1, 0.860, 464, 35, 9, 45, 12, 1.287, 1.210
Tue Jan 10 23:40:13 EST 2017, 9813, 0.610, 7, 0.360, 314, 80, 19, 20, 57, 39.307, 34.227
Tue Jan 10 23:43:44 EST 2017, 7338, 0.360, 10, 0.610, 389, 12, 14, 33, 34, 3.943, 3.827
Tue Jan 10 23:45:05 EST 2017, 2388, 0.860, 4, 0.110, 539, 57, 5, 8, 79, 10.557, 19.910
Tue Jan 10 23:48:51 EST 2017, 1770, 0.170, 10, 0.300, 595, 63, 6, 36, 17, 5.587, 5.763
Tue Jan 10 23:50:57 EST 2017, 6720, 0.670, 4, 0.800, 445, 18, 15, 11, 62, 6.937, 6.197
Tue Jan 10 23:53:10 EST 2017, 9195, 0.420, 1, 0.050, 370, 85, 11, 48, 40, 16.753, 17.297
Tue Jan 10 23:55:01 EST 2017, 4245, 0.920, 7, 0.550, 520, 40, 1, 23, 85, 0.097, 4.363
Tue Jan 10 23:57:03 EST 2017, 3007, 0.300, 5, 0.430, 333, 51, 8, 4, 28, 2.247, 2.337
Wed Jan 11 00:01:54 EST 2017, 7957, 0.800, 11, 0.930, 483, 96, 18, 29, 73, 111.497, 95.717
Wed Jan 11 00:03:10 EST 2017, 5482, 0.050, 8, 0.180, 558, 29, 13, 17, 51, 8.870, 8.540
Wed Jan 11 00:07:16 EST 2017, 532, 0.550, 2, 0.680, 408, 74, 4, 42, 96, 17.203, 16.560
Wed Jan 11 00:11:12 EST 2017, 687, 0.250, 9, 0.000, 469, 42, 12, 11, 52, 10.403, 10.990
