# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--recvr-range 1 10000', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', heap_timing_secs, binomHeap_timing_secs
Sun Apr 30 15:15:43 EDT 2017, 9468, 0.470, 6338, 4, 0.090, 471, 91, 19, 8, 78, 161.760, 225.310
Sun Apr 30 15:16:08 EDT 2017, 4518, 0.970, 1338, 9, 0.590, 321, 46, 10, 33, 33, 20.797, 24.510
Sun Apr 30 15:16:09 EDT 2017, 3280, 0.350, 7588, 1, 0.210, 359, 12, 2, 14, 90, 1.023, 1.297
Sun Apr 30 15:17:34 EDT 2017, 8230, 0.850, 2588, 6, 0.710, 509, 57, 12, 39, 45, 74.670, 84.080
Sun Apr 30 15:17:42 EDT 2017, 5755, 0.100, 88, 3, 0.960, 434, 80, 7, 2, 22, 5.863, 7.570
Sun Apr 30 15:19:36 EDT 2017, 805, 0.600, 5088, 8, 0.460, 584, 35, 17, 27, 67, 93.010, 111.557
Sun Apr 30 15:21:42 EDT 2017, 1115, 0.070, 9150, 9, 0.060, 518, 77, 11, 28, 53, 97.760, 122.650
Sun Apr 30 15:21:49 EDT 2017, 6065, 0.570, 4150, 5, 0.560, 368, 32, 2, 3, 98, 3.953, 5.833
Sun Apr 30 15:25:29 EDT 2017, 8540, 0.320, 1651, 7, 0.810, 593, 54, 16, 41, 76, 205.103, 216.767
Sun Apr 30 15:25:54 EDT 2017, 3590, 0.820, 6650, 2, 0.310, 443, 99, 7, 16, 31, 18.617, 24.477
Sun Apr 30 15:26:28 EDT 2017, 4827, 0.440, 2901, 8, 0.930, 406, 65, 4, 34, 64, 30.133, 33.327
Sun Apr 30 15:26:35 EDT 2017, 9777, 0.940, 7900, 4, 0.430, 556, 20, 14, 9, 19, 4.723, 6.913
Sun Apr 30 15:27:10 EDT 2017, 7302, 0.190, 5400, 6, 0.180, 331, 43, 9, 47, 42, 29.617, 34.617
Sun Apr 30 15:29:17 EDT 2017, 2352, 0.690, 401, 1, 0.680, 481, 88, 18, 22, 87, 102.020, 125.073
Sun Apr 30 15:30:08 EDT 2017, 1733, 0.260, 7275, 3, 0.620, 462, 71, 8, 31, 47, 42.070, 49.833
Sun Apr 30 15:30:47 EDT 2017, 6683, 0.760, 2276, 8, 0.120, 312, 26, 17, 6, 92, 27.030, 38.563
Sun Apr 30 15:31:03 EDT 2017, 9158, 0.010, 4775, 1, 0.370, 537, 49, 3, 44, 70, 13.297, 15.000
Sun Apr 30 15:31:42 EDT 2017, 4208, 0.510, 9775, 5, 0.870, 387, 94, 13, 19, 25, 33.413, 39.433
Sun Apr 30 15:33:15 EDT 2017, 2971, 0.130, 1026, 4, 0.490, 425, 60, 15, 25, 59, 74.507, 92.423
Sun Apr 30 15:33:17 EDT 2017, 7921, 0.630, 6025, 9, 0.990, 575, 15, 5, 0, 14, 0.727, 1.110
Sun Apr 30 15:33:33 EDT 2017, 5446, 0.380, 8525, 2, 0.740, 350, 37, 10, 37, 36, 14.087, 16.050
Sun Apr 30 15:33:47 EDT 2017, 496, 0.880, 3526, 6, 0.240, 500, 82, 1, 12, 81, 10.580, 13.537
Sun Apr 30 15:34:07 EDT 2017, 651, 0.180, 6806, 1, 0.950, 382, 50, 18, 40, 21, 14.197, 17.343
Sun Apr 30 15:35:45 EDT 2017, 5601, 0.680, 1807, 5, 0.450, 532, 95, 8, 15, 66, 73.883, 96.053
Sun Apr 30 15:37:40 EDT 2017, 8076, 0.430, 4307, 3, 0.200, 307, 73, 13, 27, 88, 90.270, 111.263
Sun Apr 30 15:37:43 EDT 2017, 3126, 0.930, 9306, 8, 0.700, 457, 28, 3, 2, 43, 2.383, 3.463
Sun Apr 30 15:38:35 EDT 2017, 4363, 0.300, 557, 2, 0.070, 495, 39, 6, 46, 99, 43.053, 50.540
Sun Apr 30 15:40:20 EDT 2017, 9313, 0.800, 5557, 7, 0.570, 345, 84, 15, 21, 54, 87.600, 103.023
Sun Apr 30 15:40:26 EDT 2017, 6838, 0.050, 8056, 4, 0.820, 570, 61, 1, 34, 32, 4.613, 5.283
Sun Apr 30 15:40:42 EDT 2017, 1888, 0.550, 3057, 9, 0.320, 420, 16, 10, 9, 77, 10.537, 15.217
Sun Apr 30 15:40:46 EDT 2017, 2507, 0.490, 9931, 7, 0.380, 439, 44, 2, 49, 15, 3.517, 3.933
Sun Apr 30 15:42:53 EDT 2017, 7457, 0.990, 4932, 3, 0.880, 589, 89, 12, 24, 60, 113.987, 125.607
Sun Apr 30 15:44:16 EDT 2017, 9932, 0.240, 2432, 9, 0.630, 364, 67, 7, 37, 83, 72.303, 81.273
Sun Apr 30 15:44:37 EDT 2017, 4982, 0.740, 7431, 5, 0.130, 514, 22, 16, 12, 38, 15.263, 20.863
Sun Apr 30 15:46:44 EDT 2017, 3744, 0.120, 3682, 6, 0.510, 476, 33, 14, 43, 94, 108.643, 125.263
Sun Apr 30 15:46:56 EDT 2017, 8694, 0.620, 8681, 1, 0.010, 326, 78, 5, 18, 49, 9.120, 11.213
Sun Apr 30 15:48:12 EDT 2017, 6219, 0.370, 6182, 8, 0.260, 551, 56, 19, 30, 26, 63.877, 75.457
Sun Apr 30 15:48:18 EDT 2017, 1269, 0.870, 1182, 4, 0.760, 401, 11, 9, 5, 71, 3.893, 5.660
Sun Apr 30 15:48:36 EDT 2017, 960, 0.330, 4619, 4, 0.730, 336, 98, 5, 1, 52, 12.130, 17.337
Sun Apr 30 15:51:58 EDT 2017, 5910, 0.830, 9619, 8, 0.230, 486, 53, 15, 26, 97, 157.427, 195.177
Sun Apr 30 15:52:19 EDT 2017, 8385, 0.080, 7119, 2, 0.480, 411, 30, 10, 13, 74, 15.137, 21.040
Sun Apr 30 15:54:11 EDT 2017, 3435, 0.580, 2119, 6, 0.980, 561, 75, 19, 38, 29, 107.250, 111.150
Sun Apr 30 15:56:01 EDT 2017, 4672, 0.210, 8369, 3, 0.350, 598, 87, 12, 7, 63, 81.827, 107.403
Sun Apr 30 15:56:06 EDT 2017, 9622, 0.710, 3369, 7, 0.850, 448, 42, 3, 32, 18, 4.190, 4.793
Sun Apr 30 15:56:17 EDT 2017, 7147, 0.460, 870, 1, 0.600, 523, 19, 17, 19, 40, 8.100, 10.493
Sun Apr 30 15:57:48 EDT 2017, 2197, 0.960, 5869, 5, 0.100, 373, 64, 7, 44, 85, 76.947, 89.220
Sun Apr 30 15:59:14 EDT 2017, 1579, 0.020, 1494, 8, 0.170, 354, 92, 16, 10, 46, 58.700, 84.363
Sun Apr 30 16:00:12 EDT 2017, 6529, 0.520, 6494, 3, 0.670, 504, 47, 6, 35, 91, 48.553, 57.890
Sun Apr 30 16:00:41 EDT 2017, 9004, 0.270, 8994, 6, 0.920, 429, 25, 11, 23, 68, 25.533, 28.610
Sun Apr 30 16:00:47 EDT 2017, 4054, 0.770, 3994, 1, 0.420, 579, 70, 2, 48, 23, 4.607, 5.277
Sun Apr 30 16:01:44 EDT 2017, 2816, 0.400, 5244, 9, 0.790, 542, 81, 9, 4, 57, 41.697, 55.057
Sun Apr 30 16:01:57 EDT 2017, 7766, 0.900, 245, 5, 0.290, 392, 36, 18, 29, 12, 10.577, 13.167
Sun Apr 30 16:02:00 EDT 2017, 5291, 0.150, 2744, 7, 0.040, 467, 13, 4, 16, 35, 2.287, 2.987
Sun Apr 30 16:03:18 EDT 2017, 341, 0.650, 7744, 2, 0.540, 317, 58, 13, 41, 80, 68.460, 77.590
Sun Apr 30 16:03:49 EDT 2017, 264, 0.040, 2510, 3, 0.440, 371, 38, 19, 19, 37, 24.257, 30.767
Sun Apr 30 16:06:58 EDT 2017, 5214, 0.540, 7510, 8, 0.940, 521, 83, 9, 44, 82, 181.700, 188.217
Sun Apr 30 16:07:28 EDT 2017, 7689, 0.290, 5010, 1, 0.690, 446, 61, 14, 7, 59, 21.250, 29.560
Sun Apr 30 16:07:32 EDT 2017, 2739, 0.790, 10, 6, 0.190, 596, 16, 5, 32, 14, 2.613, 3.113
Sun Apr 30 16:08:15 EDT 2017, 3976, 0.420, 8759, 4, 0.560, 558, 49, 7, 13, 71, 32.037, 42.020
Sun Apr 30 16:09:59 EDT 2017, 8926, 0.920, 3760, 9, 0.060, 408, 94, 17, 38, 26, 87.620, 102.370
Sun Apr 30 16:10:05 EDT 2017, 6451, 0.170, 1260, 2, 0.310, 483, 72, 2, 0, 48, 3.490, 5.533
Sun Apr 30 16:10:46 EDT 2017, 1501, 0.670, 6260, 7, 0.810, 333, 27, 12, 25, 93, 36.477, 40.640
Sun Apr 30 16:10:48 EDT 2017, 2120, 0.360, 635, 8, 0.880, 314, 32, 1, 16, 42, 1.330, 1.517
Sun Apr 30 16:14:11 EDT 2017, 7070, 0.860, 5635, 4, 0.380, 464, 77, 11, 41, 87, 169.220, 201.230
Sun Apr 30 16:14:34 EDT 2017, 9545, 0.110, 8134, 6, 0.130, 389, 55, 6, 3, 65, 14.827, 22.823
Sun Apr 30 16:14:39 EDT 2017, 4595, 0.610, 3135, 2, 0.630, 539, 10, 15, 28, 20, 3.853, 4.643
Sun Apr 30 16:16:37 EDT 2017, 3358, 0.230, 6885, 7, 0.000, 577, 44, 13, 22, 76, 93.640, 117.463
Sun Apr 30 16:16:56 EDT 2017, 8308, 0.730, 1885, 3, 0.500, 427, 89, 3, 47, 31, 16.467, 18.997
Sun Apr 30 16:18:24 EDT 2017, 5833, 0.480, 4385, 5, 0.750, 502, 66, 18, 10, 54, 75.987, 86.643
Sun Apr 30 16:18:39 EDT 2017, 883, 0.980, 9384, 1, 0.250, 352, 21, 8, 35, 99, 11.563, 13.953
Sun Apr 30 16:18:50 EDT 2017, 1192, 0.450, 5947, 3, 0.220, 418, 86, 3, 33, 23, 9.153, 10.830
Sun Apr 30 16:19:39 EDT 2017, 6142, 0.950, 948, 7, 0.720, 568, 41, 12, 8, 68, 38.867, 48.767
Sun Apr 30 16:20:03 EDT 2017, 8617, 0.200, 3447, 5, 0.970, 343, 18, 8, 46, 90, 22.080, 23.730
Sun Apr 30 16:21:47 EDT 2017, 3667, 0.700, 8447, 9, 0.470, 493, 63, 17, 21, 45, 83.583, 101.520
Sun Apr 30 16:23:01 EDT 2017, 4904, 0.080, 2198, 1, 0.850, 455, 97, 10, 27, 79, 61.567, 73.057
Sun Apr 30 16:23:03 EDT 2017, 9854, 0.580, 7197, 6, 0.350, 305, 52, 1, 2, 34, 1.127, 1.553
Sun Apr 30 16:23:17 EDT 2017, 7379, 0.330, 9697, 4, 0.100, 530, 30, 15, 39, 12, 11.610, 13.907
Sun Apr 30 16:23:48 EDT 2017, 2429, 0.830, 4697, 8, 0.600, 380, 75, 5, 14, 57, 23.277, 30.100
Sun Apr 30 16:24:55 EDT 2017, 1811, 0.140, 7822, 5, 0.660, 399, 80, 16, 30, 28, 56.533, 65.540
Sun Apr 30 16:25:06 EDT 2017, 6761, 0.640, 2822, 1, 0.160, 549, 35, 6, 5, 73, 7.097, 10.703
Sun Apr 30 16:25:32 EDT 2017, 9236, 0.390, 323, 8, 0.410, 324, 13, 11, 43, 96, 22.680, 26.413
Sun Apr 30 16:25:42 EDT 2017, 4286, 0.890, 5322, 3, 0.910, 474, 58, 2, 18, 51, 7.620, 9.240
Sun Apr 30 16:29:19 EDT 2017, 3048, 0.260, 4072, 6, 0.280, 511, 92, 9, 36, 85, 173.780, 214.030
Sun Apr 30 16:29:44 EDT 2017, 7998, 0.760, 9072, 2, 0.780, 361, 47, 18, 11, 40, 18.960, 24.480
Sun Apr 30 16:29:50 EDT 2017, 5523, 0.010, 6572, 9, 0.530, 586, 24, 4, 49, 17, 5.557, 6.213
Sun Apr 30 16:31:43 EDT 2017, 573, 0.510, 1573, 4, 0.030, 436, 69, 14, 24, 62, 85.690, 109.840
Sun Apr 30 16:31:54 EDT 2017, 419, 0.280, 8603, 7, 0.770, 479, 17, 7, 46, 33, 9.677, 10.843
Sun Apr 30 16:33:32 EDT 2017, 5369, 0.780, 3604, 3, 0.270, 329, 62, 16, 21, 78, 80.913, 97.973
Sun Apr 30 16:34:00 EDT 2017, 7844, 0.030, 1104, 5, 0.020, 554, 84, 2, 34, 55, 23.677, 27.670
Sun Apr 30 16:34:03 EDT 2017, 2894, 0.530, 6103, 1, 0.520, 404, 39, 12, 9, 10, 1.590, 2.257
Sun Apr 30 16:35:38 EDT 2017, 4131, 0.150, 4854, 9, 0.140, 441, 28, 19, 40, 66, 80.423, 94.503
Sun Apr 30 16:36:03 EDT 2017, 9081, 0.650, 9853, 4, 0.640, 591, 73, 9, 15, 21, 19.323, 24.747
Sun Apr 30 16:37:33 EDT 2017, 6606, 0.400, 7353, 6, 0.890, 366, 96, 14, 28, 44, 85.177, 90.320
Sun Apr 30 16:37:53 EDT 2017, 1656, 0.900, 2354, 2, 0.390, 516, 51, 4, 3, 89, 11.903, 18.500
