# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--recvr-range 1 10000', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', heap_timing_secs, binomHeap_timing_secs
Sun Apr 30 12:06:20 EDT 2017, 9195, 0.420, 950, 1, 0.230, 552, 58, 19, 16, 45, 34.380, 45.900
Sun Apr 30 12:06:43 EDT 2017, 4245, 0.920, 5950, 6, 0.730, 402, 13, 9, 41, 90, 20.143, 22.913
Sun Apr 30 12:06:47 EDT 2017, 3007, 0.300, 4700, 4, 0.110, 439, 46, 2, 10, 33, 2.740, 3.773
Sun Apr 30 12:11:35 EDT 2017, 7957, 0.800, 9699, 9, 0.610, 589, 91, 12, 35, 78, 250.347, 282.423
Sun Apr 30 12:12:03 EDT 2017, 5482, 0.050, 7199, 2, 0.860, 364, 69, 7, 23, 56, 22.753, 26.847
Sun Apr 30 12:12:17 EDT 2017, 532, 0.550, 2200, 7, 0.360, 514, 24, 17, 48, 11, 12.373, 14.210
Sun Apr 30 12:12:38 EDT 2017, 687, 0.250, 7981, 1, 0.560, 406, 62, 5, 23, 83, 16.883, 21.060
Sun Apr 30 12:13:12 EDT 2017, 5637, 0.750, 2981, 5, 0.060, 556, 17, 15, 48, 38, 28.297, 32.947
Sun Apr 30 12:13:17 EDT 2017, 8112, 0.000, 481, 3, 0.310, 331, 39, 10, 11, 15, 3.303, 4.747
Sun Apr 30 12:17:22 EDT 2017, 3162, 0.500, 5481, 7, 0.810, 481, 84, 19, 36, 60, 227.480, 242.690
Sun Apr 30 12:17:53 EDT 2017, 4399, 0.130, 4231, 2, 0.430, 519, 73, 12, 17, 26, 22.637, 29.997
Sun Apr 30 12:18:05 EDT 2017, 9349, 0.630, 9231, 6, 0.930, 369, 28, 3, 42, 71, 10.913, 12.037
Sun Apr 30 12:20:08 EDT 2017, 6874, 0.380, 6731, 4, 0.680, 594, 51, 17, 5, 94, 94.967, 121.983
Sun Apr 30 12:21:25 EDT 2017, 1924, 0.880, 1731, 8, 0.180, 444, 96, 7, 30, 49, 64.060, 75.100
Sun Apr 30 12:23:26 EDT 2017, 2543, 0.060, 6106, 7, 0.000, 425, 56, 16, 14, 77, 85.387, 117.893
Sun Apr 30 12:23:31 EDT 2017, 7493, 0.560, 1106, 2, 0.500, 575, 11, 6, 39, 32, 3.813, 4.510
Sun Apr 30 12:23:33 EDT 2017, 9968, 0.310, 3606, 9, 0.750, 350, 34, 11, 1, 10, 1.537, 2.303
Sun Apr 30 12:23:44 EDT 2017, 5018, 0.810, 8606, 5, 0.250, 500, 79, 1, 26, 55, 8.747, 10.427
Sun Apr 30 12:24:04 EDT 2017, 3781, 0.440, 2356, 6, 0.870, 463, 67, 9, 20, 21, 16.843, 20.280
Sun Apr 30 12:24:26 EDT 2017, 8731, 0.940, 7356, 1, 0.370, 313, 22, 18, 45, 66, 18.393, 21.723
Sun Apr 30 12:24:55 EDT 2017, 6256, 0.190, 9855, 8, 0.120, 538, 45, 4, 8, 88, 19.310, 27.457
Sun Apr 30 12:26:20 EDT 2017, 1306, 0.690, 4856, 3, 0.620, 388, 90, 13, 33, 43, 71.983, 83.093
Sun Apr 30 12:26:55 EDT 2017, 996, 0.220, 794, 4, 0.840, 303, 20, 18, 34, 74, 31.163, 34.560
Sun Apr 30 12:27:16 EDT 2017, 5946, 0.720, 5793, 9, 0.340, 453, 65, 8, 9, 29, 14.403, 20.737
Sun Apr 30 12:29:00 EDT 2017, 8421, 0.470, 8293, 2, 0.090, 378, 87, 13, 47, 52, 88.700, 102.480
Sun Apr 30 12:29:28 EDT 2017, 3471, 0.970, 3294, 6, 0.590, 528, 42, 3, 22, 97, 22.073, 27.527
Sun Apr 30 12:29:45 EDT 2017, 4709, 0.340, 7043, 3, 0.220, 566, 31, 6, 28, 41, 12.980, 16.220
Sun Apr 30 12:31:28 EDT 2017, 9659, 0.840, 2044, 8, 0.720, 416, 76, 15, 3, 86, 84.323, 100.237
Sun Apr 30 12:31:37 EDT 2017, 7184, 0.090, 4544, 1, 0.970, 491, 98, 1, 40, 63, 7.027, 8.173
Sun Apr 30 12:31:47 EDT 2017, 2234, 0.590, 9543, 5, 0.470, 341, 53, 10, 15, 18, 7.723, 10.000
Sun Apr 30 12:31:50 EDT 2017, 1615, 0.410, 2669, 8, 0.280, 359, 14, 2, 25, 69, 2.540, 3.073
Sun Apr 30 12:32:04 EDT 2017, 6565, 0.910, 7668, 4, 0.780, 509, 59, 12, 0, 24, 8.643, 13.450
Sun Apr 30 12:33:09 EDT 2017, 9040, 0.160, 5168, 6, 0.530, 434, 82, 7, 37, 46, 55.053, 63.997
Sun Apr 30 12:33:55 EDT 2017, 4090, 0.660, 169, 1, 0.030, 584, 37, 16, 12, 91, 33.337, 46.070
Sun Apr 30 12:34:27 EDT 2017, 2852, 0.030, 8918, 9, 0.650, 547, 25, 14, 31, 35, 26.717, 31.163
Sun Apr 30 12:34:55 EDT 2017, 7802, 0.530, 3919, 5, 0.150, 397, 70, 4, 6, 80, 19.063, 27.063
Sun Apr 30 12:40:19 EDT 2017, 5327, 0.280, 1419, 7, 0.400, 472, 93, 19, 44, 57, 280.093, 320.680
Sun Apr 30 12:40:23 EDT 2017, 377, 0.780, 6418, 3, 0.900, 322, 48, 9, 19, 12, 3.600, 4.553
Sun Apr 30 12:40:46 EDT 2017, 300, 0.380, 1341, 4, 0.070, 338, 74, 3, 41, 55, 19.823, 22.780
Sun Apr 30 12:40:52 EDT 2017, 5250, 0.880, 6340, 8, 0.570, 488, 29, 13, 16, 10, 4.507, 5.810
Sun Apr 30 12:41:04 EDT 2017, 7725, 0.130, 8840, 1, 0.820, 413, 51, 8, 28, 33, 8.923, 10.960
Sun Apr 30 12:44:43 EDT 2017, 2775, 0.630, 3840, 6, 0.320, 563, 96, 17, 3, 78, 155.883, 210.297
Sun Apr 30 12:46:05 EDT 2017, 4013, 0.010, 5090, 5, 0.940, 526, 63, 10, 47, 44, 76.213, 80.923
Sun Apr 30 12:46:08 EDT 2017, 8963, 0.510, 91, 9, 0.440, 376, 18, 1, 22, 89, 2.543, 2.857
Sun Apr 30 12:47:16 EDT 2017, 6488, 0.260, 2591, 2, 0.190, 451, 40, 15, 35, 67, 55.657, 66.910
Sun Apr 30 12:47:24 EDT 2017, 1538, 0.760, 7590, 7, 0.690, 301, 85, 5, 10, 22, 5.957, 8.163
Sun Apr 30 12:49:44 EDT 2017, 2156, 0.200, 4465, 9, 0.510, 320, 68, 16, 44, 61, 121.303, 137.720
Sun Apr 30 12:49:48 EDT 2017, 7106, 0.700, 9465, 4, 0.010, 470, 23, 7, 19, 16, 3.167, 4.073
Sun Apr 30 12:50:26 EDT 2017, 9581, 0.450, 6965, 6, 0.260, 395, 46, 11, 31, 38, 30.927, 37.627
Sun Apr 30 12:50:46 EDT 2017, 4631, 0.950, 1966, 2, 0.760, 545, 91, 2, 6, 83, 13.187, 18.393
Sun Apr 30 12:52:13 EDT 2017, 3394, 0.320, 8215, 8, 0.380, 582, 57, 9, 38, 50, 75.330, 85.473
Sun Apr 30 12:52:35 EDT 2017, 8344, 0.820, 3216, 3, 0.880, 432, 12, 19, 13, 95, 17.467, 21.587
Sun Apr 30 12:52:55 EDT 2017, 5869, 0.070, 716, 5, 0.630, 507, 34, 4, 25, 72, 16.860, 20.500
Sun Apr 30 12:53:07 EDT 2017, 919, 0.570, 5715, 1, 0.130, 357, 79, 14, 0, 27, 6.433, 11.313
Sun Apr 30 12:53:58 EDT 2017, 1228, 0.100, 9777, 2, 0.350, 442, 32, 19, 5, 92, 33.190, 49.067
Sun Apr 30 12:55:39 EDT 2017, 6178, 0.600, 4778, 7, 0.850, 592, 77, 10, 30, 47, 87.977, 99.713
Sun Apr 30 12:56:19 EDT 2017, 8653, 0.350, 2278, 4, 0.600, 367, 99, 14, 17, 24, 32.617, 40.003
Sun Apr 30 12:57:24 EDT 2017, 3703, 0.850, 7278, 9, 0.100, 517, 54, 5, 42, 69, 53.987, 63.677
Sun Apr 30 12:57:25 EDT 2017, 4941, 0.480, 3528, 1, 0.720, 479, 20, 7, 11, 13, 1.043, 1.297
Sun Apr 30 12:59:30 EDT 2017, 9891, 0.980, 8527, 6, 0.220, 329, 65, 17, 36, 58, 104.640, 123.343
Sun Apr 30 13:00:19 EDT 2017, 7416, 0.230, 6028, 3, 0.470, 554, 88, 3, 24, 81, 38.107, 47.073
Sun Apr 30 13:01:03 EDT 2017, 2466, 0.730, 1028, 8, 0.970, 404, 43, 12, 49, 36, 42.727, 43.843
Sun Apr 30 13:01:06 EDT 2017, 1847, 0.290, 6653, 5, 0.790, 385, 26, 1, 8, 97, 2.447, 2.980
Sun Apr 30 13:01:59 EDT 2017, 6797, 0.790, 1653, 1, 0.290, 535, 71, 11, 33, 52, 41.493, 52.627
Sun Apr 30 13:02:22 EDT 2017, 9272, 0.040, 4153, 7, 0.040, 310, 93, 6, 21, 30, 17.533, 22.637
Sun Apr 30 13:04:45 EDT 2017, 4322, 0.540, 9152, 3, 0.540, 460, 48, 16, 46, 75, 125.217, 141.517
Sun Apr 30 13:04:49 EDT 2017, 3084, 0.160, 403, 6, 0.160, 498, 15, 13, 2, 19, 2.203, 3.603
Sun Apr 30 13:05:07 EDT 2017, 8034, 0.660, 5403, 2, 0.660, 348, 60, 4, 27, 64, 13.840, 17.170
# Sun Apr 30 13:08:52 EDT 2017, 5559, 0.410, 7903, 8, 0.910, 573, 82, 18, 14, 86, 219.807, 219.430
Sun Apr 30 13:09:18 EDT 2017, 609, 0.910, 2903, 4, 0.410, 423, 37, 8, 39, 41, 21.853, 25.953
Sun Apr 30 13:11:00 EDT 2017, 455, 0.150, 7434, 8, 0.650, 456, 95, 11, 14, 59, 80.583, 98.963
Sun Apr 30 13:11:03 EDT 2017, 5405, 0.650, 2434, 3, 0.150, 306, 50, 2, 39, 14, 1.860, 2.133
Sun Apr 30 13:11:20 EDT 2017, 7880, 0.400, 4934, 5, 0.400, 531, 27, 16, 1, 37, 10.490, 17.120
Sun Apr 30 13:11:48 EDT 2017, 2930, 0.900, 9934, 1, 0.900, 381, 72, 6, 26, 82, 23.330, 27.230
Sun Apr 30 13:12:17 EDT 2017, 4167, 0.270, 1184, 9, 0.270, 418, 84, 4, 20, 48, 22.633, 28.803
Sun Apr 30 13:14:49 EDT 2017, 9117, 0.770, 6184, 4, 0.770, 568, 39, 13, 45, 93, 135.243, 149.957
Sun Apr 30 13:14:58 EDT 2017, 6642, 0.020, 8684, 7, 0.520, 343, 16, 9, 7, 71, 6.243, 9.107
Sun Apr 30 13:15:47 EDT 2017, 1692, 0.520, 3684, 2, 0.020, 493, 61, 18, 32, 26, 40.053, 48.933
Sun Apr 30 13:18:04 EDT 2017, 2311, 0.460, 9309, 5, 0.210, 512, 89, 10, 23, 65, 111.180, 134.147
Sun Apr 30 13:18:42 EDT 2017, 7261, 0.960, 4309, 9, 0.710, 362, 44, 19, 48, 20, 33.880, 37.393
Sun Apr 30 13:18:48 EDT 2017, 9736, 0.210, 1809, 3, 0.960, 587, 22, 5, 10, 43, 4.520, 5.823
Sun Apr 30 13:22:34 EDT 2017, 4786, 0.710, 6809, 7, 0.460, 437, 67, 15, 35, 88, 191.240, 221.617
Sun Apr 30 13:24:08 EDT 2017, 3549, 0.090, 3059, 4, 0.830, 399, 78, 17, 17, 54, 78.707, 92.610
Sun Apr 30 13:25:38 EDT 2017, 8499, 0.590, 8059, 8, 0.330, 549, 33, 8, 42, 99, 78.240, 89.010
Sun Apr 30 13:25:42 EDT 2017, 6024, 0.340, 5559, 1, 0.080, 324, 10, 12, 4, 76, 2.233, 3.497
Sun Apr 30 13:25:54 EDT 2017, 1074, 0.840, 560, 6, 0.580, 474, 55, 3, 29, 31, 9.460, 11.340
Sun Apr 30 13:27:15 EDT 2017, 764, 0.370, 3997, 6, 0.930, 559, 53, 7, 28, 90, 71.020, 80.383
Sun Apr 30 13:28:14 EDT 2017, 5714, 0.870, 8996, 2, 0.430, 409, 98, 16, 3, 45, 37.443, 57.753
Sun Apr 30 13:28:24 EDT 2017, 8189, 0.120, 6496, 9, 0.180, 484, 75, 2, 40, 23, 8.610, 10.020
Sun Apr 30 13:28:49 EDT 2017, 3239, 0.620, 1497, 4, 0.680, 334, 30, 12, 15, 68, 19.363, 24.513
Sun Apr 30 13:29:06 EDT 2017, 4477, 0.240, 7746, 5, 0.050, 371, 41, 19, 34, 12, 13.813, 16.767
Sun Apr 30 13:29:41 EDT 2017, 9427, 0.740, 2747, 1, 0.550, 521, 86, 9, 9, 57, 24.570, 33.800
Sun Apr 30 13:32:53 EDT 2017, 6952, 0.490, 247, 7, 0.800, 446, 64, 14, 46, 79, 180.907, 190.440
Sun Apr 30 13:32:59 EDT 2017, 2002, 0.990, 5247, 3, 0.300, 596, 19, 5, 21, 34, 4.873, 6.010
Sun Apr 30 13:34:24 EDT 2017, 1383, 0.050, 2122, 1, 0.490, 577, 47, 13, 37, 96, 69.633, 82.787
Sun Apr 30 13:34:41 EDT 2017, 6333, 0.550, 7121, 6, 0.990, 427, 92, 3, 12, 51, 15.753, 16.690
Sun Apr 30 13:36:18 EDT 2017, 8808, 0.300, 9621, 3, 0.740, 502, 70, 18, 49, 29, 85.987, 96.533
Sun Apr 30 13:36:41 EDT 2017, 3858, 0.800, 4622, 8, 0.240, 352, 25, 8, 24, 74, 18.337, 22.963
Sun Apr 30 13:36:42 EDT 2017, 2620, 0.430, 5871, 2, 0.610, 315, 36, 1, 31, 17, 0.800, 0.890
Sun Apr 30 13:38:06 EDT 2017, 7570, 0.930, 872, 7, 0.110, 465, 81, 11, 6, 62, 57.077, 80.473
Sun Apr 30 13:39:17 EDT 2017, 5095, 0.180, 3372, 5, 0.360, 390, 58, 6, 43, 85, 59.957, 70.393
Sun Apr 30 13:39:30 EDT 2017, 145, 0.680, 8371, 9, 0.860, 540, 13, 15, 18, 40, 10.887, 12.680
Sun Apr 30 13:39:51 EDT 2017, 165, 0.180, 2454, 2, 0.520, 428, 38, 14, 8, 45, 12.990, 20.127
Sun Apr 30 13:41:57 EDT 2017, 5115, 0.680, 7453, 7, 0.020, 578, 83, 5, 33, 90, 104.623, 124.223
Sun Apr 30 13:43:53 EDT 2017, 7590, 0.430, 9953, 4, 0.270, 353, 60, 19, 20, 68, 89.480, 114.350
Sun Apr 30 13:44:02 EDT 2017, 2640, 0.930, 4954, 9, 0.770, 503, 15, 9, 45, 23, 8.103, 9.070
Sun Apr 30 13:44:06 EDT 2017, 3877, 0.310, 6203, 1, 0.390, 466, 49, 2, 2, 56, 1.950, 3.003
Sun Apr 30 13:44:21 EDT 2017, 8827, 0.810, 1204, 6, 0.890, 316, 94, 12, 27, 11, 13.480, 15.053
Sun Apr 30 13:44:47 EDT 2017, 6352, 0.060, 3704, 3, 0.640, 541, 71, 7, 14, 34, 19.260, 25.713
Sun Apr 30 13:46:04 EDT 2017, 1402, 0.560, 8703, 8, 0.140, 391, 26, 16, 39, 79, 64.833, 76.550
Sun Apr 30 13:46:15 EDT 2017, 2021, 0.490, 4329, 6, 0.080, 409, 32, 6, 5, 51, 6.800, 10.507
Sun Apr 30 13:50:02 EDT 2017, 6971, 0.990, 9328, 2, 0.580, 559, 77, 15, 30, 96, 189.177, 224.837
Sun Apr 30 13:50:08 EDT 2017, 9446, 0.240, 6828, 8, 0.830, 334, 55, 1, 17, 73, 4.620, 5.507
Sun Apr 30 13:50:16 EDT 2017, 4496, 0.740, 1829, 4, 0.330, 484, 10, 11, 42, 28, 6.653, 7.670
Sun Apr 30 13:51:18 EDT 2017, 3259, 0.120, 8078, 7, 0.960, 522, 43, 18, 11, 62, 59.143, 60.717
Sun Apr 30 13:51:38 EDT 2017, 8209, 0.620, 3079, 3, 0.460, 372, 88, 8, 36, 17, 16.267, 19.553
Sun Apr 30 13:53:09 EDT 2017, 5734, 0.370, 579, 9, 0.210, 597, 66, 13, 23, 40, 73.747, 89.047
Sun Apr 30 13:53:24 EDT 2017, 784, 0.870, 5579, 5, 0.710, 447, 21, 3, 48, 85, 12.893, 14.810
Sun Apr 30 13:53:43 EDT 2017, 1093, 0.340, 9016, 3, 0.800, 362, 86, 9, 44, 14, 16.420, 18.767
Sun Apr 30 13:55:21 EDT 2017, 6043, 0.840, 4016, 8, 0.300, 512, 41, 18, 19, 59, 75.703, 96.620
Sun Apr 30 13:55:27 EDT 2017, 8518, 0.090, 1516, 1, 0.050, 437, 18, 4, 31, 82, 4.727, 5.613
Sun Apr 30 13:56:16 EDT 2017, 3568, 0.590, 6516, 5, 0.550, 587, 63, 14, 6, 37, 34.567, 48.993
Sun Apr 30 14:03:50 EDT 2017, 4805, 0.210, 2766, 4, 0.170, 550, 97, 16, 37, 93, 373.497, 442.223
Sun Apr 30 14:04:10 EDT 2017, 9755, 0.710, 7766, 9, 0.670, 400, 52, 6, 12, 48, 15.200, 19.003
Sun Apr 30 14:04:20 EDT 2017, 7280, 0.460, 5266, 2, 0.920, 475, 29, 11, 25, 26, 8.547, 10.323
Sun Apr 30 14:04:29 EDT 2017, 2330, 0.960, 267, 6, 0.420, 325, 74, 2, 0, 71, 5.193, 8.320
Sun Apr 30 14:05:05 EDT 2017, 1712, 0.030, 7141, 9, 0.360, 306, 80, 12, 41, 20, 30.050, 35.293
Sun Apr 30 14:05:16 EDT 2017, 6662, 0.530, 2141, 5, 0.860, 456, 35, 3, 16, 65, 8.553, 10.733
Sun Apr 30 14:05:47 EDT 2017, 9137, 0.280, 4641, 7, 0.610, 381, 12, 17, 28, 87, 24.953, 30.327
Sun Apr 30 14:06:05 EDT 2017, 4187, 0.780, 9641, 2, 0.110, 531, 57, 8, 3, 42, 11.877, 18.137
Sun Apr 30 14:08:55 EDT 2017, 2949, 0.400, 892, 8, 0.740, 569, 91, 5, 47, 99, 153.033, 169.753
Sun Apr 30 14:09:59 EDT 2017, 7899, 0.900, 5891, 4, 0.240, 419, 46, 15, 22, 54, 48.987, 62.673
Sun Apr 30 14:10:17 EDT 2017, 5424, 0.150, 8391, 6, 0.490, 494, 24, 10, 34, 31, 15.283, 17.903
Sun Apr 30 14:11:00 EDT 2017, 474, 0.650, 3391, 1, 0.990, 344, 69, 19, 9, 76, 34.550, 42.837
Sun Apr 30 14:11:08 EDT 2017, 629, 0.420, 6360, 7, 0.190, 536, 17, 3, 37, 47, 6.343, 7.270
Sun Apr 30 14:12:22 EDT 2017, 5579, 0.920, 1360, 3, 0.690, 386, 62, 12, 12, 92, 58.647, 72.947
Sun Apr 30 14:14:19 EDT 2017, 8054, 0.170, 3860, 9, 0.940, 461, 84, 7, 49, 69, 111.583, 117.440
Sun Apr 30 14:14:39 EDT 2017, 3104, 0.670, 8859, 5, 0.440, 311, 39, 17, 24, 24, 15.600, 19.303
Sun Apr 30 14:15:13 EDT 2017, 4341, 0.040, 110, 6, 0.820, 348, 28, 14, 30, 58, 29.810, 33.480
Sun Apr 30 14:15:16 EDT 2017, 9291, 0.540, 5110, 1, 0.320, 498, 73, 5, 5, 13, 1.860, 3.010
Sun Apr 30 14:18:18 EDT 2017, 6816, 0.290, 7610, 8, 0.070, 423, 95, 19, 43, 35, 155.347, 180.853
Sun Apr 30 14:19:41 EDT 2017, 1866, 0.790, 2610, 4, 0.570, 573, 50, 10, 18, 80, 63.280, 81.367
Sun Apr 30 14:19:53 EDT 2017, 2485, 0.230, 9484, 1, 0.630, 592, 11, 18, 27, 52, 9.033, 11.047
Sun Apr 30 14:20:49 EDT 2017, 7435, 0.730, 4485, 5, 0.130, 442, 56, 8, 2, 97, 35.003, 54.780
Sun Apr 30 14:24:14 EDT 2017, 9910, 0.480, 1985, 3, 0.380, 517, 79, 13, 40, 75, 178.187, 202.210
Sun Apr 30 14:24:19 EDT 2017, 4960, 0.980, 6985, 8, 0.880, 367, 34, 4, 15, 30, 3.767, 4.543
Sun Apr 30 14:24:29 EDT 2017, 3723, 0.350, 3235, 2, 0.250, 330, 22, 6, 34, 64, 8.267, 9.807
Sun Apr 30 14:24:54 EDT 2017, 8673, 0.850, 8235, 7, 0.750, 480, 67, 16, 9, 19, 19.207, 24.557
Sun Apr 30 14:25:03 EDT 2017, 6198, 0.100, 5735, 4, 0.500, 405, 90, 1, 46, 41, 7.973, 9.267
Sun Apr 30 14:26:48 EDT 2017, 1248, 0.600, 735, 9, 0.000, 555, 45, 11, 21, 86, 82.277, 103.590
Sun Apr 30 14:27:06 EDT 2017, 938, 0.070, 4797, 8, 0.470, 470, 64, 15, 23, 10, 14.470, 18.100
Sun Apr 30 14:27:16 EDT 2017, 5888, 0.570, 9797, 3, 0.970, 320, 19, 6, 48, 55, 8.967, 9.933
Sun Apr 30 14:28:07 EDT 2017, 8363, 0.320, 7297, 6, 0.720, 545, 42, 10, 10, 78, 40.477, 50.057
Sun Apr 30 14:28:10 EDT 2017, 3413, 0.820, 2298, 1, 0.220, 395, 87, 1, 35, 33, 2.593, 2.947
Sun Apr 30 14:29:44 EDT 2017, 4651, 0.450, 8547, 9, 0.600, 433, 76, 8, 16, 89, 75.693, 92.040
Sun Apr 30 14:31:03 EDT 2017, 9601, 0.950, 3548, 5, 0.100, 583, 31, 17, 41, 44, 65.813, 77.547
Sun Apr 30 14:31:06 EDT 2017, 7126, 0.200, 1048, 7, 0.350, 358, 53, 3, 4, 21, 2.180, 3.033
Sun Apr 30 14:33:27 EDT 2017, 2176, 0.700, 6047, 2, 0.850, 508, 98, 13, 29, 66, 122.040, 140.010
Sun Apr 30 14:33:31 EDT 2017, 1557, 0.260, 1673, 4, 0.910, 489, 59, 4, 13, 16, 3.720, 4.583
Sun Apr 30 14:33:54 EDT 2017, 6507, 0.760, 6672, 9, 0.410, 339, 14, 14, 38, 61, 19.327, 22.453
Sun Apr 30 14:34:21 EDT 2017, 8982, 0.010, 9172, 2, 0.160, 564, 36, 9, 1, 83, 16.697, 26.800
Sun Apr 30 14:36:08 EDT 2017, 4032, 0.510, 4172, 6, 0.660, 414, 81, 19, 26, 38, 93.877, 104.407
Sun Apr 30 14:37:52 EDT 2017, 2794, 0.130, 5422, 3, 0.030, 376, 70, 11, 19, 94, 80.210, 103.850
Sun Apr 30 14:38:02 EDT 2017, 7744, 0.630, 423, 7, 0.530, 526, 25, 2, 44, 49, 7.110, 8.463
Sun Apr 30 14:38:09 EDT 2017, 5269, 0.380, 2923, 1, 0.780, 301, 48, 16, 7, 27, 5.047, 7.323
Sun Apr 30 14:40:01 EDT 2017, 319, 0.880, 7922, 5, 0.280, 451, 93, 7, 32, 72, 91.187, 110.950
Sun Apr 30 14:40:02 EDT 2017, 397, 0.280, 3001, 8, 0.680, 510, 29, 1, 3, 30, 0.763, 1.093
Sun Apr 30 14:41:38 EDT 2017, 5347, 0.780, 8000, 4, 0.180, 360, 74, 10, 28, 75, 76.000, 95.447
Sun Apr 30 14:43:57 EDT 2017, 7822, 0.030, 5500, 6, 0.430, 585, 96, 6, 16, 98, 108.367, 134.363
Sun Apr 30 14:45:03 EDT 2017, 2872, 0.530, 501, 2, 0.930, 435, 51, 15, 41, 53, 58.347, 65.170
Sun Apr 30 14:45:27 EDT 2017, 4109, 0.160, 9250, 7, 0.310, 398, 17, 13, 10, 87, 16.157, 23.810
Sun Apr 30 14:45:45 EDT 2017, 9059, 0.660, 4251, 3, 0.810, 548, 62, 3, 35, 42, 15.817, 17.923
Sun Apr 30 14:46:22 EDT 2017, 6584, 0.410, 1751, 5, 0.560, 323, 85, 18, 22, 19, 29.377, 36.577
Sun Apr 30 14:46:50 EDT 2017, 1634, 0.910, 6750, 1, 0.060, 473, 40, 8, 47, 64, 23.817, 27.337
Sun Apr 30 14:47:01 EDT 2017, 2253, 0.100, 1126, 3, 0.120, 454, 23, 19, 7, 25, 6.983, 10.623
Sun Apr 30 14:48:10 EDT 2017, 7203, 0.600, 6125, 8, 0.620, 304, 68, 9, 32, 70, 58.520, 68.363
Sun Apr 30 14:50:01 EDT 2017, 9678, 0.350, 8625, 1, 0.870, 529, 90, 14, 19, 92, 88.183, 110.023
Sun Apr 30 14:50:21 EDT 2017, 4728, 0.850, 3626, 6, 0.370, 379, 45, 4, 44, 47, 17.003, 19.340
Sun Apr 30 14:50:25 EDT 2017, 3491, 0.470, 7375, 5, 0.750, 416, 12, 7, 0, 81, 2.750, 4.473
Sun Apr 30 14:51:54 EDT 2017, 8441, 0.970, 2376, 9, 0.250, 566, 57, 16, 25, 36, 71.343, 88.720
Sun Apr 30 14:51:56 EDT 2017, 5966, 0.220, 4876, 2, 0.000, 341, 79, 2, 13, 14, 1.477, 1.903
Sun Apr 30 14:53:03 EDT 2017, 1016, 0.720, 9875, 7, 0.500, 491, 34, 12, 38, 59, 56.840, 65.517
Sun Apr 30 14:55:34 EDT 2017, 1325, 0.190, 5813, 5, 0.960, 576, 76, 17, 43, 39, 140.463, 148.880
Sun Apr 30 14:55:48 EDT 2017, 6275, 0.690, 813, 1, 0.460, 426, 31, 7, 18, 84, 10.283, 13.123
Sun Apr 30 14:57:34 EDT 2017, 8750, 0.440, 3313, 8, 0.210, 501, 54, 12, 30, 61, 87.560, 105.707
Sun Apr 30 14:57:38 EDT 2017, 3800, 0.940, 8313, 3, 0.710, 351, 99, 3, 5, 16, 2.477, 3.383
Sun Apr 30 14:59:23 EDT 2017, 5037, 0.310, 2063, 6, 0.090, 313, 65, 10, 49, 73, 89.607, 103.773
Sun Apr 30 14:59:36 EDT 2017, 9987, 0.810, 7063, 2, 0.590, 463, 20, 19, 24, 28, 10.887, 13.397
Sun Apr 30 14:59:58 EDT 2017, 7512, 0.060, 9563, 9, 0.840, 388, 43, 5, 36, 50, 19.090, 21.700
Sun Apr 30 15:03:54 EDT 2017, 2562, 0.560, 4563, 4, 0.340, 538, 88, 15, 11, 95, 177.010, 232.293
Sun Apr 30 15:04:22 EDT 2017, 1944, 0.380, 7688, 3, 0.400, 557, 71, 4, 46, 33, 23.387, 27.230
Sun Apr 30 15:05:00 EDT 2017, 6894, 0.880, 2688, 7, 0.900, 407, 26, 13, 21, 78, 33.167, 37.583
Sun Apr 30 15:05:56 EDT 2017, 9369, 0.130, 188, 5, 0.650, 482, 48, 9, 33, 56, 47.933, 55.370
Sun Apr 30 15:06:15 EDT 2017, 4419, 0.630, 5188, 9, 0.150, 332, 93, 18, 8, 11, 12.380, 18.057
Sun Apr 30 15:06:57 EDT 2017, 3181, 0.000, 3938, 1, 0.530, 369, 60, 11, 39, 67, 35.900, 41.213
Sun Apr 30 15:06:58 EDT 2017, 8131, 0.500, 8938, 6, 0.030, 519, 15, 2, 14, 22, 1.130, 1.443
Sun Apr 30 15:07:49 EDT 2017, 5656, 0.250, 6438, 4, 0.280, 444, 37, 16, 27, 45, 40.560, 50.197
Sun Apr 30 15:08:49 EDT 2017, 706, 0.750, 1438, 8, 0.780, 594, 82, 6, 2, 90, 44.810, 57.893
Sun Apr 30 15:09:16 EDT 2017, 551, 0.050, 8156, 5, 0.010, 327, 50, 13, 25, 29, 20.850, 26.300
Sun Apr 30 15:09:51 EDT 2017, 5501, 0.550, 3157, 9, 0.510, 477, 95, 4, 0, 74, 21.640, 34.093
Sun Apr 30 15:13:02 EDT 2017, 7976, 0.300, 657, 2, 0.760, 402, 72, 18, 37, 97, 172.997, 186.773
Sun Apr 30 15:13:22 EDT 2017, 3026, 0.800, 5657, 7, 0.260, 552, 27, 8, 12, 52, 14.453, 19.767
Sun Apr 30 15:13:31 EDT 2017, 4264, 0.420, 4407, 4, 0.890, 590, 38, 1, 31, 85, 7.720, 8.903
Sun Apr 30 15:14:20 EDT 2017, 9214, 0.920, 9406, 8, 0.390, 440, 83, 11, 6, 40, 34.427, 46.833
