# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--recvr-range 1 10000', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', heap_timing_secs, binomHeap_timing_secs
Sun Apr 30 15:05:02 EDT 2017, 3343, 0.520, 123, 2, 0.760, 491, 81, 11, 28, 75, 87.110, 101.010
Sun Apr 30 15:05:49 EDT 2017, 4581, 0.140, 8872, 9, 0.380, 453, 69, 18, 22, 19, 36.157, 46.417
Sun Apr 30 15:06:11 EDT 2017, 9531, 0.640, 3872, 5, 0.880, 303, 24, 8, 47, 64, 18.723, 21.070
Sun Apr 30 15:07:36 EDT 2017, 7056, 0.390, 1372, 7, 0.630, 528, 47, 13, 9, 87, 64.137, 84.353
Sun Apr 30 15:08:04 EDT 2017, 2106, 0.890, 6372, 3, 0.130, 378, 92, 4, 34, 42, 22.540, 26.693
Sun Apr 30 15:10:14 EDT 2017, 1487, 0.080, 747, 4, 0.070, 397, 64, 14, 19, 92, 97.687, 127.063
Sun Apr 30 15:10:29 EDT 2017, 6437, 0.580, 5747, 9, 0.570, 547, 19, 5, 44, 47, 12.820, 14.527
Sun Apr 30 15:10:39 EDT 2017, 8912, 0.330, 8247, 2, 0.820, 322, 41, 19, 6, 25, 7.310, 10.010
Sun Apr 30 15:13:14 EDT 2017, 3962, 0.830, 3247, 7, 0.320, 472, 86, 10, 31, 70, 124.813, 151.833
Sun Apr 30 15:13:16 EDT 2017, 2724, 0.460, 6997, 3, 0.940, 510, 75, 2, 12, 13, 1.863, 2.400
Sun Apr 30 15:13:58 EDT 2017, 7674, 0.960, 1997, 8, 0.440, 360, 30, 12, 37, 58, 35.463, 41.570
Sun Apr 30 15:14:19 EDT 2017, 5199, 0.210, 4497, 1, 0.190, 585, 52, 7, 0, 81, 12.057, 19.540
Sun Apr 30 15:16:05 EDT 2017, 249, 0.710, 9497, 5, 0.690, 435, 97, 17, 25, 36, 91.653, 104.693
Sun Apr 30 15:16:36 EDT 2017, 211, 0.290, 7348, 2, 0.240, 349, 40, 19, 26, 38, 24.433, 30.020
Sun Apr 30 15:17:51 EDT 2017, 5161, 0.790, 2349, 6, 0.740, 499, 85, 9, 1, 83, 56.363, 72.803
Sun Apr 30 15:19:39 EDT 2017, 7636, 0.040, 4849, 4, 0.990, 424, 63, 14, 39, 61, 102.267, 107.620
Sun Apr 30 15:19:42 EDT 2017, 2686, 0.540, 9848, 8, 0.490, 574, 18, 4, 14, 16, 1.683, 2.223
Sun Apr 30 15:20:36 EDT 2017, 3923, 0.160, 1099, 3, 0.860, 537, 51, 7, 32, 72, 47.740, 52.963
Sun Apr 30 15:21:25 EDT 2017, 8873, 0.660, 6099, 7, 0.360, 387, 96, 16, 7, 27, 36.070, 48.013
Sun Apr 30 15:21:47 EDT 2017, 6398, 0.410, 8598, 5, 0.110, 462, 74, 2, 45, 50, 18.687, 21.473
Sun Apr 30 15:22:25 EDT 2017, 1448, 0.910, 3599, 9, 0.610, 312, 29, 11, 20, 95, 30.730, 37.530
Sun Apr 30 15:22:27 EDT 2017, 2067, 0.100, 9223, 7, 0.680, 330, 35, 1, 36, 33, 1.910, 2.143
Sun Apr 30 15:23:46 EDT 2017, 7017, 0.600, 4224, 2, 0.180, 480, 80, 10, 11, 78, 55.670, 77.547
Sun Apr 30 15:24:30 EDT 2017, 9492, 0.350, 1724, 9, 0.430, 405, 57, 5, 48, 55, 37.323, 42.980
Sun Apr 30 15:24:33 EDT 2017, 4542, 0.850, 6723, 4, 0.930, 555, 12, 15, 23, 10, 2.660, 3.007
Sun Apr 30 15:26:29 EDT 2017, 3304, 0.470, 2974, 5, 0.300, 593, 46, 13, 29, 67, 93.333, 114.867
Sun Apr 30 15:26:32 EDT 2017, 8254, 0.970, 7973, 1, 0.800, 443, 91, 3, 4, 22, 2.210, 3.200
Sun Apr 30 15:29:15 EDT 2017, 5779, 0.220, 5474, 8, 0.550, 518, 68, 17, 42, 44, 142.997, 159.743
Sun Apr 30 15:29:33 EDT 2017, 829, 0.720, 474, 3, 0.050, 368, 23, 8, 17, 89, 13.733, 18.000
Sun Apr 30 15:29:48 EDT 2017, 1139, 0.190, 3911, 5, 0.460, 434, 88, 4, 12, 30, 10.850, 14.517
Sun Apr 30 15:31:54 EDT 2017, 6089, 0.690, 8911, 9, 0.960, 584, 43, 13, 37, 75, 115.693, 125.017
Sun Apr 30 15:32:03 EDT 2017, 8564, 0.440, 6411, 2, 0.710, 359, 20, 8, 0, 98, 4.863, 7.940
Sun Apr 30 15:34:35 EDT 2017, 3614, 0.940, 1411, 7, 0.210, 509, 65, 18, 25, 53, 126.467, 150.077
Sun Apr 30 15:37:30 EDT 2017, 4851, 0.320, 7661, 4, 0.580, 471, 99, 11, 18, 86, 141.117, 169.960
Sun Apr 30 15:37:35 EDT 2017, 9801, 0.820, 2661, 8, 0.080, 321, 54, 1, 43, 41, 4.127, 4.763
Sun Apr 30 15:37:41 EDT 2017, 7326, 0.070, 162, 1, 0.330, 546, 32, 16, 6, 19, 3.833, 5.987
Sun Apr 30 15:38:36 EDT 2017, 2376, 0.570, 5161, 6, 0.830, 396, 77, 6, 31, 64, 49.797, 54.137
Sun Apr 30 15:39:19 EDT 2017, 1758, 0.380, 2036, 7, 0.890, 377, 82, 17, 21, 24, 40.330, 42.913
Sun Apr 30 15:40:09 EDT 2017, 6708, 0.880, 7036, 3, 0.390, 527, 37, 7, 46, 69, 42.120, 49.317
Sun Apr 30 15:40:24 EDT 2017, 9183, 0.130, 9536, 5, 0.140, 302, 15, 12, 9, 92, 10.337, 14.573
Sun Apr 30 15:40:30 EDT 2017, 4233, 0.630, 4536, 1, 0.640, 452, 60, 2, 34, 47, 5.053, 6.000
Sun Apr 30 15:43:16 EDT 2017, 2995, 0.010, 5786, 9, 0.020, 490, 94, 10, 15, 81, 131.043, 162.163
Sun Apr 30 15:44:15 EDT 2017, 7945, 0.510, 787, 4, 0.520, 340, 49, 19, 40, 36, 50.390, 58.460
Sun Apr 30 15:44:17 EDT 2017, 5470, 0.260, 3286, 6, 0.770, 565, 26, 5, 3, 13, 1.293, 1.893
Sun Apr 30 15:45:42 EDT 2017, 520, 0.760, 8286, 2, 0.270, 415, 71, 14, 28, 58, 69.153, 80.723
Sun Apr 30 15:45:48 EDT 2017, 675, 0.050, 1255, 5, 0.530, 466, 16, 8, 5, 43, 3.803, 5.690
Sun Apr 30 15:46:57 EDT 2017, 5625, 0.550, 6255, 1, 0.030, 316, 61, 17, 30, 88, 57.770, 67.793
Sun Apr 30 15:47:35 EDT 2017, 8100, 0.300, 8755, 8, 0.280, 541, 84, 3, 18, 65, 29.977, 37.033
Sun Apr 30 15:47:52 EDT 2017, 3150, 0.800, 3755, 3, 0.780, 391, 39, 12, 43, 20, 14.740, 16.587
Sun Apr 30 15:48:47 EDT 2017, 4387, 0.430, 5005, 6, 0.410, 429, 27, 19, 11, 76, 40.950, 53.343
Sun Apr 30 15:49:30 EDT 2017, 9337, 0.930, 5, 2, 0.910, 579, 72, 10, 36, 31, 37.820, 42.230
Sun Apr 30 15:51:35 EDT 2017, 6862, 0.180, 2505, 9, 0.660, 354, 95, 15, 24, 54, 109.573, 124.713
Sun Apr 30 15:52:56 EDT 2017, 1912, 0.680, 7505, 4, 0.160, 504, 50, 5, 49, 99, 67.803, 78.203
Sun Apr 30 15:53:02 EDT 2017, 2531, 0.370, 4380, 3, 0.100, 523, 11, 13, 8, 37, 4.133, 5.947
Sun Apr 30 15:53:39 EDT 2017, 7481, 0.870, 9379, 7, 0.600, 373, 56, 4, 33, 82, 30.970, 36.317
Sun Apr 30 15:56:44 EDT 2017, 9956, 0.120, 6880, 5, 0.850, 598, 78, 18, 21, 60, 165.863, 183.683
Sun Apr 30 15:56:56 EDT 2017, 5006, 0.620, 1880, 9, 0.350, 448, 33, 9, 46, 15, 10.630, 12.367
Sun Apr 30 15:56:58 EDT 2017, 3768, 0.240, 8130, 1, 0.970, 410, 22, 2, 2, 71, 0.890, 1.267
Sun Apr 30 15:57:46 EDT 2017, 8718, 0.740, 3130, 6, 0.470, 560, 67, 11, 27, 26, 38.663, 47.543
Sun Apr 30 15:58:14 EDT 2017, 6243, 0.490, 630, 4, 0.220, 335, 89, 6, 14, 48, 20.677, 28.420
Sun Apr 30 16:01:14 EDT 2017, 1293, 0.990, 5630, 8, 0.720, 485, 44, 16, 39, 93, 162.790, 176.613
Sun Apr 30 16:02:17 EDT 2017, 984, 0.460, 9692, 8, 0.750, 551, 64, 11, 41, 29, 56.517, 62.760
Sun Apr 30 16:02:20 EDT 2017, 5934, 0.960, 4692, 4, 0.250, 401, 19, 1, 16, 74, 1.677, 2.023
Sun Apr 30 16:04:47 EDT 2017, 8409, 0.210, 2193, 6, 0.000, 476, 42, 15, 28, 96, 122.967, 146.377
Sun Apr 30 16:05:04 EDT 2017, 3459, 0.710, 7192, 2, 0.500, 326, 87, 6, 3, 51, 11.193, 16.160
Sun Apr 30 16:05:52 EDT 2017, 4697, 0.080, 3443, 7, 0.130, 363, 75, 3, 47, 85, 41.907, 48.503
Sun Apr 30 16:06:19 EDT 2017, 9647, 0.580, 8442, 3, 0.630, 513, 30, 13, 22, 40, 21.000, 25.990
Sun Apr 30 16:06:33 EDT 2017, 7172, 0.330, 5942, 5, 0.880, 438, 53, 8, 35, 17, 12.537, 14.150
Sun Apr 30 16:08:18 EDT 2017, 2222, 0.830, 943, 1, 0.380, 588, 98, 18, 10, 62, 73.337, 100.630
Sun Apr 30 16:08:52 EDT 2017, 1603, 0.150, 6567, 3, 0.320, 569, 58, 9, 44, 23, 28.850, 33.913
Sun Apr 30 16:09:16 EDT 2017, 6553, 0.650, 1568, 8, 0.820, 419, 13, 19, 19, 68, 19.770, 23.327
Sun Apr 30 16:09:34 EDT 2017, 9028, 0.400, 4067, 1, 0.570, 494, 36, 5, 32, 90, 15.080, 17.957
Sun Apr 30 16:10:32 EDT 2017, 4078, 0.900, 9067, 6, 0.070, 344, 81, 14, 7, 45, 39.877, 57.047
Sun Apr 30 16:12:57 EDT 2017, 2840, 0.270, 318, 5, 0.690, 307, 70, 16, 38, 79, 131.117, 143.377
Sun Apr 30 16:13:06 EDT 2017, 7790, 0.770, 5317, 9, 0.190, 457, 25, 7, 13, 34, 6.637, 8.957
Sun Apr 30 16:13:13 EDT 2017, 5315, 0.020, 7817, 2, 0.440, 382, 47, 12, 25, 12, 5.713, 7.170
Sun Apr 30 16:13:25 EDT 2017, 365, 0.520, 2818, 7, 0.940, 532, 92, 2, 0, 57, 8.297, 11.033
Sun Apr 30 16:13:30 EDT 2017, 288, 0.170, 8051, 8, 0.030, 586, 27, 5, 35, 14, 4.697, 5.537
Sun Apr 30 16:14:46 EDT 2017, 5238, 0.670, 3052, 3, 0.530, 436, 72, 15, 10, 59, 56.403, 74.460
Sun Apr 30 16:15:13 EDT 2017, 7713, 0.420, 552, 6, 0.780, 511, 94, 1, 48, 81, 24.747, 26.490
Sun Apr 30 16:15:25 EDT 2017, 2763, 0.920, 5552, 1, 0.280, 361, 49, 10, 23, 36, 9.293, 11.743
Sun Apr 30 16:15:59 EDT 2017, 4001, 0.300, 4302, 9, 0.900, 323, 16, 17, 29, 93, 31.170, 34.300
Sun Apr 30 16:16:27 EDT 2017, 8951, 0.800, 9301, 4, 0.400, 473, 61, 8, 4, 48, 18.367, 27.203
Sun Apr 30 16:17:28 EDT 2017, 6476, 0.050, 6802, 7, 0.150, 398, 83, 12, 41, 25, 51.310, 59.823
Sun Apr 30 16:17:39 EDT 2017, 1526, 0.550, 1802, 2, 0.650, 548, 38, 3, 16, 70, 8.960, 10.940
Sun Apr 30 16:17:50 EDT 2017, 2144, 0.480, 6177, 4, 0.590, 530, 21, 14, 26, 19, 8.873, 10.703
Sun Apr 30 16:18:07 EDT 2017, 7094, 0.980, 1177, 8, 0.090, 380, 66, 4, 1, 64, 10.313, 16.717
Sun Apr 30 16:22:39 EDT 2017, 9569, 0.230, 3677, 2, 0.340, 455, 89, 18, 38, 87, 234.743, 270.397
Sun Apr 30 16:22:54 EDT 2017, 4619, 0.730, 8676, 6, 0.840, 305, 44, 9, 13, 42, 11.790, 14.407
Sun Apr 30 16:22:56 EDT 2017, 3382, 0.110, 2427, 3, 0.460, 342, 10, 2, 32, 98, 2.427, 2.827
Sun Apr 30 16:23:31 EDT 2017, 8332, 0.610, 7427, 7, 0.960, 492, 55, 11, 7, 53, 29.947, 33.860
Sun Apr 30 16:23:50 EDT 2017, 5857, 0.360, 9926, 1, 0.710, 417, 77, 7, 44, 31, 15.687, 18.393
Sun Apr 30 16:25:16 EDT 2017, 907, 0.860, 4927, 5, 0.210, 567, 32, 16, 19, 76, 67.237, 85.087
Sun Apr 30 16:26:51 EDT 2017, 1216, 0.330, 865, 7, 0.250, 502, 75, 12, 24, 45, 76.120, 90.120
Sun Apr 30 16:26:59 EDT 2017, 6166, 0.830, 5864, 2, 0.750, 352, 30, 2, 49, 90, 7.753, 8.633
Sun Apr 30 16:29:00 EDT 2017, 8641, 0.080, 8364, 9, 0.500, 577, 52, 17, 12, 67, 95.817, 119.630
Sun Apr 30 16:29:35 EDT 2017, 3691, 0.580, 3364, 5, 0.000, 427, 97, 7, 37, 22, 28.833, 34.010
Sun Apr 30 16:30:00 EDT 2017, 4929, 0.200, 7114, 6, 0.620, 389, 63, 5, 18, 56, 20.820, 25.443
Sun Apr 30 16:30:04 EDT 2017, 9879, 0.700, 2115, 1, 0.120, 539, 18, 14, 43, 11, 3.337, 3.890
Sun Apr 30 16:30:15 EDT 2017, 7404, 0.450, 4614, 8, 0.370, 314, 41, 9, 5, 34, 6.530, 10.140
Sun Apr 30 16:34:32 EDT 2017, 2454, 0.950, 9614, 4, 0.870, 464, 86, 19, 30, 79, 250.807, 256.260
Sun Apr 30 16:34:54 EDT 2017, 1835, 0.010, 2739, 1, 0.810, 483, 69, 8, 15, 50, 16.167, 21.327
Sun Apr 30 16:36:14 EDT 2017, 6785, 0.510, 7739, 5, 0.310, 333, 24, 18, 40, 95, 69.117, 78.887
Sun Apr 30 16:36:30 EDT 2017, 9260, 0.260, 5239, 3, 0.060, 558, 46, 4, 2, 73, 10.780, 15.940
Sun Apr 30 16:37:31 EDT 2017, 4310, 0.760, 240, 8, 0.560, 408, 91, 13, 27, 28, 50.457, 60.443
