# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--recvr-range 1 10000', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', heap_timing_secs, binomHeap_timing_secs
Sun Apr 30 15:01:58 EDT 2017, 8264, 0.270, 8745, 7, 0.640, 397, 99, 8, 27, 61, 80.680, 90.873
Sun Apr 30 15:02:14 EDT 2017, 3314, 0.770, 3745, 3, 0.140, 547, 54, 18, 2, 16, 9.683, 15.663
Sun Apr 30 15:03:07 EDT 2017, 4552, 0.390, 7495, 8, 0.520, 584, 20, 10, 46, 72, 46.120, 51.960
Sun Apr 30 15:03:10 EDT 2017, 9502, 0.890, 2495, 4, 0.020, 434, 65, 1, 21, 27, 2.640, 3.080
Sun Apr 30 15:06:13 EDT 2017, 7027, 0.140, 4995, 6, 0.270, 509, 88, 15, 33, 49, 151.980, 178.250
Sun Apr 30 15:06:25 EDT 2017, 2077, 0.640, 9995, 1, 0.770, 359, 43, 6, 8, 94, 9.157, 11.843
Sun Apr 30 15:06:47 EDT 2017, 1458, 0.330, 3120, 3, 0.960, 341, 26, 16, 49, 32, 19.933, 21.673
Sun Apr 30 15:08:18 EDT 2017, 6408, 0.830, 8120, 8, 0.460, 491, 71, 7, 24, 77, 72.313, 88.643
Sun Apr 30 15:09:24 EDT 2017, 8883, 0.080, 5620, 1, 0.210, 416, 93, 12, 36, 55, 53.523, 65.617
# Sun Apr 30 15:09:26 EDT 2017, 3933, 0.580, 621, 5, 0.710, 566, 48, 2, 11, 10, 1.647, 1.620
Sun Apr 30 15:09:50 EDT 2017, 2695, 0.200, 9370, 4, 0.080, 528, 14, 9, 43, 66, 19.737, 23.647
Sun Apr 30 15:10:23 EDT 2017, 7645, 0.700, 4370, 9, 0.580, 378, 59, 19, 18, 21, 25.747, 32.937
Sun Apr 30 15:10:45 EDT 2017, 5170, 0.450, 1870, 2, 0.830, 453, 82, 4, 30, 44, 17.917, 21.397
Sun Apr 30 15:11:27 EDT 2017, 220, 0.950, 6870, 7, 0.330, 303, 37, 14, 5, 89, 27.227, 40.560
Sun Apr 30 15:12:44 EDT 2017, 182, 0.040, 8784, 2, 0.850, 405, 89, 12, 4, 97, 59.487, 75.307
Sun Apr 30 15:13:03 EDT 2017, 5132, 0.540, 3784, 7, 0.350, 555, 44, 3, 29, 52, 15.260, 18.660
Sun Apr 30 15:13:14 EDT 2017, 7607, 0.290, 1285, 5, 0.100, 330, 21, 17, 16, 29, 8.583, 11.457
Sun Apr 30 15:14:55 EDT 2017, 2657, 0.790, 6284, 9, 0.600, 480, 66, 7, 41, 74, 87.663, 100.340
Sun Apr 30 15:15:01 EDT 2017, 3894, 0.410, 2534, 1, 0.230, 518, 77, 5, 10, 18, 3.640, 4.980
Sun Apr 30 15:15:57 EDT 2017, 8844, 0.910, 7534, 6, 0.730, 368, 32, 15, 35, 63, 49.007, 55.100
Sun Apr 30 15:16:12 EDT 2017, 6369, 0.160, 5034, 4, 0.980, 593, 10, 10, 22, 85, 13.480, 15.287
Sun Apr 30 15:18:08 EDT 2017, 1419, 0.660, 35, 8, 0.480, 443, 55, 19, 47, 40, 103.450, 114.897
Sun Apr 30 15:20:01 EDT 2017, 2038, 0.350, 6909, 5, 0.290, 424, 94, 9, 7, 91, 74.940, 109.817
Sun Apr 30 15:20:52 EDT 2017, 6988, 0.850, 1909, 1, 0.790, 574, 49, 18, 32, 46, 41.413, 50.657
Sun Apr 30 15:20:56 EDT 2017, 9463, 0.100, 4409, 8, 0.540, 349, 27, 4, 19, 24, 2.720, 3.347
Sun Apr 30 15:23:50 EDT 2017, 4513, 0.600, 9409, 3, 0.040, 499, 72, 13, 44, 69, 152.510, 172.380
Sun Apr 30 15:24:03 EDT 2017, 3275, 0.220, 660, 6, 0.660, 461, 83, 16, 1, 12, 9.160, 13.467
Sun Apr 30 15:24:16 EDT 2017, 8225, 0.720, 5659, 2, 0.160, 311, 38, 6, 26, 57, 10.273, 12.567
Sun Apr 30 15:24:39 EDT 2017, 5750, 0.470, 8159, 9, 0.410, 536, 15, 11, 13, 80, 16.827, 22.777
Sun Apr 30 15:24:47 EDT 2017, 800, 0.970, 3159, 4, 0.910, 386, 60, 2, 38, 35, 7.033, 8.040
Sun Apr 30 15:25:13 EDT 2017, 1110, 0.440, 2222, 3, 0.570, 302, 46, 6, 43, 60, 21.777, 24.920
Sun Apr 30 15:25:50 EDT 2017, 6060, 0.940, 7221, 8, 0.070, 452, 91, 15, 18, 15, 28.573, 36.650
Sun Apr 30 15:25:52 EDT 2017, 8535, 0.190, 9721, 1, 0.320, 377, 69, 1, 30, 38, 1.960, 2.333
Sun Apr 30 15:26:15 EDT 2017, 3585, 0.690, 4722, 6, 0.820, 527, 24, 10, 5, 83, 17.220, 22.780
Sun Apr 30 15:28:00 EDT 2017, 4822, 0.070, 5972, 4, 0.450, 564, 35, 18, 49, 49, 91.853, 104.217
Sun Apr 30 15:29:38 EDT 2017, 9772, 0.570, 972, 9, 0.950, 414, 80, 8, 24, 94, 92.940, 97.430
Sun Apr 30 15:31:32 EDT 2017, 7297, 0.320, 3472, 2, 0.700, 489, 58, 13, 37, 71, 86.417, 103.560
Sun Apr 30 15:31:33 EDT 2017, 2347, 0.820, 8471, 7, 0.200, 339, 13, 3, 12, 26, 1.103, 1.343
Sun Apr 30 15:33:12 EDT 2017, 1729, 0.130, 4097, 8, 0.010, 358, 52, 14, 46, 55, 85.073, 98.193
Sun Apr 30 15:33:21 EDT 2017, 6679, 0.630, 9096, 4, 0.510, 508, 97, 5, 21, 10, 6.997, 8.840
Sun Apr 30 15:34:57 EDT 2017, 9154, 0.380, 6597, 6, 0.760, 433, 74, 19, 33, 32, 85.023, 94.463
Sun Apr 30 15:35:22 EDT 2017, 4204, 0.880, 1597, 2, 0.260, 583, 29, 9, 8, 77, 17.197, 24.567
Sun Apr 30 15:35:33 EDT 2017, 2966, 0.260, 7846, 7, 0.880, 546, 41, 2, 40, 43, 9.613, 10.923
Sun Apr 30 15:37:38 EDT 2017, 7916, 0.760, 2847, 3, 0.380, 396, 86, 12, 15, 88, 96.657, 123.573
Sun Apr 30 15:38:41 EDT 2017, 5441, 0.010, 347, 5, 0.130, 471, 63, 7, 27, 66, 50.650, 62.217
Sun Apr 30 15:38:43 EDT 2017, 491, 0.510, 5347, 1, 0.630, 321, 18, 16, 2, 21, 1.210, 1.873
Sun Apr 30 15:39:56 EDT 2017, 646, 0.300, 4878, 7, 0.430, 597, 67, 4, 25, 95, 59.867, 71.133
Sun Apr 30 15:40:05 EDT 2017, 5596, 0.800, 9877, 2, 0.930, 447, 22, 14, 0, 50, 5.557, 9.253
Sun Apr 30 15:40:37 EDT 2017, 8071, 0.050, 7378, 9, 0.680, 522, 45, 9, 37, 28, 27.270, 30.873
Sun Apr 30 15:43:15 EDT 2017, 3121, 0.550, 2378, 4, 0.180, 372, 90, 18, 12, 73, 114.770, 155.807
Sun Apr 30 15:43:31 EDT 2017, 4358, 0.180, 8628, 5, 0.560, 335, 56, 11, 31, 17, 13.120, 15.783
Sun Apr 30 15:43:32 EDT 2017, 9308, 0.680, 3628, 1, 0.060, 485, 11, 2, 6, 62, 0.737, 0.980
Sun Apr 30 15:45:33 EDT 2017, 6833, 0.430, 1128, 8, 0.310, 410, 34, 16, 44, 84, 102.490, 120.767
Sun Apr 30 15:46:11 EDT 2017, 1883, 0.930, 6128, 3, 0.810, 560, 79, 7, 19, 39, 30.480, 37.333
Sun Apr 30 15:49:12 EDT 2017, 2502, 0.110, 1753, 2, 0.990, 541, 73, 15, 34, 90, 159.587, 177.303
Sun Apr 30 15:49:19 EDT 2017, 7452, 0.610, 6753, 6, 0.490, 391, 28, 5, 9, 45, 5.033, 6.990
Sun Apr 30 15:49:50 EDT 2017, 9927, 0.360, 9253, 4, 0.240, 466, 51, 10, 47, 22, 25.997, 29.847
Sun Apr 30 15:50:01 EDT 2017, 4977, 0.860, 4253, 8, 0.740, 316, 96, 1, 22, 67, 8.597, 10.090
Sun Apr 30 15:50:08 EDT 2017, 3739, 0.490, 5503, 3, 0.120, 354, 62, 8, 28, 11, 5.917, 7.340
Sun Apr 30 15:50:25 EDT 2017, 8689, 0.990, 503, 7, 0.620, 504, 17, 17, 3, 56, 11.043, 16.467
Sun Apr 30 15:50:47 EDT 2017, 6214, 0.240, 3003, 5, 0.870, 429, 39, 3, 40, 78, 18.977, 21.753
Sun Apr 30 15:52:06 EDT 2017, 1264, 0.740, 8003, 9, 0.370, 579, 84, 13, 15, 33, 58.770, 77.240
Sun Apr 30 15:52:57 EDT 2017, 955, 0.210, 6440, 7, 0.150, 494, 25, 18, 14, 64, 37.667, 50.387
Sun Apr 30 15:53:14 EDT 2017, 5905, 0.710, 1441, 3, 0.650, 344, 70, 8, 39, 19, 13.970, 16.173
Sun Apr 30 15:54:07 EDT 2017, 8380, 0.460, 3941, 5, 0.900, 569, 93, 13, 1, 42, 42.597, 51.897
Sun Apr 30 15:54:22 EDT 2017, 3430, 0.960, 8940, 1, 0.400, 419, 48, 4, 26, 87, 12.537, 15.140
Sun Apr 30 15:54:29 EDT 2017, 4668, 0.330, 191, 9, 0.770, 382, 14, 6, 20, 53, 5.013, 6.000
Sun Apr 30 15:59:44 EDT 2017, 9618, 0.830, 5190, 4, 0.270, 532, 59, 16, 45, 98, 270.257, 308.317
Sun Apr 30 15:59:51 EDT 2017, 7143, 0.080, 7690, 6, 0.020, 307, 82, 1, 8, 76, 5.130, 7.033
Sun Apr 30 16:00:11 EDT 2017, 2193, 0.580, 2691, 2, 0.520, 457, 37, 11, 33, 31, 15.913, 19.163
Sun Apr 30 16:00:19 EDT 2017, 1574, 0.400, 9565, 5, 0.710, 475, 31, 2, 23, 59, 6.380, 7.673
Sun Apr 30 16:00:46 EDT 2017, 6524, 0.900, 4565, 9, 0.210, 325, 76, 12, 48, 14, 23.670, 27.257
Sun Apr 30 16:01:17 EDT 2017, 8999, 0.150, 2066, 2, 0.460, 550, 98, 7, 11, 36, 22.383, 30.400
Sun Apr 30 16:03:42 EDT 2017, 4049, 0.650, 7065, 7, 0.960, 400, 53, 17, 36, 81, 137.960, 142.470
Sun Apr 30 16:03:59 EDT 2017, 2811, 0.020, 3316, 3, 0.340, 438, 20, 14, 17, 48, 13.113, 17.100
Sun Apr 30 16:05:48 EDT 2017, 7761, 0.520, 8315, 8, 0.840, 588, 65, 5, 42, 93, 95.267, 105.857
Sun Apr 30 16:06:48 EDT 2017, 5286, 0.270, 5815, 1, 0.590, 363, 87, 19, 5, 70, 41.817, 57.190
Sun Apr 30 16:07:13 EDT 2017, 336, 0.770, 816, 6, 0.090, 513, 42, 10, 30, 25, 20.377, 25.080
Sun Apr 30 16:07:31 EDT 2017, 259, 0.420, 5737, 9, 0.920, 454, 57, 4, 8, 68, 14.447, 17.757
Sun Apr 30 16:07:36 EDT 2017, 5209, 0.920, 738, 5, 0.420, 304, 12, 13, 33, 23, 4.283, 5.073
Sun Apr 30 16:08:06 EDT 2017, 7684, 0.170, 3237, 7, 0.170, 529, 34, 9, 21, 45, 23.020, 29.770
Sun Apr 30 16:11:45 EDT 2017, 2734, 0.670, 8237, 2, 0.670, 379, 79, 18, 46, 90, 191.330, 217.293
Sun Apr 30 16:12:13 EDT 2017, 3972, 0.040, 1988, 8, 0.050, 417, 68, 11, 2, 34, 18.270, 27.557
Sun Apr 30 16:12:18 EDT 2017, 8922, 0.540, 6987, 4, 0.550, 567, 23, 1, 27, 79, 3.680, 4.403
Sun Apr 30 16:13:02 EDT 2017, 6447, 0.290, 9487, 6, 0.800, 342, 46, 16, 14, 57, 36.717, 43.693
Sun Apr 30 16:13:10 EDT 2017, 1497, 0.790, 4487, 1, 0.300, 492, 91, 6, 39, 12, 6.707, 7.897
Sun Apr 30 16:14:51 EDT 2017, 2115, 0.230, 7612, 3, 0.480, 511, 63, 17, 5, 74, 70.633, 97.373
Sun Apr 30 16:14:57 EDT 2017, 7065, 0.730, 2613, 7, 0.980, 361, 18, 7, 30, 29, 5.007, 5.533
Sun Apr 30 16:15:20 EDT 2017, 9540, 0.480, 113, 1, 0.730, 586, 40, 12, 17, 51, 17.230, 22.157
Sun Apr 30 16:16:30 EDT 2017, 4590, 0.980, 5112, 5, 0.230, 436, 85, 3, 42, 96, 56.083, 68.533
Sun Apr 30 16:17:04 EDT 2017, 3353, 0.360, 3862, 4, 0.610, 398, 74, 10, 11, 40, 25.733, 32.827
Sun Apr 30 16:19:42 EDT 2017, 8303, 0.860, 8862, 9, 0.110, 548, 29, 19, 36, 85, 128.057, 155.600
Sun Apr 30 16:19:59 EDT 2017, 5828, 0.110, 6362, 2, 0.360, 323, 51, 5, 24, 62, 12.863, 15.940
Sun Apr 30 16:21:04 EDT 2017, 878, 0.610, 1363, 6, 0.860, 473, 96, 14, 49, 17, 60.017, 64.713
