# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 1 10', '--delay 1 10', '--selfEvents% 0 100', '--callIntervalMean 1 10', '--callDurationMean 1 10', '--maxChannels 10 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, 3tHeap_timing_secs
Tue May 16 16:48:27 EDT 2017, 0.200, 5, 4, 0.600, 7, 9, 31, 597, 99, 14, 46, 64, 103.963, 66.127
Tue May 16 16:48:29 EDT 2017, 0.130, 5, 7, 0.790, 6, 9, 37, 428, 26, 1, 49, 70, 1.583, 1.670
Tue May 16 16:48:51 EDT 2017, 0.630, 9, 3, 0.290, 1, 4, 82, 578, 71, 10, 24, 25, 22.453, 14.337
Tue May 16 16:49:37 EDT 2017, 0.880, 2, 1, 0.540, 3, 7, 59, 353, 48, 15, 36, 47, 45.407, 21.513
Tue May 16 16:50:17 EDT 2017, 0.380, 7, 5, 0.040, 8, 2, 14, 503, 93, 5, 11, 92, 39.783, 37.060
Tue May 16 16:50:21 EDT 2017, 0.260, 1, 4, 0.910, 4, 1, 48, 540, 15, 17, 30, 14, 3.063, 1.803
Tue May 16 16:50:35 EDT 2017, 0.760, 6, 8, 0.410, 9, 5, 93, 390, 60, 8, 5, 59, 13.677, 12.210
Tue May 16 16:50:43 EDT 2017, 0.510, 4, 6, 0.660, 7, 3, 70, 465, 37, 3, 43, 81, 7.210, 7.413
Tue May 16 16:51:19 EDT 2017, 0.010, 8, 2, 0.160, 2, 8, 25, 315, 82, 12, 18, 36, 35.477, 18.833
Tue May 16 16:51:35 EDT 2017, 0.000, 2, 4, 0.720, 6, 6, 55, 345, 80, 14, 9, 24, 16.290, 10.240
Tue May 16 16:51:42 EDT 2017, 0.500, 6, 9, 0.220, 2, 1, 10, 495, 35, 5, 34, 69, 6.900, 7.020
Tue May 16 16:52:13 EDT 2017, 0.750, 4, 7, 0.970, 4, 8, 32, 420, 57, 10, 21, 92, 29.333, 23.703
Tue May 16 16:52:29 EDT 2017, 0.250, 9, 2, 0.470, 8, 3, 77, 570, 12, 19, 46, 47, 16.420, 8.300
Tue May 16 16:52:51 EDT 2017, 0.380, 3, 8, 0.590, 3, 5, 66, 457, 91, 7, 15, 58, 21.027, 19.697
Tue May 16 16:52:57 EDT 2017, 0.880, 8, 3, 0.090, 7, 9, 21, 307, 46, 17, 40, 13, 6.330, 3.747
Tue May 16 16:53:57 EDT 2017, 0.630, 1, 1, 0.840, 5, 2, 43, 532, 68, 12, 3, 36, 59.563, 29.550
Tue May 16 16:54:00 EDT 2017, 0.130, 5, 6, 0.340, 1, 7, 88, 382, 23, 2, 28, 81, 2.753, 2.857
Tue May 16 16:59:04 EDT 2017, 0.190, 5, 3, 0.030, 2, 6, 60, 551, 97, 13, 31, 98, 248.920, 295.797
Tue May 16 16:59:12 EDT 2017, 0.690, 9, 7, 0.530, 7, 2, 15, 401, 52, 4, 6, 53, 7.383, 7.330
Tue May 16 16:59:22 EDT 2017, 0.940, 3, 9, 0.280, 9, 8, 38, 476, 74, 8, 43, 30, 9.200, 8.567
Tue May 16 16:59:41 EDT 2017, 0.440, 7, 5, 0.780, 5, 4, 83, 326, 29, 18, 18, 75, 19.310, 12.457
Tue May 16 16:59:56 EDT 2017, 0.320, 1, 6, 0.160, 8, 3, 72, 438, 85, 6, 49, 41, 14.027, 12.553
Tue May 16 17:01:27 EDT 2017, 0.820, 6, 2, 0.660, 3, 7, 27, 588, 40, 15, 24, 86, 90.273, 47.383
Tue May 16 17:01:58 EDT 2017, 0.570, 4, 4, 0.410, 1, 1, 49, 363, 63, 11, 37, 64, 30.157, 19.497
Tue May 16 17:01:59 EDT 2017, 0.070, 8, 8, 0.910, 6, 5, 94, 513, 18, 1, 12, 19, 0.450, 0.457
Tue May 16 17:02:14 EDT 2017, 0.100, 3, 7, 0.810, 9, 8, 12, 598, 15, 16, 13, 95, 15.493, 11.417
Tue May 16 17:02:45 EDT 2017, 0.600, 8, 2, 0.310, 4, 3, 57, 448, 60, 7, 38, 50, 30.313, 18.153
Tue May 16 17:02:48 EDT 2017, 0.850, 1, 5, 0.560, 2, 5, 80, 523, 37, 2, 1, 27, 2.223, 2.233
Tue May 16 17:03:14 EDT 2017, 0.350, 6, 9, 0.060, 6, 1, 35, 373, 82, 11, 26, 72, 26.073, 22.100
Tue May 16 17:03:21 EDT 2017, 0.470, 2, 1, 0.940, 1, 2, 24, 410, 26, 4, 7, 39, 6.897, 4.310
Tue May 16 17:04:33 EDT 2017, 0.970, 7, 6, 0.440, 5, 6, 69, 560, 71, 14, 32, 84, 70.550, 47.123
Tue May 16 17:04:53 EDT 2017, 0.720, 5, 8, 0.690, 8, 4, 91, 335, 49, 18, 20, 61, 19.553, 14.753
Tue May 16 17:05:06 EDT 2017, 0.220, 9, 4, 0.190, 3, 9, 46, 485, 94, 9, 45, 16, 12.540, 9.377
Tue May 16 17:05:09 EDT 2017, 0.160, 1, 9, 0.380, 5, 9, 18, 316, 32, 15, 48, 22, 3.010, 2.357
Tue May 16 17:05:35 EDT 2017, 0.660, 5, 4, 0.880, 9, 5, 63, 466, 77, 5, 23, 67, 25.453, 22.370
Tue May 16 17:05:45 EDT 2017, 0.910, 3, 2, 0.130, 7, 7, 86, 391, 54, 1, 35, 89, 9.237, 9.460
Tue May 16 17:06:22 EDT 2017, 0.410, 7, 6, 0.630, 3, 3, 41, 541, 99, 10, 10, 44, 35.613, 26.880
Tue May 16 17:06:27 EDT 2017, 0.290, 4, 3, 0.250, 6, 1, 29, 504, 21, 3, 29, 55, 4.430, 3.923
Tue May 16 17:06:30 EDT 2017, 0.790, 8, 7, 0.750, 1, 6, 74, 354, 66, 12, 4, 10, 3.370, 2.577
Tue May 16 17:06:50 EDT 2017, 0.540, 2, 5, 0.000, 4, 4, 97, 579, 43, 17, 42, 33, 20.057, 12.697
Tue May 16 17:08:58 EDT 2017, 0.040, 6, 1, 0.500, 8, 8, 52, 429, 88, 8, 17, 78, 125.917, 91.543
Tue May 16 17:09:02 EDT 2017, 0.050, 4, 9, 0.170, 1, 2, 79, 462, 39, 14, 5, 15, 4.150, 3.350
Tue May 16 17:09:15 EDT 2017, 0.550, 9, 5, 0.670, 6, 7, 34, 312, 84, 4, 30, 60, 12.523, 11.927
Tue May 16 17:09:33 EDT 2017, 0.800, 2, 2, 0.420, 8, 5, 11, 537, 16, 9, 17, 82, 18.040, 10.280
Tue May 16 17:09:54 EDT 2017, 0.300, 7, 7, 0.920, 4, 9, 56, 387, 61, 19, 42, 37, 20.007, 13.450
Tue May 16 17:10:14 EDT 2017, 0.430, 1, 3, 0.050, 9, 8, 90, 349, 50, 7, 24, 71, 19.637, 14.643
Tue May 16 17:10:36 EDT 2017, 0.930, 6, 8, 0.550, 5, 4, 45, 499, 95, 16, 49, 26, 21.633, 16.567
Tue May 16 17:10:45 EDT 2017, 0.680, 3, 6, 0.300, 2, 6, 22, 424, 28, 12, 11, 48, 9.033, 6.910
Tue May 16 17:11:26 EDT 2017, 0.180, 8, 1, 0.800, 7, 1, 67, 574, 73, 2, 36, 93, 40.277, 35.487
Tue May 16 17:11:58 EDT 2017, 0.240, 3, 6, 0.610, 5, 1, 84, 443, 44, 13, 33, 88, 31.147, 22.363
Tue May 16 17:12:23 EDT 2017, 0.740, 7, 2, 0.110, 1, 5, 39, 593, 89, 3, 8, 43, 25.150, 19.660
Tue May 16 17:12:26 EDT 2017, 0.990, 5, 4, 0.860, 3, 3, 17, 368, 22, 8, 45, 20, 2.483, 1.797
Tue May 16 17:13:13 EDT 2017, 0.490, 9, 8, 0.360, 7, 7, 62, 518, 67, 18, 20, 65, 46.420, 32.257
Tue May 16 17:13:38 EDT 2017, 0.360, 4, 1, 0.740, 4, 9, 95, 556, 33, 6, 39, 54, 24.523, 14.847
Tue May 16 17:14:59 EDT 2017, 0.860, 8, 5, 0.240, 9, 4, 50, 406, 78, 15, 14, 99, 79.110, 51.517
Tue May 16 17:15:04 EDT 2017, 0.610, 2, 7, 0.990, 6, 6, 28, 481, 11, 10, 27, 76, 4.867, 3.853
Tue May 16 17:15:06 EDT 2017, 0.110, 6, 3, 0.490, 2, 2, 73, 331, 56, 1, 2, 31, 1.997, 2.100
Tue May 16 17:17:06 EDT 2017, 0.080, 1, 2, 0.270, 4, 4, 36, 396, 64, 17, 22, 85, 116.807, 62.530
Tue May 16 17:17:10 EDT 2017, 0.580, 6, 6, 0.770, 8, 9, 81, 546, 19, 7, 47, 40, 4.200, 3.553
Tue May 16 17:17:12 EDT 2017, 0.830, 4, 9, 0.020, 6, 2, 59, 321, 87, 3, 10, 17, 1.910, 2.010
Tue May 16 17:17:41 EDT 2017, 0.330, 8, 4, 0.520, 2, 7, 14, 471, 42, 12, 35, 62, 28.077, 18.107
Tue May 16 17:18:02 EDT 2017, 0.460, 5, 5, 0.390, 7, 6, 48, 584, 75, 5, 3, 51, 20.630, 18.613
Tue May 16 17:19:15 EDT 2017, 0.960, 9, 1, 0.890, 3, 1, 93, 434, 30, 15, 28, 96, 71.513, 34.787
Tue May 16 17:24:21 EDT 2017, 0.710, 2, 3, 0.140, 5, 8, 70, 509, 98, 19, 16, 74, 271.450, 283.780
Tue May 16 17:24:28 EDT 2017, 0.210, 7, 8, 0.640, 9, 3, 25, 359, 53, 10, 41, 29, 7.043, 6.103
Tue May 16 17:24:38 EDT 2017, 0.150, 3, 5, 0.950, 8, 4, 42, 490, 70, 16, 38, 12, 9.403, 6.047
Tue May 16 17:24:41 EDT 2017, 0.650, 7, 9, 0.450, 3, 8, 87, 340, 25, 6, 13, 57, 3.480, 3.303
Tue May 16 17:24:59 EDT 2017, 0.900, 1, 7, 0.700, 1, 2, 65, 565, 92, 2, 25, 79, 13.853, 16.200
Tue May 16 17:25:14 EDT 2017, 0.400, 5, 3, 0.200, 6, 6, 20, 415, 47, 11, 0, 34, 15.467, 10.217
Tue May 16 17:25:22 EDT 2017, 0.270, 2, 8, 0.830, 2, 7, 53, 302, 59, 4, 31, 68, 6.857, 6.930
Tue May 16 17:25:25 EDT 2017, 0.770, 6, 4, 0.330, 7, 3, 98, 452, 14, 13, 6, 23, 3.420, 2.147
Tue May 16 17:27:14 EDT 2017, 0.520, 4, 1, 0.580, 9, 9, 76, 377, 81, 18, 44, 46, 107.147, 57.897
Tue May 16 17:27:38 EDT 2017, 0.020, 9, 6, 0.080, 4, 5, 31, 527, 36, 9, 19, 91, 23.960, 19.180
Tue May 16 17:33:25 EDT 2017, 0.010, 3, 2, 0.460, 6, 3, 91, 474, 97, 18, 25, 74, 331.943, 273.183
Tue May 16 17:33:32 EDT 2017, 0.510, 8, 6, 0.960, 1, 8, 46, 324, 52, 8, 0, 29, 6.613, 5.503
Tue May 16 17:33:41 EDT 2017, 0.760, 1, 8, 0.210, 3, 1, 23, 549, 75, 3, 37, 52, 8.927, 9.747
Tue May 16 17:34:09 EDT 2017, 0.260, 5, 4, 0.710, 8, 5, 68, 399, 30, 13, 12, 97, 27.487, 17.933
Tue May 16 17:34:11 EDT 2017, 0.390, 2, 7, 0.340, 5, 7, 79, 361, 86, 1, 44, 18, 1.123, 1.197
Tue May 16 17:34:43 EDT 2017, 0.890, 7, 3, 0.840, 9, 2, 34, 511, 41, 11, 19, 63, 31.610, 20.397
Tue May 16 17:35:41 EDT 2017, 0.640, 4, 5, 0.090, 7, 9, 12, 436, 63, 15, 31, 86, 57.193, 37.800
Tue May 16 17:35:44 EDT 2017, 0.140, 9, 9, 0.590, 2, 4, 57, 586, 18, 6, 6, 41, 2.790, 2.697
Tue May 16 17:36:47 EDT 2017, 0.200, 2, 3, 0.770, 1, 5, 96, 417, 80, 19, 9, 46, 62.207, 33.643
Tue May 16 17:37:07 EDT 2017, 0.700, 6, 8, 0.270, 5, 9, 51, 567, 35, 9, 34, 91, 19.457, 18.050
Tue May 16 17:37:19 EDT 2017, 0.950, 4, 5, 0.520, 7, 3, 29, 342, 58, 5, 22, 69, 12.327, 11.270
Tue May 16 17:37:27 EDT 2017, 0.450, 8, 1, 0.020, 3, 7, 74, 492, 13, 14, 47, 24, 8.020, 3.933
Tue May 16 17:37:41 EDT 2017, 0.330, 5, 9, 0.900, 9, 6, 85, 530, 92, 2, 15, 80, 11.917, 13.390
Tue May 16 17:37:55 EDT 2017, 0.830, 9, 4, 0.400, 4, 2, 40, 380, 47, 12, 40, 35, 13.817, 9.000
Tue May 16 17:38:13 EDT 2017, 0.580, 3, 2, 0.650, 2, 8, 17, 455, 69, 16, 3, 12, 16.970, 8.503
Tue May 16 17:38:17 EDT 2017, 0.080, 7, 7, 0.150, 6, 4, 62, 305, 24, 7, 28, 57, 3.960, 3.480
Tue May 16 17:38:23 EDT 2017, 0.110, 2, 7, 0.120, 8, 1, 48, 389, 27, 11, 45, 43, 5.947, 4.807
Tue May 16 17:38:47 EDT 2017, 0.610, 7, 3, 0.620, 4, 6, 93, 539, 72, 2, 20, 88, 20.160, 21.993
Tue May 16 17:39:13 EDT 2017, 0.860, 5, 1, 0.370, 2, 3, 71, 314, 49, 6, 33, 66, 25.520, 14.877
Tue May 16 17:39:36 EDT 2017, 0.360, 9, 5, 0.870, 6, 8, 26, 464, 94, 16, 8, 21, 22.510, 15.403
Tue May 16 17:39:47 EDT 2017, 0.480, 3, 4, 0.240, 3, 9, 37, 577, 16, 9, 26, 77, 11.633, 8.457
Tue May 16 17:40:02 EDT 2017, 0.980, 8, 9, 0.740, 7, 5, 82, 427, 61, 18, 1, 32, 14.513, 11.130
Tue May 16 17:40:06 EDT 2017, 0.730, 1, 6, 0.490, 9, 7, 60, 502, 38, 14, 39, 10, 3.417, 2.377
Tue May 16 17:40:29 EDT 2017, 0.230, 6, 2, 0.990, 5, 2, 15, 352, 83, 4, 14, 55, 22.517, 16.687
Tue May 16 17:40:35 EDT 2017, 0.170, 4, 6, 0.680, 3, 2, 54, 520, 10, 12, 17, 72, 5.937, 4.387
Tue May 16 17:40:43 EDT 2017, 0.670, 9, 1, 0.180, 8, 6, 99, 370, 55, 3, 42, 27, 7.643, 5.800
Tue May 16 17:40:59 EDT 2017, 0.920, 2, 3, 0.930, 5, 4, 76, 595, 33, 8, 4, 49, 16.550, 11.683
Tue May 16 17:42:07 EDT 2017, 0.420, 6, 8, 0.430, 1, 9, 31, 445, 78, 17, 29, 94, 66.423, 46.400
Tue May 16 17:42:10 EDT 2017, 0.290, 1, 2, 0.560, 7, 7, 43, 333, 21, 10, 11, 15, 3.007, 1.673
Tue May 16 17:42:55 EDT 2017, 0.790, 5, 7, 0.060, 2, 3, 88, 483, 66, 19, 36, 60, 44.450, 28.673
Tue May 16 17:43:18 EDT 2017, 0.540, 3, 9, 0.810, 4, 5, 65, 408, 44, 15, 23, 83, 22.503, 18.330
Tue May 16 17:43:35 EDT 2017, 0.040, 7, 5, 0.310, 9, 1, 20, 558, 89, 5, 48, 38, 17.173, 16.137
Tue May 16 17:44:07 EDT 2017, 0.030, 1, 5, 0.880, 2, 9, 67, 366, 48, 18, 35, 65, 31.003, 19.330
Tue May 16 17:44:38 EDT 2017, 0.530, 5, 1, 0.380, 6, 4, 22, 516, 93, 8, 10, 20, 30.607, 16.723
Tue May 16 17:44:43 EDT 2017, 0.780, 3, 3, 0.630, 8, 6, 44, 441, 25, 4, 47, 42, 4.543, 3.750
Tue May 16 17:45:43 EDT 2017, 0.280, 8, 7, 0.130, 4, 2, 89, 591, 70, 13, 22, 87, 59.857, 44.777
Tue May 16 17:45:46 EDT 2017, 0.400, 4, 2, 0.760, 7, 1, 55, 478, 37, 1, 41, 31, 2.877, 2.607
Tue May 16 17:46:22 EDT 2017, 0.900, 9, 6, 0.260, 3, 5, 10, 328, 82, 11, 16, 76, 34.500, 24.770
Tue May 16 17:46:35 EDT 2017, 0.650, 2, 8, 0.510, 1, 3, 33, 553, 14, 16, 29, 98, 12.630, 9.063
Tue May 16 17:46:50 EDT 2017, 0.150, 6, 4, 0.010, 5, 8, 78, 403, 59, 6, 4, 53, 15.470, 13.080
Tue May 16 17:47:06 EDT 2017, 0.220, 4, 8, 0.320, 7, 8, 72, 534, 42, 19, 1, 36, 15.837, 11.217
Tue May 16 17:48:10 EDT 2017, 0.720, 8, 3, 0.820, 2, 4, 27, 384, 87, 10, 26, 81, 62.243, 40.227
Tue May 16 17:48:21 EDT 2017, 0.970, 1, 1, 0.070, 4, 6, 50, 459, 20, 5, 13, 59, 11.150, 6.673
Tue May 16 17:48:26 EDT 2017, 0.470, 6, 6, 0.570, 9, 1, 95, 309, 65, 14, 38, 14, 5.100, 3.603
Tue May 16 17:48:42 EDT 2017, 0.340, 2, 4, 0.450, 3, 2, 61, 422, 54, 3, 19, 93, 14.900, 14.367
Tue May 16 17:49:17 EDT 2017, 0.840, 7, 9, 0.950, 8, 7, 16, 572, 99, 12, 44, 48, 34.310, 29.677
Tue May 16 17:49:22 EDT 2017, 0.590, 5, 7, 0.200, 6, 5, 39, 347, 31, 17, 7, 25, 5.273, 3.803
Tue May 16 17:50:26 EDT 2017, 0.090, 9, 2, 0.700, 1, 9, 84, 497, 76, 7, 32, 70, 63.717, 37.180
Tue May 16 17:50:51 EDT 2017, 0.060, 4, 4, 0.540, 4, 7, 24, 563, 68, 10, 43, 34, 24.287, 16.900
Tue May 16 17:50:52 EDT 2017, 0.560, 9, 8, 0.040, 9, 2, 69, 413, 23, 1, 18, 79, 1.490, 1.667
Tue May 16 17:51:16 EDT 2017, 0.810, 2, 6, 0.790, 6, 9, 92, 488, 90, 6, 30, 56, 23.133, 21.523
Tue May 16 17:51:26 EDT 2017, 0.310, 7, 1, 0.290, 2, 4, 47, 338, 45, 15, 5, 11, 9.680, 4.640
