# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 1 10', '--delay 1 10', '--selfEvents% 0 100', '--callIntervalMean 1 10', '--callDurationMean 1 10', '--maxChannels 10 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, ladderQ_timing_secs
Wed May 17 17:24:44 EDT 2017, 0.790, 5, 4, 0.950, 1, 5, 78, 545, 86, 7, 28, 63, 42.623, 41.607
Wed May 17 17:24:49 EDT 2017, 0.290, 9, 8, 0.450, 5, 9, 33, 395, 41, 16, 3, 18, 4.983, 4.953
Wed May 17 17:25:44 EDT 2017, 0.420, 4, 3, 0.580, 2, 8, 21, 358, 75, 9, 35, 96, 54.247, 52.770
Wed May 17 17:26:01 EDT 2017, 0.920, 8, 7, 0.080, 7, 4, 66, 508, 30, 19, 10, 51, 17.023, 16.373
Wed May 17 17:26:18 EDT 2017, 0.670, 2, 9, 0.830, 9, 6, 89, 433, 97, 14, 47, 29, 17.023, 16.313
Wed May 17 17:26:35 EDT 2017, 0.170, 6, 5, 0.330, 4, 1, 44, 583, 52, 4, 22, 74, 16.573, 16.787
Wed May 17 17:26:55 EDT 2017, 0.230, 4, 8, 0.020, 4, 1, 16, 414, 69, 10, 19, 57, 18.603, 19.053
Wed May 17 17:26:56 EDT 2017, 0.730, 9, 3, 0.520, 8, 5, 61, 564, 24, 1, 44, 12, 0.697, 0.740
Wed May 17 17:27:22 EDT 2017, 0.980, 2, 1, 0.270, 6, 3, 83, 339, 92, 6, 7, 34, 25.813, 25.923
Wed May 17 17:28:07 EDT 2017, 0.480, 7, 5, 0.770, 1, 8, 38, 489, 47, 15, 32, 79, 43.863, 44.807
Wed May 17 17:28:17 EDT 2017, 0.350, 1, 4, 0.140, 7, 9, 27, 527, 58, 8, 0, 23, 10.067, 10.187
Wed May 17 17:28:23 EDT 2017, 0.850, 5, 9, 0.640, 3, 4, 72, 377, 13, 17, 25, 68, 5.383, 5.260
Wed May 17 17:29:20 EDT 2017, 0.600, 3, 7, 0.390, 5, 7, 95, 452, 80, 13, 13, 91, 56.243, 55.167
Wed May 17 17:29:25 EDT 2017, 0.100, 8, 2, 0.890, 9, 2, 50, 302, 35, 3, 38, 46, 5.387, 5.143
Wed May 17 17:30:00 EDT 2017, 0.070, 3, 3, 0.860, 5, 4, 58, 386, 38, 19, 36, 60, 34.710, 34.637
Wed May 17 17:30:09 EDT 2017, 0.570, 7, 7, 0.360, 1, 8, 13, 536, 83, 10, 11, 15, 8.573, 8.333
Wed May 17 17:30:11 EDT 2017, 0.820, 1, 5, 0.610, 3, 2, 36, 311, 16, 5, 49, 37, 1.690, 1.463
Wed May 17 17:33:10 EDT 2017, 0.320, 5, 1, 0.110, 7, 6, 81, 461, 61, 14, 24, 82, 175.023, 178.603
Wed May 17 17:33:13 EDT 2017, 0.450, 2, 8, 0.980, 4, 5, 69, 574, 49, 3, 43, 26, 2.903, 2.960
Wed May 17 17:34:21 EDT 2017, 0.950, 6, 4, 0.480, 8, 1, 24, 424, 94, 12, 18, 71, 67.553, 66.440
Wed May 17 17:35:23 EDT 2017, 0.700, 4, 2, 0.730, 6, 7, 47, 499, 27, 17, 30, 93, 61.450, 59.400
Wed May 17 17:35:36 EDT 2017, 0.200, 9, 6, 0.230, 2, 3, 92, 349, 72, 7, 5, 48, 12.970, 12.820
Wed May 17 17:36:43 EDT 2017, 0.140, 1, 1, 0.420, 1, 3, 64, 517, 44, 18, 2, 43, 66.123, 66.083
Wed May 17 17:37:20 EDT 2017, 0.640, 6, 6, 0.920, 6, 8, 19, 367, 89, 8, 27, 88, 36.030, 36.967
Wed May 17 17:37:24 EDT 2017, 0.890, 4, 8, 0.170, 8, 1, 41, 592, 21, 4, 14, 65, 4.070, 4.163
Wed May 17 17:37:40 EDT 2017, 0.390, 8, 3, 0.670, 3, 6, 86, 442, 66, 13, 39, 20, 16.107, 15.930
Wed May 17 17:37:43 EDT 2017, 0.260, 5, 7, 0.300, 9, 7, 75, 330, 32, 1, 21, 99, 2.090, 2.167
Wed May 17 17:38:53 EDT 2017, 0.760, 9, 2, 0.800, 5, 2, 30, 480, 77, 11, 46, 54, 69.753, 66.977
Wed May 17 17:38:56 EDT 2017, 0.510, 2, 5, 0.050, 2, 9, 52, 405, 10, 16, 8, 32, 2.990, 2.950
Wed May 17 17:39:13 EDT 2017, 0.010, 7, 9, 0.550, 7, 5, 97, 555, 55, 6, 33, 77, 16.350, 16.637
Wed May 17 17:39:41 EDT 2017, 0.010, 3, 7, 0.110, 3, 2, 40, 584, 57, 7, 43, 88, 27.417, 28.083
Wed May 17 17:39:49 EDT 2017, 0.510, 8, 3, 0.610, 7, 6, 85, 434, 12, 16, 18, 43, 7.377, 7.287
Wed May 17 17:40:03 EDT 2017, 0.760, 1, 5, 0.360, 9, 4, 63, 509, 80, 11, 31, 21, 14.067, 13.923
Wed May 17 17:40:06 EDT 2017, 0.260, 5, 9, 0.860, 5, 9, 18, 359, 35, 2, 6, 66, 2.340, 2.333
Wed May 17 17:41:42 EDT 2017, 0.380, 2, 1, 0.240, 8, 8, 51, 397, 69, 14, 37, 54, 94.297, 90.737
Wed May 17 17:41:51 EDT 2017, 0.880, 7, 6, 0.740, 4, 3, 96, 547, 24, 4, 12, 99, 8.550, 8.680
Wed May 17 17:42:15 EDT 2017, 0.630, 4, 8, 0.490, 2, 5, 74, 322, 91, 9, 49, 77, 24.657, 24.510
Wed May 17 17:42:38 EDT 2017, 0.130, 9, 4, 0.990, 6, 1, 29, 472, 46, 18, 24, 32, 21.933, 21.787
Wed May 17 17:42:40 EDT 2017, 0.190, 1, 9, 0.680, 7, 1, 35, 303, 74, 5, 21, 15, 1.917, 1.980
Wed May 17 17:43:01 EDT 2017, 0.690, 6, 4, 0.180, 2, 6, 80, 453, 29, 15, 46, 60, 21.207, 21.040
Wed May 17 17:44:56 EDT 2017, 0.940, 4, 2, 0.930, 4, 4, 57, 378, 97, 10, 9, 83, 110.920, 112.917
Wed May 17 17:44:58 EDT 2017, 0.440, 8, 7, 0.430, 9, 8, 12, 528, 52, 1, 34, 38, 1.983, 1.990
Wed May 17 17:46:02 EDT 2017, 0.320, 5, 3, 0.550, 3, 9, 46, 490, 63, 13, 3, 71, 63.513, 62.077
Wed May 17 17:46:03 EDT 2017, 0.820, 9, 8, 0.050, 8, 5, 91, 340, 18, 3, 28, 26, 0.837, 0.870
Wed May 17 17:46:35 EDT 2017, 0.570, 3, 5, 0.800, 5, 7, 68, 565, 86, 8, 15, 49, 31.537, 31.607
Wed May 17 17:48:54 EDT 2017, 0.070, 7, 1, 0.300, 1, 3, 23, 415, 41, 17, 40, 94, 136.523, 133.163
Wed May 17 17:48:56 EDT 2017, 0.100, 2, 4, 0.460, 5, 5, 88, 350, 32, 5, 35, 12, 1.520, 1.513
Wed May 17 17:49:29 EDT 2017, 0.600, 7, 9, 0.960, 9, 9, 43, 500, 77, 14, 10, 57, 32.223, 31.207
Wed May 17 17:49:38 EDT 2017, 0.850, 5, 6, 0.210, 7, 2, 20, 425, 10, 19, 48, 80, 8.110, 7.950
Wed May 17 17:50:13 EDT 2017, 0.350, 9, 2, 0.710, 2, 7, 65, 575, 55, 10, 23, 35, 34.757, 33.520
Wed May 17 17:50:42 EDT 2017, 0.470, 3, 7, 0.330, 6, 6, 99, 462, 43, 17, 42, 69, 28.117, 26.983
Wed May 17 17:50:54 EDT 2017, 0.970, 8, 3, 0.830, 1, 1, 54, 312, 88, 7, 17, 24, 10.887, 10.447
Wed May 17 17:50:59 EDT 2017, 0.720, 1, 1, 0.080, 4, 8, 32, 537, 21, 2, 29, 46, 4.863, 4.720
Wed May 17 17:51:45 EDT 2017, 0.220, 6, 5, 0.580, 8, 3, 77, 387, 66, 12, 4, 91, 45.713, 46.563
Wed May 17 17:52:17 EDT 2017, 0.160, 4, 2, 0.770, 9, 3, 82, 556, 49, 4, 1, 85, 31.317, 30.990
Wed May 17 17:52:42 EDT 2017, 0.660, 8, 7, 0.270, 4, 7, 37, 406, 94, 13, 26, 40, 25.117, 24.653
Wed May 17 17:52:46 EDT 2017, 0.910, 2, 9, 0.520, 2, 1, 15, 481, 27, 18, 13, 18, 3.757, 3.643
Wed May 17 17:53:07 EDT 2017, 0.410, 6, 5, 0.020, 6, 5, 60, 331, 72, 8, 38, 63, 20.573, 20.287
Wed May 17 17:53:26 EDT 2017, 0.290, 1, 6, 0.890, 1, 6, 94, 443, 38, 16, 20, 52, 18.560, 18.553
Wed May 17 17:56:15 EDT 2017, 0.790, 5, 1, 0.390, 5, 2, 49, 593, 83, 6, 45, 97, 162.003, 165.617
Wed May 17 17:56:17 EDT 2017, 0.540, 3, 3, 0.640, 7, 8, 26, 368, 15, 1, 7, 74, 1.407, 1.443
Wed May 17 17:56:28 EDT 2017, 0.040, 7, 8, 0.140, 3, 4, 71, 518, 60, 11, 32, 29, 11.137, 11.453
Wed May 17 17:56:46 EDT 2017, 0.050, 1, 2, 0.530, 5, 6, 16, 411, 19, 8, 45, 98, 17.737, 17.687
Wed May 17 17:57:32 EDT 2017, 0.550, 6, 6, 0.030, 1, 1, 61, 561, 64, 17, 20, 53, 43.877, 45.060
Wed May 17 17:57:38 EDT 2017, 0.800, 3, 8, 0.780, 3, 8, 84, 336, 42, 12, 33, 31, 5.987, 5.743
Wed May 17 17:58:02 EDT 2017, 0.300, 8, 4, 0.280, 8, 3, 39, 486, 87, 3, 8, 76, 22.827, 22.323
Wed May 17 17:58:20 EDT 2017, 0.430, 4, 5, 0.660, 4, 4, 27, 598, 31, 15, 27, 42, 17.190, 16.623
Wed May 17 17:59:28 EDT 2017, 0.930, 9, 1, 0.160, 9, 9, 72, 448, 76, 5, 2, 87, 66.400, 66.237
Wed May 17 18:00:08 EDT 2017, 0.680, 2, 3, 0.910, 6, 2, 95, 523, 53, 10, 39, 64, 38.633, 39.533
Wed May 17 18:00:24 EDT 2017, 0.180, 7, 7, 0.410, 2, 7, 50, 373, 98, 19, 14, 19, 15.673, 15.827
Wed May 17 18:00:28 EDT 2017, 0.240, 4, 4, 0.220, 1, 7, 11, 504, 25, 6, 17, 25, 3.747, 3.713
Wed May 17 18:00:57 EDT 2017, 0.740, 8, 9, 0.720, 6, 3, 56, 354, 70, 16, 42, 70, 28.543, 27.490
Wed May 17 18:01:35 EDT 2017, 0.990, 2, 7, 0.470, 8, 9, 78, 579, 48, 11, 5, 92, 35.870, 34.720
Wed May 17 18:01:50 EDT 2017, 0.490, 6, 2, 0.970, 4, 5, 33, 429, 93, 2, 30, 47, 15.087, 14.800
Wed May 17 18:01:54 EDT 2017, 0.370, 3, 8, 0.100, 9, 4, 22, 317, 14, 13, 11, 59, 3.710, 3.697
Wed May 17 18:01:58 EDT 2017, 0.870, 7, 3, 0.600, 5, 8, 67, 467, 59, 4, 36, 14, 3.757, 3.760
Wed May 17 18:02:16 EDT 2017, 0.620, 5, 1, 0.350, 3, 2, 89, 392, 36, 9, 24, 36, 18.007, 17.283
Wed May 17 18:04:04 EDT 2017, 0.120, 9, 6, 0.850, 7, 6, 44, 542, 81, 18, 49, 81, 104.327, 102.527
Wed May 17 18:04:09 EDT 2017, 0.080, 5, 9, 0.880, 7, 8, 64, 458, 84, 5, 25, 22, 5.037, 5.080
Wed May 17 18:04:27 EDT 2017, 0.580, 9, 5, 0.380, 3, 4, 19, 308, 39, 14, 0, 67, 17.550, 17.597
Wed May 17 18:08:43 EDT 2017, 0.830, 2, 2, 0.630, 1, 6, 42, 533, 62, 19, 38, 90, 244.477, 251.273
Wed May 17 18:08:46 EDT 2017, 0.330, 7, 7, 0.130, 5, 1, 87, 383, 17, 9, 13, 45, 3.343, 3.327
Wed May 17 18:09:44 EDT 2017, 0.460, 1, 4, 0.750, 2, 2, 75, 345, 95, 16, 44, 56, 55.950, 57.387
Wed May 17 18:09:47 EDT 2017, 0.960, 6, 8, 0.250, 6, 7, 30, 495, 50, 7, 19, 11, 2.377, 2.183
Wed May 17 18:09:51 EDT 2017, 0.710, 4, 6, 0.500, 8, 5, 53, 420, 73, 2, 31, 33, 3.803, 4.027
Wed May 17 18:10:52 EDT 2017, 0.210, 8, 1, 0.000, 4, 9, 98, 570, 28, 12, 6, 78, 59.907, 57.057
Wed May 17 18:11:14 EDT 2017, 0.150, 2, 6, 0.320, 3, 9, 58, 439, 90, 3, 10, 95, 21.237, 19.970
Wed May 17 18:12:05 EDT 2017, 0.650, 6, 2, 0.820, 8, 4, 13, 589, 45, 13, 35, 50, 51.013, 50.840
Wed May 17 18:12:27 EDT 2017, 0.900, 4, 4, 0.070, 6, 6, 36, 364, 67, 18, 22, 28, 21.983, 21.547
Wed May 17 18:12:35 EDT 2017, 0.400, 9, 9, 0.570, 1, 2, 81, 514, 22, 8, 47, 73, 7.073, 7.040
Wed May 17 18:14:40 EDT 2017, 0.270, 3, 1, 0.440, 7, 1, 70, 551, 79, 15, 16, 39, 122.887, 122.107
Wed May 17 18:14:53 EDT 2017, 0.770, 7, 5, 0.940, 2, 5, 25, 401, 34, 6, 41, 84, 12.163, 12.397
Wed May 17 18:14:56 EDT 2017, 0.520, 1, 8, 0.190, 5, 3, 47, 476, 56, 1, 3, 61, 2.913, 3.047
Wed May 17 18:14:58 EDT 2017, 0.020, 5, 3, 0.690, 9, 7, 92, 326, 11, 10, 28, 16, 1.397, 1.330
Wed May 17 18:15:00 EDT 2017, 0.010, 2, 8, 0.810, 1, 9, 27, 376, 74, 1, 22, 37, 1.877, 1.887
Wed May 17 18:15:30 EDT 2017, 0.510, 7, 3, 0.310, 5, 5, 72, 526, 29, 11, 47, 82, 29.963, 30.150
Wed May 17 18:17:57 EDT 2017, 0.760, 4, 1, 0.560, 8, 7, 94, 301, 96, 16, 9, 59, 142.740, 144.157
Wed May 17 18:18:00 EDT 2017, 0.260, 9, 5, 0.060, 3, 2, 49, 451, 51, 6, 34, 14, 3.303, 3.313
Wed May 17 18:20:19 EDT 2017, 0.390, 3, 4, 0.930, 9, 1, 16, 563, 62, 18, 3, 93, 128.577, 137.063
Wed May 17 18:20:22 EDT 2017, 0.890, 8, 9, 0.430, 4, 6, 61, 413, 17, 9, 28, 48, 3.210, 3.170
Wed May 17 18:20:29 EDT 2017, 0.640, 1, 7, 0.680, 2, 3, 83, 488, 85, 4, 15, 26, 6.237, 6.290
Wed May 17 18:21:07 EDT 2017, 0.140, 5, 2, 0.180, 6, 8, 38, 338, 40, 13, 40, 71, 37.590, 36.990
Wed May 17 18:21:18 EDT 2017, 0.200, 5, 6, 0.370, 6, 7, 21, 507, 57, 3, 37, 65, 10.297, 9.977
Wed May 17 18:21:21 EDT 2017, 0.700, 9, 2, 0.870, 1, 3, 66, 357, 12, 12, 12, 20, 2.987, 2.810
Wed May 17 18:22:25 EDT 2017, 0.950, 3, 4, 0.120, 4, 5, 89, 582, 79, 17, 25, 43, 62.147, 62.497
Wed May 17 18:22:37 EDT 2017, 0.450, 7, 8, 0.620, 8, 1, 44, 432, 34, 7, 0, 88, 11.030, 11.287
Wed May 17 18:23:03 EDT 2017, 0.330, 2, 3, 0.250, 5, 2, 10, 319, 68, 19, 31, 31, 26.207, 26.463
Wed May 17 18:23:15 EDT 2017, 0.830, 6, 7, 0.750, 9, 6, 55, 469, 23, 10, 6, 76, 10.523, 10.663
Wed May 17 18:23:37 EDT 2017, 0.580, 4, 9, 0.000, 7, 4, 77, 394, 90, 5, 44, 99, 21.390, 22.033
Wed May 17 18:24:07 EDT 2017, 0.080, 8, 5, 0.500, 2, 9, 32, 544, 45, 14, 19, 54, 29.557, 29.257
Wed May 17 18:25:00 EDT 2017, 0.110, 3, 1, 0.710, 3, 7, 75, 479, 54, 8, 4, 62, 52.053, 49.803
Wed May 17 18:25:12 EDT 2017, 0.610, 8, 6, 0.210, 7, 2, 30, 329, 99, 17, 29, 17, 12.530, 12.213
Wed May 17 18:25:22 EDT 2017, 0.860, 1, 8, 0.960, 5, 9, 52, 554, 31, 13, 17, 40, 9.273, 9.003
Wed May 17 18:25:40 EDT 2017, 0.360, 6, 4, 0.460, 1, 4, 97, 404, 76, 3, 42, 85, 18.370, 18.270
Wed May 17 18:25:46 EDT 2017, 0.480, 2, 7, 0.590, 6, 3, 63, 366, 43, 10, 23, 28, 5.403, 5.310
Wed May 17 18:26:03 EDT 2017, 0.980, 7, 2, 0.090, 2, 8, 18, 516, 88, 1, 48, 73, 15.123, 16.093
Wed May 17 18:26:12 EDT 2017, 0.730, 5, 5, 0.840, 4, 1, 41, 441, 20, 6, 11, 96, 8.530, 8.407
Wed May 17 18:26:42 EDT 2017, 0.230, 9, 9, 0.340, 8, 5, 86, 591, 65, 15, 36, 51, 29.847, 29.533
Wed May 17 18:26:53 EDT 2017, 0.170, 1, 3, 0.030, 8, 6, 69, 422, 37, 9, 33, 34, 10.030, 9.867
Wed May 17 18:28:26 EDT 2017, 0.670, 5, 7, 0.530, 3, 1, 24, 572, 82, 19, 8, 79, 91.867, 88.530
Wed May 17 18:28:33 EDT 2017, 0.920, 3, 5, 0.280, 1, 8, 46, 347, 15, 14, 45, 57, 6.343, 6.127
Wed May 17 18:28:39 EDT 2017, 0.420, 7, 1, 0.780, 6, 4, 91, 497, 60, 4, 20, 12, 6.160, 6.013
