# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--recvr-range 1 10000', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, 3tHeap_timing_secs
Wed Apr 19 14:11:56 EDT 2017, 5789, 0.520, 6245, 5, 0.890, 472, 76, 13, 14, 83, 31.047, 29.233
Wed Apr 19 14:12:16 EDT 2017, 8264, 0.270, 8745, 7, 0.640, 397, 99, 8, 27, 61, 19.023, 18.827
Wed Apr 19 14:12:21 EDT 2017, 3314, 0.770, 3745, 3, 0.140, 547, 54, 18, 2, 16, 4.813, 3.737
Wed Apr 19 14:12:31 EDT 2017, 4552, 0.390, 7495, 8, 0.520, 584, 20, 10, 46, 72, 9.697, 9.920
Wed Apr 19 14:12:33 EDT 2017, 9502, 0.890, 2495, 4, 0.020, 434, 65, 1, 21, 27, 1.063, 1.220
Wed Apr 19 14:13:13 EDT 2017, 7027, 0.140, 4995, 6, 0.270, 509, 88, 15, 33, 49, 38.260, 38.507
Wed Apr 19 14:13:27 EDT 2017, 2077, 0.640, 9995, 1, 0.770, 359, 43, 6, 8, 94, 12.867, 10.960
Wed Apr 19 14:13:37 EDT 2017, 1458, 0.330, 3120, 3, 0.960, 341, 26, 16, 49, 32, 10.433, 9.983
Wed Apr 19 14:13:56 EDT 2017, 6408, 0.830, 8120, 8, 0.460, 491, 71, 7, 24, 77, 15.540, 17.053
Wed Apr 19 14:15:20 EDT 2017, 8883, 0.080, 5620, 1, 0.210, 416, 93, 12, 36, 55, 83.053, 76.210
Wed Apr 19 14:15:20 EDT 2017, 3933, 0.580, 621, 5, 0.710, 566, 48, 2, 11, 10, 0.597, 0.613
Wed Apr 19 14:15:28 EDT 2017, 2695, 0.200, 9370, 4, 0.080, 528, 14, 9, 43, 66, 7.893, 7.810
Wed Apr 19 14:15:34 EDT 2017, 7645, 0.700, 4370, 9, 0.580, 378, 59, 19, 18, 21, 4.887, 4.740
Wed Apr 19 14:15:49 EDT 2017, 5170, 0.450, 1870, 2, 0.830, 453, 82, 4, 30, 44, 14.077, 14.333
Wed Apr 19 14:15:56 EDT 2017, 220, 0.950, 6870, 7, 0.330, 303, 37, 14, 5, 89, 6.203, 6.773
Wed Apr 19 14:16:39 EDT 2017, 182, 0.040, 8784, 2, 0.850, 405, 89, 12, 4, 97, 41.430, 28.477
Wed Apr 19 14:16:43 EDT 2017, 5132, 0.540, 3784, 7, 0.350, 555, 44, 3, 29, 52, 3.850, 4.167
Wed Apr 19 14:16:47 EDT 2017, 7607, 0.290, 1285, 5, 0.100, 330, 21, 17, 16, 29, 3.047, 2.907
Wed Apr 19 14:17:05 EDT 2017, 2657, 0.790, 6284, 9, 0.600, 480, 66, 7, 41, 74, 17.720, 18.273
Wed Apr 19 14:17:11 EDT 2017, 3894, 0.410, 2534, 1, 0.230, 518, 77, 5, 10, 18, 5.547, 5.210
Wed Apr 19 14:17:25 EDT 2017, 8844, 0.910, 7534, 6, 0.730, 368, 32, 15, 35, 63, 13.657, 13.097
Wed Apr 19 14:17:31 EDT 2017, 6369, 0.160, 5034, 4, 0.980, 593, 10, 10, 22, 85, 5.550, 5.500
Wed Apr 19 14:17:54 EDT 2017, 1419, 0.660, 35, 8, 0.480, 443, 55, 19, 47, 40, 21.527, 21.127
Wed Apr 19 14:18:22 EDT 2017, 2038, 0.350, 6909, 5, 0.290, 424, 94, 9, 7, 91, 25.177, 23.810
Wed Apr 19 14:19:27 EDT 2017, 6988, 0.850, 1909, 1, 0.790, 574, 49, 18, 32, 46, 64.530, 57.360
Wed Apr 19 14:19:28 EDT 2017, 9463, 0.100, 4409, 8, 0.540, 349, 27, 4, 19, 24, 0.827, 0.870
Wed Apr 19 14:20:42 EDT 2017, 4513, 0.600, 9409, 3, 0.040, 499, 72, 13, 44, 69, 72.830, 71.563
Wed Apr 19 14:20:44 EDT 2017, 3275, 0.220, 660, 6, 0.660, 461, 83, 16, 1, 12, 2.560, 2.370
Wed Apr 19 14:20:53 EDT 2017, 8225, 0.720, 5659, 2, 0.160, 311, 38, 6, 26, 57, 7.967, 7.893
Wed Apr 19 14:20:57 EDT 2017, 5750, 0.470, 8159, 9, 0.410, 536, 15, 11, 13, 80, 3.707, 4.050
Wed Apr 19 14:21:01 EDT 2017, 800, 0.970, 3159, 4, 0.910, 386, 60, 2, 38, 35, 3.113, 3.337
Wed Apr 19 14:21:12 EDT 2017, 1110, 0.440, 2222, 3, 0.570, 302, 46, 6, 43, 60, 11.167, 11.160
Wed Apr 19 14:21:18 EDT 2017, 6060, 0.940, 7221, 8, 0.070, 452, 91, 15, 18, 15, 5.757, 5.783
Wed Apr 19 14:21:22 EDT 2017, 8535, 0.190, 9721, 1, 0.320, 377, 69, 1, 30, 38, 3.283, 3.523
Wed Apr 19 14:21:27 EDT 2017, 3585, 0.690, 4722, 6, 0.820, 527, 24, 10, 5, 83, 5.020, 4.760
Wed Apr 19 14:22:02 EDT 2017, 4822, 0.070, 5972, 4, 0.450, 564, 35, 18, 49, 49, 33.873, 33.007
Wed Apr 19 14:22:22 EDT 2017, 9772, 0.570, 972, 9, 0.950, 414, 80, 8, 24, 94, 18.187, 19.110
Wed Apr 19 14:23:26 EDT 2017, 7297, 0.320, 3472, 2, 0.700, 489, 58, 13, 37, 71, 61.333, 58.800
Wed Apr 19 14:23:26 EDT 2017, 2347, 0.820, 8471, 7, 0.200, 339, 13, 3, 12, 26, 0.380, 0.390
Wed Apr 19 14:23:44 EDT 2017, 1729, 0.130, 4097, 8, 0.010, 358, 52, 14, 46, 55, 16.700, 17.590
Wed Apr 19 14:23:47 EDT 2017, 6679, 0.630, 9096, 4, 0.510, 508, 97, 5, 21, 10, 2.850, 2.853
Wed Apr 19 14:24:10 EDT 2017, 9154, 0.380, 6597, 6, 0.760, 433, 74, 19, 33, 32, 21.747, 20.523
Wed Apr 19 14:24:22 EDT 2017, 4204, 0.880, 1597, 2, 0.260, 583, 29, 9, 8, 77, 12.560, 11.060
Wed Apr 19 14:24:25 EDT 2017, 2966, 0.260, 7846, 7, 0.880, 546, 41, 2, 40, 43, 2.403, 2.533
Wed Apr 19 14:25:10 EDT 2017, 7916, 0.760, 2847, 3, 0.380, 396, 86, 12, 15, 88, 44.497, 39.943
Wed Apr 19 14:25:30 EDT 2017, 5441, 0.010, 347, 5, 0.130, 471, 63, 7, 27, 66, 16.390, 18.003
Wed Apr 19 14:25:32 EDT 2017, 491, 0.510, 5347, 1, 0.630, 321, 18, 16, 2, 21, 1.600, 1.033
Wed Apr 19 14:25:49 EDT 2017, 646, 0.300, 4878, 7, 0.430, 597, 67, 4, 25, 95, 15.723, 16.697
Wed Apr 19 14:25:53 EDT 2017, 5596, 0.800, 9877, 2, 0.930, 447, 22, 14, 0, 50, 3.560, 2.553
Wed Apr 19 14:25:59 EDT 2017, 8071, 0.050, 7378, 9, 0.680, 522, 45, 9, 37, 28, 5.477, 5.610
Wed Apr 19 14:26:40 EDT 2017, 3121, 0.550, 2378, 4, 0.180, 372, 90, 18, 12, 73, 39.580, 37.753
Wed Apr 19 14:26:44 EDT 2017, 4358, 0.180, 8628, 5, 0.560, 335, 56, 11, 31, 17, 4.297, 4.143
Wed Apr 19 14:26:45 EDT 2017, 9308, 0.680, 3628, 1, 0.060, 485, 11, 2, 6, 62, 0.963, 0.973
Wed Apr 19 14:27:07 EDT 2017, 6833, 0.430, 1128, 8, 0.310, 410, 34, 16, 44, 84, 21.180, 21.350
Wed Apr 19 14:27:24 EDT 2017, 1883, 0.930, 6128, 3, 0.810, 560, 79, 7, 19, 39, 15.813, 15.137
Wed Apr 19 14:29:26 EDT 2017, 2502, 0.110, 1753, 2, 0.990, 541, 73, 15, 34, 90, 120.960, 106.503
Wed Apr 19 14:29:28 EDT 2017, 7452, 0.610, 6753, 6, 0.490, 391, 28, 5, 9, 45, 1.640, 1.630
Wed Apr 19 14:29:38 EDT 2017, 9927, 0.360, 9253, 4, 0.240, 466, 51, 10, 47, 22, 10.407, 10.097
Wed Apr 19 14:29:41 EDT 2017, 4977, 0.860, 4253, 8, 0.740, 316, 96, 1, 22, 67, 2.047, 2.480
Wed Apr 19 14:29:44 EDT 2017, 3739, 0.490, 5503, 3, 0.120, 354, 62, 8, 28, 11, 3.140, 3.070
Wed Apr 19 14:29:47 EDT 2017, 8689, 0.990, 503, 7, 0.620, 504, 17, 17, 3, 56, 2.960, 2.687
Wed Apr 19 14:29:54 EDT 2017, 6214, 0.240, 3003, 5, 0.870, 429, 39, 3, 40, 78, 6.147, 6.423
Wed Apr 19 14:30:07 EDT 2017, 1264, 0.740, 8003, 9, 0.370, 579, 84, 13, 15, 33, 11.443, 12.313
Wed Apr 19 14:30:16 EDT 2017, 955, 0.210, 6440, 7, 0.150, 494, 25, 18, 14, 64, 8.640, 8.183
Wed Apr 19 14:30:24 EDT 2017, 5905, 0.710, 1441, 3, 0.650, 344, 70, 8, 39, 19, 7.473, 7.237
Wed Apr 19 14:30:38 EDT 2017, 8380, 0.460, 3941, 5, 0.900, 569, 93, 13, 1, 42, 12.807, 10.287
Wed Apr 19 14:30:58 EDT 2017, 3430, 0.960, 8940, 1, 0.400, 419, 48, 4, 26, 87, 19.527, 18.577
Wed Apr 19 14:30:59 EDT 2017, 4668, 0.330, 191, 9, 0.770, 382, 14, 6, 20, 53, 1.130, 1.090
Wed Apr 19 14:32:37 EDT 2017, 9618, 0.830, 5190, 4, 0.270, 532, 59, 16, 45, 98, 95.403, 94.197
Wed Apr 19 14:32:39 EDT 2017, 7143, 0.080, 7690, 6, 0.020, 307, 82, 1, 8, 76, 1.737, 2.047
Wed Apr 19 14:32:52 EDT 2017, 2193, 0.580, 2691, 2, 0.520, 457, 37, 11, 33, 31, 12.587, 11.877
Wed Apr 19 14:32:54 EDT 2017, 1574, 0.400, 9565, 5, 0.710, 475, 31, 2, 23, 59, 2.083, 2.200
Wed Apr 19 14:32:59 EDT 2017, 6524, 0.900, 4565, 9, 0.210, 325, 76, 12, 48, 14, 4.590, 4.693
Wed Apr 19 14:33:17 EDT 2017, 8999, 0.150, 2066, 2, 0.460, 550, 98, 7, 11, 36, 17.340, 15.610
Wed Apr 19 14:33:49 EDT 2017, 4049, 0.650, 7065, 7, 0.960, 400, 53, 17, 36, 81, 31.233, 29.253
Wed Apr 19 14:33:56 EDT 2017, 2811, 0.020, 3316, 3, 0.340, 438, 20, 14, 17, 48, 6.667, 6.163
Wed Apr 19 14:34:19 EDT 2017, 7761, 0.520, 8315, 8, 0.840, 588, 65, 5, 42, 93, 20.657, 22.320
Wed Apr 19 14:35:18 EDT 2017, 5286, 0.270, 5815, 1, 0.590, 363, 87, 19, 5, 70, 56.530, 37.560
Wed Apr 19 14:35:24 EDT 2017, 336, 0.770, 816, 6, 0.090, 513, 42, 10, 30, 25, 5.547, 5.683
Wed Apr 19 14:35:28 EDT 2017, 259, 0.420, 5737, 9, 0.920, 454, 57, 4, 8, 68, 3.783, 4.110
Wed Apr 19 14:35:30 EDT 2017, 5209, 0.920, 738, 5, 0.420, 304, 12, 13, 33, 23, 1.493, 1.447
Wed Apr 19 14:35:36 EDT 2017, 7684, 0.170, 3237, 7, 0.170, 529, 34, 9, 21, 45, 5.753, 5.700
Wed Apr 19 14:37:59 EDT 2017, 2734, 0.670, 8237, 2, 0.670, 379, 79, 18, 46, 90, 141.570, 128.920
Wed Apr 19 14:38:04 EDT 2017, 3972, 0.040, 1988, 8, 0.050, 417, 68, 11, 2, 34, 3.703, 4.353
Wed Apr 19 14:38:06 EDT 2017, 8922, 0.540, 6987, 4, 0.550, 567, 23, 1, 27, 79, 1.693, 1.653
Wed Apr 19 14:38:16 EDT 2017, 6447, 0.290, 9487, 6, 0.800, 342, 46, 16, 14, 57, 9.543, 9.670
Wed Apr 19 14:38:27 EDT 2017, 1497, 0.790, 4487, 1, 0.300, 492, 91, 6, 39, 12, 10.737, 10.393
Wed Apr 19 14:39:02 EDT 2017, 2115, 0.230, 7612, 3, 0.480, 511, 63, 17, 5, 74, 32.877, 25.207
Wed Apr 19 14:39:03 EDT 2017, 7065, 0.730, 2613, 7, 0.980, 361, 18, 7, 30, 29, 1.390, 1.413
Wed Apr 19 14:39:30 EDT 2017, 9540, 0.480, 113, 1, 0.730, 586, 40, 12, 17, 51, 26.517, 22.647
Wed Apr 19 14:39:53 EDT 2017, 4590, 0.980, 5112, 5, 0.230, 436, 85, 3, 42, 96, 20.120, 21.367
Wed Apr 19 14:40:03 EDT 2017, 3353, 0.360, 3862, 4, 0.610, 398, 74, 10, 11, 40, 9.433, 9.200
Wed Apr 19 14:40:26 EDT 2017, 8303, 0.860, 8862, 9, 0.110, 548, 29, 19, 36, 85, 22.947, 22.547
Wed Apr 19 14:40:36 EDT 2017, 5828, 0.110, 6362, 2, 0.360, 323, 51, 5, 24, 62, 9.967, 9.710
Wed Apr 19 14:40:53 EDT 2017, 878, 0.610, 1363, 6, 0.860, 473, 96, 14, 49, 17, 16.070, 15.773
