# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--recvr-range 1 10000', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, 3tHeap_timing_secs
Wed Apr 19 12:19:42 EDT 2017, 5953, 0.530, 8735, 2, 0.590, 506, 93, 7, 7, 65, 25.203, 22.383
Wed Apr 19 12:20:16 EDT 2017, 8428, 0.280, 6235, 9, 0.840, 431, 70, 12, 45, 87, 33.457, 33.507
Wed Apr 19 12:20:18 EDT 2017, 3478, 0.780, 1236, 4, 0.340, 581, 25, 3, 20, 42, 2.070, 2.160
Wed Apr 19 12:20:39 EDT 2017, 4716, 0.410, 9985, 5, 0.960, 543, 36, 10, 26, 98, 21.177, 20.640
Wed Apr 19 12:21:18 EDT 2017, 9666, 0.910, 4985, 1, 0.460, 393, 81, 19, 1, 53, 36.310, 22.513
Wed Apr 19 12:21:23 EDT 2017, 7191, 0.160, 2486, 8, 0.210, 468, 59, 5, 39, 31, 4.643, 5.130
Wed Apr 19 12:21:28 EDT 2017, 2241, 0.660, 7485, 3, 0.710, 318, 14, 15, 14, 76, 5.060, 4.560
Wed Apr 19 12:21:31 EDT 2017, 1622, 0.340, 611, 1, 0.520, 337, 53, 4, 29, 14, 2.637, 2.580
Wed Apr 19 12:21:52 EDT 2017, 6572, 0.840, 5610, 6, 0.020, 487, 98, 13, 4, 59, 19.157, 19.797
Wed Apr 19 12:22:35 EDT 2017, 9047, 0.090, 8110, 4, 0.270, 412, 76, 9, 42, 82, 43.453, 42.920
Wed Apr 19 12:22:43 EDT 2017, 4097, 0.590, 3111, 8, 0.770, 562, 31, 18, 17, 37, 7.057, 6.920
Wed Apr 19 12:23:33 EDT 2017, 2860, 0.220, 6860, 3, 0.400, 599, 42, 11, 36, 93, 49.933, 47.893
Wed Apr 19 12:23:35 EDT 2017, 7810, 0.720, 1861, 7, 0.900, 449, 87, 1, 11, 48, 1.297, 1.747
Wed Apr 19 12:23:58 EDT 2017, 5335, 0.470, 4360, 5, 0.650, 524, 65, 16, 48, 25, 22.397, 21.810
Wed Apr 19 12:24:02 EDT 2017, 385, 0.970, 9360, 9, 0.150, 374, 20, 6, 23, 70, 3.237, 3.523
Wed Apr 19 12:24:04 EDT 2017, 307, 0.320, 4126, 6, 0.860, 316, 79, 3, 39, 23, 2.577, 2.710
Wed Apr 19 12:24:27 EDT 2017, 5257, 0.820, 9126, 1, 0.360, 466, 34, 12, 14, 68, 22.180, 19.277
Wed Apr 19 12:24:30 EDT 2017, 7732, 0.070, 6626, 8, 0.110, 391, 12, 7, 27, 91, 2.777, 2.873
Wed Apr 19 12:24:43 EDT 2017, 2782, 0.570, 1626, 4, 0.610, 541, 57, 17, 2, 46, 12.537, 9.973
Wed Apr 19 12:26:01 EDT 2017, 4020, 0.200, 7876, 7, 0.240, 578, 91, 14, 45, 79, 76.943, 76.793
Wed Apr 19 12:26:07 EDT 2017, 8970, 0.700, 2876, 2, 0.740, 428, 46, 5, 20, 34, 5.503, 5.237
Wed Apr 19 12:26:10 EDT 2017, 6495, 0.450, 376, 9, 0.990, 503, 23, 19, 33, 12, 1.997, 2.133
Wed Apr 19 12:26:19 EDT 2017, 1545, 0.950, 5376, 5, 0.490, 353, 68, 10, 8, 57, 9.243, 9.210
Wed Apr 19 12:27:08 EDT 2017, 2164, 0.010, 2251, 2, 0.300, 372, 85, 18, 48, 29, 48.413, 45.863
Wed Apr 19 12:27:21 EDT 2017, 7114, 0.510, 7251, 6, 0.800, 522, 40, 8, 23, 74, 12.333, 11.723
Wed Apr 19 12:27:36 EDT 2017, 9589, 0.260, 9751, 4, 0.550, 447, 17, 13, 36, 96, 15.033, 14.423
Wed Apr 19 12:27:41 EDT 2017, 4639, 0.760, 4751, 9, 0.050, 597, 62, 4, 11, 51, 4.363, 4.713
Wed Apr 19 12:29:24 EDT 2017, 3401, 0.380, 6001, 1, 0.670, 560, 96, 6, 42, 85, 101.607, 95.180
Wed Apr 19 12:29:36 EDT 2017, 8351, 0.880, 1001, 5, 0.170, 410, 51, 16, 17, 40, 11.493, 10.910
Wed Apr 19 12:29:36 EDT 2017, 5876, 0.130, 3501, 3, 0.420, 485, 29, 1, 30, 18, 0.673, 0.703
Wed Apr 19 12:29:44 EDT 2017, 926, 0.630, 8501, 8, 0.920, 335, 74, 11, 5, 63, 7.163, 7.417
Wed Apr 19 12:29:46 EDT 2017, 1235, 0.160, 6938, 9, 0.580, 400, 37, 15, 0, 37, 2.103, 2.157
Wed Apr 19 12:30:19 EDT 2017, 6185, 0.660, 1939, 4, 0.080, 550, 82, 6, 25, 82, 30.400, 32.247
Wed Apr 19 12:30:27 EDT 2017, 8660, 0.410, 4439, 7, 0.330, 325, 60, 10, 13, 60, 7.763, 7.597
Wed Apr 19 12:30:27 EDT 2017, 3710, 0.910, 9438, 2, 0.830, 475, 15, 1, 38, 15, 0.323, 0.480
Wed Apr 19 12:30:35 EDT 2017, 4948, 0.290, 689, 8, 0.450, 513, 48, 8, 6, 71, 6.237, 7.043
Wed Apr 19 12:31:00 EDT 2017, 9898, 0.790, 5688, 3, 0.950, 363, 93, 17, 31, 26, 24.723, 22.450
Wed Apr 19 12:31:06 EDT 2017, 7423, 0.040, 8188, 6, 0.700, 588, 71, 3, 19, 48, 5.557, 6.140
Wed Apr 19 12:31:57 EDT 2017, 2473, 0.540, 3189, 1, 0.200, 438, 26, 13, 44, 93, 50.407, 47.397
Wed Apr 19 12:32:01 EDT 2017, 1854, 0.480, 8813, 3, 0.020, 419, 43, 4, 9, 43, 3.853, 3.523
Wed Apr 19 12:33:09 EDT 2017, 6804, 0.980, 3814, 7, 0.520, 569, 88, 14, 34, 88, 66.677, 66.113
Wed Apr 19 12:33:39 EDT 2017, 9279, 0.230, 1314, 1, 0.770, 344, 65, 9, 22, 65, 29.537, 26.337
Wed Apr 19 12:33:45 EDT 2017, 4329, 0.730, 6313, 5, 0.270, 494, 20, 19, 47, 20, 6.020, 5.827
Wed Apr 19 12:34:00 EDT 2017, 3092, 0.100, 2564, 4, 0.890, 456, 54, 11, 3, 77, 13.380, 11.647
Wed Apr 19 12:34:02 EDT 2017, 8042, 0.600, 7563, 8, 0.390, 306, 99, 2, 28, 32, 2.020, 2.183
Wed Apr 19 12:35:01 EDT 2017, 5567, 0.350, 5063, 2, 0.140, 531, 77, 16, 16, 54, 55.957, 49.100
Wed Apr 19 12:35:14 EDT 2017, 617, 0.850, 64, 6, 0.640, 381, 32, 7, 41, 99, 11.617, 12.287
Wed Apr 19 12:35:32 EDT 2017, 462, 0.090, 9594, 1, 0.410, 499, 55, 14, 18, 25, 18.403, 16.343
Wed Apr 19 12:35:35 EDT 2017, 5412, 0.590, 4595, 5, 0.910, 349, 10, 5, 43, 70, 2.247, 2.193
Wed Apr 19 12:36:03 EDT 2017, 7887, 0.340, 2095, 3, 0.660, 574, 33, 19, 6, 92, 27.150, 20.130
Wed Apr 19 12:36:17 EDT 2017, 2937, 0.840, 7095, 8, 0.160, 424, 78, 9, 31, 47, 13.463, 14.170
Wed Apr 19 12:36:28 EDT 2017, 4175, 0.460, 3345, 2, 0.530, 386, 67, 2, 24, 81, 8.727, 9.913
Wed Apr 19 12:36:35 EDT 2017, 9125, 0.960, 8344, 7, 0.030, 536, 22, 12, 49, 36, 6.920, 6.730
Wed Apr 19 12:36:36 EDT 2017, 6650, 0.210, 5845, 4, 0.280, 311, 44, 7, 12, 13, 1.233, 1.240
Wed Apr 19 12:37:14 EDT 2017, 1700, 0.710, 845, 9, 0.780, 461, 89, 16, 37, 58, 34.273, 35.670
Wed Apr 19 12:37:19 EDT 2017, 2318, 0.270, 6470, 7, 0.970, 480, 61, 6, 21, 30, 4.323, 4.627
Wed Apr 19 12:37:32 EDT 2017, 7268, 0.770, 1470, 3, 0.470, 330, 16, 15, 46, 75, 13.360, 12.877
Wed Apr 19 12:37:34 EDT 2017, 9743, 0.020, 3970, 9, 0.220, 555, 39, 1, 9, 98, 1.703, 2.053
Wed Apr 19 12:38:08 EDT 2017, 4793, 0.520, 8969, 5, 0.720, 405, 84, 11, 34, 53, 29.300, 26.153
Wed Apr 19 12:38:46 EDT 2017, 3556, 0.150, 220, 6, 0.100, 442, 72, 18, 15, 86, 36.147, 35.160
Wed Apr 19 12:38:59 EDT 2017, 8506, 0.650, 5220, 2, 0.600, 592, 27, 8, 40, 41, 13.100, 12.557
Wed Apr 19 12:39:01 EDT 2017, 6031, 0.400, 7719, 8, 0.850, 367, 50, 13, 2, 19, 1.473, 1.353
Wed Apr 19 12:39:19 EDT 2017, 1081, 0.900, 2720, 4, 0.350, 517, 95, 3, 27, 64, 14.153, 16.483
Wed Apr 19 12:39:22 EDT 2017, 771, 0.430, 1783, 4, 0.130, 583, 13, 9, 29, 33, 3.053, 3.040
Wed Apr 19 12:39:36 EDT 2017, 5721, 0.930, 6782, 9, 0.630, 433, 58, 18, 4, 78, 12.717, 12.403
Wed Apr 19 12:40:02 EDT 2017, 8196, 0.180, 9282, 2, 0.880, 508, 81, 4, 41, 56, 25.090, 25.420
Wed Apr 19 12:40:04 EDT 2017, 3246, 0.680, 4282, 6, 0.380, 358, 36, 14, 16, 11, 1.457, 1.433
Wed Apr 19 12:40:19 EDT 2017, 4484, 0.060, 5532, 3, 0.750, 320, 24, 16, 35, 67, 14.863, 13.973
Wed Apr 19 12:40:22 EDT 2017, 9434, 0.560, 533, 7, 0.250, 470, 69, 6, 10, 22, 2.450, 2.550
Wed Apr 19 12:41:32 EDT 2017, 6959, 0.310, 3032, 1, 0.000, 395, 92, 11, 48, 44, 69.967, 67.147
Wed Apr 19 12:41:40 EDT 2017, 2009, 0.810, 8032, 5, 0.500, 545, 47, 2, 23, 89, 6.447, 7.033
Wed Apr 19 12:41:44 EDT 2017, 1390, 0.240, 4907, 8, 0.690, 527, 19, 12, 32, 39, 4.083, 3.983
Wed Apr 19 12:41:51 EDT 2017, 6340, 0.740, 9907, 3, 0.190, 377, 64, 3, 7, 84, 6.523, 7.037
Wed Apr 19 12:42:52 EDT 2017, 8815, 0.490, 7407, 6, 0.440, 452, 86, 17, 45, 61, 59.683, 58.273
Wed Apr 19 12:42:55 EDT 2017, 3865, 0.990, 2407, 1, 0.940, 302, 41, 8, 20, 16, 3.403, 3.640
Wed Apr 19 12:42:59 EDT 2017, 2628, 0.370, 8657, 9, 0.310, 339, 30, 5, 26, 72, 2.880, 3.240
Wed Apr 19 12:43:05 EDT 2017, 7578, 0.870, 3657, 5, 0.810, 489, 75, 15, 1, 27, 6.080, 4.863
Wed Apr 19 12:43:30 EDT 2017, 5103, 0.120, 1158, 7, 0.560, 414, 98, 10, 38, 50, 24.047, 24.213
Wed Apr 19 12:44:56 EDT 2017, 153, 0.620, 6157, 2, 0.060, 564, 53, 19, 13, 95, 79.447, 65.840
Wed Apr 19 12:45:00 EDT 2017, 172, 0.120, 4575, 9, 0.280, 376, 21, 11, 10, 77, 3.260, 3.323
Wed Apr 19 12:45:04 EDT 2017, 5122, 0.620, 9575, 4, 0.780, 526, 66, 2, 35, 32, 3.907, 4.183
Wed Apr 19 12:45:08 EDT 2017, 7597, 0.370, 7075, 7, 0.530, 301, 88, 16, 22, 10, 3.370, 3.227
Wed Apr 19 12:45:28 EDT 2017, 2647, 0.870, 2075, 2, 0.030, 451, 43, 6, 47, 55, 19.173, 19.110
Wed Apr 19 12:45:28 EDT 2017, 3885, 0.490, 8325, 8, 0.660, 489, 10, 4, 3, 21, 0.233, 0.203
Wed Apr 19 12:45:57 EDT 2017, 8835, 0.990, 3325, 3, 0.160, 339, 55, 14, 28, 66, 28.463, 27.313
Wed Apr 19 12:46:30 EDT 2017, 6360, 0.240, 826, 6, 0.410, 564, 77, 9, 16, 89, 30.510, 30.980
Wed Apr 19 12:47:05 EDT 2017, 1410, 0.740, 5825, 1, 0.910, 414, 32, 18, 41, 44, 33.887, 32.660
Wed Apr 19 12:47:10 EDT 2017, 2028, 0.310, 1451, 4, 0.840, 432, 26, 10, 0, 83, 4.353, 3.753
Wed Apr 19 12:47:33 EDT 2017, 6978, 0.810, 6450, 8, 0.340, 582, 71, 19, 25, 38, 22.937, 22.183
Wed Apr 19 12:47:37 EDT 2017, 9453, 0.060, 8950, 2, 0.090, 357, 94, 5, 13, 16, 3.710, 3.713
Wed Apr 19 12:48:07 EDT 2017, 4503, 0.560, 3950, 6, 0.590, 507, 49, 15, 38, 61, 28.940, 27.540
Wed Apr 19 12:48:09 EDT 2017, 3266, 0.180, 5200, 5, 0.220, 470, 15, 17, 6, 27, 1.757, 1.550
Wed Apr 19 12:48:19 EDT 2017, 8216, 0.680, 201, 9, 0.720, 320, 60, 8, 31, 72, 9.457, 9.780
Wed Apr 19 12:49:27 EDT 2017, 5741, 0.430, 2700, 3, 0.970, 545, 83, 12, 19, 94, 66.720, 57.543
Wed Apr 19 12:49:31 EDT 2017, 791, 0.930, 7700, 7, 0.470, 395, 38, 3, 44, 49, 3.087, 3.337
Wed Apr 19 12:49:53 EDT 2017, 1100, 0.400, 6763, 5, 0.000, 329, 69, 7, 49, 69, 19.940, 21.067
Wed Apr 19 12:50:04 EDT 2017, 6050, 0.900, 1763, 1, 0.500, 479, 24, 17, 24, 24, 10.243, 9.293
Wed Apr 19 12:50:06 EDT 2017, 8525, 0.150, 4263, 8, 0.750, 404, 46, 2, 36, 47, 1.947, 2.063
Wed Apr 19 12:51:13 EDT 2017, 3575, 0.650, 9262, 3, 0.250, 554, 91, 12, 11, 92, 63.530, 59.487
Wed Apr 19 12:51:43 EDT 2017, 4813, 0.030, 513, 6, 0.870, 592, 57, 19, 42, 35, 29.517, 27.857
Wed Apr 19 12:51:48 EDT 2017, 9763, 0.530, 5513, 2, 0.370, 442, 12, 9, 17, 80, 5.460, 5.157
Wed Apr 19 12:52:01 EDT 2017, 7288, 0.280, 8012, 9, 0.120, 517, 35, 14, 30, 58, 12.070, 11.613
Wed Apr 19 12:52:02 EDT 2017, 2338, 0.780, 3013, 4, 0.620, 367, 80, 5, 5, 13, 1.200, 1.313
Wed Apr 19 12:53:08 EDT 2017, 1719, 0.210, 9887, 2, 0.560, 348, 74, 13, 39, 75, 64.567, 60.390
Wed Apr 19 12:53:09 EDT 2017, 6669, 0.710, 4888, 7, 0.060, 498, 29, 3, 14, 30, 1.057, 1.073
Wed Apr 19 12:53:32 EDT 2017, 9144, 0.460, 2388, 5, 0.310, 423, 52, 18, 27, 52, 23.173, 22.263
Wed Apr 19 12:53:56 EDT 2017, 4194, 0.960, 7387, 9, 0.810, 573, 97, 8, 2, 97, 18.487, 20.517
Wed Apr 19 12:54:02 EDT 2017, 2956, 0.340, 3638, 1, 0.440, 535, 63, 1, 45, 41, 5.577, 6.010
Wed Apr 19 12:54:08 EDT 2017, 7906, 0.840, 8637, 6, 0.940, 385, 18, 11, 20, 86, 5.447, 5.210
Wed Apr 19 12:54:21 EDT 2017, 5431, 0.090, 6138, 4, 0.690, 460, 40, 6, 33, 63, 10.780, 11.583
Wed Apr 19 12:54:25 EDT 2017, 481, 0.590, 1138, 8, 0.190, 310, 85, 15, 8, 18, 3.147, 3.093
Wed Apr 19 12:54:34 EDT 2017, 636, 0.350, 9106, 5, 0.980, 568, 45, 3, 32, 82, 9.037, 9.573
Wed Apr 19 12:54:42 EDT 2017, 5586, 0.850, 4107, 9, 0.480, 418, 90, 13, 7, 37, 7.503, 7.610
Wed Apr 19 12:54:51 EDT 2017, 8061, 0.100, 1607, 3, 0.230, 493, 67, 8, 45, 14, 8.410, 8.217
Wed Apr 19 12:54:56 EDT 2017, 3111, 0.600, 6606, 7, 0.730, 343, 22, 17, 20, 59, 5.490, 5.267
Wed Apr 19 12:54:59 EDT 2017, 4349, 0.230, 2857, 4, 0.110, 306, 33, 10, 26, 25, 3.130, 2.990
Wed Apr 19 12:55:01 EDT 2017, 9299, 0.730, 7856, 8, 0.610, 456, 78, 1, 1, 70, 1.193, 1.570
Wed Apr 19 12:56:42 EDT 2017, 6824, 0.480, 5356, 1, 0.860, 381, 56, 15, 38, 93, 99.910, 86.347
Wed Apr 19 12:56:44 EDT 2017, 1874, 0.980, 357, 6, 0.360, 531, 11, 6, 13, 48, 1.183, 1.223
Wed Apr 19 12:57:17 EDT 2017, 2492, 0.040, 7231, 8, 0.420, 550, 50, 16, 29, 87, 32.897, 32.960
Wed Apr 19 12:57:26 EDT 2017, 7442, 0.540, 2232, 3, 0.920, 400, 95, 7, 4, 42, 8.513, 7.473
Wed Apr 19 12:57:38 EDT 2017, 9917, 0.290, 4731, 5, 0.670, 475, 73, 11, 42, 20, 11.640, 11.510
Wed Apr 19 12:57:41 EDT 2017, 4967, 0.790, 9731, 1, 0.170, 325, 28, 2, 17, 65, 2.563, 2.577
Wed Apr 19 12:57:44 EDT 2017, 3730, 0.420, 982, 9, 0.550, 362, 39, 9, 35, 31, 3.547, 3.650
Wed Apr 19 12:58:41 EDT 2017, 8680, 0.920, 5981, 4, 0.050, 512, 84, 19, 10, 76, 55.887, 48.933
Wed Apr 19 12:58:58 EDT 2017, 6205, 0.170, 8481, 7, 0.300, 437, 62, 4, 48, 99, 15.607, 17.097
Wed Apr 19 12:59:10 EDT 2017, 1255, 0.670, 3482, 2, 0.800, 587, 17, 14, 23, 54, 12.173, 11.123
Wed Apr 19 13:01:45 EDT 2017, 945, 0.140, 1919, 1, 0.700, 521, 93, 19, 21, 68, 151.273, 117.063
Wed Apr 19 13:01:52 EDT 2017, 5895, 0.640, 6919, 6, 0.200, 371, 48, 10, 46, 23, 6.430, 6.497
Wed Apr 19 13:02:00 EDT 2017, 8370, 0.390, 9419, 3, 0.450, 596, 25, 14, 9, 45, 7.930, 6.670
Wed Apr 19 13:02:16 EDT 2017, 3420, 0.890, 4419, 8, 0.950, 446, 70, 5, 34, 90, 14.917, 15.523
Wed Apr 19 13:02:28 EDT 2017, 4658, 0.260, 5669, 2, 0.330, 409, 81, 7, 15, 34, 11.277, 11.243
Wed Apr 19 13:03:00 EDT 2017, 9608, 0.760, 669, 7, 0.830, 559, 36, 17, 40, 79, 30.777, 29.687
Wed Apr 19 13:03:01 EDT 2017, 7133, 0.010, 3169, 5, 0.580, 334, 14, 3, 3, 56, 0.480, 0.477
Wed Apr 19 13:03:04 EDT 2017, 2183, 0.510, 8169, 9, 0.080, 484, 59, 12, 28, 11, 3.073, 2.877
Wed Apr 19 13:03:09 EDT 2017, 1564, 0.450, 3794, 6, 0.140, 465, 98, 1, 18, 73, 4.310, 4.960
Wed Apr 19 13:03:23 EDT 2017, 6514, 0.950, 8794, 2, 0.640, 315, 53, 11, 43, 28, 13.720, 13.127
Wed Apr 19 13:03:26 EDT 2017, 8989, 0.200, 6294, 8, 0.890, 540, 31, 6, 6, 51, 2.273, 2.423
Wed Apr 19 13:04:37 EDT 2017, 4039, 0.700, 1294, 4, 0.390, 390, 76, 16, 31, 96, 67.970, 64.580
Wed Apr 19 13:04:59 EDT 2017, 2802, 0.070, 7544, 5, 0.770, 428, 87, 13, 24, 40, 20.797, 19.487
Wed Apr 19 13:05:34 EDT 2017, 7752, 0.570, 2544, 1, 0.270, 578, 42, 4, 49, 85, 34.353, 33.263
Wed Apr 19 13:05:38 EDT 2017, 5277, 0.320, 44, 7, 0.020, 353, 19, 18, 12, 62, 4.187, 4.040
Wed Apr 19 13:05:47 EDT 2017, 327, 0.820, 5044, 3, 0.520, 503, 64, 9, 37, 17, 9.167, 9.070
Wed Apr 19 13:05:53 EDT 2017, 404, 0.470, 279, 2, 0.490, 486, 34, 5, 2, 66, 4.847, 4.977
Wed Apr 19 13:06:01 EDT 2017, 5354, 0.970, 5278, 6, 0.990, 336, 79, 15, 27, 21, 8.023, 7.623
Wed Apr 19 13:06:14 EDT 2017, 7829, 0.220, 7778, 4, 0.740, 561, 57, 10, 15, 43, 12.777, 11.810
Wed Apr 19 13:06:23 EDT 2017, 2879, 0.720, 2779, 8, 0.240, 411, 12, 19, 40, 88, 8.443, 8.307
Wed Apr 19 13:06:41 EDT 2017, 4117, 0.100, 6528, 1, 0.620, 449, 45, 12, 8, 54, 18.213, 14.150
Wed Apr 19 13:07:08 EDT 2017, 9067, 0.600, 1529, 5, 0.120, 599, 90, 3, 33, 99, 23.473, 26.013
Wed Apr 19 13:07:55 EDT 2017, 6592, 0.350, 4028, 3, 0.370, 374, 68, 17, 21, 77, 47.103, 41.613
Wed Apr 19 13:08:00 EDT 2017, 1642, 0.850, 9028, 7, 0.870, 524, 23, 7, 46, 32, 3.930, 3.940
Wed Apr 19 13:08:11 EDT 2017, 2260, 0.160, 3403, 6, 0.930, 505, 40, 16, 11, 60, 11.517, 10.417
Wed Apr 19 13:08:20 EDT 2017, 7210, 0.660, 8403, 1, 0.430, 355, 85, 6, 36, 15, 8.297, 8.200
Wed Apr 19 13:08:31 EDT 2017, 9685, 0.410, 5903, 8, 0.180, 580, 62, 11, 24, 37, 11.133, 11.240
Wed Apr 19 13:08:35 EDT 2017, 4735, 0.910, 904, 3, 0.680, 430, 17, 2, 49, 82, 3.170, 3.140
Wed Apr 19 13:08:39 EDT 2017, 3498, 0.280, 9653, 7, 0.050, 393, 51, 9, 5, 49, 4.043, 4.520
Wed Apr 19 13:11:59 EDT 2017, 8448, 0.780, 4653, 2, 0.550, 543, 96, 18, 30, 94, 190.540, 172.060
Wed Apr 19 13:12:05 EDT 2017, 5973, 0.030, 2154, 9, 0.800, 318, 74, 4, 18, 71, 4.467, 5.067
Wed Apr 19 13:12:13 EDT 2017, 1023, 0.530, 7153, 4, 0.300, 468, 29, 13, 43, 26, 8.233, 8.433
Wed Apr 19 13:14:52 EDT 2017, 1332, 0.000, 8715, 3, 0.210, 533, 82, 18, 38, 96, 155.453, 145.390
Wed Apr 19 13:14:55 EDT 2017, 6282, 0.500, 3716, 8, 0.710, 383, 37, 8, 13, 51, 3.260, 3.303
Wed Apr 19 13:15:01 EDT 2017, 8757, 0.250, 1216, 1, 0.960, 458, 14, 13, 26, 29, 5.430, 5.000
Wed Apr 19 13:15:04 EDT 2017, 3807, 0.750, 6216, 5, 0.460, 308, 59, 3, 1, 74, 2.393, 2.880
Wed Apr 19 13:15:11 EDT 2017, 5045, 0.380, 4966, 4, 0.840, 346, 93, 6, 44, 18, 6.463, 6.537
Wed Apr 19 13:15:25 EDT 2017, 9995, 0.880, 9965, 9, 0.340, 496, 48, 15, 19, 63, 13.850, 13.727
Wed Apr 19 13:15:27 EDT 2017, 7520, 0.130, 7466, 2, 0.090, 421, 26, 1, 32, 85, 2.383, 2.587
Wed Apr 19 13:15:36 EDT 2017, 2570, 0.630, 2466, 6, 0.590, 571, 71, 10, 7, 40, 8.923, 8.870
Wed Apr 19 13:15:50 EDT 2017, 1951, 0.310, 5591, 9, 0.650, 589, 88, 2, 47, 91, 12.193, 13.643
Wed Apr 19 13:16:01 EDT 2017, 6901, 0.810, 591, 5, 0.150, 439, 43, 12, 22, 46, 10.393, 10.250
Wed Apr 19 13:16:03 EDT 2017, 9376, 0.060, 3091, 7, 0.400, 514, 20, 7, 35, 23, 1.970, 1.977
Wed Apr 19 13:16:27 EDT 2017, 4426, 0.560, 8091, 3, 0.900, 364, 65, 16, 10, 68, 23.993, 19.887
Wed Apr 19 13:16:33 EDT 2017, 3188, 0.190, 1841, 8, 0.270, 327, 99, 14, 41, 12, 5.767, 5.760
Wed Apr 19 13:16:40 EDT 2017, 8138, 0.690, 6841, 4, 0.770, 477, 54, 4, 16, 57, 6.100, 6.403
Wed Apr 19 13:17:00 EDT 2017, 5663, 0.440, 9340, 6, 0.520, 402, 31, 19, 29, 80, 19.623, 18.340
Wed Apr 19 13:17:15 EDT 2017, 713, 0.940, 4341, 1, 0.020, 552, 76, 9, 4, 35, 15.037, 12.713
Wed Apr 19 13:17:18 EDT 2017, 559, 0.240, 6059, 7, 0.790, 369, 10, 11, 29, 61, 2.390, 2.100
Wed Apr 19 13:17:19 EDT 2017, 5509, 0.740, 1060, 2, 0.290, 519, 55, 2, 4, 16, 0.843, 0.983
Wed Apr 19 13:17:41 EDT 2017, 7984, 0.490, 3560, 9, 0.040, 444, 78, 16, 42, 39, 21.690, 21.750
Wed Apr 19 13:17:52 EDT 2017, 3034, 0.990, 8559, 5, 0.540, 594, 33, 7, 17, 84, 10.327, 10.830
Wed Apr 19 13:17:55 EDT 2017, 4271, 0.360, 2310, 6, 0.160, 557, 21, 4, 36, 50, 2.907, 3.010
Wed Apr 19 13:18:58 EDT 2017, 9221, 0.860, 7309, 1, 0.660, 407, 66, 14, 11, 95, 61.593, 45.873
Wed Apr 19 13:19:33 EDT 2017, 6746, 0.110, 9809, 8, 0.910, 482, 89, 9, 48, 73, 34.770, 35.460
Wed Apr 19 13:19:44 EDT 2017, 1796, 0.610, 4810, 3, 0.410, 332, 44, 18, 23, 28, 10.110, 9.380
Wed Apr 19 13:19:50 EDT 2017, 2415, 0.420, 7934, 1, 0.350, 313, 16, 8, 33, 56, 6.363, 6.103
Wed Apr 19 13:19:53 EDT 2017, 7365, 0.920, 2935, 5, 0.850, 463, 61, 17, 8, 11, 2.873, 2.603
Wed Apr 19 13:20:01 EDT 2017, 9840, 0.170, 435, 3, 0.600, 388, 83, 3, 45, 33, 7.613, 7.687
Wed Apr 19 13:20:18 EDT 2017, 4890, 0.670, 5435, 7, 0.100, 538, 38, 13, 20, 78, 15.740, 16.447
Wed Apr 19 13:20:37 EDT 2017, 3652, 0.050, 4185, 2, 0.730, 575, 27, 15, 26, 44, 18.203, 16.737
Wed Apr 19 13:20:45 EDT 2017, 8602, 0.550, 9184, 6, 0.230, 425, 72, 5, 1, 89, 6.820, 7.993
Wed Apr 19 13:21:46 EDT 2017, 6127, 0.300, 6684, 4, 0.480, 500, 95, 10, 39, 67, 58.893, 56.740
Wed Apr 19 13:21:47 EDT 2017, 1177, 0.800, 1685, 9, 0.980, 350, 50, 1, 14, 22, 0.640, 0.533
Wed Apr 19 13:21:58 EDT 2017, 868, 0.270, 2622, 8, 0.510, 416, 58, 6, 15, 98, 9.737, 10.637
Wed Apr 19 13:22:07 EDT 2017, 5818, 0.770, 7622, 4, 0.010, 566, 13, 15, 40, 53, 9.523, 9.500
Wed Apr 19 13:22:08 EDT 2017, 8293, 0.020, 5122, 6, 0.260, 341, 36, 1, 3, 30, 0.227, 0.253
Wed Apr 19 13:23:14 EDT 2017, 3343, 0.520, 123, 2, 0.760, 491, 81, 11, 28, 75, 64.453, 61.190
Wed Apr 19 13:23:21 EDT 2017, 4581, 0.140, 8872, 9, 0.380, 453, 69, 18, 22, 19, 6.857, 6.673
Wed Apr 19 13:23:27 EDT 2017, 9531, 0.640, 3872, 5, 0.880, 303, 24, 8, 47, 64, 6.277, 6.297
Wed Apr 19 13:23:42 EDT 2017, 7056, 0.390, 1372, 7, 0.630, 528, 47, 13, 9, 87, 14.683, 14.473
Wed Apr 19 13:23:55 EDT 2017, 2106, 0.890, 6372, 3, 0.130, 378, 92, 4, 34, 42, 11.740, 12.317
Wed Apr 19 13:24:31 EDT 2017, 1487, 0.080, 747, 4, 0.070, 397, 64, 14, 19, 92, 35.433, 35.267
Wed Apr 19 13:24:34 EDT 2017, 6437, 0.580, 5747, 9, 0.570, 547, 19, 5, 44, 47, 2.663, 2.670
Wed Apr 19 13:24:40 EDT 2017, 8912, 0.330, 8247, 2, 0.820, 322, 41, 19, 6, 25, 5.307, 4.263
Wed Apr 19 13:25:10 EDT 2017, 3962, 0.830, 3247, 7, 0.320, 472, 86, 10, 31, 70, 29.207, 30.490
Wed Apr 19 13:25:12 EDT 2017, 2724, 0.460, 6997, 3, 0.940, 510, 75, 2, 12, 13, 1.143, 1.240
