# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--recvr-range 1 10000', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, 3tHeap_timing_secs
Wed Apr 19 13:14:46 EDT 2017, 6074, 0.820, 2129, 3, 0.410, 387, 57, 10, 28, 38, 13.330, 12.913
Wed Apr 19 13:14:52 EDT 2017, 8549, 0.070, 4629, 6, 0.160, 462, 80, 15, 15, 16, 6.127, 5.843
Wed Apr 19 13:15:04 EDT 2017, 3599, 0.570, 9628, 1, 0.660, 312, 35, 5, 40, 61, 11.223, 10.907
Wed Apr 19 13:15:05 EDT 2017, 4837, 0.190, 879, 9, 0.040, 349, 24, 8, 9, 27, 0.810, 0.857
Wed Apr 19 13:16:13 EDT 2017, 9787, 0.690, 5879, 4, 0.540, 499, 69, 17, 34, 72, 67.093, 61.903
Wed Apr 19 13:16:25 EDT 2017, 7312, 0.440, 8379, 7, 0.790, 424, 91, 3, 21, 94, 10.010, 11.343
Wed Apr 19 13:17:09 EDT 2017, 2362, 0.940, 3379, 2, 0.290, 574, 46, 12, 46, 49, 43.390, 41.783
Wed Apr 19 13:17:11 EDT 2017, 1743, 0.000, 9004, 4, 0.470, 593, 18, 2, 12, 78, 1.553, 1.747
Wed Apr 19 13:17:21 EDT 2017, 6693, 0.500, 4004, 8, 0.970, 443, 63, 11, 37, 33, 9.993, 9.863
Wed Apr 19 13:17:26 EDT 2017, 9168, 0.250, 1504, 2, 0.720, 518, 86, 6, 24, 10, 4.673, 4.440
Wed Apr 19 13:17:47 EDT 2017, 4218, 0.750, 6504, 6, 0.220, 368, 41, 16, 49, 55, 20.270, 19.710
Wed Apr 19 13:17:49 EDT 2017, 2981, 0.380, 2754, 3, 0.600, 331, 29, 13, 6, 21, 1.793, 1.523
Wed Apr 19 13:18:00 EDT 2017, 7931, 0.880, 7754, 7, 0.100, 481, 74, 4, 31, 66, 9.987, 11.020
Wed Apr 19 13:20:25 EDT 2017, 5456, 0.130, 5254, 1, 0.350, 406, 97, 18, 18, 89, 139.587, 115.037
Wed Apr 19 13:20:44 EDT 2017, 506, 0.630, 254, 5, 0.850, 556, 52, 9, 43, 44, 17.610, 18.423
Wed Apr 19 13:21:21 EDT 2017, 660, 0.430, 9472, 2, 0.080, 363, 79, 11, 16, 73, 35.227, 35.027
Wed Apr 19 13:21:22 EDT 2017, 5610, 0.930, 4473, 7, 0.580, 513, 34, 1, 41, 28, 0.873, 0.857
Wed Apr 19 13:21:24 EDT 2017, 8085, 0.180, 1973, 4, 0.830, 438, 11, 16, 3, 51, 1.720, 1.437
Wed Apr 19 13:21:42 EDT 2017, 3135, 0.680, 6972, 9, 0.330, 588, 56, 6, 28, 96, 15.947, 17.417
Wed Apr 19 13:22:02 EDT 2017, 4373, 0.050, 3223, 1, 0.960, 551, 90, 4, 22, 40, 18.787, 17.567
Wed Apr 19 13:22:36 EDT 2017, 9323, 0.550, 8222, 5, 0.460, 401, 45, 13, 47, 85, 33.510, 33.093
Wed Apr 19 13:22:41 EDT 2017, 6848, 0.300, 5723, 3, 0.210, 476, 22, 8, 10, 62, 4.950, 4.647
Wed Apr 19 13:22:48 EDT 2017, 1898, 0.800, 723, 8, 0.710, 326, 67, 18, 35, 17, 6.223, 6.080
Wed Apr 19 13:23:03 EDT 2017, 2516, 0.240, 6348, 6, 0.520, 307, 84, 10, 19, 68, 14.937, 15.267
Wed Apr 19 13:23:24 EDT 2017, 7466, 0.740, 1348, 2, 0.020, 457, 39, 19, 44, 23, 20.550, 19.400
Wed Apr 19 13:23:25 EDT 2017, 9941, 0.490, 3848, 8, 0.270, 382, 17, 5, 6, 45, 0.643, 0.717
Wed Apr 19 13:24:25 EDT 2017, 4991, 0.990, 8847, 4, 0.770, 532, 62, 14, 31, 90, 59.683, 55.677
Wed Apr 19 13:24:44 EDT 2017, 3754, 0.360, 98, 7, 0.400, 570, 95, 17, 13, 34, 18.217, 18.400
Wed Apr 19 13:25:08 EDT 2017, 8704, 0.860, 5098, 3, 0.900, 420, 50, 7, 38, 79, 23.293, 22.413
Wed Apr 19 13:25:11 EDT 2017, 6229, 0.110, 7597, 9, 0.650, 495, 28, 12, 0, 56, 2.480, 2.617
Wed Apr 19 13:25:12 EDT 2017, 1279, 0.610, 2598, 5, 0.150, 345, 73, 2, 25, 11, 0.717, 0.783
Wed Apr 19 13:25:29 EDT 2017, 970, 0.080, 1660, 3, 0.360, 429, 36, 7, 30, 87, 16.347, 16.900
Wed Apr 19 13:25:42 EDT 2017, 5920, 0.580, 6660, 7, 0.860, 579, 81, 16, 5, 42, 13.027, 11.753
Wed Apr 19 13:25:46 EDT 2017, 8395, 0.330, 9160, 1, 0.610, 354, 59, 2, 42, 20, 3.303, 3.263
Wed Apr 19 13:25:51 EDT 2017, 3445, 0.830, 4160, 5, 0.110, 504, 14, 11, 17, 65, 4.283, 4.163
Wed Apr 19 13:26:10 EDT 2017, 4682, 0.460, 5410, 4, 0.740, 466, 48, 18, 36, 31, 19.277, 17.757
Wed Apr 19 13:26:22 EDT 2017, 9632, 0.960, 411, 9, 0.240, 316, 93, 9, 11, 76, 10.080, 11.217
Wed Apr 19 13:29:06 EDT 2017, 7157, 0.210, 2910, 2, 0.490, 541, 70, 14, 49, 99, 163.257, 150.953
Wed Apr 19 13:29:09 EDT 2017, 2207, 0.710, 7910, 6, 0.990, 391, 25, 4, 24, 54, 2.107, 2.263
Wed Apr 19 13:29:25 EDT 2017, 1588, 0.270, 4785, 9, 0.800, 410, 42, 13, 33, 82, 15.623, 15.643
Wed Apr 19 13:29:29 EDT 2017, 6538, 0.770, 9785, 5, 0.300, 560, 87, 3, 8, 37, 3.963, 4.510
Wed Apr 19 13:29:36 EDT 2017, 9013, 0.020, 7285, 7, 0.050, 335, 65, 17, 45, 14, 6.563, 6.443
Wed Apr 19 13:29:43 EDT 2017, 4063, 0.520, 2285, 2, 0.550, 485, 20, 8, 20, 59, 7.097, 6.607
Wed Apr 19 13:29:44 EDT 2017, 2826, 0.150, 8535, 8, 0.180, 523, 53, 1, 27, 25, 0.713, 0.750
Wed Apr 19 13:30:01 EDT 2017, 7776, 0.650, 3535, 4, 0.680, 373, 98, 10, 2, 70, 16.057, 13.503
Wed Apr 19 13:30:31 EDT 2017, 5301, 0.400, 1036, 6, 0.930, 598, 76, 5, 39, 93, 28.827, 29.853
Wed Apr 19 13:30:47 EDT 2017, 351, 0.900, 6035, 1, 0.430, 448, 31, 15, 14, 48, 16.210, 14.183
Wed Apr 19 13:31:54 EDT 2017, 274, 0.290, 1114, 5, 0.580, 389, 91, 12, 48, 91, 67.103, 65.880
Wed Apr 19 13:31:57 EDT 2017, 5224, 0.790, 6113, 9, 0.080, 539, 46, 2, 23, 46, 1.773, 1.950
Wed Apr 19 13:32:03 EDT 2017, 7699, 0.040, 8613, 2, 0.330, 314, 23, 16, 36, 23, 6.060, 5.743
Wed Apr 19 13:32:13 EDT 2017, 2749, 0.540, 3613, 7, 0.830, 464, 68, 7, 11, 68, 8.950, 9.877
Wed Apr 19 13:32:16 EDT 2017, 3986, 0.170, 7363, 4, 0.450, 502, 79, 4, 42, 12, 3.480, 3.493
Wed Apr 19 13:32:22 EDT 2017, 8936, 0.670, 2364, 8, 0.950, 352, 34, 14, 17, 57, 5.617, 5.510
Wed Apr 19 13:32:35 EDT 2017, 6461, 0.420, 4863, 1, 0.700, 577, 12, 9, 29, 80, 12.780, 11.927
Wed Apr 19 13:32:43 EDT 2017, 1511, 0.920, 9863, 6, 0.200, 427, 57, 19, 4, 35, 7.547, 6.537
Wed Apr 19 13:33:23 EDT 2017, 2130, 0.110, 2988, 8, 0.010, 445, 96, 8, 39, 97, 36.873, 39.600
Wed Apr 19 13:33:52 EDT 2017, 7080, 0.610, 7988, 3, 0.510, 595, 51, 17, 14, 52, 28.090, 25.170
Wed Apr 19 13:33:53 EDT 2017, 9555, 0.360, 5488, 5, 0.760, 370, 29, 3, 26, 29, 1.107, 1.173
Wed Apr 19 13:34:37 EDT 2017, 4605, 0.860, 489, 1, 0.260, 520, 74, 13, 1, 74, 39.540, 27.337
Wed Apr 19 13:34:48 EDT 2017, 3367, 0.480, 9238, 9, 0.890, 483, 85, 15, 45, 18, 11.417, 11.317
Wed Apr 19 13:34:54 EDT 2017, 8317, 0.980, 4238, 4, 0.390, 333, 40, 6, 20, 63, 5.797, 5.900
Wed Apr 19 13:35:06 EDT 2017, 5842, 0.230, 1739, 6, 0.140, 558, 17, 10, 33, 85, 9.763, 8.913
Wed Apr 19 13:35:07 EDT 2017, 892, 0.730, 6738, 2, 0.640, 408, 62, 1, 8, 40, 1.443, 1.693
Wed Apr 19 13:35:15 EDT 2017, 1202, 0.200, 7676, 2, 0.860, 324, 48, 6, 9, 60, 6.297, 6.137
Wed Apr 19 13:35:27 EDT 2017, 6152, 0.700, 2676, 6, 0.360, 474, 93, 16, 34, 15, 12.173, 11.813
Wed Apr 19 13:35:29 EDT 2017, 8627, 0.450, 176, 4, 0.110, 399, 71, 1, 22, 37, 1.640, 1.817
Wed Apr 19 13:35:45 EDT 2017, 3677, 0.950, 5176, 8, 0.610, 549, 26, 11, 47, 82, 15.087, 15.343
Wed Apr 19 13:35:58 EDT 2017, 4914, 0.330, 3926, 3, 0.230, 586, 37, 18, 3, 49, 12.737, 10.297
Wed Apr 19 13:36:28 EDT 2017, 9864, 0.830, 8925, 7, 0.730, 436, 82, 9, 28, 94, 29.123, 29.437
Wed Apr 19 13:36:51 EDT 2017, 7389, 0.080, 6426, 5, 0.980, 511, 60, 13, 15, 71, 22.437, 20.573
Wed Apr 19 13:36:52 EDT 2017, 2439, 0.580, 1426, 9, 0.480, 361, 15, 4, 40, 26, 0.847, 0.870
Wed Apr 19 13:36:58 EDT 2017, 1820, 0.390, 5801, 7, 0.290, 342, 54, 14, 0, 66, 5.973, 6.097
Wed Apr 19 13:37:08 EDT 2017, 6770, 0.890, 801, 2, 0.790, 492, 99, 5, 25, 21, 9.550, 9.350
Wed Apr 19 13:37:20 EDT 2017, 9245, 0.140, 3301, 9, 0.540, 417, 76, 19, 12, 43, 12.303, 11.907
Wed Apr 19 13:37:46 EDT 2017, 4295, 0.640, 8300, 4, 0.040, 567, 31, 10, 37, 88, 25.610, 25.540
Wed Apr 19 13:37:49 EDT 2017, 3058, 0.010, 2051, 6, 0.670, 530, 43, 3, 6, 54, 2.193, 2.497
Wed Apr 19 13:39:54 EDT 2017, 8008, 0.510, 7051, 1, 0.170, 380, 88, 12, 31, 99, 124.220, 109.910
Wed Apr 19 13:40:07 EDT 2017, 5533, 0.260, 9550, 8, 0.420, 455, 65, 7, 19, 77, 11.370, 12.310
Wed Apr 19 13:40:14 EDT 2017, 583, 0.760, 4551, 3, 0.920, 305, 20, 17, 44, 32, 6.850, 6.597
Wed Apr 19 13:40:33 EDT 2017, 428, 0.030, 5020, 8, 0.120, 572, 67, 5, 21, 92, 15.057, 16.930
Wed Apr 19 13:40:44 EDT 2017, 5378, 0.530, 20, 4, 0.620, 422, 22, 14, 46, 47, 11.167, 10.850
Wed Apr 19 13:40:47 EDT 2017, 7853, 0.280, 2520, 6, 0.870, 497, 44, 9, 8, 25, 2.633, 2.600
Wed Apr 19 13:42:29 EDT 2017, 2903, 0.780, 7519, 2, 0.370, 347, 89, 19, 33, 70, 98.223, 87.230
Wed Apr 19 13:42:31 EDT 2017, 4141, 0.400, 1270, 7, 0.750, 309, 55, 12, 15, 14, 1.850, 1.850
Wed Apr 19 13:42:32 EDT 2017, 9091, 0.900, 6269, 3, 0.250, 459, 10, 2, 40, 59, 1.347, 1.417
Wed Apr 19 13:42:41 EDT 2017, 6616, 0.150, 8769, 5, 0.000, 384, 33, 17, 2, 81, 8.367, 7.533
Wed Apr 19 13:43:10 EDT 2017, 1666, 0.650, 3770, 1, 0.500, 534, 78, 7, 27, 36, 27.667, 26.317
Wed Apr 19 13:44:38 EDT 2017, 2284, 0.340, 8144, 3, 0.680, 553, 72, 15, 18, 98, 78.050, 64.797
Wed Apr 19 13:44:42 EDT 2017, 7234, 0.840, 3145, 8, 0.180, 403, 27, 6, 43, 53, 4.017, 4.197
Wed Apr 19 13:44:52 EDT 2017, 9709, 0.090, 645, 1, 0.430, 478, 50, 11, 5, 30, 8.803, 7.077
Wed Apr 19 13:44:56 EDT 2017, 4759, 0.590, 5644, 6, 0.930, 328, 95, 1, 30, 75, 3.193, 3.520
Wed Apr 19 13:44:59 EDT 2017, 3522, 0.220, 4395, 5, 0.310, 366, 61, 8, 24, 19, 3.570, 3.560
Wed Apr 19 13:45:10 EDT 2017, 8472, 0.720, 9394, 9, 0.810, 516, 16, 18, 49, 64, 10.170, 10.027
Wed Apr 19 13:45:18 EDT 2017, 5997, 0.470, 6894, 2, 0.560, 441, 39, 4, 12, 87, 8.070, 8.060
Wed Apr 19 13:45:49 EDT 2017, 1047, 0.970, 1895, 7, 0.060, 591, 84, 13, 37, 42, 29.773, 31.067
Wed Apr 19 13:46:04 EDT 2017, 738, 0.430, 3457, 5, 0.400, 506, 24, 17, 32, 56, 14.190, 13.597
Wed Apr 19 13:46:06 EDT 2017, 5688, 0.930, 8457, 1, 0.900, 356, 69, 8, 7, 11, 2.410, 2.103
Wed Apr 19 13:46:31 EDT 2017, 8163, 0.180, 5957, 8, 0.650, 581, 92, 12, 44, 33, 24.220, 24.483
Wed Apr 19 13:46:39 EDT 2017, 3213, 0.680, 957, 3, 0.150, 431, 47, 3, 19, 78, 6.723, 7.363
