# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 1 10', '--delay 1 10', '--selfEvents% 0 100', '--callIntervalMean 1 10', '--callDurationMean 1 10', '--maxChannels 10 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, 2tHeap_timing_secs
Thu May 18 02:29:58 EDT 2017, 0.240, 6, 5, 0.410, 4, 8, 88, 522, 31, 19, 42, 96, 44.850, 31.633
Thu May 18 02:30:22 EDT 2017, 0.180, 4, 7, 0.220, 4, 8, 71, 353, 93, 6, 38, 79, 22.823, 22.413
Thu May 18 02:30:47 EDT 2017, 0.680, 8, 3, 0.720, 9, 4, 26, 503, 48, 15, 13, 34, 25.370, 17.840
Thu May 18 02:31:01 EDT 2017, 0.930, 2, 1, 0.470, 6, 6, 48, 428, 70, 10, 26, 12, 13.680, 8.343
Thu May 18 02:31:03 EDT 2017, 0.430, 6, 5, 0.970, 2, 1, 93, 578, 25, 1, 1, 57, 1.780, 2.077
Thu May 18 02:31:44 EDT 2017, 0.310, 1, 4, 0.100, 5, 3, 60, 465, 81, 13, 32, 46, 40.373, 29.507
Thu May 18 02:31:49 EDT 2017, 0.810, 5, 9, 0.600, 1, 7, 15, 315, 36, 3, 7, 91, 4.147, 4.767
Thu May 18 02:32:15 EDT 2017, 0.560, 3, 6, 0.350, 3, 5, 37, 540, 59, 8, 45, 68, 25.343, 22.760
Thu May 18 02:32:21 EDT 2017, 0.060, 7, 2, 0.850, 8, 9, 82, 390, 14, 17, 20, 23, 5.823, 3.580
Thu May 18 02:32:38 EDT 2017, 0.040, 1, 8, 0.460, 1, 1, 50, 498, 55, 5, 8, 92, 15.833, 17.013
Thu May 18 02:32:43 EDT 2017, 0.540, 5, 3, 0.960, 5, 6, 95, 348, 10, 14, 33, 47, 4.640, 3.167
Thu May 18 02:34:01 EDT 2017, 0.790, 3, 1, 0.210, 7, 4, 72, 573, 77, 19, 20, 25, 77.683, 44.967
Thu May 18 02:34:13 EDT 2017, 0.290, 8, 6, 0.710, 3, 8, 27, 423, 32, 9, 45, 70, 12.400, 10.637
Thu May 18 02:34:36 EDT 2017, 0.420, 4, 4, 0.330, 9, 9, 38, 311, 66, 17, 14, 36, 22.093, 15.170
Thu May 18 02:34:42 EDT 2017, 0.920, 9, 9, 0.830, 4, 5, 83, 461, 21, 7, 39, 81, 6.053, 6.170
Thu May 18 02:34:51 EDT 2017, 0.670, 2, 7, 0.080, 2, 7, 61, 386, 88, 2, 2, 58, 6.787, 8.063
Thu May 18 02:35:01 EDT 2017, 0.170, 7, 2, 0.580, 6, 2, 16, 536, 43, 12, 27, 13, 9.967, 6.110
Thu May 18 02:35:07 EDT 2017, 0.230, 4, 5, 0.770, 6, 2, 44, 404, 71, 3, 30, 30, 4.970, 5.173
Thu May 18 02:36:01 EDT 2017, 0.730, 8, 1, 0.270, 1, 6, 89, 554, 26, 13, 5, 75, 53.560, 32.233
Thu May 18 02:38:39 EDT 2017, 0.980, 2, 3, 0.520, 3, 4, 67, 329, 94, 18, 42, 98, 149.290, 113.393
Thu May 18 02:38:53 EDT 2017, 0.480, 6, 7, 0.020, 8, 9, 22, 479, 49, 8, 17, 53, 13.077, 12.227
Thu May 18 02:40:43 EDT 2017, 0.350, 3, 2, 0.890, 5, 8, 33, 592, 60, 15, 49, 64, 107.927, 66.863
Thu May 18 02:40:44 EDT 2017, 0.850, 7, 6, 0.390, 9, 3, 78, 442, 15, 6, 24, 19, 1.483, 1.263
Thu May 18 02:40:48 EDT 2017, 0.600, 5, 8, 0.640, 7, 5, 55, 517, 83, 1, 36, 41, 3.263, 3.930
Thu May 18 02:41:13 EDT 2017, 0.100, 9, 4, 0.140, 2, 1, 10, 367, 38, 11, 11, 86, 24.530, 17.990
Thu May 18 02:41:26 EDT 2017, 0.070, 5, 1, 0.110, 3, 3, 98, 433, 35, 8, 13, 27, 12.777, 7.937
Thu May 18 02:43:00 EDT 2017, 0.570, 9, 5, 0.610, 8, 8, 53, 583, 80, 17, 38, 72, 92.190, 65.910
Thu May 18 02:43:05 EDT 2017, 0.820, 2, 8, 0.360, 5, 1, 30, 358, 12, 12, 0, 95, 5.127, 4.547
Thu May 18 02:43:17 EDT 2017, 0.320, 7, 3, 0.860, 1, 6, 75, 508, 57, 3, 25, 50, 11.687, 11.677
Thu May 18 02:43:47 EDT 2017, 0.450, 1, 6, 0.240, 7, 7, 86, 545, 46, 15, 6, 61, 29.877, 22.867
Thu May 18 02:43:57 EDT 2017, 0.950, 6, 2, 0.740, 2, 2, 41, 395, 91, 5, 31, 16, 9.190, 6.647
Thu May 18 02:44:04 EDT 2017, 0.700, 4, 4, 0.490, 4, 9, 19, 470, 24, 10, 19, 39, 7.687, 5.873
Thu May 18 02:44:40 EDT 2017, 0.200, 8, 9, 0.990, 9, 4, 64, 320, 69, 19, 44, 84, 35.777, 28.370
Thu May 18 02:45:06 EDT 2017, 0.130, 2, 4, 0.670, 8, 5, 92, 451, 52, 6, 47, 89, 25.090, 22.707
Thu May 18 02:45:29 EDT 2017, 0.630, 6, 8, 0.170, 4, 9, 47, 301, 97, 16, 22, 44, 23.043, 18.580
Thu May 18 02:45:34 EDT 2017, 0.880, 4, 6, 0.920, 1, 3, 24, 526, 29, 11, 35, 22, 4.700, 3.637
Thu May 18 02:45:53 EDT 2017, 0.380, 9, 1, 0.420, 6, 7, 69, 376, 74, 2, 10, 67, 19.093, 18.287
Thu May 18 02:46:00 EDT 2017, 0.260, 3, 9, 0.550, 3, 6, 81, 339, 41, 14, 28, 33, 6.257, 5.377
Thu May 18 02:46:26 EDT 2017, 0.760, 7, 5, 0.050, 7, 2, 36, 489, 86, 4, 3, 78, 24.680, 25.850
Thu May 18 02:46:37 EDT 2017, 0.510, 1, 2, 0.800, 9, 8, 13, 414, 18, 9, 41, 56, 10.373, 6.830
Thu May 18 02:46:45 EDT 2017, 0.010, 5, 7, 0.300, 5, 4, 58, 564, 63, 18, 16, 11, 7.870, 5.843
Thu May 18 02:47:11 EDT 2017, 0.010, 5, 9, 0.870, 9, 1, 23, 537, 61, 19, 6, 45, 26.313, 21.450
Thu May 18 02:47:20 EDT 2017, 0.510, 9, 5, 0.370, 4, 5, 68, 387, 16, 9, 31, 90, 8.080, 6.773
Thu May 18 02:48:03 EDT 2017, 0.760, 3, 2, 0.620, 2, 3, 91, 462, 83, 5, 18, 67, 42.807, 32.007
Thu May 18 02:48:08 EDT 2017, 0.260, 7, 7, 0.120, 7, 7, 46, 312, 38, 14, 43, 22, 4.460, 3.600
Thu May 18 02:48:21 EDT 2017, 0.380, 1, 4, 0.990, 1, 9, 12, 424, 72, 2, 12, 78, 11.727, 13.280
Thu May 18 02:48:28 EDT 2017, 0.880, 6, 8, 0.490, 6, 4, 57, 574, 27, 12, 37, 33, 6.393, 5.503
Thu May 18 02:48:35 EDT 2017, 0.630, 4, 6, 0.740, 8, 6, 80, 349, 94, 16, 0, 11, 7.300, 5.573
Thu May 18 02:49:14 EDT 2017, 0.130, 8, 1, 0.240, 3, 2, 35, 499, 49, 7, 25, 56, 38.447, 25.700
Thu May 18 02:49:58 EDT 2017, 0.190, 2, 6, 0.430, 4, 2, 29, 368, 66, 18, 28, 73, 43.493, 31.637
Thu May 18 02:50:05 EDT 2017, 0.690, 7, 2, 0.930, 8, 7, 74, 518, 21, 8, 3, 28, 7.097, 4.823
Thu May 18 02:50:20 EDT 2017, 0.940, 4, 4, 0.180, 6, 5, 96, 443, 89, 3, 40, 50, 13.487, 14.243
Thu May 18 02:50:55 EDT 2017, 0.440, 9, 9, 0.680, 2, 9, 51, 593, 44, 13, 15, 95, 34.483, 29.683
Thu May 18 02:50:58 EDT 2017, 0.320, 3, 1, 0.300, 5, 8, 18, 481, 55, 1, 46, 17, 2.620, 2.797
Thu May 18 02:51:01 EDT 2017, 0.820, 8, 5, 0.800, 1, 4, 63, 331, 10, 10, 21, 62, 3.120, 2.457
Thu May 18 02:52:02 EDT 2017, 0.570, 1, 8, 0.050, 3, 6, 85, 556, 77, 15, 34, 84, 59.833, 49.190
Thu May 18 02:52:09 EDT 2017, 0.070, 5, 3, 0.550, 7, 1, 40, 406, 32, 6, 9, 39, 7.020, 5.713
Thu May 18 02:52:44 EDT 2017, 0.100, 1, 2, 0.710, 7, 4, 71, 321, 41, 12, 14, 76, 34.517, 21.140
Thu May 18 02:52:51 EDT 2017, 0.600, 5, 7, 0.210, 3, 8, 26, 471, 86, 3, 39, 31, 5.977, 6.397
Thu May 18 02:52:54 EDT 2017, 0.850, 3, 9, 0.960, 5, 2, 49, 396, 18, 8, 1, 53, 3.160, 2.883
Thu May 18 02:54:57 EDT 2017, 0.350, 7, 4, 0.460, 9, 6, 94, 546, 63, 17, 26, 98, 122.323, 82.320
Thu May 18 02:55:04 EDT 2017, 0.470, 4, 6, 0.580, 4, 7, 60, 509, 52, 10, 7, 19, 6.760, 5.650
Thu May 18 02:59:16 EDT 2017, 0.970, 8, 1, 0.080, 8, 3, 15, 359, 97, 19, 32, 64, 244.613, 180.653
Thu May 18 03:00:04 EDT 2017, 0.720, 2, 3, 0.830, 6, 9, 37, 584, 30, 15, 20, 87, 47.347, 32.877
Thu May 18 03:00:15 EDT 2017, 0.220, 6, 8, 0.330, 1, 5, 82, 434, 75, 5, 45, 42, 9.173, 9.863
Thu May 18 03:00:36 EDT 2017, 0.160, 3, 5, 0.020, 2, 4, 77, 565, 47, 11, 48, 47, 20.967, 16.817
Thu May 18 03:00:49 EDT 2017, 0.660, 8, 9, 0.520, 6, 9, 32, 415, 92, 2, 23, 92, 10.380, 12.793
Thu May 18 03:00:55 EDT 2017, 0.910, 1, 7, 0.270, 9, 2, 54, 490, 24, 6, 35, 70, 6.377, 6.210
Thu May 18 03:01:15 EDT 2017, 0.410, 6, 3, 0.770, 4, 7, 99, 340, 69, 16, 10, 25, 19.373, 13.313
Thu May 18 03:01:26 EDT 2017, 0.290, 2, 8, 0.150, 8, 6, 66, 378, 35, 9, 29, 81, 11.233, 10.473
Thu May 18 03:02:16 EDT 2017, 0.790, 7, 4, 0.650, 3, 1, 21, 528, 80, 18, 4, 36, 48.457, 32.313
Thu May 18 03:02:18 EDT 2017, 0.540, 5, 2, 0.400, 1, 8, 43, 303, 13, 13, 42, 14, 2.123, 1.450
Thu May 18 03:02:29 EDT 2017, 0.040, 9, 6, 0.900, 5, 3, 88, 453, 58, 4, 17, 59, 10.337, 10.853
Thu May 18 03:02:34 EDT 2017, 0.050, 3, 4, 0.290, 3, 6, 44, 420, 11, 19, 3, 35, 5.117, 3.497
Thu May 18 03:03:02 EDT 2017, 0.550, 7, 9, 0.790, 7, 2, 89, 570, 56, 10, 28, 80, 26.960, 25.160
Thu May 18 03:03:06 EDT 2017, 0.800, 5, 7, 0.040, 5, 8, 67, 345, 34, 5, 16, 57, 4.747, 4.693
Thu May 18 03:03:26 EDT 2017, 0.300, 9, 2, 0.540, 1, 4, 22, 495, 79, 14, 41, 12, 18.880, 11.023
Thu May 18 03:03:30 EDT 2017, 0.430, 4, 8, 0.410, 6, 3, 33, 532, 23, 2, 22, 91, 3.320, 3.727
Thu May 18 03:04:01 EDT 2017, 0.930, 8, 3, 0.910, 2, 7, 78, 382, 68, 12, 47, 46, 31.453, 22.387
Thu May 18 03:04:32 EDT 2017, 0.680, 2, 1, 0.160, 4, 1, 56, 457, 45, 17, 10, 24, 30.730, 17.660
Thu May 18 03:04:56 EDT 2017, 0.180, 6, 5, 0.660, 9, 5, 11, 307, 90, 7, 35, 69, 23.510, 20.860
Thu May 18 03:05:27 EDT 2017, 0.240, 4, 3, 0.970, 8, 6, 50, 476, 28, 18, 32, 63, 30.563, 20.703
Thu May 18 03:05:32 EDT 2017, 0.740, 9, 7, 0.470, 3, 1, 95, 326, 73, 8, 7, 18, 4.430, 3.947
Thu May 18 03:05:38 EDT 2017, 0.990, 2, 9, 0.720, 1, 8, 73, 551, 51, 4, 44, 40, 5.300, 5.800
Thu May 18 03:06:50 EDT 2017, 0.490, 7, 5, 0.220, 6, 3, 28, 401, 96, 13, 19, 85, 70.780, 52.987
Thu May 18 03:06:51 EDT 2017, 0.360, 1, 6, 0.850, 2, 5, 39, 363, 17, 1, 38, 29, 0.593, 0.637
Thu May 18 03:08:59 EDT 2017, 0.860, 6, 1, 0.350, 7, 9, 84, 513, 62, 11, 13, 74, 127.047, 95.890
Thu May 18 03:09:48 EDT 2017, 0.610, 3, 4, 0.600, 9, 2, 61, 438, 39, 16, 25, 97, 47.730, 33.003
Thu May 18 03:10:08 EDT 2017, 0.110, 8, 8, 0.100, 5, 7, 16, 588, 84, 6, 0, 52, 19.633, 20.017
Thu May 18 03:10:48 EDT 2017, 0.080, 3, 7, 0.130, 1, 9, 92, 523, 82, 11, 24, 66, 40.167, 34.477
Thu May 18 03:10:51 EDT 2017, 0.580, 7, 2, 0.630, 5, 5, 47, 373, 37, 2, 49, 21, 2.220, 2.103
Thu May 18 03:11:08 EDT 2017, 0.830, 1, 5, 0.380, 8, 7, 25, 598, 59, 7, 11, 43, 17.173, 15.190
Thu May 18 03:11:17 EDT 2017, 0.330, 5, 9, 0.880, 3, 3, 70, 448, 14, 16, 36, 88, 8.370, 6.997
Thu May 18 03:11:52 EDT 2017, 0.460, 2, 1, 0.010, 9, 1, 81, 335, 93, 9, 5, 32, 34.767, 22.007
Thu May 18 03:12:39 EDT 2017, 0.960, 6, 6, 0.510, 4, 6, 36, 485, 48, 19, 30, 77, 46.410, 33.027
Thu May 18 03:13:26 EDT 2017, 0.710, 4, 8, 0.260, 2, 4, 13, 410, 70, 14, 18, 99, 45.620, 37.363
Thu May 18 03:13:33 EDT 2017, 0.210, 9, 3, 0.760, 7, 8, 58, 560, 25, 4, 43, 54, 7.450, 6.860
Thu May 18 03:13:49 EDT 2017, 0.150, 1, 9, 0.570, 6, 8, 98, 392, 99, 10, 39, 38, 15.457, 14.417
Thu May 18 03:13:58 EDT 2017, 0.650, 6, 4, 0.070, 2, 3, 53, 542, 54, 1, 14, 83, 6.957, 8.340
Thu May 18 03:14:22 EDT 2017, 0.900, 4, 2, 0.820, 4, 5, 30, 317, 76, 5, 27, 60, 24.050, 17.943
Thu May 18 03:14:26 EDT 2017, 0.400, 8, 6, 0.320, 8, 1, 75, 467, 31, 15, 2, 15, 4.280, 3.107
Thu May 18 03:15:54 EDT 2017, 0.270, 5, 3, 0.690, 5, 2, 87, 579, 87, 8, 33, 94, 87.857, 68.500
Thu May 18 03:16:13 EDT 2017, 0.770, 9, 7, 0.190, 9, 7, 42, 429, 42, 17, 8, 49, 17.893, 13.900
Thu May 18 03:16:29 EDT 2017, 0.520, 2, 5, 0.940, 7, 4, 19, 504, 65, 13, 46, 26, 16.097, 12.400
Thu May 18 03:16:36 EDT 2017, 0.020, 7, 1, 0.440, 3, 9, 64, 354, 20, 3, 21, 71, 7.017, 5.653
Thu May 18 03:17:39 EDT 2017, 0.010, 2, 5, 0.060, 7, 8, 32, 441, 71, 13, 27, 95, 61.550, 46.647
Thu May 18 03:17:52 EDT 2017, 0.510, 6, 1, 0.560, 3, 4, 77, 591, 26, 4, 2, 50, 12.967, 9.523
Thu May 18 03:18:09 EDT 2017, 0.760, 4, 3, 0.310, 1, 6, 55, 366, 94, 8, 40, 27, 16.730, 12.973
Thu May 18 03:18:48 EDT 2017, 0.260, 8, 7, 0.810, 5, 1, 10, 516, 49, 18, 15, 72, 38.753, 29.403
