# Timestamp, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Fri Dec 30 21:18:34 EST 2016, 8, 0.000, 15, 7.595, 0.429727, 7.29223, 7.89777, 7.12, 7.32, 7.515, 8.31, 8.33, 79779.2, 6.4, 79774.7, 79783.7, 79776, 79776, 79776, 79792, 79792, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 7333492, 0, 7333492, 7333492, 7333492, 7333492, 7333492, 7333492, 7333492
Fri Dec 30 21:19:35 EST 2016, 0, 0.250, 15, 6.373, 0.459261, 6.04943, 6.69657, 5.08, 6.33, 6.52, 6.74, 6.75, 76068.8, 7.33212, 76063.6, 76074, 76064, 76064, 76064, 76080, 76080, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 7470000, 0, 7470000, 7470000, 7470000, 7470000, 7470000, 7470000, 7470000
Fri Dec 30 21:20:36 EST 2016, 1, 0.250, 15, 3.546, 0.169776, 3.42638, 3.66562, 3.15, 3.42, 3.61, 3.71, 3.77, 43227.2, 12.4964, 43218.4, 43236, 43216, 43216, 43232, 43248, 43248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498360, 0, 498360, 498360, 498360, 498360, 498360, 498360, 498360, 2942071, 0, 2942071, 2942071, 2942071, 2942071, 2942071, 2942071, 2942071
Fri Dec 30 21:21:37 EST 2016, 2, 0.250, 15, 4.674, 0.326074, 4.44426, 4.90374, 3.76, 4.62, 4.81, 4.89, 4.97, 54086.4, 7.83837, 54080.9, 54091.9, 54080, 54080, 54088, 54096, 54096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498995, 0, 498995, 498995, 498995, 498995, 498995, 498995, 498995, 4724722, 0, 4724722, 4724722, 4724722, 4724722, 4724722, 4724722, 4724722
Fri Dec 30 21:22:38 EST 2016, 4, 0.250, 15, 6.736, 0.351318, 6.48848, 6.98352, 6.12, 6.59, 6.99, 7.05, 7.13, 71004.8, 23.5151, 70988.2, 71021.4, 70960, 71008, 71016, 71024, 71024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 6459877, 0, 6459877, 6459877, 6459877, 6459877, 6459877, 6459877, 6459877
Fri Dec 30 21:23:45 EST 2016, 8, 0.250, 15, 7.065, 0.507213, 6.70764, 7.42236, 5.79, 7.00, 7.085, 7.61, 7.84, 75566.4, 11.2, 75558.5, 75574.3, 75552, 75552, 75568, 75584, 75584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 7333541, 0, 7333541, 7333541, 7333541, 7333541, 7333541, 7333541, 7333541
Fri Dec 30 21:24:45 EST 2016, 0, 0.500, 15, 6.435, 0.25025, 6.25868, 6.61132, 6.02, 6.35, 6.465, 6.68, 6.86, 73732.8, 7.33212, 73727.6, 73738, 73728, 73728, 73728, 73744, 73744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 7470000, 0, 7470000, 7470000, 7470000, 7470000, 7470000, 7470000, 7470000
Fri Dec 30 21:25:41 EST 2016, 1, 0.500, 15, 3.434, 0.34027, 3.19426, 3.67374, 2.78, 3.24, 3.455, 3.96, 4.01, 42825.6, 7.83837, 42820.1, 42831.1, 42816, 42816, 42832, 42832, 42832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498339, 0, 498339, 498339, 498339, 498339, 498339, 498339, 498339, 2942466, 0, 2942466, 2942466, 2942466, 2942466, 2942466, 2942466, 2942466
Fri Dec 30 21:26:48 EST 2016, 2, 0.500, 15, 4.646, 0.211953, 4.49667, 4.79533, 4.04, 4.62, 4.735, 4.79, 4.80, 61876.8, 10.245, 61869.6, 61884, 61872, 61872, 61872, 61888, 61904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498999, 0, 498999, 498999, 498999, 498999, 498999, 498999, 498999, 4724584, 0, 4724584, 4724584, 4724584, 4724584, 4724584, 4724584, 4724584
Fri Dec 30 21:27:49 EST 2016, 4, 0.500, 15, 6.734, 0.054626, 6.69551, 6.77249, 6.62, 6.72, 6.755, 6.78, 6.82, 68916.8, 7.33212, 68911.6, 68922, 68912, 68912, 68912, 68928, 68928, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 6459942, 0, 6459942, 6459942, 6459942, 6459942, 6459942, 6459942, 6459942
Fri Dec 30 21:28:55 EST 2016, 8, 0.500, 15, 7.501, 0.268047, 7.31215, 7.68985, 7.13, 7.34, 7.545, 7.65, 8.11, 73252.8, 7.33212, 73247.6, 73258, 73248, 73248, 73248, 73264, 73264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 7333532, 0, 7333532, 7333532, 7333532, 7333532, 7333532, 7333532, 7333532
Fri Dec 30 21:29:56 EST 2016, 0, 0.000, 20, 8.947, 0.503767, 8.59207, 9.30193, 8.40, 8.82, 8.9, 9.06, 10.33, 94200, 8, 94194.4, 94205.6, 94192, 94192, 94208, 94208, 94208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 9960000, 0, 9960000, 9960000, 9960000, 9960000, 9960000, 9960000, 9960000
Fri Dec 30 21:30:58 EST 2016, 1, 0.000, 20, 4.767, 0.226321, 4.60754, 4.92646, 4.38, 4.61, 4.9, 5.02, 5.04, 48808, 8, 48802.4, 48813.6, 48800, 48800, 48816, 48816, 48816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498945, 0, 498945, 498945, 498945, 498945, 498945, 498945, 498945, 3921560, 0, 3921560, 3921560, 3921560, 3921560, 3921560, 3921560, 3921560
Fri Dec 30 21:32:00 EST 2016, 2, 0.000, 20, 7.263, 0.213169, 7.11281, 7.41319, 6.93, 7.09, 7.32, 7.51, 7.61, 74745.6, 7.83837, 74740.1, 74751.1, 74736, 74736, 74752, 74752, 74752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 6298464, 0, 6298464, 6298464, 6298464, 6298464, 6298464, 6298464, 6298464
Fri Dec 30 21:33:06 EST 2016, 4, 0.000, 20, 9.883, 0.899189, 9.24947, 10.5165, 9.23, 9.32, 9.615, 11.02, 12.14, 87512, 8, 87506.4, 87517.6, 87504, 87504, 87520, 87520, 87520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 8613122, 0, 8613122, 8613122, 8613122, 8613122, 8613122, 8613122, 8613122
Fri Dec 30 21:34:07 EST 2016, 8, 0.000, 20, 10.255, 0.856706, 9.6514, 10.8586, 9.43, 9.60, 10.29, 10.76, 12.45, 94811.2, 7.33212, 94806, 94816.4, 94800, 94800, 94816, 94816, 94816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 9778340, 0, 9778340, 9778340, 9778340, 9778340, 9778340, 9778340, 9778340
Fri Dec 30 21:35:24 EST 2016, 0, 0.250, 20, 8.722, 0.447902, 8.40643, 9.03757, 7.90, 8.53, 8.885, 9.11, 9.60, 90182.4, 10.6132, 90174.9, 90189.9, 90176, 90176, 90176, 90192, 90208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 9960000, 0, 9960000, 9960000, 9960000, 9960000, 9960000, 9960000, 9960000
Fri Dec 30 21:36:25 EST 2016, 1, 0.250, 20, 4.997, 0.51418, 4.63473, 5.35927, 4.69, 4.71, 4.9, 5.06, 6.50, 47350.4, 7.83837, 47344.9, 47355.9, 47344, 47344, 47352, 47360, 47360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498931, 0, 498931, 498931, 498931, 498931, 498931, 498931, 498931, 3921678, 0, 3921678, 3921678, 3921678, 3921678, 3921678, 3921678, 3921678
Fri Dec 30 21:37:26 EST 2016, 2, 0.250, 20, 7.36, 0.272984, 7.16767, 7.55233, 7.13, 7.14, 7.375, 7.44, 8.10, 71449.6, 7.83837, 71444.1, 71455.1, 71440, 71440, 71456, 71456, 71456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 6298335, 0, 6298335, 6298335, 6298335, 6298335, 6298335, 6298335, 6298335
Fri Dec 30 21:38:32 EST 2016, 4, 0.250, 20, 9.781, 0.32365, 9.55297, 10.009, 9.22, 9.65, 9.85, 10.26, 10.27, 83577.6, 10.6132, 83570.1, 83585.1, 83568, 83568, 83584, 83584, 83600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 8613152, 0, 8613152, 8613152, 8613152, 8613152, 8613152, 8613152, 8613152
Fri Dec 30 21:39:33 EST 2016, 8, 0.250, 20, 10.31, 0.671536, 9.83687, 10.7831, 9.06, 10.06, 10.26, 10.71, 11.85, 89476.8, 7.33212, 89471.6, 89482, 89472, 89472, 89472, 89488, 89488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 9778291, 0, 9778291, 9778291, 9778291, 9778291, 9778291, 9778291, 9778291
Fri Dec 30 21:40:34 EST 2016, 0, 0.500, 20, 8.906, 0.516473, 8.54212, 9.26988, 8.49, 8.54, 8.89, 8.95, 10.37, 87078.4, 10.6132, 87070.9, 87085.9, 87072, 87072, 87072, 87088, 87104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 9960000, 0, 9960000, 9960000, 9960000, 9960000, 9960000, 9960000, 9960000
Fri Dec 30 21:41:30 EST 2016, 1, 0.500, 20, 5.283, 0.48773, 4.93937, 5.62663, 4.62, 4.94, 5.41, 5.87, 5.91, 46931.2, 6.4, 46926.7, 46935.7, 46928, 46928, 46928, 46944, 46944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 498932, 0, 498932, 498932, 498932, 498932, 498932, 498932, 498932, 3921633, 0, 3921633, 3921633, 3921633, 3921633, 3921633, 3921633, 3921633
Fri Dec 30 21:42:36 EST 2016, 2, 0.500, 20, 6.291, 0.228712, 6.12986, 6.45214, 5.70, 6.26, 6.345, 6.40, 6.66, 69468.8, 88.1599, 69406.7, 69530.9, 69424, 69424, 69440, 69488, 69728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 6298573, 0, 6298573, 6298573, 6298573, 6298573, 6298573, 6298573, 6298573
Fri Dec 30 21:43:38 EST 2016, 4, 0.500, 20, 9.526, 0.233675, 9.36136, 9.69064, 9.23, 9.25, 9.67, 9.78, 9.79, 80838.4, 7.83837, 80832.9, 80843.9, 80832, 80832, 80840, 80848, 80848, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 8613047, 0, 8613047, 8613047, 8613047, 8613047, 8613047, 8613047, 8613047
Fri Dec 30 21:44:44 EST 2016, 8, 0.500, 20, 10.211, 0.620443, 9.77386, 10.6481, 9.10, 9.76, 10.405, 10.57, 11.50, 86326.4, 10.6132, 86318.9, 86333.9, 86320, 86320, 86320, 86336, 86352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 499000, 0, 499000, 499000, 499000, 499000, 499000, 499000, 499000, 9778301, 0, 9778301, 9778301, 9778301, 9778301, 9778301, 9778301, 9778301
