# Timestamp, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Fri Dec 30 16:40:13 EST 2016, 0, 0.500, 4, 23.001, 0.795292, 22.4407, 23.5613, 21.19, 22.94, 23.175, 23.67, 24.36, 219032, 8, 219026, 219038, 219024, 219024, 219040, 219040, 219040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4976554, 0, 4976554, 4976554, 4976554, 4976554, 4976554, 4976554, 4976554, 19920000, 0, 19920000, 19920000, 19920000, 19920000, 19920000, 19920000, 19920000
Fri Dec 30 16:41:09 EST 2016, 1, 0.500, 4, 16.145, 1.67173, 14.9672, 17.3228, 14.72, 15.30, 15.49, 19.28, 19.58, 198406, 7.83837, 198400, 198412, 198400, 198400, 198408, 198416, 198416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4116143, 0, 4116143, 4116143, 4116143, 4116143, 4116143, 4116143, 4116143, 7838135, 0, 7838135, 7838135, 7838135, 7838135, 7838135, 7838135, 7838135
Fri Dec 30 16:42:15 EST 2016, 2, 0.500, 4, 19.667, 0.880648, 19.0465, 20.2875, 18.36, 18.65, 20.02, 20.70, 20.89, 206240, 25.7992, 206222, 206258, 206224, 206224, 206232, 206272, 206304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4752367, 0, 4752367, 4752367, 4752367, 4752367, 4752367, 4752367, 4752367, 12595295, 0, 12595295, 12595295, 12595295, 12595295, 12595295, 12595295, 12595295
Fri Dec 30 16:43:21 EST 2016, 4, 0.500, 4, 23.872, 2.00653, 22.4583, 25.2857, 21.17, 22.59, 23.685, 25.74, 28.24, 214712, 19.2666, 214698, 214726, 214704, 214704, 214704, 214720, 214768, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4942850, 0, 4942850, 4942850, 4942850, 4942850, 4942850, 4942850, 4942850, 17228205, 0, 17228205, 17228205, 17228205, 17228205, 17228205, 17228205, 17228205
Fri Dec 30 16:44:27 EST 2016, 8, 0.500, 4, 26.243, 2.11601, 24.7522, 27.7338, 24.06, 25.07, 25.675, 29.34, 31.13, 218792, 8, 218786, 218798, 218784, 218784, 218800, 218800, 218800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4973887, 0, 4973887, 4973887, 4973887, 4973887, 4973887, 4973887, 4973887, 19556528, 0, 19556528, 19556528, 19556528, 19556528, 19556528, 19556528, 19556528
Fri Dec 30 16:45:33 EST 2016, 0, 0.000, 6, 31.055, 0.307742, 30.8382, 31.2718, 30.44, 30.92, 31.185, 31.36, 31.48, 259589, 7.33212, 259584, 259594, 259584, 259584, 259584, 259600, 259600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 29880000, 0, 29880000, 29880000, 29880000, 29880000, 29880000, 29880000, 29880000
Fri Dec 30 16:46:29 EST 2016, 1, 0.000, 6, 22.005, 2.4751, 20.2612, 23.7488, 19.65, 20.86, 21.125, 25.23, 28.13, 219048, 8, 219042, 219054, 219040, 219040, 219056, 219056, 219056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4640170, 0, 4640170, 4640170, 4640170, 4640170, 4640170, 4640170, 4640170, 11759719, 0, 11759719, 11759719, 11759719, 11759719, 11759719, 11759719, 11759719
Fri Dec 30 16:47:34 EST 2016, 2, 0.000, 6, 27.144, 1.65443, 25.9784, 28.3096, 24.47, 25.55, 27.495, 29.28, 29.88, 236278, 35.9199, 236253, 236303, 236240, 236240, 236304, 236320, 236320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4952432, 0, 4952432, 4952432, 4952432, 4952432, 4952432, 4952432, 4952432, 18897179, 0, 18897179, 18897179, 18897179, 18897179, 18897179, 18897179, 18897179
Fri Dec 30 16:48:45 EST 2016, 4, 0.000, 6, 33.229, 3.05665, 31.0754, 35.3826, 30.60, 30.99, 32.255, 38.98, 39.12, 254002, 4.8, 253999, 254005, 254000, 254000, 254000, 254000, 254016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989418, 0, 4989418, 4989418, 4989418, 4989418, 4989418, 4989418, 4989418, 25842422, 0, 25842422, 25842422, 25842422, 25842422, 25842422, 25842422, 25842422
Fri Dec 30 16:49:51 EST 2016, 8, 0.000, 6, 36.045, 3.65063, 33.4729, 38.6171, 32.77, 33.83, 35.305, 42.10, 43.95, 258712, 8, 258706, 258718, 258704, 258704, 258720, 258720, 258720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 29334377, 0, 29334377, 29334377, 29334377, 29334377, 29334377, 29334377, 29334377
Fri Dec 30 16:50:52 EST 2016, 0, 0.250, 6, 32.909, 3.47097, 30.4635, 35.3545, 29.81, 30.91, 32.03, 36.78, 41.62, 249882, 7.83837, 249876, 249888, 249872, 249872, 249888, 249888, 249888, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989963, 0, 4989963, 4989963, 4989963, 4989963, 4989963, 4989963, 4989963, 29880000, 0, 29880000, 29880000, 29880000, 29880000, 29880000, 29880000, 29880000
Fri Dec 30 16:51:38 EST 2016, 1, 0.250, 6, 21.214, 1.96824, 19.8273, 22.6007, 20.00, 20.17, 20.765, 21.65, 26.90, 216005, 7.33212, 216000, 216010, 216000, 216000, 216000, 216016, 216016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4635448, 0, 4635448, 4635448, 4635448, 4635448, 4635448, 4635448, 4635448, 11759917, 0, 11759917, 11759917, 11759917, 11759917, 11759917, 11759917, 11759917
Fri Dec 30 16:52:44 EST 2016, 2, 0.250, 6, 25.75, 2.40475, 24.0557, 27.4443, 23.74, 24.53, 25.315, 27.42, 32.36, 229624, 25.044, 229606, 229642, 229600, 229600, 229616, 229648, 229680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4946325, 0, 4946325, 4946325, 4946325, 4946325, 4946325, 4946325, 4946325, 18897183, 0, 18897183, 18897183, 18897183, 18897183, 18897183, 18897183, 18897183
Fri Dec 30 16:53:45 EST 2016, 4, 0.250, 6, 30.969, 0.893582, 30.3394, 31.5986, 29.75, 30.22, 31.285, 32.10, 32.66, 241880, 8, 241874, 241886, 241872, 241872, 241888, 241888, 241888, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4988106, 0, 4988106, 4988106, 4988106, 4988106, 4988106, 4988106, 4988106, 25842316, 0, 25842316, 25842316, 25842316, 25842316, 25842316, 25842316, 25842316
Fri Dec 30 16:54:56 EST 2016, 8, 0.250, 6, 34.582, 2.14784, 33.0687, 36.0953, 32.45, 32.75, 34.33, 35.51, 40.24, 248168, 10.7331, 248160, 248176, 248160, 248160, 248168, 248176, 248192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989933, 0, 4989933, 4989933, 4989933, 4989933, 4989933, 4989933, 4989933, 29334340, 0, 29334340, 29334340, 29334340, 29334340, 29334340, 29334340, 29334340
Fri Dec 30 16:55:57 EST 2016, 0, 0.500, 6, 30.65, 3.48135, 28.1972, 33.1028, 26.90, 27.95, 30.85, 32.81, 39.67, 243686, 7.83837, 243680, 243692, 243680, 243680, 243688, 243696, 243696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989655, 0, 4989655, 4989655, 4989655, 4989655, 4989655, 4989655, 4989655, 29880000, 0, 29880000, 29880000, 29880000, 29880000, 29880000, 29880000, 29880000
Fri Dec 30 16:56:48 EST 2016, 1, 0.500, 6, 20.636, 2.37256, 18.9644, 22.3076, 17.79, 19.07, 20.14, 23.46, 25.46, 212126, 35.3814, 212101, 212151, 212096, 212096, 212112, 212160, 212208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4631299, 0, 4631299, 4631299, 4631299, 4631299, 4631299, 4631299, 4631299, 11759247, 0, 11759247, 11759247, 11759247, 11759247, 11759247, 11759247, 11759247
Fri Dec 30 16:57:54 EST 2016, 2, 0.500, 6, 25.975, 2.4222, 24.2684, 27.6816, 23.78, 24.24, 25.285, 28.53, 32.12, 224776, 12.8996, 224767, 224785, 224768, 224768, 224768, 224800, 224800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4941932, 0, 4941932, 4941932, 4941932, 4941932, 4941932, 4941932, 4941932, 18896452, 0, 18896452, 18896452, 18896452, 18896452, 18896452, 18896452, 18896452
Fri Dec 30 16:59:05 EST 2016, 4, 0.500, 6, 31.403, 3.23433, 29.1242, 33.6818, 27.93, 28.94, 31.285, 36.32, 38.31, 236403, 6.4, 236398, 236408, 236400, 236400, 236400, 236416, 236416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4986587, 0, 4986587, 4986587, 4986587, 4986587, 4986587, 4986587, 4986587, 25841992, 0, 25841992, 25841992, 25841992, 25841992, 25841992, 25841992, 25841992
Fri Dec 30 17:00:01 EST 2016, 8, 0.500, 6, 32.318, 0.567975, 31.9178, 32.7182, 31.51, 32.04, 32.33, 33.00, 33.45, 242662, 7.83837, 242656, 242668, 242656, 242656, 242664, 242672, 242672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989484, 0, 4989484, 4989484, 4989484, 4989484, 4989484, 4989484, 4989484, 29334385, 0, 29334385, 29334385, 29334385, 29334385, 29334385, 29334385, 29334385
Fri Dec 30 17:01:17 EST 2016, 0, 0.000, 8, 39.521, 4.29633, 36.494, 42.548, 34.93, 36.68, 37.81, 46.29, 47.28, 277002, 7.83837, 276996, 277008, 276992, 276992, 277008, 277008, 277008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 39840000, 0, 39840000, 39840000, 39840000, 39840000, 39840000, 39840000, 39840000
Fri Dec 30 17:02:03 EST 2016, 1, 0.000, 8, 25.613, 2.74279, 23.6806, 27.5454, 23.85, 23.96, 24.53, 30.54, 31.57, 229733, 7.33212, 229728, 229738, 229728, 229728, 229728, 229744, 229744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4848970, 0, 4848970, 4848970, 4848970, 4848970, 4848970, 4848970, 4848970, 15687561, 0, 15687561, 15687561, 15687561, 15687561, 15687561, 15687561, 15687561
Fri Dec 30 17:03:08 EST 2016, 2, 0.000, 8, 32.806, 2.26445, 31.2106, 34.4014, 29.80, 30.42, 33.365, 36.34, 36.48, 254648, 8, 254642, 254654, 254640, 254640, 254656, 254656, 254656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4983265, 0, 4983265, 4983265, 4983265, 4983265, 4983265, 4983265, 4983265, 25195865, 0, 25195865, 25195865, 25195865, 25195865, 25195865, 25195865, 25195865
Fri Dec 30 17:04:14 EST 2016, 4, 0.000, 8, 38.841, 1.15996, 38.0237, 39.6583, 37.50, 37.76, 39.06, 39.94, 41.37, 276206, 41.9981, 276176, 276236, 276144, 276192, 276208, 276256, 276272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989975, 0, 4989975, 4989975, 4989975, 4989975, 4989975, 4989975, 4989975, 34453894, 0, 34453894, 34453894, 34453894, 34453894, 34453894, 34453894, 34453894
Fri Dec 30 17:05:30 EST 2016, 8, 0.000, 8, 42.74, 3.9091, 39.9858, 45.4942, 39.29, 40.75, 41.45, 47.57, 52.64, 283451, 7.33212, 283446, 283456, 283440, 283440, 283456, 283456, 283456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 39111751, 0.5, 3.91118e+07, 3.91118e+07, 39111751, 39111751, 39111751, 39111751, 39111751
Fri Dec 30 17:06:21 EST 2016, 0, 0.250, 8, 38.718, 1.22421, 37.8555, 39.5805, 37.19, 37.62, 39.165, 39.81, 41.31, 263899, 10.245, 263892, 263906, 263888, 263888, 263904, 263904, 263920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 39840000, 0, 39840000, 39840000, 39840000, 39840000, 39840000, 39840000, 39840000
Fri Dec 30 17:07:12 EST 2016, 1, 0.250, 8, 26.363, 2.95289, 24.2825, 28.4435, 23.72, 23.77, 25.17, 31.28, 31.32, 224342, 7.83837, 224336, 224348, 224336, 224336, 224344, 224352, 224352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4845257, 0, 4845257, 4845257, 4845257, 4845257, 4845257, 4845257, 4845257, 15687608, 0, 15687608, 15687608, 15687608, 15687608, 15687608, 15687608, 15687608
Fri Dec 30 17:08:23 EST 2016, 2, 0.250, 8, 33.833, 2.27274, 32.2317, 35.4343, 30.91, 32.25, 33.85, 36.53, 38.20, 241704, 8, 241698, 241710, 241696, 241696, 241712, 241712, 241712, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4981631, 0, 4981631, 4981631, 4981631, 4981631, 4981631, 4981631, 4981631, 25196071, 0, 25196071, 25196071, 25196071, 25196071, 25196071, 25196071, 25196071
Fri Dec 30 17:09:39 EST 2016, 4, 0.250, 8, 39.75, 4.84676, 36.3352, 43.1648, 36.40, 37.07, 38.745, 40.93, 53.61, 257016, 8, 257010, 257022, 257008, 257008, 257024, 257024, 257024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989930, 0, 4989930, 4989930, 4989930, 4989930, 4989930, 4989930, 4989930, 34454043, 0.5, 3.4454e+07, 3.4454e+07, 34454043, 34454043, 34454043, 34454043, 34454043
Fri Dec 30 17:10:35 EST 2016, 8, 0.250, 8, 44.676, 2.59479, 42.8478, 46.5042, 40.94, 42.70, 44.745, 48.01, 48.81, 263830, 7.83837, 263824, 263836, 263824, 263824, 263832, 263840, 263840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 39111825, 0.5, 3.91118e+07, 3.91118e+07, 39111825, 39111825, 39111825, 39111825, 39111825
Fri Dec 30 17:11:36 EST 2016, 0, 0.500, 8, 39.101, 4.36078, 36.0286, 42.1734, 33.04, 35.33, 39.95, 44.86, 45.51, 261030, 7.83837, 261024, 261036, 261024, 261024, 261032, 261040, 261040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989993, 0, 4989993, 4989993, 4989993, 4989993, 4989993, 4989993, 4989993, 39840000, 0, 39840000, 39840000, 39840000, 39840000, 39840000, 39840000, 39840000
Fri Dec 30 17:12:27 EST 2016, 1, 0.500, 8, 27.051, 3.49743, 24.5869, 29.5151, 24.05, 24.29, 26.495, 32.04, 34.77, 222328, 8, 222322, 222334, 222320, 222320, 222336, 222336, 222336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4843085, 0, 4843085, 4843085, 4843085, 4843085, 4843085, 4843085, 4843085, 15687559, 0, 15687559, 15687559, 15687559, 15687559, 15687559, 15687559, 15687559
Fri Dec 30 17:13:27 EST 2016, 2, 0.500, 8, 31.297, 2.62072, 29.4506, 33.1434, 28.52, 28.87, 32.25, 34.64, 35.44, 238360, 27.0111, 238341, 238379, 238336, 238336, 238368, 238400, 238400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4980259, 0, 4980259, 4980259, 4980259, 4980259, 4980259, 4980259, 4980259, 25195695, 0, 25195695, 25195695, 25195695, 25195695, 25195695, 25195695, 25195695
Fri Dec 30 17:14:33 EST 2016, 4, 0.500, 8, 36.681, 1.70235, 35.4816, 37.8804, 34.44, 34.67, 37.14, 38.15, 40.17, 252981, 7.33212, 252976, 252986, 252976, 252976, 252976, 252992, 252992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989770, 0, 4989770, 4989770, 4989770, 4989770, 4989770, 4989770, 4989770, 34454322, 0, 34454322, 34454322, 34454322, 34454322, 34454322, 34454322, 34454322
Fri Dec 30 17:15:44 EST 2016, 8, 0.500, 8, 41.502, 3.83338, 38.8012, 44.2028, 37.55, 39.08, 41.265, 43.24, 51.76, 259811, 6.4, 259806, 259816, 259808, 259808, 259808, 259824, 259824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989992, 0, 4989992, 4989992, 4989992, 4989992, 4989992, 4989992, 4989992, 39111724, 0, 39111724, 39111724, 39111724, 39111724, 39111724, 39111724, 39111724
Fri Dec 30 17:16:45 EST 2016, 0, 0.000, 10, 44.69, 2.62471, 42.8407, 46.5393, 40.59, 43.03, 44.745, 47.84, 49.11, 300155, 10.245, 300148, 300162, 300144, 300144, 300160, 300160, 300176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 49800000, 0, 49800000, 49800000, 49800000, 49800000, 49800000, 49800000, 49800000
Fri Dec 30 17:17:36 EST 2016, 1, 0.000, 10, 31.289, 4.00353, 28.4683, 34.1097, 26.84, 27.39, 33.085, 36.55, 37.08, 251768, 8, 251762, 251774, 251760, 251760, 251776, 251776, 251776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4932898, 0, 4932898, 4932898, 4932898, 4932898, 4932898, 4932898, 4932898, 19607610, 0, 19607610, 19607610, 19607610, 19607610, 19607610, 19607610, 19607610
Fri Dec 30 17:18:47 EST 2016, 2, 0.000, 10, 41.498, 4.01001, 38.6727, 44.3233, 35.70, 37.58, 43.3, 45.22, 49.14, 273222, 10.6132, 273215, 273229, 273216, 273216, 273216, 273232, 273248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4988789, 0, 4988789, 4988789, 4988789, 4988789, 4988789, 4988789, 4988789, 31486656, 0, 31486656, 31486656, 31486656, 31486656, 31486656, 31486656, 31486656
Fri Dec 30 17:19:53 EST 2016, 4, 0.000, 10, 44.403, 2.2546, 42.8145, 45.9915, 41.39, 43.00, 44.635, 46.04, 49.68, 293378, 25.2476, 293360, 293396, 293344, 293344, 293392, 293408, 293408, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 43066669, 0.707107, 4.30667e+07, 4.30667e+07, 43066669, 43066669, 43066669, 43066669, 43066669
Fri Dec 30 17:21:14 EST 2016, 8, 0.000, 10, 53.426, 5.56183, 49.5074, 57.3446, 48.31, 49.86, 51.71, 59.58, 67.58, 299158, 7.83837, 299152, 299164, 299152, 299152, 299160, 299168, 299168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 48890152, 0, 48890152, 48890152, 48890152, 48890152, 48890152, 48890152, 48890152
Fri Dec 30 17:23:05 EST 2016, 0, 0.250, 10, 46.48, 3.96982, 43.683, 49.277, 43.74, 44.28, 45.175, 50.25, 57.19, 289286, 7.83837, 289280, 289292, 289280, 289280, 289288, 289296, 289296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 49800000, 0, 49800000, 49800000, 49800000, 49800000, 49800000, 49800000, 49800000
Fri Dec 30 17:24:36 EST 2016, 1, 0.250, 10, 27.278, 1.17656, 26.449, 28.107, 25.00, 26.06, 27.89, 28.29, 28.57, 240678, 27.897, 240658, 240698, 240656, 240656, 240680, 240720, 240736, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4930887, 0, 4930887, 4930887, 4930887, 4930887, 4930887, 4930887, 4930887, 19607629, 0, 19607629, 19607629, 19607629, 19607629, 19607629, 19607629, 19607629
Fri Dec 30 17:25:52 EST 2016, 2, 0.250, 10, 37.039, 2.23274, 35.4659, 38.6121, 32.91, 35.86, 38.015, 39.31, 39.82, 258130, 19.5305, 258116, 258144, 258080, 258128, 258128, 258144, 258160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4988437, 0, 4988437, 4988437, 4988437, 4988437, 4988437, 4988437, 4988437, 31486627, 0, 31486627, 31486627, 31486627, 31486627, 31486627, 31486627, 31486627
Fri Dec 30 17:27:18 EST 2016, 4, 0.250, 10, 48.818, 6.43946, 44.281, 53.355, 40.51, 45.30, 48.16, 55.30, 64.69, 278166, 7.83837, 278160, 278172, 278160, 278160, 278168, 278176, 278176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989997, 0, 4989997, 4989997, 4989997, 4989997, 4989997, 4989997, 4989997, 43066642, 0, 43066642, 43066642, 43066642, 43066642, 43066642, 43066642, 43066642
Fri Dec 30 17:29:19 EST 2016, 8, 0.250, 10, 50.288, 5.31335, 46.5445, 54.0315, 43.13, 47.62, 49.485, 56.85, 62.92, 288477, 25.6, 288459, 288495, 288432, 288464, 288488, 288496, 288512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 48890121, 0.707107, 4.88901e+07, 4.88901e+07, 48890121, 48890121, 48890121, 48890121, 48890121
Fri Dec 30 17:31:15 EST 2016, 0, 0.500, 10, 44.431, 5.30908, 40.6905, 48.1715, 40.37, 41.01, 42.355, 52.96, 56.53, 282600, 20.5524, 282586, 282614, 282560, 282576, 282608, 282624, 282624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 49800000, 0, 49800000, 49800000, 49800000, 49800000, 49800000, 49800000, 49800000
Fri Dec 30 17:31:56 EST 2016, 1, 0.500, 10, 27.392, 2.00147, 25.9819, 28.8021, 25.34, 26.27, 26.855, 29.78, 32.35, 239784, 10.7331, 239776, 239792, 239776, 239776, 239784, 239792, 239808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4929311, 0, 4929311, 4929311, 4929311, 4929311, 4929311, 4929311, 4929311, 19607117, 0, 19607117, 19607117, 19607117, 19607117, 19607117, 19607117, 19607117
Fri Dec 30 17:33:07 EST 2016, 2, 0.500, 10, 37.327, 2.96701, 35.2366, 39.4174, 33.35, 35.02, 37.245, 41.31, 43.66, 255427, 38.4, 255400, 255454, 255360, 255376, 255448, 255456, 255472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4988111, 0, 4988111, 4988111, 4988111, 4988111, 4988111, 4988111, 4988111, 31486849, 0, 31486849, 31486849, 31486849, 31486849, 31486849, 31486849, 31486849
Fri Dec 30 17:34:18 EST 2016, 4, 0.500, 10, 46.633, 3.27039, 44.3288, 48.9372, 43.56, 44.19, 45.865, 49.90, 54.46, 272043, 7.33212, 272038, 272048, 272032, 272032, 272048, 272048, 272048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989986, 0, 4989986, 4989986, 4989986, 4989986, 4989986, 4989986, 4989986, 43066647, 0.707107, 4.30666e+07, 4.30666e+07, 43066647, 43066647, 43066647, 43066647, 43066647
Fri Dec 30 17:35:24 EST 2016, 8, 0.500, 10, 49.133, 4.37196, 46.0527, 52.2133, 45.12, 46.15, 48.7, 53.72, 59.50, 281912, 8, 281906, 281918, 281904, 281904, 281920, 281920, 281920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 48889985, 0.707107, 4.889e+07, 4.889e+07, 48889985, 48889985, 48889985, 48889985, 48889985
Fri Dec 30 17:37:45 EST 2016, 0, 0.000, 15, 60.834, 7.12532, 55.8138, 65.8542, 51.79, 55.87, 62.185, 66.41, 76.80, 333966, 21.9964, 333951, 333981, 333920, 333968, 333968, 333984, 334000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 74700000, 0, 74700000, 74700000, 74700000, 74700000, 74700000, 74700000, 74700000
Fri Dec 30 17:39:21 EST 2016, 1, 0.000, 15, 40.502, 3.36941, 38.1281, 42.8759, 37.61, 38.18, 40.105, 42.34, 49.68, 271349, 7.33212, 271344, 271354, 271344, 271344, 271344, 271360, 271360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4983917, 0, 4983917, 4983917, 4983917, 4983917, 4983917, 4983917, 4983917, 29401019, 0, 29401019, 29401019, 29401019, 29401019, 29401019, 29401019, 29401019
