# Timestamp, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Fri Dec 30 16:53:09 EST 2016, 0, 0.250, 6, 44.847, 7.13211, 39.822, 49.872, 33.26, 39.74, 47.615, 52.09, 57.01, 242024, 10.7331, 242016, 242032, 242016, 242016, 242024, 242032, 242048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989963, 0, 4989963, 4989963, 4989963, 4989963, 4989963, 4989963, 4989963, 29880000, 0, 29880000, 29880000, 29880000, 29880000, 29880000, 29880000, 29880000
Fri Dec 30 16:53:44 EST 2016, 1, 0.250, 6, 24.819, 2.63496, 22.9625, 26.6755, 22.02, 23.29, 23.665, 29.18, 29.35, 206904, 10.7331, 206896, 206912, 206896, 206896, 206904, 206912, 206928, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4635448, 0, 4635448, 4635448, 4635448, 4635448, 4635448, 4635448, 4635448, 11759917, 0, 11759917, 11759917, 11759917, 11759917, 11759917, 11759917, 11759917
Fri Dec 30 16:54:50 EST 2016, 2, 0.250, 6, 31.494, 1.75548, 30.2572, 32.7308, 29.34, 30.26, 31.68, 32.46, 35.89, 220910, 25.2476, 220892, 220928, 220880, 220896, 220912, 220944, 220944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4946325, 0, 4946325, 4946325, 4946325, 4946325, 4946325, 4946325, 4946325, 18897183, 0, 18897183, 18897183, 18897183, 18897183, 18897183, 18897183, 18897183
Fri Dec 30 16:56:11 EST 2016, 4, 0.250, 6, 42.489, 3.12542, 40.287, 44.691, 39.21, 39.88, 42.335, 44.16, 50.61, 233642, 7.83837, 233636, 233648, 233632, 233632, 233648, 233648, 233648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4988106, 0, 4988106, 4988106, 4988106, 4988106, 4988106, 4988106, 4988106, 25842316, 0, 25842316, 25842316, 25842316, 25842316, 25842316, 25842316, 25842316
Fri Dec 30 16:57:27 EST 2016, 8, 0.250, 6, 47.996, 5.81233, 43.9009, 52.0911, 40.81, 44.50, 47.59, 49.23, 63.97, 240312, 8, 240306, 240318, 240304, 240304, 240320, 240320, 240320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989933, 0, 4989933, 4989933, 4989933, 4989933, 4989933, 4989933, 4989933, 29334340, 0, 29334340, 29334340, 29334340, 29334340, 29334340, 29334340, 29334340
Fri Dec 30 16:59:08 EST 2016, 0, 0.500, 6, 41.59, 1.98604, 40.1907, 42.9893, 37.89, 40.60, 41.9, 44.08, 44.97, 235328, 24.7871, 235311, 235345, 235296, 235296, 235344, 235360, 235360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989655, 0, 4989655, 4989655, 4989655, 4989655, 4989655, 4989655, 4989655, 29880000, 0, 29880000, 29880000, 29880000, 29880000, 29880000, 29880000, 29880000
Fri Dec 30 16:59:59 EST 2016, 1, 0.500, 6, 24.31, 2.44992, 22.5839, 26.0361, 22.03, 22.12, 24, 27.64, 29.94, 203418, 12.8, 203409, 203427, 203408, 203408, 203416, 203440, 203440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4631299, 0, 4631299, 4631299, 4631299, 4631299, 4631299, 4631299, 4631299, 11759247, 0, 11759247, 11759247, 11759247, 11759247, 11759247, 11759247, 11759247
Fri Dec 30 17:01:05 EST 2016, 2, 0.500, 6, 31.741, 2.59055, 29.9158, 33.5662, 28.25, 30.56, 31.175, 35.17, 37.82, 216221, 13.9485, 216211, 216231, 216208, 216208, 216224, 216224, 216256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4941932, 0, 4941932, 4941932, 4941932, 4941932, 4941932, 4941932, 4941932, 18896452, 0, 18896452, 18896452, 18896452, 18896452, 18896452, 18896452, 18896452
Fri Dec 30 17:02:16 EST 2016, 4, 0.500, 6, 40.522, 2.12671, 39.0236, 42.0204, 36.99, 39.53, 40.235, 43.74, 44.88, 227922, 28.1254, 227902, 227942, 227904, 227904, 227912, 227968, 227984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4986587, 0, 4986587, 4986587, 4986587, 4986587, 4986587, 4986587, 4986587, 25841992, 0, 25841992, 25841992, 25841992, 25841992, 25841992, 25841992, 25841992
Fri Dec 30 17:03:27 EST 2016, 8, 0.500, 6, 46.477, 2.88675, 44.4431, 48.5109, 42.61, 43.78, 47.425, 49.96, 52.10, 234360, 10.7331, 234352, 234368, 234352, 234352, 234360, 234368, 234384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989484, 0, 4989484, 4989484, 4989484, 4989484, 4989484, 4989484, 4989484, 29334385, 0, 29334385, 29334385, 29334385, 29334385, 29334385, 29334385, 29334385
Fri Dec 30 17:04:38 EST 2016, 0, 0.000, 8, 57.461, 4.96311, 53.9642, 60.9578, 49.93, 52.85, 60.78, 63.72, 63.87, 275248, 23.7318, 275231, 275265, 275232, 275232, 275248, 275264, 275312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 39840000, 0, 39840000, 39840000, 39840000, 39840000, 39840000, 39840000, 39840000
Fri Dec 30 17:06:14 EST 2016, 1, 0.000, 8, 29.012, 2.21288, 27.4529, 30.5711, 26.24, 27.80, 28.97, 32.78, 33.23, 220336, 34.3162, 220312, 220360, 220304, 220304, 220336, 220368, 220416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4848970, 0, 4848970, 4848970, 4848970, 4848970, 4848970, 4848970, 4848970, 15687561, 0, 15687561, 15687561, 15687561, 15687561, 15687561, 15687561, 15687561
Fri Dec 30 17:07:25 EST 2016, 2, 0.000, 8, 42.131, 1.59228, 41.0092, 43.2528, 40.81, 41.34, 41.86, 42.44, 46.70, 240782, 13.2906, 240773, 240791, 240768, 240768, 240784, 240784, 240816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4983265, 0, 4983265, 4983265, 4983265, 4983265, 4983265, 4983265, 4983265, 25195865, 0, 25195865, 25195865, 25195865, 25195865, 25195865, 25195865, 25195865
Fri Dec 30 17:08:51 EST 2016, 4, 0.000, 8, 58.116, 4.12336, 55.2109, 61.0211, 53.22, 55.32, 57.585, 63.50, 66.58, 262197, 7.33212, 262192, 262202, 262192, 262192, 262192, 262208, 262208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989975, 0, 4989975, 4989975, 4989975, 4989975, 4989975, 4989975, 4989975, 34453894, 0, 34453894, 34453894, 34453894, 34453894, 34453894, 34453894, 34453894
Fri Dec 30 17:10:52 EST 2016, 8, 0.000, 8, 58.338, 4.0285, 55.4997, 61.1763, 52.90, 54.16, 60.225, 62.66, 65.42, 280994, 26.242, 280976, 281012, 280960, 280976, 281008, 281024, 281040, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 39111751, 0.5, 3.91118e+07, 3.91118e+07, 39111751, 39111751, 39111751, 39111751, 39111751
Fri Dec 30 17:12:53 EST 2016, 0, 0.250, 8, 54.471, 4.17796, 51.5274, 57.4146, 49.23, 51.52, 54.11, 61.41, 62.92, 257376, 22.6274, 257360, 257392, 257360, 257360, 257376, 257376, 257440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 39840000, 0, 39840000, 39840000, 39840000, 39840000, 39840000, 39840000, 39840000
Fri Dec 30 17:14:29 EST 2016, 1, 0.250, 8, 29.897, 1.95642, 28.5186, 31.2754, 27.60, 27.85, 29.855, 31.99, 34.23, 217786, 10.6132, 217779, 217793, 217776, 217776, 217792, 217792, 217808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4845257, 0, 4845257, 4845257, 4845257, 4845257, 4845257, 4845257, 4845257, 15687608, 0, 15687608, 15687608, 15687608, 15687608, 15687608, 15687608, 15687608
Fri Dec 30 17:15:50 EST 2016, 2, 0.250, 8, 44.964, 2.90137, 42.9198, 47.0082, 41.53, 43.58, 44.865, 45.20, 53.07, 235131, 10.245, 235124, 235138, 235120, 235120, 235136, 235136, 235152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4981631, 0, 4981631, 4981631, 4981631, 4981631, 4981631, 4981631, 4981631, 25196071, 0, 25196071, 25196071, 25196071, 25196071, 25196071, 25196071, 25196071
Fri Dec 30 17:16:56 EST 2016, 4, 0.250, 8, 55.029, 2.34738, 53.3751, 56.6829, 51.73, 52.23, 56.845, 57.14, 57.17, 250456, 8, 250450, 250462, 250448, 250448, 250464, 250464, 250464, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989930, 0, 4989930, 4989930, 4989930, 4989930, 4989930, 4989930, 4989930, 34454043, 0.5, 3.4454e+07, 3.4454e+07, 34454043, 34454043, 34454043, 34454043, 34454043
Fri Dec 30 17:19:02 EST 2016, 8, 0.250, 8, 61.741, 1.54116, 60.6552, 62.8268, 59.39, 60.46, 62.025, 63.30, 64.75, 257246, 21.9964, 257231, 257261, 257216, 257216, 257264, 257264, 257264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 39111825, 0.5, 3.91118e+07, 3.91118e+07, 39111825, 39111825, 39111825, 39111825, 39111825
Fri Dec 30 17:21:03 EST 2016, 0, 0.500, 8, 51.562, 4.8374, 48.1538, 54.9702, 46.27, 47.59, 50.48, 60.50, 60.74, 254534, 21.7035, 254519, 254549, 254512, 254512, 254528, 254560, 254576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989993, 0, 4989993, 4989993, 4989993, 4989993, 4989993, 4989993, 4989993, 39840000, 0, 39840000, 39840000, 39840000, 39840000, 39840000, 39840000, 39840000
Fri Dec 30 17:22:39 EST 2016, 1, 0.500, 8, 29.799, 0.793706, 29.2398, 30.3582, 28.75, 29.41, 29.945, 30.25, 31.70, 215560, 8, 215554, 215566, 215552, 215552, 215568, 215568, 215568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4843085, 0, 4843085, 4843085, 4843085, 4843085, 4843085, 4843085, 4843085, 15687559, 0, 15687559, 15687559, 15687559, 15687559, 15687559, 15687559, 15687559
Fri Dec 30 17:23:50 EST 2016, 2, 0.500, 8, 43.227, 1.30058, 42.3107, 44.1433, 40.67, 43.24, 43.885, 44.23, 44.24, 231883, 10.245, 231876, 231890, 231872, 231872, 231888, 231888, 231904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4980259, 0, 4980259, 4980259, 4980259, 4980259, 4980259, 4980259, 4980259, 25195695, 0, 25195695, 25195695, 25195695, 25195695, 25195695, 25195695, 25195695
Fri Dec 30 17:25:16 EST 2016, 4, 0.500, 8, 56.825, 5.5206, 52.9354, 60.7146, 50.81, 51.49, 57.5, 66.36, 66.67, 246442, 23.9466, 246425, 246459, 246432, 246432, 246432, 246448, 246512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989770, 0, 4989770, 4989770, 4989770, 4989770, 4989770, 4989770, 4989770, 34454322, 0, 34454322, 34454322, 34454322, 34454322, 34454322, 34454322, 34454322
Fri Dec 30 17:27:37 EST 2016, 8, 0.500, 8, 67.339, 6.57929, 62.7035, 71.9745, 58.27, 60.53, 69.02, 71.26, 81.51, 253333, 34.3535, 253309, 253357, 253296, 253296, 253360, 253376, 253376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989992, 0, 4989992, 4989992, 4989992, 4989992, 4989992, 4989992, 4989992, 39111724, 0, 39111724, 39111724, 39111724, 39111724, 39111724, 39111724, 39111724
Fri Dec 30 17:29:48 EST 2016, 0, 0.000, 10, 74.841, 6.75436, 70.0822, 79.5998, 68.78, 69.13, 74.36, 82.19, 91.45, 302250, 7.83837, 302244, 302256, 302240, 302240, 302256, 302256, 302256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 49800000, 0, 49800000, 49800000, 49800000, 49800000, 49800000, 49800000, 49800000
Fri Dec 30 17:31:04 EST 2016, 1, 0.000, 10, 38.397, 3.15497, 36.1741, 40.6199, 36.17, 36.23, 37.51, 43.13, 45.81, 230787, 6.4, 230782, 230792, 230784, 230784, 230784, 230800, 230800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4932898, 0, 4932898, 4932898, 4932898, 4932898, 4932898, 4932898, 4932898, 19607610, 0, 19607610, 19607610, 19607610, 19607610, 19607610, 19607610, 19607610
Fri Dec 30 17:32:35 EST 2016, 2, 0.000, 10, 64.78, 7.14692, 59.7446, 69.8154, 58.54, 59.11, 61.805, 76.03, 76.05, 253894, 7.83837, 253888, 253900, 253888, 253888, 253896, 253904, 253904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4988789, 0, 4988789, 4988789, 4988789, 4988789, 4988789, 4988789, 4988789, 31486656, 0, 31486656, 31486656, 31486656, 31486656, 31486656, 31486656, 31486656
Fri Dec 30 17:34:41 EST 2016, 4, 0.000, 10, 69.216, 4.80247, 65.8324, 72.5996, 61.82, 67.08, 70.165, 73.21, 79.90, 290365, 9.6, 290358, 290372, 290352, 290352, 290368, 290368, 290384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 43066669, 0.707107, 4.30667e+07, 4.30667e+07, 43066669, 43066669, 43066669, 43066669, 43066669
Fri Dec 30 17:36:57 EST 2016, 8, 0.000, 10, 79.404, 5.89226, 75.2526, 83.5554, 66.18, 77.33, 80.065, 82.14, 91.58, 301192, 8, 301186, 301198, 301184, 301184, 301200, 301200, 301200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 48890152, 0, 48890152, 48890152, 48890152, 48890152, 48890152, 48890152, 48890152
Fri Dec 30 17:38:59 EST 2016, 0, 0.250, 10, 69.864, 6.25923, 65.454, 74.274, 62.99, 66.50, 68.28, 74.14, 86.55, 279315, 6.4, 279310, 279320, 279312, 279312, 279312, 279328, 279328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 49800000, 0, 49800000, 49800000, 49800000, 49800000, 49800000, 49800000, 49800000
Fri Dec 30 17:40:20 EST 2016, 1, 0.250, 10, 39.752, 3.24436, 37.4662, 42.0378, 35.81, 37.88, 39.6, 42.17, 48.01, 227718, 17.8168, 227705, 227731, 227680, 227712, 227728, 227728, 227744, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4930887, 0, 4930887, 4930887, 4930887, 4930887, 4930887, 4930887, 4930887, 19607629, 0, 19607629, 19607629, 19607629, 19607629, 19607629, 19607629, 19607629
Fri Dec 30 17:41:35 EST 2016, 2, 0.250, 10, 55.702, 2.75598, 53.7603, 57.6437, 50.43, 54.72, 56.18, 56.61, 62.21, 249074, 4.8, 249071, 249077, 249072, 249072, 249072, 249072, 249088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4988437, 0, 4988437, 4988437, 4988437, 4988437, 4988437, 4988437, 4988437, 31486627, 0, 31486627, 31486627, 31486627, 31486627, 31486627, 31486627, 31486627
Fri Dec 30 17:44:07 EST 2016, 4, 0.250, 10, 79.419, 6.15089, 75.0854, 83.7526, 73.76, 74.65, 79.49, 88.82, 92.45, 268619, 10.245, 268612, 268626, 268608, 268608, 268624, 268624, 268640, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989997, 0, 4989997, 4989997, 4989997, 4989997, 4989997, 4989997, 4989997, 43066642, 0, 43066642, 43066642, 43066642, 43066642, 43066642, 43066642, 43066642
Fri Dec 30 17:46:13 EST 2016, 8, 0.250, 10, 84.981, 5.53013, 81.0847, 88.8773, 73.76, 82.81, 85.34, 91.99, 92.32, 278667, 38.5663, 278640, 278694, 278640, 278640, 278648, 278720, 278736, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 48890121, 0.707107, 4.88901e+07, 4.88901e+07, 48890121, 48890121, 48890121, 48890121, 48890121
Fri Dec 30 17:48:04 EST 2016, 0, 0.500, 10, 73.879, 3.76209, 71.2284, 76.5296, 69.33, 70.01, 75.755, 76.53, 81.35, 275234, 4.8, 275231, 275237, 275232, 275232, 275232, 275232, 275248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 49800000, 0, 49800000, 49800000, 49800000, 49800000, 49800000, 49800000, 49800000
Fri Dec 30 17:49:25 EST 2016, 1, 0.500, 10, 35.529, 2.82101, 33.5414, 37.5166, 33.26, 33.57, 34.36, 39.29, 41.39, 226594, 4.8, 226591, 226597, 226592, 226592, 226592, 226592, 226608, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4929311, 0, 4929311, 4929311, 4929311, 4929311, 4929311, 4929311, 4929311, 19607117, 0, 19607117, 19607117, 19607117, 19607117, 19607117, 19607117, 19607117
Fri Dec 30 17:50:51 EST 2016, 2, 0.500, 10, 54.872, 5.32809, 51.1181, 58.6259, 47.97, 50.81, 54.42, 60.76, 66.92, 246866, 15.0944, 246855, 246877, 246832, 246864, 246872, 246880, 246880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4988111, 0, 4988111, 4988111, 4988111, 4988111, 4988111, 4988111, 4988111, 31486849, 0, 31486849, 31486849, 31486849, 31486849, 31486849, 31486849, 31486849
Fri Dec 30 17:53:22 EST 2016, 4, 0.500, 10, 75.281, 7.62363, 69.9097, 80.6523, 64.51, 70.27, 75.125, 83.42, 91.42, 265016, 101.509, 264944, 265088, 264944, 264960, 265000, 265008, 265312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989986, 0, 4989986, 4989986, 4989986, 4989986, 4989986, 4989986, 4989986, 43066647, 0.707107, 4.30666e+07, 4.30666e+07, 43066647, 43066647, 43066647, 43066647, 43066647
Fri Dec 30 17:55:23 EST 2016, 8, 0.500, 10, 83.766, 7.38043, 78.5661, 88.9659, 71.47, 78.56, 86.88, 92.21, 94.08, 274624, 90.7921, 274560, 274688, 274592, 274592, 274592, 274608, 274896, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 48889985, 0.707107, 4.889e+07, 4.889e+07, 48889985, 48889985, 48889985, 48889985, 48889985
Fri Dec 30 17:58:09 EST 2016, 0, 0.000, 15, 118.158, 10.8757, 110.495, 125.821, 101.86, 110.08, 121.16, 129.44, 138.50, 352486, 37.9979, 352459, 352513, 352432, 352448, 352480, 352544, 352544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 74700000, 0, 74700000, 74700000, 74700000, 74700000, 74700000, 74700000, 74700000
Fri Dec 30 18:00:06 EST 2016, 1, 0.000, 15, 56.129, 5.51125, 52.246, 60.012, 48.67, 51.66, 56.46, 62.15, 68.17, 262829, 18.659, 262816, 262842, 262816, 262816, 262832, 262832, 262880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4983917, 0, 4983917, 4983917, 4983917, 4983917, 4983917, 4983917, 4983917, 29401019, 0, 29401019, 29401019, 29401019, 29401019, 29401019, 29401019, 29401019
Fri Dec 30 18:02:48 EST 2016, 2, 0.000, 15, 87.558, 9.79278, 80.6584, 94.4576, 71.03, 83.17, 90.78, 95.88, 106.56, 291043, 24.5797, 291026, 291060, 290992, 291040, 291056, 291072, 291072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989985, 0, 4989985, 4989985, 4989985, 4989985, 4989985, 4989985, 4989985, 47229278, 0, 47229278, 47229278, 47229278, 47229278, 47229278, 47229278, 47229278
Fri Dec 30 18:05:24 EST 2016, 4, 0.000, 15, 127.819, 5.49489, 123.948, 131.69, 121.76, 123.49, 127.945, 133.52, 138.85, 338874, 7.83837, 338868, 338880, 338864, 338864, 338880, 338880, 338880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 64596624, 0, 64596624, 64596624, 64596624, 64596624, 64596624, 64596624, 64596624
Fri Dec 30 18:08:45 EST 2016, 8, 0.000, 15, 132.684, 13.8863, 122.9, 142.468, 113.89, 122.09, 130.245, 152.34, 160.64, 350942, 44.9426, 350910, 350974, 350880, 350880, 350960, 350992, 351008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 73333355, 0, 73333355, 73333355, 73333355, 73333355, 73333355, 73333355, 73333355
Fri Dec 30 18:11:16 EST 2016, 0, 0.250, 15, 118.07, 6.17883, 113.717, 122.423, 106.80, 111.44, 121.14, 123.28, 126.50, 329702, 10.6132, 329695, 329709, 329696, 329696, 329696, 329712, 329728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 74700000, 0, 74700000, 74700000, 74700000, 74700000, 74700000, 74700000, 74700000
Fri Dec 30 18:14:23 EST 2016, 1, 0.250, 15, 51.885, 5.11164, 48.2836, 55.4864, 45.21, 49.33, 51.665, 54.29, 65.45, 253043, 136.291, 252947, 253139, 252976, 252976, 252992, 253088, 253440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4983796, 0, 4983796, 4983796, 4983796, 4983796, 4983796, 4983796, 4983796, 29400577, 0, 29400577, 29400577, 29400577, 29400577, 29400577, 29400577, 29400577
Fri Dec 30 18:16:09 EST 2016, 2, 0.250, 15, 81.945, 5.40568, 78.1364, 85.7536, 75.61, 78.25, 82.555, 89.39, 92.32, 281994, 10.6132, 281987, 282001, 281984, 281984, 282000, 282000, 282016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989971, 0, 4989971, 4989971, 4989971, 4989971, 4989971, 4989971, 4989971, 47229475, 0.707107, 4.72295e+07, 4.72295e+07, 47229475, 47229475, 47229475, 47229475, 47229475
Fri Dec 30 18:19:00 EST 2016, 4, 0.250, 15, 123.344, 9.33943, 116.764, 129.924, 112.66, 116.13, 121.485, 134.75, 142.68, 312886, 7.83837, 312880, 312892, 312880, 312880, 312888, 312896, 312896, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 64596635, 0, 64596635, 64596635, 64596635, 64596635, 64596635, 64596635, 64596635
Fri Dec 30 18:22:16 EST 2016, 8, 0.250, 15, 126.043, 12.5989, 117.166, 134.92, 108.31, 117.91, 124.37, 143.93, 151.74, 327603, 28.4422, 327583, 327623, 327552, 327600, 327600, 327648, 327648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 73333466, 1, 7.33335e+07, 7.33335e+07, 73333466, 73333466, 73333466, 73333466, 73333466
Fri Dec 30 18:25:03 EST 2016, 0, 0.500, 15, 114.213, 11.8809, 105.842, 122.584, 96.23, 102.46, 120.095, 122.46, 136.35, 327536, 1056.15, 326792, 328280, 327136, 327184, 327192, 327200, 330704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 74700000, 0, 74700000, 74700000, 74700000, 74700000, 74700000, 74700000, 74700000
Fri Dec 30 18:26:54 EST 2016, 1, 0.500, 15, 54.623, 4.08435, 51.7453, 57.5007, 49.87, 51.09, 55.66, 60.22, 61.42, 251874, 25.2476, 251856, 251892, 251840, 251840, 251888, 251904, 251904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4983518, 0, 4983518, 4983518, 4983518, 4983518, 4983518, 4983518, 4983518, 29400781, 0, 29400781, 29400781, 29400781, 29400781, 29400781, 29400781, 29400781
