# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, 3tHeap_timing_secs
Mon Jan  9 11:49:57 EST 2017, 9265, 0.350, 9, 0.650, 404, 65, 6, 32, 31, 19.830, 18.913
Mon Jan  9 11:50:18 EST 2017, 4315, 0.850, 5, 0.150, 554, 20, 15, 7, 76, 20.643, 15.777
Mon Jan  9 11:50:34 EST 2017, 3077, 0.480, 6, 0.770, 441, 31, 13, 13, 42, 15.857, 13.710
Mon Jan  9 11:51:09 EST 2017, 8027, 0.980, 1, 0.270, 591, 76, 4, 38, 87, 32.500, 34.447
Mon Jan  9 11:51:13 EST 2017, 5552, 0.230, 3, 0.520, 516, 53, 8, 1, 20, 4.083, 3.160
Mon Jan  9 11:53:50 EST 2017, 602, 0.730, 8, 0.020, 366, 98, 18, 26, 65, 155.420, 128.440
Mon Jan  9 11:53:52 EST 2017, 448, 0.460, 2, 0.660, 587, 15, 7, 19, 15, 1.710, 1.717
Mon Jan  9 11:55:58 EST 2017, 5398, 0.960, 6, 0.160, 437, 60, 16, 44, 60, 125.290, 120.043
Mon Jan  9 11:56:07 EST 2017, 7873, 0.210, 9, 0.910, 362, 38, 12, 6, 38, 9.303, 7.593
Mon Jan  9 11:56:38 EST 2017, 2923, 0.710, 4, 0.410, 512, 83, 2, 31, 83, 28.077, 29.563
Mon Jan  9 11:57:10 EST 2017, 4160, 0.080, 5, 0.540, 324, 94, 9, 38, 27, 31.990, 29.757
Mon Jan  9 11:57:43 EST 2017, 9110, 0.580, 1, 0.040, 474, 49, 19, 13, 72, 31.610, 28.580
Mon Jan  9 11:58:59 EST 2017, 6635, 0.330, 3, 0.790, 549, 72, 14, 25, 49, 73.873, 65.953
Mon Jan  9 11:59:04 EST 2017, 1685, 0.830, 7, 0.290, 399, 27, 4, 0, 94, 5.037, 4.993
Mon Jan  9 11:59:08 EST 2017, 2304, 0.150, 5, 0.100, 418, 21, 6, 28, 21, 3.747, 3.500
Mon Jan  9 12:00:14 EST 2017, 7254, 0.650, 9, 0.600, 568, 66, 15, 3, 66, 62.623, 38.623
Mon Jan  9 12:01:00 EST 2017, 9729, 0.400, 7, 0.350, 493, 44, 10, 41, 44, 45.130, 43.473
Mon Jan  9 12:01:07 EST 2017, 4779, 0.900, 2, 0.850, 343, 89, 1, 16, 89, 6.433, 7.490
Mon Jan  9 12:01:13 EST 2017, 3541, 0.270, 8, 0.230, 455, 77, 8, 9, 10, 5.410, 4.607
Mon Jan  9 12:01:47 EST 2017, 8491, 0.770, 4, 0.730, 305, 32, 17, 34, 55, 33.190, 31.093
Mon Jan  9 12:01:58 EST 2017, 6016, 0.020, 1, 0.480, 380, 55, 13, 22, 32, 11.470, 10.847
Mon Jan  9 12:02:05 EST 2017, 1066, 0.520, 6, 0.980, 530, 10, 3, 47, 77, 6.473, 6.333
Mon Jan  9 12:04:03 EST 2017, 757, 0.050, 9, 0.760, 521, 35, 17, 36, 86, 116.123, 107.010
Mon Jan  9 12:04:21 EST 2017, 5707, 0.550, 5, 0.260, 371, 80, 7, 11, 41, 17.907, 15.853
Mon Jan  9 12:04:27 EST 2017, 8182, 0.300, 3, 0.510, 446, 13, 3, 49, 63, 5.090, 5.067
Mon Jan  9 12:04:51 EST 2017, 3232, 0.800, 7, 0.010, 596, 58, 12, 24, 18, 24.110, 21.770
Mon Jan  9 12:06:17 EST 2017, 4469, 0.430, 4, 0.880, 408, 69, 19, 5, 97, 84.490, 55.973
Mon Jan  9 12:06:44 EST 2017, 9419, 0.930, 8, 0.380, 558, 24, 10, 30, 52, 26.783, 24.860
Mon Jan  9 12:07:31 EST 2017, 6944, 0.180, 6, 0.630, 483, 91, 5, 17, 75, 47.387, 43.543
Mon Jan  9 12:07:54 EST 2017, 1994, 0.680, 2, 0.130, 333, 46, 15, 42, 30, 22.360, 21.037
Mon Jan  9 12:09:03 EST 2017, 1376, 0.370, 7, 0.440, 352, 52, 16, 14, 91, 68.540, 53.297
Mon Jan  9 12:09:46 EST 2017, 6326, 0.870, 2, 0.940, 502, 97, 6, 39, 46, 42.893, 40.607
Mon Jan  9 12:09:49 EST 2017, 8801, 0.120, 4, 0.190, 577, 30, 1, 2, 69, 1.967, 2.287
Mon Jan  9 12:10:19 EST 2017, 3851, 0.620, 9, 0.690, 427, 75, 11, 27, 24, 30.270, 27.297
Mon Jan  9 12:12:12 EST 2017, 2613, 0.240, 1, 0.320, 540, 63, 18, 45, 80, 109.880, 103.193
Mon Jan  9 12:12:18 EST 2017, 7563, 0.740, 6, 0.820, 390, 18, 9, 20, 35, 6.080, 5.543
Mon Jan  9 12:12:46 EST 2017, 5088, 0.490, 8, 0.070, 315, 86, 4, 33, 58, 27.793, 27.317
Mon Jan  9 12:12:51 EST 2017, 138, 0.990, 3, 0.570, 465, 41, 13, 8, 13, 4.270, 3.557
Mon Jan  9 12:15:14 EST 2017, 158, 0.490, 6, 0.280, 550, 97, 19, 17, 53, 141.607, 116.973
Mon Jan  9 12:16:15 EST 2017, 5108, 0.990, 2, 0.780, 400, 52, 9, 42, 98, 59.803, 58.810
Mon Jan  9 12:16:21 EST 2017, 7583, 0.240, 4, 0.030, 325, 75, 5, 5, 31, 5.850, 5.457
Mon Jan  9 12:17:20 EST 2017, 2633, 0.740, 9, 0.530, 475, 30, 14, 30, 76, 57.467, 53.913
Mon Jan  9 12:17:30 EST 2017, 3870, 0.120, 1, 0.400, 362, 18, 16, 49, 42, 9.997, 9.533
Mon Jan  9 12:18:34 EST 2017, 8820, 0.620, 5, 0.900, 512, 63, 7, 24, 87, 63.443, 55.937
Mon Jan  9 12:18:39 EST 2017, 6345, 0.370, 8, 0.150, 587, 41, 2, 36, 20, 4.570, 4.800
Mon Jan  9 12:19:33 EST 2017, 1395, 0.870, 3, 0.650, 437, 86, 12, 11, 65, 53.827, 43.887
Mon Jan  9 12:20:55 EST 2017, 2014, 0.180, 9, 0.970, 381, 80, 18, 33, 36, 79.480, 72.727
Mon Jan  9 12:21:16 EST 2017, 6964, 0.680, 5, 0.470, 531, 35, 8, 8, 81, 21.353, 18.573
Mon Jan  9 12:21:20 EST 2017, 9439, 0.430, 2, 0.720, 456, 58, 3, 45, 14, 3.927, 3.897
Mon Jan  9 12:21:29 EST 2017, 4489, 0.930, 7, 0.220, 306, 13, 13, 20, 59, 8.657, 7.677
Mon Jan  9 12:21:39 EST 2017, 3251, 0.310, 4, 0.840, 493, 24, 15, 2, 48, 8.823, 6.323
Mon Jan  9 12:22:29 EST 2017, 8201, 0.810, 8, 0.340, 343, 69, 6, 27, 93, 49.767, 46.597
Mon Jan  9 12:22:30 EST 2017, 5726, 0.060, 6, 0.590, 418, 47, 1, 14, 25, 1.537, 1.633
Mon Jan  9 12:23:57 EST 2017, 776, 0.560, 1, 0.090, 568, 92, 11, 39, 70, 78.703, 81.880
Mon Jan  9 12:25:14 EST 2017, 1086, 0.020, 5, 0.120, 484, 66, 10, 25, 73, 76.810, 68.977
Mon Jan  9 12:25:18 EST 2017, 6036, 0.520, 9, 0.620, 334, 21, 19, 0, 28, 3.437, 2.183
Mon Jan  9 12:29:20 EST 2017, 8511, 0.270, 7, 0.370, 409, 89, 15, 38, 95, 239.697, 221.777
Mon Jan  9 12:29:32 EST 2017, 3561, 0.770, 3, 0.870, 559, 44, 5, 13, 50, 11.820, 10.827
Mon Jan  9 12:29:45 EST 2017, 4798, 0.400, 8, 0.000, 447, 33, 8, 6, 62, 11.983, 10.343
Mon Jan  9 12:30:32 EST 2017, 9748, 0.900, 4, 0.500, 597, 78, 17, 31, 17, 46.877, 42.017
Mon Jan  9 12:30:42 EST 2017, 7273, 0.150, 2, 0.250, 522, 10, 12, 19, 84, 9.983, 8.983
Mon Jan  9 12:30:55 EST 2017, 2323, 0.650, 6, 0.750, 372, 55, 3, 44, 39, 12.413, 12.327
Mon Jan  9 12:31:15 EST 2017, 1704, 0.340, 2, 0.560, 315, 61, 9, 22, 56, 20.243, 19.613
Mon Jan  9 12:31:23 EST 2017, 6654, 0.840, 7, 0.060, 465, 16, 18, 47, 11, 7.763, 7.393
Mon Jan  9 12:33:25 EST 2017, 9129, 0.090, 9, 0.810, 540, 83, 14, 10, 79, 118.487, 82.177
Mon Jan  9 12:33:33 EST 2017, 4179, 0.590, 4, 0.310, 390, 38, 4, 35, 34, 8.027, 7.830
Mon Jan  9 12:34:29 EST 2017, 2942, 0.210, 6, 0.680, 578, 49, 6, 41, 67, 54.987, 52.677
Mon Jan  9 12:34:45 EST 2017, 7892, 0.710, 1, 0.180, 428, 94, 16, 16, 22, 15.590, 14.383
Mon Jan  9 12:35:13 EST 2017, 5417, 0.460, 3, 0.930, 353, 27, 11, 28, 90, 27.900, 24.990
Mon Jan  9 12:35:20 EST 2017, 467, 0.960, 8, 0.430, 503, 72, 2, 3, 45, 5.673, 6.503
Mon Jan  9 12:36:58 EST 2017, 622, 0.230, 3, 0.860, 414, 42, 14, 48, 91, 97.753, 91.240
Mon Jan  9 12:37:29 EST 2017, 5572, 0.730, 7, 0.360, 564, 87, 4, 23, 46, 30.897, 29.787
Mon Jan  9 12:37:56 EST 2017, 8047, 0.480, 9, 0.610, 489, 20, 9, 35, 69, 26.410, 24.260
Mon Jan  9 12:38:16 EST 2017, 3097, 0.980, 5, 0.110, 339, 65, 19, 10, 24, 19.633, 15.507
Mon Jan  9 12:39:42 EST 2017, 4334, 0.350, 6, 0.980, 451, 76, 11, 17, 80, 84.743, 65.923
Mon Jan  9 12:39:44 EST 2017, 9284, 0.850, 1, 0.480, 301, 31, 2, 42, 35, 1.513, 1.603
Mon Jan  9 12:40:07 EST 2017, 6809, 0.100, 4, 0.730, 376, 99, 7, 4, 57, 22.450, 17.340
Mon Jan  9 12:40:28 EST 2017, 1859, 0.600, 8, 0.230, 526, 54, 16, 29, 12, 19.897, 17.903
Mon Jan  9 12:41:09 EST 2017, 2478, 0.410, 4, 0.420, 583, 48, 13, 1, 86, 39.377, 26.090
Mon Jan  9 12:41:28 EST 2017, 7428, 0.910, 9, 0.920, 433, 93, 3, 26, 41, 18.490, 18.187
Mon Jan  9 12:41:38 EST 2017, 9903, 0.160, 7, 0.170, 358, 25, 8, 13, 63, 10.103, 8.990
Mon Jan  9 12:42:11 EST 2017, 4953, 0.660, 2, 0.670, 508, 70, 17, 38, 18, 32.103, 30.070
Mon Jan  9 12:43:29 EST 2017, 3715, 0.040, 8, 0.290, 320, 59, 10, 32, 97, 76.037, 69.663
Mon Jan  9 12:43:29 EST 2017, 8665, 0.540, 3, 0.790, 470, 14, 1, 7, 52, 0.677, 0.680
Mon Jan  9 12:44:17 EST 2017, 6190, 0.290, 1, 0.040, 545, 82, 6, 45, 74, 45.677, 47.103
Mon Jan  9 12:44:34 EST 2017, 1240, 0.790, 5, 0.540, 395, 37, 15, 20, 29, 16.877, 14.973
Mon Jan  9 12:44:35 EST 2017, 931, 0.260, 8, 0.700, 348, 11, 5, 9, 21, 0.877, 0.820
Mon Jan  9 12:46:15 EST 2017, 5881, 0.760, 4, 0.200, 498, 56, 14, 34, 66, 98.923, 89.057
Mon Jan  9 12:46:46 EST 2017, 8356, 0.010, 2, 0.950, 573, 34, 19, 21, 43, 30.093, 26.487
Mon Jan  9 12:49:31 EST 2017, 3406, 0.510, 6, 0.450, 423, 79, 10, 46, 88, 160.737, 145.350
Mon Jan  9 12:49:36 EST 2017, 4643, 0.130, 3, 0.580, 536, 90, 3, 28, 10, 4.327, 4.347
Mon Jan  9 12:49:53 EST 2017, 9593, 0.630, 7, 0.080, 386, 45, 12, 3, 55, 16.470, 11.777
Mon Jan  9 12:50:44 EST 2017, 7118, 0.380, 5, 0.830, 311, 68, 17, 40, 32, 50.467, 46.647
Mon Jan  9 12:50:50 EST 2017, 2168, 0.880, 1, 0.330, 461, 23, 7, 15, 77, 6.413, 6.493
Mon Jan  9 12:50:55 EST 2017, 1550, 0.070, 7, 0.010, 517, 28, 4, 43, 15, 4.290, 4.227
Mon Jan  9 12:51:35 EST 2017, 6500, 0.570, 2, 0.510, 367, 73, 13, 18, 60, 40.177, 35.003
Mon Jan  9 12:52:34 EST 2017, 8975, 0.320, 5, 0.260, 442, 51, 18, 31, 38, 57.967, 51.947
Mon Jan  9 12:53:45 EST 2017, 4025, 0.820, 9, 0.760, 592, 96, 8, 6, 83, 70.523, 55.730
Mon Jan  9 12:53:47 EST 2017, 2787, 0.450, 1, 0.140, 404, 85, 1, 24, 27, 1.790, 1.943
Mon Jan  9 12:55:25 EST 2017, 7737, 0.950, 6, 0.640, 554, 40, 11, 49, 72, 96.243, 90.060
Mon Jan  9 12:56:20 EST 2017, 5262, 0.200, 8, 0.390, 479, 62, 16, 12, 49, 54.267, 42.947
Mon Jan  9 12:56:31 EST 2017, 312, 0.700, 3, 0.890, 329, 17, 6, 37, 94, 11.413, 11.083
Mon Jan  9 12:56:55 EST 2017, 390, 0.090, 8, 0.520, 566, 23, 11, 45, 33, 24.130, 23.003
Mon Jan  9 12:57:11 EST 2017, 5340, 0.590, 4, 0.020, 416, 68, 2, 20, 78, 13.793, 15.023
Mon Jan  9 12:57:13 EST 2017, 7815, 0.340, 1, 0.770, 341, 46, 7, 33, 10, 2.110, 2.087
Mon Jan  9 12:58:35 EST 2017, 2865, 0.840, 6, 0.270, 491, 91, 16, 8, 55, 80.403, 56.890
Mon Jan  9 12:59:11 EST 2017, 4102, 0.470, 5, 0.650, 304, 80, 14, 14, 44, 34.333, 30.363
Mon Jan  9 12:59:39 EST 2017, 9052, 0.970, 9, 0.150, 454, 35, 4, 39, 89, 27.840, 27.467
Mon Jan  9 12:59:46 EST 2017, 6577, 0.220, 7, 0.900, 529, 57, 9, 1, 22, 6.250, 4.710
Mon Jan  9 12:59:58 EST 2017, 1627, 0.720, 2, 0.400, 379, 12, 18, 26, 67, 12.217, 11.193
Mon Jan  9 13:00:04 EST 2017, 2246, 0.280, 5, 0.210, 435, 18, 10, 4, 50, 5.213, 4.373
Mon Jan  9 13:00:11 EST 2017, 7196, 0.780, 1, 0.710, 585, 63, 1, 29, 95, 6.980, 7.693
Mon Jan  9 13:00:17 EST 2017, 9671, 0.030, 3, 0.460, 510, 40, 5, 17, 27, 5.903, 5.547
Mon Jan  9 13:03:05 EST 2017, 4721, 0.530, 7, 0.960, 360, 85, 15, 42, 72, 164.217, 147.000
Mon Jan  9 13:04:10 EST 2017, 3483, 0.160, 2, 0.080, 472, 97, 12, 36, 39, 62.940, 58.977
Mon Jan  9 13:04:20 EST 2017, 8433, 0.660, 6, 0.580, 322, 52, 3, 11, 84, 9.780, 9.783
Mon Jan  9 13:04:41 EST 2017, 5958, 0.410, 9, 0.330, 397, 74, 8, 48, 16, 20.907, 19.873
Mon Jan  9 13:05:27 EST 2017, 1008, 0.910, 4, 0.830, 547, 29, 17, 23, 61, 45.560, 40.350
Mon Jan  9 13:05:31 EST 2017, 1318, 0.380, 1, 0.930, 500, 54, 2, 9, 58, 3.567, 4.017
Mon Jan  9 13:05:53 EST 2017, 6268, 0.880, 5, 0.430, 350, 99, 12, 34, 13, 21.333, 19.580
Mon Jan  9 13:06:52 EST 2017, 8743, 0.130, 8, 0.680, 425, 32, 17, 22, 81, 58.940, 50.533
Mon Jan  9 13:07:41 EST 2017, 3793, 0.630, 3, 0.180, 575, 77, 7, 47, 36, 47.933, 47.757
Mon Jan  9 13:08:14 EST 2017, 5030, 0.000, 7, 0.800, 388, 66, 5, 28, 69, 32.573, 31.283
Mon Jan  9 13:08:17 EST 2017, 9980, 0.500, 2, 0.300, 538, 21, 14, 3, 24, 3.257, 2.647
Mon Jan  9 13:13:49 EST 2017, 7505, 0.250, 4, 0.550, 463, 88, 19, 40, 92, 327.210, 276.720
Mon Jan  9 13:14:05 EST 2017, 2555, 0.750, 9, 0.050, 313, 43, 10, 15, 47, 15.863, 13.967
Mon Jan  9 13:14:10 EST 2017, 1936, 0.190, 4, 0.360, 369, 37, 1, 37, 75, 4.993, 5.350
Mon Jan  9 13:14:41 EST 2017, 6886, 0.690, 8, 0.860, 519, 82, 11, 12, 30, 30.280, 25.457
Mon Jan  9 13:15:25 EST 2017, 9361, 0.440, 6, 0.110, 594, 15, 15, 25, 98, 42.510, 38.550
Mon Jan  9 13:15:33 EST 2017, 4411, 0.940, 2, 0.610, 444, 60, 6, 0, 53, 7.690, 6.573
Mon Jan  9 13:16:05 EST 2017, 3174, 0.310, 9, 0.490, 557, 71, 4, 19, 64, 31.250, 29.873
Mon Jan  9 13:16:17 EST 2017, 8124, 0.810, 5, 0.990, 407, 26, 13, 44, 19, 12.113, 11.347
Mon Jan  9 13:17:42 EST 2017, 5649, 0.060, 3, 0.240, 332, 94, 18, 6, 86, 81.397, 51.830
Mon Jan  9 13:18:12 EST 2017, 699, 0.560, 7, 0.740, 482, 49, 8, 31, 41, 29.397, 28.207
Mon Jan  9 13:19:14 EST 2017, 544, 0.360, 3, 0.070, 402, 56, 16, 13, 85, 59.967, 50.037
Mon Jan  9 13:19:22 EST 2017, 5494, 0.860, 8, 0.570, 552, 11, 7, 38, 40, 7.693, 7.300
Mon Jan  9 13:19:31 EST 2017, 7969, 0.110, 5, 0.320, 477, 78, 2, 1, 62, 7.403, 8.413
Mon Jan  9 13:19:34 EST 2017, 3019, 0.610, 1, 0.820, 327, 33, 12, 26, 17, 3.260, 3.033
Mon Jan  9 13:23:16 EST 2017, 4257, 0.240, 9, 0.190, 515, 44, 19, 44, 96, 219.687, 203.070
Mon Jan  9 13:23:56 EST 2017, 9207, 0.740, 4, 0.690, 365, 89, 9, 19, 51, 39.160, 34.947
Mon Jan  9 13:24:04 EST 2017, 6732, 0.490, 2, 0.440, 440, 22, 4, 32, 74, 7.893, 8.127
Mon Jan  9 13:24:30 EST 2017, 1782, 0.990, 6, 0.940, 590, 67, 14, 7, 29, 26.353, 20.140
Mon Jan  9 13:26:09 EST 2017, 2400, 0.050, 1, 0.630, 533, 73, 15, 35, 91, 97.977, 92.680
Mon Jan  9 13:26:15 EST 2017, 7350, 0.550, 6, 0.130, 383, 28, 6, 10, 46, 5.973, 5.370
Mon Jan  9 13:26:29 EST 2017, 9825, 0.300, 8, 0.880, 308, 95, 1, 47, 68, 12.187, 13.007
Mon Jan  9 13:26:43 EST 2017, 4875, 0.800, 4, 0.380, 458, 50, 10, 22, 23, 14.550, 13.160
Mon Jan  9 13:27:17 EST 2017, 3638, 0.420, 7, 0.500, 346, 39, 18, 4, 79, 30.600, 20.390
Mon Jan  9 13:27:52 EST 2017, 8588, 0.920, 3, 0.000, 496, 84, 8, 29, 34, 34.140, 34.523
Mon Jan  9 13:27:56 EST 2017, 6113, 0.170, 5, 0.750, 571, 16, 3, 16, 57, 3.847, 3.700
Mon Jan  9 13:28:15 EST 2017, 1163, 0.670, 9, 0.250, 421, 61, 13, 41, 12, 19.093, 17.900
Mon Jan  9 13:28:31 EST 2017, 854, 0.140, 6, 0.470, 336, 87, 7, 30, 20, 15.263, 14.673
Mon Jan  9 13:28:47 EST 2017, 5804, 0.640, 1, 0.970, 486, 42, 17, 5, 65, 15.733, 12.060
Mon Jan  9 13:30:02 EST 2017, 8279, 0.390, 3, 0.220, 561, 64, 12, 43, 43, 74.217, 73.147
Mon Jan  9 13:30:08 EST 2017, 3329, 0.890, 8, 0.720, 411, 19, 3, 18, 88, 6.357, 6.220
Mon Jan  9 13:30:17 EST 2017, 4566, 0.270, 2, 0.350, 599, 30, 10, 12, 31, 7.883, 7.107
Mon Jan  9 13:33:59 EST 2017, 9516, 0.770, 7, 0.850, 449, 75, 19, 37, 76, 219.973, 199.880
Mon Jan  9 13:34:54 EST 2017, 7041, 0.020, 9, 0.100, 374, 53, 15, 24, 54, 53.230, 47.630
Mon Jan  9 13:37:08 EST 2017, 2091, 0.520, 4, 0.600, 524, 98, 5, 49, 99, 132.093, 127.317
Mon Jan  9 13:37:28 EST 2017, 1472, 0.450, 7, 0.790, 468, 92, 6, 21, 26, 20.047, 18.843
Mon Jan  9 13:38:53 EST 2017, 6422, 0.950, 3, 0.290, 318, 47, 16, 46, 71, 72.373, 74.003
Mon Jan  9 13:39:06 EST 2017, 8897, 0.200, 1, 0.540, 393, 70, 11, 8, 48, 12.160, 11.513
Mon Jan  9 13:39:17 EST 2017, 3947, 0.700, 5, 0.040, 543, 25, 2, 33, 93, 10.770, 11.127
Mon Jan  9 13:39:21 EST 2017, 2710, 0.080, 4, 0.910, 430, 14, 9, 40, 15, 3.490, 3.410
Mon Jan  9 13:40:59 EST 2017, 7660, 0.580, 8, 0.410, 580, 59, 18, 15, 60, 95.283, 77.827
Mon Jan  9 13:41:29 EST 2017, 5185, 0.330, 6, 0.660, 505, 36, 13, 27, 37, 29.683, 26.917
Mon Jan  9 13:41:42 EST 2017, 235, 0.830, 2, 0.160, 355, 81, 4, 2, 82, 10.360, 12.283
Mon Jan  9 13:42:21 EST 2017, 196, 0.160, 4, 0.720, 490, 61, 10, 7, 80, 37.530, 31.690
Mon Jan  9 13:42:22 EST 2017, 5146, 0.660, 9, 0.220, 340, 16, 1, 32, 35, 0.997, 1.070
Mon Jan  9 13:42:53 EST 2017, 7621, 0.410, 7, 0.970, 415, 84, 5, 20, 57, 30.083, 27.143
Mon Jan  9 13:43:06 EST 2017, 2671, 0.910, 2, 0.470, 565, 39, 15, 45, 12, 13.177, 12.510
Mon Jan  9 13:44:20 EST 2017, 3909, 0.290, 8, 0.590, 377, 50, 12, 26, 91, 72.643, 65.913
Mon Jan  9 13:44:30 EST 2017, 8859, 0.790, 3, 0.090, 527, 95, 3, 1, 46, 8.810, 9.467
Mon Jan  9 13:44:43 EST 2017, 6384, 0.040, 1, 0.840, 452, 27, 8, 38, 68, 12.693, 12.657
Mon Jan  9 13:45:02 EST 2017, 1434, 0.540, 6, 0.340, 302, 72, 17, 13, 23, 18.323, 15.547
Mon Jan  9 13:46:48 EST 2017, 2052, 0.470, 3, 0.030, 359, 67, 11, 41, 97, 104.773, 95.297
Mon Jan  9 13:46:51 EST 2017, 7002, 0.970, 7, 0.530, 509, 22, 2, 16, 52, 3.270, 3.227
Mon Jan  9 13:48:26 EST 2017, 9477, 0.220, 9, 0.280, 584, 89, 6, 29, 74, 93.940, 87.260
Mon Jan  9 13:48:38 EST 2017, 4527, 0.720, 5, 0.780, 434, 44, 16, 4, 29, 11.467, 8.453
Mon Jan  9 13:49:47 EST 2017, 3290, 0.100, 6, 0.160, 546, 33, 14, 23, 85, 66.350, 60.020
Mon Jan  9 13:50:06 EST 2017, 8240, 0.600, 2, 0.660, 396, 78, 4, 48, 40, 18.757, 18.740
Mon Jan  9 13:50:09 EST 2017, 5765, 0.350, 4, 0.410, 321, 10, 9, 10, 63, 3.123, 2.803
Mon Jan  9 13:50:44 EST 2017, 815, 0.850, 8, 0.910, 471, 55, 18, 35, 18, 34.963, 32.033
Mon Jan  9 13:50:49 EST 2017, 1124, 0.320, 7, 0.810, 574, 81, 1, 49, 15, 4.270, 4.497
Mon Jan  9 13:51:11 EST 2017, 6074, 0.820, 2, 0.310, 424, 36, 11, 24, 60, 22.583, 20.910
Mon Jan  9 13:51:59 EST 2017, 8549, 0.070, 5, 0.560, 349, 58, 15, 37, 37, 47.070, 44.143
Mon Jan  9 13:52:06 EST 2017, 3599, 0.570, 9, 0.060, 499, 13, 6, 12, 82, 7.107, 6.473
Mon Jan  9 13:52:07 EST 2017, 4837, 0.190, 1, 0.940, 312, 24, 4, 18, 26, 0.910, 1.060
Mon Jan  9 13:54:33 EST 2017, 9787, 0.690, 6, 0.440, 462, 69, 13, 43, 71, 144.577, 139.457
Mon Jan  9 13:55:11 EST 2017, 7312, 0.440, 8, 0.690, 537, 47, 18, 5, 49, 36.717, 24.963
Mon Jan  9 13:56:50 EST 2017, 2362, 0.940, 4, 0.190, 387, 92, 8, 30, 94, 98.587, 90.203
Mon Jan  9 13:56:55 EST 2017, 1743, 0.000, 9, 0.380, 443, 98, 2, 2, 32, 4.650, 5.270
Mon Jan  9 13:58:30 EST 2017, 6693, 0.500, 4, 0.880, 593, 53, 12, 27, 77, 92.370, 81.900
Mon Jan  9 13:59:34 EST 2017, 9168, 0.250, 2, 0.130, 518, 75, 17, 15, 54, 63.167, 51.337
Mon Jan  9 14:00:10 EST 2017, 4218, 0.750, 6, 0.630, 368, 30, 7, 40, 99, 35.547, 34.213
Mon Jan  9 14:00:13 EST 2017, 2981, 0.380, 3, 0.250, 481, 19, 5, 34, 21, 3.193, 3.170
Mon Jan  9 14:00:54 EST 2017, 7931, 0.880, 7, 0.750, 331, 64, 14, 9, 66, 39.613, 29.930
Mon Jan  9 14:02:03 EST 2017, 5456, 0.130, 5, 0.000, 406, 41, 19, 46, 43, 67.397, 62.783
Mon Jan  9 14:02:55 EST 2017, 506, 0.630, 1, 0.500, 556, 86, 9, 21, 88, 51.337, 50.903
Mon Jan  9 14:03:14 EST 2017, 660, 0.430, 9, 0.170, 326, 29, 15, 27, 39, 19.183, 17.700
Mon Jan  9 14:03:41 EST 2017, 5610, 0.930, 5, 0.670, 476, 74, 6, 2, 84, 25.557, 20.230
Mon Jan  9 14:03:43 EST 2017, 8085, 0.180, 2, 0.420, 551, 51, 1, 39, 16, 1.637, 1.723
Mon Jan  9 14:04:41 EST 2017, 3135, 0.680, 7, 0.920, 401, 96, 10, 14, 61, 58.333, 47.187
Mon Jan  9 14:05:56 EST 2017, 4373, 0.050, 3, 0.050, 588, 85, 17, 8, 50, 71.057, 53.443
Mon Jan  9 14:06:53 EST 2017, 9323, 0.550, 8, 0.550, 438, 40, 8, 33, 95, 55.323, 52.260
Mon Jan  9 14:06:59 EST 2017, 6848, 0.300, 6, 0.300, 363, 62, 3, 20, 28, 5.730, 5.740
Mon Jan  9 14:07:17 EST 2017, 1898, 0.800, 1, 0.800, 513, 17, 13, 45, 73, 17.823, 16.957
Mon Jan  9 14:07:29 EST 2017, 2516, 0.240, 6, 0.610, 457, 12, 16, 23, 44, 11.617, 10.167
Mon Jan  9 14:08:09 EST 2017, 7466, 0.740, 2, 0.110, 307, 57, 7, 48, 89, 40.547, 39.753
Mon Jan  9 14:08:11 EST 2017, 9941, 0.490, 4, 0.860, 382, 34, 2, 11, 22, 1.203, 1.240
Mon Jan  9 14:10:46 EST 2017, 4991, 0.990, 8, 0.360, 532, 79, 12, 36, 67, 150.100, 139.617
Mon Jan  9 14:11:36 EST 2017, 3754, 0.360, 1, 0.740, 420, 91, 19, 42, 33, 49.637, 46.440
Mon Jan  9 14:12:24 EST 2017, 8704, 0.860, 5, 0.240, 570, 46, 9, 17, 78, 48.097, 42.430
Mon Jan  9 14:12:30 EST 2017, 6229, 0.110, 7, 0.990, 495, 68, 4, 30, 11, 5.760, 5.407
Mon Jan  9 14:12:38 EST 2017, 1279, 0.610, 3, 0.490, 345, 23, 14, 5, 56, 7.707, 6.370
Mon Jan  9 14:12:52 EST 2017, 970, 0.080, 2, 0.270, 410, 48, 6, 16, 64, 13.743, 13.637
Mon Jan  9 14:14:06 EST 2017, 5920, 0.580, 6, 0.770, 560, 93, 16, 41, 19, 73.643, 67.813
Mon Jan  9 14:14:25 EST 2017, 8395, 0.330, 9, 0.020, 485, 26, 11, 3, 87, 18.537, 13.030
Mon Jan  9 14:14:30 EST 2017, 3445, 0.830, 4, 0.520, 335, 71, 1, 28, 42, 4.010, 4.357
Mon Jan  9 14:16:21 EST 2017, 4682, 0.460, 5, 0.390, 523, 60, 9, 47, 75, 110.887, 104.580
Mon Jan  9 14:16:25 EST 2017, 9632, 0.960, 1, 0.890, 373, 15, 18, 22, 30, 3.840, 3.393
