# Timestamp, procs, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max, agentBkts_mean, agentBkts_sd, agentBkts_ci, agentBkts_ci, agentBkts_min, agentBkts_box_q1, agentBkts_median, agentBkts_box_q2, agentBkts_max, schedBktSz_mean, schedBktSz_sd, schedBktSz_ci, schedBktSz_ci, schedBktSz_min, schedBktSz_box_q1, schedBktSz_median, schedBktSz_box_q2, schedBktSz_max, fixHeapComp_mean, fixHeapComp_sd, fixHeapComp_ci, fixHeapComp_ci, fixHeapComp_min, fixHeapComp_box_q1, fixHeapComp_median, fixHeapComp_box_q2, fixHeapComp_max, fixHeapOps_mean, fixHeapOps_sd, fixHeapOps_ci, fixHeapOps_ci, fixHeapOps_min, fixHeapOps_box_q1, fixHeapOps_median, fixHeapOps_box_q2, fixHeapOps_max
Sat Jan 14 11:47:10 EST 2017, 1, 2, 0.000, 10, 34.182, 0.777223, 33.6344, 34.7296, 33.35, 33.49, 34.435, 35.1, 35.28, 79398.4, 2.6533, 79396.5, 79400.3, 79396, 79396, 79400, 79400, 79404, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4988789, 0, 4988789, 4988789, 4988789, 4988789, 4988789, 4988789, 4988789, 31486656, 0, 31486656, 31486656, 31486656, 31486656, 31486656, 31486656, 31486656, 2.96143, 4.21468e-08, 2.96143, 2.96143, 2.96143, 2.96143, 2.96143, 2.96143, 2.96143, 6.32421, 8.42937e-08, 6.32421, 6.32421, 6.32421, 6.32421, 6.32421, 6.32421, 6.32421, 13.2145, 1.68587e-07, 13.2145, 13.2145, 13.2145, 13.2145, 13.2145, 13.2145, 13.2145, 5111979, 0, 5111979, 5111979, 5111979, 5111979, 5111979, 5111979, 5111979
Sat Jan 14 11:49:22 EST 2017, 1, 5, 0.000, 10, 39.421, 1.81462, 38.1425, 40.6995, 36.43, 38.23, 40.175, 41.4, 41.52, 83698.8, 2.56125, 83697, 83700.6, 83696, 83696, 83700, 83700, 83704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 45716955, 0.707107, 4.5717e+07, 4.5717e+07, 45716955, 45716955, 45716955, 45716955, 45716955, 1.78106, 2.10734e-08, 1.78106, 1.78106, 1.78106, 1.78106, 1.78106, 1.78106, 1.78106, 9.18012, 1.19209e-07, 9.18012, 9.18012, 9.18012, 9.18012, 9.18012, 9.18012, 9.18012, 12.8023, 0, 12.8023, 12.8023, 12.8023, 12.8023, 12.8023, 12.8023, 12.8023, 5493566, 0, 5493566, 5493566, 5493566, 5493566, 5493566, 5493566, 5493566
Sat Jan 14 11:53:29 EST 2017, 1, 10, 0.000, 10, 40.75, 2.05406, 39.3028, 42.1972, 34.95, 40.3, 41.82, 42.03, 42.06, 79960, 3.09839, 79957.8, 79962.2, 79956, 79956, 79960, 79964, 79964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 49465285, 0.707107, 4.94653e+07, 4.94653e+07, 49465285, 49465285, 49465285, 49465285, 49465285, 1.43379, 0, 1.43379, 1.43379, 1.43379, 1.43379, 1.43379, 1.43379, 1.43379, 9.93279, 1.68587e-07, 9.93279, 9.93279, 9.93279, 9.93279, 9.93279, 9.93279, 9.93279, 12.5236, 1.68587e-07, 12.5236, 12.5236, 12.5236, 12.5236, 12.5236, 12.5236, 12.5236, 5938596, 0, 5938596, 5938596, 5938596, 5938596, 5938596, 5938596, 5938596
Sat Jan 14 11:55:16 EST 2017, 1, 1, 0.250, 10, 26.944, 1.38932, 25.9651, 27.9229, 24.78, 24.86, 27.835, 27.96, 27.98, 72394.4, 2.6533, 72392.5, 72396.3, 72392, 72392, 72396, 72396, 72400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4930887, 0, 4930887, 4930887, 4930887, 4930887, 4930887, 4930887, 4930887, 19607629, 0, 19607629, 19607629, 19607629, 19607629, 19607629, 19607629, 19607629, 4.23482, 0, 4.23482, 4.23482, 4.23482, 4.23482, 4.23482, 4.23482, 4.23482, 3.98448, 4.21468e-08, 3.98448, 3.98448, 3.98448, 3.98448, 3.98448, 3.98448, 3.98448, 13.0257, 0, 13.0257, 13.0257, 13.0257, 13.0257, 13.0257, 13.0257, 13.0257, 5115494, 0, 5115494, 5115494, 5115494, 5115494, 5115494, 5115494, 5115494
Sat Jan 14 11:57:28 EST 2017, 1, 2, 0.250, 10, 33.474, 1.46952, 32.4386, 34.5094, 30.8, 33.27, 34.23, 34.9, 34.92, 76524, 3.09839, 76521.8, 76526.2, 76520, 76520, 76524, 76528, 76528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4988437, 0, 4988437, 4988437, 4988437, 4988437, 4988437, 4988437, 4988437, 31486627, 0, 31486627, 31486627, 31486627, 31486627, 31486627, 31486627, 31486627, 2.84011, 5.96046e-08, 2.84011, 2.84011, 2.84011, 2.84011, 2.84011, 2.84011, 2.84011, 6.32458, 1.46001e-07, 6.32458, 6.32458, 6.32458, 6.32458, 6.32458, 6.32458, 6.32458, 13.0666, 0, 13.0666, 13.0666, 13.0666, 13.0666, 13.0666, 13.0666, 13.0666, 5131612, 0, 5131612, 5131612, 5131612, 5131612, 5131612, 5131612, 5131612
Sat Jan 14 11:59:35 EST 2017, 1, 5, 0.250, 10, 40.494, 0.75995, 39.9586, 41.0294, 39.3, 39.54, 41.015, 41.18, 41.33, 78184.8, 6.6453, 78180.1, 78189.5, 78180, 78180, 78184, 78184, 78204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 45717076, 0, 45717076, 45717076, 45717076, 45717076, 45717076, 45717076, 45717076, 1.65963, 2.10734e-08, 1.65963, 1.65963, 1.65963, 1.65963, 1.65963, 1.65963, 1.65963, 9.18013, 1.68587e-07, 9.18013, 9.18013, 9.18013, 9.18013, 9.18013, 9.18013, 9.18013, 12.2613, 2.38419e-07, 12.2613, 12.2613, 12.2613, 12.2613, 12.2613, 12.2613, 12.2613, 5472807, 0, 5472807, 5472807, 5472807, 5472807, 5472807, 5472807, 5472807
Sat Jan 14 12:11:09 EST 2017, 1, 10, 0.250, 10, 41.037, 1.83928, 39.7411, 42.3329, 37.42, 40.21, 42.03, 42.16, 42.79, 78393.2, 1.83303, 78391.9, 78394.5, 78392, 78392, 78392, 78396, 78396, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 49465246, 0, 49465246, 49465246, 49465246, 49465246, 49465246, 49465246, 49465246, 1.30989, 1.49012e-08, 1.30989, 1.30989, 1.30989, 1.30989, 1.30989, 1.30989, 1.30989, 9.93278, 1.68587e-07, 9.93278, 9.93278, 9.93278, 9.93278, 9.93278, 9.93278, 9.93278, 11.4753, 1.68587e-07, 11.4753, 11.4753, 11.4753, 11.4753, 11.4753, 11.4753, 11.4753, 5858708, 0, 5858708, 5858708, 5858708, 5858708, 5858708, 5858708, 5858708
Sat Jan 14 12:13:06 EST 2017, 1, 1, 0.000, 15, 34.809, 0.876943, 34.1911, 35.4269, 34, 34.05, 35.02, 35.86, 36.03, 86831.2, 2.4, 86829.5, 86832.9, 86828, 86828, 86832, 86832, 86836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4983917, 0, 4983917, 4983917, 4983917, 4983917, 4983917, 4983917, 4983917, 29401019, 0, 29401019, 29401019, 29401019, 29401019, 29401019, 29401019, 29401019, 5.18019, 1.19209e-07, 5.18019, 5.18019, 5.18019, 5.18019, 5.18019, 5.18019, 5.18019, 5.91107, 1.19209e-07, 5.91107, 5.91107, 5.91107, 5.91107, 5.91107, 5.91107, 5.91107, 13.3045, 1.68587e-07, 13.3045, 13.3045, 13.3045, 13.3045, 13.3045, 13.3045, 13.3045, 5035623, 0, 5035623, 5035623, 5035623, 5035623, 5035623, 5035623, 5035623
Sat Jan 14 12:15:18 EST 2017, 1, 2, 0.000, 15, 43.636, 0.781092, 43.0857, 44.1863, 42.35, 42.52, 44.18, 44.28, 44.28, 90409.6, 2.6533, 90407.7, 90411.5, 90408, 90408, 90408, 90412, 90416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989985, 0, 4989985, 4989985, 4989985, 4989985, 4989985, 4989985, 4989985, 47229278, 0, 47229278, 47229278, 47229278, 47229278, 47229278, 47229278, 47229278, 3.37606, 0, 3.37606, 3.37606, 3.37606, 3.37606, 3.37606, 3.37606, 3.37606, 9.48383, 1.19209e-07, 9.48383, 9.48383, 9.48383, 9.48383, 9.48383, 9.48383, 9.48383, 13.3216, 1.68587e-07, 13.3216, 13.3216, 13.3216, 13.3216, 13.3216, 13.3216, 13.3216, 5028356, 0, 5028356, 5028356, 5028356, 5028356, 5028356, 5028356, 5028356
Sat Jan 14 12:17:31 EST 2017, 1, 5, 0.000, 15, 52.395, 1.01276, 51.6815, 53.1085, 50.92, 51.25, 52.955, 53.5, 53.78, 100374, 2.68328, 100372, 100376, 100372, 100372, 100374, 100376, 100380, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 68572597, 0, 68572597, 68572597, 68572597, 68572597, 68572597, 68572597, 68572597, 1.94475, 3.65002e-08, 1.94475, 1.94475, 1.94475, 1.94475, 1.94475, 1.94475, 1.94475, 13.7696, 0, 13.7696, 13.7696, 13.7696, 13.7696, 13.7696, 13.7696, 13.7696, 12.9774, 1.68587e-07, 12.9774, 12.9774, 12.9774, 12.9774, 12.9774, 12.9774, 12.9774, 5320684, 0, 5320684, 5320684, 5320684, 5320684, 5320684, 5320684, 5320684
Sat Jan 14 12:19:38 EST 2017, 1, 10, 0.000, 15, 53.576, 2.47197, 51.8344, 55.3176, 46.64, 53.12, 54.7, 55.26, 55.57, 98663.6, 2.15407, 98662.1, 98665.1, 98660, 98664, 98664, 98664, 98668, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 74197127, 0, 74197127, 74197127, 74197127, 74197127, 74197127, 74197127, 74197127, 1.48369, 3.65002e-08, 1.48369, 1.48369, 1.48369, 1.48369, 1.48369, 1.48369, 1.48369, 14.899, 0, 14.899, 14.899, 14.899, 14.899, 14.899, 14.899, 14.899, 12.5344, 1.68587e-07, 12.5344, 12.5344, 12.5344, 12.5344, 12.5344, 12.5344, 12.5344, 5909478, 0, 5909478, 5909478, 5909478, 5909478, 5909478, 5909478, 5909478
Sat Jan 14 12:29:31 EST 2017, 1, 1, 0.250, 15, 33.697, 2.15356, 32.1797, 35.2143, 29.16, 31.42, 35.215, 35.39, 35.42, 85195.6, 2.8, 85193.6, 85197.6, 85192, 85192, 85196, 85200, 85200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4983796, 0, 4983796, 4983796, 4983796, 4983796, 4983796, 4983796, 4983796, 29400577, 0, 29400577, 29400577, 29400577, 29400577, 29400577, 29400577, 29400577, 5.05828, 5.96046e-08, 5.05828, 5.05828, 5.05828, 5.05828, 5.05828, 5.05828, 5.05828, 5.91104, 8.42937e-08, 5.91104, 5.91104, 5.91104, 5.91104, 5.91104, 5.91104, 5.91104, 13.2602, 2.38419e-07, 13.2602, 13.2602, 13.2602, 13.2602, 13.2602, 13.2602, 13.2602, 5043468, 0, 5043468, 5043468, 5043468, 5043468, 5043468, 5043468, 5043468
Sat Jan 14 12:39:10 EST 2017, 1, 2, 0.250, 15, 43.272, 1.08962, 42.5043, 44.0397, 41.26, 42.29, 43.89, 44.19, 44.8, 87462.8, 2.56125, 87461, 87464.6, 87460, 87460, 87464, 87464, 87468, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989971, 0, 4989971, 4989971, 4989971, 4989971, 4989971, 4989971, 4989971, 47229475, 0.707107, 4.72295e+07, 4.72295e+07, 47229475, 47229475, 47229475, 47229475, 47229475, 3.25389, 8.42937e-08, 3.25389, 3.25389, 3.25389, 3.25389, 3.25389, 3.25389, 3.25389, 9.48389, 1.19209e-07, 9.48389, 9.48389, 9.48389, 9.48389, 9.48389, 9.48389, 9.48389, 13.2862, 2.38419e-07, 13.2862, 13.2862, 13.2862, 13.2862, 13.2862, 13.2862, 13.2862, 5031443, 0, 5031443, 5031443, 5031443, 5031443, 5031443, 5031443, 5031443
Sat Jan 14 12:41:22 EST 2017, 1, 5, 0.250, 15, 52.56, 2.27904, 50.9543, 54.1657, 48.01, 53.31, 53.73, 53.92, 53.96, 94419.6, 1.2, 94418.8, 94420.4, 94416, 94420, 94420, 94420, 94420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 68572793, 0, 68572793, 68572793, 68572793, 68572793, 68572793, 68572793, 68572793, 1.82243, 2.98023e-08, 1.82243, 1.82243, 1.82243, 1.82243, 1.82243, 1.82243, 1.82243, 13.7696, 0, 13.7696, 13.7696, 13.7696, 13.7696, 13.7696, 13.7696, 13.7696, 12.6366, 0, 12.6366, 12.6366, 12.6366, 12.6366, 12.6366, 12.6366, 12.6366, 5291279, 0, 5291279, 5291279, 5291279, 5291279, 5291279, 5291279, 5291279
Sat Jan 14 12:49:35 EST 2017, 1, 10, 0.250, 15, 53.328, 3.18304, 51.0854, 55.5706, 46.86, 54.27, 54.68, 55.5, 55.71, 92508, 3.09839, 92505.8, 92510.2, 92504, 92504, 92508, 92512, 92512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 74197146, 1, 7.41971e+07, 7.41971e+07, 74197146, 74197146, 74197146, 74197146, 74197146, 1.35963, 1.49012e-08, 1.35963, 1.35963, 1.35963, 1.35963, 1.35963, 1.35963, 1.35963, 14.899, 0, 14.899, 14.899, 14.899, 14.899, 14.899, 14.899, 14.899, 11.5548, 1.68587e-07, 11.5548, 11.5548, 11.5548, 11.5548, 11.5548, 11.5548, 11.5548, 5790231, 0, 5790231, 5790231, 5790231, 5790231, 5790231, 5790231, 5790231
Sat Jan 14 12:55:34 EST 2017, 1, 1, 0.000, 20, 39.968, 2.2609, 38.3751, 41.5609, 34.65, 39.91, 41.165, 41.93, 41.93, 94871.6, 2.8, 94869.6, 94873.6, 94868, 94868, 94872, 94876, 94876, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989420, 0, 4989420, 4989420, 4989420, 4989420, 4989420, 4989420, 4989420, 39202335, 0.5, 3.92023e+07, 3.92023e+07, 39202335, 39202335, 39202335, 39202335, 39202335, 5.76178, 1.19209e-07, 5.76178, 5.76178, 5.76178, 5.76178, 5.76178, 5.76178, 5.76178, 7.87286, 1.19209e-07, 7.87286, 7.87286, 7.87286, 7.87286, 7.87286, 7.87286, 7.87286, 13.3339, 1.68587e-07, 13.3339, 13.3339, 13.3339, 13.3339, 13.3339, 13.3339, 13.3339, 5015898, 0, 5015898, 5015898, 5015898, 5015898, 5015898, 5015898, 5015898
Sat Jan 14 12:57:46 EST 2017, 1, 2, 0.000, 20, 51.867, 1.03735, 51.1361, 52.5979, 50.75, 50.98, 52.18, 53.25, 53.28, 110247, 1.83303, 110246, 110248, 110244, 110244, 110248, 110248, 110248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 62967990, 0, 62967990, 62967990, 62967990, 62967990, 62967990, 62967990, 62967990, 3.66871, 4.21468e-08, 3.66871, 3.66871, 3.66871, 3.66871, 3.66871, 3.66871, 3.66871, 12.6442, 0, 12.6442, 12.6442, 12.6442, 12.6442, 12.6442, 12.6442, 12.6442, 13.3453, 2.92002e-07, 13.3453, 13.3453, 13.3453, 13.3453, 13.3453, 13.3453, 13.3453, 5009942, 0, 5009942, 5009942, 5009942, 5009942, 5009942, 5009942, 5009942
Sat Jan 14 13:00:03 EST 2017, 1, 5, 0.000, 20, 63.025, 2.4781, 61.279, 64.771, 58.59, 62.37, 65.045, 65.15, 65.16, 105632, 2.8, 105630, 105634, 105628, 105632, 105632, 105636, 105636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 91428208, 0, 91428208, 91428208, 91428208, 91428208, 91428208, 91428208, 91428208, 2.06541, 2.98023e-08, 2.06541, 2.06541, 2.06541, 2.06541, 2.06541, 2.06541, 2.06541, 18.3591, 4.12953e-07, 18.3591, 18.3591, 18.3591, 18.3591, 18.3591, 18.3591, 18.3591, 13.0949, 2.92002e-07, 13.0949, 13.0949, 13.0949, 13.0949, 13.0949, 13.0949, 13.0949, 5215904, 0, 5215904, 5215904, 5215904, 5215904, 5215904, 5215904, 5215904
Sat Jan 14 13:03:21 EST 2017, 1, 10, 0.000, 20, 66.399, 2.49672, 64.6399, 68.1581, 61.42, 67.27, 67.585, 67.86, 68.24, 104856, 3.32265, 104854, 104858, 104852, 104852, 104858, 104860, 104860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 98929674, 1.41421, 9.89297e+07, 9.89297e+07, 98929674, 98929674, 98929674, 98929674, 98929674, 1.51612, 3.65002e-08, 1.51612, 1.51612, 1.51612, 1.51612, 1.51612, 1.51612, 1.51612, 19.8654, 4.12953e-07, 19.8654, 19.8654, 19.8654, 19.8654, 19.8654, 19.8654, 19.8654, 12.5535, 0, 12.5535, 12.5535, 12.5535, 12.5535, 12.5535, 12.5535, 12.5535, 5863868, 0, 5863868, 5863868, 5863868, 5863868, 5863868, 5863868, 5863868
Sat Jan 14 13:11:09 EST 2017, 1, 1, 0.250, 20, 40.38, 2.48871, 38.6266, 42.1334, 35.14, 39.91, 41.925, 42.65, 42.73, 93986.4, 2.6533, 93984.5, 93988.3, 93984, 93984, 93988, 93988, 93992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989375, 0, 4989375, 4989375, 4989375, 4989375, 4989375, 4989375, 4989375, 39202124, 0, 39202124, 39202124, 39202124, 39202124, 39202124, 39202124, 39202124, 5.63865, 8.42937e-08, 5.63865, 5.63865, 5.63865, 5.63865, 5.63865, 5.63865, 5.63865, 7.87297, 0, 7.87297, 7.87297, 7.87297, 7.87297, 7.87297, 7.87297, 7.87297, 13.3228, 1.68587e-07, 13.3228, 13.3228, 13.3228, 13.3228, 13.3228, 13.3228, 13.3228, 5017341, 0, 5017341, 5017341, 5017341, 5017341, 5017341, 5017341, 5017341
Sat Jan 14 13:13:21 EST 2017, 1, 2, 0.250, 20, 51.589, 1.98732, 50.1888, 52.9892, 47.8, 51.22, 52.97, 53.23, 53.61, 107044, 3.32265, 107042, 107046, 107040, 107040, 107044, 107048, 107048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 62967767, 0, 62967767, 62967767, 62967767, 62967767, 62967767, 62967767, 62967767, 3.54537, 7.30005e-08, 3.54537, 3.54537, 3.54537, 3.54537, 3.54537, 3.54537, 3.54537, 12.6441, 0, 12.6441, 12.6441, 12.6441, 12.6441, 12.6441, 12.6441, 12.6441, 13.3361, 1.68587e-07, 13.3361, 13.3361, 13.3361, 13.3361, 13.3361, 13.3361, 13.3361, 5010671, 0, 5010671, 5010671, 5010671, 5010671, 5010671, 5010671, 5010671
Sat Jan 14 13:15:38 EST 2017, 1, 5, 0.250, 20, 63.297, 2.62176, 61.4498, 65.1442, 56.04, 62.6, 64.625, 65.08, 65.44, 102054, 2, 102053, 102055, 102052, 102052, 102056, 102056, 102056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 91427882, 1.41421, 9.14279e+07, 9.14279e+07, 91427882, 91427882, 91427882, 91427882, 91427882, 1.94267, 2.98023e-08, 1.94267, 1.94267, 1.94267, 1.94267, 1.94267, 1.94267, 1.94267, 18.359, 3.37175e-07, 18.359, 18.359, 18.359, 18.359, 18.359, 18.359, 18.359, 12.8753, 1.68587e-07, 12.8753, 12.8753, 12.8753, 12.8753, 12.8753, 12.8753, 12.8753, 5189928, 0, 5189928, 5189928, 5189928, 5189928, 5189928, 5189928, 5189928
Sat Jan 14 13:21:51 EST 2017, 1, 10, 0.250, 20, 64.913, 2.70512, 63.0071, 66.8189, 61.07, 61.32, 66.845, 67.33, 67.4, 101330, 11.7576, 101322, 101338, 101324, 101324, 101326, 101332, 101364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 98929721, 0, 98929721, 98929721, 98929721, 98929721, 98929721, 98929721, 98929721, 1.39208, 0, 1.39208, 1.39208, 1.39208, 1.39208, 1.39208, 1.39208, 1.39208, 19.8654, 4.12953e-07, 19.8654, 19.8654, 19.8654, 19.8654, 19.8654, 19.8654, 19.8654, 11.6511, 1.68587e-07, 11.6511, 11.6511, 11.6511, 11.6511, 11.6511, 11.6511, 11.6511, 5736097, 0, 5736097, 5736097, 5736097, 5736097, 5736097, 5736097, 5736097
