# Timestamp, procs, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Sat Jan 14 10:36:36 EST 2017, 1, 1, 0.250, 5, 17.368, 0.516581, 17.004, 17.732, 16.22, 16.96, 17.705, 17.81, 17.87, 52378, 2.68328, 52376.1, 52379.9, 52376, 52376, 52378, 52380, 52384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4434430, 0, 4434430, 4434430, 4434430, 4434430, 4434430, 4434430, 4434430, 9799042, 0, 9799042, 9799042, 9799042, 9799042, 9799042, 9799042, 9799042
Sat Jan 14 10:38:48 EST 2017, 1, 2, 0.250, 5, 22.4, 0.831673, 21.814, 22.986, 20.07, 22.67, 22.75, 22.82, 22.95, 55353.6, 2.6533, 55351.7, 55355.5, 55352, 55352, 55352, 55356, 55360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4890168, 0, 4890168, 4890168, 4890168, 4890168, 4890168, 4890168, 4890168, 15748169, 0, 15748169, 15748169, 15748169, 15748169, 15748169, 15748169, 15748169
Sat Jan 14 10:40:54 EST 2017, 1, 5, 0.250, 5, 26.89, 0.726416, 26.3782, 27.4018, 26.18, 26.22, 27.125, 27.82, 28.04, 58895.2, 2.99333, 58893.1, 58897.3, 58892, 58892, 58896, 58900, 58900, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4986515, 0, 4986515, 4986515, 4986515, 4986515, 4986515, 4986515, 4986515, 22860080, 0, 22860080, 22860080, 22860080, 22860080, 22860080, 22860080, 22860080
Sat Jan 14 10:43:01 EST 2017, 1, 10, 0.250, 5, 27.891, 0.635696, 27.4431, 28.3389, 27.22, 27.26, 28.115, 28.67, 28.72, 59803.6, 3.32265, 59801.3, 59805.9, 59800, 59800, 59804, 59808, 59808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4989322, 0, 4989322, 4989322, 4989322, 4989322, 4989322, 4989322, 4989322, 24733129, 0, 24733129, 24733129, 24733129, 24733129, 24733129, 24733129, 24733129
Sat Jan 14 10:45:02 EST 2017, 1, 1, 0.000, 10, 27.817, 0.5743, 27.4124, 28.2216, 26.91, 27.08, 28.165, 28.39, 28.47, 63121.2, 2.56125, 63119.4, 63123, 63116, 63120, 63122, 63124, 63124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4932898, 0, 4932898, 4932898, 4932898, 4932898, 4932898, 4932898, 4932898, 19607610, 0, 19607610, 19607610, 19607610, 19607610, 19607610, 19607610, 19607610
Sat Jan 14 10:47:14 EST 2017, 1, 2, 0.000, 10, 35.422, 0.652484, 34.9623, 35.8817, 34.61, 34.86, 35.72, 36.2, 36.22, 68450.8, 2.56125, 68449, 68452.6, 68448, 68448, 68452, 68452, 68456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4988789, 0, 4988789, 4988789, 4988789, 4988789, 4988789, 4988789, 4988789, 31486656, 0, 31486656, 31486656, 31486656, 31486656, 31486656, 31486656, 31486656
Sat Jan 14 10:49:25 EST 2017, 1, 5, 0.000, 10, 43.923, 0.949316, 43.2542, 44.5918, 42.64, 42.8, 44.62, 44.82, 44.88, 74190, 2.68328, 74188.1, 74191.9, 74188, 74188, 74190, 74192, 74196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 45716955, 0.707107, 4.5717e+07, 4.5717e+07, 45716955, 45716955, 45716955, 45716955, 45716955
Sat Jan 14 10:53:32 EST 2017, 1, 10, 0.000, 10, 44.464, 1.63847, 43.3096, 45.6184, 41.35, 44.36, 44.895, 46.1, 46.32, 75110, 2.68328, 75108.1, 75111.9, 75108, 75108, 75110, 75112, 75116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4990000, 0, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 4990000, 49465285, 0.707107, 4.94653e+07, 4.94653e+07, 49465285, 49465285, 49465285, 49465285, 49465285
Sat Jan 14 10:55:19 EST 2017, 1, 1, 0.250, 10, 26.074, 1.5478, 24.9835, 27.1645, 24.14, 24.19, 27.275, 27.41, 27.46, 60351.6, 3.32265, 60349.3, 60353.9, 60348, 60348, 60352, 60356, 60356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4930887, 0, 4930887, 4930887, 4930887, 4930887, 4930887, 4930887, 4930887, 19607629, 0, 19607629, 19607629, 19607629, 19607629, 19607629, 19607629, 19607629
Sat Jan 14 10:57:30 EST 2017, 1, 2, 0.250, 10, 33.305, 1.70897, 32.1009, 34.5091, 29.3, 32.76, 34.06, 35.01, 35.16, 64730.4, 1.95959, 64729, 64731.8, 64728, 64728, 64732, 64732, 64732, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4988437, 0, 4988437, 4988437, 4988437, 4988437, 4988437, 4988437, 4988437, 31486627, 0, 31486627, 31486627, 31486627, 31486627, 31486627, 31486627, 31486627
