# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 1 10', '--delay 1 10', '--selfEvents% 0 100', '--callIntervalMean 1 10', '--callDurationMean 1 10', '--maxChannels 10 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, ladderQ_timing_secs
Fri Jun 23 15:46:24 EDT 2017, 0.670, 8, 3, 0.150, 4, 3, 15, 428, 16, 4, 41, 32, 1.650, 1.527
Fri Jun 23 15:51:42 EDT 2017, 0.920, 2, 1, 0.900, 1, 5, 37, 503, 83, 8, 3, 54, 11.323, 12.903
Fri Jun 23 15:56:39 EDT 2017, 0.420, 6, 6, 0.400, 6, 1, 82, 353, 38, 18, 28, 99, 4.340, 5.030
Fri Jun 23 16:03:16 EDT 2017, 0.290, 3, 4, 0.530, 2, 2, 71, 390, 72, 6, 9, 20, 1.827, 2.043
Fri Jun 23 16:08:23 EDT 2017, 0.790, 7, 9, 0.030, 7, 7, 26, 540, 27, 16, 34, 65, 3.830, 4.653
Fri Jun 23 16:13:29 EDT 2017, 0.540, 5, 7, 0.780, 9, 4, 49, 315, 94, 11, 22, 88, 5.333, 5.943
Fri Jun 23 16:18:36 EDT 2017, 0.040, 9, 2, 0.280, 5, 9, 94, 465, 49, 1, 47, 43, 1.840, 1.847
Fri Jun 23 16:23:34 EDT 2017, 0.060, 2, 8, 0.890, 7, 1, 39, 423, 98, 17, 37, 61, 4.617, 4.910
Fri Jun 23 16:28:51 EDT 2017, 0.560, 7, 4, 0.390, 3, 5, 84, 573, 53, 8, 12, 16, 2.013, 2.137
Fri Jun 23 16:33:12 EDT 2017, 0.810, 4, 1, 0.640, 5, 3, 61, 348, 76, 3, 49, 39, 2.910, 3.133
Fri Jun 23 16:38:19 EDT 2017, 0.310, 9, 6, 0.140, 9, 8, 16, 498, 31, 12, 24, 84, 3.137, 3.433
Fri Jun 23 16:43:26 EDT 2017, 0.430, 3, 5, 0.760, 4, 9, 50, 536, 87, 5, 43, 27, 2.250, 2.403
Fri Jun 23 17:17:06 EDT 2017, 0.930, 8, 9, 0.260, 8, 4, 95, 386, 42, 15, 18, 72, 4.437, 6.787
Fri Jun 23 17:27:19 EDT 2017, 0.680, 1, 7, 0.510, 6, 6, 73, 461, 65, 19, 31, 95, 9.560, 12.547
Fri Jun 23 17:31:06 EDT 2017, 0.180, 6, 3, 0.010, 1, 2, 28, 311, 20, 10, 6, 50, 1.773, 1.727
Fri Jun 23 17:36:12 EDT 2017, 0.240, 4, 5, 0.320, 2, 2, 33, 480, 82, 16, 2, 33, 3.650, 4.027
Fri Jun 23 17:41:20 EDT 2017, 0.740, 8, 1, 0.820, 7, 7, 78, 330, 37, 6, 27, 78, 4.327, 4.333
Fri Jun 23 17:46:22 EDT 2017, 0.990, 2, 3, 0.070, 9, 5, 56, 555, 59, 2, 15, 56, 2.447, 3.077
Fri Jun 23 17:51:39 EDT 2017, 0.490, 6, 8, 0.570, 4, 9, 11, 405, 14, 11, 40, 11, 1.310, 1.557
Fri Jun 23 17:56:36 EDT 2017, 0.370, 1, 2, 0.450, 8, 8, 44, 367, 93, 4, 21, 89, 4.717, 4.920
Fri Jun 23 18:01:07 EDT 2017, 0.870, 5, 7, 0.950, 3, 4, 89, 517, 48, 13, 46, 44, 3.733, 4.213
Fri Jun 23 18:06:14 EDT 2017, 0.620, 3, 9, 0.200, 1, 6, 67, 442, 70, 18, 9, 22, 2.410, 2.740
Fri Jun 23 18:11:16 EDT 2017, 0.120, 7, 4, 0.700, 5, 1, 22, 592, 25, 9, 34, 67, 2.630, 2.717
Fri Jun 23 18:45:56 EDT 2017, 0.090, 3, 1, 0.540, 9, 4, 87, 508, 28, 14, 42, 36, 3.020, 3.103
Fri Jun 23 18:53:33 EDT 2017, 0.590, 8, 5, 0.040, 5, 8, 42, 358, 73, 5, 17, 81, 3.323, 3.643
Fri Jun 23 18:58:40 EDT 2017, 0.840, 1, 7, 0.790, 2, 2, 19, 583, 51, 9, 29, 58, 4.140, 4.613
Fri Jun 23 19:02:11 EDT 2017, 0.340, 5, 3, 0.290, 7, 6, 64, 433, 96, 19, 4, 13, 3.150, 3.317
Fri Jun 23 19:07:25 EDT 2017, 0.460, 2, 6, 0.670, 1, 7, 98, 320, 17, 7, 35, 92, 1.683, 1.820
Fri Jun 23 19:41:40 EDT 2017, 0.960, 6, 2, 0.170, 6, 3, 53, 470, 62, 16, 10, 47, 12.603, 18.307
Fri Jun 23 19:46:27 EDT 2017, 0.710, 4, 4, 0.920, 8, 9, 30, 395, 39, 12, 48, 25, 2.337, 2.427
Fri Jun 23 19:51:43 EDT 2017, 0.210, 9, 8, 0.420, 3, 5, 75, 545, 84, 2, 23, 70, 2.133, 2.133
Fri Jun 23 19:56:35 EDT 2017, 0.150, 1, 3, 0.230, 4, 4, 81, 376, 11, 13, 20, 64, 1.817, 1.833
Fri Jun 23 20:01:12 EDT 2017, 0.650, 6, 8, 0.730, 8, 9, 36, 526, 56, 3, 45, 19, 1.510, 1.527
Fri Jun 23 20:06:19 EDT 2017, 0.900, 4, 6, 0.480, 6, 2, 13, 301, 34, 8, 7, 42, 2.147, 2.280
Fri Jun 23 20:41:15 EDT 2017, 0.400, 8, 1, 0.980, 2, 7, 58, 451, 79, 18, 32, 87, 0.000, 0.000
Fri Jun 23 20:45:26 EDT 2017, 0.270, 5, 9, 0.110, 5, 6, 92, 564, 23, 6, 1, 30, 1.540, 1.510
Fri Jun 23 20:50:38 EDT 2017, 0.770, 9, 5, 0.610, 1, 1, 47, 414, 68, 15, 26, 75, 6.853, 7.457
Fri Jun 23 21:24:52 EDT 2017, 0.520, 3, 2, 0.360, 3, 8, 25, 489, 45, 10, 13, 98, 7.427, 9.807
Fri Jun 23 21:29:53 EDT 2017, 0.020, 7, 7, 0.860, 7, 3, 70, 339, 90, 1, 38, 53, 1.527, 1.643
Fri Jun 23 21:34:15 EDT 2017, 0.020, 1, 2, 0.740, 2, 5, 49, 440, 40, 11, 7, 23, 2.143, 2.337
Fri Jun 23 21:39:22 EDT 2017, 0.520, 6, 7, 0.240, 7, 9, 94, 590, 85, 1, 32, 68, 1.853, 1.940
Fri Jun 23 21:44:28 EDT 2017, 0.770, 3, 9, 0.990, 9, 3, 72, 365, 18, 6, 19, 90, 1.867, 1.840
Fri Jun 23 21:49:40 EDT 2017, 0.270, 8, 5, 0.490, 5, 7, 27, 515, 63, 16, 44, 45, 4.240, 5.920
Fri Jun 23 22:24:40 EDT 2017, 0.390, 5, 6, 0.610, 8, 6, 38, 552, 51, 9, 13, 56, 3.257, 602.323
Fri Jun 23 22:30:08 EDT 2017, 0.890, 9, 1, 0.110, 4, 2, 83, 402, 96, 18, 38, 11, 5.117, 5.693
Fri Jun 23 22:35:09 EDT 2017, 0.640, 2, 4, 0.860, 1, 8, 61, 477, 29, 13, 1, 34, 2.320, 2.460
Fri Jun 23 22:39:16 EDT 2017, 0.140, 7, 8, 0.360, 6, 4, 16, 327, 74, 4, 26, 79, 2.127, 2.120
Fri Jun 23 22:44:23 EDT 2017, 0.200, 3, 4, 0.050, 6, 3, 44, 458, 46, 12, 29, 96, 4.730, 5.107
Fri Jun 23 22:49:24 EDT 2017, 0.700, 7, 9, 0.550, 2, 8, 89, 308, 91, 3, 4, 51, 1.860, 1.917
Fri Jun 23 22:54:31 EDT 2017, 0.950, 1, 6, 0.300, 4, 1, 66, 533, 23, 7, 41, 28, 1.737, 1.813
Fri Jun 23 23:27:41 EDT 2017, 0.450, 5, 2, 0.800, 9, 5, 21, 383, 68, 17, 16, 73, 10.250, 618.750
Fri Jun 23 23:31:17 EDT 2017, 0.330, 2, 7, 0.180, 3, 7, 32, 346, 35, 10, 47, 39, 1.840, 1.843
Fri Jun 23 23:41:11 EDT 2017, 0.830, 6, 3, 0.680, 8, 2, 77, 496, 80, 19, 22, 84, 0.000, 220.507
Fri Jun 23 23:45:22 EDT 2017, 0.580, 4, 1, 0.430, 5, 9, 55, 421, 12, 14, 35, 62, 3.147, 3.527
Fri Jun 23 23:50:24 EDT 2017, 0.080, 8, 5, 0.930, 1, 4, 10, 571, 57, 5, 10, 17, 1.643, 1.647
Fri Jun 23 23:54:35 EDT 2017, 0.110, 4, 9, 0.830, 4, 2, 97, 505, 65, 17, 15, 98, 5.317, 5.730
Fri Jun 23 23:58:47 EDT 2017, 0.610, 9, 4, 0.330, 9, 6, 52, 355, 20, 8, 40, 53, 2.607, 2.140
Sat Jun 24 00:04:29 EDT 2017, 0.860, 2, 2, 0.580, 7, 4, 30, 580, 88, 3, 2, 31, 3.333, 3.533
Sat Jun 24 01:03:00 EDT 2017, 0.360, 7, 7, 0.080, 2, 9, 75, 430, 43, 13, 27, 76, 0.000, 602.203
Sat Jun 24 01:07:37 EDT 2017, 0.490, 1, 3, 0.960, 6, 7, 86, 318, 77, 1, 8, 42, 1.563, 1.540
Sat Jun 24 01:12:33 EDT 2017, 0.990, 5, 8, 0.460, 1, 3, 41, 468, 32, 10, 33, 87, 3.360, 3.550
Sat Jun 24 01:17:45 EDT 2017, 0.740, 3, 5, 0.710, 3, 5, 18, 393, 99, 15, 21, 65, 8.553, 10.040
Sat Jun 24 01:22:47 EDT 2017, 0.240, 8, 1, 0.210, 8, 1, 63, 543, 54, 6, 46, 20, 2.420, 2.847
Sat Jun 24 01:26:48 EDT 2017, 0.170, 3, 7, 0.390, 8, 1, 92, 412, 71, 19, 49, 25, 2.450, 2.743
Sat Jun 24 01:31:25 EDT 2017, 0.670, 7, 3, 0.890, 4, 6, 47, 562, 26, 9, 24, 70, 3.637, 3.923
Sat Jun 24 01:36:01 EDT 2017, 0.920, 5, 5, 0.140, 2, 4, 24, 337, 94, 4, 36, 93, 4.343, 4.740
Sat Jun 24 01:40:03 EDT 2017, 0.420, 9, 9, 0.640, 6, 8, 69, 487, 49, 14, 11, 48, 2.873, 3.027
Sat Jun 24 01:45:05 EDT 2017, 0.300, 4, 2, 0.270, 1, 9, 80, 599, 60, 2, 30, 59, 2.357, 2.547
Sat Jun 24 01:50:12 EDT 2017, 0.800, 8, 6, 0.770, 5, 5, 35, 449, 15, 12, 5, 14, 1.650, 1.747
Sat Jun 24 01:54:19 EDT 2017, 0.550, 1, 8, 0.020, 7, 7, 13, 524, 82, 16, 43, 37, 4.137, 4.437
Sat Jun 24 01:59:30 EDT 2017, 0.050, 6, 4, 0.520, 3, 2, 58, 374, 37, 7, 18, 82, 2.520, 2.720
Sat Jun 24 02:04:12 EDT 2017, 0.030, 4, 6, 0.160, 5, 8, 28, 557, 78, 10, 3, 10, 1.720, 1.837
Sat Jun 24 02:09:13 EDT 2017, 0.530, 8, 2, 0.660, 1, 4, 73, 407, 33, 1, 28, 55, 1.643, 1.733
Sat Jun 24 02:12:09 EDT 2017, 0.780, 1, 4, 0.410, 3, 6, 96, 482, 56, 5, 15, 77, 3.950, 4.137
Sat Jun 24 02:17:11 EDT 2017, 0.280, 6, 9, 0.910, 8, 1, 51, 332, 11, 15, 40, 32, 1.530, 1.743
Sat Jun 24 02:22:33 EDT 2017, 0.410, 2, 1, 0.040, 4, 3, 17, 444, 89, 8, 22, 66, 8.743, 16.933
Sat Jun 24 02:27:25 EDT 2017, 0.910, 7, 5, 0.540, 9, 7, 62, 594, 44, 17, 47, 21, 4.137, 4.520
Sat Jun 24 02:32:11 EDT 2017, 0.660, 5, 8, 0.290, 7, 5, 85, 369, 67, 12, 9, 44, 3.057, 3.137
Sat Jun 24 02:36:13 EDT 2017, 0.160, 9, 3, 0.790, 2, 9, 40, 519, 22, 3, 34, 89, 1.957, 1.840
Sat Jun 24 03:11:13 EDT 2017, 0.220, 1, 9, 0.600, 2, 9, 23, 351, 95, 11, 31, 83, 602.617, 4.117
Sat Jun 24 03:15:45 EDT 2017, 0.720, 5, 5, 0.100, 6, 4, 68, 501, 50, 2, 6, 38, 1.640, 1.650
Sat Jun 24 03:21:52 EDT 2017, 0.970, 3, 3, 0.850, 8, 6, 90, 426, 72, 6, 43, 16, 2.167, 2.357
Sat Jun 24 03:26:53 EDT 2017, 0.470, 8, 7, 0.350, 4, 2, 45, 576, 27, 16, 18, 61, 3.453, 3.740
Sat Jun 24 03:32:30 EDT 2017, 0.350, 4, 4, 0.720, 9, 1, 11, 463, 84, 9, 37, 49, 4.220, 4.553
Sat Jun 24 03:36:37 EDT 2017, 0.850, 9, 8, 0.220, 5, 5, 56, 313, 39, 18, 12, 94, 4.930, 6.630
Sat Jun 24 03:41:44 EDT 2017, 0.600, 2, 6, 0.970, 3, 3, 79, 538, 61, 14, 25, 72, 6.190, 7.077
Sat Jun 24 04:14:54 EDT 2017, 0.100, 6, 1, 0.470, 7, 8, 34, 388, 16, 4, 0, 27, 1.493, 1.663
Sat Jun 24 04:18:55 EDT 2017, 0.060, 2, 4, 0.250, 7, 5, 76, 304, 13, 18, 23, 86, 2.170, 2.040
Sat Jun 24 04:24:02 EDT 2017, 0.560, 7, 9, 0.750, 3, 1, 31, 454, 58, 8, 48, 41, 2.127, 2.443
Sat Jun 24 04:29:14 EDT 2017, 0.810, 4, 7, 0.000, 1, 7, 54, 379, 36, 4, 11, 18, 1.340, 1.430
Sat Jun 24 04:34:20 EDT 2017, 0.310, 9, 2, 0.500, 5, 3, 99, 529, 81, 13, 36, 63, 9.650, 10.733
Sat Jun 24 04:39:12 EDT 2017, 0.440, 3, 8, 0.380, 2, 4, 65, 491, 25, 1, 4, 52, 1.263, 1.233
Sat Jun 24 04:43:39 EDT 2017, 0.940, 8, 3, 0.880, 6, 8, 20, 341, 70, 11, 29, 97, 10.657, 22.547
Sat Jun 24 04:48:16 EDT 2017, 0.690, 1, 1, 0.130, 9, 2, 42, 566, 47, 15, 17, 75, 12.753, 58.483
Sat Jun 24 04:52:32 EDT 2017, 0.190, 6, 6, 0.630, 4, 6, 87, 416, 92, 6, 42, 30, 2.157, 2.110
Sat Jun 24 04:57:34 EDT 2017, 0.130, 5, 2, 0.940, 3, 7, 70, 585, 30, 19, 39, 13, 2.137, 2.463
Sat Jun 24 05:02:11 EDT 2017, 0.630, 9, 6, 0.440, 8, 2, 25, 435, 75, 9, 14, 58, 4.057, 4.287
Sat Jun 24 05:06:17 EDT 2017, 0.880, 3, 8, 0.690, 6, 9, 48, 510, 53, 5, 26, 80, 3.143, 3.230
Sat Jun 24 05:11:34 EDT 2017, 0.380, 7, 4, 0.190, 1, 4, 93, 360, 98, 14, 1, 35, 3.957, 4.123
Sat Jun 24 05:45:44 EDT 2017, 0.250, 2, 5, 0.820, 7, 3, 59, 397, 19, 2, 33, 69, 1.200, 600.797
Sat Jun 24 06:16:02 EDT 2017, 0.750, 6, 1, 0.320, 2, 8, 14, 547, 64, 12, 8, 24, 5.530, 5.967
Sat Jun 24 06:20:04 EDT 2017, 0.500, 4, 3, 0.570, 5, 1, 37, 322, 42, 17, 45, 46, 3.330, 3.817
Sat Jun 24 06:25:11 EDT 2017, 0.000, 8, 7, 0.070, 9, 6, 82, 472, 87, 7, 20, 91, 4.430, 4.543
Sat Jun 24 06:29:13 EDT 2017, 0.000, 4, 2, 0.780, 7, 2, 63, 566, 71, 8, 32, 65, 5.930, 6.247
Sat Jun 24 06:37:12 EDT 2017, 0.500, 8, 6, 0.280, 2, 7, 18, 416, 26, 18, 7, 20, 1.740, 1.810
Sat Jun 24 06:42:18 EDT 2017, 0.750, 2, 9, 0.530, 4, 4, 40, 491, 93, 13, 44, 42, 4.337, 4.957
Sat Jun 24 06:46:35 EDT 2017, 0.250, 6, 4, 0.030, 9, 9, 85, 341, 48, 4, 19, 87, 2.247, 2.423
Sat Jun 24 06:50:36 EDT 2017, 0.370, 3, 5, 0.910, 3, 8, 74, 378, 60, 11, 38, 31, 2.370, 2.440
Sat Jun 24 06:55:38 EDT 2017, 0.870, 7, 1, 0.410, 8, 3, 29, 528, 15, 1, 13, 76, 1.780, 1.480
Sat Jun 24 07:00:19 EDT 2017, 0.620, 5, 3, 0.660, 5, 6, 52, 303, 82, 6, 25, 99, 5.450, 5.820
Sat Jun 24 07:04:26 EDT 2017, 0.120, 9, 8, 0.160, 1, 1, 97, 453, 37, 16, 0, 54, 2.443, 2.543
Sat Jun 24 07:13:29 EDT 2017, 0.190, 1, 5, 0.470, 3, 1, 57, 322, 65, 10, 4, 37, 2.117, 2.227
Sat Jun 24 07:48:44 EDT 2017, 0.690, 6, 9, 0.970, 7, 5, 12, 472, 20, 19, 29, 82, 3.867, 603.710
Sat Jun 24 07:54:21 EDT 2017, 0.940, 3, 7, 0.220, 9, 3, 35, 397, 88, 14, 16, 59, 7.230, 10.877
Sat Jun 24 07:59:27 EDT 2017, 0.440, 8, 3, 0.720, 5, 7, 80, 547, 43, 5, 41, 14, 1.717, 1.823
Sat Jun 24 08:04:14 EDT 2017, 0.310, 4, 8, 0.350, 8, 8, 69, 509, 77, 12, 22, 93, 5.740, 6.253
Sat Jun 24 08:09:16 EDT 2017, 0.810, 9, 4, 0.850, 4, 4, 24, 359, 32, 3, 47, 48, 1.520, 1.737
Sat Jun 24 08:13:22 EDT 2017, 0.560, 2, 1, 0.100, 1, 6, 46, 584, 99, 7, 10, 26, 5.447, 6.137
Sat Jun 24 08:46:56 EDT 2017, 0.060, 7, 6, 0.600, 6, 2, 91, 434, 54, 17, 35, 71, 4.300, 4.410
Sat Jun 24 08:54:44 EDT 2017, 0.090, 2, 9, 0.630, 9, 4, 21, 369, 46, 1, 39, 34, 1.217, 1.227
Sat Jun 24 08:59:56 EDT 2017, 0.590, 6, 5, 0.130, 4, 9, 66, 519, 91, 10, 14, 79, 8.117, 8.637
Sat Jun 24 09:03:27 EDT 2017, 0.840, 4, 2, 0.880, 2, 2, 88, 444, 23, 15, 27, 56, 5.233, 6.543
Sat Jun 24 09:06:58 EDT 2017, 0.340, 9, 7, 0.380, 6, 6, 43, 594, 68, 5, 2, 11, 1.630, 1.543
Sat Jun 24 09:12:05 EDT 2017, 0.470, 3, 3, 0.500, 1, 5, 32, 481, 34, 17, 33, 90, 6.027, 6.463
Sat Jun 24 09:17:07 EDT 2017, 0.970, 8, 8, 0.000, 5, 1, 77, 331, 79, 8, 8, 45, 2.820, 3.023
Sat Jun 24 09:51:47 EDT 2017, 0.720, 1, 6, 0.750, 7, 8, 99, 556, 12, 3, 46, 23, 1.193, 600.780
Sat Jun 24 09:56:28 EDT 2017, 0.220, 5, 1, 0.250, 3, 3, 54, 406, 57, 13, 21, 68, 7.117, 8.307
Sat Jun 24 10:01:05 EDT 2017, 0.160, 5, 6, 0.060, 5, 4, 15, 538, 40, 2, 24, 62, 1.623, 1.797
Sat Jun 24 10:06:12 EDT 2017, 0.660, 9, 2, 0.560, 9, 8, 60, 388, 85, 11, 49, 17, 3.170, 3.557
Sat Jun 24 10:11:19 EDT 2017, 0.910, 2, 4, 0.310, 7, 1, 83, 463, 17, 16, 11, 40, 3.830, 4.833
Sat Jun 24 10:16:21 EDT 2017, 0.410, 7, 8, 0.810, 2, 6, 38, 313, 62, 7, 36, 85, 2.523, 2.720
Sat Jun 24 10:50:32 EDT 2017, 0.280, 1, 1, 0.190, 6, 7, 26, 425, 51, 19, 5, 28, 3.927, 4.653
Sat Jun 24 10:55:39 EDT 2017, 0.780, 6, 5, 0.690, 1, 3, 71, 575, 96, 9, 30, 73, 8.347, 9.137
Sat Jun 24 11:00:05 EDT 2017, 0.530, 4, 7, 0.440, 3, 9, 94, 350, 29, 4, 18, 96, 1.820, 1.793
Sat Jun 24 11:05:17 EDT 2017, 0.030, 8, 3, 0.940, 8, 5, 49, 500, 74, 14, 43, 51, 5.333, 5.840
Sat Jun 24 11:10:20 EDT 2017, 0.050, 1, 7, 0.360, 1, 6, 84, 392, 30, 8, 28, 75, 1.913, 2.067
Sat Jun 24 11:15:32 EDT 2017, 0.550, 6, 2, 0.860, 6, 1, 39, 542, 75, 18, 3, 30, 8.030, 8.550
Sat Jun 24 11:20:29 EDT 2017, 0.800, 4, 5, 0.110, 8, 8, 16, 317, 53, 13, 40, 52, 3.523, 4.040
Sat Jun 24 11:25:35 EDT 2017, 0.300, 8, 9, 0.610, 4, 3, 61, 467, 98, 3, 15, 97, 2.733, 2.837
Sat Jun 24 11:30:12 EDT 2017, 0.420, 5, 1, 0.490, 9, 5, 95, 580, 19, 11, 46, 19, 2.130, 4.787
Sat Jun 24 11:35:13 EDT 2017, 0.920, 9, 6, 0.990, 5, 9, 50, 430, 64, 1, 21, 64, 1.633, 1.850
Sat Jun 24 11:40:30 EDT 2017, 0.670, 3, 8, 0.240, 2, 2, 28, 505, 41, 6, 34, 86, 2.903, 3.030
Sat Jun 24 11:45:27 EDT 2017, 0.170, 7, 4, 0.740, 7, 7, 73, 355, 86, 15, 9, 41, 3.837, 4.033
Sat Jun 24 11:50:28 EDT 2017, 0.230, 3, 9, 0.920, 5, 6, 78, 523, 13, 9, 6, 47, 1.430, 1.533
Sat Jun 24 11:55:40 EDT 2017, 0.730, 8, 4, 0.420, 1, 2, 33, 373, 58, 19, 31, 92, 9.037, 10.223
Sat Jun 24 12:00:32 EDT 2017, 0.980, 1, 2, 0.670, 3, 9, 11, 598, 36, 14, 18, 69, 12.013, 19.237
Sat Jun 24 12:05:23 EDT 2017, 0.480, 5, 6, 0.170, 8, 4, 56, 448, 81, 5, 43, 24, 1.843, 1.937
Sat Jun 24 12:11:20 EDT 2017, 0.360, 2, 3, 0.800, 4, 3, 90, 336, 24, 12, 12, 80, 2.517, 2.833
Sat Jun 24 12:16:27 EDT 2017, 0.860, 7, 7, 0.300, 9, 7, 45, 486, 69, 2, 37, 35, 1.740, 1.840
Sat Jun 24 12:21:34 EDT 2017, 0.610, 4, 5, 0.550, 6, 1, 22, 411, 47, 7, 0, 13, 1.537, 1.620
Sat Jun 24 12:26:51 EDT 2017, 0.110, 9, 1, 0.050, 2, 5, 67, 561, 92, 16, 25, 58, 15.763, 28.760
Sat Jun 24 12:31:12 EDT 2017, 0.080, 4, 4, 0.210, 3, 8, 42, 477, 95, 2, 48, 44, 2.087, 2.080
Sat Jun 24 12:36:19 EDT 2017, 0.580, 9, 9, 0.710, 8, 3, 87, 327, 50, 11, 23, 89, 3.233, 3.430
Sat Jun 24 12:41:31 EDT 2017, 0.830, 2, 7, 0.460, 6, 5, 64, 552, 72, 16, 36, 66, 8.913, 12.353
Sat Jun 24 12:46:28 EDT 2017, 0.330, 6, 2, 0.960, 1, 1, 19, 402, 27, 6, 11, 21, 1.540, 1.833
Sat Jun 24 12:51:35 EDT 2017, 0.450, 1, 8, 0.080, 7, 2, 53, 364, 84, 18, 29, 78, 5.720, 6.737
Sat Jun 24 12:56:36 EDT 2017, 0.950, 5, 3, 0.580, 2, 7, 98, 514, 39, 9, 4, 33, 3.253, 3.367
Sat Jun 24 13:01:13 EDT 2017, 0.700, 3, 1, 0.330, 4, 4, 76, 439, 61, 4, 42, 10, 1.803, 2.417
Sat Jun 24 13:06:19 EDT 2017, 0.200, 7, 5, 0.830, 9, 9, 31, 589, 16, 13, 17, 55, 1.930, 2.123
Sat Jun 24 13:11:26 EDT 2017, 0.140, 2, 3, 0.520, 7, 9, 36, 420, 78, 3, 14, 72, 2.627, 2.703
Sat Jun 24 13:16:28 EDT 2017, 0.640, 7, 7, 0.020, 3, 5, 81, 570, 33, 12, 39, 27, 2.100, 2.240
Sat Jun 24 13:24:35 EDT 2017, 0.890, 5, 9, 0.770, 1, 7, 59, 345, 55, 17, 1, 49, 3.117, 3.517
Sat Jun 24 13:35:24 EDT 2017, 0.390, 9, 5, 0.270, 5, 3, 14, 495, 10, 8, 26, 94, 2.427, 2.520
Sat Jun 24 13:40:21 EDT 2017, 0.270, 3, 6, 0.640, 2, 2, 47, 533, 89, 19, 7, 16, 2.637, 2.723
Sat Jun 24 13:45:28 EDT 2017, 0.770, 8, 2, 0.140, 6, 6, 92, 383, 44, 10, 32, 61, 4.937, 6.020
Sat Jun 24 13:50:30 EDT 2017, 0.520, 1, 4, 0.890, 8, 4, 70, 458, 67, 5, 20, 83, 3.937, 4.153
Sat Jun 24 13:55:32 EDT 2017, 0.020, 6, 8, 0.390, 4, 8, 25, 308, 22, 15, 45, 38, 1.507, 1.543
Sat Jun 24 14:00:09 EDT 2017, 0.020, 3, 4, 0.030, 6, 9, 95, 395, 60, 4, 2, 15, 1.520, 1.520
Sat Jun 24 14:05:15 EDT 2017, 0.520, 7, 8, 0.530, 1, 4, 50, 545, 15, 14, 27, 60, 2.140, 2.150
Sat Jun 24 14:10:27 EDT 2017, 0.770, 5, 6, 0.280, 4, 7, 27, 320, 83, 19, 14, 82, 8.453, 10.747
Sat Jun 24 14:15:24 EDT 2017, 0.270, 9, 1, 0.780, 8, 2, 72, 470, 38, 9, 39, 37, 3.107, 3.353
Sat Jun 24 14:20:31 EDT 2017, 0.400, 4, 9, 0.150, 5, 1, 83, 582, 72, 16, 20, 71, 5.920, 6.537
Sat Jun 24 14:25:32 EDT 2017, 0.900, 8, 5, 0.650, 9, 6, 38, 432, 27, 7, 45, 26, 1.830, 1.907
Sat Jun 24 14:30:09 EDT 2017, 0.650, 1, 3, 0.400, 7, 3, 16, 507, 94, 2, 8, 49, 2.640, 2.930
Sat Jun 24 14:35:16 EDT 2017, 0.150, 6, 7, 0.900, 3, 8, 61, 357, 49, 12, 33, 94, 3.243, 3.323
Sat Jun 24 14:40:23 EDT 2017, 0.210, 4, 1, 0.710, 1, 8, 89, 488, 66, 3, 36, 88, 4.133, 4.330
Sat Jun 24 14:45:24 EDT 2017, 0.710, 9, 5, 0.210, 5, 4, 44, 338, 21, 13, 11, 43, 2.237, 2.423
Sat Jun 24 14:50:31 EDT 2017, 0.960, 2, 8, 0.960, 8, 6, 21, 563, 88, 18, 48, 21, 4.950, 6.843
Sat Jun 24 14:55:33 EDT 2017, 0.460, 6, 3, 0.460, 3, 2, 66, 413, 43, 8, 23, 66, 3.317, 3.617
Sat Jun 24 15:00:10 EDT 2017, 0.340, 1, 7, 0.590, 9, 3, 78, 301, 55, 15, 42, 54, 2.537, 2.723
Sat Jun 24 15:05:16 EDT 2017, 0.840, 5, 2, 0.090, 4, 7, 33, 451, 10, 6, 17, 99, 2.740, 2.730
Sat Jun 24 15:10:18 EDT 2017, 0.590, 3, 4, 0.840, 2, 5, 10, 376, 77, 1, 30, 77, 1.960, 1.823
Sat Jun 24 15:15:35 EDT 2017, 0.090, 8, 9, 0.340, 6, 9, 55, 526, 32, 10, 5, 32, 1.773, 3.613
Sat Jun 24 15:20:27 EDT 2017, 0.120, 3, 5, 0.430, 8, 7, 52, 460, 41, 7, 19, 85, 2.627, 2.700
Sat Jun 24 15:25:39 EDT 2017, 0.620, 7, 1, 0.930, 3, 2, 97, 310, 86, 17, 44, 40, 8.413, 9.370
Sat Jun 24 15:30:05 EDT 2017, 0.870, 1, 3, 0.180, 1, 9, 75, 535, 18, 12, 6, 18, 2.303, 2.343
Sat Jun 24 15:35:12 EDT 2017, 0.370, 5, 7, 0.680, 6, 5, 30, 385, 63, 3, 31, 63, 1.863, 1.980
Sat Jun 24 15:40:19 EDT 2017, 0.490, 2, 2, 0.310, 2, 4, 41, 348, 52, 15, 0, 52, 4.940, 5.420
Sat Jun 24 15:45:31 EDT 2017, 0.990, 6, 6, 0.810, 7, 8, 86, 498, 97, 5, 25, 97, 7.157, 7.660
Sat Jun 24 15:50:27 EDT 2017, 0.740, 4, 9, 0.060, 9, 1, 64, 423, 29, 10, 13, 74, 2.740, 2.810
Sat Jun 24 15:57:44 EDT 2017, 0.240, 8, 4, 0.560, 5, 6, 19, 573, 74, 19, 38, 29, 5.973, 5.030
