# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--recvr-range 1 10000', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, 3tHeap_timing_secs
Wed Apr 19 13:25:03 EDT 2017, 6993, 0.720, 8838, 7, 0.340, 396, 68, 5, 45, 56, 10.413, 10.810
Wed Apr 19 13:26:00 EDT 2017, 9468, 0.470, 6338, 4, 0.090, 471, 91, 19, 8, 78, 55.973, 49.753
Wed Apr 19 13:26:04 EDT 2017, 4518, 0.970, 1338, 9, 0.590, 321, 46, 10, 33, 33, 4.157, 4.353
Wed Apr 19 13:26:06 EDT 2017, 3280, 0.350, 7588, 1, 0.210, 359, 12, 2, 14, 90, 1.517, 1.413
Wed Apr 19 13:26:27 EDT 2017, 8230, 0.850, 2588, 6, 0.710, 509, 57, 12, 39, 45, 20.090, 20.103
Wed Apr 19 13:26:30 EDT 2017, 5755, 0.100, 88, 3, 0.960, 434, 80, 7, 2, 22, 3.293, 3.220
Wed Apr 19 13:26:50 EDT 2017, 805, 0.600, 5088, 8, 0.460, 584, 35, 17, 27, 67, 18.830, 18.413
Wed Apr 19 13:27:12 EDT 2017, 1115, 0.070, 9150, 9, 0.060, 518, 77, 11, 28, 53, 19.013, 20.457
Wed Apr 19 13:27:14 EDT 2017, 6065, 0.570, 4150, 5, 0.560, 368, 32, 2, 3, 98, 1.647, 1.943
Wed Apr 19 13:28:00 EDT 2017, 8540, 0.320, 1651, 7, 0.810, 593, 54, 16, 41, 76, 45.663, 44.650
Wed Apr 19 13:28:15 EDT 2017, 3590, 0.820, 6650, 2, 0.310, 443, 99, 7, 16, 31, 14.470, 13.330
Wed Apr 19 13:28:23 EDT 2017, 4827, 0.440, 2901, 8, 0.930, 406, 65, 4, 34, 64, 7.020, 7.723
Wed Apr 19 13:28:26 EDT 2017, 9777, 0.940, 7900, 4, 0.430, 556, 20, 14, 9, 19, 2.020, 1.920
Wed Apr 19 13:28:34 EDT 2017, 7302, 0.190, 5400, 6, 0.180, 331, 43, 9, 47, 42, 8.153, 8.150
Wed Apr 19 13:31:20 EDT 2017, 2352, 0.690, 401, 1, 0.680, 481, 88, 18, 22, 87, 158.687, 125.633
Wed Apr 19 13:31:42 EDT 2017, 1733, 0.260, 7275, 3, 0.620, 462, 71, 8, 31, 47, 22.010, 21.023
Wed Apr 19 13:31:48 EDT 2017, 6683, 0.760, 2276, 8, 0.120, 312, 26, 17, 6, 92, 5.383, 5.133
Wed Apr 19 13:32:10 EDT 2017, 9158, 0.010, 4775, 1, 0.370, 537, 49, 3, 44, 70, 21.077, 21.207
Wed Apr 19 13:32:21 EDT 2017, 4208, 0.510, 9775, 5, 0.870, 387, 94, 13, 19, 25, 10.597, 9.930
Wed Apr 19 13:32:50 EDT 2017, 2971, 0.130, 1026, 4, 0.490, 425, 60, 15, 25, 59, 27.603, 27.173
Wed Apr 19 13:32:50 EDT 2017, 7921, 0.630, 6025, 9, 0.990, 575, 15, 5, 0, 14, 0.207, 0.373
Wed Apr 19 13:33:01 EDT 2017, 5446, 0.380, 8525, 2, 0.740, 350, 37, 10, 37, 36, 11.067, 10.393
Wed Apr 19 13:33:07 EDT 2017, 496, 0.880, 3526, 6, 0.240, 500, 82, 1, 12, 81, 3.727, 4.843
Wed Apr 19 13:33:30 EDT 2017, 651, 0.180, 6806, 1, 0.950, 382, 50, 18, 40, 21, 23.200, 21.340
Wed Apr 19 13:33:58 EDT 2017, 5601, 0.680, 1807, 5, 0.450, 532, 95, 8, 15, 66, 23.257, 25.517
Wed Apr 19 13:34:41 EDT 2017, 8076, 0.430, 4307, 3, 0.200, 307, 73, 13, 27, 88, 42.163, 40.587
Wed Apr 19 13:34:42 EDT 2017, 3126, 0.930, 9306, 8, 0.700, 457, 28, 3, 2, 43, 0.777, 0.857
Wed Apr 19 13:35:16 EDT 2017, 4363, 0.300, 557, 2, 0.070, 495, 39, 6, 46, 99, 33.180, 33.147
Wed Apr 19 13:35:36 EDT 2017, 9313, 0.800, 5557, 7, 0.570, 345, 84, 15, 21, 54, 18.507, 18.113
Wed Apr 19 13:35:38 EDT 2017, 6838, 0.050, 8056, 4, 0.820, 570, 61, 1, 34, 32, 2.070, 2.177
Wed Apr 19 13:35:40 EDT 2017, 1888, 0.550, 3057, 9, 0.320, 420, 16, 10, 9, 77, 2.153, 2.267
Wed Apr 19 13:35:42 EDT 2017, 2507, 0.490, 9931, 7, 0.380, 439, 44, 2, 49, 15, 0.967, 0.993
Wed Apr 19 13:36:40 EDT 2017, 7457, 0.990, 4932, 3, 0.880, 589, 89, 12, 24, 60, 56.463, 51.977
Wed Apr 19 13:36:56 EDT 2017, 9932, 0.240, 2432, 9, 0.630, 364, 67, 7, 37, 83, 13.653, 14.817
Wed Apr 19 13:37:01 EDT 2017, 4982, 0.740, 7431, 5, 0.130, 514, 22, 16, 12, 38, 4.813, 4.570
Wed Apr 19 13:37:29 EDT 2017, 3744, 0.120, 3682, 6, 0.510, 476, 33, 14, 43, 94, 28.543, 28.153
Wed Apr 19 13:37:44 EDT 2017, 8694, 0.620, 8681, 1, 0.010, 326, 78, 5, 18, 49, 13.367, 13.290
Wed Apr 19 13:37:57 EDT 2017, 6219, 0.370, 6182, 8, 0.260, 551, 56, 19, 30, 26, 12.790, 12.510
Wed Apr 19 13:37:59 EDT 2017, 1269, 0.870, 1182, 4, 0.760, 401, 11, 9, 5, 71, 1.597, 1.603
Wed Apr 19 13:38:06 EDT 2017, 960, 0.330, 4619, 4, 0.730, 336, 98, 5, 1, 52, 5.407, 6.157
Wed Apr 19 13:38:37 EDT 2017, 5910, 0.830, 9619, 8, 0.230, 486, 53, 15, 26, 97, 30.620, 31.223
Wed Apr 19 13:38:50 EDT 2017, 8385, 0.080, 7119, 2, 0.480, 411, 30, 10, 13, 74, 11.543, 10.387
Wed Apr 19 13:39:18 EDT 2017, 3435, 0.580, 2119, 6, 0.980, 561, 75, 19, 38, 29, 27.777, 26.637
Wed Apr 19 13:39:55 EDT 2017, 4672, 0.210, 8369, 3, 0.350, 598, 87, 12, 7, 63, 36.893, 32.227
Wed Apr 19 13:39:56 EDT 2017, 9622, 0.710, 3369, 7, 0.850, 448, 42, 3, 32, 18, 1.173, 1.223
Wed Apr 19 13:40:09 EDT 2017, 7147, 0.460, 870, 1, 0.600, 523, 19, 17, 19, 40, 12.747, 11.177
Wed Apr 19 13:40:35 EDT 2017, 2197, 0.960, 5869, 5, 0.100, 373, 64, 7, 44, 85, 24.283, 24.977
Wed Apr 19 13:40:49 EDT 2017, 1579, 0.020, 1494, 8, 0.170, 354, 92, 16, 10, 46, 12.710, 12.677
Wed Apr 19 13:41:15 EDT 2017, 6529, 0.520, 6494, 3, 0.670, 504, 47, 6, 35, 91, 25.347, 24.577
Wed Apr 19 13:41:23 EDT 2017, 9004, 0.270, 8994, 6, 0.920, 429, 25, 11, 23, 68, 7.127, 7.080
Wed Apr 19 13:41:31 EDT 2017, 4054, 0.770, 3994, 1, 0.420, 579, 70, 2, 48, 23, 7.623, 7.860
Wed Apr 19 13:41:42 EDT 2017, 2816, 0.400, 5244, 9, 0.790, 542, 81, 9, 4, 57, 8.467, 9.943
Wed Apr 19 13:41:46 EDT 2017, 7766, 0.900, 245, 5, 0.290, 392, 36, 18, 29, 12, 3.783, 3.813
Wed Apr 19 13:41:47 EDT 2017, 5291, 0.150, 2744, 7, 0.040, 467, 13, 4, 16, 35, 0.707, 0.730
Wed Apr 19 13:42:37 EDT 2017, 341, 0.650, 7744, 2, 0.540, 317, 58, 13, 41, 80, 49.340, 46.777
Wed Apr 19 13:42:49 EDT 2017, 264, 0.040, 2510, 3, 0.440, 371, 38, 19, 19, 37, 11.803, 10.837
Wed Apr 19 13:43:27 EDT 2017, 5214, 0.540, 7510, 8, 0.940, 521, 83, 9, 44, 82, 37.657, 37.700
Wed Apr 19 13:43:58 EDT 2017, 7689, 0.290, 5010, 1, 0.690, 446, 61, 14, 7, 59, 29.823, 22.207
Wed Apr 19 13:43:59 EDT 2017, 2739, 0.790, 10, 6, 0.190, 596, 16, 5, 32, 14, 1.037, 1.013
Wed Apr 19 13:44:13 EDT 2017, 3976, 0.420, 8759, 4, 0.560, 558, 49, 7, 13, 71, 12.203, 13.137
Wed Apr 19 13:44:30 EDT 2017, 8926, 0.920, 3760, 9, 0.060, 408, 94, 17, 38, 26, 15.677, 15.830
Wed Apr 19 13:44:34 EDT 2017, 6451, 0.170, 1260, 2, 0.310, 483, 72, 2, 0, 48, 2.963, 3.423
Wed Apr 19 13:44:43 EDT 2017, 1501, 0.670, 6260, 7, 0.810, 333, 27, 12, 25, 93, 8.533, 8.717
Wed Apr 19 13:44:43 EDT 2017, 2120, 0.360, 635, 8, 0.880, 314, 32, 1, 16, 42, 0.447, 0.477
Wed Apr 19 13:45:49 EDT 2017, 7070, 0.860, 5635, 4, 0.380, 464, 77, 11, 41, 87, 63.420, 60.833
Wed Apr 19 13:45:54 EDT 2017, 9545, 0.110, 8134, 6, 0.130, 389, 55, 6, 3, 65, 4.210, 4.897
Wed Apr 19 13:45:57 EDT 2017, 4595, 0.610, 3135, 2, 0.630, 539, 10, 15, 28, 20, 3.033, 2.887
Wed Apr 19 13:46:20 EDT 2017, 3358, 0.230, 6885, 7, 0.000, 577, 44, 13, 22, 76, 20.390, 21.723
Wed Apr 19 13:46:30 EDT 2017, 8308, 0.730, 1885, 3, 0.500, 427, 89, 3, 47, 31, 8.767, 9.040
Wed Apr 19 13:46:52 EDT 2017, 5833, 0.480, 4385, 5, 0.750, 502, 66, 18, 10, 54, 22.090, 18.597
Wed Apr 19 13:47:11 EDT 2017, 883, 0.980, 9384, 1, 0.250, 352, 21, 8, 35, 99, 17.830, 17.647
Wed Apr 19 13:47:16 EDT 2017, 1192, 0.450, 5947, 3, 0.220, 418, 86, 3, 33, 23, 4.863, 5.233
Wed Apr 19 13:47:27 EDT 2017, 6142, 0.950, 948, 7, 0.720, 568, 41, 12, 8, 68, 9.367, 9.463
Wed Apr 19 13:47:35 EDT 2017, 8617, 0.200, 3447, 5, 0.970, 343, 18, 8, 46, 90, 7.477, 7.467
Wed Apr 19 13:47:50 EDT 2017, 3667, 0.700, 8447, 9, 0.470, 493, 63, 17, 21, 45, 14.877, 14.810
Wed Apr 19 13:49:24 EDT 2017, 4904, 0.080, 2198, 1, 0.850, 455, 97, 10, 27, 79, 92.013, 80.540
Wed Apr 19 13:49:25 EDT 2017, 9854, 0.580, 7197, 6, 0.350, 305, 52, 1, 2, 34, 0.367, 0.453
Wed Apr 19 13:49:30 EDT 2017, 7379, 0.330, 9697, 4, 0.100, 530, 30, 15, 39, 12, 4.790, 4.587
Wed Apr 19 13:49:37 EDT 2017, 2429, 0.830, 4697, 8, 0.600, 380, 75, 5, 14, 57, 5.307, 6.340
Wed Apr 19 13:49:54 EDT 2017, 1811, 0.140, 7822, 5, 0.660, 399, 80, 16, 30, 28, 16.877, 16.953
Wed Apr 19 13:50:05 EDT 2017, 6761, 0.640, 2822, 1, 0.160, 549, 35, 6, 5, 73, 10.733, 9.140
Wed Apr 19 13:50:11 EDT 2017, 9236, 0.390, 323, 8, 0.410, 324, 13, 11, 43, 96, 5.123, 5.123
Wed Apr 19 13:50:15 EDT 2017, 4286, 0.890, 5322, 3, 0.910, 474, 58, 2, 18, 51, 3.810, 4.327
Wed Apr 19 13:51:05 EDT 2017, 3048, 0.260, 4072, 6, 0.280, 511, 92, 9, 36, 85, 47.220, 47.637
Wed Apr 19 13:51:18 EDT 2017, 7998, 0.760, 9072, 2, 0.780, 361, 47, 18, 11, 40, 13.110, 11.203
Wed Apr 19 13:51:20 EDT 2017, 5523, 0.010, 6572, 9, 0.530, 586, 24, 4, 49, 17, 1.597, 1.687
Wed Apr 19 13:51:55 EDT 2017, 573, 0.510, 1573, 4, 0.030, 436, 69, 14, 24, 62, 32.843, 31.383
Wed Apr 19 13:51:57 EDT 2017, 419, 0.280, 8603, 7, 0.770, 479, 17, 7, 46, 33, 2.570, 2.527
Wed Apr 19 13:52:33 EDT 2017, 5369, 0.780, 3604, 3, 0.270, 329, 62, 16, 21, 78, 35.733, 32.820
Wed Apr 19 13:52:43 EDT 2017, 7844, 0.030, 1104, 5, 0.020, 554, 84, 2, 34, 55, 7.617, 8.900
Wed Apr 19 13:52:46 EDT 2017, 2894, 0.530, 6103, 1, 0.520, 404, 39, 12, 9, 10, 2.433, 2.127
Wed Apr 19 13:53:01 EDT 2017, 4131, 0.150, 4854, 9, 0.140, 441, 28, 19, 40, 66, 14.993, 14.880
Wed Apr 19 13:53:09 EDT 2017, 9081, 0.650, 9853, 4, 0.640, 591, 73, 9, 15, 21, 7.347, 7.340
Wed Apr 19 13:53:31 EDT 2017, 6606, 0.400, 7353, 6, 0.890, 366, 96, 14, 28, 44, 21.737, 21.370
Wed Apr 19 13:53:42 EDT 2017, 1656, 0.900, 2354, 2, 0.390, 516, 51, 4, 3, 89, 8.847, 10.173
