# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 0 12', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, ladderQ_timing_secs
Wed Jan 11 16:13:17 EST 2017, 5920, 0.580, 7, 0.770, 560, 93, 16, 41, 19, 29.763, 30.097
Wed Jan 11 16:16:18 EST 2017, 8395, 0.330, 10, 0.020, 485, 26, 11, 3, 87, 8.627, 85.927
Wed Jan 11 16:17:53 EST 2017, 3445, 0.830, 4, 0.520, 335, 71, 1, 28, 42, 2.093, 1.973
Wed Jan 11 16:19:44 EST 2017, 4682, 0.460, 6, 0.390, 523, 60, 9, 47, 75, 48.440, 48.657
Wed Jan 11 16:20:05 EST 2017, 9632, 0.960, 0, 0.890, 373, 15, 18, 22, 30, 4.757, 4.773
Wed Jan 11 16:26:47 EST 2017, 7157, 0.210, 3, 0.140, 448, 82, 13, 34, 98, 64.343, 0.000
Wed Jan 11 16:27:13 EST 2017, 2207, 0.710, 9, 0.640, 598, 37, 4, 9, 53, 5.090, 4.953
Wed Jan 11 16:28:23 EST 2017, 1588, 0.270, 5, 0.950, 541, 43, 7, 31, 70, 13.977, 13.830
Wed Jan 11 16:29:24 EST 2017, 6538, 0.770, 11, 0.450, 391, 88, 17, 6, 25, 12.713, 14.540
Wed Jan 11 16:30:25 EST 2017, 9013, 0.020, 8, 0.700, 316, 20, 12, 44, 92, 9.733, 9.767
Wed Jan 11 16:32:21 EST 2017, 4063, 0.520, 2, 0.200, 466, 65, 3, 19, 47, 4.303, 4.290
Wed Jan 11 16:34:27 EST 2017, 2826, 0.150, 10, 0.830, 354, 76, 10, 0, 59, 5.193, 5.260
Wed Jan 11 16:36:32 EST 2017, 7776, 0.650, 4, 0.330, 504, 31, 19, 25, 14, 10.893, 10.093
Wed Jan 11 16:38:58 EST 2017, 5301, 0.400, 1, 0.580, 579, 99, 14, 12, 81, 27.400, 30.670
Wed Jan 11 16:40:29 EST 2017, 351, 0.900, 7, 0.080, 429, 54, 5, 37, 36, 0.100, 0.093
Wed Jan 11 16:42:50 EST 2017, 274, 0.290, 1, 0.460, 474, 36, 18, 29, 97, 18.380, 19.347
Wed Jan 11 16:44:45 EST 2017, 5224, 0.790, 7, 0.960, 324, 81, 8, 4, 52, 7.653, 7.880
Wed Jan 11 16:46:41 EST 2017, 7699, 0.040, 10, 0.210, 399, 14, 3, 41, 75, 2.223, 2.240
Wed Jan 11 16:48:52 EST 2017, 2749, 0.540, 4, 0.710, 549, 59, 13, 16, 30, 11.913, 11.977
Wed Jan 11 16:55:59 EST 2017, 3986, 0.170, 8, 0.340, 436, 70, 15, 10, 86, 27.683, 0.000
Wed Jan 11 16:57:00 EST 2017, 8936, 0.670, 2, 0.840, 586, 25, 6, 35, 41, 4.673, 4.437
Wed Jan 11 16:58:00 EST 2017, 6461, 0.420, 5, 0.090, 511, 93, 1, 22, 63, 4.273, 4.170
Wed Jan 11 16:59:01 EST 2017, 1511, 0.920, 11, 0.590, 361, 48, 10, 47, 18, 0.093, 0.080
Wed Jan 11 17:00:17 EST 2017, 2130, 0.110, 3, 0.770, 305, 53, 19, 19, 80, 15.517, 17.237
Wed Jan 11 17:01:37 EST 2017, 7080, 0.610, 9, 0.270, 455, 98, 9, 44, 35, 31.977, 33.503
Wed Jan 11 17:03:13 EST 2017, 9555, 0.360, 6, 0.520, 530, 31, 5, 7, 58, 3.720, 3.643
Wed Jan 11 17:05:24 EST 2017, 4605, 0.860, 0, 0.020, 380, 76, 14, 32, 13, 11.667, 10.937
Wed Jan 11 17:08:55 EST 2017, 3367, 0.480, 11, 0.900, 567, 65, 16, 38, 92, 98.363, 99.730
Wed Jan 11 17:09:16 EST 2017, 8317, 0.980, 5, 0.400, 417, 20, 7, 13, 47, 0.083, 0.087
Wed Jan 11 17:11:22 EST 2017, 5842, 0.230, 2, 0.650, 342, 87, 2, 25, 69, 3.617, 3.393
Wed Jan 11 17:12:27 EST 2017, 892, 0.730, 8, 0.150, 492, 42, 12, 0, 24, 3.923, 4.437
Wed Jan 11 17:13:28 EST 2017, 1202, 0.200, 9, 0.120, 558, 17, 9, 14, 27, 2.360, 2.423
Wed Jan 11 17:16:34 EST 2017, 6152, 0.700, 3, 0.620, 408, 62, 18, 39, 72, 64.420, 68.340
Wed Jan 11 17:18:15 EST 2017, 8627, 0.450, 0, 0.370, 333, 39, 13, 2, 49, 4.467, 42.530
Wed Jan 11 17:20:00 EST 2017, 3677, 0.950, 6, 0.870, 483, 84, 4, 27, 94, 28.803, 29.783
Wed Jan 11 17:21:41 EST 2017, 4914, 0.330, 4, 0.240, 370, 95, 6, 46, 16, 5.990, 5.920
Wed Jan 11 17:26:12 EST 2017, 9864, 0.830, 10, 0.740, 520, 50, 16, 21, 61, 38.080, 146.037
Wed Jan 11 17:28:03 EST 2017, 7389, 0.080, 7, 0.490, 595, 73, 11, 33, 38, 20.703, 21.897
Wed Jan 11 17:29:43 EST 2017, 2439, 0.580, 1, 0.990, 445, 28, 2, 8, 83, 0.967, 0.927
Wed Jan 11 17:30:44 EST 2017, 1820, 0.390, 6, 0.680, 389, 22, 10, 36, 10, 1.660, 1.663
Wed Jan 11 17:38:11 EST 2017, 6770, 0.890, 0, 0.180, 539, 67, 19, 11, 55, 45.030, 0.000
Wed Jan 11 17:39:07 EST 2017, 9245, 0.140, 3, 0.930, 464, 45, 15, 49, 33, 12.587, 12.570
Wed Jan 11 17:41:12 EST 2017, 4295, 0.640, 9, 0.430, 314, 90, 5, 24, 78, 16.963, 17.520
Wed Jan 11 17:42:53 EST 2017, 3058, 0.010, 2, 0.560, 502, 79, 8, 5, 21, 1.887, 1.800
Wed Jan 11 17:44:19 EST 2017, 8008, 0.510, 8, 0.060, 352, 34, 17, 30, 66, 23.920, 25.683
Wed Jan 11 17:46:09 EST 2017, 5533, 0.260, 11, 0.810, 427, 56, 12, 18, 44, 11.070, 11.567
Wed Jan 11 17:47:55 EST 2017, 583, 0.760, 5, 0.310, 577, 11, 3, 43, 89, 0.087, 0.080
Wed Jan 11 17:50:06 EST 2017, 428, 0.030, 6, 0.880, 338, 91, 13, 11, 48, 9.787, 9.743
Wed Jan 11 17:52:12 EST 2017, 5378, 0.530, 0, 0.380, 488, 46, 3, 36, 93, 12.100, 11.983
Wed Jan 11 17:54:13 EST 2017, 7853, 0.280, 3, 0.630, 563, 69, 8, 23, 25, 6.797, 6.710
Wed Jan 11 17:56:03 EST 2017, 2903, 0.780, 9, 0.130, 413, 24, 17, 48, 70, 0.177, 0.173
Wed Jan 11 17:58:09 EST 2017, 4141, 0.400, 1, 0.760, 525, 12, 10, 29, 37, 1.690, 1.657
Wed Jan 11 18:00:10 EST 2017, 9091, 0.900, 7, 0.260, 375, 57, 1, 4, 82, 0.097, 0.117
Wed Jan 11 18:02:16 EST 2017, 6616, 0.150, 10, 0.510, 300, 35, 5, 42, 14, 1.360, 1.353
Wed Jan 11 18:09:27 EST 2017, 1666, 0.650, 4, 0.010, 450, 80, 15, 17, 59, 77.263, 0.000
Wed Jan 11 18:11:03 EST 2017, 2284, 0.340, 9, 0.320, 506, 86, 14, 39, 42, 42.410, 42.847
Wed Jan 11 18:12:29 EST 2017, 7234, 0.840, 3, 0.820, 356, 41, 4, 14, 87, 5.367, 5.283
Wed Jan 11 18:14:29 EST 2017, 9709, 0.090, 0, 0.070, 431, 63, 9, 26, 20, 4.820, 4.997
Wed Jan 11 18:17:20 EST 2017, 4759, 0.590, 6, 0.570, 581, 18, 18, 1, 65, 8.030, 51.253
Wed Jan 11 18:18:36 EST 2017, 3522, 0.220, 5, 0.450, 394, 29, 11, 20, 54, 6.507, 6.717
Wed Jan 11 18:20:52 EST 2017, 8472, 0.720, 11, 0.950, 544, 74, 2, 45, 99, 19.437, 19.357
Wed Jan 11 18:22:38 EST 2017, 5997, 0.470, 8, 0.200, 469, 52, 7, 7, 31, 4.457, 4.533
Wed Jan 11 18:29:50 EST 2017, 1047, 0.970, 2, 0.700, 319, 97, 16, 32, 76, 57.713, 0.000
Wed Jan 11 18:30:55 EST 2017, 738, 0.430, 4, 0.540, 422, 72, 4, 43, 68, 14.493, 14.267
Wed Jan 11 18:32:41 EST 2017, 5688, 0.930, 10, 0.040, 572, 27, 13, 18, 23, 0.077, 0.083
Wed Jan 11 18:36:17 EST 2017, 8163, 0.180, 7, 0.790, 497, 94, 18, 31, 90, 86.997, 92.177
Wed Jan 11 18:36:48 EST 2017, 3213, 0.680, 1, 0.290, 347, 49, 8, 6, 45, 3.353, 3.337
