# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, heap_timing_secs
Mon Jan  9 17:29:00 EST 2017, 2376, 0.570, 5, 0.580, 550, 38, 15, 14, 66, 58.667, 59.160
Mon Jan  9 17:29:57 EST 2017, 1758, 0.380, 2, 0.770, 569, 33, 16, 42, 49, 53.143, 51.703
Mon Jan  9 17:31:10 EST 2017, 6708, 0.880, 7, 0.270, 419, 78, 6, 17, 94, 69.897, 64.990
Mon Jan  9 17:31:11 EST 2017, 9183, 0.130, 9, 0.520, 344, 10, 2, 30, 27, 1.040, 0.983
Mon Jan  9 17:32:07 EST 2017, 4233, 0.630, 5, 0.020, 494, 55, 11, 5, 72, 54.263, 46.850
Mon Jan  9 17:33:08 EST 2017, 2995, 0.010, 6, 0.890, 307, 67, 18, 23, 38, 53.077, 55.463
Mon Jan  9 17:33:32 EST 2017, 7945, 0.510, 1, 0.390, 457, 22, 9, 48, 83, 21.487, 21.587
Mon Jan  9 17:33:39 EST 2017, 5470, 0.260, 3, 0.640, 532, 89, 4, 11, 15, 5.707, 5.920
Mon Jan  9 17:35:01 EST 2017, 520, 0.760, 8, 0.140, 382, 44, 13, 36, 60, 65.363, 74.933
Mon Jan  9 17:35:04 EST 2017, 675, 0.050, 2, 0.530, 461, 60, 2, 18, 19, 2.723, 2.637
Mon Jan  9 17:35:26 EST 2017, 5625, 0.550, 6, 0.030, 311, 15, 11, 43, 64, 19.927, 19.753
Mon Jan  9 17:36:21 EST 2017, 8100, 0.300, 8, 0.780, 386, 82, 16, 6, 42, 44.140, 50.327
Mon Jan  9 17:37:20 EST 2017, 3150, 0.800, 4, 0.280, 536, 37, 7, 31, 87, 54.753, 49.080
Mon Jan  9 17:37:39 EST 2017, 4387, 0.430, 5, 0.660, 424, 48, 4, 49, 31, 14.933, 16.673
Mon Jan  9 17:39:48 EST 2017, 9337, 0.930, 1, 0.160, 574, 93, 14, 24, 76, 111.567, 112.310
Mon Jan  9 17:40:56 EST 2017, 6862, 0.180, 3, 0.910, 499, 26, 19, 37, 53, 58.033, 61.003
Mon Jan  9 17:42:16 EST 2017, 1912, 0.680, 7, 0.410, 349, 71, 9, 12, 98, 64.820, 75.847
Mon Jan  9 17:42:20 EST 2017, 2531, 0.370, 4, 0.220, 330, 76, 1, 34, 25, 3.613, 4.257
Mon Jan  9 17:42:54 EST 2017, 7481, 0.870, 9, 0.720, 480, 31, 10, 9, 70, 28.917, 29.527
Mon Jan  9 17:48:45 EST 2017, 9956, 0.120, 7, 0.470, 555, 99, 15, 46, 48, 277.343, 288.733
Mon Jan  9 17:49:13 EST 2017, 5006, 0.620, 2, 0.970, 405, 54, 5, 21, 93, 25.030, 25.667
Mon Jan  9 17:49:15 EST 2017, 3768, 0.240, 8, 0.100, 593, 43, 3, 2, 14, 1.763, 1.480
Mon Jan  9 17:51:19 EST 2017, 8718, 0.740, 3, 0.600, 443, 88, 13, 27, 59, 117.307, 112.263
Mon Jan  9 17:51:26 EST 2017, 6243, 0.490, 1, 0.350, 368, 20, 17, 15, 36, 5.673, 5.910
Mon Jan  9 17:53:44 EST 2017, 1293, 0.990, 6, 0.850, 518, 65, 8, 40, 81, 114.647, 127.367
Mon Jan  9 17:57:42 EST 2017, 984, 0.460, 9, 0.880, 527, 85, 12, 26, 84, 197.023, 217.857
Mon Jan  9 17:57:46 EST 2017, 5934, 0.960, 5, 0.380, 377, 40, 3, 1, 39, 2.803, 2.877
Mon Jan  9 17:58:17 EST 2017, 8409, 0.210, 2, 0.630, 302, 62, 7, 38, 62, 27.600, 30.773
Mon Jan  9 17:58:24 EST 2017, 3459, 0.710, 7, 0.130, 452, 17, 17, 13, 17, 5.080, 5.827
Mon Jan  9 17:58:54 EST 2017, 4697, 0.080, 4, 0.750, 339, 29, 14, 7, 95, 26.803, 25.733
Mon Jan  9 17:59:50 EST 2017, 9647, 0.580, 8, 0.250, 489, 74, 5, 32, 50, 43.063, 53.970
Mon Jan  9 18:01:20 EST 2017, 7172, 0.330, 6, 0.500, 564, 51, 10, 20, 73, 81.937, 73.787
Mon Jan  9 18:02:24 EST 2017, 2222, 0.830, 1, 0.000, 414, 96, 19, 45, 28, 51.190, 60.237
Mon Jan  9 18:05:01 EST 2017, 1603, 0.150, 6, 0.320, 396, 90, 11, 23, 90, 155.533, 137.797
Mon Jan  9 18:05:06 EST 2017, 6553, 0.650, 2, 0.820, 546, 45, 1, 48, 45, 4.820, 4.660
Mon Jan  9 18:05:41 EST 2017, 9028, 0.400, 4, 0.070, 471, 68, 6, 10, 67, 29.203, 32.847
Mon Jan  9 18:05:56 EST 2017, 4078, 0.900, 9, 0.570, 321, 23, 16, 35, 22, 12.577, 13.463
Mon Jan  9 18:06:14 EST 2017, 2840, 0.270, 1, 0.440, 508, 12, 13, 41, 79, 16.690, 15.400
Mon Jan  9 18:06:24 EST 2017, 7790, 0.770, 5, 0.940, 358, 57, 4, 16, 34, 8.640, 9.293
Mon Jan  9 18:06:59 EST 2017, 5315, 0.020, 8, 0.190, 433, 34, 8, 29, 56, 32.237, 32.177
Mon Jan  9 18:07:14 EST 2017, 365, 0.520, 3, 0.690, 583, 79, 18, 4, 11, 12.710, 12.923
Mon Jan  9 18:07:45 EST 2017, 288, 0.170, 8, 0.810, 309, 95, 4, 12, 74, 28.323, 26.333
Mon Jan  9 18:08:34 EST 2017, 5238, 0.670, 3, 0.310, 459, 50, 14, 37, 29, 45.283, 40.343
Mon Jan  9 18:09:41 EST 2017, 7713, 0.420, 1, 0.560, 534, 73, 18, 0, 96, 59.797, 57.867
Mon Jan  9 18:10:00 EST 2017, 2763, 0.920, 5, 0.060, 384, 28, 9, 25, 51, 15.897, 17.193
Mon Jan  9 18:10:08 EST 2017, 4001, 0.300, 4, 0.930, 572, 17, 2, 43, 62, 7.230, 7.873
Mon Jan  9 18:10:26 EST 2017, 8951, 0.800, 9, 0.430, 422, 62, 11, 18, 17, 16.313, 15.090
Mon Jan  9 18:12:07 EST 2017, 6476, 0.050, 7, 0.680, 347, 39, 16, 31, 85, 91.283, 92.420
Mon Jan  9 18:12:27 EST 2017, 1526, 0.550, 2, 0.180, 497, 84, 7, 6, 40, 18.190, 16.007
Mon Jan  9 18:13:08 EST 2017, 2144, 0.480, 6, 0.370, 478, 79, 3, 34, 57, 32.503, 38.813
Mon Jan  9 18:13:10 EST 2017, 7094, 0.980, 2, 0.870, 328, 34, 12, 9, 12, 2.347, 2.297
Mon Jan  9 18:16:43 EST 2017, 9569, 0.230, 4, 0.120, 403, 56, 17, 47, 79, 207.130, 181.643
Mon Jan  9 18:16:50 EST 2017, 4619, 0.730, 8, 0.620, 553, 11, 8, 22, 34, 6.297, 5.897
Mon Jan  9 18:16:52 EST 2017, 3382, 0.110, 3, 0.250, 440, 22, 1, 3, 68, 1.243, 1.223
Mon Jan  9 18:17:38 EST 2017, 8332, 0.610, 7, 0.750, 590, 67, 10, 28, 23, 43.140, 38.123
Mon Jan  9 18:19:40 EST 2017, 5857, 0.360, 9, 0.000, 515, 45, 15, 15, 90, 105.107, 105.347
Mon Jan  9 18:20:27 EST 2017, 907, 0.860, 5, 0.500, 365, 90, 5, 40, 45, 45.197, 39.510
Mon Jan  9 18:21:13 EST 2017, 1216, 0.330, 1, 0.710, 375, 70, 14, 29, 54, 37.140, 41.487
Mon Jan  9 18:21:28 EST 2017, 6166, 0.830, 6, 0.210, 525, 25, 5, 4, 99, 11.620, 13.930
Mon Jan  9 18:22:50 EST 2017, 8641, 0.080, 8, 0.960, 450, 93, 9, 42, 31, 62.503, 79.040
Mon Jan  9 18:24:06 EST 2017, 3691, 0.580, 4, 0.460, 300, 48, 19, 17, 76, 63.337, 67.877
Mon Jan  9 18:24:32 EST 2017, 4929, 0.200, 7, 0.590, 487, 36, 12, 11, 43, 21.417, 23.853
Mon Jan  9 18:24:52 EST 2017, 9879, 0.700, 2, 0.090, 337, 81, 2, 36, 88, 16.653, 18.577
Mon Jan  9 18:24:56 EST 2017, 7404, 0.450, 5, 0.840, 412, 14, 7, 23, 20, 2.850, 2.963
Mon Jan  9 18:29:43 EST 2017, 2454, 0.950, 9, 0.340, 562, 59, 17, 48, 65, 249.833, 266.353
Mon Jan  9 18:30:40 EST 2017, 1835, 0.010, 3, 0.030, 543, 64, 13, 20, 37, 49.167, 50.330
Mon Jan  9 18:31:00 EST 2017, 6785, 0.510, 7, 0.530, 393, 19, 4, 45, 82, 15.903, 16.517
Mon Jan  9 18:31:07 EST 2017, 9260, 0.260, 5, 0.280, 318, 87, 8, 7, 15, 6.540, 6.940
Mon Jan  9 18:31:58 EST 2017, 4310, 0.760, 1, 0.780, 468, 42, 18, 32, 60, 44.420, 46.263
