# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, heap_timing_secs
Mon Jan  9 14:33:17 EST 2017, 7201, 0.410, 4, 0.920, 547, 99, 5, 15, 39, 34.157, 34.760
Mon Jan  9 14:36:54 EST 2017, 2251, 0.910, 8, 0.420, 397, 54, 14, 40, 84, 175.937, 184.697
Mon Jan  9 14:37:05 EST 2017, 1632, 0.090, 3, 0.230, 415, 49, 16, 12, 11, 8.353, 9.227
Mon Jan  9 14:38:57 EST 2017, 6582, 0.590, 8, 0.730, 565, 94, 6, 37, 56, 103.087, 101.973
Mon Jan  9 14:38:59 EST 2017, 9057, 0.340, 6, 0.480, 490, 26, 1, 0, 34, 0.817, 0.900
Mon Jan  9 14:39:43 EST 2017, 4107, 0.840, 1, 0.980, 340, 71, 11, 25, 79, 36.940, 41.527
Mon Jan  9 14:40:58 EST 2017, 2869, 0.470, 9, 0.110, 453, 60, 18, 44, 23, 72.743, 69.693
Mon Jan  9 14:41:09 EST 2017, 7819, 0.970, 5, 0.610, 303, 15, 8, 19, 68, 8.917, 9.333
Mon Jan  9 14:41:30 EST 2017, 5344, 0.220, 2, 0.360, 378, 82, 4, 31, 45, 18.477, 17.803
Mon Jan  9 14:42:27 EST 2017, 394, 0.720, 7, 0.860, 528, 37, 13, 6, 90, 47.253, 51.553
Mon Jan  9 14:42:50 EST 2017, 317, 0.070, 2, 0.740, 366, 54, 9, 23, 40, 19.727, 20.413
Mon Jan  9 14:52:51 EST 2017, 5267, 0.570, 7, 0.240, 516, 99, 18, 48, 85, 543.493, 552.180
Mon Jan  9 14:53:09 EST 2017, 7742, 0.320, 9, 0.990, 591, 31, 14, 10, 18, 14.863, 14.113
Mon Jan  9 14:54:12 EST 2017, 2792, 0.820, 5, 0.490, 441, 76, 4, 35, 63, 49.103, 50.547
Mon Jan  9 14:56:02 EST 2017, 4030, 0.440, 6, 0.610, 554, 65, 7, 42, 51, 83.660, 99.387
Mon Jan  9 14:56:34 EST 2017, 8980, 0.940, 1, 0.110, 404, 20, 16, 17, 96, 20.193, 30.800
Mon Jan  9 14:57:09 EST 2017, 6505, 0.190, 4, 0.860, 329, 87, 11, 29, 29, 32.060, 34.277
Mon Jan  9 14:57:16 EST 2017, 1555, 0.690, 8, 0.360, 479, 42, 2, 4, 74, 5.770, 6.353
Mon Jan  9 14:57:53 EST 2017, 2173, 0.260, 4, 0.050, 497, 37, 8, 26, 46, 28.410, 30.253
Mon Jan  9 14:59:38 EST 2017, 7123, 0.760, 9, 0.550, 347, 82, 17, 1, 91, 87.463, 96.637
Mon Jan  9 14:59:50 EST 2017, 9598, 0.010, 6, 0.300, 422, 14, 12, 38, 23, 10.000, 9.697
Mon Jan  9 15:00:05 EST 2017, 4648, 0.510, 2, 0.800, 572, 59, 3, 13, 68, 14.153, 13.703
Mon Jan  9 15:00:23 EST 2017, 3411, 0.130, 7, 0.180, 385, 71, 5, 7, 35, 12.680, 14.043
Mon Jan  9 15:01:57 EST 2017, 8361, 0.630, 3, 0.680, 535, 26, 15, 32, 80, 71.347, 80.393
Mon Jan  9 15:02:06 EST 2017, 5886, 0.380, 1, 0.430, 460, 93, 10, 20, 12, 8.200, 8.090
Mon Jan  9 15:02:15 EST 2017, 936, 0.880, 5, 0.930, 310, 48, 1, 45, 57, 7.067, 7.447
Mon Jan  9 15:03:42 EST 2017, 1245, 0.410, 9, 0.830, 432, 23, 19, 34, 65, 66.570, 80.637
Mon Jan  9 15:04:05 EST 2017, 6195, 0.910, 4, 0.330, 582, 68, 10, 9, 20, 19.323, 18.283
Mon Jan  9 15:05:03 EST 2017, 8670, 0.160, 2, 0.580, 507, 45, 5, 46, 88, 44.293, 45.650
Mon Jan  9 15:06:44 EST 2017, 3720, 0.660, 7, 0.080, 357, 90, 14, 21, 43, 76.593, 89.260
Mon Jan  9 15:08:19 EST 2017, 4958, 0.040, 3, 0.960, 469, 79, 17, 3, 77, 85.353, 81.407
Mon Jan  9 15:08:32 EST 2017, 9908, 0.540, 8, 0.460, 319, 34, 7, 28, 32, 11.023, 11.167
Mon Jan  9 15:09:01 EST 2017, 7433, 0.290, 5, 0.710, 394, 56, 2, 15, 99, 24.630, 19.907
Mon Jan  9 15:09:16 EST 2017, 2483, 0.790, 1, 0.210, 544, 11, 12, 40, 54, 10.763, 11.343
Mon Jan  9 15:10:15 EST 2017, 1864, 0.230, 7, 0.390, 563, 17, 18, 18, 71, 49.620, 40.487
Mon Jan  9 15:10:44 EST 2017, 6814, 0.730, 3, 0.890, 413, 62, 8, 43, 26, 24.697, 27.900
Mon Jan  9 15:11:00 EST 2017, 9289, 0.480, 5, 0.140, 338, 40, 4, 6, 94, 11.703, 14.530
Mon Jan  9 15:13:35 EST 2017, 4339, 0.980, 9, 0.640, 488, 85, 13, 31, 49, 131.453, 143.323
Mon Jan  9 15:16:38 EST 2017, 3101, 0.350, 2, 0.270, 301, 96, 15, 49, 60, 137.293, 149.693
Mon Jan  9 15:16:48 EST 2017, 8051, 0.850, 6, 0.770, 451, 51, 6, 24, 15, 8.147, 8.243
Mon Jan  9 15:17:06 EST 2017, 5576, 0.100, 8, 0.020, 526, 73, 1, 37, 82, 17.600, 17.273
Mon Jan  9 15:17:17 EST 2017, 626, 0.600, 4, 0.520, 376, 28, 11, 12, 37, 9.227, 9.710
Mon Jan  9 15:18:45 EST 2017, 472, 0.340, 6, 0.160, 465, 86, 4, 42, 78, 74.067, 83.750
Mon Jan  9 15:19:03 EST 2017, 5422, 0.840, 2, 0.660, 315, 41, 14, 17, 33, 13.380, 16.173
Mon Jan  9 15:21:13 EST 2017, 7897, 0.090, 4, 0.410, 390, 64, 19, 30, 56, 112.660, 123.947
Mon Jan  9 15:21:17 EST 2017, 2947, 0.590, 9, 0.910, 540, 19, 9, 5, 11, 2.070, 3.630
Mon Jan  9 15:21:25 EST 2017, 4184, 0.210, 1, 0.040, 427, 30, 2, 24, 89, 5.780, 5.643
Mon Jan  9 15:24:26 EST 2017, 9134, 0.710, 5, 0.540, 577, 75, 12, 49, 44, 171.640, 149.560
Mon Jan  9 15:25:54 EST 2017, 6659, 0.460, 8, 0.290, 502, 52, 16, 11, 67, 79.850, 85.667
Mon Jan  9 15:26:28 EST 2017, 1709, 0.960, 3, 0.790, 352, 97, 7, 36, 22, 31.480, 23.673
Mon Jan  9 15:27:13 EST 2017, 2328, 0.020, 9, 0.600, 333, 92, 3, 8, 95, 37.673, 30.803
Mon Jan  9 15:29:00 EST 2017, 7278, 0.520, 5, 0.100, 483, 47, 13, 33, 50, 69.430, 90.330
Mon Jan  9 15:32:04 EST 2017, 9753, 0.270, 3, 0.850, 558, 69, 18, 21, 72, 165.663, 168.083
Mon Jan  9 15:32:17 EST 2017, 4803, 0.770, 7, 0.350, 408, 24, 8, 46, 27, 11.663, 11.263
Mon Jan  9 15:32:20 EST 2017, 3565, 0.400, 4, 0.720, 596, 13, 1, 27, 84, 3.027, 2.940
Mon Jan  9 15:32:41 EST 2017, 8515, 0.900, 8, 0.220, 446, 58, 10, 2, 39, 16.557, 18.833
Mon Jan  9 15:34:26 EST 2017, 6040, 0.150, 6, 0.970, 371, 35, 15, 39, 61, 64.787, 88.377
Mon Jan  9 15:34:36 EST 2017, 1090, 0.650, 1, 0.470, 521, 80, 6, 14, 16, 7.607, 7.577
Mon Jan  9 15:34:46 EST 2017, 781, 0.180, 4, 0.250, 530, 55, 15, 0, 13, 8.087, 7.540
Mon Jan  9 15:34:53 EST 2017, 5731, 0.680, 9, 0.750, 380, 10, 5, 25, 58, 5.347, 6.167
Mon Jan  9 15:35:22 EST 2017, 8206, 0.430, 7, 0.000, 305, 78, 10, 13, 36, 23.570, 25.967
Mon Jan  9 15:37:01 EST 2017, 3256, 0.930, 2, 0.500, 455, 33, 19, 38, 81, 88.787, 88.740
Mon Jan  9 15:37:33 EST 2017, 4494, 0.300, 8, 0.380, 343, 44, 12, 31, 25, 24.990, 24.877
Mon Jan  9 15:38:01 EST 2017, 9444, 0.800, 3, 0.880, 493, 89, 3, 6, 70, 19.770, 26.597
Mon Jan  9 15:38:17 EST 2017, 6969, 0.050, 1, 0.130, 568, 21, 7, 44, 47, 12.873, 10.943
Mon Jan  9 15:42:17 EST 2017, 2019, 0.550, 6, 0.630, 418, 66, 17, 19, 92, 167.033, 203.373
Mon Jan  9 15:43:24 EST 2017, 1400, 0.490, 2, 0.940, 399, 72, 13, 47, 30, 51.800, 50.983
Mon Jan  9 15:43:49 EST 2017, 6350, 0.990, 6, 0.440, 549, 27, 4, 22, 75, 20.623, 18.600
Mon Jan  9 15:46:08 EST 2017, 8825, 0.240, 8, 0.690, 474, 94, 9, 35, 53, 133.287, 118.940
Mon Jan  9 15:47:33 EST 2017, 3875, 0.740, 4, 0.190, 324, 49, 18, 10, 98, 66.130, 80.380
Mon Jan  9 15:47:46 EST 2017, 2637, 0.120, 5, 0.820, 511, 38, 11, 16, 19, 11.890, 11.543
Mon Jan  9 15:47:53 EST 2017, 7587, 0.620, 1, 0.320, 361, 83, 1, 41, 64, 6.483, 5.657
Mon Jan  9 15:47:57 EST 2017, 5112, 0.370, 3, 0.570, 436, 16, 6, 3, 42, 2.303, 2.987
Mon Jan  9 15:52:07 EST 2017, 162, 0.870, 7, 0.070, 586, 61, 16, 28, 87, 243.957, 231.507
Mon Jan  9 15:53:04 EST 2017, 143, 0.370, 2, 0.780, 502, 27, 12, 44, 71, 54.450, 44.500
Mon Jan  9 15:53:12 EST 2017, 5093, 0.870, 6, 0.280, 352, 72, 2, 19, 26, 4.770, 6.937
Mon Jan  9 15:54:42 EST 2017, 7568, 0.120, 9, 0.530, 427, 49, 7, 31, 93, 69.653, 80.310
Mon Jan  9 15:56:25 EST 2017, 2618, 0.620, 4, 0.030, 577, 94, 17, 6, 48, 93.197, 101.177
Mon Jan  9 15:58:09 EST 2017, 3856, 0.240, 5, 0.910, 389, 83, 14, 13, 60, 83.563, 89.217
Mon Jan  9 15:58:15 EST 2017, 8806, 0.740, 1, 0.410, 539, 38, 5, 38, 15, 3.423, 4.880
Mon Jan  9 15:58:47 EST 2017, 6331, 0.490, 3, 0.660, 464, 61, 9, 0, 82, 29.227, 31.730
Mon Jan  9 15:59:08 EST 2017, 1381, 0.990, 8, 0.160, 314, 16, 19, 25, 37, 16.050, 16.090
Mon Jan  9 15:59:14 EST 2017, 1999, 0.060, 5, 0.470, 370, 10, 11, 3, 65, 4.883, 3.933
Mon Jan  9 15:59:18 EST 2017, 6949, 0.560, 9, 0.970, 520, 55, 1, 28, 20, 3.387, 3.663
Mon Jan  9 16:00:07 EST 2017, 9424, 0.310, 7, 0.220, 595, 32, 6, 16, 88, 42.133, 32.203
Mon Jan  9 16:02:10 EST 2017, 4474, 0.810, 3, 0.720, 445, 77, 15, 41, 43, 102.633, 116.447
Mon Jan  9 16:07:39 EST 2017, 3237, 0.430, 8, 0.350, 558, 89, 13, 34, 77, 283.307, 286.580
Mon Jan  9 16:07:44 EST 2017, 8187, 0.930, 4, 0.850, 408, 44, 3, 9, 32, 3.757, 4.510
Mon Jan  9 16:09:02 EST 2017, 5712, 0.180, 1, 0.100, 333, 66, 8, 47, 99, 64.453, 63.917
Mon Jan  9 16:09:53 EST 2017, 762, 0.680, 6, 0.600, 483, 21, 18, 22, 54, 39.230, 44.457
Mon Jan  9 16:10:10 EST 2017, 1071, 0.150, 9, 0.630, 567, 46, 3, 11, 46, 12.557, 14.287
Mon Jan  9 16:14:32 EST 2017, 6021, 0.650, 5, 0.130, 417, 91, 12, 36, 91, 230.783, 235.750
Mon Jan  9 16:14:44 EST 2017, 8496, 0.400, 2, 0.880, 342, 24, 17, 24, 23, 8.947, 10.317
Mon Jan  9 16:17:08 EST 2017, 3546, 0.900, 7, 0.380, 492, 69, 8, 49, 68, 141.027, 123.460
Mon Jan  9 16:17:24 EST 2017, 4784, 0.270, 3, 0.500, 305, 58, 5, 30, 34, 12.073, 15.043
Mon Jan  9 16:17:44 EST 2017, 9734, 0.770, 8, 0.000, 455, 13, 15, 5, 79, 15.057, 15.673
Mon Jan  9 16:19:10 EST 2017, 7259, 0.020, 6, 0.750, 530, 80, 19, 42, 12, 69.703, 59.653
Mon Jan  9 16:19:27 EST 2017, 2309, 0.520, 1, 0.250, 380, 35, 10, 17, 57, 12.090, 15.967
Mon Jan  9 16:19:42 EST 2017, 1690, 0.460, 6, 0.060, 436, 41, 2, 39, 40, 10.623, 11.787
Mon Jan  9 16:21:38 EST 2017, 6640, 0.960, 2, 0.560, 586, 86, 11, 14, 85, 98.203, 112.580
Mon Jan  9 16:21:46 EST 2017, 9115, 0.210, 4, 0.310, 511, 18, 16, 27, 17, 7.633, 7.743
Mon Jan  9 16:22:01 EST 2017, 4165, 0.710, 8, 0.810, 361, 63, 6, 2, 62, 13.723, 14.347
Mon Jan  9 16:22:20 EST 2017, 2927, 0.090, 1, 0.190, 473, 75, 4, 20, 51, 14.020, 14.957
Mon Jan  9 16:24:08 EST 2017, 7877, 0.590, 5, 0.690, 323, 30, 14, 45, 96, 82.620, 103.933
Mon Jan  9 16:25:33 EST 2017, 5402, 0.340, 7, 0.440, 398, 97, 18, 8, 29, 76.047, 69.470
Mon Jan  9 16:27:22 EST 2017, 452, 0.840, 3, 0.940, 548, 52, 9, 33, 74, 91.377, 88.580
Mon Jan  9 16:27:56 EST 2017, 607, 0.100, 7, 0.360, 328, 62, 16, 15, 30, 30.537, 28.667
Mon Jan  9 16:28:15 EST 2017, 5557, 0.600, 2, 0.860, 478, 17, 7, 40, 75, 17.273, 16.917
Mon Jan  9 16:28:34 EST 2017, 8032, 0.350, 5, 0.110, 553, 84, 2, 2, 53, 17.267, 13.213
Mon Jan  9 16:30:05 EST 2017, 3082, 0.850, 9, 0.610, 403, 39, 11, 27, 98, 76.897, 83.467
Mon Jan  9 16:30:52 EST 2017, 4320, 0.480, 1, 0.490, 591, 51, 19, 46, 19, 32.770, 45.120
Mon Jan  9 16:32:40 EST 2017, 9270, 0.980, 6, 0.990, 441, 96, 9, 21, 64, 91.590, 104.577
Mon Jan  9 16:32:53 EST 2017, 6795, 0.230, 8, 0.240, 366, 28, 4, 34, 41, 11.907, 8.687
Mon Jan  9 16:35:36 EST 2017, 1845, 0.730, 4, 0.740, 516, 73, 14, 9, 86, 121.297, 135.533
Mon Jan  9 16:36:29 EST 2017, 2463, 0.290, 9, 0.920, 459, 68, 15, 37, 13, 42.230, 40.133
Mon Jan  9 16:36:39 EST 2017, 7413, 0.790, 4, 0.420, 309, 23, 6, 12, 58, 7.720, 7.217
Mon Jan  9 16:36:45 EST 2017, 9888, 0.040, 2, 0.670, 384, 90, 1, 49, 36, 5.583, 5.733
Mon Jan  9 16:38:06 EST 2017, 4938, 0.540, 6, 0.170, 534, 45, 10, 24, 81, 79.543, 75.240
Mon Jan  9 16:38:16 EST 2017, 3701, 0.170, 3, 0.800, 422, 34, 17, 6, 24, 8.733, 8.440
Mon Jan  9 16:40:33 EST 2017, 8651, 0.670, 7, 0.300, 572, 79, 8, 31, 69, 127.600, 124.390
Mon Jan  9 16:40:37 EST 2017, 6176, 0.420, 5, 0.550, 497, 11, 3, 18, 47, 2.407, 2.867
Mon Jan  9 16:41:56 EST 2017, 1226, 0.920, 1, 0.050, 347, 56, 13, 43, 92, 72.880, 63.323
Mon Jan  9 16:43:57 EST 2017, 916, 0.380, 4, 0.210, 394, 82, 7, 29, 95, 97.750, 106.900
Mon Jan  9 16:44:37 EST 2017, 5866, 0.880, 9, 0.710, 544, 37, 17, 4, 50, 33.867, 37.390
Mon Jan  9 16:48:07 EST 2017, 8341, 0.130, 7, 0.460, 469, 59, 12, 42, 72, 175.897, 170.527
Mon Jan  9 16:48:08 EST 2017, 3391, 0.630, 2, 0.960, 319, 14, 3, 17, 27, 0.843, 1.313
Mon Jan  9 16:48:49 EST 2017, 4629, 0.010, 8, 0.080, 506, 25, 10, 10, 84, 27.800, 36.020
Mon Jan  9 16:50:32 EST 2017, 9579, 0.510, 3, 0.580, 356, 70, 19, 35, 39, 72.793, 97.187
Mon Jan  9 16:51:11 EST 2017, 7104, 0.260, 1, 0.330, 431, 48, 14, 23, 61, 30.267, 34.267
Mon Jan  9 16:51:58 EST 2017, 2154, 0.760, 5, 0.830, 581, 93, 5, 48, 16, 38.087, 36.997
Mon Jan  9 16:54:01 EST 2017, 1535, 0.200, 3, 0.520, 525, 98, 6, 20, 78, 90.183, 94.910
Mon Jan  9 16:55:10 EST 2017, 6485, 0.700, 7, 0.020, 375, 53, 16, 45, 33, 59.010, 65.670
Mon Jan  9 16:56:02 EST 2017, 8960, 0.450, 9, 0.770, 300, 76, 11, 7, 55, 36.397, 42.497
Mon Jan  9 16:56:04 EST 2017, 4010, 0.950, 5, 0.270, 450, 31, 1, 32, 10, 0.883, 0.983
Mon Jan  9 16:56:43 EST 2017, 2773, 0.320, 6, 0.640, 337, 20, 9, 38, 89, 35.723, 26.107
Mon Jan  9 16:57:52 EST 2017, 7723, 0.820, 2, 0.140, 487, 65, 18, 13, 44, 61.923, 54.253
Mon Jan  9 16:59:28 EST 2017, 5248, 0.070, 4, 0.890, 562, 42, 13, 26, 67, 78.970, 87.467
Mon Jan  9 16:59:34 EST 2017, 298, 0.570, 8, 0.390, 412, 87, 4, 1, 22, 4.807, 5.353
Mon Jan  9 17:02:23 EST 2017, 375, 0.220, 4, 0.030, 480, 94, 18, 15, 60, 161.000, 148.523
Mon Jan  9 17:02:38 EST 2017, 5325, 0.720, 8, 0.530, 330, 49, 9, 40, 15, 12.557, 13.767
Mon Jan  9 17:03:09 EST 2017, 7800, 0.470, 6, 0.280, 405, 71, 4, 3, 83, 22.143, 23.600
Mon Jan  9 17:03:25 EST 2017, 2850, 0.970, 1, 0.780, 555, 26, 14, 28, 38, 14.100, 14.110
Mon Jan  9 17:04:24 EST 2017, 4088, 0.350, 9, 0.150, 443, 15, 16, 47, 72, 51.440, 52.640
Mon Jan  9 17:05:00 EST 2017, 9038, 0.850, 5, 0.650, 593, 60, 7, 22, 27, 23.863, 31.120
Mon Jan  9 17:05:25 EST 2017, 6563, 0.100, 3, 0.400, 518, 37, 2, 34, 94, 15.343, 22.313
Mon Jan  9 17:06:19 EST 2017, 1613, 0.600, 7, 0.900, 368, 82, 11, 9, 49, 47.620, 38.357
Mon Jan  9 17:07:36 EST 2017, 2231, 0.410, 1, 0.710, 312, 88, 17, 31, 66, 64.183, 69.903
Mon Jan  9 17:07:44 EST 2017, 7181, 0.910, 5, 0.210, 462, 43, 8, 6, 21, 7.987, 6.410
Mon Jan  9 17:09:13 EST 2017, 9656, 0.160, 8, 0.960, 537, 65, 3, 43, 88, 73.867, 62.633
Mon Jan  9 17:09:23 EST 2017, 4706, 0.660, 3, 0.460, 387, 20, 13, 18, 43, 9.560, 9.690
Mon Jan  9 17:09:48 EST 2017, 3469, 0.030, 7, 0.590, 574, 32, 15, 0, 55, 22.393, 22.517
Mon Jan  9 17:09:53 EST 2017, 8419, 0.530, 2, 0.090, 424, 77, 5, 25, 10, 4.957, 4.650
Mon Jan  9 17:10:01 EST 2017, 5944, 0.280, 4, 0.840, 349, 54, 1, 12, 77, 6.150, 5.527
Mon Jan  9 17:11:51 EST 2017, 994, 0.780, 9, 0.340, 499, 99, 10, 37, 32, 94.030, 98.017
Mon Jan  9 17:13:12 EST 2017, 1303, 0.250, 5, 0.430, 546, 74, 10, 26, 41, 68.213, 74.873
Mon Jan  9 17:13:32 EST 2017, 6253, 0.750, 1, 0.930, 396, 29, 19, 1, 86, 14.163, 16.277
Mon Jan  9 17:14:23 EST 2017, 8728, 0.000, 3, 0.180, 321, 96, 14, 39, 18, 32.117, 45.197
Mon Jan  9 17:14:57 EST 2017, 3778, 0.500, 7, 0.680, 471, 51, 5, 14, 63, 31.047, 22.047
Mon Jan  9 17:15:10 EST 2017, 5016, 0.130, 2, 0.310, 359, 40, 7, 8, 52, 10.737, 9.353
Mon Jan  9 17:22:00 EST 2017, 9966, 0.630, 6, 0.810, 509, 85, 17, 33, 97, 382.643, 396.613
Mon Jan  9 17:22:20 EST 2017, 7491, 0.380, 9, 0.060, 584, 18, 12, 20, 29, 14.297, 14.687
Mon Jan  9 17:22:59 EST 2017, 2541, 0.880, 4, 0.560, 434, 63, 2, 45, 74, 30.470, 26.993
Mon Jan  9 17:23:50 EST 2017, 1922, 0.060, 8, 0.870, 377, 57, 8, 23, 46, 45.350, 38.467
Mon Jan  9 17:24:53 EST 2017, 6872, 0.560, 3, 0.370, 527, 12, 18, 48, 91, 54.517, 56.227
Mon Jan  9 17:25:13 EST 2017, 9347, 0.310, 1, 0.620, 452, 80, 13, 11, 24, 13.990, 15.460
Mon Jan  9 17:25:32 EST 2017, 4397, 0.810, 6, 0.120, 302, 35, 4, 36, 69, 15.480, 15.997
Mon Jan  9 17:26:02 EST 2017, 3159, 0.440, 5, 0.990, 490, 46, 6, 42, 35, 25.770, 29.863
Mon Jan  9 17:29:25 EST 2017, 8109, 0.940, 9, 0.490, 340, 91, 15, 17, 80, 155.330, 158.983
Mon Jan  9 17:29:32 EST 2017, 5634, 0.190, 7, 0.740, 415, 23, 11, 29, 13, 5.797, 6.380
Mon Jan  9 17:29:39 EST 2017, 684, 0.690, 2, 0.240, 565, 68, 1, 4, 58, 5.853, 5.527
Mon Jan  9 17:29:58 EST 2017, 530, 0.490, 8, 0.570, 354, 36, 14, 49, 11, 14.947, 14.930
Mon Jan  9 17:30:45 EST 2017, 5480, 0.990, 3, 0.070, 504, 81, 4, 24, 56, 36.567, 39.647
Mon Jan  9 17:30:51 EST 2017, 7955, 0.240, 1, 0.820, 579, 13, 9, 36, 34, 5.037, 5.440
Mon Jan  9 17:33:02 EST 2017, 3005, 0.740, 5, 0.320, 429, 58, 19, 11, 79, 113.217, 112.647
Mon Jan  9 17:33:35 EST 2017, 4242, 0.110, 4, 0.700, 541, 70, 12, 18, 22, 26.477, 31.693
Mon Jan  9 17:33:47 EST 2017, 9192, 0.610, 9, 0.200, 391, 25, 2, 43, 67, 10.960, 8.917
Mon Jan  9 17:34:08 EST 2017, 6717, 0.360, 6, 0.950, 316, 92, 7, 5, 45, 18.143, 19.710
Mon Jan  9 17:36:14 EST 2017, 1767, 0.860, 2, 0.450, 466, 47, 16, 30, 90, 109.337, 109.970
Mon Jan  9 17:36:32 EST 2017, 2386, 0.170, 6, 0.140, 523, 53, 13, 2, 28, 14.363, 16.220
Mon Jan  9 17:36:59 EST 2017, 7336, 0.670, 1, 0.640, 373, 98, 3, 27, 73, 18.400, 24.930
Mon Jan  9 17:37:19 EST 2017, 9811, 0.420, 4, 0.390, 448, 30, 8, 15, 51, 18.317, 14.473
Mon Jan  9 17:46:23 EST 2017, 4861, 0.920, 8, 0.890, 598, 75, 18, 40, 96, 453.547, 520.320
Mon Jan  9 17:46:45 EST 2017, 3623, 0.300, 2, 0.010, 410, 64, 10, 33, 17, 19.470, 14.110
Mon Jan  9 17:46:48 EST 2017, 8573, 0.800, 7, 0.510, 560, 19, 1, 8, 62, 2.213, 1.797
Mon Jan  9 17:47:54 EST 2017, 6098, 0.050, 9, 0.260, 485, 87, 6, 46, 39, 58.413, 63.773
Mon Jan  9 17:49:03 EST 2017, 1148, 0.550, 5, 0.760, 335, 42, 15, 21, 84, 55.020, 64.177
Mon Jan  9 17:49:09 EST 2017, 839, 0.020, 2, 0.980, 419, 16, 5, 7, 81, 4.973, 4.470
Mon Jan  9 17:50:56 EST 2017, 5789, 0.520, 6, 0.480, 569, 61, 15, 32, 36, 95.860, 96.030
Mon Jan  9 17:52:48 EST 2017, 8264, 0.270, 8, 0.730, 494, 39, 19, 19, 59, 70.240, 102.637
Mon Jan  9 17:53:14 EST 2017, 3314, 0.770, 4, 0.230, 344, 84, 10, 44, 14, 22.490, 24.327
Mon Jan  9 17:54:31 EST 2017, 4552, 0.390, 7, 0.850, 457, 95, 3, 26, 93, 53.170, 67.113
Mon Jan  9 17:54:49 EST 2017, 9502, 0.890, 3, 0.350, 307, 50, 12, 1, 48, 12.690, 13.867
Mon Jan  9 17:58:10 EST 2017, 7027, 0.140, 5, 0.600, 382, 72, 17, 38, 70, 176.980, 189.570
Mon Jan  9 17:58:17 EST 2017, 2077, 0.640, 9, 0.100, 532, 27, 7, 13, 25, 7.080, 6.337
Mon Jan  9 17:58:51 EST 2017, 1458, 0.330, 3, 0.290, 588, 22, 4, 41, 98, 27.023, 30.197
Mon Jan  9 18:00:03 EST 2017, 6408, 0.830, 8, 0.790, 438, 67, 13, 16, 53, 70.577, 63.870
Mon Jan  9 18:02:13 EST 2017, 8883, 0.080, 6, 0.040, 363, 44, 18, 29, 76, 115.360, 124.537
Mon Jan  9 18:02:23 EST 2017, 3933, 0.580, 1, 0.540, 513, 89, 9, 4, 31, 9.377, 10.293
Mon Jan  9 18:02:53 EST 2017, 2695, 0.200, 9, 0.420, 326, 78, 2, 22, 87, 24.423, 23.287
Mon Jan  9 18:03:52 EST 2017, 7645, 0.700, 4, 0.920, 476, 33, 11, 47, 42, 46.537, 52.093
Mon Jan  9 18:05:19 EST 2017, 5170, 0.450, 2, 0.170, 551, 56, 16, 10, 65, 67.057, 71.583
Mon Jan  9 18:05:23 EST 2017, 220, 0.950, 7, 0.670, 401, 11, 6, 35, 20, 3.437, 3.160
Mon Jan  9 18:05:55 EST 2017, 182, 0.040, 8, 0.220, 557, 41, 17, 30, 17, 28.037, 31.280
Mon Jan  9 18:06:32 EST 2017, 5132, 0.540, 4, 0.720, 407, 86, 8, 5, 62, 33.883, 35.660
Mon Jan  9 18:06:36 EST 2017, 7607, 0.290, 2, 0.470, 332, 19, 3, 43, 40, 3.420, 3.097
Mon Jan  9 18:08:33 EST 2017, 2657, 0.790, 6, 0.970, 482, 64, 12, 18, 85, 105.990, 116.820
Mon Jan  9 18:09:06 EST 2017, 3894, 0.410, 3, 0.090, 369, 75, 15, 12, 28, 27.393, 31.227
Mon Jan  9 18:09:57 EST 2017, 8844, 0.910, 7, 0.590, 519, 30, 5, 37, 73, 31.037, 44.177
Mon Jan  9 18:10:13 EST 2017, 6369, 0.160, 5, 0.340, 594, 97, 1, 24, 51, 14.160, 13.977
Mon Jan  9 18:11:31 EST 2017, 1419, 0.660, 1, 0.840, 444, 52, 10, 49, 96, 62.800, 75.823
Mon Jan  9 18:12:09 EST 2017, 2038, 0.350, 7, 0.530, 388, 47, 18, 21, 23, 25.010, 35.410
Mon Jan  9 18:14:47 EST 2017, 6988, 0.850, 2, 0.030, 538, 92, 9, 46, 68, 135.770, 152.103
Mon Jan  9 18:14:54 EST 2017, 9463, 0.100, 4, 0.780, 463, 24, 4, 9, 45, 5.567, 4.267
Mon Jan  9 18:17:37 EST 2017, 4513, 0.600, 9, 0.280, 313, 69, 14, 34, 90, 145.830, 159.997
Mon Jan  9 18:17:51 EST 2017, 3275, 0.220, 1, 0.650, 500, 58, 16, 40, 11, 11.887, 12.277
Mon Jan  9 18:18:01 EST 2017, 8225, 0.720, 6, 0.150, 350, 13, 7, 15, 56, 8.177, 8.353
Mon Jan  9 18:18:17 EST 2017, 5750, 0.470, 8, 0.900, 425, 81, 2, 27, 34, 13.810, 11.870
Mon Jan  9 18:18:58 EST 2017, 800, 0.970, 3, 0.400, 575, 36, 11, 2, 79, 24.487, 36.723
Mon Jan  9 18:19:06 EST 2017, 1110, 0.440, 2, 0.310, 472, 10, 8, 13, 87, 6.690, 6.113
Mon Jan  9 18:20:30 EST 2017, 6060, 0.940, 7, 0.810, 322, 55, 18, 38, 42, 77.660, 74.520
