# Timestamp, procs, --delay, --selfEvents%, --eventsPerAgent, runtime_mean, runtime_sd, runtime_ci, runtime_ci, runtime_min, runtime_box_q1, runtime_median, runtime_box_q2, runtime_max, memory_mean, memory_sd, memory_ci, memory_ci, memory_min, memory_box_q1, memory_median, memory_box_q2, memory_max, rollbacks_mean, rollbacks_sd, rollbacks_ci, rollbacks_ci, rollbacks_min, rollbacks_box_q1, rollbacks_median, rollbacks_box_q2, rollbacks_max, mpiMsgs_mean, mpiMsgs_sd, mpiMsgs_ci, mpiMsgs_ci, mpiMsgs_min, mpiMsgs_box_q1, mpiMsgs_median, mpiMsgs_box_q2, mpiMsgs_max, schedules_mean, schedules_sd, schedules_ci, schedules_ci, schedules_min, schedules_box_q1, schedules_median, schedules_box_q2, schedules_max, commEvts_mean, commEvts_sd, commEvts_ci, commEvts_ci, commEvts_min, commEvts_box_q1, commEvts_median, commEvts_box_q2, commEvts_max
Fri Jan 13 17:21:00 EST 2017, 1, 1, 0.250, 5, 10.502, 1.39493, 9.51919, 11.4848, 9.39, 9.46, 9.805, 12.61, 12.64, 9958.4, 1.95959, 9957.02, 9959.78, 9956, 9956, 9960, 9960, 9960, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4442302, 0, 4442302, 4442302, 4442302, 4442302, 4442302, 4442302, 4442302, 9836950, 0, 9836950, 9836950, 9836950, 9836950, 9836950, 9836950, 9836950
Fri Jan 13 17:23:07 EST 2017, 1, 2, 0.250, 5, 13.522, 0.518301, 13.1568, 13.8872, 12.98, 13.03, 13.585, 14.19, 14.5, 10270.8, 3.1241, 10268.6, 10273, 10268, 10268, 10272, 10276, 10276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4898579, 0, 4898579, 4898579, 4898579, 4898579, 4898579, 4898579, 4898579, 15795793, 0, 15795793, 15795793, 15795793, 15795793, 15795793, 15795793, 15795793
Fri Jan 13 17:25:13 EST 2017, 1, 5, 0.250, 5, 16.917, 0.779436, 16.3678, 17.4662, 16.11, 16.22, 17.11, 17.89, 17.98, 10633.2, 1.83303, 10631.9, 10634.5, 10632, 10632, 10632, 10636, 10636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4995335, 0, 4995335, 4995335, 4995335, 4995335, 4995335, 4995335, 4995335, 22938223, 0, 22938223, 22938223, 22938223, 22938223, 22938223, 22938223, 22938223
Fri Jan 13 17:27:25 EST 2017, 1, 10, 0.250, 5, 20.32, 2.07225, 18.86, 21.78, 17.52, 18.09, 21.545, 22.54, 22.71, 10718.4, 1.95959, 10717, 10719.8, 10716, 10716, 10720, 10720, 10720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4998353, 0, 4998353, 4998353, 4998353, 4998353, 4998353, 4998353, 4998353, 24821748, 0, 24821748, 24821748, 24821748, 24821748, 24821748, 24821748, 24821748
Fri Jan 13 17:29:27 EST 2017, 1, 1, 0.000, 10, 20.828, 1.16246, 20.009, 21.647, 19.58, 19.89, 21.04, 22.29, 22.52, 11054.4, 2.6533, 11052.5, 11056.3, 11052, 11052, 11056, 11056, 11060, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4941182, 0, 4941182, 4941182, 4941182, 4941182, 4941182, 4941182, 4941182, 19665420, 0, 19665420, 19665420, 19665420, 19665420, 19665420, 19665420, 19665420
Fri Jan 13 18:00:39 EST 2017, 1, 2, 0.000, 10, 24.417, 3.3312, 22.07, 26.764, 21.93, 22.05, 22.665, 29.46, 29.54, 11546.4, 2.6533, 11544.5, 11548.3, 11544, 11544, 11548, 11548, 11552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4997858, 0, 4997858, 4997858, 4997858, 4997858, 4997858, 4997858, 4997858, 31595185, 0, 31595185, 31595185, 31595185, 31595185, 31595185, 31595185, 31595185
Fri Jan 13 18:02:46 EST 2017, 1, 5, 0.000, 10, 29.419, 2.77521, 27.4637, 31.3743, 24.8, 28.18, 30.895, 32.41, 32.56, 12046.4, 2.6533, 12044.5, 12048.3, 12044, 12044, 12048, 12048, 12052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 45876533, 0.707107, 4.58765e+07, 4.58765e+07, 45876533, 45876533, 45876533, 45876533, 45876533
Fri Jan 13 18:04:57 EST 2017, 1, 10, 0.000, 10, 35.713, 3.98899, 32.9025, 38.5235, 29.65, 30, 38.015, 39.38, 39.4, 12145.2, 1.83303, 12143.9, 12146.5, 12144, 12144, 12144, 12148, 12148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4999000, 0, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 4999000, 49642667, 0.707107, 4.96427e+07, 4.96427e+07, 49642667, 49642667, 49642667, 49642667, 49642667
Fri Jan 13 18:08:39 EST 2017, 1, 1, 0.250, 10, 16.644, 1.21446, 15.7883, 17.4997, 14.8, 16.05, 17.135, 17.96, 18.19, 10796, 3.57771, 10793.5, 10798.5, 10792, 10792, 10798, 10800, 10800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4939688, 0, 4939688, 4939688, 4939688, 4939688, 4939688, 4939688, 4939688, 19665658, 0, 19665658, 19665658, 19665658, 19665658, 19665658, 19665658, 19665658
Fri Jan 13 18:10:56 EST 2017, 1, 2, 0.250, 10, 24.406, 4.12595, 21.499, 27.313, 19.67, 21.24, 26.07, 29.38, 29.43, 11277.2, 1.83303, 11275.9, 11278.5, 11276, 11276, 11276, 11280, 11280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4997392, 0, 4997392, 4997392, 4997392, 4997392, 4997392, 4997392, 4997392, 31595499, 0, 31595499, 31595499, 31595499, 31595499, 31595499, 31595499, 31595499
