# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--recvr-range 1 10000', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', heap_timing_secs, binomHeap_timing_secs
Sun Apr 30 14:50:49 EDT 2017, 815, 0.850, 8691, 9, 0.570, 452, 94, 14, 4, 13, 11.883, 17.883
Sun Apr 30 14:51:06 EDT 2017, 1124, 0.320, 7129, 8, 0.910, 537, 12, 19, 3, 83, 13.577, 17.487
Sun Apr 30 14:51:39 EDT 2017, 6074, 0.820, 2129, 3, 0.410, 387, 57, 10, 28, 38, 26.290, 32.363
Sun Apr 30 14:52:11 EDT 2017, 8549, 0.070, 4629, 6, 0.160, 462, 80, 15, 15, 16, 23.480, 31.553
Sun Apr 30 14:52:20 EDT 2017, 3599, 0.570, 9628, 1, 0.660, 312, 35, 5, 40, 61, 7.153, 8.417
Sun Apr 30 14:52:26 EDT 2017, 4837, 0.190, 879, 9, 0.040, 349, 24, 8, 9, 27, 3.447, 5.450
Sun Apr 30 14:56:01 EDT 2017, 9787, 0.690, 5879, 4, 0.540, 499, 69, 17, 34, 72, 187.370, 214.187
Sun Apr 30 14:56:47 EDT 2017, 7312, 0.440, 8379, 7, 0.790, 424, 91, 3, 21, 94, 38.837, 45.917
Sun Apr 30 14:57:55 EDT 2017, 2362, 0.940, 3379, 2, 0.290, 574, 46, 12, 46, 49, 57.810, 65.980
Sun Apr 30 14:58:00 EDT 2017, 1743, 0.000, 9004, 4, 0.470, 593, 18, 2, 12, 78, 3.597, 4.850
Sun Apr 30 14:58:50 EDT 2017, 6693, 0.500, 4004, 8, 0.970, 443, 63, 11, 37, 33, 46.103, 49.660
Sun Apr 30 14:58:57 EDT 2017, 9168, 0.250, 1504, 2, 0.720, 518, 86, 6, 24, 10, 5.843, 7.023
Sun Apr 30 15:00:27 EDT 2017, 4218, 0.750, 6504, 6, 0.220, 368, 41, 16, 49, 55, 77.203, 88.620
Sun Apr 30 15:00:32 EDT 2017, 2981, 0.380, 2754, 3, 0.600, 331, 29, 13, 6, 21, 3.457, 5.033
Sun Apr 30 15:01:24 EDT 2017, 7931, 0.880, 7754, 7, 0.100, 481, 74, 4, 31, 66, 41.807, 50.427
Sun Apr 30 15:03:30 EDT 2017, 5456, 0.130, 5254, 1, 0.350, 406, 97, 18, 18, 89, 94.360, 122.813
Sun Apr 30 15:04:31 EDT 2017, 506, 0.630, 254, 5, 0.850, 556, 52, 9, 43, 44, 55.383, 60.113
Sun Apr 30 15:05:36 EDT 2017, 660, 0.430, 9472, 2, 0.080, 363, 79, 11, 16, 73, 48.323, 64.040
Sun Apr 30 15:05:39 EDT 2017, 5610, 0.930, 4473, 7, 0.580, 513, 34, 1, 41, 28, 2.640, 2.957
Sun Apr 30 15:05:46 EDT 2017, 8085, 0.180, 1973, 4, 0.830, 438, 11, 16, 3, 51, 4.197, 6.270
Sun Apr 30 15:07:25 EDT 2017, 3135, 0.680, 6972, 9, 0.330, 588, 56, 6, 28, 96, 84.197, 97.503
Sun Apr 30 15:07:40 EDT 2017, 4373, 0.050, 3223, 1, 0.960, 551, 90, 4, 22, 40, 12.423, 14.400
Sun Apr 30 15:09:48 EDT 2017, 9323, 0.550, 8222, 5, 0.460, 401, 45, 13, 47, 85, 112.467, 127.530
Sun Apr 30 15:10:02 EDT 2017, 6848, 0.300, 5723, 3, 0.210, 476, 22, 8, 10, 62, 9.060, 13.063
Sun Apr 30 15:10:36 EDT 2017, 1898, 0.800, 723, 8, 0.710, 326, 67, 18, 35, 17, 28.997, 33.883
Sun Apr 30 15:11:48 EDT 2017, 2516, 0.240, 6348, 6, 0.520, 307, 84, 10, 19, 68, 58.740, 71.047
Sun Apr 30 15:12:20 EDT 2017, 7466, 0.740, 1348, 2, 0.020, 457, 39, 19, 44, 23, 27.797, 32.323
Sun Apr 30 15:12:24 EDT 2017, 9941, 0.490, 3848, 8, 0.270, 382, 17, 5, 6, 45, 2.670, 3.923
Sun Apr 30 15:15:43 EDT 2017, 4991, 0.990, 8847, 4, 0.770, 532, 62, 14, 31, 90, 175.000, 184.353
Sun Apr 30 15:17:29 EDT 2017, 3754, 0.360, 98, 7, 0.400, 570, 95, 17, 13, 34, 78.707, 103.610
Sun Apr 30 15:18:20 EDT 2017, 8704, 0.860, 5098, 3, 0.900, 420, 50, 7, 38, 79, 44.790, 50.950
Sun Apr 30 15:18:39 EDT 2017, 6229, 0.110, 7597, 9, 0.650, 495, 28, 12, 0, 56, 11.760, 18.047
Sun Apr 30 15:18:42 EDT 2017, 1279, 0.610, 2598, 5, 0.150, 345, 73, 2, 25, 11, 2.440, 2.670
Sun Apr 30 15:19:21 EDT 2017, 970, 0.080, 1660, 3, 0.360, 429, 36, 7, 30, 87, 30.570, 38.250
Sun Apr 30 15:20:31 EDT 2017, 5920, 0.580, 6660, 7, 0.860, 579, 81, 16, 5, 42, 57.740, 68.967
Sun Apr 30 15:20:34 EDT 2017, 8395, 0.330, 9160, 1, 0.610, 354, 59, 2, 42, 20, 2.930, 3.177
Sun Apr 30 15:20:52 EDT 2017, 3445, 0.830, 4160, 5, 0.110, 504, 14, 11, 17, 65, 12.707, 17.303
Sun Apr 30 15:21:50 EDT 2017, 4682, 0.460, 5410, 4, 0.740, 466, 48, 18, 36, 31, 49.593, 57.250
Sun Apr 30 15:23:01 EDT 2017, 9632, 0.960, 411, 9, 0.240, 316, 93, 9, 11, 76, 52.497, 70.157
Sun Apr 30 15:27:13 EDT 2017, 7157, 0.210, 2910, 2, 0.490, 541, 70, 14, 49, 99, 217.647, 250.007
Sun Apr 30 15:27:22 EDT 2017, 2207, 0.710, 7910, 6, 0.990, 391, 25, 4, 24, 54, 7.347, 8.577
Sun Apr 30 15:28:53 EDT 2017, 1588, 0.270, 4785, 9, 0.800, 410, 42, 13, 33, 82, 82.070, 89.447
Sun Apr 30 15:29:09 EDT 2017, 6538, 0.770, 9785, 5, 0.300, 560, 87, 3, 8, 37, 11.487, 15.807
Sun Apr 30 15:29:42 EDT 2017, 9013, 0.020, 7285, 7, 0.050, 335, 65, 17, 45, 14, 27.570, 32.727
Sun Apr 30 15:29:54 EDT 2017, 4063, 0.520, 2285, 2, 0.550, 485, 20, 8, 20, 59, 8.853, 11.723
Sun Apr 30 15:29:58 EDT 2017, 2826, 0.150, 8535, 8, 0.180, 523, 53, 1, 27, 25, 2.803, 3.327
Sun Apr 30 15:30:57 EDT 2017, 7776, 0.650, 3535, 4, 0.680, 373, 98, 10, 2, 70, 44.450, 58.307
Sun Apr 30 15:32:50 EDT 2017, 5301, 0.400, 1036, 6, 0.930, 598, 76, 5, 39, 93, 104.463, 110.720
Sun Apr 30 15:33:06 EDT 2017, 351, 0.900, 6035, 1, 0.430, 448, 31, 15, 14, 48, 11.243, 14.997
Sun Apr 30 15:37:11 EDT 2017, 274, 0.290, 1114, 5, 0.580, 389, 91, 12, 48, 91, 216.727, 240.890
Sun Apr 30 15:37:21 EDT 2017, 5224, 0.790, 6113, 9, 0.080, 539, 46, 2, 23, 46, 8.220, 10.290
Sun Apr 30 15:37:30 EDT 2017, 7699, 0.040, 8613, 2, 0.330, 314, 23, 16, 36, 23, 7.710, 9.150
Sun Apr 30 15:38:14 EDT 2017, 2749, 0.540, 3613, 7, 0.830, 464, 68, 7, 11, 68, 35.707, 43.100
Sun Apr 30 15:38:24 EDT 2017, 3986, 0.170, 7363, 4, 0.450, 502, 79, 4, 42, 12, 8.573, 9.917
Sun Apr 30 15:38:53 EDT 2017, 8936, 0.670, 2364, 8, 0.950, 352, 34, 14, 17, 57, 26.107, 28.577
Sun Apr 30 15:39:03 EDT 2017, 6461, 0.420, 4863, 1, 0.700, 577, 12, 9, 29, 80, 7.997, 9.673
Sun Apr 30 15:39:47 EDT 2017, 1511, 0.920, 9863, 6, 0.200, 427, 57, 19, 4, 35, 29.480, 43.217
Sun Apr 30 15:43:24 EDT 2017, 2130, 0.110, 2988, 8, 0.010, 445, 96, 8, 39, 97, 179.813, 215.920
Sun Apr 30 15:44:45 EDT 2017, 7080, 0.610, 7988, 3, 0.510, 595, 51, 17, 14, 52, 61.053, 78.200
Sun Apr 30 15:44:49 EDT 2017, 9555, 0.360, 5488, 5, 0.760, 370, 29, 3, 26, 29, 3.573, 4.303
Sun Apr 30 15:45:34 EDT 2017, 4605, 0.860, 489, 1, 0.260, 520, 74, 13, 1, 74, 28.530, 43.360
Sun Apr 30 15:46:39 EDT 2017, 3367, 0.480, 9238, 9, 0.890, 483, 85, 15, 45, 18, 58.177, 63.993
Sun Apr 30 15:46:57 EDT 2017, 8317, 0.980, 4238, 4, 0.390, 333, 40, 6, 20, 63, 14.403, 18.057
Sun Apr 30 15:47:38 EDT 2017, 5842, 0.230, 1739, 6, 0.140, 558, 17, 10, 33, 85, 34.157, 40.690
Sun Apr 30 15:47:40 EDT 2017, 892, 0.730, 6738, 2, 0.640, 408, 62, 1, 8, 40, 1.737, 2.287
Sun Apr 30 15:47:52 EDT 2017, 1202, 0.200, 7676, 2, 0.860, 324, 48, 6, 9, 60, 8.197, 10.810
Sun Apr 30 15:48:46 EDT 2017, 6152, 0.700, 2676, 6, 0.360, 474, 93, 16, 34, 15, 44.737, 54.147
Sun Apr 30 15:48:51 EDT 2017, 8627, 0.450, 176, 4, 0.110, 399, 71, 1, 22, 37, 3.557, 4.473
Sun Apr 30 15:50:12 EDT 2017, 3677, 0.950, 5176, 8, 0.610, 549, 26, 11, 47, 82, 72.490, 80.593
Sun Apr 30 15:50:55 EDT 2017, 4914, 0.330, 3926, 3, 0.230, 586, 37, 18, 3, 49, 26.427, 41.060
Sun Apr 30 15:53:22 EDT 2017, 9864, 0.830, 8925, 7, 0.730, 436, 82, 9, 28, 94, 129.760, 146.583
Sun Apr 30 15:54:39 EDT 2017, 7389, 0.080, 6426, 5, 0.980, 511, 60, 13, 15, 71, 74.797, 76.300
Sun Apr 30 15:54:42 EDT 2017, 2439, 0.580, 1426, 9, 0.480, 361, 15, 4, 40, 26, 2.837, 3.210
Sun Apr 30 15:55:25 EDT 2017, 1820, 0.390, 5801, 7, 0.290, 342, 54, 14, 0, 66, 27.840, 42.350
Sun Apr 30 15:55:40 EDT 2017, 6770, 0.890, 801, 2, 0.790, 492, 99, 5, 25, 21, 12.170, 14.903
Sun Apr 30 15:57:12 EDT 2017, 9245, 0.140, 3301, 9, 0.540, 417, 76, 19, 12, 43, 71.943, 89.860
Sun Apr 30 15:58:33 EDT 2017, 4295, 0.640, 8300, 4, 0.040, 567, 31, 10, 37, 88, 66.207, 79.633
Sun Apr 30 15:58:42 EDT 2017, 3058, 0.010, 2051, 6, 0.670, 530, 43, 3, 6, 54, 6.827, 9.510
Sun Apr 30 16:00:22 EDT 2017, 8008, 0.510, 7051, 1, 0.170, 380, 88, 12, 31, 99, 80.910, 96.853
Sun Apr 30 16:01:30 EDT 2017, 5533, 0.260, 9550, 8, 0.420, 455, 65, 7, 19, 77, 54.137, 67.430
Sun Apr 30 16:01:45 EDT 2017, 583, 0.760, 4551, 3, 0.920, 305, 20, 17, 44, 32, 13.463, 14.817
Sun Apr 30 16:03:05 EDT 2017, 428, 0.030, 5020, 8, 0.120, 572, 67, 5, 21, 92, 63.720, 78.307
Sun Apr 30 16:03:37 EDT 2017, 5378, 0.530, 20, 4, 0.620, 422, 22, 14, 46, 47, 28.963, 32.167
Sun Apr 30 16:03:49 EDT 2017, 7853, 0.280, 2520, 6, 0.870, 497, 44, 9, 8, 25, 8.620, 11.270
Sun Apr 30 16:06:27 EDT 2017, 2903, 0.780, 7519, 2, 0.370, 347, 89, 19, 33, 70, 134.833, 154.127
Sun Apr 30 16:06:35 EDT 2017, 4141, 0.400, 1270, 7, 0.750, 309, 55, 12, 15, 14, 6.977, 8.577
Sun Apr 30 16:06:38 EDT 2017, 9091, 0.900, 6269, 3, 0.250, 459, 10, 2, 40, 59, 2.267, 2.473
Sun Apr 30 16:07:25 EDT 2017, 6616, 0.150, 8769, 5, 0.000, 384, 33, 17, 2, 81, 30.603, 46.437
Sun Apr 30 16:07:47 EDT 2017, 1666, 0.650, 3770, 1, 0.500, 534, 78, 7, 27, 36, 17.377, 21.560
Sun Apr 30 16:11:02 EDT 2017, 2284, 0.340, 8144, 3, 0.680, 553, 72, 15, 18, 98, 163.873, 193.740
Sun Apr 30 16:11:24 EDT 2017, 7234, 0.840, 3145, 8, 0.180, 403, 27, 6, 43, 53, 19.490, 21.223
Sun Apr 30 16:11:33 EDT 2017, 9709, 0.090, 645, 1, 0.430, 478, 50, 11, 5, 30, 5.873, 8.910
Sun Apr 30 16:11:46 EDT 2017, 4759, 0.590, 5644, 6, 0.930, 328, 95, 1, 30, 75, 10.817, 12.640
Sun Apr 30 16:12:00 EDT 2017, 3522, 0.220, 4395, 5, 0.310, 366, 61, 8, 24, 19, 10.767, 13.487
Sun Apr 30 16:12:59 EDT 2017, 8472, 0.720, 9394, 9, 0.810, 516, 16, 18, 49, 64, 54.110, 58.503
Sun Apr 30 16:13:13 EDT 2017, 5997, 0.470, 6894, 2, 0.560, 441, 39, 4, 12, 87, 10.293, 13.597
Sun Apr 30 16:15:48 EDT 2017, 1047, 0.970, 1895, 7, 0.060, 591, 84, 13, 37, 42, 129.293, 153.400
Sun Apr 30 16:16:43 EDT 2017, 738, 0.430, 3457, 5, 0.400, 506, 24, 17, 32, 56, 45.420, 54.947
Sun Apr 30 16:16:45 EDT 2017, 5688, 0.930, 8457, 1, 0.900, 356, 69, 8, 7, 11, 1.797, 2.453
Sun Apr 30 16:18:56 EDT 2017, 8163, 0.180, 5957, 8, 0.650, 581, 92, 12, 44, 33, 117.123, 129.847
Sun Apr 30 16:19:13 EDT 2017, 3213, 0.680, 957, 3, 0.150, 431, 47, 3, 19, 78, 12.840, 16.450
