# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, heap_timing_secs
Mon Jul  3 13:51:40 EDT 2017, 0.880, 123, 25, 2, 12, 416, 18, 33, 22, 30, 93.787, 3.587
Mon Jul  3 13:51:42 EDT 2017, 0.380, 143, 20, 6, 23, 566, 9, 13, 7, 10, 1.937, 1.613
Mon Jul  3 13:51:44 EDT 2017, 0.260, 128, 29, 5, 9, 528, 2, 28, 25, 35, 1.913, 1.043
Mon Jul  3 13:51:56 EDT 2017, 0.760, 148, 24, 9, 20, 378, 11, 48, 10, 15, 11.527, 1.317
Mon Jul  3 13:52:12 EDT 2017, 0.510, 138, 21, 3, 26, 453, 16, 18, 18, 25, 16.390, 1.863
Mon Jul  3 13:52:28 EDT 2017, 0.010, 158, 26, 7, 15, 303, 6, 38, 3, 45, 15.393, 1.763
Mon Jul  3 13:56:06 EDT 2017, 0.000, 121, 28, 3, 26, 405, 17, 34, 2, 48, 217.333, 5.293
Mon Jul  3 13:56:10 EDT 2017, 0.500, 141, 23, 7, 15, 555, 8, 14, 17, 28, 3.433, 1.107
Mon Jul  3 13:56:12 EDT 2017, 0.750, 131, 21, 5, 10, 330, 3, 44, 10, 18, 1.763, 0.700
Mon Jul  3 13:56:39 EDT 2017, 0.250, 151, 26, 9, 21, 480, 12, 24, 25, 38, 26.937, 2.647
Mon Jul  3 13:56:45 EDT 2017, 0.380, 136, 22, 2, 13, 518, 15, 19, 6, 13, 5.173, 1.163
Mon Jul  3 13:56:53 EDT 2017, 0.880, 156, 27, 6, 24, 368, 5, 39, 21, 33, 7.553, 1.323
Mon Jul  3 13:56:54 EDT 2017, 0.630, 126, 25, 4, 29, 593, 1, 29, 13, 43, 1.420, 0.970
Mon Jul  3 13:57:29 EDT 2017, 0.130, 146, 20, 8, 18, 443, 10, 49, 28, 23, 33.963, 2.977
Mon Jul  3 13:59:29 EDT 2017, 0.190, 134, 26, 6, 14, 424, 18, 27, 4, 46, 119.640, 4.390
Mon Jul  3 14:00:14 EDT 2017, 0.690, 154, 21, 2, 25, 574, 9, 47, 19, 26, 45.467, 3.627
Mon Jul  3 14:00:15 EDT 2017, 0.940, 124, 24, 8, 19, 349, 4, 17, 11, 16, 0.407, 0.340
Mon Jul  3 14:01:47 EDT 2017, 0.440, 144, 29, 4, 8, 499, 14, 37, 26, 36, 91.667, 4.180
Mon Jul  3 14:02:05 EDT 2017, 0.320, 129, 20, 7, 22, 461, 16, 42, 0, 11, 17.267, 2.117
Mon Jul  3 14:02:09 EDT 2017, 0.820, 149, 25, 3, 11, 311, 7, 22, 15, 31, 4.157, 0.973
Mon Jul  3 14:02:12 EDT 2017, 0.570, 139, 28, 9, 17, 536, 2, 32, 8, 41, 2.270, 1.083
Mon Jul  3 14:02:14 EDT 2017, 0.070, 159, 23, 5, 28, 386, 11, 12, 23, 21, 2.057, 0.730
Mon Jul  3 14:02:20 EDT 2017, 0.100, 137, 22, 4, 20, 302, 8, 20, 25, 32, 5.550, 0.977
Mon Jul  3 14:02:34 EDT 2017, 0.600, 157, 27, 8, 9, 452, 18, 40, 10, 12, 14.440, 1.540
Mon Jul  3 14:02:37 EDT 2017, 0.850, 127, 29, 2, 15, 377, 13, 10, 18, 22, 2.223, 0.797
Mon Jul  3 14:02:45 EDT 2017, 0.350, 147, 24, 6, 26, 527, 4, 30, 3, 42, 7.833, 1.543
Mon Jul  3 14:03:06 EDT 2017, 0.470, 122, 25, 5, 17, 564, 6, 45, 29, 27, 20.750, 2.303
Mon Jul  3 14:04:23 EDT 2017, 0.970, 142, 20, 9, 28, 414, 15, 25, 14, 47, 76.707, 3.413
Mon Jul  3 14:05:34 EDT 2017, 0.720, 132, 23, 3, 23, 489, 11, 35, 22, 37, 70.640, 3.660
Mon Jul  3 14:05:34 EDT 2017, 0.220, 152, 28, 7, 12, 339, 1, 15, 7, 17, 0.230, 0.223
Mon Jul  3 14:05:58 EDT 2017, 0.160, 125, 24, 9, 8, 358, 9, 38, 27, 30, 23.173, 2.040
Mon Jul  3 14:06:01 EDT 2017, 0.660, 145, 29, 5, 19, 508, 19, 18, 12, 10, 2.963, 0.887
Mon Jul  3 14:06:44 EDT 2017, 0.910, 135, 26, 7, 24, 433, 14, 48, 20, 20, 43.110, 2.637
Mon Jul  3 14:06:56 EDT 2017, 0.410, 155, 21, 3, 13, 583, 5, 28, 5, 40, 11.713, 2.100
Mon Jul  3 14:06:58 EDT 2017, 0.280, 130, 27, 8, 27, 546, 7, 13, 24, 25, 1.677, 0.613
Mon Jul  3 14:09:35 EDT 2017, 0.780, 150, 22, 4, 16, 396, 17, 33, 9, 45, 155.877, 5.260
Mon Jul  3 14:10:09 EDT 2017, 0.530, 120, 20, 6, 11, 471, 12, 23, 16, 35, 33.690, 2.420
Mon Jul  3 14:10:10 EDT 2017, 0.030, 140, 25, 2, 22, 321, 2, 43, 1, 15, 0.800, 0.547
Mon Jul  3 14:10:51 EDT 2017, 0.050, 132, 24, 7, 17, 597, 13, 17, 15, 48, 40.767, 2.953
Mon Jul  3 14:10:54 EDT 2017, 0.550, 152, 29, 3, 28, 447, 3, 37, 0, 28, 2.610, 1.097
Mon Jul  3 14:10:59 EDT 2017, 0.800, 122, 27, 9, 23, 522, 8, 27, 22, 18, 4.590, 0.920
Mon Jul  3 14:14:50 EDT 2017, 0.300, 142, 22, 5, 12, 372, 17, 47, 7, 38, 230.437, 5.603
Mon Jul  3 14:14:54 EDT 2017, 0.430, 127, 28, 6, 20, 335, 10, 32, 18, 13, 3.560, 0.893
Mon Jul  3 14:14:54 EDT 2017, 0.930, 147, 23, 2, 9, 485, 1, 12, 3, 33, 0.480, 0.337
Mon Jul  3 14:15:24 EDT 2017, 0.680, 137, 21, 8, 14, 410, 6, 42, 26, 43, 29.783, 2.617
Mon Jul  3 14:15:40 EDT 2017, 0.180, 157, 26, 4, 25, 560, 15, 22, 11, 23, 15.997, 2.003
Mon Jul  3 14:20:47 EDT 2017, 0.240, 124, 21, 2, 29, 541, 14, 40, 20, 45, 306.090, 7.617
Mon Jul  3 14:20:49 EDT 2017, 0.740, 144, 26, 6, 18, 391, 4, 20, 5, 25, 1.307, 0.710
Mon Jul  3 14:20:53 EDT 2017, 0.990, 134, 29, 4, 13, 466, 9, 30, 28, 15, 4.777, 1.240
Mon Jul  3 14:21:00 EDT 2017, 0.490, 154, 24, 8, 24, 316, 19, 10, 13, 35, 6.617, 1.037
Mon Jul  3 14:21:02 EDT 2017, 0.360, 139, 25, 3, 10, 354, 12, 25, 17, 10, 2.153, 0.733
Mon Jul  3 14:21:05 EDT 2017, 0.860, 159, 20, 7, 21, 504, 2, 45, 2, 30, 2.687, 1.150
Mon Jul  3 14:21:11 EDT 2017, 0.610, 129, 23, 5, 27, 429, 7, 15, 24, 40, 5.147, 1.130
Mon Jul  3 14:21:43 EDT 2017, 0.110, 149, 28, 9, 16, 579, 16, 35, 9, 20, 31.847, 2.650
Mon Jul  3 14:21:54 EDT 2017, 0.080, 128, 26, 8, 11, 494, 4, 46, 8, 34, 11.457, 1.720
Mon Jul  3 14:21:59 EDT 2017, 0.580, 148, 21, 4, 22, 344, 13, 26, 23, 14, 4.993, 1.110
Mon Jul  3 14:23:22 EDT 2017, 0.830, 138, 23, 6, 27, 569, 18, 36, 1, 24, 81.937, 3.950
Mon Jul  3 14:23:30 EDT 2017, 0.330, 158, 28, 2, 16, 419, 9, 16, 16, 44, 8.723, 1.567
Mon Jul  3 14:23:31 EDT 2017, 0.460, 133, 20, 9, 25, 382, 1, 21, 12, 29, 0.330, 0.353
Mon Jul  3 14:25:53 EDT 2017, 0.960, 153, 25, 5, 14, 532, 11, 41, 27, 49, 141.367, 6.110
Mon Jul  3 14:26:01 EDT 2017, 0.710, 123, 27, 7, 8, 307, 16, 11, 4, 39, 8.467, 1.223
Mon Jul  3 14:26:05 EDT 2017, 0.210, 143, 22, 3, 19, 457, 6, 31, 19, 19, 4.083, 1.200
Mon Jul  3 14:26:07 EDT 2017, 0.140, 136, 29, 5, 23, 475, 5, 14, 14, 31, 1.520, 0.663
Mon Jul  3 14:26:12 EDT 2017, 0.640, 156, 24, 9, 12, 325, 15, 34, 29, 11, 4.837, 1.060
Mon Jul  3 14:26:49 EDT 2017, 0.890, 126, 22, 3, 18, 550, 19, 24, 6, 21, 36.747, 2.483
Mon Jul  3 14:27:56 EDT 2017, 0.390, 146, 27, 7, 29, 400, 10, 44, 21, 41, 66.827, 3.430
Mon Jul  3 14:28:00 EDT 2017, 0.270, 121, 23, 4, 15, 438, 3, 39, 10, 26, 3.480, 1.077
Mon Jul  3 14:28:32 EDT 2017, 0.770, 141, 28, 8, 26, 588, 12, 19, 25, 46, 31.633, 2.620
Mon Jul  3 14:32:22 EDT 2017, 0.520, 131, 25, 2, 21, 363, 17, 49, 3, 36, 228.620, 5.383
Mon Jul  3 14:32:25 EDT 2017, 0.020, 151, 20, 6, 10, 513, 7, 29, 18, 16, 3.553, 1.140
Mon Jul  3 14:32:35 EDT 2017, 0.010, 136, 25, 9, 28, 454, 11, 16, 5, 35, 9.017, 1.343
Mon Jul  3 14:32:35 EDT 2017, 0.510, 156, 20, 5, 17, 304, 1, 36, 20, 15, 0.270, 0.273
Mon Jul  3 14:32:40 EDT 2017, 0.760, 126, 23, 7, 11, 529, 6, 26, 12, 25, 5.337, 1.237
Mon Jul  3 14:36:10 EDT 2017, 0.260, 146, 28, 3, 22, 379, 15, 46, 27, 45, 207.207, 5.410
Mon Jul  3 14:36:29 EDT 2017, 0.390, 121, 21, 8, 9, 417, 13, 31, 1, 20, 18.863, 1.893
Mon Jul  3 14:36:30 EDT 2017, 0.890, 141, 26, 4, 20, 567, 3, 11, 16, 40, 1.040, 0.680
Mon Jul  3 14:36:48 EDT 2017, 0.640, 131, 29, 6, 25, 342, 8, 41, 8, 30, 18.527, 1.770
Mon Jul  3 14:36:53 EDT 2017, 0.140, 151, 24, 2, 14, 492, 18, 21, 23, 10, 4.047, 1.013
Mon Jul  3 14:39:02 EDT 2017, 0.200, 129, 27, 4, 18, 511, 12, 44, 3, 38, 129.440, 4.907
Mon Jul  3 14:39:03 EDT 2017, 0.700, 149, 22, 8, 29, 361, 2, 24, 18, 18, 0.423, 0.420
Mon Jul  3 14:39:23 EDT 2017, 0.950, 139, 20, 2, 24, 586, 7, 34, 10, 28, 20.003, 2.517
Mon Jul  3 14:39:48 EDT 2017, 0.450, 159, 25, 6, 13, 436, 16, 14, 25, 48, 24.760, 2.097
Mon Jul  3 14:40:11 EDT 2017, 0.320, 134, 23, 5, 21, 398, 14, 29, 6, 23, 22.443, 2.023
Mon Jul  3 14:40:38 EDT 2017, 0.820, 154, 28, 9, 10, 548, 5, 49, 21, 43, 27.223, 2.890
Mon Jul  3 14:40:45 EDT 2017, 0.570, 124, 26, 3, 16, 323, 9, 19, 14, 33, 6.993, 1.167
Mon Jul  3 14:41:11 EDT 2017, 0.070, 144, 21, 7, 27, 473, 19, 39, 29, 13, 25.480, 2.117
