# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, heap_timing_secs
Mon Jul  3 12:13:59 EDT 2017, 0.680, 135, 26, 5, 23, 594, 9, 44, 3, 47, 127.210, 5.653
Mon Jul  3 12:14:34 EDT 2017, 0.180, 155, 21, 9, 12, 444, 19, 24, 18, 27, 34.780, 2.587
Mon Jul  3 12:15:49 EDT 2017, 0.240, 122, 26, 7, 8, 425, 10, 42, 8, 40, 75.233, 3.727
Mon Jul  3 12:15:50 EDT 2017, 0.740, 142, 21, 3, 19, 575, 1, 22, 23, 20, 0.673, 0.693
Mon Jul  3 12:15:51 EDT 2017, 0.990, 132, 23, 9, 24, 350, 6, 32, 1, 10, 1.167, 0.577
Mon Jul  3 12:15:59 EDT 2017, 0.490, 152, 28, 5, 13, 500, 15, 12, 16, 30, 7.027, 1.307
Mon Jul  3 12:16:07 EDT 2017, 0.370, 137, 22, 6, 27, 463, 13, 27, 12, 15, 7.767, 1.293
Mon Jul  3 12:16:11 EDT 2017, 0.870, 157, 27, 2, 16, 313, 3, 47, 27, 35, 4.383, 1.130
Mon Jul  3 12:16:22 EDT 2017, 0.620, 127, 29, 8, 10, 538, 8, 17, 4, 45, 10.783, 1.667
Mon Jul  3 12:17:18 EDT 2017, 0.120, 147, 24, 4, 21, 388, 17, 37, 19, 25, 55.807, 2.927
Mon Jul  3 12:17:25 EDT 2017, 0.090, 128, 20, 5, 26, 303, 3, 45, 20, 38, 6.493, 1.373
Mon Jul  3 12:17:32 EDT 2017, 0.590, 148, 25, 9, 15, 453, 12, 25, 5, 18, 6.493, 1.213
Mon Jul  3 12:18:31 EDT 2017, 0.840, 138, 28, 3, 10, 378, 17, 35, 28, 28, 59.380, 2.997
Mon Jul  3 12:18:39 EDT 2017, 0.340, 158, 23, 7, 21, 528, 7, 15, 13, 48, 7.110, 1.543
Mon Jul  3 12:18:41 EDT 2017, 0.460, 133, 27, 4, 12, 566, 5, 20, 17, 23, 2.050, 0.873
Mon Jul  3 12:21:12 EDT 2017, 0.960, 153, 22, 8, 23, 416, 15, 40, 2, 43, 150.697, 5.107
Mon Jul  3 12:21:26 EDT 2017, 0.710, 123, 24, 2, 29, 491, 19, 10, 24, 33, 13.583, 1.690
Mon Jul  3 12:21:29 EDT 2017, 0.210, 143, 29, 6, 18, 341, 10, 30, 9, 13, 2.693, 0.773
Mon Jul  3 12:21:29 EDT 2017, 0.150, 136, 22, 8, 14, 359, 1, 13, 15, 36, 0.327, 0.327
Mon Jul  3 12:21:38 EDT 2017, 0.650, 156, 27, 4, 25, 509, 11, 33, 0, 16, 8.867, 1.700
Mon Jul  3 12:22:03 EDT 2017, 0.900, 126, 25, 6, 19, 434, 16, 23, 22, 26, 24.413, 1.953
Mon Jul  3 12:23:06 EDT 2017, 0.400, 146, 20, 2, 8, 584, 6, 43, 7, 46, 61.973, 4.343
Mon Jul  3 12:23:09 EDT 2017, 0.270, 121, 28, 9, 22, 547, 4, 38, 18, 21, 3.520, 1.150
Mon Jul  3 12:23:31 EDT 2017, 0.770, 141, 23, 5, 11, 397, 13, 18, 3, 41, 22.213, 1.907
Mon Jul  3 12:27:26 EDT 2017, 0.520, 131, 21, 7, 16, 472, 18, 48, 26, 31, 233.650, 5.950
Mon Jul  3 12:27:28 EDT 2017, 0.020, 151, 26, 3, 27, 322, 9, 28, 11, 11, 1.733, 0.720
Mon Jul  3 12:27:38 EDT 2017, 0.020, 135, 21, 4, 9, 338, 14, 15, 24, 30, 9.517, 1.463
Mon Jul  3 12:27:39 EDT 2017, 0.520, 155, 26, 8, 20, 488, 5, 35, 9, 10, 1.157, 0.667
Mon Jul  3 12:27:45 EDT 2017, 0.770, 125, 28, 2, 26, 413, 9, 25, 17, 20, 5.560, 1.110
Mon Jul  3 12:34:29 EDT 2017, 0.270, 145, 23, 6, 15, 563, 19, 45, 2, 40, 401.730, 9.023
Mon Jul  3 12:34:58 EDT 2017, 0.390, 120, 25, 5, 28, 526, 12, 30, 28, 25, 28.737, 2.333
Mon Jul  3 12:34:58 EDT 2017, 0.890, 140, 20, 9, 17, 376, 2, 10, 13, 45, 0.467, 0.413
Mon Jul  3 12:35:31 EDT 2017, 0.640, 130, 22, 3, 12, 451, 7, 40, 21, 35, 32.107, 2.700
Mon Jul  3 12:35:34 EDT 2017, 0.140, 150, 27, 7, 23, 301, 16, 20, 6, 15, 3.547, 0.900
Mon Jul  3 12:36:34 EDT 2017, 0.200, 128, 24, 9, 19, 320, 13, 42, 26, 32, 59.243, 2.720
Mon Jul  3 12:36:34 EDT 2017, 0.700, 148, 29, 5, 8, 470, 3, 22, 11, 12, 0.430, 0.403
Mon Jul  3 12:36:42 EDT 2017, 0.950, 138, 26, 7, 13, 395, 8, 32, 19, 22, 7.023, 1.297
Mon Jul  3 12:37:09 EDT 2017, 0.450, 158, 21, 3, 24, 545, 18, 12, 4, 42, 26.773, 2.450
Mon Jul  3 12:37:28 EDT 2017, 0.330, 133, 28, 8, 16, 582, 11, 27, 22, 27, 19.203, 2.053
Mon Jul  3 12:37:30 EDT 2017, 0.830, 153, 23, 4, 27, 432, 1, 47, 7, 47, 1.963, 1.160
Mon Jul  3 12:37:36 EDT 2017, 0.580, 123, 20, 6, 21, 507, 6, 17, 15, 37, 5.593, 1.193
Mon Jul  3 12:37:56 EDT 2017, 0.080, 143, 25, 2, 10, 357, 15, 37, 0, 17, 19.430, 1.817
Mon Jul  3 12:38:32 EDT 2017, 0.110, 124, 29, 3, 15, 442, 5, 49, 3, 46, 35.863, 2.743
Mon Jul  3 12:39:13 EDT 2017, 0.610, 144, 24, 7, 26, 592, 15, 29, 18, 26, 40.877, 3.010
Mon Jul  3 12:39:46 EDT 2017, 0.860, 134, 22, 5, 21, 367, 19, 39, 10, 16, 33.027, 2.163
Mon Jul  3 12:39:58 EDT 2017, 0.360, 154, 27, 9, 10, 517, 10, 19, 25, 36, 10.883, 1.620
Mon Jul  3 12:39:58 EDT 2017, 0.480, 139, 23, 2, 24, 479, 3, 24, 7, 11, 0.413, 0.353
Mon Jul  3 12:40:38 EDT 2017, 0.980, 159, 28, 6, 13, 329, 12, 44, 22, 31, 39.710, 2.453
Mon Jul  3 12:41:10 EDT 2017, 0.730, 129, 26, 4, 18, 554, 17, 14, 14, 41, 32.143, 2.620
Mon Jul  3 12:41:18 EDT 2017, 0.230, 149, 21, 8, 29, 404, 8, 34, 29, 21, 7.673, 1.330
Mon Jul  3 12:41:20 EDT 2017, 0.170, 131, 26, 6, 25, 385, 4, 11, 5, 49, 1.503, 0.703
Mon Jul  3 12:42:10 EDT 2017, 0.670, 151, 21, 2, 14, 535, 13, 31, 20, 29, 49.523, 3.467
Mon Jul  3 12:42:20 EDT 2017, 0.920, 121, 24, 8, 8, 310, 18, 21, 12, 19, 9.953, 1.263
Mon Jul  3 12:43:12 EDT 2017, 0.420, 141, 29, 4, 19, 460, 9, 41, 27, 39, 51.643, 3.080
Mon Jul  3 12:43:13 EDT 2017, 0.300, 126, 20, 7, 11, 498, 2, 36, 1, 14, 0.767, 0.607
Mon Jul  3 12:43:20 EDT 2017, 0.800, 146, 25, 3, 22, 348, 11, 16, 16, 34, 7.417, 1.283
Mon Jul  3 12:48:47 EDT 2017, 0.550, 136, 27, 9, 28, 573, 16, 46, 8, 44, 325.873, 7.920
Mon Jul  3 12:48:51 EDT 2017, 0.050, 156, 22, 5, 17, 423, 6, 26, 23, 24, 3.653, 1.143
Mon Jul  3 12:50:30 EDT 2017, 0.030, 126, 27, 8, 22, 456, 19, 32, 8, 32, 97.907, 3.747
Mon Jul  3 12:50:30 EDT 2017, 0.530, 146, 22, 4, 11, 306, 9, 12, 23, 12, 0.583, 0.413
Mon Jul  3 12:50:35 EDT 2017, 0.780, 136, 24, 6, 16, 531, 4, 42, 0, 22, 4.763, 1.430
Mon Jul  3 12:51:07 EDT 2017, 0.280, 156, 29, 2, 27, 381, 14, 22, 15, 42, 31.430, 2.277
Mon Jul  3 12:51:21 EDT 2017, 0.410, 131, 21, 9, 14, 418, 16, 17, 12, 27, 13.513, 1.490
Mon Jul  3 12:52:06 EDT 2017, 0.910, 151, 26, 5, 25, 568, 7, 37, 27, 47, 44.727, 3.340
Mon Jul  3 12:52:08 EDT 2017, 0.660, 121, 28, 7, 19, 343, 2, 27, 4, 37, 1.310, 0.643
Mon Jul  3 12:52:32 EDT 2017, 0.160, 141, 23, 3, 8, 493, 11, 47, 19, 17, 24.407, 2.270
Mon Jul  3 12:53:47 EDT 2017, 0.220, 138, 29, 5, 12, 512, 17, 29, 14, 34, 74.493, 3.740
Mon Jul  3 12:53:53 EDT 2017, 0.720, 158, 24, 9, 23, 362, 8, 49, 29, 14, 5.560, 1.453
Mon Jul  3 12:53:54 EDT 2017, 0.970, 128, 21, 3, 29, 587, 3, 19, 6, 24, 1.333, 0.817
Mon Jul  3 12:55:44 EDT 2017, 0.470, 148, 26, 7, 18, 437, 13, 39, 21, 44, 109.377, 4.427
Mon Jul  3 12:57:32 EDT 2017, 0.340, 123, 23, 4, 26, 399, 15, 44, 10, 29, 107.830, 3.857
Mon Jul  3 12:57:42 EDT 2017, 0.840, 143, 28, 8, 15, 549, 5, 24, 25, 49, 9.653, 1.740
Mon Jul  3 12:57:43 EDT 2017, 0.590, 133, 25, 2, 9, 324, 1, 34, 2, 39, 0.967, 0.683
Mon Jul  3 12:57:46 EDT 2017, 0.090, 153, 20, 6, 20, 474, 10, 14, 17, 19, 2.253, 0.880
Mon Jul  3 12:58:22 EDT 2017, 0.060, 134, 23, 7, 28, 559, 10, 23, 16, 45, 36.400, 2.837
Mon Jul  3 12:59:51 EDT 2017, 0.560, 154, 28, 3, 17, 409, 19, 43, 1, 25, 88.383, 3.623
Mon Jul  3 12:59:54 EDT 2017, 0.810, 124, 26, 9, 12, 484, 14, 13, 24, 15, 2.323, 0.797
Mon Jul  3 13:00:01 EDT 2017, 0.310, 144, 21, 5, 23, 334, 5, 33, 9, 35, 7.487, 1.383
Mon Jul  3 13:00:04 EDT 2017, 0.440, 129, 27, 6, 9, 371, 7, 48, 20, 10, 2.907, 0.907
Mon Jul  3 13:01:14 EDT 2017, 0.940, 149, 22, 2, 20, 521, 17, 28, 5, 30, 69.343, 3.830
Mon Jul  3 13:02:50 EDT 2017, 0.690, 139, 20, 8, 25, 446, 12, 38, 28, 40, 95.113, 4.067
Mon Jul  3 13:02:50 EDT 2017, 0.190, 159, 25, 4, 14, 596, 2, 18, 13, 20, 0.533, 0.443
Mon Jul  3 13:04:24 EDT 2017, 0.120, 122, 22, 2, 18, 577, 8, 36, 22, 48, 92.967, 4.697
Mon Jul  3 13:04:39 EDT 2017, 0.620, 142, 27, 6, 29, 427, 18, 16, 7, 28, 14.240, 1.673
Mon Jul  3 13:05:12 EDT 2017, 0.870, 132, 29, 4, 24, 502, 13, 46, 29, 18, 33.070, 2.540
Mon Jul  3 13:05:15 EDT 2017, 0.370, 152, 24, 8, 13, 352, 4, 26, 14, 38, 3.063, 0.937
Mon Jul  3 13:05:16 EDT 2017, 0.250, 137, 25, 3, 21, 315, 6, 11, 18, 13, 0.313, 0.267
Mon Jul  3 13:06:27 EDT 2017, 0.750, 157, 20, 7, 10, 465, 16, 31, 3, 33, 70.970, 3.660
Mon Jul  3 13:06:54 EDT 2017, 0.500, 127, 23, 5, 16, 390, 11, 21, 26, 43, 27.227, 2.187
Mon Jul  3 13:06:55 EDT 2017, 0.000, 147, 28, 9, 27, 540, 1, 41, 11, 23, 0.683, 0.663
Mon Jul  3 13:07:06 EDT 2017, 0.000, 127, 22, 3, 19, 428, 6, 38, 4, 25, 10.547, 1.700
Mon Jul  3 13:07:53 EDT 2017, 0.500, 147, 27, 7, 8, 578, 16, 18, 19, 45, 47.200, 3.133
Mon Jul  3 13:08:59 EDT 2017, 0.750, 137, 29, 5, 14, 353, 11, 48, 12, 35, 65.590, 3.017
Mon Jul  3 13:09:00 EDT 2017, 0.250, 157, 24, 9, 25, 503, 2, 28, 27, 15, 0.520, 0.493
Mon Jul  3 13:09:04 EDT 2017, 0.380, 132, 26, 2, 16, 466, 9, 13, 1, 30, 3.967, 1.123
Mon Jul  3 13:09:10 EDT 2017, 0.880, 152, 21, 6, 27, 316, 18, 33, 16, 10, 6.347, 1.140
Mon Jul  3 13:09:26 EDT 2017, 0.630, 122, 23, 4, 22, 541, 14, 23, 8, 20, 16.030, 1.937
Mon Jul  3 13:09:36 EDT 2017, 0.130, 142, 28, 8, 11, 391, 4, 43, 23, 40, 9.193, 1.577
Mon Jul  3 13:09:38 EDT 2017, 0.190, 139, 24, 6, 9, 409, 5, 21, 3, 28, 2.350, 0.760
Mon Jul  3 13:13:47 EDT 2017, 0.690, 159, 29, 2, 20, 559, 15, 41, 18, 48, 247.940, 7.353
Mon Jul  3 13:13:51 EDT 2017, 0.940, 129, 26, 8, 26, 334, 10, 11, 10, 38, 3.517, 0.873
Mon Jul  3 13:13:52 EDT 2017, 0.440, 149, 21, 4, 15, 484, 1, 31, 25, 18, 0.430, 0.443
Mon Jul  3 13:14:38 EDT 2017, 0.310, 124, 28, 7, 29, 522, 8, 46, 6, 33, 45.533, 3.100
Mon Jul  3 13:14:45 EDT 2017, 0.810, 144, 23, 3, 18, 372, 17, 26, 21, 13, 7.450, 1.173
Mon Jul  3 13:15:22 EDT 2017, 0.560, 134, 20, 9, 12, 597, 12, 36, 14, 23, 36.080, 2.807
Mon Jul  3 13:15:23 EDT 2017, 0.060, 154, 25, 5, 23, 447, 3, 16, 29, 43, 1.503, 0.813
Mon Jul  3 13:15:30 EDT 2017, 0.100, 133, 29, 4, 25, 362, 17, 27, 26, 12, 6.173, 1.153
Mon Jul  3 13:15:59 EDT 2017, 0.600, 153, 24, 8, 14, 512, 7, 47, 11, 32, 28.880, 2.637
Mon Jul  3 13:16:00 EDT 2017, 0.850, 123, 21, 2, 9, 437, 2, 17, 19, 42, 1.207, 0.627
Mon Jul  3 13:16:30 EDT 2017, 0.350, 143, 26, 6, 20, 587, 12, 37, 4, 22, 29.667, 2.573
Mon Jul  3 13:26:12 EDT 2017, 0.470, 128, 22, 5, 11, 550, 19, 42, 22, 47, 578.983, 10.213
Mon Jul  3 13:26:18 EDT 2017, 0.970, 148, 27, 9, 22, 400, 9, 22, 7, 27, 5.383, 1.040
Mon Jul  3 13:26:20 EDT 2017, 0.720, 138, 25, 3, 28, 475, 5, 32, 15, 17, 2.560, 0.937
Mon Jul  3 13:26:28 EDT 2017, 0.220, 158, 20, 7, 17, 325, 14, 12, 0, 37, 7.237, 1.260
Mon Jul  3 13:26:37 EDT 2017, 0.160, 121, 27, 9, 16, 306, 15, 34, 24, 14, 8.943, 0.990
Mon Jul  3 13:26:40 EDT 2017, 0.660, 141, 22, 5, 27, 456, 6, 14, 9, 34, 2.657, 0.860
Mon Jul  3 13:26:41 EDT 2017, 0.910, 131, 24, 7, 21, 381, 1, 44, 17, 44, 1.493, 0.983
Mon Jul  3 13:26:52 EDT 2017, 0.410, 151, 29, 3, 10, 531, 11, 24, 2, 24, 10.410, 1.517
Mon Jul  3 13:28:35 EDT 2017, 0.280, 136, 20, 8, 24, 569, 18, 19, 28, 49, 102.377, 4.403
Mon Jul  3 13:28:54 EDT 2017, 0.780, 156, 25, 4, 13, 419, 8, 39, 13, 29, 18.363, 2.043
Mon Jul  3 13:28:55 EDT 2017, 0.530, 126, 28, 6, 18, 494, 3, 29, 20, 19, 1.117, 0.637
Mon Jul  3 13:31:18 EDT 2017, 0.030, 146, 23, 2, 29, 344, 13, 49, 5, 39, 142.323, 4.940
Mon Jul  3 13:31:19 EDT 2017, 0.050, 136, 26, 7, 12, 536, 2, 14, 22, 26, 0.437, 0.460
Mon Jul  3 13:32:45 EDT 2017, 0.550, 156, 21, 3, 23, 386, 12, 34, 7, 46, 86.043, 3.917
Mon Jul  3 13:33:40 EDT 2017, 0.800, 126, 23, 9, 28, 461, 16, 24, 29, 36, 54.583, 2.800
Mon Jul  3 13:33:44 EDT 2017, 0.300, 146, 28, 5, 17, 311, 7, 44, 14, 16, 4.003, 0.890
Mon Jul  3 13:33:51 EDT 2017, 0.420, 121, 20, 6, 26, 348, 4, 39, 18, 31, 6.797, 1.330
Mon Jul  3 13:33:55 EDT 2017, 0.920, 141, 25, 2, 15, 498, 14, 19, 3, 11, 2.840, 0.933
Mon Jul  3 13:35:24 EDT 2017, 0.670, 131, 27, 8, 9, 423, 19, 49, 26, 21, 88.773, 3.397
Mon Jul  3 13:36:04 EDT 2017, 0.170, 151, 22, 4, 20, 573, 9, 29, 11, 41, 39.980, 3.350
Mon Jul  3 13:36:06 EDT 2017, 0.240, 129, 29, 2, 21, 592, 1, 46, 16, 29, 1.320, 1.050
Mon Jul  3 13:36:45 EDT 2017, 0.740, 149, 24, 6, 10, 442, 10, 26, 1, 49, 38.997, 2.810
Mon Jul  3 13:39:29 EDT 2017, 0.990, 139, 21, 4, 16, 517, 15, 36, 24, 39, 163.230, 5.710
Mon Jul  3 13:39:30 EDT 2017, 0.490, 159, 26, 8, 27, 367, 6, 16, 9, 19, 1.020, 0.580
Mon Jul  3 13:39:31 EDT 2017, 0.360, 134, 23, 3, 13, 330, 3, 21, 20, 34, 1.343, 0.563
Mon Jul  3 13:39:44 EDT 2017, 0.860, 154, 28, 7, 24, 480, 13, 41, 5, 14, 12.063, 1.660
Mon Jul  3 13:39:49 EDT 2017, 0.610, 124, 25, 5, 19, 405, 17, 11, 27, 24, 5.230, 0.973
Mon Jul  3 13:40:28 EDT 2017, 0.110, 144, 20, 9, 8, 555, 8, 31, 12, 44, 38.633, 3.003
Mon Jul  3 13:40:35 EDT 2017, 0.080, 123, 24, 8, 18, 470, 12, 40, 13, 10, 6.600, 1.167
Mon Jul  3 13:40:36 EDT 2017, 0.580, 143, 29, 4, 29, 320, 3, 20, 28, 30, 1.020, 0.583
Mon Jul  3 13:40:58 EDT 2017, 0.830, 133, 27, 6, 23, 545, 7, 30, 6, 40, 21.917, 2.317
Mon Jul  3 13:41:01 EDT 2017, 0.330, 153, 22, 2, 12, 395, 17, 10, 21, 20, 2.993, 0.860
Mon Jul  3 13:41:53 EDT 2017, 0.450, 138, 28, 9, 21, 433, 14, 25, 10, 45, 51.893, 3.197
Mon Jul  3 13:42:04 EDT 2017, 0.950, 158, 23, 5, 10, 583, 5, 45, 25, 25, 10.557, 1.927
Mon Jul  3 13:42:06 EDT 2017, 0.700, 128, 21, 7, 15, 358, 10, 15, 2, 15, 1.537, 0.657
Mon Jul  3 13:44:41 EDT 2017, 0.200, 148, 26, 3, 26, 508, 19, 35, 17, 35, 154.587, 5.180
Mon Jul  3 13:44:44 EDT 2017, 0.140, 130, 21, 5, 28, 489, 11, 18, 8, 12, 2.113, 0.760
Mon Jul  3 13:44:44 EDT 2017, 0.640, 150, 26, 9, 17, 339, 1, 38, 23, 32, 0.667, 0.567
Mon Jul  3 13:45:03 EDT 2017, 0.890, 120, 29, 3, 11, 564, 6, 28, 0, 42, 18.390, 2.063
Mon Jul  3 13:46:10 EDT 2017, 0.390, 140, 24, 7, 22, 414, 16, 48, 15, 22, 66.470, 3.113
Mon Jul  3 13:47:58 EDT 2017, 0.270, 125, 25, 4, 8, 376, 13, 33, 11, 47, 107.310, 3.767
Mon Jul  3 13:47:59 EDT 2017, 0.770, 145, 20, 8, 19, 526, 4, 13, 26, 27, 1.113, 0.697
Mon Jul  3 13:48:09 EDT 2017, 0.520, 135, 22, 2, 25, 301, 9, 43, 4, 17, 9.487, 1.313
Mon Jul  3 13:48:59 EDT 2017, 0.020, 155, 27, 6, 14, 451, 18, 23, 19, 37, 49.807, 2.817
Mon Jul  3 13:49:00 EDT 2017, 0.030, 131, 23, 9, 23, 510, 5, 10, 2, 19, 0.517, 0.410
Mon Jul  3 13:49:48 EDT 2017, 0.530, 151, 28, 5, 12, 360, 14, 30, 17, 39, 47.540, 2.703
Mon Jul  3 13:51:59 EDT 2017, 0.780, 121, 25, 7, 17, 585, 19, 20, 9, 49, 131.150, 4.657
Mon Jul  3 13:52:33 EDT 2017, 0.280, 141, 20, 3, 28, 435, 9, 40, 24, 29, 33.933, 2.660
Mon Jul  3 13:52:36 EDT 2017, 0.400, 126, 29, 8, 14, 398, 2, 35, 6, 44, 2.540, 1.057
Mon Jul  3 13:52:42 EDT 2017, 0.900, 146, 24, 4, 25, 548, 12, 15, 21, 24, 5.930, 1.327
Mon Jul  3 13:53:03 EDT 2017, 0.650, 136, 21, 6, 20, 323, 16, 45, 13, 14, 20.303, 1.633
Mon Jul  3 13:53:12 EDT 2017, 0.150, 156, 26, 2, 9, 473, 7, 25, 28, 34, 9.367, 1.680
Mon Jul  3 13:53:14 EDT 2017, 0.210, 124, 21, 4, 10, 454, 3, 48, 4, 16, 2.243, 0.893
Mon Jul  3 13:53:41 EDT 2017, 0.710, 144, 26, 8, 21, 304, 13, 28, 19, 36, 26.707, 1.943
Mon Jul  3 13:59:17 EDT 2017, 0.960, 134, 28, 2, 27, 529, 18, 38, 11, 46, 334.250, 7.463
Mon Jul  3 13:59:20 EDT 2017, 0.460, 154, 23, 6, 16, 379, 8, 18, 26, 26, 3.187, 1.057
Mon Jul  3 13:59:21 EDT 2017, 0.340, 139, 27, 5, 24, 416, 1, 23, 0, 41, 0.570, 0.497
Mon Jul  3 13:59:44 EDT 2017, 0.840, 159, 22, 9, 13, 566, 10, 43, 15, 21, 23.353, 2.557
Mon Jul  3 13:59:46 EDT 2017, 0.590, 129, 24, 3, 8, 341, 15, 13, 8, 11, 1.310, 0.450
Mon Jul  3 13:59:55 EDT 2017, 0.090, 149, 29, 7, 19, 491, 6, 33, 23, 31, 8.920, 1.640
Mon Jul  3 14:01:17 EDT 2017, 0.120, 127, 25, 6, 29, 576, 15, 44, 25, 23, 82.047, 3.907
Mon Jul  3 14:01:26 EDT 2017, 0.620, 147, 20, 2, 18, 426, 5, 24, 10, 43, 8.540, 1.593
Mon Jul  3 14:02:03 EDT 2017, 0.870, 137, 23, 8, 12, 501, 10, 34, 18, 33, 36.553, 2.713
Mon Jul  3 14:02:05 EDT 2017, 0.370, 157, 28, 4, 23, 351, 19, 14, 3, 13, 2.190, 0.720
Mon Jul  3 14:02:41 EDT 2017, 0.490, 132, 22, 7, 10, 313, 12, 29, 29, 38, 35.203, 2.217
Mon Jul  3 14:02:43 EDT 2017, 0.990, 152, 27, 3, 21, 463, 3, 49, 14, 18, 2.337, 1.070
Mon Jul  3 14:02:47 EDT 2017, 0.740, 122, 29, 9, 26, 388, 7, 19, 22, 28, 3.217, 0.970
Mon Jul  3 14:08:30 EDT 2017, 0.240, 142, 24, 5, 15, 538, 17, 39, 7, 48, 341.817, 8.657
Mon Jul  3 14:08:37 EDT 2017, 0.180, 135, 27, 3, 16, 557, 13, 17, 27, 20, 6.567, 1.397
Mon Jul  3 14:08:45 EDT 2017, 0.680, 155, 22, 7, 27, 407, 4, 37, 12, 40, 8.200, 1.447
Mon Jul  3 14:09:05 EDT 2017, 0.930, 125, 20, 5, 22, 482, 9, 27, 20, 30, 19.813, 1.990
Mon Jul  3 14:09:17 EDT 2017, 0.430, 145, 25, 9, 11, 332, 18, 47, 5, 10, 11.340, 1.330
Mon Jul  3 14:10:01 EDT 2017, 0.310, 120, 23, 2, 19, 369, 11, 32, 23, 35, 43.930, 2.503
Mon Jul  3 14:10:01 EDT 2017, 0.810, 140, 28, 6, 8, 519, 2, 12, 8, 15, 0.307, 0.300
Mon Jul  3 14:10:13 EDT 2017, 0.560, 130, 26, 4, 14, 444, 6, 42, 16, 25, 11.300, 1.697
Mon Jul  3 14:11:36 EDT 2017, 0.060, 150, 21, 8, 25, 594, 16, 22, 1, 45, 82.467, 4.317
Mon Jul  3 14:11:43 EDT 2017, 0.040, 122, 28, 5, 8, 327, 9, 36, 15, 18, 7.177, 1.197
Mon Jul  3 14:12:14 EDT 2017, 0.540, 142, 23, 9, 19, 477, 18, 16, 0, 38, 30.767, 2.287
Mon Jul  3 14:17:22 EDT 2017, 0.790, 132, 20, 3, 24, 402, 14, 46, 22, 48, 307.007, 7.090
Mon Jul  3 14:17:25 EDT 2017, 0.290, 152, 25, 7, 13, 552, 4, 26, 7, 28, 2.733, 1.090
Mon Jul  3 14:17:30 EDT 2017, 0.420, 137, 24, 4, 27, 590, 7, 11, 18, 43, 4.303, 1.163
Mon Jul  3 14:17:54 EDT 2017, 0.920, 157, 29, 8, 16, 440, 16, 31, 3, 23, 23.880, 2.197
Mon Jul  3 14:17:57 EDT 2017, 0.670, 127, 26, 2, 11, 515, 11, 21, 26, 13, 3.260, 0.993
Mon Jul  3 14:18:00 EDT 2017, 0.170, 147, 21, 6, 22, 365, 2, 41, 11, 33, 2.207, 1.073
Mon Jul  3 14:18:02 EDT 2017, 0.230, 134, 25, 8, 20, 346, 8, 23, 20, 16, 1.830, 0.597
Mon Jul  3 14:21:50 EDT 2017, 0.730, 154, 20, 4, 9, 496, 17, 43, 5, 36, 227.403, 6.560
Mon Jul  3 14:22:08 EDT 2017, 0.980, 124, 22, 6, 15, 421, 13, 13, 28, 46, 17.627, 1.737
Mon Jul  3 14:22:11 EDT 2017, 0.480, 144, 27, 2, 26, 571, 3, 33, 13, 26, 2.667, 1.127
Mon Jul  3 14:22:45 EDT 2017, 0.350, 129, 21, 9, 17, 534, 5, 48, 16, 41, 33.857, 3.070
Mon Jul  3 14:23:01 EDT 2017, 0.850, 149, 26, 5, 28, 384, 15, 28, 1, 21, 15.533, 1.527
Mon Jul  3 14:23:05 EDT 2017, 0.600, 139, 28, 7, 23, 459, 10, 38, 24, 11, 4.327, 1.177
Mon Jul  3 14:23:06 EDT 2017, 0.100, 159, 23, 3, 12, 309, 1, 18, 9, 31, 0.320, 0.333
Mon Jul  3 14:23:50 EDT 2017, 0.070, 138, 20, 2, 14, 393, 19, 27, 8, 24, 44.227, 2.803
Mon Jul  3 14:25:49 EDT 2017, 0.570, 158, 25, 6, 25, 543, 10, 47, 23, 44, 118.850, 5.340
Mon Jul  3 14:25:52 EDT 2017, 0.820, 128, 27, 4, 20, 318, 5, 17, 0, 34, 2.077, 0.820
Mon Jul  3 14:26:05 EDT 2017, 0.320, 148, 22, 8, 9, 468, 14, 37, 15, 14, 12.937, 1.600
Mon Jul  3 14:30:46 EDT 2017, 0.450, 123, 26, 3, 22, 505, 17, 42, 12, 39, 279.673, 6.540
Mon Jul  3 14:30:49 EDT 2017, 0.950, 143, 21, 7, 11, 355, 7, 22, 27, 19, 2.223, 0.787
Mon Jul  3 14:30:50 EDT 2017, 0.700, 133, 24, 5, 17, 580, 2, 32, 4, 29, 1.720, 0.897
Mon Jul  3 14:31:00 EDT 2017, 0.200, 153, 29, 9, 28, 430, 12, 12, 19, 49, 9.130, 1.437
Mon Jul  3 14:31:41 EDT 2017, 0.130, 125, 23, 7, 26, 449, 18, 30, 14, 22, 41.077, 2.437
Mon Jul  3 14:31:45 EDT 2017, 0.630, 145, 28, 3, 15, 599, 8, 10, 29, 42, 3.757, 1.167
Mon Jul  3 14:31:51 EDT 2017, 0.880, 135, 25, 9, 10, 374, 4, 40, 6, 32, 5.900, 1.310
Mon Jul  3 14:31:55 EDT 2017, 0.380, 155, 20, 5, 21, 524, 13, 20, 21, 12, 3.443, 1.140
Mon Jul  3 14:32:15 EDT 2017, 0.260, 130, 29, 6, 13, 487, 16, 15, 10, 37, 19.973, 1.843
Mon Jul  3 14:32:18 EDT 2017, 0.760, 150, 24, 2, 24, 337, 6, 35, 25, 17, 2.897, 0.877
