# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, heap_timing_secs
Mon Jul  3 14:21:00 EDT 2017, 0.800, 137, 24, 4, 12, 307, 14, 35, 16, 44, 87.273, 3.213
Mon Jul  3 14:21:01 EDT 2017, 0.300, 157, 29, 8, 23, 457, 4, 15, 1, 24, 0.740, 0.443
Mon Jul  3 14:21:19 EDT 2017, 0.430, 132, 20, 3, 9, 495, 7, 20, 27, 49, 17.300, 2.203
Mon Jul  3 14:22:16 EDT 2017, 0.930, 152, 25, 7, 20, 345, 16, 40, 12, 29, 56.640, 2.860
Mon Jul  3 14:22:17 EDT 2017, 0.680, 122, 28, 5, 26, 570, 11, 10, 20, 19, 1.647, 0.807
Mon Jul  3 14:22:19 EDT 2017, 0.180, 142, 23, 9, 15, 420, 2, 30, 5, 39, 1.613, 0.790
Mon Jul  3 14:22:20 EDT 2017, 0.240, 139, 29, 7, 16, 439, 8, 13, 29, 12, 0.460, 0.350
Mon Jul  3 14:23:59 EDT 2017, 0.740, 159, 24, 3, 27, 589, 17, 33, 14, 32, 98.750, 4.743
Mon Jul  3 14:24:32 EDT 2017, 0.990, 129, 22, 9, 22, 364, 13, 23, 22, 42, 33.467, 2.217
Mon Jul  3 14:24:35 EDT 2017, 0.490, 149, 27, 5, 11, 514, 3, 43, 7, 22, 2.363, 0.960
Mon Jul  3 14:25:00 EDT 2017, 0.360, 124, 23, 6, 19, 476, 5, 38, 26, 47, 24.677, 2.483
Mon Jul  3 14:25:09 EDT 2017, 0.860, 144, 28, 2, 8, 326, 15, 18, 11, 27, 8.960, 1.223
Mon Jul  3 14:25:28 EDT 2017, 0.610, 134, 26, 8, 13, 551, 10, 48, 18, 17, 18.707, 1.993
Mon Jul  3 14:25:28 EDT 2017, 0.110, 154, 21, 4, 24, 401, 1, 28, 3, 37, 0.647, 0.577
Mon Jul  3 14:25:48 EDT 2017, 0.080, 133, 24, 5, 24, 336, 19, 19, 0, 28, 19.697, 1.640
Mon Jul  3 14:26:59 EDT 2017, 0.580, 153, 29, 9, 13, 486, 10, 39, 15, 48, 70.397, 3.660
Mon Jul  3 14:27:07 EDT 2017, 0.830, 123, 27, 3, 18, 411, 5, 29, 8, 38, 8.167, 1.397
Mon Jul  3 14:27:54 EDT 2017, 0.330, 143, 22, 7, 29, 561, 14, 49, 23, 18, 46.703, 3.120
Mon Jul  3 14:30:02 EDT 2017, 0.460, 128, 28, 4, 15, 598, 17, 34, 4, 33, 127.947, 4.630
Mon Jul  3 14:30:03 EDT 2017, 0.960, 148, 23, 8, 26, 448, 7, 14, 19, 13, 0.643, 0.420
Mon Jul  3 14:30:07 EDT 2017, 0.710, 138, 20, 2, 21, 523, 3, 44, 11, 23, 4.093, 1.427
Mon Jul  3 14:30:34 EDT 2017, 0.210, 158, 25, 6, 10, 373, 12, 24, 26, 43, 26.170, 1.967
Mon Jul  3 14:32:04 EDT 2017, 0.140, 121, 21, 8, 11, 354, 18, 42, 6, 26, 90.030, 3.140
Mon Jul  3 14:32:22 EDT 2017, 0.640, 141, 26, 4, 22, 504, 8, 22, 21, 46, 18.150, 2.053
Mon Jul  3 14:32:28 EDT 2017, 0.890, 131, 28, 6, 28, 429, 4, 32, 13, 36, 5.217, 1.180
Mon Jul  3 14:32:30 EDT 2017, 0.390, 151, 23, 2, 17, 579, 13, 12, 28, 16, 2.303, 0.950
Mon Jul  3 14:33:19 EDT 2017, 0.270, 136, 25, 9, 25, 542, 16, 27, 2, 31, 48.573, 3.110
Mon Jul  3 14:33:22 EDT 2017, 0.770, 156, 20, 5, 14, 392, 6, 47, 17, 11, 2.500, 0.940
Mon Jul  3 14:33:22 EDT 2017, 0.520, 126, 22, 7, 9, 467, 1, 17, 10, 21, 0.360, 0.347
Mon Jul  3 14:34:09 EDT 2017, 0.020, 146, 27, 3, 20, 317, 11, 37, 25, 41, 46.640, 2.633
Mon Jul  3 14:34:24 EDT 2017, 0.010, 121, 22, 4, 17, 371, 7, 48, 11, 22, 14.563, 1.610
Mon Jul  3 14:35:50 EDT 2017, 0.510, 141, 27, 8, 28, 521, 16, 28, 26, 42, 86.513, 4.000
Mon Jul  3 14:36:43 EDT 2017, 0.760, 131, 25, 2, 23, 446, 11, 38, 4, 32, 51.950, 3.237
Mon Jul  3 14:36:43 EDT 2017, 0.260, 151, 20, 6, 12, 596, 2, 18, 19, 12, 0.360, 0.377
Mon Jul  3 14:37:01 EDT 2017, 0.390, 136, 28, 5, 20, 558, 9, 23, 7, 37, 17.550, 2.113
Mon Jul  3 14:37:33 EDT 2017, 0.890, 156, 23, 9, 9, 408, 18, 43, 22, 17, 31.930, 2.240
Mon Jul  3 14:37:42 EDT 2017, 0.640, 126, 21, 3, 15, 483, 14, 13, 0, 27, 8.510, 1.460
Mon Jul  3 14:37:49 EDT 2017, 0.140, 146, 26, 7, 26, 333, 4, 33, 15, 47, 6.733, 1.270
Mon Jul  3 14:37:50 EDT 2017, 0.200, 134, 20, 9, 27, 314, 5, 11, 9, 24, 0.570, 0.333
Mon Jul  3 14:39:27 EDT 2017, 0.700, 154, 25, 5, 16, 464, 15, 31, 24, 44, 96.573, 4.077
Mon Jul  3 14:39:38 EDT 2017, 0.950, 124, 28, 7, 10, 389, 10, 21, 2, 34, 10.903, 1.527
Mon Jul  3 14:39:38 EDT 2017, 0.450, 144, 23, 3, 21, 539, 1, 41, 17, 14, 0.387, 0.397
Mon Jul  3 14:40:18 EDT 2017, 0.320, 129, 26, 8, 8, 577, 8, 36, 13, 39, 39.853, 3.093
Mon Jul  3 14:40:25 EDT 2017, 0.820, 149, 21, 4, 19, 427, 17, 16, 28, 19, 6.527, 1.220
Mon Jul  3 14:41:38 EDT 2017, 0.570, 139, 24, 6, 24, 502, 12, 46, 6, 29, 72.500, 3.577
Mon Jul  3 14:41:41 EDT 2017, 0.070, 159, 29, 2, 13, 352, 3, 26, 21, 49, 2.763, 1.037
Mon Jul  3 14:41:44 EDT 2017, 0.110, 138, 25, 3, 12, 418, 17, 15, 20, 15, 3.457, 0.797
Mon Jul  3 14:42:07 EDT 2017, 0.610, 158, 20, 7, 23, 568, 7, 35, 5, 35, 22.423, 2.737
Mon Jul  3 14:42:09 EDT 2017, 0.860, 128, 23, 5, 29, 343, 2, 25, 27, 45, 1.640, 0.793
Mon Jul  3 14:42:47 EDT 2017, 0.360, 148, 28, 9, 18, 493, 12, 45, 12, 25, 38.263, 2.690
Mon Jul  3 14:45:51 EDT 2017, 0.480, 123, 22, 2, 26, 455, 19, 30, 16, 40, 183.183, 5.157
Mon Jul  3 14:45:52 EDT 2017, 0.980, 143, 27, 6, 15, 305, 9, 10, 1, 20, 0.830, 0.440
Mon Jul  3 14:45:54 EDT 2017, 0.730, 133, 29, 4, 10, 530, 5, 40, 23, 10, 1.530, 0.823
Mon Jul  3 14:46:06 EDT 2017, 0.230, 153, 24, 8, 21, 380, 14, 20, 8, 30, 12.433, 1.383
Mon Jul  3 14:46:35 EDT 2017, 0.170, 125, 27, 6, 22, 399, 15, 42, 18, 18, 28.460, 2.110
Mon Jul  3 14:46:44 EDT 2017, 0.670, 145, 22, 2, 11, 549, 6, 22, 3, 38, 9.287, 1.657
Mon Jul  3 14:46:45 EDT 2017, 0.920, 135, 20, 8, 17, 324, 1, 32, 25, 48, 0.907, 0.647
Mon Jul  3 14:46:49 EDT 2017, 0.420, 155, 25, 4, 28, 474, 11, 12, 10, 28, 3.563, 1.047
Mon Jul  3 14:49:03 EDT 2017, 0.290, 130, 24, 7, 14, 511, 18, 27, 22, 43, 133.333, 4.450
Mon Jul  3 14:49:16 EDT 2017, 0.790, 150, 29, 3, 25, 361, 8, 47, 7, 23, 12.900, 1.600
Mon Jul  3 14:49:17 EDT 2017, 0.540, 120, 26, 9, 19, 586, 4, 17, 29, 13, 0.480, 0.400
Mon Jul  3 14:50:26 EDT 2017, 0.040, 140, 21, 5, 8, 436, 13, 37, 14, 33, 69.230, 3.410
Mon Jul  3 14:50:27 EDT 2017, 0.030, 131, 28, 8, 24, 479, 2, 23, 28, 20, 0.523, 0.493
Mon Jul  3 14:51:47 EDT 2017, 0.530, 151, 23, 4, 13, 329, 12, 43, 13, 40, 80.227, 3.430
Mon Jul  3 14:52:02 EDT 2017, 0.780, 121, 21, 6, 8, 554, 16, 13, 20, 30, 14.227, 1.797
Mon Jul  3 14:52:04 EDT 2017, 0.280, 141, 26, 2, 19, 404, 7, 33, 5, 10, 1.793, 0.730
Mon Jul  3 14:52:16 EDT 2017, 0.400, 126, 24, 9, 11, 441, 4, 48, 24, 35, 11.873, 1.690
Mon Jul  3 14:52:25 EDT 2017, 0.900, 146, 29, 5, 22, 591, 14, 28, 9, 15, 9.287, 1.493
Mon Jul  3 14:53:26 EDT 2017, 0.650, 136, 27, 7, 27, 366, 19, 38, 16, 25, 60.713, 2.653
Mon Jul  3 14:53:42 EDT 2017, 0.150, 156, 22, 3, 16, 516, 9, 18, 1, 45, 15.893, 2.210
