# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', ladderQ_timing_secs, 2tLadderQ_timing_secs
Mon Jan  9 11:12:44 EST 2017, 7201, 0.410, 4, 0.920, 547, 99, 5, 15, 39, 25.120, 24.780
Mon Jan  9 11:14:51 EST 2017, 2251, 0.910, 8, 0.420, 397, 54, 14, 40, 84, 125.550, 124.880
Mon Jan  9 11:14:57 EST 2017, 1632, 0.090, 3, 0.230, 415, 49, 16, 12, 11, 6.183, 6.210
Mon Jan  9 11:16:19 EST 2017, 6582, 0.590, 8, 0.730, 565, 94, 6, 37, 56, 81.450, 81.217
Mon Jan  9 11:16:20 EST 2017, 9057, 0.340, 6, 0.480, 490, 26, 1, 0, 34, 0.737, 0.687
Mon Jan  9 11:16:52 EST 2017, 4107, 0.840, 1, 0.980, 340, 71, 11, 25, 79, 31.520, 31.613
Mon Jan  9 11:17:51 EST 2017, 2869, 0.470, 9, 0.110, 453, 60, 18, 44, 23, 58.640, 58.190
Mon Jan  9 11:17:58 EST 2017, 7819, 0.970, 5, 0.610, 303, 15, 8, 19, 68, 6.503, 6.470
Mon Jan  9 11:18:14 EST 2017, 5344, 0.220, 2, 0.360, 378, 82, 4, 31, 45, 15.780, 15.670
Mon Jan  9 11:18:52 EST 2017, 394, 0.720, 7, 0.860, 528, 37, 13, 6, 90, 37.447, 37.590
Mon Jan  9 11:19:07 EST 2017, 317, 0.070, 2, 0.740, 366, 54, 9, 23, 40, 14.710, 14.983
Mon Jan  9 11:27:04 EST 2017, 5267, 0.570, 7, 0.240, 516, 99, 18, 48, 85, 470.407, 442.167
Mon Jan  9 11:27:12 EST 2017, 7742, 0.320, 9, 0.990, 591, 31, 14, 10, 18, 8.223, 8.187
Mon Jan  9 11:27:49 EST 2017, 2792, 0.820, 5, 0.490, 441, 76, 4, 35, 63, 36.537, 35.540
Mon Jan  9 11:28:53 EST 2017, 4030, 0.440, 6, 0.610, 554, 65, 7, 42, 51, 63.340, 62.260
Mon Jan  9 11:29:07 EST 2017, 8980, 0.940, 1, 0.110, 404, 20, 16, 17, 96, 14.057, 14.223
Mon Jan  9 11:29:38 EST 2017, 6505, 0.190, 4, 0.860, 329, 87, 11, 29, 29, 30.350, 30.343
Mon Jan  9 11:29:44 EST 2017, 1555, 0.690, 8, 0.360, 479, 42, 2, 4, 74, 5.573, 5.583
Mon Jan  9 11:30:06 EST 2017, 2173, 0.260, 4, 0.050, 497, 37, 8, 26, 46, 20.953, 20.790
Mon Jan  9 11:31:19 EST 2017, 7123, 0.760, 9, 0.550, 347, 82, 17, 1, 91, 73.013, 68.407
Mon Jan  9 11:31:26 EST 2017, 9598, 0.010, 6, 0.300, 422, 14, 12, 38, 23, 7.163, 7.107
Mon Jan  9 11:31:39 EST 2017, 4648, 0.510, 2, 0.800, 572, 59, 3, 13, 68, 12.033, 12.077
Mon Jan  9 11:31:48 EST 2017, 3411, 0.130, 7, 0.180, 385, 71, 5, 7, 35, 8.957, 8.813
Mon Jan  9 11:32:42 EST 2017, 8361, 0.630, 3, 0.680, 535, 26, 15, 32, 80, 53.943, 53.423
Mon Jan  9 11:32:49 EST 2017, 5886, 0.380, 1, 0.430, 460, 93, 10, 20, 12, 6.440, 6.437
Mon Jan  9 11:32:54 EST 2017, 936, 0.880, 5, 0.930, 310, 48, 1, 45, 57, 4.870, 4.950
Mon Jan  9 11:33:46 EST 2017, 1245, 0.410, 9, 0.830, 432, 23, 19, 34, 65, 51.590, 51.570
Mon Jan  9 11:34:00 EST 2017, 6195, 0.910, 4, 0.330, 582, 68, 10, 9, 20, 13.637, 13.447
Mon Jan  9 11:34:37 EST 2017, 8670, 0.160, 2, 0.580, 507, 45, 5, 46, 88, 36.640, 36.413
Mon Jan  9 11:35:43 EST 2017, 3720, 0.660, 7, 0.080, 357, 90, 14, 21, 43, 63.303, 62.670
Mon Jan  9 11:37:01 EST 2017, 4958, 0.040, 3, 0.960, 469, 79, 17, 3, 77, 73.910, 72.670
Mon Jan  9 11:37:10 EST 2017, 9908, 0.540, 8, 0.460, 319, 34, 7, 28, 32, 8.880, 8.937
Mon Jan  9 11:37:23 EST 2017, 7433, 0.290, 5, 0.710, 394, 56, 2, 15, 99, 12.213, 12.510
Mon Jan  9 11:37:31 EST 2017, 2483, 0.790, 1, 0.210, 544, 11, 12, 40, 54, 7.630, 7.393
Mon Jan  9 11:38:05 EST 2017, 1864, 0.230, 7, 0.390, 563, 17, 18, 18, 71, 33.467, 33.380
Mon Jan  9 11:38:26 EST 2017, 6814, 0.730, 3, 0.890, 413, 62, 8, 43, 26, 21.443, 21.233
Mon Jan  9 11:38:36 EST 2017, 9289, 0.480, 5, 0.140, 338, 40, 4, 6, 94, 9.300, 9.090
Mon Jan  9 11:40:26 EST 2017, 4339, 0.980, 9, 0.640, 488, 85, 13, 31, 49, 109.243, 108.047
Mon Jan  9 11:42:06 EST 2017, 3101, 0.350, 2, 0.270, 301, 96, 15, 49, 60, 99.627, 99.097
Mon Jan  9 11:42:12 EST 2017, 8051, 0.850, 6, 0.770, 451, 51, 6, 24, 15, 6.460, 6.437
Mon Jan  9 11:42:30 EST 2017, 5576, 0.100, 8, 0.020, 526, 73, 1, 37, 82, 16.940, 17.200
Mon Jan  9 11:42:39 EST 2017, 626, 0.600, 4, 0.520, 376, 28, 11, 12, 37, 8.090, 8.107
Mon Jan  9 11:43:42 EST 2017, 472, 0.340, 6, 0.160, 465, 86, 4, 42, 78, 62.267, 62.580
Mon Jan  9 11:43:52 EST 2017, 5422, 0.840, 2, 0.660, 315, 41, 14, 17, 33, 10.117, 10.097
Mon Jan  9 11:45:29 EST 2017, 7897, 0.090, 4, 0.410, 390, 64, 19, 30, 56, 95.990, 96.173
Mon Jan  9 11:45:31 EST 2017, 2947, 0.590, 9, 0.910, 540, 19, 9, 5, 11, 1.423, 1.363
Mon Jan  9 11:45:35 EST 2017, 4184, 0.210, 1, 0.040, 427, 30, 2, 24, 89, 3.830, 3.860
Mon Jan  9 11:47:41 EST 2017, 9134, 0.710, 5, 0.540, 577, 75, 12, 49, 44, 119.610, 123.033
Mon Jan  9 11:48:49 EST 2017, 6659, 0.460, 8, 0.290, 502, 52, 16, 11, 67, 64.143, 65.160
Mon Jan  9 11:49:08 EST 2017, 1709, 0.960, 3, 0.790, 352, 97, 7, 36, 22, 18.970, 18.673
Mon Jan  9 11:49:27 EST 2017, 2328, 0.020, 9, 0.600, 333, 92, 3, 8, 95, 19.420, 19.327
Mon Jan  9 11:50:26 EST 2017, 7278, 0.520, 5, 0.100, 483, 47, 13, 33, 50, 58.427, 57.157
Mon Jan  9 11:52:45 EST 2017, 9753, 0.270, 3, 0.850, 558, 69, 18, 21, 72, 137.003, 130.410
Mon Jan  9 11:52:56 EST 2017, 4803, 0.770, 7, 0.350, 408, 24, 8, 46, 27, 10.957, 11.040
Mon Jan  9 11:52:58 EST 2017, 3565, 0.400, 4, 0.720, 596, 13, 1, 27, 84, 2.297, 2.340
Mon Jan  9 11:53:12 EST 2017, 8515, 0.900, 8, 0.220, 446, 58, 10, 2, 39, 13.910, 13.427
Mon Jan  9 11:54:06 EST 2017, 6040, 0.150, 6, 0.970, 371, 35, 15, 39, 61, 52.880, 52.497
Mon Jan  9 11:54:10 EST 2017, 1090, 0.650, 1, 0.470, 521, 80, 6, 14, 16, 4.027, 4.110
Mon Jan  9 11:54:15 EST 2017, 781, 0.180, 4, 0.250, 530, 55, 15, 0, 13, 5.260, 5.140
Mon Jan  9 11:54:19 EST 2017, 5731, 0.680, 9, 0.750, 380, 10, 5, 25, 58, 3.703, 3.743
Mon Jan  9 11:54:40 EST 2017, 8206, 0.430, 7, 0.000, 305, 78, 10, 13, 36, 20.257, 19.747
Mon Jan  9 11:55:51 EST 2017, 3256, 0.930, 2, 0.500, 455, 33, 19, 38, 81, 70.020, 68.853
Mon Jan  9 11:56:09 EST 2017, 4494, 0.300, 8, 0.380, 343, 44, 12, 31, 25, 17.660, 17.560
Mon Jan  9 11:56:25 EST 2017, 9444, 0.800, 3, 0.880, 493, 89, 3, 6, 70, 15.317, 15.150
Mon Jan  9 11:56:33 EST 2017, 6969, 0.050, 1, 0.130, 568, 21, 7, 44, 47, 8.307, 8.487
Mon Jan  9 11:58:45 EST 2017, 2019, 0.550, 6, 0.630, 418, 66, 17, 19, 92, 130.377, 127.547
Mon Jan  9 11:59:25 EST 2017, 1400, 0.490, 2, 0.940, 399, 72, 13, 47, 30, 39.093, 39.403
Mon Jan  9 11:59:40 EST 2017, 6350, 0.990, 6, 0.440, 549, 27, 4, 22, 75, 13.740, 14.047
Mon Jan  9 12:01:14 EST 2017, 8825, 0.240, 8, 0.690, 474, 94, 9, 35, 53, 92.693, 94.370
Mon Jan  9 12:02:15 EST 2017, 3875, 0.740, 4, 0.190, 324, 49, 18, 10, 98, 60.263, 57.437
Mon Jan  9 12:02:25 EST 2017, 2637, 0.120, 5, 0.820, 511, 38, 11, 16, 19, 9.120, 9.233
Mon Jan  9 12:02:30 EST 2017, 7587, 0.620, 1, 0.320, 361, 83, 1, 41, 64, 4.790, 4.740
Mon Jan  9 12:02:32 EST 2017, 5112, 0.370, 3, 0.570, 436, 16, 6, 3, 42, 1.897, 2.010
Mon Jan  9 12:05:40 EST 2017, 162, 0.870, 7, 0.070, 586, 61, 16, 28, 87, 184.663, 178.833
Mon Jan  9 12:06:27 EST 2017, 143, 0.370, 2, 0.780, 502, 27, 12, 44, 71, 38.153, 41.057
Mon Jan  9 12:06:31 EST 2017, 5093, 0.870, 6, 0.280, 352, 72, 2, 19, 26, 4.060, 4.270
Mon Jan  9 12:07:29 EST 2017, 7568, 0.120, 9, 0.530, 427, 49, 7, 31, 93, 56.993, 56.177
Mon Jan  9 12:08:55 EST 2017, 2618, 0.620, 4, 0.030, 577, 94, 17, 6, 48, 83.010, 79.020
Mon Jan  9 12:10:02 EST 2017, 3856, 0.240, 5, 0.910, 389, 83, 14, 13, 60, 65.343, 64.447
Mon Jan  9 12:10:05 EST 2017, 8806, 0.740, 1, 0.410, 539, 38, 5, 38, 15, 3.083, 3.000
Mon Jan  9 12:10:31 EST 2017, 6331, 0.490, 3, 0.660, 464, 61, 9, 0, 82, 25.417, 24.720
Mon Jan  9 12:10:43 EST 2017, 1381, 0.990, 8, 0.160, 314, 16, 19, 25, 37, 11.527, 11.357
Mon Jan  9 12:10:46 EST 2017, 1999, 0.060, 5, 0.470, 370, 10, 11, 3, 65, 3.310, 3.370
Mon Jan  9 12:10:49 EST 2017, 6949, 0.560, 9, 0.970, 520, 55, 1, 28, 20, 2.303, 2.353
Mon Jan  9 12:11:16 EST 2017, 9424, 0.310, 7, 0.220, 595, 32, 6, 16, 88, 27.060, 26.633
Mon Jan  9 12:12:45 EST 2017, 4474, 0.810, 3, 0.720, 445, 77, 15, 41, 43, 87.927, 87.657
Mon Jan  9 12:16:30 EST 2017, 3237, 0.430, 8, 0.350, 558, 89, 13, 34, 77, 215.477, 217.620
Mon Jan  9 12:16:33 EST 2017, 8187, 0.930, 4, 0.850, 408, 44, 3, 9, 32, 3.257, 3.193
Mon Jan  9 12:17:15 EST 2017, 5712, 0.180, 1, 0.100, 333, 66, 8, 47, 99, 40.800, 41.057
Mon Jan  9 12:17:45 EST 2017, 762, 0.680, 6, 0.600, 483, 21, 18, 22, 54, 28.953, 28.763
Mon Jan  9 12:17:53 EST 2017, 1071, 0.150, 9, 0.630, 567, 46, 3, 11, 46, 8.117, 8.300
Mon Jan  9 12:21:03 EST 2017, 6021, 0.650, 5, 0.130, 417, 91, 12, 36, 91, 185.337, 186.010
Mon Jan  9 12:21:10 EST 2017, 8496, 0.400, 2, 0.880, 342, 24, 17, 24, 23, 6.667, 6.570
Mon Jan  9 12:22:58 EST 2017, 3546, 0.900, 7, 0.380, 492, 69, 8, 49, 68, 106.387, 103.220
Mon Jan  9 12:23:07 EST 2017, 4784, 0.270, 3, 0.500, 305, 58, 5, 30, 34, 9.480, 9.677
Mon Jan  9 12:23:19 EST 2017, 9734, 0.770, 8, 0.000, 455, 13, 15, 5, 79, 10.903, 10.410
Mon Jan  9 12:24:05 EST 2017, 7259, 0.020, 6, 0.750, 530, 80, 19, 42, 12, 45.327, 45.543
Mon Jan  9 12:24:14 EST 2017, 2309, 0.520, 1, 0.250, 380, 35, 10, 17, 57, 8.743, 8.640
Mon Jan  9 12:24:21 EST 2017, 1690, 0.460, 6, 0.060, 436, 41, 2, 39, 40, 6.923, 6.890
Mon Jan  9 12:25:48 EST 2017, 6640, 0.960, 2, 0.560, 586, 86, 11, 14, 85, 82.617, 85.533
Mon Jan  9 12:25:56 EST 2017, 9115, 0.210, 4, 0.310, 511, 18, 16, 27, 17, 7.763, 7.843
Mon Jan  9 12:26:08 EST 2017, 4165, 0.710, 8, 0.810, 361, 63, 6, 2, 62, 12.237, 11.910
Mon Jan  9 12:26:19 EST 2017, 2927, 0.090, 1, 0.190, 473, 75, 4, 20, 51, 10.230, 10.297
Mon Jan  9 12:27:24 EST 2017, 7877, 0.590, 5, 0.690, 323, 30, 14, 45, 96, 63.930, 64.287
Mon Jan  9 12:28:06 EST 2017, 5402, 0.340, 7, 0.440, 398, 97, 18, 8, 29, 40.793, 39.087
Mon Jan  9 12:29:11 EST 2017, 452, 0.840, 3, 0.940, 548, 52, 9, 33, 74, 63.143, 62.473
Mon Jan  9 12:29:34 EST 2017, 607, 0.100, 7, 0.360, 328, 62, 16, 15, 30, 23.223, 22.850
Mon Jan  9 12:29:48 EST 2017, 5557, 0.600, 2, 0.860, 478, 17, 7, 40, 75, 13.443, 13.577
Mon Jan  9 12:29:56 EST 2017, 8032, 0.350, 5, 0.110, 553, 84, 2, 2, 53, 8.163, 8.103
Mon Jan  9 12:31:00 EST 2017, 3082, 0.850, 9, 0.610, 403, 39, 11, 27, 98, 63.357, 63.183
Mon Jan  9 12:31:24 EST 2017, 4320, 0.480, 1, 0.490, 591, 51, 19, 46, 19, 23.593, 23.603
Mon Jan  9 12:32:43 EST 2017, 9270, 0.980, 6, 0.990, 441, 96, 9, 21, 64, 77.250, 76.857
Mon Jan  9 12:32:50 EST 2017, 6795, 0.230, 8, 0.240, 366, 28, 4, 34, 41, 7.363, 7.253
Mon Jan  9 12:34:24 EST 2017, 1845, 0.730, 4, 0.740, 516, 73, 14, 9, 86, 92.973, 92.280
Mon Jan  9 12:34:51 EST 2017, 2463, 0.290, 9, 0.920, 459, 68, 15, 37, 13, 26.453, 26.670
Mon Jan  9 12:34:56 EST 2017, 7413, 0.790, 4, 0.420, 309, 23, 6, 12, 58, 5.027, 4.987
Mon Jan  9 12:35:02 EST 2017, 9888, 0.040, 2, 0.670, 384, 90, 1, 49, 36, 5.223, 5.233
Mon Jan  9 12:36:10 EST 2017, 4938, 0.540, 6, 0.170, 534, 45, 10, 24, 81, 67.963, 66.490
Mon Jan  9 12:36:18 EST 2017, 3701, 0.170, 3, 0.800, 422, 34, 17, 6, 24, 7.390, 7.307
Mon Jan  9 12:38:02 EST 2017, 8651, 0.670, 7, 0.300, 572, 79, 8, 31, 69, 101.037, 100.587
Mon Jan  9 12:38:04 EST 2017, 6176, 0.420, 5, 0.550, 497, 11, 3, 18, 47, 2.133, 2.160
Mon Jan  9 12:38:55 EST 2017, 1226, 0.920, 1, 0.050, 347, 56, 13, 43, 92, 50.417, 48.913
Mon Jan  9 12:40:13 EST 2017, 916, 0.380, 4, 0.210, 394, 82, 7, 29, 95, 77.573, 74.540
Mon Jan  9 12:40:39 EST 2017, 5866, 0.880, 9, 0.710, 544, 37, 17, 4, 50, 25.457, 25.887
Mon Jan  9 12:42:42 EST 2017, 8341, 0.130, 7, 0.460, 469, 59, 12, 42, 72, 122.283, 119.420
Mon Jan  9 12:42:43 EST 2017, 3391, 0.630, 2, 0.960, 319, 14, 3, 17, 27, 0.853, 0.777
Mon Jan  9 12:43:06 EST 2017, 4629, 0.010, 8, 0.080, 506, 25, 10, 10, 84, 22.210, 21.317
Mon Jan  9 12:44:10 EST 2017, 9579, 0.510, 3, 0.580, 356, 70, 19, 35, 39, 63.563, 63.917
Mon Jan  9 12:44:35 EST 2017, 7104, 0.260, 1, 0.330, 431, 48, 14, 23, 61, 24.470, 24.100
Mon Jan  9 12:44:58 EST 2017, 2154, 0.760, 5, 0.830, 581, 93, 5, 48, 16, 22.350, 22.150
Mon Jan  9 12:46:02 EST 2017, 1535, 0.200, 3, 0.520, 525, 98, 6, 20, 78, 62.480, 61.700
Mon Jan  9 12:46:57 EST 2017, 6485, 0.700, 7, 0.020, 375, 53, 16, 45, 33, 54.473, 53.700
Mon Jan  9 12:47:23 EST 2017, 8960, 0.450, 9, 0.770, 300, 76, 11, 7, 55, 25.883, 25.627
Mon Jan  9 12:47:24 EST 2017, 4010, 0.950, 5, 0.270, 450, 31, 1, 32, 10, 0.787, 0.797
Mon Jan  9 12:47:48 EST 2017, 2773, 0.320, 6, 0.640, 337, 20, 9, 38, 89, 23.983, 23.560
Mon Jan  9 12:48:29 EST 2017, 7723, 0.820, 2, 0.140, 487, 65, 18, 13, 44, 39.730, 38.627
Mon Jan  9 12:49:33 EST 2017, 5248, 0.070, 4, 0.890, 562, 42, 13, 26, 67, 64.117, 64.100
Mon Jan  9 12:49:37 EST 2017, 298, 0.570, 8, 0.390, 412, 87, 4, 1, 22, 3.773, 3.867
Mon Jan  9 12:51:37 EST 2017, 375, 0.220, 4, 0.030, 480, 94, 18, 15, 60, 119.133, 119.197
Mon Jan  9 12:51:49 EST 2017, 5325, 0.720, 8, 0.530, 330, 49, 9, 40, 15, 11.807, 11.837
Mon Jan  9 12:52:06 EST 2017, 7800, 0.470, 6, 0.280, 405, 71, 4, 3, 83, 16.207, 16.213
Mon Jan  9 12:52:17 EST 2017, 2850, 0.970, 1, 0.780, 555, 26, 14, 28, 38, 11.473, 11.470
Mon Jan  9 12:52:59 EST 2017, 4088, 0.350, 9, 0.150, 443, 15, 16, 47, 72, 41.860, 41.493
Mon Jan  9 12:53:20 EST 2017, 9038, 0.850, 5, 0.650, 593, 60, 7, 22, 27, 20.013, 19.913
Mon Jan  9 12:53:33 EST 2017, 6563, 0.100, 3, 0.400, 518, 37, 2, 34, 94, 13.423, 13.423
Mon Jan  9 12:54:06 EST 2017, 1613, 0.600, 7, 0.900, 368, 82, 11, 9, 49, 32.693, 32.220
Mon Jan  9 12:54:59 EST 2017, 2231, 0.410, 1, 0.710, 312, 88, 17, 31, 66, 52.650, 52.637
Mon Jan  9 12:55:05 EST 2017, 7181, 0.910, 5, 0.210, 462, 43, 8, 6, 21, 5.290, 5.180
Mon Jan  9 12:55:55 EST 2017, 9656, 0.160, 8, 0.960, 537, 65, 3, 43, 88, 48.897, 48.520
Mon Jan  9 12:56:04 EST 2017, 4706, 0.660, 3, 0.460, 387, 20, 13, 18, 43, 9.503, 9.327
Mon Jan  9 12:56:23 EST 2017, 3469, 0.030, 7, 0.590, 574, 32, 15, 0, 55, 18.113, 17.173
Mon Jan  9 12:56:27 EST 2017, 8419, 0.530, 2, 0.090, 424, 77, 5, 25, 10, 3.797, 3.823
Mon Jan  9 12:56:31 EST 2017, 5944, 0.280, 4, 0.840, 349, 54, 1, 12, 77, 3.730, 3.670
Mon Jan  9 12:57:44 EST 2017, 994, 0.780, 9, 0.340, 499, 99, 10, 37, 32, 70.997, 71.460
Mon Jan  9 12:58:39 EST 2017, 1303, 0.250, 5, 0.430, 546, 74, 10, 26, 41, 54.870, 54.197
Mon Jan  9 12:58:50 EST 2017, 6253, 0.750, 1, 0.930, 396, 29, 19, 1, 86, 10.237, 9.873
Mon Jan  9 12:59:19 EST 2017, 8728, 0.000, 3, 0.180, 321, 96, 14, 39, 18, 29.030, 29.090
Mon Jan  9 12:59:41 EST 2017, 3778, 0.500, 7, 0.680, 471, 51, 5, 14, 63, 19.487, 18.280
Mon Jan  9 12:59:48 EST 2017, 5016, 0.130, 2, 0.310, 359, 40, 7, 8, 52, 6.913, 6.773
Mon Jan  9 13:05:11 EST 2017, 9966, 0.630, 6, 0.810, 509, 85, 17, 33, 97, 309.537, 310.170
Mon Jan  9 13:05:22 EST 2017, 7491, 0.380, 9, 0.060, 584, 18, 12, 20, 29, 10.590, 10.570
Mon Jan  9 13:05:42 EST 2017, 2541, 0.880, 4, 0.560, 434, 63, 2, 45, 74, 20.380, 20.380
Mon Jan  9 13:06:08 EST 2017, 1922, 0.060, 8, 0.870, 377, 57, 8, 23, 46, 25.683, 24.970
Mon Jan  9 13:06:55 EST 2017, 6872, 0.560, 3, 0.370, 527, 12, 18, 48, 91, 44.980, 45.657
Mon Jan  9 13:07:06 EST 2017, 9347, 0.310, 1, 0.620, 452, 80, 13, 11, 24, 10.593, 10.423
Mon Jan  9 13:07:19 EST 2017, 4397, 0.810, 6, 0.120, 302, 35, 4, 36, 69, 12.820, 13.043
Mon Jan  9 13:07:42 EST 2017, 3159, 0.440, 5, 0.990, 490, 46, 6, 42, 35, 22.007, 22.540
Mon Jan  9 13:09:37 EST 2017, 8109, 0.940, 9, 0.490, 340, 91, 15, 17, 80, 109.880, 114.220
Mon Jan  9 13:09:43 EST 2017, 5634, 0.190, 7, 0.740, 415, 23, 11, 29, 13, 5.160, 4.850
Mon Jan  9 13:09:47 EST 2017, 684, 0.690, 2, 0.240, 565, 68, 1, 4, 58, 3.770, 3.837
Mon Jan  9 13:09:58 EST 2017, 530, 0.490, 8, 0.570, 354, 36, 14, 49, 11, 10.487, 10.733
Mon Jan  9 13:10:25 EST 2017, 5480, 0.990, 3, 0.070, 504, 81, 4, 24, 56, 26.607, 26.063
Mon Jan  9 13:10:29 EST 2017, 7955, 0.240, 1, 0.820, 579, 13, 9, 36, 34, 4.137, 4.080
Mon Jan  9 13:11:57 EST 2017, 3005, 0.740, 5, 0.320, 429, 58, 19, 11, 79, 85.643, 82.173
Mon Jan  9 13:12:22 EST 2017, 4242, 0.110, 4, 0.700, 541, 70, 12, 18, 22, 24.157, 23.767
Mon Jan  9 13:12:29 EST 2017, 9192, 0.610, 9, 0.200, 391, 25, 2, 43, 67, 7.253, 7.173
Mon Jan  9 13:12:44 EST 2017, 6717, 0.360, 6, 0.950, 316, 92, 7, 5, 45, 14.533, 14.523
Mon Jan  9 13:14:10 EST 2017, 1767, 0.860, 2, 0.450, 466, 47, 16, 30, 90, 82.103, 81.347
Mon Jan  9 13:14:23 EST 2017, 2386, 0.170, 6, 0.140, 523, 53, 13, 2, 28, 13.100, 12.537
Mon Jan  9 13:14:37 EST 2017, 7336, 0.670, 1, 0.640, 373, 98, 3, 27, 73, 14.070, 13.890
Mon Jan  9 13:14:50 EST 2017, 9811, 0.420, 4, 0.390, 448, 30, 8, 15, 51, 12.273, 11.943
Mon Jan  9 13:21:25 EST 2017, 4861, 0.920, 8, 0.890, 598, 75, 18, 40, 96, 382.903, 382.587
Mon Jan  9 13:21:37 EST 2017, 3623, 0.300, 2, 0.010, 410, 64, 10, 33, 17, 12.037, 12.243
Mon Jan  9 13:21:39 EST 2017, 8573, 0.800, 7, 0.510, 560, 19, 1, 8, 62, 1.467, 1.537
Mon Jan  9 13:22:35 EST 2017, 6098, 0.050, 9, 0.260, 485, 87, 6, 46, 39, 54.873, 53.450
Mon Jan  9 13:23:27 EST 2017, 1148, 0.550, 5, 0.760, 335, 42, 15, 21, 84, 50.673, 51.337
Mon Jan  9 13:23:30 EST 2017, 839, 0.020, 2, 0.980, 419, 16, 5, 7, 81, 3.217, 3.293
Mon Jan  9 13:25:00 EST 2017, 5789, 0.520, 6, 0.480, 569, 61, 15, 32, 36, 74.300, 78.423
Mon Jan  9 13:26:03 EST 2017, 8264, 0.270, 8, 0.730, 494, 39, 19, 19, 59, 62.803, 60.347
Mon Jan  9 13:26:22 EST 2017, 3314, 0.770, 4, 0.230, 344, 84, 10, 44, 14, 18.303, 18.510
Mon Jan  9 13:27:08 EST 2017, 4552, 0.390, 7, 0.850, 457, 95, 3, 26, 93, 46.423, 45.733
Mon Jan  9 13:27:19 EST 2017, 9502, 0.890, 3, 0.350, 307, 50, 12, 1, 48, 9.813, 9.257
Mon Jan  9 13:29:50 EST 2017, 7027, 0.140, 5, 0.600, 382, 72, 17, 38, 70, 144.190, 150.213
Mon Jan  9 13:29:56 EST 2017, 2077, 0.640, 9, 0.100, 532, 27, 7, 13, 25, 5.800, 5.673
Mon Jan  9 13:30:17 EST 2017, 1458, 0.330, 3, 0.290, 588, 22, 4, 41, 98, 20.260, 20.487
Mon Jan  9 13:31:11 EST 2017, 6408, 0.830, 8, 0.790, 438, 67, 13, 16, 53, 52.583, 54.173
Mon Jan  9 13:32:36 EST 2017, 8883, 0.080, 6, 0.040, 363, 44, 18, 29, 76, 82.367, 83.840
Mon Jan  9 13:32:45 EST 2017, 3933, 0.580, 1, 0.540, 513, 89, 9, 4, 31, 9.020, 8.803
Mon Jan  9 13:33:01 EST 2017, 2695, 0.200, 9, 0.420, 326, 78, 2, 22, 87, 16.040, 16.240
Mon Jan  9 13:33:36 EST 2017, 7645, 0.700, 4, 0.920, 476, 33, 11, 47, 42, 34.277, 34.077
Mon Jan  9 13:34:25 EST 2017, 5170, 0.450, 2, 0.170, 551, 56, 16, 10, 65, 46.653, 46.900
Mon Jan  9 13:34:27 EST 2017, 220, 0.950, 7, 0.670, 401, 11, 6, 35, 20, 2.367, 2.317
Mon Jan  9 13:34:52 EST 2017, 182, 0.040, 8, 0.220, 557, 41, 17, 30, 17, 24.000, 23.967
Mon Jan  9 13:35:21 EST 2017, 5132, 0.540, 4, 0.720, 407, 86, 8, 5, 62, 29.463, 28.813
Mon Jan  9 13:35:24 EST 2017, 7607, 0.290, 2, 0.470, 332, 19, 3, 43, 40, 2.597, 2.650
Mon Jan  9 13:36:55 EST 2017, 2657, 0.790, 6, 0.970, 482, 64, 12, 18, 85, 90.350, 89.853
Mon Jan  9 13:37:16 EST 2017, 3894, 0.410, 3, 0.090, 369, 75, 15, 12, 28, 21.330, 20.990
Mon Jan  9 13:37:42 EST 2017, 8844, 0.910, 7, 0.590, 519, 30, 5, 37, 73, 25.780, 25.667
Mon Jan  9 13:37:54 EST 2017, 6369, 0.160, 5, 0.340, 594, 97, 1, 24, 51, 11.250, 11.413
Mon Jan  9 13:38:47 EST 2017, 1419, 0.660, 1, 0.840, 444, 52, 10, 49, 96, 52.717, 52.943
Mon Jan  9 13:39:10 EST 2017, 2038, 0.350, 7, 0.530, 388, 47, 18, 21, 23, 22.460, 22.220
Mon Jan  9 13:41:02 EST 2017, 6988, 0.850, 2, 0.030, 538, 92, 9, 46, 68, 111.647, 111.487
Mon Jan  9 13:41:06 EST 2017, 9463, 0.100, 4, 0.780, 463, 24, 4, 9, 45, 3.557, 3.530
Mon Jan  9 13:43:11 EST 2017, 4513, 0.600, 9, 0.280, 313, 69, 14, 34, 90, 120.687, 124.263
Mon Jan  9 13:43:21 EST 2017, 3275, 0.220, 1, 0.650, 500, 58, 16, 40, 11, 9.687, 9.813
Mon Jan  9 13:43:25 EST 2017, 8225, 0.720, 6, 0.150, 350, 13, 7, 15, 56, 4.303, 4.347
Mon Jan  9 13:43:35 EST 2017, 5750, 0.470, 8, 0.900, 425, 81, 2, 27, 34, 9.120, 9.173
Mon Jan  9 13:43:55 EST 2017, 800, 0.970, 3, 0.400, 575, 36, 11, 2, 79, 20.033, 20.547
Mon Jan  9 13:44:01 EST 2017, 1110, 0.440, 2, 0.310, 472, 10, 8, 13, 87, 5.083, 5.093
Mon Jan  9 13:45:01 EST 2017, 6060, 0.940, 7, 0.810, 322, 55, 18, 38, 42, 60.357, 59.367
