# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', ladderQ_timing_secs, 2tLadderQ_timing_secs
Mon Jan  9 13:35:30 EST 2017, 3955, 0.890, 1, 0.420, 482, 77, 13, 12, 74, 36.653, 36.633
Mon Jan  9 13:35:54 EST 2017, 2717, 0.270, 9, 0.550, 370, 66, 16, 6, 41, 24.063, 23.743
Mon Jan  9 13:36:16 EST 2017, 7667, 0.770, 5, 0.050, 520, 21, 6, 31, 86, 21.653, 21.510
Mon Jan  9 13:36:18 EST 2017, 5192, 0.020, 2, 0.800, 595, 88, 1, 19, 18, 2.067, 2.110
Mon Jan  9 13:37:26 EST 2017, 242, 0.520, 7, 0.300, 445, 43, 11, 44, 63, 67.103, 67.227
Mon Jan  9 13:37:32 EST 2017, 203, 0.470, 9, 0.870, 582, 12, 3, 39, 61, 6.000, 5.973
Mon Jan  9 13:37:44 EST 2017, 5153, 0.970, 5, 0.370, 432, 57, 13, 14, 16, 11.327, 11.233
Mon Jan  9 13:38:29 EST 2017, 7628, 0.220, 2, 0.620, 357, 34, 18, 27, 83, 44.817, 43.520
Mon Jan  9 13:38:47 EST 2017, 2678, 0.720, 7, 0.120, 507, 79, 8, 2, 38, 17.370, 16.767
Mon Jan  9 13:38:54 EST 2017, 3916, 0.100, 4, 0.990, 319, 91, 1, 20, 72, 7.230, 7.313
Mon Jan  9 13:39:28 EST 2017, 8866, 0.600, 8, 0.490, 469, 46, 11, 45, 27, 33.277, 33.327
Mon Jan  9 13:40:57 EST 2017, 6391, 0.350, 6, 0.740, 544, 68, 15, 8, 94, 88.233, 87.507
Mon Jan  9 13:41:02 EST 2017, 1441, 0.850, 1, 0.240, 394, 23, 6, 33, 49, 4.683, 4.663
Mon Jan  9 13:41:10 EST 2017, 2060, 0.160, 6, 0.430, 413, 29, 5, 11, 66, 8.500, 8.563
Mon Jan  9 13:41:46 EST 2017, 7010, 0.660, 2, 0.930, 563, 74, 14, 36, 21, 34.693, 34.657
Mon Jan  9 13:44:02 EST 2017, 9485, 0.410, 4, 0.180, 488, 51, 19, 23, 89, 130.843, 135.670
Mon Jan  9 13:45:15 EST 2017, 4535, 0.910, 9, 0.680, 338, 96, 9, 48, 44, 71.517, 72.730
Mon Jan  9 13:45:23 EST 2017, 3297, 0.290, 1, 0.300, 451, 85, 2, 30, 55, 7.990, 8.083
Mon Jan  9 13:45:25 EST 2017, 8247, 0.790, 5, 0.800, 301, 40, 12, 5, 10, 1.853, 1.813
Mon Jan  9 13:47:57 EST 2017, 5772, 0.040, 8, 0.050, 376, 62, 16, 42, 77, 149.347, 146.357
Mon Jan  9 13:48:02 EST 2017, 822, 0.540, 3, 0.550, 526, 17, 7, 17, 32, 4.073, 4.023
Mon Jan  9 13:48:14 EST 2017, 1132, 0.010, 2, 0.710, 516, 43, 14, 3, 41, 11.927, 11.863
Mon Jan  9 13:48:58 EST 2017, 6082, 0.510, 7, 0.210, 366, 88, 4, 28, 86, 44.183, 43.950
Mon Jan  9 13:49:02 EST 2017, 8557, 0.260, 9, 0.960, 441, 20, 9, 16, 18, 3.570, 3.530
Mon Jan  9 13:52:20 EST 2017, 3607, 0.760, 4, 0.460, 591, 65, 18, 41, 63, 197.077, 196.147
Mon Jan  9 13:53:36 EST 2017, 4844, 0.380, 6, 0.580, 404, 77, 11, 34, 52, 75.483, 75.313
Mon Jan  9 13:53:40 EST 2017, 9794, 0.880, 1, 0.080, 554, 32, 2, 9, 97, 3.603, 3.593
Mon Jan  9 13:54:18 EST 2017, 7319, 0.130, 3, 0.830, 479, 99, 6, 47, 30, 37.907, 37.557
Mon Jan  9 13:55:28 EST 2017, 2369, 0.630, 8, 0.330, 329, 54, 16, 22, 75, 68.497, 69.633
Mon Jan  9 13:56:26 EST 2017, 1750, 0.320, 5, 0.020, 348, 48, 15, 44, 47, 56.027, 56.643
Mon Jan  9 13:57:35 EST 2017, 6700, 0.820, 9, 0.520, 498, 93, 5, 19, 92, 66.477, 67.657
Mon Jan  9 13:57:49 EST 2017, 9175, 0.070, 7, 0.270, 573, 26, 10, 31, 24, 13.710, 13.607
Mon Jan  9 13:58:56 EST 2017, 4225, 0.570, 3, 0.770, 423, 71, 19, 6, 69, 61.903, 64.343
Mon Jan  9 13:59:28 EST 2017, 2988, 0.190, 8, 0.150, 535, 60, 12, 13, 35, 31.877, 30.057
Mon Jan  9 13:59:34 EST 2017, 7938, 0.690, 4, 0.650, 385, 15, 3, 38, 80, 6.027, 6.030
Mon Jan  9 13:59:36 EST 2017, 5463, 0.440, 2, 0.400, 310, 82, 8, 0, 13, 1.917, 2.043
Mon Jan  9 14:00:31 EST 2017, 513, 0.940, 6, 0.900, 460, 37, 17, 25, 58, 52.887, 54.110
Mon Jan  9 14:00:37 EST 2017, 667, 0.240, 4, 0.290, 380, 67, 8, 20, 11, 5.603, 5.717
Mon Jan  9 14:01:35 EST 2017, 5617, 0.740, 9, 0.790, 530, 22, 17, 45, 56, 56.643, 57.633
Mon Jan  9 14:02:11 EST 2017, 8092, 0.490, 7, 0.040, 455, 89, 13, 7, 34, 34.650, 33.110
Mon Jan  9 14:02:20 EST 2017, 3142, 0.990, 2, 0.540, 305, 44, 3, 32, 79, 9.423, 9.343
Mon Jan  9 14:02:29 EST 2017, 4380, 0.370, 8, 0.410, 493, 33, 5, 38, 23, 8.493, 8.547
Mon Jan  9 14:03:27 EST 2017, 9330, 0.870, 3, 0.910, 343, 78, 15, 13, 68, 56.843, 54.817
Mon Jan  9 14:03:30 EST 2017, 6855, 0.120, 1, 0.160, 418, 10, 10, 26, 45, 2.773, 2.823
Mon Jan  9 14:03:36 EST 2017, 1905, 0.620, 5, 0.660, 568, 55, 1, 1, 90, 5.250, 5.370
Mon Jan  9 14:04:02 EST 2017, 2524, 0.430, 3, 0.970, 549, 61, 9, 29, 28, 25.283, 24.993
Mon Jan  9 14:04:14 EST 2017, 7474, 0.930, 7, 0.470, 399, 16, 19, 4, 73, 12.437, 12.140
Mon Jan  9 14:05:53 EST 2017, 9949, 0.180, 9, 0.720, 324, 84, 14, 41, 51, 97.683, 95.867
Mon Jan  9 14:06:12 EST 2017, 4999, 0.680, 5, 0.220, 474, 39, 4, 16, 96, 18.927, 18.567
Mon Jan  9 14:06:16 EST 2017, 3761, 0.050, 6, 0.850, 362, 50, 7, 10, 17, 4.037, 4.060
Mon Jan  9 14:07:49 EST 2017, 8711, 0.550, 1, 0.350, 512, 95, 16, 35, 62, 90.640, 88.907
Mon Jan  9 14:08:09 EST 2017, 6236, 0.300, 4, 0.600, 587, 27, 11, 23, 39, 19.567, 19.180
Mon Jan  9 14:08:41 EST 2017, 1286, 0.800, 8, 0.100, 437, 72, 2, 48, 84, 31.787, 32.153
Mon Jan  9 14:12:18 EST 2017, 977, 0.270, 7, 0.130, 315, 98, 18, 37, 82, 211.347, 209.537
Mon Jan  9 14:12:29 EST 2017, 5927, 0.770, 2, 0.630, 465, 53, 8, 12, 37, 10.947, 11.060
Mon Jan  9 14:13:22 EST 2017, 8402, 0.020, 5, 0.380, 540, 75, 4, 49, 59, 52.207, 52.413
Mon Jan  9 14:13:29 EST 2017, 3452, 0.520, 9, 0.880, 390, 30, 13, 24, 14, 6.773, 6.813
Mon Jan  9 14:13:40 EST 2017, 4689, 0.150, 1, 0.010, 577, 19, 16, 5, 93, 11.130, 11.117
Mon Jan  9 14:14:11 EST 2017, 9639, 0.650, 6, 0.510, 427, 64, 6, 30, 48, 30.443, 29.857
Mon Jan  9 14:14:15 EST 2017, 7164, 0.400, 8, 0.260, 352, 41, 1, 18, 70, 3.460, 3.417
Mon Jan  9 14:15:04 EST 2017, 2214, 0.900, 3, 0.760, 502, 86, 11, 43, 25, 48.457, 47.623
Mon Jan  9 14:18:35 EST 2017, 1596, 0.080, 9, 0.570, 484, 81, 19, 15, 99, 201.223, 198.187
Mon Jan  9 14:19:03 EST 2017, 6546, 0.580, 4, 0.070, 334, 36, 10, 40, 54, 28.093, 27.387
Mon Jan  9 14:19:13 EST 2017, 9021, 0.330, 2, 0.820, 409, 58, 5, 2, 76, 9.560, 9.400
Mon Jan  9 14:19:24 EST 2017, 4071, 0.830, 6, 0.320, 559, 13, 14, 27, 31, 10.603, 10.573
Mon Jan  9 14:20:35 EST 2017, 2833, 0.460, 3, 0.690, 446, 25, 17, 46, 87, 69.840, 69.013
Mon Jan  9 14:21:14 EST 2017, 7783, 0.960, 7, 0.190, 596, 70, 7, 21, 42, 37.567, 37.537
Mon Jan  9 14:21:34 EST 2017, 5308, 0.210, 5, 0.940, 521, 47, 3, 34, 65, 20.180, 20.247
Mon Jan  9 14:21:42 EST 2017, 358, 0.710, 1, 0.440, 371, 92, 12, 9, 20, 6.953, 6.810
Mon Jan  9 14:22:33 EST 2017, 281, 0.110, 5, 0.060, 533, 86, 5, 23, 71, 50.447, 50.980
Mon Jan  9 14:22:47 EST 2017, 5231, 0.610, 1, 0.560, 383, 41, 15, 48, 26, 13.700, 13.737
Mon Jan  9 14:23:24 EST 2017, 7706, 0.360, 3, 0.310, 308, 63, 10, 11, 94, 34.777, 35.157
Mon Jan  9 14:23:26 EST 2017, 2756, 0.860, 7, 0.810, 458, 18, 1, 36, 49, 1.880, 1.930
