# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 1 10', '--delay 1 10', '--selfEvents% 0 100', '--callIntervalMean 1 10', '--callDurationMean 1 10', '--maxChannels 10 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, 3tHeap_timing_secs
Tue May 16 16:50:46 EDT 2017, 0.100, 8, 2, 0.890, 9, 2, 50, 302, 35, 3, 38, 46, 5.250, 4.227
Tue May 16 16:51:21 EDT 2017, 0.070, 3, 3, 0.860, 5, 4, 58, 386, 38, 19, 36, 60, 34.640, 19.017
Tue May 16 16:51:30 EDT 2017, 0.570, 7, 7, 0.360, 1, 8, 13, 536, 83, 10, 11, 15, 8.590, 6.900
Tue May 16 16:51:31 EDT 2017, 0.820, 1, 5, 0.610, 3, 2, 36, 311, 16, 5, 49, 37, 1.607, 1.390
Tue May 16 16:54:53 EDT 2017, 0.320, 5, 1, 0.110, 7, 6, 81, 461, 61, 14, 24, 82, 200.863, 165.413
Tue May 16 16:54:57 EDT 2017, 0.450, 2, 8, 0.980, 4, 5, 69, 574, 49, 3, 43, 26, 3.457, 3.553
Tue May 16 16:56:05 EDT 2017, 0.950, 6, 4, 0.480, 8, 1, 24, 424, 94, 12, 18, 71, 66.987, 43.360
Tue May 16 16:57:07 EDT 2017, 0.700, 4, 2, 0.730, 6, 7, 47, 499, 27, 17, 30, 93, 60.880, 30.387
Tue May 16 16:57:20 EDT 2017, 0.200, 9, 6, 0.230, 2, 3, 92, 349, 72, 7, 5, 48, 13.147, 11.070
Tue May 16 16:58:26 EDT 2017, 0.140, 1, 1, 0.420, 1, 3, 64, 517, 44, 18, 2, 43, 65.287, 28.897
Tue May 16 16:59:04 EDT 2017, 0.640, 6, 6, 0.920, 6, 8, 19, 367, 89, 8, 27, 88, 36.930, 30.273
Tue May 16 16:59:08 EDT 2017, 0.890, 4, 8, 0.170, 8, 1, 41, 592, 21, 4, 14, 65, 3.930, 4.007
Tue May 16 16:59:24 EDT 2017, 0.390, 8, 3, 0.670, 3, 6, 86, 442, 66, 13, 39, 20, 15.907, 9.743
Tue May 16 16:59:27 EDT 2017, 0.260, 5, 7, 0.300, 9, 7, 75, 330, 32, 1, 21, 99, 2.207, 2.393
Tue May 16 17:00:36 EDT 2017, 0.760, 9, 2, 0.800, 5, 2, 30, 480, 77, 11, 46, 54, 68.643, 37.270
Tue May 16 17:00:39 EDT 2017, 0.510, 2, 5, 0.050, 2, 9, 52, 405, 10, 16, 8, 32, 3.057, 1.950
Tue May 16 17:00:57 EDT 2017, 0.010, 7, 9, 0.550, 7, 5, 97, 555, 55, 6, 33, 77, 17.063, 16.443
Tue May 16 17:01:25 EDT 2017, 0.010, 3, 7, 0.110, 3, 2, 40, 584, 57, 7, 43, 88, 27.583, 26.083
Tue May 16 17:01:32 EDT 2017, 0.510, 8, 3, 0.610, 7, 6, 85, 434, 12, 16, 18, 43, 7.187, 4.170
Tue May 16 17:01:47 EDT 2017, 0.760, 1, 5, 0.360, 9, 4, 63, 509, 80, 11, 31, 21, 14.143, 10.137
Tue May 16 17:01:50 EDT 2017, 0.260, 5, 9, 0.860, 5, 9, 18, 359, 35, 2, 6, 66, 2.477, 2.697
Tue May 16 17:03:10 EDT 2017, 0.380, 2, 1, 0.240, 8, 8, 51, 397, 69, 14, 37, 54, 79.460, 38.343
Tue May 16 17:03:19 EDT 2017, 0.880, 7, 6, 0.740, 4, 3, 96, 547, 24, 4, 12, 99, 8.543, 8.620
Tue May 16 17:03:45 EDT 2017, 0.630, 4, 8, 0.490, 2, 5, 74, 322, 91, 9, 49, 77, 25.363, 21.493
Tue May 16 17:04:07 EDT 2017, 0.130, 9, 4, 0.990, 6, 1, 29, 472, 46, 18, 24, 32, 21.670, 12.733
Tue May 16 17:04:09 EDT 2017, 0.190, 1, 9, 0.680, 7, 1, 35, 303, 74, 5, 21, 15, 2.013, 1.973
Tue May 16 17:04:31 EDT 2017, 0.690, 6, 4, 0.180, 2, 6, 80, 453, 29, 15, 46, 60, 21.197, 12.730
Tue May 16 17:06:10 EDT 2017, 0.940, 4, 2, 0.930, 4, 4, 57, 378, 97, 10, 9, 83, 97.957, 52.417
Tue May 16 17:06:12 EDT 2017, 0.440, 8, 7, 0.430, 9, 8, 12, 528, 52, 1, 34, 38, 2.040, 2.193
Tue May 16 17:07:16 EDT 2017, 0.320, 5, 3, 0.550, 3, 9, 46, 490, 63, 13, 3, 71, 63.027, 38.460
Tue May 16 17:07:17 EDT 2017, 0.820, 9, 8, 0.050, 8, 5, 91, 340, 18, 3, 28, 26, 0.840, 0.827
Tue May 16 17:07:51 EDT 2017, 0.570, 3, 5, 0.800, 5, 7, 68, 565, 86, 8, 15, 49, 32.393, 25.253
Tue May 16 17:10:01 EDT 2017, 0.070, 7, 1, 0.300, 1, 3, 23, 415, 41, 17, 40, 94, 128.353, 81.040
Tue May 16 17:10:03 EDT 2017, 0.100, 2, 4, 0.460, 5, 5, 88, 350, 32, 5, 35, 12, 2.080, 1.857
Tue May 16 17:10:36 EDT 2017, 0.600, 7, 9, 0.960, 9, 9, 43, 500, 77, 14, 10, 57, 31.800, 26.653
Tue May 16 17:10:44 EDT 2017, 0.850, 5, 6, 0.210, 7, 2, 20, 425, 10, 19, 48, 80, 8.000, 5.180
Tue May 16 17:11:18 EDT 2017, 0.350, 9, 2, 0.710, 2, 7, 65, 575, 55, 10, 23, 35, 33.890, 18.570
Tue May 16 17:11:47 EDT 2017, 0.470, 3, 7, 0.330, 6, 6, 99, 462, 43, 17, 42, 69, 27.887, 19.390
Tue May 16 17:11:57 EDT 2017, 0.970, 8, 3, 0.830, 1, 1, 54, 312, 88, 7, 17, 24, 10.403, 7.363
Tue May 16 17:12:02 EDT 2017, 0.720, 1, 1, 0.080, 4, 8, 32, 537, 21, 2, 29, 46, 4.877, 3.970
Tue May 16 17:12:50 EDT 2017, 0.220, 6, 5, 0.580, 8, 3, 77, 387, 66, 12, 4, 91, 46.340, 32.437
Tue May 16 17:13:22 EDT 2017, 0.160, 4, 2, 0.770, 9, 3, 82, 556, 49, 4, 1, 85, 31.147, 24.143
Tue May 16 17:13:48 EDT 2017, 0.660, 8, 7, 0.270, 4, 7, 37, 406, 94, 13, 26, 40, 25.587, 19.060
Tue May 16 17:13:52 EDT 2017, 0.910, 2, 9, 0.520, 2, 1, 15, 481, 27, 18, 13, 18, 3.797, 2.773
Tue May 16 17:14:14 EDT 2017, 0.410, 6, 5, 0.020, 6, 5, 60, 331, 72, 8, 38, 63, 20.840, 16.337
Tue May 16 17:14:32 EDT 2017, 0.290, 1, 6, 0.890, 1, 6, 94, 443, 38, 16, 20, 52, 18.300, 12.370
Tue May 16 17:18:14 EDT 2017, 0.790, 5, 1, 0.390, 5, 2, 49, 593, 83, 6, 45, 97, 159.240, 189.997
Tue May 16 17:18:16 EDT 2017, 0.540, 3, 3, 0.640, 7, 8, 26, 368, 15, 1, 7, 74, 1.980, 2.027
Tue May 16 17:18:27 EDT 2017, 0.040, 7, 8, 0.140, 3, 4, 71, 518, 60, 11, 32, 29, 11.063, 9.290
Tue May 16 17:18:45 EDT 2017, 0.050, 1, 2, 0.530, 5, 6, 16, 411, 19, 8, 45, 98, 17.550, 10.883
Tue May 16 17:19:30 EDT 2017, 0.550, 6, 6, 0.030, 1, 1, 61, 561, 64, 17, 20, 53, 43.747, 27.560
Tue May 16 17:19:36 EDT 2017, 0.800, 3, 8, 0.780, 3, 8, 84, 336, 42, 12, 33, 31, 5.837, 5.023
Tue May 16 17:19:59 EDT 2017, 0.300, 8, 4, 0.280, 8, 3, 39, 486, 87, 3, 8, 76, 22.643, 22.433
Tue May 16 17:20:17 EDT 2017, 0.430, 4, 5, 0.660, 4, 4, 27, 598, 31, 15, 27, 42, 17.257, 11.363
Tue May 16 17:21:23 EDT 2017, 0.930, 9, 1, 0.160, 9, 9, 72, 448, 76, 5, 2, 87, 65.873, 42.850
Tue May 16 17:22:02 EDT 2017, 0.680, 2, 3, 0.910, 6, 2, 95, 523, 53, 10, 39, 64, 38.530, 25.517
Tue May 16 17:22:18 EDT 2017, 0.180, 7, 7, 0.410, 2, 7, 50, 373, 98, 19, 14, 19, 15.610, 11.100
Tue May 16 17:22:22 EDT 2017, 0.240, 4, 4, 0.220, 1, 7, 11, 504, 25, 6, 17, 25, 3.653, 2.847
Tue May 16 17:22:51 EDT 2017, 0.740, 8, 9, 0.720, 6, 3, 56, 354, 70, 16, 42, 70, 28.813, 21.863
Tue May 16 17:23:29 EDT 2017, 0.990, 2, 7, 0.470, 8, 9, 78, 579, 48, 11, 5, 92, 36.073, 28.847
Tue May 16 17:23:43 EDT 2017, 0.490, 6, 2, 0.970, 4, 5, 33, 429, 93, 2, 30, 47, 14.760, 13.767
Tue May 16 17:23:47 EDT 2017, 0.370, 3, 8, 0.100, 9, 4, 22, 317, 14, 13, 11, 59, 3.560, 2.810
Tue May 16 17:23:51 EDT 2017, 0.870, 7, 3, 0.600, 5, 8, 67, 467, 59, 4, 36, 14, 3.730, 3.197
Tue May 16 17:24:09 EDT 2017, 0.620, 5, 1, 0.350, 3, 2, 89, 392, 36, 9, 24, 36, 17.730, 9.413
Tue May 16 17:25:46 EDT 2017, 0.120, 9, 6, 0.850, 7, 6, 44, 542, 81, 18, 49, 81, 95.613, 59.723
Tue May 16 17:25:52 EDT 2017, 0.080, 5, 9, 0.880, 7, 8, 64, 458, 84, 5, 25, 22, 5.113, 5.153
Tue May 16 17:26:09 EDT 2017, 0.580, 9, 5, 0.380, 3, 4, 19, 308, 39, 14, 0, 67, 17.377, 12.223
Tue May 16 17:30:58 EDT 2017, 0.830, 2, 2, 0.630, 1, 6, 42, 533, 62, 19, 38, 90, 277.393, 227.510
Tue May 16 17:31:03 EDT 2017, 0.330, 7, 7, 0.130, 5, 1, 87, 383, 17, 9, 13, 45, 4.357, 3.777
Tue May 16 17:31:59 EDT 2017, 0.460, 1, 4, 0.750, 2, 2, 75, 345, 95, 16, 44, 56, 55.067, 31.357
Tue May 16 17:32:01 EDT 2017, 0.960, 6, 8, 0.250, 6, 7, 30, 495, 50, 7, 19, 11, 2.263, 2.047
Tue May 16 17:32:06 EDT 2017, 0.710, 4, 6, 0.500, 8, 5, 53, 420, 73, 2, 31, 33, 4.007, 4.217
Tue May 16 17:33:05 EDT 2017, 0.210, 8, 1, 0.000, 4, 9, 98, 570, 28, 12, 6, 78, 58.873, 30.460
Tue May 16 17:33:27 EDT 2017, 0.150, 2, 6, 0.320, 3, 9, 58, 439, 90, 3, 10, 95, 20.683, 21.313
Tue May 16 17:34:18 EDT 2017, 0.650, 6, 2, 0.820, 8, 4, 13, 589, 45, 13, 35, 50, 50.627, 26.950
Tue May 16 17:34:40 EDT 2017, 0.900, 4, 4, 0.070, 6, 6, 36, 364, 67, 18, 22, 28, 21.690, 13.003
Tue May 16 17:34:48 EDT 2017, 0.400, 9, 9, 0.570, 1, 2, 81, 514, 22, 8, 47, 73, 7.307, 6.523
Tue May 16 17:36:40 EDT 2017, 0.270, 3, 1, 0.440, 7, 1, 70, 551, 79, 15, 16, 39, 110.157, 60.837
Tue May 16 17:36:53 EDT 2017, 0.770, 7, 5, 0.940, 2, 5, 25, 401, 34, 6, 41, 84, 12.213, 10.757
Tue May 16 17:36:56 EDT 2017, 0.520, 1, 8, 0.190, 5, 3, 47, 476, 56, 1, 3, 61, 3.060, 3.343
Tue May 16 17:36:58 EDT 2017, 0.020, 5, 3, 0.690, 9, 7, 92, 326, 11, 10, 28, 16, 1.363, 0.950
Tue May 16 17:37:00 EDT 2017, 0.010, 2, 8, 0.810, 1, 9, 27, 376, 74, 1, 22, 37, 1.887, 2.130
Tue May 16 17:37:30 EDT 2017, 0.510, 7, 3, 0.310, 5, 5, 72, 526, 29, 11, 47, 82, 29.810, 20.137
Tue May 16 17:39:41 EDT 2017, 0.760, 4, 1, 0.560, 8, 7, 94, 301, 96, 16, 9, 59, 130.583, 82.170
Tue May 16 17:39:45 EDT 2017, 0.260, 9, 5, 0.060, 3, 2, 49, 451, 51, 6, 34, 14, 3.783, 3.223
Tue May 16 17:41:46 EDT 2017, 0.390, 3, 4, 0.930, 9, 1, 16, 563, 62, 18, 3, 93, 120.383, 76.543
Tue May 16 17:41:51 EDT 2017, 0.890, 8, 9, 0.430, 4, 6, 61, 413, 17, 9, 28, 48, 4.330, 3.917
Tue May 16 17:41:57 EDT 2017, 0.640, 1, 7, 0.680, 2, 3, 83, 488, 85, 4, 15, 26, 6.170, 6.077
Tue May 16 17:42:34 EDT 2017, 0.140, 5, 2, 0.180, 6, 8, 38, 338, 40, 13, 40, 71, 36.717, 19.880
Tue May 16 17:42:45 EDT 2017, 0.200, 5, 6, 0.370, 6, 7, 21, 507, 57, 3, 37, 65, 9.993, 10.213
Tue May 16 17:42:48 EDT 2017, 0.700, 9, 2, 0.870, 1, 3, 66, 357, 12, 12, 12, 20, 2.877, 1.590
Tue May 16 17:43:50 EDT 2017, 0.950, 3, 4, 0.120, 4, 5, 89, 582, 79, 17, 25, 43, 61.637, 35.430
Tue May 16 17:44:02 EDT 2017, 0.450, 7, 8, 0.620, 8, 1, 44, 432, 34, 7, 0, 88, 11.277, 10.837
Tue May 16 17:44:27 EDT 2017, 0.330, 2, 3, 0.250, 5, 2, 10, 319, 68, 19, 31, 31, 25.383, 13.983
Tue May 16 17:44:38 EDT 2017, 0.830, 6, 7, 0.750, 9, 6, 55, 469, 23, 10, 6, 76, 10.263, 8.480
Tue May 16 17:45:01 EDT 2017, 0.580, 4, 9, 0.000, 7, 4, 77, 394, 90, 5, 44, 99, 22.130, 22.590
Tue May 16 17:45:31 EDT 2017, 0.080, 8, 5, 0.500, 2, 9, 32, 544, 45, 14, 19, 54, 29.190, 19.527
Tue May 16 17:46:23 EDT 2017, 0.110, 3, 1, 0.710, 3, 7, 75, 479, 54, 8, 4, 62, 51.717, 28.990
Tue May 16 17:46:36 EDT 2017, 0.610, 8, 6, 0.210, 7, 2, 30, 329, 99, 17, 29, 17, 12.583, 8.603
Tue May 16 17:46:45 EDT 2017, 0.860, 1, 8, 0.960, 5, 9, 52, 554, 31, 13, 17, 40, 9.110, 7.253
Tue May 16 17:47:06 EDT 2017, 0.360, 6, 4, 0.460, 1, 4, 97, 404, 76, 3, 42, 85, 18.810, 17.963
Tue May 16 17:47:11 EDT 2017, 0.480, 2, 7, 0.590, 6, 3, 63, 366, 43, 10, 23, 28, 5.300, 4.183
Tue May 16 17:47:29 EDT 2017, 0.980, 7, 2, 0.090, 2, 8, 18, 516, 88, 1, 48, 73, 15.160, 16.363
Tue May 16 17:47:37 EDT 2017, 0.730, 5, 5, 0.840, 4, 1, 41, 441, 20, 6, 11, 96, 8.683, 7.723
Tue May 16 17:48:08 EDT 2017, 0.230, 9, 9, 0.340, 8, 5, 86, 591, 65, 15, 36, 51, 30.107, 24.337
Tue May 16 17:48:18 EDT 2017, 0.170, 1, 3, 0.030, 8, 6, 69, 422, 37, 9, 33, 34, 9.970, 6.657
Tue May 16 17:49:48 EDT 2017, 0.670, 5, 7, 0.530, 3, 1, 24, 572, 82, 19, 8, 79, 88.423, 56.890
Tue May 16 17:49:55 EDT 2017, 0.920, 3, 5, 0.280, 1, 8, 46, 347, 15, 14, 45, 57, 6.423, 4.393
Tue May 16 17:50:01 EDT 2017, 0.420, 7, 1, 0.780, 6, 4, 91, 497, 60, 4, 20, 12, 6.153, 3.993
