# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 1 10', '--delay 1 10', '--selfEvents% 0 100', '--callIntervalMean 1 10', '--callDurationMean 1 10', '--maxChannels 10 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', 2tLadderQ_timing_secs, ladderQ_timing_secs
Sat Jun 24 12:35:14 EDT 2017, 0.400, 2, 9, 0.750, 3, 3, 17, 494, 28, 17, 24, 49, 2.140, 2.440
Sat Jun 24 12:40:26 EDT 2017, 0.900, 6, 4, 0.250, 8, 8, 62, 344, 73, 7, 49, 94, 6.347, 6.953
Sat Jun 24 12:45:28 EDT 2017, 0.650, 4, 2, 0.500, 6, 1, 85, 569, 50, 3, 12, 71, 3.333, 3.730
Sat Jun 24 12:50:30 EDT 2017, 0.150, 9, 7, 0.000, 1, 6, 40, 419, 95, 12, 37, 26, 2.423, 2.430
Sat Jun 24 12:55:37 EDT 2017, 0.210, 1, 2, 0.310, 2, 5, 23, 587, 22, 4, 34, 20, 1.540, 1.643
Sat Jun 24 13:00:13 EDT 2017, 0.710, 6, 6, 0.810, 6, 1, 68, 437, 67, 13, 9, 65, 5.397, 6.237
Sat Jun 24 13:05:45 EDT 2017, 0.960, 4, 8, 0.060, 8, 7, 90, 512, 45, 18, 46, 88, 10.173, 25.970
Sat Jun 24 13:10:22 EDT 2017, 0.460, 8, 4, 0.560, 4, 3, 45, 362, 90, 8, 21, 43, 3.223, 3.553
Sat Jun 24 13:15:29 EDT 2017, 0.340, 5, 7, 0.440, 7, 4, 12, 400, 11, 16, 40, 77, 1.930, 2.017
Sat Jun 24 13:22:36 EDT 2017, 0.840, 9, 3, 0.940, 3, 9, 57, 550, 56, 6, 15, 32, 3.007, 3.220
Sat Jun 24 13:32:39 EDT 2017, 0.590, 3, 5, 0.190, 1, 2, 79, 325, 34, 1, 27, 54, 1.413, 1.537
Sat Jun 24 13:38:21 EDT 2017, 0.090, 7, 9, 0.690, 5, 6, 34, 475, 79, 11, 2, 99, 4.613, 4.837
Sat Jun 24 13:43:22 EDT 2017, 0.120, 2, 6, 0.530, 9, 9, 76, 559, 87, 7, 23, 18, 1.840, 2.103
Sat Jun 24 13:48:34 EDT 2017, 0.620, 7, 1, 0.030, 5, 4, 31, 409, 42, 16, 48, 63, 8.640, 11.020
Sat Jun 24 13:53:41 EDT 2017, 0.870, 5, 3, 0.780, 2, 7, 54, 484, 64, 11, 10, 85, 10.233, 11.937
Sat Jun 24 13:58:33 EDT 2017, 0.370, 9, 8, 0.280, 7, 2, 99, 334, 19, 2, 35, 40, 1.250, 1.307
Sat Jun 24 14:03:25 EDT 2017, 0.490, 3, 2, 0.660, 1, 1, 65, 447, 98, 14, 4, 74, 13.337, 14.837
Sat Jun 24 14:08:17 EDT 2017, 0.990, 8, 7, 0.160, 6, 5, 20, 597, 53, 4, 29, 29, 2.053, 2.207
Sat Jun 24 14:13:24 EDT 2017, 0.740, 1, 9, 0.910, 8, 3, 43, 372, 76, 9, 17, 51, 2.937, 3.257
Sat Jun 24 14:18:31 EDT 2017, 0.240, 6, 5, 0.410, 4, 8, 88, 522, 31, 19, 42, 96, 5.013, 5.233
Sat Jun 24 14:23:32 EDT 2017, 0.180, 4, 7, 0.220, 4, 8, 71, 353, 93, 6, 38, 79, 3.020, 3.033
Sat Jun 24 14:28:39 EDT 2017, 0.680, 8, 3, 0.720, 9, 4, 26, 503, 48, 15, 13, 34, 4.553, 5.057
Sat Jun 24 14:33:10 EDT 2017, 0.930, 2, 1, 0.470, 6, 6, 48, 428, 70, 10, 26, 12, 3.123, 3.420
Sat Jun 24 14:38:17 EDT 2017, 0.430, 6, 5, 0.970, 2, 1, 93, 578, 25, 1, 1, 57, 1.220, 1.337
Sat Jun 24 14:43:24 EDT 2017, 0.310, 1, 4, 0.100, 5, 3, 60, 465, 81, 13, 32, 46, 4.427, 5.240
Sat Jun 24 14:48:26 EDT 2017, 0.810, 5, 9, 0.600, 1, 7, 15, 315, 36, 3, 7, 91, 1.840, 1.733
Sat Jun 24 14:53:32 EDT 2017, 0.560, 3, 6, 0.350, 3, 5, 37, 540, 59, 8, 45, 68, 3.940, 4.117
Sat Jun 24 14:58:39 EDT 2017, 0.060, 7, 2, 0.850, 8, 9, 82, 390, 14, 17, 20, 23, 1.943, 2.377
Sat Jun 24 15:03:11 EDT 2017, 0.040, 1, 8, 0.460, 1, 1, 50, 498, 55, 5, 8, 92, 2.750, 2.753
Sat Jun 24 15:08:17 EDT 2017, 0.540, 5, 3, 0.960, 5, 6, 95, 348, 10, 14, 33, 47, 2.213, 2.137
Sat Jun 24 15:14:09 EDT 2017, 0.790, 3, 1, 0.210, 7, 4, 72, 573, 77, 19, 20, 25, 10.143, 18.977
Sat Jun 24 15:18:31 EDT 2017, 0.290, 8, 6, 0.710, 3, 8, 27, 423, 32, 9, 45, 70, 2.357, 3.137
Sat Jun 24 15:23:32 EDT 2017, 0.420, 4, 4, 0.330, 9, 9, 38, 311, 66, 17, 14, 36, 3.227, 3.467
Sat Jun 24 15:28:34 EDT 2017, 0.920, 9, 9, 0.830, 4, 5, 83, 461, 21, 7, 39, 81, 2.117, 2.250
Sat Jun 24 15:33:11 EDT 2017, 0.670, 2, 7, 0.080, 2, 7, 61, 386, 88, 2, 2, 58, 1.817, 2.030
Sat Jun 24 15:38:18 EDT 2017, 0.170, 7, 2, 0.580, 6, 2, 16, 536, 43, 12, 27, 13, 1.847, 2.150
Sat Jun 24 15:43:19 EDT 2017, 0.230, 4, 5, 0.770, 6, 2, 44, 404, 71, 3, 30, 30, 1.727, 1.840
Sat Jun 24 15:48:31 EDT 2017, 0.730, 8, 1, 0.270, 1, 6, 89, 554, 26, 13, 5, 75, 8.623, 8.930
Sat Jun 24 15:57:29 EDT 2017, 0.980, 2, 3, 0.520, 3, 4, 67, 329, 94, 18, 42, 98, 57.607, 260.923
Sat Jun 24 16:01:10 EDT 2017, 0.480, 6, 7, 0.020, 8, 9, 22, 479, 49, 8, 17, 53, 2.403, 2.590
Sat Jun 24 16:06:22 EDT 2017, 0.350, 3, 2, 0.890, 5, 8, 33, 592, 60, 15, 49, 64, 9.247, 11.160
Sat Jun 24 16:11:29 EDT 2017, 0.850, 7, 6, 0.390, 9, 3, 78, 442, 15, 6, 24, 19, 1.527, 1.583
Sat Jun 24 16:16:21 EDT 2017, 0.600, 5, 8, 0.640, 7, 5, 55, 517, 83, 1, 36, 41, 1.540, 1.527
Sat Jun 24 16:21:28 EDT 2017, 0.100, 9, 4, 0.140, 2, 1, 10, 367, 38, 11, 11, 86, 3.097, 3.330
Sat Jun 24 16:26:34 EDT 2017, 0.070, 5, 1, 0.110, 3, 3, 98, 433, 35, 8, 13, 27, 2.320, 2.837
Sat Jun 24 17:00:20 EDT 2017, 0.570, 9, 5, 0.610, 8, 8, 53, 583, 80, 17, 38, 72, 11.500, 13.003
Sat Jun 24 17:05:16 EDT 2017, 0.820, 2, 8, 0.360, 5, 1, 30, 358, 12, 12, 0, 95, 2.657, 3.350
Sat Jun 24 17:10:19 EDT 2017, 0.320, 7, 3, 0.860, 1, 6, 75, 508, 57, 3, 25, 50, 2.113, 2.337
Sat Jun 24 17:15:26 EDT 2017, 0.450, 1, 6, 0.240, 7, 7, 86, 545, 46, 15, 6, 61, 4.013, 4.330
Sat Jun 24 17:20:32 EDT 2017, 0.950, 6, 2, 0.740, 2, 2, 41, 395, 91, 5, 31, 16, 2.433, 2.653
Sat Jun 24 17:25:34 EDT 2017, 0.700, 4, 4, 0.490, 4, 9, 19, 470, 24, 10, 19, 39, 2.310, 2.430
Sat Jun 24 17:30:11 EDT 2017, 0.200, 8, 9, 0.990, 9, 4, 64, 320, 69, 19, 44, 84, 4.247, 4.423
Sat Jun 24 17:35:18 EDT 2017, 0.130, 2, 4, 0.670, 8, 5, 92, 451, 52, 6, 47, 89, 3.110, 3.230
Sat Jun 24 17:40:19 EDT 2017, 0.630, 6, 8, 0.170, 4, 9, 47, 301, 97, 16, 22, 44, 3.887, 4.193
Sat Jun 24 17:45:26 EDT 2017, 0.880, 4, 6, 0.920, 1, 3, 24, 526, 29, 11, 35, 22, 2.077, 2.170
Sat Jun 24 17:50:33 EDT 2017, 0.380, 9, 1, 0.420, 6, 7, 69, 376, 74, 2, 10, 67, 2.943, 3.247
Sat Jun 24 17:55:35 EDT 2017, 0.260, 3, 9, 0.550, 3, 6, 81, 339, 41, 14, 28, 33, 1.817, 1.813
Sat Jun 24 18:03:18 EDT 2017, 0.760, 7, 5, 0.050, 7, 2, 36, 489, 86, 4, 3, 78, 4.410, 4.430
Sat Jun 24 18:10:20 EDT 2017, 0.510, 1, 2, 0.800, 9, 8, 13, 414, 18, 9, 41, 56, 2.120, 2.353
Sat Jun 24 18:15:27 EDT 2017, 0.010, 5, 7, 0.300, 5, 4, 58, 564, 63, 18, 16, 11, 1.933, 2.043
Sat Jun 24 18:20:34 EDT 2017, 0.010, 5, 9, 0.870, 9, 1, 23, 537, 61, 19, 6, 45, 3.350, 3.617
Sat Jun 24 18:25:40 EDT 2017, 0.510, 9, 5, 0.370, 4, 5, 68, 387, 16, 9, 31, 90, 2.143, 2.237
Sat Jun 24 18:30:17 EDT 2017, 0.760, 3, 2, 0.620, 2, 3, 91, 462, 83, 5, 18, 67, 6.000, 6.600
Sat Jun 24 18:35:19 EDT 2017, 0.260, 7, 7, 0.120, 7, 7, 46, 312, 38, 14, 43, 22, 1.540, 1.847
Sat Jun 24 18:40:21 EDT 2017, 0.380, 1, 4, 0.990, 1, 9, 12, 424, 72, 2, 12, 78, 2.310, 2.413
Sat Jun 24 18:45:27 EDT 2017, 0.880, 6, 8, 0.490, 6, 4, 57, 574, 27, 12, 37, 33, 2.620, 2.727
Sat Jun 24 18:50:34 EDT 2017, 0.630, 4, 6, 0.740, 8, 6, 80, 349, 94, 16, 0, 11, 2.143, 2.417
Sat Jun 24 18:56:41 EDT 2017, 0.130, 8, 1, 0.240, 3, 2, 35, 499, 49, 7, 25, 56, 4.237, 4.707
Sat Jun 24 19:01:18 EDT 2017, 0.190, 2, 6, 0.430, 4, 2, 29, 368, 66, 18, 28, 73, 4.500, 5.290
Sat Jun 24 19:06:20 EDT 2017, 0.690, 7, 2, 0.930, 8, 7, 74, 518, 21, 8, 3, 28, 2.360, 2.437
Sat Jun 24 19:11:27 EDT 2017, 0.940, 4, 4, 0.180, 6, 5, 96, 443, 89, 3, 40, 50, 2.923, 3.330
Sat Jun 24 19:16:34 EDT 2017, 0.440, 9, 9, 0.680, 2, 9, 51, 593, 44, 13, 15, 95, 4.643, 5.117
Sat Jun 24 19:21:36 EDT 2017, 0.320, 3, 1, 0.300, 5, 8, 18, 481, 55, 1, 46, 17, 1.627, 1.640
Sat Jun 24 19:26:37 EDT 2017, 0.820, 8, 5, 0.800, 1, 4, 63, 331, 10, 10, 21, 62, 1.537, 1.520
Sat Jun 24 19:31:19 EDT 2017, 0.570, 1, 8, 0.050, 3, 6, 85, 556, 77, 15, 34, 84, 7.920, 9.123
Sat Jun 24 19:36:21 EDT 2017, 0.070, 5, 3, 0.550, 7, 1, 40, 406, 32, 6, 9, 39, 1.937, 1.833
Sat Jun 24 19:41:28 EDT 2017, 0.100, 1, 2, 0.710, 7, 4, 71, 321, 41, 12, 14, 76, 3.433, 3.533
Sat Jun 24 19:46:39 EDT 2017, 0.600, 5, 7, 0.210, 3, 8, 26, 471, 86, 3, 39, 31, 1.823, 1.850
Sat Jun 24 19:51:36 EDT 2017, 0.850, 3, 9, 0.960, 5, 2, 49, 396, 18, 8, 1, 53, 1.733, 1.923
Sat Jun 24 19:56:48 EDT 2017, 0.350, 7, 4, 0.460, 9, 6, 94, 546, 63, 17, 26, 98, 11.133, 13.920
Sat Jun 24 20:01:15 EDT 2017, 0.470, 4, 6, 0.580, 4, 7, 60, 509, 52, 10, 7, 19, 1.810, 1.883
Sat Jun 24 20:11:19 EDT 2017, 0.970, 8, 1, 0.080, 8, 3, 15, 359, 97, 19, 32, 64, 0.000, 0.000
Sat Jun 24 20:15:40 EDT 2017, 0.720, 2, 3, 0.830, 6, 9, 37, 584, 30, 15, 20, 87, 8.030, 10.447
Sat Jun 24 20:20:32 EDT 2017, 0.220, 6, 8, 0.330, 1, 5, 82, 434, 75, 5, 45, 42, 1.843, 2.140
Sat Jun 24 20:25:49 EDT 2017, 0.160, 3, 5, 0.020, 2, 4, 77, 565, 47, 11, 48, 47, 2.817, 3.030
Sat Jun 24 20:30:26 EDT 2017, 0.660, 8, 9, 0.520, 6, 9, 32, 415, 92, 2, 23, 92, 2.307, 2.373
Sat Jun 24 20:35:18 EDT 2017, 0.910, 1, 7, 0.270, 9, 2, 54, 490, 24, 6, 35, 70, 2.130, 2.333
Sat Jun 24 20:40:25 EDT 2017, 0.410, 6, 3, 0.770, 4, 7, 99, 340, 69, 16, 10, 25, 3.040, 3.323
Sat Jun 24 20:45:32 EDT 2017, 0.290, 2, 8, 0.150, 8, 6, 66, 378, 35, 9, 29, 81, 2.323, 2.130
Sat Jun 24 20:50:39 EDT 2017, 0.790, 7, 4, 0.650, 3, 1, 21, 528, 80, 18, 4, 36, 7.547, 8.727
Sat Jun 24 20:55:40 EDT 2017, 0.540, 5, 2, 0.400, 1, 8, 43, 303, 13, 13, 42, 14, 1.527, 1.523
Sat Jun 24 21:00:17 EDT 2017, 0.040, 9, 6, 0.900, 5, 3, 88, 453, 58, 4, 17, 59, 2.127, 2.087
Sat Jun 24 21:05:24 EDT 2017, 0.050, 3, 4, 0.290, 3, 6, 44, 420, 11, 19, 3, 35, 1.840, 1.933
Sat Jun 24 21:10:26 EDT 2017, 0.550, 7, 9, 0.790, 7, 2, 89, 570, 56, 10, 28, 80, 4.323, 4.733
Sat Jun 24 21:15:37 EDT 2017, 0.800, 5, 7, 0.040, 5, 8, 67, 345, 34, 5, 16, 57, 1.830, 1.830
Sat Jun 24 21:20:34 EDT 2017, 0.300, 9, 2, 0.540, 1, 4, 22, 495, 79, 14, 41, 12, 2.727, 3.047
Sat Jun 24 21:25:41 EDT 2017, 0.430, 4, 8, 0.410, 6, 3, 33, 532, 23, 2, 22, 91, 1.537, 1.540
Sat Jun 24 21:30:18 EDT 2017, 0.930, 8, 3, 0.910, 2, 7, 78, 382, 68, 12, 47, 46, 5.723, 6.307
Sat Jun 24 21:35:24 EDT 2017, 0.680, 2, 1, 0.160, 4, 1, 56, 457, 45, 17, 10, 24, 4.857, 5.323
Sat Jun 24 21:40:26 EDT 2017, 0.180, 6, 5, 0.660, 9, 5, 11, 307, 90, 7, 35, 69, 3.057, 3.337
Sat Jun 24 21:45:34 EDT 2017, 0.240, 4, 3, 0.970, 8, 6, 50, 476, 28, 18, 32, 63, 3.833, 4.030
Sat Jun 24 21:50:41 EDT 2017, 0.740, 9, 7, 0.470, 3, 1, 95, 326, 73, 8, 7, 18, 1.727, 1.823
Sat Jun 24 21:55:52 EDT 2017, 0.990, 2, 9, 0.720, 1, 8, 73, 551, 51, 4, 44, 40, 2.073, 2.053
Sat Jun 24 22:00:24 EDT 2017, 0.490, 7, 5, 0.220, 6, 3, 28, 401, 96, 13, 19, 85, 8.327, 9.010
Sat Jun 24 22:06:21 EDT 2017, 0.360, 1, 6, 0.850, 2, 5, 39, 363, 17, 1, 38, 29, 1.227, 1.150
Sat Jun 24 22:11:49 EDT 2017, 0.860, 6, 1, 0.350, 7, 9, 84, 513, 62, 11, 13, 74, 15.537, 28.450
Sat Jun 24 22:16:36 EDT 2017, 0.610, 3, 4, 0.600, 9, 2, 61, 438, 39, 16, 25, 97, 6.723, 8.647
Sat Jun 24 22:50:40 EDT 2017, 0.110, 8, 8, 0.100, 5, 7, 16, 588, 84, 6, 0, 52, 2.800, 2.937
Sat Jun 24 22:55:52 EDT 2017, 0.080, 3, 7, 0.130, 1, 9, 92, 523, 82, 11, 24, 66, 4.247, 4.327
Sat Jun 24 23:00:18 EDT 2017, 0.580, 7, 2, 0.630, 5, 5, 47, 373, 37, 2, 49, 21, 1.510, 1.527
Sat Jun 24 23:05:25 EDT 2017, 0.830, 1, 5, 0.380, 8, 7, 25, 598, 59, 7, 11, 43, 3.483, 3.963
Sat Jun 24 23:12:33 EDT 2017, 0.330, 5, 9, 0.880, 3, 3, 70, 448, 14, 16, 36, 88, 2.213, 2.747
Sat Jun 24 23:16:34 EDT 2017, 0.460, 2, 1, 0.010, 9, 1, 81, 335, 93, 9, 5, 32, 4.333, 5.063
Sat Jun 24 23:21:56 EDT 2017, 0.960, 6, 6, 0.510, 4, 6, 36, 485, 48, 19, 30, 77, 9.623, 16.847
Sat Jun 24 23:26:48 EDT 2017, 0.710, 4, 8, 0.260, 2, 4, 13, 410, 70, 14, 18, 99, 6.860, 7.857
Sat Jun 24 23:31:19 EDT 2017, 0.210, 9, 3, 0.760, 7, 8, 58, 560, 25, 4, 43, 54, 1.833, 1.807
Sat Jun 24 23:36:26 EDT 2017, 0.150, 1, 9, 0.570, 6, 8, 98, 392, 99, 10, 39, 38, 2.423, 2.570
Sat Jun 24 23:45:34 EDT 2017, 0.650, 6, 4, 0.070, 2, 3, 53, 542, 54, 1, 14, 83, 1.947, 2.040
Sat Jun 24 23:49:51 EDT 2017, 0.900, 4, 2, 0.820, 4, 5, 30, 317, 76, 5, 27, 60, 4.510, 4.883
Sat Jun 24 23:53:52 EDT 2017, 0.400, 8, 6, 0.320, 8, 1, 75, 467, 31, 15, 2, 15, 1.830, 1.820
Sat Jun 24 23:57:53 EDT 2017, 0.270, 5, 3, 0.690, 5, 2, 87, 579, 87, 8, 33, 94, 8.843, 9.747
Sun Jun 25 00:01:25 EDT 2017, 0.770, 9, 7, 0.190, 9, 7, 42, 429, 42, 17, 8, 49, 3.933, 4.637
Sun Jun 25 00:05:26 EDT 2017, 0.520, 2, 5, 0.940, 7, 4, 19, 504, 65, 13, 46, 26, 2.957, 3.263
Sun Jun 25 00:09:28 EDT 2017, 0.020, 7, 1, 0.440, 3, 9, 64, 354, 20, 3, 21, 71, 1.730, 2.070
Sun Jun 25 00:13:45 EDT 2017, 0.010, 2, 5, 0.060, 7, 8, 32, 441, 71, 13, 27, 95, 5.730, 7.957
Sun Jun 25 00:17:41 EDT 2017, 0.510, 6, 1, 0.560, 3, 4, 77, 591, 26, 4, 2, 50, 2.863, 3.137
Sun Jun 25 00:20:42 EDT 2017, 0.760, 4, 3, 0.310, 1, 6, 55, 366, 94, 8, 40, 27, 3.027, 3.337
Sun Jun 25 00:23:49 EDT 2017, 0.260, 8, 7, 0.810, 5, 1, 10, 516, 49, 18, 15, 72, 4.530, 5.050
