# 'Timestamp', '--imbalance% 0 100', '--moveIntervalMean 120 160', '--callIntervalMean 20 30', '--callDurationMean 2 10', '--maxChannels 8 30', '--simEndTime 300 600', '--portables 1 20', '--rows 10 50', '--granularity 0 30', '--cols 10 50', 2tLadderQ_timing_secs, ladderQ_timing_secs
Sat Jul  8 06:20:00 EDT 2017, 0.950, 135, 24, 9, 28, 512, 9, 13, 12, 38, 1.437, 1.647
Sat Jul  8 06:25:01 EDT 2017, 0.450, 155, 29, 5, 17, 362, 19, 33, 27, 18, 1.543, 1.527
Sat Jul  8 06:30:08 EDT 2017, 0.330, 130, 20, 6, 26, 324, 12, 48, 1, 33, 1.817, 1.943
Sat Jul  8 06:35:10 EDT 2017, 0.830, 150, 25, 2, 15, 474, 2, 28, 16, 13, 1.220, 1.167
Sat Jul  8 06:40:27 EDT 2017, 0.580, 120, 28, 8, 9, 399, 7, 38, 8, 23, 1.363, 1.247
Sat Jul  8 06:45:19 EDT 2017, 0.080, 140, 23, 4, 20, 549, 16, 18, 23, 43, 1.537, 1.757
Sat Jul  8 06:50:25 EDT 2017, 0.110, 121, 22, 5, 28, 484, 4, 29, 24, 12, 1.240, 1.240
Sat Jul  8 06:55:32 EDT 2017, 0.610, 141, 27, 9, 17, 334, 13, 49, 9, 32, 1.943, 2.163
Sat Jul  8 07:03:50 EDT 2017, 0.860, 131, 29, 3, 11, 559, 18, 19, 16, 42, 2.137, 2.253
Sat Jul  8 07:08:46 EDT 2017, 0.360, 151, 24, 7, 22, 409, 9, 39, 1, 22, 1.267, 1.273
Sat Jul  8 07:14:03 EDT 2017, 0.490, 136, 26, 4, 9, 446, 2, 44, 28, 47, 1.237, 1.253
Sat Jul  8 07:24:36 EDT 2017, 0.990, 156, 21, 8, 20, 596, 11, 24, 13, 27, 300.000, 300.000
Sat Jul  8 07:29:03 EDT 2017, 0.740, 126, 23, 2, 25, 371, 16, 34, 20, 17, 1.613, 1.620
Sat Jul  8 07:34:10 EDT 2017, 0.240, 146, 28, 6, 14, 521, 6, 14, 5, 37, 1.250, 1.257
Sat Jul  8 07:39:21 EDT 2017, 0.170, 134, 24, 8, 18, 503, 5, 31, 26, 14, 1.253, 1.260
Sat Jul  8 07:44:28 EDT 2017, 0.670, 154, 29, 4, 29, 353, 15, 11, 11, 34, 1.230, 1.220
Sat Jul  8 07:49:30 EDT 2017, 0.920, 124, 26, 6, 24, 578, 19, 41, 18, 44, 6.140, 6.817
Sat Jul  8 07:54:37 EDT 2017, 0.420, 144, 21, 2, 13, 428, 10, 21, 3, 24, 1.277, 1.253
Sat Jul  8 07:59:34 EDT 2017, 0.300, 129, 28, 9, 21, 390, 3, 16, 22, 49, 1.237, 1.237
Sat Jul  8 08:04:15 EDT 2017, 0.800, 149, 23, 5, 10, 540, 12, 36, 7, 29, 1.933, 2.153
Sat Jul  8 08:09:17 EDT 2017, 0.550, 139, 20, 7, 15, 315, 17, 26, 15, 19, 1.547, 1.560
Sat Jul  8 08:14:29 EDT 2017, 0.050, 159, 25, 3, 26, 465, 8, 46, 0, 39, 1.557, 1.540
Sat Jul  8 08:19:36 EDT 2017, 0.030, 128, 24, 6, 9, 413, 17, 12, 16, 26, 1.250, 1.257
Sat Jul  8 08:24:42 EDT 2017, 0.530, 148, 29, 2, 20, 563, 8, 32, 1, 46, 1.820, 1.853
Sat Jul  8 08:29:44 EDT 2017, 0.780, 138, 27, 8, 25, 338, 3, 22, 23, 36, 1.273, 1.270
Sat Jul  8 08:34:21 EDT 2017, 0.280, 158, 22, 4, 14, 488, 13, 42, 8, 16, 1.430, 1.533
Sat Jul  8 08:39:22 EDT 2017, 0.410, 133, 28, 7, 28, 451, 15, 37, 20, 31, 1.850, 1.917
Sat Jul  8 08:44:29 EDT 2017, 0.910, 153, 23, 3, 17, 301, 5, 17, 5, 11, 1.123, 1.137
Sat Jul  8 08:49:36 EDT 2017, 0.660, 123, 21, 9, 12, 526, 1, 47, 27, 21, 1.237, 1.233
Sat Jul  8 08:54:33 EDT 2017, 0.160, 143, 26, 5, 23, 376, 10, 27, 12, 41, 1.347, 1.313
Sat Jul  8 08:59:40 EDT 2017, 0.220, 136, 21, 3, 19, 395, 19, 49, 22, 29, 2.477, 2.560
Sat Jul  8 09:04:11 EDT 2017, 0.720, 156, 26, 7, 8, 545, 9, 29, 7, 49, 1.847, 2.060
Sat Jul  8 09:09:23 EDT 2017, 0.970, 126, 29, 5, 13, 320, 4, 39, 29, 39, 1.343, 1.240
Sat Jul  8 09:19:01 EDT 2017, 0.470, 146, 24, 9, 24, 470, 14, 19, 14, 19, 1.223, 1.233
Sat Jul  8 09:24:07 EDT 2017, 0.350, 121, 25, 2, 16, 507, 16, 24, 18, 34, 1.850, 1.833
Sat Jul  8 09:29:04 EDT 2017, 0.850, 141, 20, 6, 27, 357, 7, 44, 3, 14, 1.243, 1.227
Sat Jul  8 09:33:45 EDT 2017, 0.600, 131, 22, 4, 21, 582, 2, 14, 25, 24, 1.230, 1.243
Sat Jul  8 09:38:47 EDT 2017, 0.100, 151, 27, 8, 10, 432, 11, 34, 10, 44, 1.533, 1.533
Sat Jul  8 09:43:49 EDT 2017, 0.060, 132, 26, 9, 15, 367, 8, 43, 8, 10, 1.267, 1.240
Sat Jul  8 09:48:51 EDT 2017, 0.560, 152, 21, 5, 26, 517, 18, 23, 23, 30, 1.750, 1.827
Sat Jul  8 09:54:08 EDT 2017, 0.810, 122, 23, 7, 21, 442, 13, 33, 0, 40, 2.553, 2.547
Sat Jul  8 09:59:00 EDT 2017, 0.310, 142, 28, 3, 10, 592, 4, 13, 15, 20, 1.247, 1.207
Sat Jul  8 10:03:46 EDT 2017, 0.440, 127, 20, 8, 23, 554, 6, 28, 11, 45, 1.520, 1.527
Sat Jul  8 10:08:48 EDT 2017, 0.940, 147, 25, 4, 12, 404, 16, 48, 26, 25, 2.440, 2.627
Sat Jul  8 10:13:55 EDT 2017, 0.690, 137, 27, 6, 18, 479, 11, 18, 4, 15, 1.267, 1.220
Sat Jul  8 10:19:02 EDT 2017, 0.190, 157, 22, 2, 29, 329, 1, 38, 19, 35, 1.250, 1.260
Sat Jul  8 10:24:04 EDT 2017, 0.130, 124, 29, 4, 25, 310, 10, 16, 13, 13, 1.253, 1.247
Sat Jul  8 10:29:05 EDT 2017, 0.630, 144, 24, 8, 14, 460, 19, 36, 28, 33, 2.647, 2.733
Sat Jul  8 10:33:47 EDT 2017, 0.880, 134, 22, 2, 8, 385, 14, 26, 6, 43, 2.143, 2.337
Sat Jul  8 10:38:44 EDT 2017, 0.380, 154, 27, 6, 19, 535, 5, 46, 21, 23, 1.230, 1.233
Sat Jul  8 10:43:56 EDT 2017, 0.250, 139, 23, 5, 11, 573, 7, 31, 9, 48, 1.560, 1.547
Sat Jul  8 10:48:52 EDT 2017, 0.750, 159, 28, 9, 22, 423, 17, 11, 24, 28, 1.263, 1.227
Sat Jul  8 10:54:09 EDT 2017, 0.500, 129, 25, 3, 27, 498, 12, 41, 2, 18, 1.547, 1.503
Sat Jul  8 10:59:01 EDT 2017, 0.000, 149, 20, 7, 16, 348, 2, 21, 17, 38, 1.233, 1.227
Sat Jul  8 11:03:38 EDT 2017, 0.000, 129, 29, 5, 12, 461, 5, 18, 26, 30, 1.223, 1.220
Sat Jul  8 11:08:44 EDT 2017, 0.500, 149, 24, 9, 23, 311, 15, 38, 11, 10, 1.223, 1.223
Sat Jul  8 11:13:56 EDT 2017, 0.750, 139, 22, 3, 28, 536, 10, 28, 18, 20, 1.540, 1.553
Sat Jul  8 11:19:03 EDT 2017, 0.250, 159, 27, 7, 17, 386, 1, 48, 3, 40, 1.260, 1.220
Sat Jul  8 11:23:59 EDT 2017, 0.370, 134, 23, 4, 25, 423, 8, 33, 22, 25, 1.340, 1.237
Sat Jul  8 11:29:06 EDT 2017, 0.870, 154, 28, 8, 14, 573, 17, 13, 7, 45, 1.840, 1.827
Sat Jul  8 11:33:38 EDT 2017, 0.620, 124, 26, 2, 9, 348, 12, 43, 15, 35, 2.227, 2.130
Sat Jul  8 11:38:45 EDT 2017, 0.120, 144, 21, 6, 20, 498, 3, 23, 0, 15, 1.250, 1.210
Sat Jul  8 11:43:56 EDT 2017, 0.190, 137, 26, 8, 21, 517, 6, 41, 24, 32, 1.313, 1.223
Sat Jul  8 11:49:03 EDT 2017, 0.690, 157, 21, 4, 10, 367, 16, 21, 9, 12, 1.233, 1.250
Sat Jul  8 11:54:10 EDT 2017, 0.940, 127, 24, 6, 16, 592, 11, 31, 17, 22, 1.630, 1.617
Sat Jul  8 11:59:06 EDT 2017, 0.440, 147, 29, 2, 27, 442, 2, 11, 2, 42, 1.250, 1.257
Sat Jul  8 12:04:08 EDT 2017, 0.310, 122, 20, 9, 13, 405, 9, 26, 28, 27, 1.240, 1.237
Sat Jul  8 12:09:19 EDT 2017, 0.810, 142, 25, 5, 24, 555, 18, 46, 13, 47, 6.440, 7.147
Sat Jul  8 12:14:27 EDT 2017, 0.560, 132, 27, 7, 19, 330, 14, 16, 20, 37, 1.327, 1.240
Sat Jul  8 12:19:23 EDT 2017, 0.060, 152, 22, 3, 8, 480, 4, 36, 5, 17, 1.253, 1.223
Sat Jul  8 12:24:30 EDT 2017, 0.090, 131, 21, 2, 18, 545, 15, 47, 4, 46, 3.130, 3.343
Sat Jul  8 12:29:42 EDT 2017, 0.590, 151, 26, 6, 29, 395, 6, 27, 19, 26, 1.230, 1.230
Sat Jul  8 12:38:10 EDT 2017, 0.840, 121, 28, 4, 23, 470, 1, 37, 12, 16, 1.223, 1.223
Sat Jul  8 12:43:17 EDT 2017, 0.340, 141, 23, 8, 12, 320, 11, 17, 27, 36, 1.240, 1.260
Sat Jul  8 12:48:23 EDT 2017, 0.470, 126, 25, 3, 21, 358, 18, 22, 1, 11, 1.227, 1.247
Sat Jul  8 12:53:30 EDT 2017, 0.970, 146, 20, 7, 10, 508, 8, 42, 16, 31, 1.920, 2.053
Sat Jul  8 13:02:03 EDT 2017, 0.720, 136, 22, 5, 15, 433, 3, 12, 8, 41, 1.200, 1.230
Sat Jul  8 13:07:10 EDT 2017, 0.220, 156, 27, 9, 26, 583, 13, 32, 23, 21, 1.353, 1.533
Sat Jul  8 13:12:12 EDT 2017, 0.160, 123, 24, 7, 28, 564, 17, 14, 2, 48, 1.530, 1.737
Sat Jul  8 13:17:18 EDT 2017, 0.660, 143, 29, 3, 17, 414, 7, 34, 17, 28, 1.243, 1.267
Sat Jul  8 13:22:25 EDT 2017, 0.910, 133, 27, 9, 11, 489, 2, 24, 10, 18, 1.240, 1.153
Sat Jul  8 13:27:26 EDT 2017, 0.410, 153, 22, 5, 22, 339, 12, 44, 25, 38, 1.930, 2.040
Sat Jul  8 13:36:09 EDT 2017, 0.280, 138, 28, 6, 8, 302, 19, 39, 6, 13, 1.347, 1.197
Sat Jul  8 13:39:21 EDT 2017, 0.780, 158, 23, 2, 19, 452, 9, 19, 21, 33, 1.557, 1.533
Sat Jul  8 13:44:17 EDT 2017, 0.530, 128, 20, 8, 25, 377, 5, 49, 14, 43, 1.543, 1.687
Sat Jul  8 13:49:34 EDT 2017, 0.030, 148, 25, 4, 14, 527, 14, 29, 29, 23, 2.040, 1.333
Sat Jul  8 13:54:25 EDT 2017, 0.050, 139, 24, 9, 19, 353, 1, 34, 13, 31, 1.147, 1.153
Sat Jul  8 13:59:42 EDT 2017, 0.550, 159, 29, 5, 8, 503, 10, 14, 28, 11, 1.250, 1.247
Sat Jul  8 14:04:19 EDT 2017, 0.800, 129, 26, 7, 13, 428, 15, 44, 6, 21, 2.493, 2.040
Sat Jul  8 14:09:25 EDT 2017, 0.300, 149, 21, 3, 24, 578, 6, 24, 21, 41, 1.650, 1.230
Sat Jul  8 14:14:22 EDT 2017, 0.420, 124, 27, 8, 16, 541, 3, 19, 9, 26, 1.237, 1.257
Sat Jul  8 14:19:34 EDT 2017, 0.920, 144, 22, 4, 27, 391, 13, 39, 24, 46, 3.040, 3.267
Sat Jul  8 14:24:41 EDT 2017, 0.670, 134, 20, 6, 22, 466, 17, 29, 2, 36, 2.457, 2.690
Sat Jul  8 14:29:42 EDT 2017, 0.170, 154, 25, 2, 11, 316, 8, 49, 17, 16, 1.257, 1.247
Sat Jul  8 14:39:10 EDT 2017, 0.230, 126, 22, 4, 9, 334, 2, 26, 8, 34, 1.257, 1.247
Sat Jul  8 14:44:27 EDT 2017, 0.730, 146, 27, 8, 20, 484, 12, 46, 23, 14, 1.557, 1.530
Sat Jul  8 14:54:50 EDT 2017, 0.980, 136, 29, 2, 26, 409, 16, 16, 0, 24, 300.000, 300.000
Sat Jul  8 15:04:08 EDT 2017, 0.480, 156, 24, 6, 15, 559, 7, 36, 15, 44, 1.647, 1.720
Sat Jul  8 15:09:10 EDT 2017, 0.360, 131, 25, 5, 29, 597, 4, 41, 11, 29, 1.217, 1.240
Sat Jul  8 15:14:16 EDT 2017, 0.860, 151, 20, 9, 18, 447, 14, 21, 26, 49, 1.937, 2.147
Sat Jul  8 15:19:23 EDT 2017, 0.610, 121, 23, 3, 12, 522, 19, 31, 4, 39, 3.360, 3.647
Sat Jul  8 15:24:25 EDT 2017, 0.110, 141, 28, 7, 23, 372, 9, 11, 19, 19, 1.230, 1.230
Sat Jul  8 15:29:31 EDT 2017, 0.080, 120, 27, 6, 25, 437, 11, 20, 22, 45, 1.327, 1.457
Sat Jul  8 15:34:08 EDT 2017, 0.580, 140, 22, 2, 14, 587, 1, 40, 7, 25, 1.243, 1.233
Sat Jul  8 15:39:15 EDT 2017, 0.830, 130, 24, 8, 9, 362, 6, 10, 29, 15, 1.243, 1.267
Sat Jul  8 15:44:21 EDT 2017, 0.330, 150, 29, 4, 20, 512, 16, 30, 14, 35, 1.817, 1.843
Sat Jul  8 15:49:23 EDT 2017, 0.450, 135, 21, 7, 11, 475, 13, 45, 18, 10, 1.323, 1.333
Sat Jul  8 15:54:30 EDT 2017, 0.950, 155, 26, 3, 22, 325, 4, 25, 3, 30, 1.273, 1.240
Sat Jul  8 16:03:13 EDT 2017, 0.700, 125, 28, 9, 28, 550, 9, 35, 25, 40, 1.823, 1.837
Sat Jul  8 16:08:24 EDT 2017, 0.200, 145, 23, 5, 17, 400, 18, 15, 10, 20, 1.233, 1.230
Sat Jul  8 16:13:21 EDT 2017, 0.140, 133, 29, 3, 15, 381, 12, 38, 16, 48, 1.927, 1.840
Sat Jul  8 16:18:38 EDT 2017, 0.640, 153, 24, 7, 26, 531, 3, 18, 1, 28, 1.260, 1.240
Sat Jul  8 16:23:29 EDT 2017, 0.890, 123, 21, 5, 21, 306, 7, 48, 24, 18, 1.213, 1.353
Sat Jul  8 16:28:36 EDT 2017, 0.390, 143, 26, 9, 10, 456, 17, 28, 9, 38, 1.823, 2.143
Sat Jul  8 16:33:18 EDT 2017, 0.270, 128, 23, 2, 24, 494, 14, 13, 20, 13, 1.217, 1.227
Sat Jul  8 16:38:20 EDT 2017, 0.770, 148, 28, 6, 13, 344, 5, 33, 5, 33, 1.240, 1.240
Sat Jul  8 16:43:21 EDT 2017, 0.520, 138, 25, 4, 18, 569, 10, 23, 27, 43, 1.743, 1.830
Sat Jul  8 16:48:38 EDT 2017, 0.020, 158, 20, 8, 29, 419, 19, 43, 12, 23, 1.730, 1.840
Sat Jul  8 16:53:40 EDT 2017, 0.020, 134, 25, 7, 8, 402, 3, 30, 26, 44, 1.230, 1.233
Sat Jul  8 16:58:47 EDT 2017, 0.520, 154, 20, 3, 19, 552, 13, 10, 11, 24, 1.227, 1.253
Sat Jul  8 17:03:18 EDT 2017, 0.770, 124, 22, 9, 25, 327, 18, 40, 18, 14, 1.540, 1.533
Sat Jul  8 17:08:25 EDT 2017, 0.270, 144, 27, 5, 14, 477, 8, 20, 3, 34, 1.227, 1.240
Sat Jul  8 17:13:22 EDT 2017, 0.400, 129, 21, 6, 27, 515, 1, 15, 29, 19, 1.263, 1.033
Sat Jul  8 17:18:29 EDT 2017, 0.900, 149, 26, 2, 16, 365, 10, 35, 14, 39, 1.827, 1.950
Sat Jul  8 17:23:40 EDT 2017, 0.650, 139, 29, 8, 11, 590, 15, 25, 22, 49, 2.427, 2.640
Sat Jul  8 17:32:13 EDT 2017, 0.150, 159, 24, 4, 22, 440, 6, 45, 7, 29, 1.230, 1.203
Sat Jul  8 17:36:45 EDT 2017, 0.210, 121, 28, 2, 20, 421, 5, 28, 28, 42, 1.253, 1.243
Sat Jul  8 17:42:01 EDT 2017, 0.710, 141, 23, 6, 9, 571, 14, 48, 13, 22, 2.143, 2.157
Sat Jul  8 17:52:35 EDT 2017, 0.960, 131, 20, 4, 15, 346, 19, 18, 20, 12, 300.000, 300.000
Sat Jul  8 17:57:17 EDT 2017, 0.460, 151, 25, 8, 26, 496, 9, 38, 5, 32, 1.543, 1.527
Sat Jul  8 18:02:18 EDT 2017, 0.340, 136, 24, 3, 18, 459, 2, 43, 24, 17, 1.227, 1.247
Sat Jul  8 18:07:25 EDT 2017, 0.840, 156, 29, 7, 29, 309, 12, 23, 9, 37, 1.527, 1.543
Sat Jul  8 18:12:22 EDT 2017, 0.590, 126, 27, 5, 23, 534, 16, 33, 16, 47, 3.257, 3.657
Sat Jul  8 18:17:34 EDT 2017, 0.090, 146, 22, 9, 12, 384, 7, 13, 1, 27, 1.213, 1.250
Sat Jul  8 18:22:26 EDT 2017, 0.120, 125, 23, 8, 14, 318, 13, 24, 2, 38, 1.323, 1.350
Sat Jul  8 18:27:43 EDT 2017, 0.620, 145, 28, 4, 25, 468, 4, 44, 17, 18, 1.210, 1.243
Sat Jul  8 18:37:16 EDT 2017, 0.870, 135, 25, 6, 20, 393, 9, 14, 10, 28, 1.250, 1.257
Sat Jul  8 18:42:18 EDT 2017, 0.370, 155, 20, 2, 9, 543, 18, 34, 25, 48, 3.360, 3.640
Sat Jul  8 18:47:19 EDT 2017, 0.490, 130, 29, 9, 23, 580, 11, 49, 6, 23, 1.773, 1.837
Sat Jul  8 18:57:48 EDT 2017, 0.990, 150, 24, 5, 12, 430, 2, 29, 21, 43, 300.000, 300.000
Sat Jul  8 19:01:34 EDT 2017, 0.740, 120, 21, 7, 17, 505, 6, 39, 13, 33, 1.507, 1.500
Sat Jul  8 19:06:36 EDT 2017, 0.240, 140, 26, 3, 28, 355, 16, 19, 28, 13, 1.253, 1.230
Sat Jul  8 19:11:43 EDT 2017, 0.180, 137, 20, 5, 27, 374, 15, 37, 4, 36, 2.040, 1.973
Sat Jul  8 19:16:44 EDT 2017, 0.680, 157, 25, 9, 16, 524, 5, 17, 19, 16, 1.233, 1.240
Sat Jul  8 19:21:51 EDT 2017, 0.930, 127, 27, 3, 10, 449, 10, 47, 12, 26, 2.070, 2.147
Sat Jul  8 19:26:58 EDT 2017, 0.430, 147, 22, 7, 21, 599, 19, 27, 27, 46, 2.760, 3.023
Sat Jul  8 19:31:29 EDT 2017, 0.300, 122, 26, 4, 13, 562, 12, 12, 0, 21, 1.227, 1.227
Sat Jul  8 19:36:41 EDT 2017, 0.800, 142, 21, 8, 24, 412, 3, 32, 15, 41, 1.237, 1.250
Sat Jul  8 19:41:48 EDT 2017, 0.550, 132, 23, 2, 29, 487, 7, 22, 8, 31, 1.280, 1.240
Sat Jul  8 19:46:45 EDT 2017, 0.050, 152, 28, 6, 18, 337, 17, 42, 23, 11, 1.230, 1.237
Sat Jul  8 19:51:51 EDT 2017, 0.040, 124, 20, 3, 23, 585, 8, 16, 8, 42, 1.260, 1.237
Sat Jul  8 20:00:14 EDT 2017, 0.540, 144, 25, 7, 12, 435, 17, 36, 23, 22, 1.813, 1.817
Sat Jul  8 20:05:21 EDT 2017, 0.790, 134, 28, 5, 17, 510, 13, 26, 1, 12, 1.273, 1.237
Sat Jul  8 20:10:27 EDT 2017, 0.290, 154, 23, 9, 28, 360, 3, 46, 16, 32, 1.233, 1.223
Sat Jul  8 20:15:29 EDT 2017, 0.410, 139, 27, 2, 15, 323, 5, 31, 12, 17, 1.267, 1.250
Sat Jul  8 20:20:36 EDT 2017, 0.910, 159, 22, 6, 26, 473, 15, 11, 27, 37, 1.537, 1.537
Sat Jul  8 20:25:32 EDT 2017, 0.660, 129, 24, 4, 20, 398, 10, 41, 5, 47, 2.437, 2.430
Sat Jul  8 20:30:14 EDT 2017, 0.160, 149, 29, 8, 9, 548, 1, 21, 20, 27, 1.163, 1.193
Sat Jul  8 20:35:16 EDT 2017, 0.230, 132, 22, 6, 10, 529, 9, 43, 14, 40, 1.950, 1.927
Sat Jul  8 20:40:28 EDT 2017, 0.730, 152, 27, 2, 21, 379, 18, 23, 29, 20, 1.553, 1.537
Sat Jul  8 20:55:32 EDT 2017, 0.980, 122, 25, 8, 27, 454, 14, 33, 6, 10, 300.000, 300.000
Sat Jul  8 21:00:14 EDT 2017, 0.480, 142, 20, 4, 16, 304, 4, 13, 21, 30, 1.237, 1.243
Sat Jul  8 21:04:40 EDT 2017, 0.350, 127, 28, 7, 24, 341, 7, 28, 10, 15, 1.257, 1.217
Sat Jul  8 21:09:47 EDT 2017, 0.850, 147, 23, 3, 13, 491, 16, 48, 25, 35, 3.947, 4.413
Sat Jul  8 21:14:49 EDT 2017, 0.600, 137, 21, 9, 8, 416, 11, 18, 3, 45, 1.560, 1.547
Sat Jul  8 21:19:56 EDT 2017, 0.100, 157, 26, 5, 19, 566, 2, 38, 18, 25, 1.243, 1.230
Sat Jul  8 21:25:03 EDT 2017, 0.070, 135, 28, 4, 29, 501, 18, 47, 15, 39, 2.633, 2.927
Sat Jul  8 21:30:05 EDT 2017, 0.570, 155, 23, 8, 18, 351, 8, 27, 0, 19, 1.243, 1.240
Sat Jul  8 21:35:12 EDT 2017, 0.820, 125, 20, 2, 13, 576, 4, 37, 22, 29, 1.340, 1.323
Sat Jul  8 21:40:23 EDT 2017, 0.320, 145, 25, 6, 24, 426, 13, 17, 7, 49, 1.577, 1.543
Sat Jul  8 21:45:20 EDT 2017, 0.450, 120, 24, 5, 10, 388, 16, 22, 19, 24, 1.340, 1.467
Sat Jul  8 21:50:37 EDT 2017, 0.950, 140, 29, 9, 21, 538, 6, 42, 4, 44, 1.843, 1.833
Sat Jul  8 21:58:59 EDT 2017, 0.700, 130, 26, 3, 26, 313, 1, 12, 26, 34, 1.217, 1.213
Sat Jul  8 22:02:16 EDT 2017, 0.200, 150, 21, 7, 15, 463, 11, 32, 11, 14, 1.250, 1.240
Sat Jul  8 22:07:22 EDT 2017, 0.130, 128, 26, 9, 17, 482, 19, 10, 21, 36, 1.360, 1.343
Sat Jul  8 22:11:29 EDT 2017, 0.630, 148, 21, 5, 28, 332, 10, 30, 6, 16, 1.240, 1.227
Sat Jul  8 22:16:01 EDT 2017, 0.880, 138, 23, 7, 22, 557, 5, 20, 28, 26, 1.333, 1.323
Sat Jul  8 22:21:08 EDT 2017, 0.380, 158, 28, 3, 11, 407, 14, 40, 13, 46, 2.353, 2.437
Sat Jul  8 22:26:15 EDT 2017, 0.260, 133, 22, 8, 19, 445, 17, 35, 17, 21, 1.547, 1.523
Sat Jul  8 22:36:13 EDT 2017, 0.760, 153, 27, 4, 8, 595, 7, 15, 2, 41, 1.240, 1.323
Sat Jul  8 22:40:09 EDT 2017, 0.510, 123, 29, 6, 14, 370, 2, 45, 24, 31, 1.207, 1.207
Sat Jul  8 22:45:01 EDT 2017, 0.010, 143, 24, 2, 25, 520, 12, 25, 9, 11, 1.230, 1.213
Sat Jul  8 22:49:58 EDT 2017, 0.000, 136, 21, 6, 14, 565, 5, 21, 10, 13, 1.237, 1.250
Sat Jul  8 22:55:10 EDT 2017, 0.500, 156, 26, 2, 25, 415, 14, 41, 25, 33, 2.157, 2.127
Sat Jul  8 23:00:06 EDT 2017, 0.750, 126, 29, 8, 19, 490, 19, 11, 3, 43, 1.637, 1.820
Sat Jul  8 23:05:23 EDT 2017, 0.250, 146, 24, 4, 8, 340, 9, 31, 18, 23, 1.247, 1.263
Sat Jul  8 23:10:25 EDT 2017, 0.380, 121, 25, 7, 22, 303, 2, 46, 14, 48, 1.253, 1.227
Sat Jul  8 23:15:21 EDT 2017, 0.880, 141, 20, 3, 11, 453, 12, 26, 29, 28, 1.750, 1.837
Sat Jul  8 23:20:33 EDT 2017, 0.630, 131, 23, 9, 16, 378, 16, 36, 6, 18, 1.540, 1.513
Sat Jul  8 23:25:30 EDT 2017, 0.130, 151, 28, 5, 27, 528, 7, 16, 21, 38, 1.270, 1.257
Sat Jul  8 23:30:17 EDT 2017, 0.190, 129, 23, 3, 26, 546, 3, 39, 12, 10, 1.230, 1.210
Sat Jul  8 23:35:09 EDT 2017, 0.690, 149, 28, 7, 15, 396, 13, 19, 27, 30, 1.250, 1.440
Sat Jul  8 23:44:52 EDT 2017, 0.940, 139, 26, 5, 10, 471, 18, 49, 4, 40, 5.527, 6.010
Sat Jul  8 23:48:33 EDT 2017, 0.440, 159, 21, 9, 21, 321, 8, 29, 19, 20, 1.273, 1.243
Sat Jul  8 23:53:35 EDT 2017, 0.320, 134, 27, 2, 12, 359, 1, 14, 8, 45, 1.220, 1.243
Sat Jul  8 23:58:42 EDT 2017, 0.820, 154, 22, 6, 23, 509, 11, 34, 23, 25, 1.727, 1.840
Sun Jul  9 00:03:23 EDT 2017, 0.570, 124, 20, 4, 29, 434, 15, 24, 1, 15, 1.583, 1.560
Sun Jul  9 00:08:25 EDT 2017, 0.070, 144, 25, 8, 18, 584, 6, 44, 16, 35, 1.533, 1.553
Sun Jul  9 00:13:32 EDT 2017, 0.100, 122, 29, 9, 9, 518, 15, 32, 17, 29, 1.543, 1.550
Sun Jul  9 00:18:39 EDT 2017, 0.600, 142, 24, 5, 20, 368, 5, 12, 2, 49, 1.217, 1.243
Sun Jul  9 00:27:36 EDT 2017, 0.850, 132, 21, 7, 25, 593, 10, 42, 24, 39, 2.817, 3.027
Sun Jul  9 00:32:18 EDT 2017, 0.350, 152, 26, 3, 14, 443, 19, 22, 9, 19, 1.277, 1.340
Sun Jul  9 00:37:15 EDT 2017, 0.470, 137, 22, 8, 28, 406, 12, 17, 20, 34, 1.377, 1.350
Sun Jul  9 00:42:31 EDT 2017, 0.970, 157, 27, 4, 17, 556, 3, 37, 5, 14, 1.237, 1.227
Sun Jul  9 00:47:33 EDT 2017, 0.720, 127, 25, 6, 12, 331, 8, 27, 28, 24, 1.257, 1.267
Sun Jul  9 00:52:34 EDT 2017, 0.220, 147, 20, 2, 23, 481, 17, 47, 13, 44, 3.663, 3.943
Sun Jul  9 00:57:36 EDT 2017, 0.160, 130, 27, 4, 21, 462, 14, 25, 19, 26, 1.383, 1.353
Sun Jul  9 01:02:13 EDT 2017, 0.660, 150, 22, 8, 10, 312, 4, 45, 4, 46, 1.347, 1.443
Sun Jul  9 01:07:20 EDT 2017, 0.910, 120, 24, 2, 16, 537, 9, 15, 26, 36, 1.557, 1.563
Sun Jul  9 01:12:31 EDT 2017, 0.410, 140, 29, 6, 27, 387, 18, 35, 11, 16, 1.580, 1.550
Sun Jul  9 01:22:31 EDT 2017, 0.290, 125, 21, 5, 18, 425, 11, 40, 15, 31, 1.610, 1.810
Sun Jul  9 01:27:32 EDT 2017, 0.790, 145, 26, 9, 29, 575, 2, 20, 0, 11, 1.247, 1.257
Sun Jul  9 01:32:09 EDT 2017, 0.540, 135, 28, 3, 24, 350, 6, 30, 22, 21, 1.257, 1.253
Sun Jul  9 01:37:21 EDT 2017, 0.040, 155, 23, 7, 13, 500, 16, 10, 7, 41, 1.367, 1.273
Sun Jul  9 01:42:18 EDT 2017, 0.050, 127, 26, 2, 28, 382, 9, 45, 24, 14, 1.290, 1.253
Sun Jul  9 01:47:24 EDT 2017, 0.550, 147, 21, 6, 17, 532, 19, 25, 9, 34, 2.367, 2.460
