# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', ladderQ_timing_secs, 2tLadderQ_timing_secs
Mon Jan  9 13:38:00 EST 2017, 5920, 0.580, 6, 0.770, 560, 93, 16, 41, 19, 74.423, 72.790
Mon Jan  9 13:38:19 EST 2017, 8395, 0.330, 9, 0.020, 485, 26, 11, 3, 87, 17.863, 18.143
Mon Jan  9 13:38:23 EST 2017, 3445, 0.830, 4, 0.520, 335, 71, 1, 28, 42, 3.887, 3.910
Mon Jan  9 13:40:15 EST 2017, 4682, 0.460, 5, 0.390, 523, 60, 9, 47, 75, 109.903, 110.490
Mon Jan  9 13:40:19 EST 2017, 9632, 0.960, 1, 0.890, 373, 15, 18, 22, 30, 3.807, 3.743
Mon Jan  9 13:43:13 EST 2017, 7157, 0.210, 3, 0.140, 448, 82, 13, 34, 98, 167.930, 173.703
Mon Jan  9 13:43:23 EST 2017, 2207, 0.710, 8, 0.640, 598, 37, 4, 9, 53, 9.273, 9.580
Mon Jan  9 13:44:06 EST 2017, 1588, 0.270, 5, 0.950, 541, 43, 7, 31, 70, 42.770, 41.840
Mon Jan  9 13:44:34 EST 2017, 6538, 0.770, 9, 0.450, 391, 88, 17, 6, 25, 26.957, 26.513
Mon Jan  9 13:45:10 EST 2017, 9013, 0.020, 7, 0.700, 316, 20, 12, 44, 92, 35.177, 35.260
Mon Jan  9 13:45:21 EST 2017, 4063, 0.520, 3, 0.200, 466, 65, 3, 19, 47, 10.823, 10.967
Mon Jan  9 13:45:42 EST 2017, 2826, 0.150, 8, 0.830, 354, 76, 10, 0, 59, 20.433, 20.387
Mon Jan  9 13:45:54 EST 2017, 7776, 0.650, 4, 0.330, 504, 31, 19, 25, 14, 12.140, 12.013
Mon Jan  9 13:47:06 EST 2017, 5301, 0.400, 1, 0.580, 579, 99, 14, 12, 81, 67.670, 70.377
Mon Jan  9 13:47:25 EST 2017, 351, 0.900, 6, 0.080, 429, 54, 5, 37, 36, 18.397, 18.200
Mon Jan  9 13:48:41 EST 2017, 274, 0.290, 2, 0.460, 474, 36, 18, 29, 97, 73.910, 72.433
Mon Jan  9 13:48:59 EST 2017, 5224, 0.790, 6, 0.960, 324, 81, 8, 4, 52, 17.190, 16.840
Mon Jan  9 13:49:05 EST 2017, 7699, 0.040, 8, 0.210, 399, 14, 3, 41, 75, 6.303, 6.347
Mon Jan  9 13:49:35 EST 2017, 2749, 0.540, 4, 0.710, 549, 59, 13, 16, 30, 29.140, 28.007
Mon Jan  9 13:51:10 EST 2017, 3986, 0.170, 7, 0.340, 436, 70, 15, 10, 86, 91.040, 93.283
Mon Jan  9 13:51:23 EST 2017, 8936, 0.670, 3, 0.840, 586, 25, 6, 35, 41, 12.557, 12.320
Mon Jan  9 13:51:34 EST 2017, 6461, 0.420, 5, 0.090, 511, 93, 1, 22, 63, 10.990, 11.087
Mon Jan  9 13:51:52 EST 2017, 1511, 0.920, 9, 0.590, 361, 48, 10, 47, 18, 16.773, 16.777
Mon Jan  9 13:52:49 EST 2017, 2130, 0.110, 3, 0.770, 305, 53, 19, 19, 80, 57.087, 56.110
Mon Jan  9 13:54:04 EST 2017, 7080, 0.610, 8, 0.270, 455, 98, 9, 44, 35, 74.030, 72.737
Mon Jan  9 13:54:12 EST 2017, 9555, 0.360, 5, 0.520, 530, 31, 5, 7, 58, 8.423, 7.947
Mon Jan  9 13:54:21 EST 2017, 4605, 0.860, 1, 0.020, 380, 76, 14, 32, 13, 8.587, 8.707
Mon Jan  9 13:58:50 EST 2017, 3367, 0.480, 9, 0.900, 567, 65, 16, 38, 92, 253.227, 265.380
Mon Jan  9 13:58:58 EST 2017, 8317, 0.980, 4, 0.400, 417, 20, 7, 13, 47, 6.927, 7.150
Mon Jan  9 13:59:10 EST 2017, 5842, 0.230, 2, 0.650, 342, 87, 2, 25, 69, 10.843, 11.200
Mon Jan  9 13:59:16 EST 2017, 892, 0.730, 7, 0.150, 492, 42, 12, 0, 24, 5.867, 5.800
Mon Jan  9 13:59:22 EST 2017, 1202, 0.200, 7, 0.120, 558, 17, 9, 14, 27, 5.173, 5.190
Mon Jan  9 14:01:32 EST 2017, 6152, 0.700, 3, 0.620, 408, 62, 18, 39, 72, 125.513, 126.397
Mon Jan  9 14:01:37 EST 2017, 8627, 0.450, 1, 0.370, 333, 39, 13, 2, 49, 4.943, 4.917
Mon Jan  9 14:02:33 EST 2017, 3677, 0.950, 5, 0.870, 483, 84, 4, 27, 94, 55.667, 54.513
Mon Jan  9 14:02:50 EST 2017, 4914, 0.330, 4, 0.240, 370, 95, 6, 46, 16, 16.067, 16.093
Mon Jan  9 14:04:11 EST 2017, 9864, 0.830, 9, 0.740, 520, 50, 16, 21, 61, 80.117, 78.583
Mon Jan  9 14:05:26 EST 2017, 7389, 0.080, 6, 0.490, 595, 73, 11, 33, 38, 74.743, 73.287
Mon Jan  9 14:05:30 EST 2017, 2439, 0.580, 2, 0.990, 445, 28, 2, 8, 83, 3.317, 3.347
Mon Jan  9 14:05:34 EST 2017, 1820, 0.390, 6, 0.680, 389, 22, 10, 36, 10, 3.680, 3.707
Mon Jan  9 14:06:10 EST 2017, 6770, 0.890, 1, 0.180, 539, 67, 19, 11, 55, 34.810, 35.717
Mon Jan  9 14:06:57 EST 2017, 9245, 0.140, 3, 0.930, 464, 45, 15, 49, 33, 45.650, 46.130
Mon Jan  9 14:07:37 EST 2017, 4295, 0.640, 8, 0.430, 314, 90, 5, 24, 78, 39.820, 38.600
Mon Jan  9 14:07:44 EST 2017, 3058, 0.010, 2, 0.560, 502, 79, 8, 5, 21, 7.237, 7.097
Mon Jan  9 14:08:37 EST 2017, 8008, 0.510, 7, 0.060, 352, 34, 17, 30, 66, 51.480, 52.217
Mon Jan  9 14:09:13 EST 2017, 5533, 0.260, 9, 0.810, 427, 56, 12, 18, 44, 35.353, 34.637
Mon Jan  9 14:09:21 EST 2017, 583, 0.760, 5, 0.310, 577, 11, 3, 43, 89, 8.070, 8.020
Mon Jan  9 14:10:01 EST 2017, 428, 0.030, 5, 0.880, 338, 91, 13, 11, 48, 39.200, 38.290
Mon Jan  9 14:10:14 EST 2017, 5378, 0.530, 1, 0.380, 488, 46, 3, 36, 93, 12.717, 12.927
Mon Jan  9 14:10:35 EST 2017, 7853, 0.280, 3, 0.630, 563, 69, 8, 23, 25, 19.840, 20.377
Mon Jan  9 14:11:40 EST 2017, 2903, 0.780, 7, 0.130, 413, 24, 17, 48, 70, 63.473, 63.543
Mon Jan  9 14:11:46 EST 2017, 4141, 0.400, 2, 0.760, 525, 12, 10, 29, 37, 5.623, 5.633
Mon Jan  9 14:11:49 EST 2017, 9091, 0.900, 6, 0.260, 375, 57, 1, 4, 82, 3.637, 3.747
Mon Jan  9 14:11:53 EST 2017, 6616, 0.150, 8, 0.510, 300, 35, 5, 42, 14, 3.587, 3.580
Mon Jan  9 14:13:15 EST 2017, 1666, 0.650, 4, 0.010, 450, 80, 15, 17, 59, 77.930, 81.613
Mon Jan  9 14:15:18 EST 2017, 2284, 0.340, 8, 0.320, 506, 86, 14, 39, 42, 120.847, 118.650
Mon Jan  9 14:15:29 EST 2017, 7234, 0.840, 3, 0.820, 356, 41, 4, 14, 87, 10.803, 10.723
Mon Jan  9 14:15:37 EST 2017, 9709, 0.090, 1, 0.070, 431, 63, 9, 26, 20, 7.280, 7.350
Mon Jan  9 14:15:51 EST 2017, 4759, 0.590, 6, 0.570, 581, 18, 18, 1, 65, 14.117, 13.743
Mon Jan  9 14:16:09 EST 2017, 3522, 0.220, 4, 0.450, 394, 29, 11, 20, 54, 17.730, 17.443
Mon Jan  9 14:16:55 EST 2017, 8472, 0.720, 9, 0.950, 544, 74, 2, 45, 99, 45.933, 45.400
Mon Jan  9 14:17:05 EST 2017, 5997, 0.470, 7, 0.200, 469, 52, 7, 7, 31, 9.020, 9.427
Mon Jan  9 14:18:52 EST 2017, 1047, 0.970, 2, 0.700, 319, 97, 16, 32, 76, 101.920, 105.453
Mon Jan  9 14:19:31 EST 2017, 738, 0.430, 4, 0.540, 422, 72, 4, 43, 68, 38.357, 38.583
Mon Jan  9 14:19:43 EST 2017, 5688, 0.930, 8, 0.040, 572, 27, 13, 18, 23, 12.010, 12.310
Mon Jan  9 14:25:11 EST 2017, 8163, 0.180, 6, 0.790, 497, 94, 18, 31, 90, 318.767, 316.853
Mon Jan  9 14:25:16 EST 2017, 3213, 0.680, 1, 0.290, 347, 49, 8, 6, 45, 4.947, 4.947
