# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', ladderQ_timing_secs, 2tLadderQ_timing_secs
Mon Jan  9 11:11:45 EST 2017, 5891, 0.010, 8, 0.780, 323, 39, 7, 35, 35, 13.303, 13.230
Mon Jan  9 11:13:35 EST 2017, 941, 0.510, 4, 0.280, 473, 84, 16, 10, 80, 104.140, 104.713
Mon Jan  9 11:14:12 EST 2017, 1250, 0.040, 3, 0.440, 576, 65, 4, 24, 83, 35.673, 35.330
Mon Jan  9 11:14:35 EST 2017, 6200, 0.540, 7, 0.940, 426, 20, 13, 49, 38, 22.417, 22.480
Mon Jan  9 11:16:00 EST 2017, 8675, 0.290, 9, 0.190, 351, 87, 18, 11, 60, 81.363, 82.967
Mon Jan  9 11:16:12 EST 2017, 3725, 0.790, 5, 0.690, 501, 42, 9, 36, 15, 11.407, 11.373
Mon Jan  9 11:16:30 EST 2017, 4962, 0.410, 6, 0.310, 314, 54, 2, 42, 94, 17.850, 17.953
Mon Jan  9 11:17:18 EST 2017, 9912, 0.910, 2, 0.810, 464, 99, 11, 17, 49, 47.747, 45.807
Mon Jan  9 11:18:26 EST 2017, 7437, 0.160, 4, 0.060, 539, 31, 16, 30, 72, 67.743, 67.453
Mon Jan  9 11:18:34 EST 2017, 2487, 0.660, 8, 0.560, 389, 76, 6, 5, 27, 7.677, 7.707
Mon Jan  9 11:19:21 EST 2017, 1869, 0.350, 4, 0.750, 445, 70, 5, 27, 89, 46.913, 45.613
Mon Jan  9 11:19:34 EST 2017, 6819, 0.850, 9, 0.250, 595, 25, 15, 2, 44, 12.490, 11.943
Mon Jan  9 11:24:44 EST 2017, 9294, 0.100, 7, 0.500, 520, 93, 19, 39, 66, 297.923, 307.570
Mon Jan  9 11:24:50 EST 2017, 4344, 0.600, 2, 0.000, 370, 48, 10, 14, 21, 6.127, 5.833
Mon Jan  9 11:25:00 EST 2017, 3106, 0.230, 8, 0.880, 483, 37, 3, 8, 77, 8.830, 8.543
Mon Jan  9 11:25:36 EST 2017, 8056, 0.730, 3, 0.380, 333, 82, 12, 33, 32, 35.617, 34.717
Mon Jan  9 11:25:43 EST 2017, 5581, 0.480, 1, 0.630, 408, 14, 17, 21, 55, 6.673, 6.623
Mon Jan  9 11:25:56 EST 2017, 631, 0.980, 6, 0.130, 558, 59, 8, 46, 10, 13.133, 13.103
Mon Jan  9 11:26:17 EST 2017, 477, 0.210, 5, 0.550, 319, 44, 17, 3, 59, 20.403, 18.347
Mon Jan  9 11:26:35 EST 2017, 5427, 0.710, 9, 0.050, 469, 89, 8, 28, 14, 17.483, 17.320
Mon Jan  9 11:26:43 EST 2017, 7902, 0.460, 7, 0.800, 544, 21, 3, 15, 81, 7.163, 7.417
Mon Jan  9 11:27:30 EST 2017, 2952, 0.960, 3, 0.300, 394, 66, 13, 40, 36, 46.727, 46.493
Mon Jan  9 11:30:00 EST 2017, 4189, 0.340, 8, 0.670, 581, 55, 15, 34, 70, 145.360, 143.747
Mon Jan  9 11:30:01 EST 2017, 9139, 0.840, 4, 0.170, 431, 10, 5, 9, 25, 1.007, 1.073
Mon Jan  9 11:30:09 EST 2017, 6664, 0.090, 1, 0.920, 356, 77, 1, 46, 93, 6.820, 6.667
Mon Jan  9 11:30:33 EST 2017, 1714, 0.590, 6, 0.420, 506, 32, 10, 21, 48, 22.967, 22.930
Mon Jan  9 11:32:05 EST 2017, 2333, 0.400, 2, 0.240, 450, 38, 19, 49, 76, 91.747, 89.780
Mon Jan  9 11:32:28 EST 2017, 7283, 0.900, 7, 0.740, 300, 83, 9, 24, 31, 22.997, 22.477
Mon Jan  9 11:32:40 EST 2017, 9758, 0.150, 9, 0.490, 375, 16, 4, 37, 98, 10.987, 10.980
Mon Jan  9 11:33:32 EST 2017, 4808, 0.650, 4, 0.990, 525, 61, 14, 12, 53, 51.383, 48.120
Mon Jan  9 11:35:02 EST 2017, 3570, 0.020, 5, 0.110, 412, 72, 16, 18, 65, 88.883, 86.900
Mon Jan  9 11:35:07 EST 2017, 8520, 0.520, 1, 0.610, 562, 27, 7, 43, 20, 4.493, 4.547
Mon Jan  9 11:35:24 EST 2017, 6045, 0.270, 3, 0.360, 487, 94, 2, 6, 87, 15.407, 14.660
Mon Jan  9 11:35:54 EST 2017, 1095, 0.770, 8, 0.860, 337, 49, 11, 31, 42, 29.847, 29.820
Mon Jan  9 11:36:10 EST 2017, 786, 0.300, 6, 0.890, 403, 30, 8, 42, 34, 15.577, 15.670
Mon Jan  9 11:38:15 EST 2017, 5736, 0.800, 2, 0.390, 553, 75, 18, 17, 79, 122.830, 118.460
Mon Jan  9 11:38:27 EST 2017, 8211, 0.050, 4, 0.640, 478, 52, 13, 29, 11, 11.400, 11.500
Mon Jan  9 11:38:39 EST 2017, 3261, 0.550, 9, 0.140, 328, 97, 4, 4, 56, 12.240, 11.950
Mon Jan  9 11:38:57 EST 2017, 4498, 0.180, 1, 0.770, 515, 86, 6, 23, 45, 17.613, 17.467
Mon Jan  9 11:40:52 EST 2017, 9448, 0.680, 5, 0.270, 365, 41, 16, 48, 90, 114.480, 114.873
Mon Jan  9 11:41:06 EST 2017, 6973, 0.430, 7, 0.520, 440, 63, 11, 10, 22, 12.770, 12.917
Mon Jan  9 11:41:09 EST 2017, 2023, 0.930, 3, 0.020, 590, 18, 1, 35, 67, 2.860, 2.890
Mon Jan  9 11:41:15 EST 2017, 1405, 0.120, 9, 0.330, 534, 13, 10, 7, 51, 6.023, 6.017
Mon Jan  9 11:44:03 EST 2017, 6355, 0.620, 5, 0.830, 384, 58, 19, 32, 96, 167.180, 163.510
Mon Jan  9 11:44:11 EST 2017, 8830, 0.370, 2, 0.080, 309, 35, 14, 20, 28, 8.203, 8.127
Mon Jan  9 11:45:25 EST 2017, 3880, 0.870, 7, 0.580, 459, 80, 5, 45, 73, 71.983, 72.763
Mon Jan  9 11:45:52 EST 2017, 2642, 0.490, 3, 0.450, 347, 92, 7, 26, 39, 25.513, 25.230
Mon Jan  9 11:46:38 EST 2017, 7592, 0.990, 8, 0.950, 497, 47, 17, 1, 84, 45.463, 43.747
Mon Jan  9 11:47:15 EST 2017, 5117, 0.240, 6, 0.200, 572, 69, 12, 39, 17, 36.077, 36.343
Mon Jan  9 11:47:17 EST 2017, 167, 0.740, 1, 0.700, 422, 24, 2, 14, 62, 1.533, 1.640
Mon Jan  9 11:47:38 EST 2017, 148, 0.240, 9, 0.430, 357, 58, 5, 10, 89, 19.233, 19.617
Mon Jan  9 11:47:55 EST 2017, 5098, 0.740, 5, 0.930, 507, 13, 15, 35, 44, 16.907, 16.913
Mon Jan  9 11:49:22 EST 2017, 7573, 0.490, 3, 0.180, 582, 80, 10, 23, 66, 83.413, 84.363
Mon Jan  9 11:49:24 EST 2017, 2623, 0.990, 7, 0.680, 432, 35, 1, 48, 21, 1.957, 1.943
Mon Jan  9 11:50:20 EST 2017, 3860, 0.370, 4, 0.300, 544, 47, 8, 29, 77, 54.937, 53.873
Mon Jan  9 11:50:50 EST 2017, 8810, 0.870, 8, 0.800, 394, 92, 17, 4, 32, 29.680, 28.900
Mon Jan  9 11:51:15 EST 2017, 6335, 0.120, 6, 0.050, 319, 24, 12, 42, 55, 24.300, 23.993
Mon Jan  9 11:51:16 EST 2017, 1385, 0.620, 1, 0.550, 469, 69, 3, 17, 10, 1.237, 1.267
Mon Jan  9 11:52:43 EST 2017, 2004, 0.430, 7, 0.860, 488, 75, 6, 38, 83, 85.927, 83.113
Mon Jan  9 11:52:53 EST 2017, 6954, 0.930, 2, 0.360, 338, 30, 16, 13, 38, 9.350, 9.400
Mon Jan  9 11:54:22 EST 2017, 9429, 0.180, 4, 0.610, 413, 97, 11, 26, 61, 88.273, 86.753
Mon Jan  9 11:54:24 EST 2017, 4479, 0.680, 9, 0.110, 563, 52, 2, 1, 16, 1.373, 1.327
Mon Jan  9 11:54:42 EST 2017, 3242, 0.060, 1, 0.990, 375, 41, 9, 20, 94, 17.297, 16.617
Mon Jan  9 11:58:09 EST 2017, 8192, 0.560, 5, 0.490, 525, 86, 18, 45, 49, 202.903, 203.770
Mon Jan  9 11:58:25 EST 2017, 5717, 0.310, 8, 0.740, 450, 19, 14, 7, 72, 14.677, 14.443
Mon Jan  9 11:58:32 EST 2017, 767, 0.810, 3, 0.240, 300, 64, 4, 32, 27, 6.960, 7.013
Mon Jan  9 11:59:18 EST 2017, 1076, 0.280, 2, 0.020, 441, 83, 15, 46, 24, 44.867, 45.677
Mon Jan  9 11:59:46 EST 2017, 6026, 0.780, 6, 0.520, 591, 38, 6, 21, 69, 28.267, 27.670
Mon Jan  9 11:59:54 EST 2017, 8501, 0.030, 8, 0.270, 516, 61, 1, 34, 47, 7.173, 7.397
Mon Jan  9 12:00:05 EST 2017, 3551, 0.530, 4, 0.770, 366, 16, 11, 9, 92, 10.053, 9.887
Mon Jan  9 12:00:12 EST 2017, 4788, 0.150, 5, 0.140, 479, 27, 18, 15, 13, 6.663, 6.827
Mon Jan  9 12:00:35 EST 2017, 9738, 0.650, 1, 0.640, 329, 72, 8, 40, 58, 22.707, 22.657
Mon Jan  9 12:00:38 EST 2017, 7263, 0.400, 3, 0.390, 404, 49, 3, 2, 35, 2.743, 2.680
Mon Jan  9 12:04:10 EST 2017, 2313, 0.900, 7, 0.890, 554, 94, 13, 27, 80, 207.540, 195.883
Mon Jan  9 12:04:35 EST 2017, 1695, 0.090, 5, 0.710, 572, 89, 17, 6, 18, 24.240, 24.883
Mon Jan  9 12:05:09 EST 2017, 6645, 0.590, 9, 0.210, 422, 44, 7, 31, 63, 33.043, 33.220
Mon Jan  9 12:05:16 EST 2017, 9120, 0.340, 7, 0.960, 347, 66, 2, 18, 41, 5.867, 5.997
Mon Jan  9 12:05:52 EST 2017, 4170, 0.840, 2, 0.460, 497, 21, 12, 43, 86, 35.650, 35.420
Mon Jan  9 12:06:00 EST 2017, 2932, 0.460, 8, 0.580, 310, 10, 19, 37, 30, 7.647, 7.663
Mon Jan  9 12:06:33 EST 2017, 7882, 0.960, 3, 0.080, 460, 55, 9, 12, 75, 33.040, 32.530
Mon Jan  9 12:06:45 EST 2017, 5407, 0.210, 1, 0.830, 535, 33, 5, 49, 52, 11.023, 11.073
Mon Jan  9 12:09:06 EST 2017, 457, 0.710, 6, 0.330, 385, 78, 14, 24, 97, 138.623, 137.010
Mon Jan  9 12:09:09 EST 2017, 612, 0.480, 4, 0.970, 455, 26, 1, 30, 51, 2.393, 2.300
Mon Jan  9 12:09:51 EST 2017, 5562, 0.980, 9, 0.470, 305, 71, 10, 5, 96, 41.570, 38.777
Mon Jan  9 12:10:28 EST 2017, 8037, 0.230, 6, 0.720, 380, 48, 15, 42, 28, 36.407, 35.917
Mon Jan  9 12:11:11 EST 2017, 3087, 0.730, 2, 0.220, 530, 93, 6, 17, 73, 42.320, 41.333
Mon Jan  9 12:11:21 EST 2017, 4324, 0.100, 8, 0.850, 418, 82, 3, 11, 39, 9.483, 9.247
Mon Jan  9 12:12:46 EST 2017, 9274, 0.600, 3, 0.350, 568, 37, 13, 36, 84, 85.140, 83.130
Mon Jan  9 12:12:58 EST 2017, 6799, 0.350, 1, 0.600, 493, 59, 17, 24, 17, 11.527, 11.313
Mon Jan  9 12:13:11 EST 2017, 1849, 0.850, 5, 0.100, 343, 14, 8, 49, 62, 12.573, 12.647
Mon Jan  9 12:13:12 EST 2017, 2468, 0.170, 2, 0.290, 324, 20, 2, 20, 34, 1.047, 1.050
Mon Jan  9 12:15:50 EST 2017, 7418, 0.670, 7, 0.790, 474, 65, 12, 45, 79, 154.830, 152.553
Mon Jan  9 12:15:57 EST 2017, 9893, 0.420, 9, 0.040, 549, 42, 16, 8, 11, 6.913, 7.020
Mon Jan  9 12:16:53 EST 2017, 4943, 0.920, 5, 0.540, 399, 87, 7, 33, 56, 54.687, 54.600
Mon Jan  9 12:17:43 EST 2017, 3706, 0.290, 6, 0.410, 586, 99, 4, 39, 45, 50.177, 49.403
Mon Jan  9 12:18:17 EST 2017, 8656, 0.790, 1, 0.910, 436, 54, 14, 14, 90, 31.850, 31.437
Mon Jan  9 12:18:56 EST 2017, 6181, 0.040, 4, 0.160, 361, 76, 19, 27, 23, 37.623, 38.620
Mon Jan  9 12:19:09 EST 2017, 1231, 0.540, 8, 0.660, 511, 31, 9, 2, 68, 13.093, 12.280
Mon Jan  9 12:20:09 EST 2017, 921, 0.010, 7, 0.570, 539, 51, 11, 13, 76, 56.657, 51.973
Mon Jan  9 12:20:14 EST 2017, 5871, 0.510, 3, 0.070, 389, 96, 1, 38, 31, 5.147, 5.037
Mon Jan  9 12:20:19 EST 2017, 8346, 0.260, 5, 0.820, 314, 28, 6, 0, 99, 5.103, 4.987
Mon Jan  9 12:22:05 EST 2017, 3396, 0.760, 9, 0.320, 464, 73, 16, 25, 54, 104.803, 102.330
Mon Jan  9 12:23:10 EST 2017, 4634, 0.380, 2, 0.690, 352, 62, 13, 44, 65, 64.400, 62.310
Mon Jan  9 12:23:12 EST 2017, 9584, 0.880, 6, 0.190, 502, 17, 4, 19, 20, 2.037, 2.020
Mon Jan  9 12:25:54 EST 2017, 7109, 0.130, 8, 0.940, 577, 85, 9, 31, 87, 160.483, 154.267
Mon Jan  9 12:26:14 EST 2017, 2159, 0.630, 4, 0.440, 427, 40, 18, 6, 42, 20.300, 19.073
Mon Jan  9 12:26:58 EST 2017, 1540, 0.320, 9, 0.130, 408, 34, 12, 35, 59, 42.707, 42.087
Mon Jan  9 12:27:02 EST 2017, 6490, 0.820, 4, 0.630, 558, 79, 3, 10, 14, 3.570, 3.580
Mon Jan  9 12:27:14 EST 2017, 8965, 0.070, 2, 0.380, 483, 12, 7, 47, 82, 12.093, 11.917
Mon Jan  9 12:27:52 EST 2017, 4015, 0.570, 7, 0.880, 333, 57, 17, 22, 37, 37.260, 35.687
Mon Jan  9 12:28:43 EST 2017, 2778, 0.200, 3, 0.000, 521, 68, 14, 3, 70, 49.600, 47.507
Mon Jan  9 12:28:47 EST 2017, 7728, 0.700, 8, 0.500, 371, 23, 5, 28, 25, 3.977, 4.077
Mon Jan  9 12:30:39 EST 2017, 5253, 0.450, 6, 0.250, 446, 90, 10, 16, 93, 109.190, 106.193
Mon Jan  9 12:31:29 EST 2017, 303, 0.950, 1, 0.750, 596, 45, 19, 41, 48, 48.503, 48.890
Mon Jan  9 12:31:41 EST 2017, 380, 0.350, 5, 0.620, 307, 40, 3, 26, 88, 11.653, 11.447
Mon Jan  9 12:31:56 EST 2017, 5330, 0.850, 1, 0.120, 457, 85, 13, 1, 43, 13.377, 13.327
Mon Jan  9 12:32:36 EST 2017, 7805, 0.100, 3, 0.870, 532, 18, 18, 38, 65, 39.953, 39.373
Mon Jan  9 12:32:45 EST 2017, 2855, 0.600, 8, 0.370, 382, 63, 8, 13, 20, 8.793, 8.880
Mon Jan  9 12:32:54 EST 2017, 4092, 0.220, 2, 0.500, 570, 74, 1, 7, 99, 7.670, 8.133
Mon Jan  9 12:33:21 EST 2017, 9042, 0.720, 6, 0.000, 420, 29, 10, 32, 54, 25.977, 26.213
Mon Jan  9 12:35:23 EST 2017, 6567, 0.470, 9, 0.750, 345, 97, 15, 19, 77, 122.190, 122.000
Mon Jan  9 12:35:47 EST 2017, 1617, 0.970, 4, 0.250, 495, 52, 6, 44, 32, 23.333, 23.433
Mon Jan  9 12:36:23 EST 2017, 2236, 0.030, 8, 0.060, 476, 46, 5, 22, 94, 34.680, 33.903
Mon Jan  9 12:38:05 EST 2017, 7186, 0.530, 4, 0.560, 326, 91, 14, 47, 49, 101.730, 100.640
Mon Jan  9 12:38:16 EST 2017, 9661, 0.280, 1, 0.310, 401, 23, 19, 10, 71, 10.723, 10.840
Mon Jan  9 12:38:53 EST 2017, 4711, 0.780, 6, 0.810, 551, 68, 9, 35, 26, 36.080, 36.440
Mon Jan  9 12:39:15 EST 2017, 3474, 0.410, 5, 0.180, 439, 57, 2, 41, 82, 20.743, 20.990
Mon Jan  9 12:39:23 EST 2017, 8424, 0.910, 9, 0.680, 589, 12, 12, 16, 37, 7.560, 7.473
Mon Jan  9 12:42:04 EST 2017, 5949, 0.160, 7, 0.430, 514, 80, 16, 29, 60, 155.533, 155.010
Mon Jan  9 12:42:06 EST 2017, 999, 0.660, 3, 0.930, 364, 35, 7, 4, 15, 1.520, 1.573
Mon Jan  9 12:42:09 EST 2017, 1308, 0.130, 3, 0.780, 392, 15, 13, 18, 18, 2.780, 2.773
Mon Jan  9 12:42:53 EST 2017, 6258, 0.630, 8, 0.280, 542, 60, 4, 43, 63, 43.513, 42.620
Mon Jan  9 12:43:03 EST 2017, 8733, 0.380, 6, 0.530, 467, 38, 9, 5, 40, 9.850, 9.603
Mon Jan  9 12:44:13 EST 2017, 3783, 0.880, 1, 0.030, 317, 83, 18, 30, 85, 69.043, 66.563
Mon Jan  9 12:45:39 EST 2017, 5020, 0.250, 9, 0.900, 504, 94, 11, 49, 29, 84.390, 84.120
Mon Jan  9 12:45:48 EST 2017, 9970, 0.750, 4, 0.400, 354, 49, 2, 24, 74, 8.770, 8.513
Mon Jan  9 12:46:17 EST 2017, 7495, 0.000, 2, 0.650, 429, 71, 6, 36, 51, 27.727, 28.337
Mon Jan  9 12:47:10 EST 2017, 2545, 0.500, 7, 0.150, 579, 26, 16, 11, 96, 53.003, 51.047
Mon Jan  9 12:47:21 EST 2017, 1927, 0.440, 1, 0.460, 561, 32, 15, 33, 23, 10.373, 10.403
Mon Jan  9 12:47:43 EST 2017, 6877, 0.940, 5, 0.960, 411, 77, 5, 8, 68, 21.453, 20.513
Mon Jan  9 12:48:28 EST 2017, 9352, 0.190, 7, 0.210, 336, 54, 10, 46, 46, 44.597, 43.990
Mon Jan  9 12:52:29 EST 2017, 4402, 0.690, 3, 0.710, 486, 99, 19, 21, 91, 228.270, 229.037
Mon Jan  9 12:52:35 EST 2017, 3164, 0.060, 6, 0.340, 373, 88, 12, 2, 12, 5.747, 5.510
Mon Jan  9 12:52:45 EST 2017, 8114, 0.560, 2, 0.840, 523, 43, 3, 27, 57, 9.977, 9.900
Mon Jan  9 12:53:07 EST 2017, 5639, 0.310, 4, 0.090, 598, 66, 7, 15, 35, 21.690, 21.937
Mon Jan  9 12:54:08 EST 2017, 689, 0.810, 8, 0.590, 448, 21, 17, 40, 80, 59.480, 59.350
Mon Jan  9 12:54:22 EST 2017, 535, 0.110, 1, 0.200, 509, 95, 8, 8, 36, 12.043, 12.490
Mon Jan  9 12:56:06 EST 2017, 5485, 0.610, 6, 0.700, 359, 50, 17, 33, 81, 103.857, 103.203
Mon Jan  9 12:56:22 EST 2017, 7960, 0.360, 8, 0.450, 434, 73, 13, 20, 13, 15.647, 15.617
Mon Jan  9 12:56:35 EST 2017, 3010, 0.860, 3, 0.950, 584, 28, 3, 45, 58, 12.373, 12.450
Mon Jan  9 12:56:40 EST 2017, 4247, 0.490, 7, 0.070, 396, 16, 5, 26, 47, 5.203, 5.273
Mon Jan  9 12:57:31 EST 2017, 9197, 0.990, 2, 0.570, 546, 61, 15, 1, 92, 49.883, 50.070
Mon Jan  9 12:57:52 EST 2017, 6722, 0.240, 5, 0.320, 471, 39, 10, 39, 25, 20.247, 20.387
Mon Jan  9 12:57:58 EST 2017, 1772, 0.740, 9, 0.820, 321, 84, 1, 14, 70, 6.037, 6.123
Mon Jan  9 12:59:02 EST 2017, 2391, 0.300, 3, 0.510, 340, 78, 9, 42, 53, 55.560, 51.707
Mon Jan  9 13:00:25 EST 2017, 7341, 0.800, 7, 0.010, 490, 33, 18, 17, 98, 82.307, 82.217
Mon Jan  9 13:01:12 EST 2017, 9816, 0.050, 5, 0.760, 565, 56, 14, 29, 30, 46.840, 46.417
Mon Jan  9 13:01:14 EST 2017, 4866, 0.550, 1, 0.260, 415, 11, 4, 4, 75, 0.990, 1.010
Mon Jan  9 13:01:25 EST 2017, 3628, 0.170, 9, 0.640, 528, 22, 7, 23, 42, 11.110, 10.880
Mon Jan  9 13:04:29 EST 2017, 8578, 0.670, 4, 0.140, 378, 67, 16, 48, 87, 180.480, 179.243
Mon Jan  9 13:04:33 EST 2017, 6103, 0.420, 2, 0.890, 303, 45, 11, 11, 19, 4.000, 4.013
Mon Jan  9 13:04:59 EST 2017, 1153, 0.920, 6, 0.390, 453, 90, 2, 36, 64, 25.403, 24.570
Mon Jan  9 13:08:48 EST 2017, 844, 0.390, 8, 0.360, 593, 70, 18, 47, 56, 226.813, 223.653
Mon Jan  9 13:08:50 EST 2017, 5794, 0.890, 3, 0.860, 443, 25, 8, 22, 11, 2.437, 2.433
Mon Jan  9 13:09:12 EST 2017, 8269, 0.140, 1, 0.110, 368, 92, 4, 34, 78, 20.750, 20.933
Mon Jan  9 13:09:32 EST 2017, 3319, 0.640, 5, 0.610, 518, 47, 13, 9, 33, 19.477, 18.983
Mon Jan  9 13:10:02 EST 2017, 4556, 0.020, 4, 0.480, 331, 36, 16, 15, 67, 28.993, 28.530
Mon Jan  9 13:10:27 EST 2017, 9506, 0.520, 9, 0.980, 481, 81, 6, 40, 22, 24.667, 24.480
Mon Jan  9 13:10:28 EST 2017, 7031, 0.270, 7, 0.230, 556, 14, 1, 3, 89, 1.297, 1.317
Mon Jan  9 13:10:58 EST 2017, 2081, 0.770, 2, 0.730, 406, 59, 11, 28, 44, 28.817, 28.543
Mon Jan  9 13:11:52 EST 2017, 1463, 0.200, 6, 0.920, 425, 64, 19, 0, 73, 52.353, 51.687
Mon Jan  9 13:11:59 EST 2017, 6413, 0.700, 2, 0.420, 575, 19, 10, 25, 28, 6.737, 6.733
Mon Jan  9 13:12:49 EST 2017, 8888, 0.450, 4, 0.670, 500, 87, 5, 12, 95, 48.623, 48.440
Mon Jan  9 13:13:35 EST 2017, 3938, 0.950, 8, 0.170, 350, 42, 14, 37, 50, 46.317, 46.277
Mon Jan  9 13:15:02 EST 2017, 2700, 0.330, 3, 0.790, 462, 53, 17, 31, 61, 84.080, 84.407
Mon Jan  9 13:15:08 EST 2017, 7650, 0.830, 7, 0.290, 312, 98, 7, 6, 16, 5.817, 5.677
Mon Jan  9 13:15:19 EST 2017, 5175, 0.080, 9, 0.540, 387, 31, 2, 43, 84, 10.993, 10.987
Mon Jan  9 13:16:09 EST 2017, 225, 0.580, 5, 0.040, 537, 76, 12, 18, 39, 49.460, 46.913
Mon Jan  9 13:16:22 EST 2017, 187, 0.410, 2, 0.620, 384, 89, 5, 14, 41, 12.210, 11.820
Mon Jan  9 13:18:41 EST 2017, 5137, 0.910, 7, 0.120, 534, 44, 14, 39, 86, 136.257, 132.400
Mon Jan  9 13:18:54 EST 2017, 7612, 0.160, 9, 0.870, 459, 67, 19, 2, 19, 12.527, 12.603
Mon Jan  9 13:19:08 EST 2017, 2662, 0.660, 5, 0.370, 309, 22, 9, 27, 64, 13.180, 13.223
Mon Jan  9 13:19:11 EST 2017, 3899, 0.040, 6, 0.740, 496, 10, 2, 45, 52, 2.680, 2.727
Mon Jan  9 13:19:41 EST 2017, 8849, 0.540, 1, 0.240, 346, 55, 12, 20, 97, 29.913, 29.613
Mon Jan  9 13:20:03 EST 2017, 6374, 0.290, 3, 0.990, 421, 33, 16, 33, 30, 21.513, 21.663
Mon Jan  9 13:20:55 EST 2017, 1424, 0.790, 8, 0.490, 571, 78, 7, 8, 75, 48.817, 47.163
Mon Jan  9 13:21:24 EST 2017, 2043, 0.220, 4, 0.180, 552, 84, 3, 36, 47, 27.910, 27.593
Mon Jan  9 13:22:08 EST 2017, 6993, 0.720, 8, 0.680, 402, 39, 13, 11, 92, 42.867, 42.383
Mon Jan  9 13:22:55 EST 2017, 9468, 0.470, 6, 0.430, 327, 61, 18, 48, 24, 46.570, 46.447
Mon Jan  9 13:23:04 EST 2017, 4518, 0.970, 2, 0.930, 477, 16, 8, 23, 69, 8.940, 9.020
Mon Jan  9 13:23:05 EST 2017, 3280, 0.350, 7, 0.050, 365, 27, 1, 5, 36, 0.783, 0.823
Mon Jan  9 13:24:57 EST 2017, 8230, 0.850, 3, 0.550, 515, 72, 11, 30, 81, 109.877, 110.473
Mon Jan  9 13:25:03 EST 2017, 5755, 0.100, 1, 0.300, 590, 50, 15, 17, 13, 6.293, 6.260
Mon Jan  9 13:26:15 EST 2017, 805, 0.600, 5, 0.800, 440, 95, 6, 42, 58, 70.233, 69.683
Mon Jan  9 13:27:36 EST 2017, 1115, 0.070, 9, 0.960, 318, 75, 15, 28, 61, 80.203, 78.943
Mon Jan  9 13:27:38 EST 2017, 6065, 0.570, 4, 0.460, 468, 30, 5, 3, 16, 1.443, 1.407
Mon Jan  9 13:30:10 EST 2017, 8540, 0.320, 2, 0.710, 543, 98, 10, 41, 83, 149.510, 148.007
Mon Jan  9 13:30:49 EST 2017, 3590, 0.820, 6, 0.210, 393, 53, 19, 16, 38, 38.123, 38.000
Mon Jan  9 13:31:23 EST 2017, 4827, 0.440, 3, 0.840, 580, 41, 12, 9, 72, 33.523, 31.773
Mon Jan  9 13:31:37 EST 2017, 9777, 0.940, 8, 0.340, 430, 86, 3, 34, 27, 13.387, 13.140
Mon Jan  9 13:31:52 EST 2017, 7302, 0.190, 5, 0.590, 355, 19, 8, 22, 95, 14.893, 15.113
Mon Jan  9 13:32:55 EST 2017, 2352, 0.690, 1, 0.090, 505, 64, 17, 47, 50, 61.457, 61.717
Mon Jan  9 13:34:13 EST 2017, 1733, 0.260, 7, 0.270, 487, 58, 14, 19, 67, 75.040, 77.717
Mon Jan  9 13:34:15 EST 2017, 6683, 0.760, 3, 0.770, 337, 13, 4, 44, 22, 1.763, 1.760
Mon Jan  9 13:35:07 EST 2017, 9158, 0.010, 5, 0.020, 412, 81, 9, 6, 89, 50.230, 51.933
Mon Jan  9 13:36:11 EST 2017, 4208, 0.510, 9, 0.520, 562, 36, 18, 31, 44, 63.030, 63.190
Mon Jan  9 13:36:36 EST 2017, 2971, 0.130, 1, 0.400, 449, 47, 11, 37, 55, 24.563, 24.050
Mon Jan  9 13:36:39 EST 2017, 7921, 0.630, 6, 0.900, 599, 92, 2, 12, 10, 2.550, 2.577
Mon Jan  9 13:37:01 EST 2017, 5446, 0.380, 8, 0.150, 524, 25, 6, 25, 78, 21.160, 21.027
Mon Jan  9 13:37:17 EST 2017, 496, 0.880, 4, 0.650, 374, 70, 16, 0, 33, 13.637, 14.723
Mon Jan  9 13:38:33 EST 2017, 651, 0.180, 7, 0.040, 585, 34, 9, 44, 82, 74.147, 74.103
Mon Jan  9 13:39:21 EST 2017, 5601, 0.680, 2, 0.540, 435, 79, 19, 19, 37, 48.120, 47.413
Mon Jan  9 13:39:34 EST 2017, 8076, 0.430, 4, 0.290, 360, 12, 14, 32, 60, 12.790, 12.833
Mon Jan  9 13:39:38 EST 2017, 3126, 0.930, 9, 0.790, 510, 57, 4, 7, 15, 2.983, 3.077
Mon Jan  9 13:39:55 EST 2017, 4363, 0.300, 1, 0.160, 323, 68, 7, 13, 93, 16.270, 16.547
Mon Jan  9 13:40:32 EST 2017, 9313, 0.800, 6, 0.660, 473, 23, 16, 38, 48, 36.853, 36.443
Mon Jan  9 13:41:39 EST 2017, 6838, 0.050, 8, 0.410, 548, 91, 11, 1, 71, 64.840, 64.587
Mon Jan  9 13:41:42 EST 2017, 1888, 0.550, 3, 0.910, 398, 46, 2, 26, 26, 2.970, 2.890
Mon Jan  9 13:42:12 EST 2017, 2507, 0.490, 9, 0.730, 416, 51, 8, 4, 99, 29.163, 29.153
Mon Jan  9 13:45:30 EST 2017, 7457, 0.990, 5, 0.230, 566, 96, 17, 29, 54, 193.030, 194.277
