# 'Timestamp', '--gvt-delay 100 10000', '--imbalance% 0 100', '--delay 1 10', '--selfEvents% 0 100', '--simEndTime 300 600', '--rows 10 100', '--eventsPerAgent 1 20', '--granularity 0 50', '--cols 10 100', ladderQ_timing_secs, 2tLadderQ_timing_secs
Mon Jan  9 11:13:47 EST 2017, 7732, 0.070, 6, 0.840, 334, 37, 1, 17, 58, 2.203, 2.283
Mon Jan  9 11:14:04 EST 2017, 2782, 0.570, 2, 0.340, 484, 82, 10, 42, 13, 16.477, 16.667
Mon Jan  9 11:18:40 EST 2017, 4020, 0.200, 8, 0.720, 372, 93, 18, 36, 92, 266.597, 263.940
Mon Jan  9 11:18:57 EST 2017, 8970, 0.700, 3, 0.220, 522, 48, 8, 11, 47, 16.793, 17.103
Mon Jan  9 11:19:21 EST 2017, 6495, 0.450, 1, 0.970, 597, 71, 3, 49, 70, 22.153, 22.773
Mon Jan  9 11:19:33 EST 2017, 1545, 0.950, 5, 0.470, 447, 26, 13, 24, 25, 11.230, 11.390
Mon Jan  9 11:20:54 EST 2017, 2164, 0.010, 3, 0.150, 390, 31, 16, 45, 98, 79.203, 79.877
Mon Jan  9 11:21:40 EST 2017, 7114, 0.510, 7, 0.650, 540, 76, 7, 20, 53, 46.347, 44.997
Mon Jan  9 11:21:58 EST 2017, 9589, 0.260, 9, 0.400, 465, 54, 2, 33, 75, 17.237, 17.233
Mon Jan  9 11:22:19 EST 2017, 4639, 0.760, 5, 0.900, 315, 99, 12, 8, 30, 20.090, 20.543
Mon Jan  9 11:25:44 EST 2017, 3401, 0.380, 6, 0.030, 503, 88, 19, 14, 86, 188.493, 200.540
Mon Jan  9 11:25:55 EST 2017, 8351, 0.880, 1, 0.530, 353, 43, 9, 39, 41, 11.150, 11.040
Mon Jan  9 11:26:08 EST 2017, 5876, 0.130, 4, 0.280, 428, 65, 5, 2, 64, 12.503, 11.887
Mon Jan  9 11:26:18 EST 2017, 926, 0.630, 8, 0.780, 578, 20, 14, 27, 19, 10.247, 10.263
Mon Jan  9 11:26:24 EST 2017, 1235, 0.160, 7, 0.930, 475, 40, 6, 38, 11, 5.417, 5.483
Mon Jan  9 11:27:06 EST 2017, 6185, 0.660, 2, 0.430, 325, 85, 16, 13, 56, 40.513, 41.937
Mon Jan  9 11:27:14 EST 2017, 8660, 0.410, 4, 0.680, 400, 17, 11, 25, 33, 7.223, 7.247
Mon Jan  9 11:27:22 EST 2017, 3710, 0.910, 9, 0.180, 550, 62, 2, 0, 78, 8.477, 8.623
Mon Jan  9 11:27:30 EST 2017, 4948, 0.290, 1, 0.810, 437, 73, 9, 19, 22, 7.623, 7.543
Mon Jan  9 11:29:11 EST 2017, 9898, 0.790, 6, 0.310, 587, 28, 18, 44, 67, 98.743, 99.110
Mon Jan  9 11:30:06 EST 2017, 7423, 0.040, 8, 0.560, 512, 96, 13, 6, 44, 51.757, 54.127
Mon Jan  9 11:30:28 EST 2017, 2473, 0.540, 3, 0.060, 362, 51, 4, 31, 89, 22.193, 22.137
Mon Jan  9 11:30:35 EST 2017, 1854, 0.480, 8, 0.250, 306, 45, 8, 10, 27, 5.880, 6.053
Mon Jan  9 11:34:02 EST 2017, 6804, 0.980, 4, 0.750, 456, 90, 17, 35, 72, 206.103, 202.263
Mon Jan  9 11:34:17 EST 2017, 9279, 0.230, 2, 0.000, 531, 23, 12, 22, 50, 15.170, 15.247
Mon Jan  9 11:35:00 EST 2017, 4329, 0.730, 6, 0.500, 381, 68, 3, 47, 95, 41.427, 41.137
Mon Jan  9 11:35:15 EST 2017, 3092, 0.100, 3, 0.370, 569, 57, 10, 28, 16, 14.863, 15.117
Mon Jan  9 11:35:21 EST 2017, 8042, 0.600, 7, 0.870, 419, 12, 19, 3, 61, 6.300, 6.297
Mon Jan  9 11:36:39 EST 2017, 5567, 0.350, 5, 0.120, 344, 79, 15, 41, 39, 75.500, 73.150
Mon Jan  9 11:36:47 EST 2017, 617, 0.850, 1, 0.620, 494, 34, 5, 16, 84, 8.360, 8.510
Mon Jan  9 11:37:42 EST 2017, 462, 0.090, 9, 0.040, 423, 69, 10, 35, 43, 53.560, 53.527
Mon Jan  9 11:37:46 EST 2017, 5412, 0.590, 5, 0.540, 573, 24, 1, 10, 88, 3.060, 3.577
Mon Jan  9 11:38:03 EST 2017, 7887, 0.340, 2, 0.290, 498, 92, 5, 48, 20, 16.947, 16.760
Mon Jan  9 11:38:55 EST 2017, 2937, 0.840, 7, 0.790, 348, 47, 15, 23, 65, 51.710, 50.497
Mon Jan  9 11:39:11 EST 2017, 4175, 0.460, 4, 0.170, 461, 35, 13, 4, 54, 15.903, 15.020
Mon Jan  9 11:39:42 EST 2017, 9125, 0.960, 8, 0.670, 311, 80, 3, 29, 99, 30.950, 30.560
Mon Jan  9 11:39:46 EST 2017, 6650, 0.210, 6, 0.420, 386, 13, 8, 17, 32, 3.133, 3.100
Mon Jan  9 11:41:11 EST 2017, 1700, 0.710, 1, 0.920, 536, 58, 17, 42, 77, 82.930, 83.863
Mon Jan  9 11:41:59 EST 2017, 2318, 0.270, 6, 0.730, 592, 64, 11, 13, 48, 44.530, 46.790
Mon Jan  9 11:42:04 EST 2017, 7268, 0.770, 2, 0.230, 442, 19, 2, 38, 93, 5.183, 5.117
Mon Jan  9 11:42:11 EST 2017, 9743, 0.020, 4, 0.980, 367, 86, 7, 1, 26, 6.313, 6.380
Mon Jan  9 11:43:39 EST 2017, 4793, 0.520, 9, 0.480, 517, 41, 16, 26, 71, 85.913, 86.137
Mon Jan  9 11:43:59 EST 2017, 3556, 0.150, 1, 0.610, 330, 52, 14, 45, 37, 19.210, 19.333
Mon Jan  9 11:44:47 EST 2017, 8506, 0.650, 5, 0.110, 480, 97, 4, 20, 82, 47.613, 46.910
Mon Jan  9 11:44:58 EST 2017, 6031, 0.400, 7, 0.860, 555, 30, 9, 32, 15, 8.527, 9.293
Mon Jan  9 11:45:57 EST 2017, 1081, 0.900, 3, 0.360, 405, 75, 19, 7, 60, 58.810, 56.663
Mon Jan  9 11:46:03 EST 2017, 771, 0.430, 2, 0.390, 339, 95, 1, 21, 63, 5.520, 5.777
Mon Jan  9 11:46:28 EST 2017, 5721, 0.930, 7, 0.890, 489, 50, 11, 46, 18, 24.793, 24.710
Mon Jan  9 11:48:45 EST 2017, 8196, 0.180, 9, 0.140, 564, 72, 16, 9, 85, 134.323, 133.397
Mon Jan  9 11:48:57 EST 2017, 3246, 0.680, 4, 0.640, 414, 27, 6, 34, 40, 10.633, 10.007
Mon Jan  9 11:49:08 EST 2017, 4484, 0.060, 5, 0.260, 526, 16, 4, 40, 74, 11.547, 11.510
Mon Jan  9 11:49:18 EST 2017, 9434, 0.560, 1, 0.760, 376, 61, 13, 15, 29, 9.083, 9.120
Mon Jan  9 11:50:19 EST 2017, 6959, 0.310, 3, 0.010, 301, 38, 18, 28, 96, 60.753, 60.943
Mon Jan  9 11:50:44 EST 2017, 2009, 0.810, 8, 0.510, 451, 83, 8, 3, 51, 24.900, 23.960
Mon Jan  9 11:51:07 EST 2017, 1390, 0.240, 5, 0.830, 508, 78, 2, 31, 68, 22.263, 22.380
Mon Jan  9 11:51:12 EST 2017, 6340, 0.740, 9, 0.330, 358, 33, 12, 6, 23, 5.217, 5.263
Mon Jan  9 11:54:37 EST 2017, 8815, 0.490, 7, 0.580, 433, 55, 17, 43, 91, 198.967, 191.603
Mon Jan  9 11:54:41 EST 2017, 3865, 0.990, 3, 0.080, 583, 10, 7, 18, 46, 4.080, 4.063
Mon Jan  9 11:54:46 EST 2017, 2628, 0.370, 8, 0.950, 395, 21, 5, 12, 57, 5.053, 5.063
Mon Jan  9 11:55:10 EST 2017, 7578, 0.870, 4, 0.450, 545, 66, 14, 37, 12, 23.767, 23.510
Mon Jan  9 11:56:22 EST 2017, 5103, 0.120, 2, 0.700, 470, 44, 19, 24, 79, 70.390, 68.303
Mon Jan  9 11:57:14 EST 2017, 153, 0.620, 6, 0.200, 320, 89, 10, 49, 34, 51.460, 51.780
Mon Jan  9 11:57:18 EST 2017, 172, 0.120, 5, 0.930, 385, 32, 3, 28, 28, 3.553, 3.563
Mon Jan  9 11:58:24 EST 2017, 5122, 0.620, 9, 0.430, 535, 77, 12, 3, 73, 62.770, 65.040
Mon Jan  9 11:58:43 EST 2017, 7597, 0.370, 7, 0.680, 460, 10, 17, 40, 50, 18.017, 17.650
Mon Jan  9 11:59:06 EST 2017, 2647, 0.870, 2, 0.180, 310, 55, 8, 15, 95, 23.233, 23.290
Mon Jan  9 11:59:08 EST 2017, 3885, 0.490, 8, 0.800, 498, 66, 1, 9, 16, 1.260, 1.297
Mon Jan  9 11:59:23 EST 2017, 8835, 0.990, 3, 0.300, 348, 21, 10, 34, 61, 15.067, 15.060
Mon Jan  9 11:59:52 EST 2017, 6360, 0.240, 1, 0.550, 423, 89, 15, 21, 39, 29.117, 28.157
Mon Jan  9 12:00:49 EST 2017, 1410, 0.740, 6, 0.050, 573, 44, 5, 46, 84, 56.420, 55.400
Mon Jan  9 12:00:52 EST 2017, 2028, 0.310, 2, 0.370, 554, 49, 4, 24, 11, 2.593, 2.540
Mon Jan  9 12:03:44 EST 2017, 6978, 0.810, 6, 0.870, 404, 94, 14, 49, 56, 168.303, 162.637
Mon Jan  9 12:03:55 EST 2017, 9453, 0.060, 9, 0.120, 329, 27, 18, 12, 33, 11.323, 11.233
Mon Jan  9 12:05:39 EST 2017, 4503, 0.560, 4, 0.620, 479, 72, 9, 37, 78, 99.917, 100.910
Mon Jan  9 12:05:45 EST 2017, 3266, 0.180, 5, 0.490, 366, 61, 2, 43, 22, 5.007, 5.367
Mon Jan  9 12:05:52 EST 2017, 8216, 0.680, 1, 0.990, 516, 16, 11, 18, 67, 6.783, 6.963
Mon Jan  9 12:07:47 EST 2017, 5741, 0.430, 3, 0.240, 591, 83, 16, 31, 44, 113.250, 114.147
Mon Jan  9 12:08:03 EST 2017, 791, 0.930, 7, 0.740, 441, 38, 6, 6, 89, 15.023, 14.930
Mon Jan  9 12:08:24 EST 2017, 1100, 0.400, 7, 0.520, 301, 18, 13, 17, 98, 17.957, 18.997
Mon Jan  9 12:08:41 EST 2017, 6050, 0.900, 2, 0.020, 451, 63, 3, 42, 53, 16.073, 15.930
Mon Jan  9 12:09:00 EST 2017, 8525, 0.150, 4, 0.770, 526, 41, 8, 4, 75, 18.597, 17.943
Mon Jan  9 12:10:08 EST 2017, 3575, 0.650, 9, 0.270, 376, 86, 18, 29, 30, 67.520, 66.623
Mon Jan  9 12:12:14 EST 2017, 4813, 0.030, 1, 0.650, 563, 97, 11, 48, 87, 123.113, 123.083
Mon Jan  9 12:12:18 EST 2017, 9763, 0.530, 5, 0.150, 413, 52, 1, 23, 42, 3.313, 3.360
Mon Jan  9 12:13:01 EST 2017, 7288, 0.280, 8, 0.900, 338, 75, 6, 35, 64, 42.013, 42.817
Mon Jan  9 12:13:07 EST 2017, 2338, 0.780, 3, 0.400, 488, 30, 15, 10, 19, 6.407, 6.483
Mon Jan  9 12:14:00 EST 2017, 1719, 0.210, 9, 0.210, 470, 24, 14, 32, 81, 51.627, 50.947
Mon Jan  9 12:14:07 EST 2017, 6669, 0.710, 5, 0.710, 320, 69, 5, 7, 36, 6.993, 6.870
Mon Jan  9 12:14:49 EST 2017, 9144, 0.460, 3, 0.460, 395, 47, 9, 45, 58, 41.250, 40.580
Mon Jan  9 12:15:22 EST 2017, 4194, 0.960, 7, 0.960, 545, 92, 19, 20, 13, 33.400, 32.657
Mon Jan  9 12:16:23 EST 2017, 2956, 0.340, 4, 0.090, 432, 80, 12, 1, 92, 58.297, 55.933
Mon Jan  9 12:16:30 EST 2017, 7906, 0.840, 8, 0.590, 582, 35, 2, 26, 47, 7.303, 7.340
Mon Jan  9 12:17:07 EST 2017, 5431, 0.090, 6, 0.340, 507, 58, 7, 14, 70, 35.597, 36.087
Mon Jan  9 12:17:13 EST 2017, 481, 0.590, 2, 0.840, 357, 13, 17, 39, 25, 5.733, 5.717
Mon Jan  9 12:18:10 EST 2017, 636, 0.350, 9, 0.480, 596, 90, 8, 7, 68, 53.163, 56.223
Mon Jan  9 12:18:37 EST 2017, 5586, 0.850, 4, 0.980, 446, 45, 17, 32, 23, 27.343, 27.050
Mon Jan  9 12:19:40 EST 2017, 8061, 0.100, 2, 0.230, 371, 68, 13, 19, 91, 61.497, 60.147
Mon Jan  9 12:19:49 EST 2017, 3111, 0.600, 6, 0.730, 521, 23, 3, 44, 46, 8.537, 8.550
Mon Jan  9 12:19:52 EST 2017, 4349, 0.230, 3, 0.350, 334, 11, 6, 25, 57, 3.447, 3.417
Mon Jan  9 12:19:57 EST 2017, 9299, 0.730, 8, 0.850, 484, 56, 15, 0, 12, 4.213, 4.057
Mon Jan  9 12:21:05 EST 2017, 6824, 0.480, 5, 0.100, 559, 34, 10, 38, 80, 67.523, 66.413
Mon Jan  9 12:21:06 EST 2017, 1874, 0.980, 1, 0.600, 409, 79, 1, 13, 35, 1.697, 1.713
Mon Jan  9 12:22:49 EST 2017, 2492, 0.040, 7, 0.790, 427, 85, 9, 41, 63, 100.877, 101.147
Mon Jan  9 12:23:05 EST 2017, 7442, 0.540, 3, 0.290, 577, 40, 19, 16, 18, 15.860, 15.863
Mon Jan  9 12:25:49 EST 2017, 9917, 0.290, 5, 0.540, 502, 62, 14, 28, 85, 147.593, 139.023
Mon Jan  9 12:25:51 EST 2017, 4967, 0.790, 9, 0.040, 352, 17, 4, 3, 40, 1.447, 1.403
Mon Jan  9 12:26:00 EST 2017, 3730, 0.420, 1, 0.910, 465, 28, 7, 22, 74, 9.207, 9.303
Mon Jan  9 12:26:57 EST 2017, 8680, 0.920, 6, 0.410, 315, 73, 16, 47, 29, 56.647, 56.680
Mon Jan  9 12:27:44 EST 2017, 6205, 0.170, 8, 0.660, 390, 51, 11, 10, 96, 47.093, 46.860
Mon Jan  9 12:28:07 EST 2017, 1255, 0.670, 4, 0.160, 540, 96, 2, 35, 51, 22.677, 22.643
Mon Jan  9 12:30:16 EST 2017, 945, 0.140, 2, 0.070, 512, 76, 18, 49, 49, 128.283, 127.850
Mon Jan  9 12:30:48 EST 2017, 5895, 0.640, 7, 0.570, 362, 31, 9, 24, 94, 31.003, 31.300
Mon Jan  9 12:31:09 EST 2017, 8370, 0.390, 9, 0.320, 437, 99, 4, 36, 26, 20.470, 20.947
Mon Jan  9 12:32:09 EST 2017, 3420, 0.890, 4, 0.820, 587, 54, 13, 11, 71, 60.013, 59.653
Mon Jan  9 12:32:34 EST 2017, 4658, 0.260, 6, 0.190, 399, 42, 16, 17, 37, 24.810, 23.900
Mon Jan  9 12:33:26 EST 2017, 9608, 0.760, 1, 0.690, 549, 87, 6, 42, 82, 51.687, 51.403
Mon Jan  9 12:33:27 EST 2017, 7133, 0.010, 3, 0.440, 474, 20, 1, 5, 15, 0.280, 0.283
Mon Jan  9 12:34:22 EST 2017, 2183, 0.510, 8, 0.940, 324, 65, 11, 30, 60, 54.353, 54.103
Mon Jan  9 12:34:45 EST 2017, 1564, 0.450, 4, 0.630, 343, 59, 19, 2, 43, 22.560, 21.873
Mon Jan  9 12:35:07 EST 2017, 6514, 0.950, 8, 0.130, 493, 14, 10, 27, 88, 21.720, 21.593
Mon Jan  9 12:35:18 EST 2017, 8989, 0.200, 6, 0.880, 568, 82, 5, 14, 21, 11.563, 11.597
Mon Jan  9 12:36:03 EST 2017, 4039, 0.700, 2, 0.380, 418, 37, 14, 39, 66, 44.660, 44.217
Mon Jan  9 12:37:43 EST 2017, 2802, 0.070, 7, 0.510, 531, 48, 17, 33, 54, 98.893, 98.347
Mon Jan  9 12:38:31 EST 2017, 7752, 0.570, 3, 0.010, 381, 93, 7, 8, 99, 46.387, 45.360
Mon Jan  9 12:38:33 EST 2017, 5277, 0.320, 1, 0.760, 306, 25, 3, 46, 32, 1.897, 1.947
Mon Jan  9 12:40:03 EST 2017, 327, 0.820, 5, 0.260, 456, 70, 12, 21, 77, 84.813, 88.330
Mon Jan  9 12:40:06 EST 2017, 404, 0.470, 1, 0.120, 448, 66, 6, 12, 14, 2.453, 2.487
Mon Jan  9 12:40:53 EST 2017, 5354, 0.970, 5, 0.620, 598, 21, 15, 37, 59, 46.180, 46.530
Mon Jan  9 12:41:51 EST 2017, 7829, 0.220, 8, 0.370, 523, 88, 10, 24, 37, 58.100, 56.510
Mon Jan  9 12:41:58 EST 2017, 2879, 0.720, 3, 0.870, 373, 43, 1, 49, 82, 6.750, 6.807
Mon Jan  9 12:42:18 EST 2017, 4117, 0.100, 6, 0.000, 486, 54, 8, 30, 25, 19.347, 19.793
Mon Jan  9 12:43:16 EST 2017, 9067, 0.600, 2, 0.500, 336, 99, 18, 5, 70, 54.847, 56.873
Mon Jan  9 12:43:53 EST 2017, 6592, 0.350, 4, 0.250, 411, 32, 13, 43, 48, 36.580, 36.650
Mon Jan  9 12:44:31 EST 2017, 1642, 0.850, 9, 0.750, 561, 77, 3, 18, 93, 37.233, 36.933
Mon Jan  9 12:45:11 EST 2017, 2260, 0.160, 4, 0.560, 580, 71, 7, 40, 31, 38.090, 38.820
Mon Jan  9 12:45:46 EST 2017, 7210, 0.660, 8, 0.060, 430, 26, 16, 15, 76, 34.083, 34.680
Mon Jan  9 12:47:05 EST 2017, 9685, 0.410, 6, 0.810, 355, 94, 12, 27, 54, 78.630, 76.907
Mon Jan  9 12:47:09 EST 2017, 4735, 0.910, 1, 0.310, 505, 49, 2, 2, 99, 4.217, 4.263
Mon Jan  9 12:47:16 EST 2017, 3498, 0.280, 9, 0.690, 317, 37, 9, 21, 20, 6.183, 6.190
Mon Jan  9 12:51:31 EST 2017, 8448, 0.780, 5, 0.190, 467, 82, 19, 46, 65, 253.333, 253.270
Mon Jan  9 12:51:37 EST 2017, 5973, 0.030, 2, 0.940, 542, 15, 14, 8, 42, 5.530, 5.497
Mon Jan  9 12:52:21 EST 2017, 1023, 0.530, 7, 0.440, 392, 60, 5, 33, 87, 43.897, 43.453
Mon Jan  9 12:55:42 EST 2017, 1332, 0.000, 8, 0.280, 364, 80, 16, 44, 79, 197.383, 200.817
Mon Jan  9 12:55:52 EST 2017, 6282, 0.500, 4, 0.780, 514, 35, 6, 19, 34, 9.243, 9.353
Mon Jan  9 12:56:03 EST 2017, 8757, 0.250, 2, 0.030, 589, 57, 2, 32, 56, 11.070, 11.153
Mon Jan  9 12:56:04 EST 2017, 3807, 0.750, 6, 0.530, 439, 12, 11, 7, 11, 1.180, 1.183
Mon Jan  9 12:56:52 EST 2017, 5045, 0.380, 5, 0.410, 552, 23, 18, 13, 90, 46.860, 45.473
Mon Jan  9 12:57:43 EST 2017, 9995, 0.880, 9, 0.910, 402, 68, 9, 38, 45, 51.350, 50.240
Mon Jan  9 12:57:49 EST 2017, 7520, 0.130, 7, 0.160, 327, 46, 4, 1, 68, 5.583, 5.537
Mon Jan  9 12:58:26 EST 2017, 2570, 0.630, 3, 0.660, 477, 91, 13, 26, 23, 35.303, 36.463
Mon Jan  9 13:00:54 EST 2017, 1951, 0.310, 6, 0.970, 495, 96, 17, 4, 96, 141.360, 135.883
Mon Jan  9 13:01:05 EST 2017, 6901, 0.810, 1, 0.470, 345, 51, 7, 29, 51, 10.470, 10.453
Mon Jan  9 13:01:21 EST 2017, 9376, 0.060, 3, 0.720, 420, 74, 3, 16, 73, 15.867, 15.937
Mon Jan  9 13:01:48 EST 2017, 4426, 0.560, 8, 0.220, 570, 29, 12, 41, 28, 26.853, 26.453
Mon Jan  9 13:02:20 EST 2017, 3188, 0.190, 2, 0.840, 383, 18, 19, 35, 85, 31.410, 30.567
Mon Jan  9 13:02:48 EST 2017, 8138, 0.690, 7, 0.340, 533, 63, 10, 10, 40, 28.077, 27.637
Mon Jan  9 13:03:20 EST 2017, 5663, 0.440, 9, 0.590, 458, 40, 5, 48, 62, 31.753, 32.127
Mon Jan  9 13:03:40 EST 2017, 713, 0.940, 4, 0.090, 308, 85, 15, 23, 17, 19.440, 18.870
Mon Jan  9 13:03:45 EST 2017, 559, 0.240, 6, 0.700, 538, 30, 1, 28, 63, 4.240, 4.253
Mon Jan  9 13:03:48 EST 2017, 5509, 0.740, 1, 0.200, 388, 75, 10, 3, 18, 3.207, 3.273
Mon Jan  9 13:05:20 EST 2017, 7984, 0.490, 4, 0.950, 313, 53, 15, 40, 86, 90.103, 90.487
Mon Jan  9 13:05:45 EST 2017, 3034, 0.990, 8, 0.450, 463, 98, 5, 15, 41, 24.917, 24.237
Mon Jan  9 13:05:59 EST 2017, 4271, 0.360, 3, 0.580, 350, 87, 3, 9, 75, 13.240, 13.130
Mon Jan  9 13:06:33 EST 2017, 9221, 0.860, 7, 0.080, 500, 42, 13, 34, 30, 34.043, 34.320
Mon Jan  9 13:10:23 EST 2017, 6746, 0.110, 9, 0.830, 575, 64, 17, 22, 97, 208.967, 217.357
Mon Jan  9 13:10:41 EST 2017, 1796, 0.610, 5, 0.330, 425, 19, 8, 47, 52, 17.003, 17.080
Mon Jan  9 13:10:43 EST 2017, 2415, 0.420, 8, 0.020, 406, 13, 2, 19, 69, 2.247, 2.213
Mon Jan  9 13:11:19 EST 2017, 7365, 0.920, 3, 0.520, 556, 58, 11, 44, 24, 34.867, 34.707
Mon Jan  9 13:11:39 EST 2017, 9840, 0.170, 1, 0.270, 481, 36, 16, 6, 92, 19.793, 19.903
Mon Jan  9 13:12:14 EST 2017, 4890, 0.670, 5, 0.770, 331, 81, 7, 31, 47, 33.243, 33.883
Mon Jan  9 13:13:03 EST 2017, 3652, 0.050, 4, 0.140, 519, 92, 4, 37, 58, 47.170, 47.080
Mon Jan  9 13:13:09 EST 2017, 8602, 0.550, 9, 0.640, 369, 47, 14, 12, 13, 6.463, 6.400
Mon Jan  9 13:15:58 EST 2017, 6127, 0.300, 7, 0.390, 444, 70, 18, 25, 80, 165.827, 161.970
Mon Jan  9 13:16:01 EST 2017, 1177, 0.800, 2, 0.890, 594, 25, 9, 0, 35, 3.100, 3.267
Mon Jan  9 13:16:18 EST 2017, 868, 0.270, 3, 0.860, 453, 44, 11, 14, 38, 16.143, 15.477
Mon Jan  9 13:16:32 EST 2017, 5818, 0.770, 7, 0.360, 303, 89, 1, 39, 83, 13.273, 13.490
Mon Jan  9 13:16:33 EST 2017, 8293, 0.020, 5, 0.610, 378, 22, 6, 1, 16, 0.930, 0.870
Mon Jan  9 13:17:26 EST 2017, 3343, 0.520, 1, 0.110, 528, 67, 16, 26, 61, 52.627, 50.833
Mon Jan  9 13:18:43 EST 2017, 4581, 0.140, 8, 0.980, 416, 56, 13, 45, 49, 75.793, 75.693
Mon Jan  9 13:18:49 EST 2017, 9531, 0.640, 4, 0.480, 566, 11, 4, 20, 94, 6.293, 6.323
Mon Jan  9 13:19:12 EST 2017, 7056, 0.390, 2, 0.730, 491, 78, 8, 33, 27, 22.710, 22.413
Mon Jan  9 13:19:41 EST 2017, 2106, 0.890, 6, 0.230, 341, 33, 18, 8, 72, 27.983, 27.213
Mon Jan  9 13:19:53 EST 2017, 1487, 0.080, 1, 0.420, 322, 39, 12, 36, 44, 12.137, 12.160
Mon Jan  9 13:20:11 EST 2017, 6437, 0.580, 6, 0.920, 472, 84, 2, 11, 89, 18.083, 18.003
Mon Jan  9 13:20:18 EST 2017, 8912, 0.330, 8, 0.170, 547, 16, 7, 48, 21, 7.037, 7.057
Mon Jan  9 13:21:33 EST 2017, 3962, 0.830, 3, 0.670, 397, 61, 17, 23, 66, 72.760, 74.360
Mon Jan  9 13:22:07 EST 2017, 2724, 0.460, 7, 0.300, 584, 73, 14, 5, 32, 31.540, 32.630
Mon Jan  9 13:22:19 EST 2017, 7674, 0.960, 2, 0.800, 434, 28, 5, 30, 77, 12.260, 12.487
Mon Jan  9 13:22:28 EST 2017, 5199, 0.210, 5, 0.050, 359, 95, 10, 17, 10, 8.617, 8.327
Mon Jan  9 13:24:38 EST 2017, 249, 0.710, 9, 0.550, 509, 50, 19, 42, 55, 127.990, 128.160
Mon Jan  9 13:24:57 EST 2017, 211, 0.290, 7, 0.110, 372, 24, 7, 47, 57, 18.930, 18.910
Mon Jan  9 13:25:14 EST 2017, 5161, 0.790, 3, 0.610, 522, 69, 16, 22, 12, 16.993, 16.857
Mon Jan  9 13:27:09 EST 2017, 7636, 0.040, 5, 0.360, 597, 47, 12, 34, 80, 113.613, 112.497
Mon Jan  9 13:27:16 EST 2017, 2686, 0.540, 9, 0.860, 447, 92, 2, 9, 35, 6.663, 6.710
Mon Jan  9 13:27:53 EST 2017, 3923, 0.160, 1, 0.240, 560, 81, 9, 16, 69, 35.027, 33.760
Mon Jan  9 13:28:24 EST 2017, 8873, 0.660, 6, 0.740, 410, 36, 19, 41, 24, 30.937, 31.030
Mon Jan  9 13:29:08 EST 2017, 6398, 0.410, 8, 0.490, 335, 58, 14, 3, 91, 43.010, 42.773
Mon Jan  9 13:29:13 EST 2017, 1448, 0.910, 4, 0.990, 485, 13, 5, 28, 46, 4.530, 4.693
Mon Jan  9 13:29:18 EST 2017, 2067, 0.100, 9, 0.680, 504, 19, 6, 0, 74, 4.830, 4.710
Mon Jan  9 13:29:48 EST 2017, 7017, 0.600, 4, 0.180, 354, 64, 15, 25, 29, 30.297, 29.977
Mon Jan  9 13:30:18 EST 2017, 9492, 0.350, 2, 0.930, 429, 41, 11, 13, 97, 30.180, 29.783
Mon Jan  9 13:30:32 EST 2017, 4542, 0.850, 7, 0.430, 579, 86, 1, 38, 52, 13.513, 13.517
Mon Jan  9 13:31:37 EST 2017, 3304, 0.470, 3, 0.550, 391, 98, 8, 31, 63, 64.773, 64.127
Mon Jan  9 13:31:53 EST 2017, 8254, 0.970, 8, 0.050, 541, 53, 18, 6, 18, 15.370, 14.590
Mon Jan  9 13:35:11 EST 2017, 5779, 0.220, 5, 0.800, 466, 75, 13, 44, 86, 194.313, 194.017
Mon Jan  9 13:35:13 EST 2017, 829, 0.720, 1, 0.300, 316, 30, 3, 19, 41, 1.633, 1.640
Mon Jan  9 13:35:35 EST 2017, 1139, 0.190, 4, 0.460, 438, 50, 17, 8, 32, 19.977, 19.580
Mon Jan  9 13:38:07 EST 2017, 6089, 0.690, 9, 0.960, 588, 95, 8, 33, 77, 148.803, 147.227
Mon Jan  9 13:38:09 EST 2017, 8564, 0.440, 6, 0.210, 513, 27, 3, 20, 10, 1.493, 1.490
Mon Jan  9 13:39:10 EST 2017, 3614, 0.940, 2, 0.710, 363, 72, 12, 45, 55, 58.793, 60.423
Mon Jan  9 13:40:38 EST 2017, 4851, 0.320, 7, 0.330, 475, 61, 19, 27, 43, 85.673, 84.677
Mon Jan  9 13:40:43 EST 2017, 9801, 0.820, 3, 0.830, 325, 16, 10, 2, 88, 4.627, 4.640
Mon Jan  9 13:40:50 EST 2017, 7326, 0.070, 1, 0.080, 400, 83, 5, 39, 21, 7.107, 7.073
Mon Jan  9 13:41:38 EST 2017, 2376, 0.570, 5, 0.580, 550, 38, 15, 14, 66, 48.067, 46.510
Mon Jan  9 13:42:27 EST 2017, 1758, 0.380, 2, 0.770, 569, 33, 16, 42, 49, 46.463, 47.820
Mon Jan  9 13:43:22 EST 2017, 6708, 0.880, 7, 0.270, 419, 78, 6, 17, 94, 54.327, 52.607
Mon Jan  9 13:43:23 EST 2017, 9183, 0.130, 9, 0.520, 344, 10, 2, 30, 27, 1.010, 1.013
Mon Jan  9 13:44:01 EST 2017, 4233, 0.630, 5, 0.020, 494, 55, 11, 5, 72, 36.950, 37.440
Mon Jan  9 13:44:46 EST 2017, 2995, 0.010, 6, 0.890, 307, 67, 18, 23, 38, 43.817, 42.867
Mon Jan  9 13:45:03 EST 2017, 7945, 0.510, 1, 0.390, 457, 22, 9, 48, 83, 17.337, 17.283
